date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,event_id,file_id,size_mb,stored_locally
2023-08-02,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1815,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-08-02/HistoricPreservationBoard_e1100_agenda.pdf,1100,1815,0.127,yes
2023-08-02,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1816,plainText=false)",2026-07-05,na,civicclerk_odata,,1100,1816,17.704,no
2023-08-09,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1733,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-08-09/PlanningCommission_e1063_agenda.pdf,1063,1733,0.135,yes
2023-08-09,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4693,plainText=false)",2026-07-05,na,civicclerk_odata,,1063,4693,52.909,no
2023-08-22,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1625,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-08-22/Council_e1014_agenda.pdf,1014,1625,0.051,yes
2023-08-22,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1626,plainText=false)",2026-07-05,na,civicclerk_odata,,1014,1626,51.457,no
2023-08-23,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1615,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-08-23/PlanningCommission_e1010_agenda.pdf,1010,1615,0.135,yes
2023-08-23,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4692,plainText=false)",2026-07-05,na,civicclerk_odata,,1010,4692,144.01,no
2023-08-29,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1543,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-08-29/Council_e980_agenda.pdf,980,1543,0.049,yes
2023-08-29,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=7049,plainText=false)",2026-07-05,na,civicclerk_odata,,980,7049,92.256,no
2023-09-06,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1466,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-09-06/HistoricPreservationBoard_e947_agenda.pdf,947,1466,0.129,yes
2023-09-06,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1467,plainText=false)",2026-07-05,na,civicclerk_odata,,947,1467,59.489,no
2023-09-12,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1417,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-09-12/Council_e926_agenda.pdf,926,1417,0.128,yes
2023-09-12,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1418,plainText=false)",2026-07-05,na,civicclerk_odata,,926,1418,0.327,no
2023-09-13,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1401,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-09-13/PlanningCommission_e920_agenda.pdf,920,1401,0.135,yes
2023-09-13,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4576,plainText=false)",2026-07-05,na,civicclerk_odata,,920,4576,58.127,no
2023-09-14,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1383,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-09-14/Council_e913_agenda.pdf,913,1383,0.119,yes
2023-09-14,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1384,plainText=false)",2026-07-05,na,civicclerk_odata,,913,1384,74.682,no
2023-09-19,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1333,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-09-19/Council_e892_agenda.pdf,892,1333,0.128,yes
2023-09-19,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1334,plainText=false)",2026-07-05,na,civicclerk_odata,,892,1334,0.488,no
2023-09-21,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1312,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-09-21/Council_e883_agenda.pdf,883,1312,0.116,yes
2023-09-21,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1313,plainText=false)",2026-07-05,na,civicclerk_odata,,883,1313,27.721,no
2023-09-27,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=42,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-09-27/PlanningCommission_e147_agenda.pdf,147,42,0.141,yes
2023-09-27,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=43,plainText=false)",2026-07-05,na,civicclerk_odata,,147,43,77.735,no
2023-09-28,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=46,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-09-28/Council_e14_agenda.pdf,14,46,0.152,yes
2023-09-28,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=47,plainText=false)",2026-07-05,na,civicclerk_odata,,14,47,88.051,no
2023-10-04,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=50,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-10-04/HistoricPreservationBoard_e150_agenda.pdf,150,50,0.123,yes
2023-10-04,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=51,plainText=false)",2026-07-05,na,civicclerk_odata,,150,51,46.165,no
2023-10-05,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=64,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-10-05/Council_e15_agenda.pdf,15,64,0.14,yes
2023-10-05,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=65,plainText=false)",2026-07-05,na,civicclerk_odata,,15,65,18.372,no
2023-10-10,Joint City Council and County Council Meeting,Council,Joint City Council and County Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=66,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-10-10/Council_e162_agenda.pdf,162,66,0.113,yes
2023-10-10,Joint City Council and County Council Meeting,Council,Joint City Council and County Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=75,plainText=false)",2026-07-05,na,civicclerk_odata,,162,75,2.564,no
2023-10-11,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=68,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-10-11/PlanningCommission_e83_agenda.pdf,83,68,0.126,yes
2023-10-11,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=70,plainText=false)",2026-07-05,na,civicclerk_odata,,83,70,57.182,no
2023-10-25,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=91,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-10-25/PlanningCommission_e149_agenda.pdf,149,91,0.15,yes
2023-10-25,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=92,plainText=false)",2026-07-05,na,civicclerk_odata,,149,92,23.995,no
2023-10-26,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=93,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-10-26/Council_e18_agenda.pdf,18,93,0.151,yes
2023-10-26,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=94,plainText=false)",2026-07-05,na,civicclerk_odata,,18,94,14.874,no
2023-11-01,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=106,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-11-01/HistoricPreservationBoard_e151_agenda.pdf,151,106,0.125,yes
2023-11-01,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=107,plainText=false)",2026-07-05,na,civicclerk_odata,,151,107,79.447,no
2023-11-02,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=111,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-11-02/Council_e19_agenda.pdf,19,111,0.145,yes
2023-11-02,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=112,plainText=false)",2026-07-05,na,civicclerk_odata,,19,112,57.575,no
2023-11-08,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=123,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-11-08/PlanningCommission_e58_agenda.pdf,58,123,0.132,yes
2023-11-08,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=124,plainText=false)",2026-07-05,na,civicclerk_odata,,58,124,22.132,no
2023-11-14,Joint Park City and Summit County Council Meeting,Council,Joint Park City and Summit County Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=117,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-11-14/Council_e275_agenda.pdf,275,117,0.106,yes
2023-11-14,Joint Park City and Summit County Council Meeting,Council,Joint Park City and Summit County Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=134,plainText=false)",2026-07-05,na,civicclerk_odata,,275,134,1.112,no
2023-11-16,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=132,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-11-16/Council_e21_agenda.pdf,21,132,0.152,yes
2023-11-16,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=133,plainText=false)",2026-07-05,na,civicclerk_odata,,21,133,81.877,no
2023-11-29,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=138,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-11-29/PlanningCommission_e70_agenda.pdf,70,138,0.139,yes
2023-11-29,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=139,plainText=false)",2026-07-05,na,civicclerk_odata,,70,139,58.9,no
2023-11-30,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=140,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-11-30/Council_e23_agenda.pdf,23,140,0.173,yes
2023-11-30,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=141,plainText=false)",2026-07-05,na,civicclerk_odata,,23,141,79.231,no
2023-12-05,City Council Meeting and General Election Canvass,Council,City Council Meeting and General Election Canvass,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=163,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-12-05/Council_e24_agenda.pdf,24,163,0.14,yes
2023-12-05,City Council Meeting and General Election Canvass,Council,City Council Meeting and General Election Canvass,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=166,plainText=false)",2026-07-05,na,civicclerk_odata,,24,166,56.201,no
2023-12-06,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=154,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-12-06/HistoricPreservationBoard_e152_agenda.pdf,152,154,0.14,yes
2023-12-06,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=155,plainText=false)",2026-07-05,na,civicclerk_odata,,152,155,35.585,no
2023-12-13,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=175,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-12-13/PlanningCommission_e85_agenda.pdf,85,175,0.151,yes
2023-12-13,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=176,plainText=false)",2026-07-05,na,civicclerk_odata,,85,176,6.44,no
2023-12-14,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=185,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2023-12-14/Council_e25_agenda.pdf,25,185,0.159,yes
2023-12-14,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=188,plainText=false)",2026-07-05,na,civicclerk_odata,,25,188,69.25,no
2024-01-03,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=202,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-01-03/HistoricPreservationBoard_e153_agenda.pdf,153,202,0.122,yes
2024-01-03,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=203,plainText=false)",2026-07-05,na,civicclerk_odata,,153,203,1.488,no
2024-01-04,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=206,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-01-04/Council_e28_agenda.pdf,28,206,0.158,yes
2024-01-04,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=207,plainText=false)",2026-07-05,na,civicclerk_odata,,28,207,24.552,no
2024-01-10,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=217,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-01-10/PlanningCommission_e86_agenda.pdf,86,217,0.136,yes
2024-01-10,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=218,plainText=false)",2026-07-05,na,civicclerk_odata,,86,218,143.961,no
2024-01-11,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=232,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-01-11/Council_e29_agenda.pdf,29,232,0.146,yes
2024-01-11,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=233,plainText=false)",2026-07-05,na,civicclerk_odata,,29,233,23.242,no
2024-01-12,Joint City Council and County Council Meeting,Council,Joint City Council and County Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=236,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-01-12/Council_e423_agenda.pdf,423,236,0.115,yes
2024-01-12,Joint City Council and County Council Meeting,Council,Joint City Council and County Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=237,plainText=false)",2026-07-05,na,civicclerk_odata,,423,237,1.762,no
2024-01-16,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=239,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-01-16/Council_e31_agenda.pdf,31,239,0.148,yes
2024-01-16,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=241,plainText=false)",2026-07-05,na,civicclerk_odata,,31,241,18.51,no
2024-01-24,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3088,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-01-24/PlanningCommission_e72_agenda.pdf,72,3088,0.125,yes
2024-01-24,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3122,plainText=false)",2026-07-05,na,civicclerk_odata,,72,3122,123.033,no
2024-02-01,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4387,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-02-01/Council_e223_agenda.pdf,223,4387,0.158,yes
2024-02-01,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4388,plainText=false)",2026-07-05,na,civicclerk_odata,,223,4388,15.404,no
2024-02-07,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4398,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-02-07/HistoricPreservationBoard_e278_agenda.pdf,278,4398,0.129,yes
2024-02-07,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4399,plainText=false)",2026-07-05,na,civicclerk_odata,,278,4399,288.313,no
2024-02-14,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4412,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-02-14/PlanningCommission_e342_agenda.pdf,342,4412,0.137,yes
2024-02-14,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4413,plainText=false)",2026-07-05,na,civicclerk_odata,,342,4413,326.476,no
2024-02-15,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4408,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-02-15/Council_e225_agenda.pdf,225,4408,0.14,yes
2024-02-15,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4409,plainText=false)",2026-07-05,na,civicclerk_odata,,225,4409,21.554,no
2024-02-21,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4415,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-02-21/PlanningCommission_e2306_agenda.pdf,2306,4415,0.118,yes
2024-02-21,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4416,plainText=false)",2026-07-05,na,civicclerk_odata,,2306,4416,84.497,no
2024-02-28,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4428,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-02-28/PlanningCommission_e354_agenda.pdf,354,4428,0.125,yes
2024-02-28,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4429,plainText=false)",2026-07-05,na,civicclerk_odata,,354,4429,195.341,no
2024-03-01,City Council Strategic Planning Retreat,Council,City Council Strategic Planning Retreat,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4425,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-03-01/Council_e230_agenda.pdf,230,4425,0.117,yes
2024-03-01,City Council Strategic Planning Retreat,Council,City Council Strategic Planning Retreat,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4430,plainText=false)",2026-07-05,na,civicclerk_odata,,230,4430,0.262,no
2024-03-06,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4442,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-03-06/HistoricPreservationBoard_e279_agenda.pdf,279,4442,0.118,yes
2024-03-06,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4443,plainText=false)",2026-07-05,na,civicclerk_odata,,279,4443,14.711,no
2024-03-07,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4444,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-03-07/Council_e228_agenda.pdf,228,4444,0.156,yes
2024-03-07,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4445,plainText=false)",2026-07-05,na,civicclerk_odata,,228,4445,32.673,no
2024-03-13,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4458,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-03-13/PlanningCommission_e343_agenda.pdf,343,4458,0.133,yes
2024-03-13,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4459,plainText=false)",2026-07-05,na,civicclerk_odata,,343,4459,49.461,no
2024-03-14,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4461,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-03-14/Council_e229_agenda.pdf,229,4461,0.148,yes
2024-03-14,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4462,plainText=false)",2026-07-05,na,civicclerk_odata,,229,4462,12.677,no
2024-03-22,Joint City Council and County Council Meeting,Council,Joint City Council and County Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4475,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-03-22/Council_e2308_agenda.pdf,2308,4475,0.121,yes
2024-03-22,Joint City Council and County Council Meeting,Council,Joint City Council and County Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4476,plainText=false)",2026-07-05,na,civicclerk_odata,,2308,4476,10.919,no
2024-03-27,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4480,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-03-27/PlanningCommission_e355_agenda.pdf,355,4480,0.131,yes
2024-03-27,Planning Commission Meeting,PlanningCommission,Planning Commission Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4481,plainText=false)",2026-07-05,na,civicclerk_odata,,355,4481,182.067,no
2024-04-03,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4490,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-04-03/HistoricPreservationBoard_e280_agenda.pdf,280,4490,0.127,yes
2024-04-03,Historic Preservation Board Meeting,HistoricPreservationBoard,Historic Preservation Board Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4491,plainText=false)",2026-07-05,na,civicclerk_odata,,280,4491,11.182,no
2024-04-04,City Council Meeting,Council,City Council Meeting,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4494,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2024-04-04/Council_e232_agenda.pdf,232,4494,0.156,yes
2024-04-04,City Council Meeting,Council,City Council Meeting,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4495,plainText=false)",2026-07-05,na,civicclerk_odata,,232,4495,82.986,no
