ordinance_no,s3_key,source_url,size_bytes,stored_locally
21-31,millcreek/planzone/documents/1627399162_ORD 21-31.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1627399162_ORD%2021-31.pdf,2717148,yes
21-32,millcreek/orddoc/documents/1628607157_ORD 21-32.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1628607157_ORD%2021-32.pdf,7996021,yes
21-33,millcreek/ordinances/documents/1628607359_ORD 21-33.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1628607359_ORD%2021-33.pdf,688793,yes
21-34,millcreek/orddoc/documents/1631119424_ORD 21-34.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1631119424_ORD%2021-34.pdf,8131440,no
21-35,millcreek/orddoc/documents/1631660009_ORD 21-35.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1631660009_ORD%2021-35.pdf,872864,yes
21-36,millcreek/orddoc/documents/1675116504_ORD 21-36.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1675116504_ORD%2021-36.pdf,3221208,yes
21-37,millcreek/ordinances/documents/1631655262_ORD 21-37.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1631655262_ORD%2021-37.pdf,2685349,yes
21-38,millcreek/orddoc/documents/1632365079_ORD 21-38.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1632365079_ORD%2021-38.pdf,2275095,yes
21-39,millcreek/planzone/documents/1632837951_ORD 21-39.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1632837951_ORD%2021-39.pdf,903196,yes
21-40,millcreek/orddoc/documents/1632837704_ORD 21-40.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1632837704_ORD%2021-40.pdf,1439754,yes
21-41,millcreek/orddoc/documents/1634085931_ORD 21-41.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1634085931_ORD%2021-41.pdf,306080,yes
21-42,millcreek/orddoc/documents/1634085950_ORD 21-42.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1634085950_ORD%2021-42.pdf,1006804,yes
21-43,millcreek/orddoc/documents/1637011221_ORD 21-43.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1637011221_ORD%2021-43.pdf,2680717,yes
21-44,millcreek/orddoc/documents/1635258091_ORD 21-44.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1635258091_ORD%2021-44.pdf,7434057,yes
21-45,millcreek/ordinances/documents/1636501762_ORD 21-45.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1636501762_ORD%2021-45.pdf,3496019,yes
21-46,millcreek/orddoc/documents/1639608443_ORD 21-46.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1639608443_ORD%2021-46.pdf,2297673,yes
21-48,millcreek/planzone/documents/1638310347_ORD 21-48.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1638310347_ORD%2021-48.pdf,923168,yes
21-49,millcreek/orddoc/documents/1637017820_ORD 21-49.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1637017820_ORD%2021-49.pdf,4171442,yes
21-50,millcreek/orddoc/documents/1637681182_ORD 21-50.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1637681182_ORD%2021-50.pdf,709711,yes
21-51,millcreek/orddoc/documents/1640809718_ORD 21-51 recorded.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1640809718_ORD%2021-51%20recorded.pdf,2703408,yes
21-52,millcreek/orddoc/documents/1639500044_ORD 21-52.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1639500044_ORD%2021-52.pdf,530204,yes
21-53,millcreek/orddoc/documents/1640105137_ORD 21-53.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1640105137_ORD%2021-53.pdf,7925755,yes
21-54,millcreek/orddoc/documents/1645566675_ORD 21-54.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1645566675_ORD%2021-54.pdf,2116663,yes
21-55,millcreek/planzone/documents/1640105234_ORD 21-55.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1640105234_ORD%2021-55.pdf,1215267,yes
22-01,millcreek/orddoc/documents/1642521863_ORD 22-01.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1642521863_ORD%2022-01.pdf,1570654,yes
22-02,millcreek/orddoc/documents/1642521878_ORD 22-02.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1642521878_ORD%2022-02.pdf,1641007,yes
22-03,millcreek/orddoc/documents/1642521896_ORD 22-03.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1642521896_ORD%2022-03.pdf,890459,yes
22-04,millcreek/orddoc/documents/1642521925_ORD 22-04.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1642521925_ORD%2022-04.pdf,1045736,yes
22-05,millcreek/orddoc/documents/1646781870_ORD 22-05.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1646781870_ORD%2022-05.pdf,8524199,no
22-06,millcreek/orddoc/documents/1643121968_ORD 22-06.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1643121968_ORD%2022-06.pdf,1659967,yes
22-07,millcreek/ordinances/documents/1643122260_ORD 22-07.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1643122260_ORD%2022-07.pdf,395147,yes
22-08,millcreek/orddoc/documents/1648578977_ORD 22-08.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1648578977_ORD%2022-08.pdf,1644778,yes
22-09,millcreek/orddoc/documents/1736276834_ORD 22-09 recorded.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1736276834_ORD%2022-09%20recorded.pdf,1040037,yes
22-10,millcreek/orddoc/documents/1647356301_ORD 22-10.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1647356301_ORD%2022-10.pdf,1851816,yes
22-11,millcreek/ordinances/documents/1648575326_ORD 22-11.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1648575326_ORD%2022-11.pdf,752680,yes
22-12,millcreek/orddoc/documents/1648575165_ORD 22-12.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1648575165_ORD%2022-12.pdf,6254329,yes
22-13,millcreek/orddoc/documents/1650403605_ORD 22-13.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1650403605_ORD%2022-13.pdf,724788,yes
22-14,millcreek/orddoc/documents/1650403591_ORD 22-14.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1650403591_ORD%2022-14.pdf,842621,yes
22-15,millcreek/ordinances/documents/1649785894_ORD 22-15.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1649785894_ORD%2022-15.pdf,355960,yes
22-16,millcreek/ordinances/documents/1649786396_ORD 22-16.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1649786396_ORD%2022-16.pdf,1518723,yes
22-17,millcreek/orddoc/documents/1650403531_ORD 22-17.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1650403531_ORD%2022-17.pdf,1050577,yes
22-18,millcreek/orddoc/documents/1650999173_ORD 22-18.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1650999173_ORD%2022-18.pdf,1097423,yes
22-19,millcreek/planzone/documents/1650999266_ORD 22-19.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1650999266_ORD%2022-19.pdf,840805,yes
22-20,millcreek/orddoc/documents/1650999199_ORD 22-20.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1650999199_ORD%2022-20.pdf,1076256,yes
22-21,millcreek/orddoc/documents/1652197049_ORD 22-21.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1652197049_ORD%2022-21.pdf,997047,yes
22-22,millcreek/orddoc/documents/1654193092_ORD 22-22.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1654193092_ORD%2022-22.pdf,11745327,no
22-23,millcreek/orddoc/documents/1652197068_ORD 22-23.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1652197068_ORD%2022-23.pdf,1017949,yes
22-24,millcreek/ordinances/documents/1652197171_ORD 22-24.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1652197171_ORD%2022-24.pdf,1116432,yes
22-25,millcreek/orddoc/documents/1653410683_ORD 22-25.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1653410683_ORD%2022-25.pdf,1769193,yes
22-26,millcreek/orddoc/documents/1653411099_ORD 22-26.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1653411099_ORD%2022-26.pdf,677756,yes
22-27,millcreek/orddoc/documents/1655221453_ORD 22-27.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1655221453_ORD%2022-27.pdf,1843289,yes
22-28,millcreek/ordinances/documents/1655227851_ORD 22-28.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1655227851_ORD%2022-28.pdf,424013,yes
22-29,millcreek/planzone/documents/1656438056_ORD 22-29.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1656438056_ORD%2022-29.pdf,1832509,yes
22-30,millcreek/orddoc/documents/1656436953_ORD 22-30.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1656436953_ORD%2022-30.pdf,724008,yes
22-31,millcreek/orddoc/documents/1666718112_ORD 22-31.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1666718112_ORD%2022-31.pdf,4372620,yes
22-32,millcreek/orddoc/documents/1656436970_ORD 22-32.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1656436970_ORD%2022-32.pdf,8021528,no
22-33,millcreek/ordinances/documents/1657660265_ORD 22-33.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1657660265_ORD%2022-33.pdf,454017,yes
22-34,millcreek/ordinances/documents/1657660346_ORD 22-34.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1657660346_ORD%2022-34.pdf,726581,yes
22-36,millcreek/planzone/documents/1658943291_ORD 22-36.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1658943291_ORD%2022-36.pdf,851603,yes
22-37,millcreek/orddoc/documents/1660073632_ORD 22-37.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1660073632_ORD%2022-37.pdf,4458149,yes
22-38,millcreek/orddoc/documents/1660073645_ORD 22-38.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1660073645_ORD%2022-38.pdf,1830497,yes
22-40,millcreek/ordinances/documents/1663199061_ORD 22-40.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1663199061_ORD%2022-40.pdf,602992,yes
22-41,millcreek/ordinances/documents/1664301890_ORD 22-41.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1664301890_ORD%2022-41.pdf,1410286,yes
22-42,millcreek/ordinances/documents/1664301639_ORD 22-42.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1664301639_ORD%2022-42.pdf,990297,yes
22-43,millcreek/orddoc/documents/1675185393_ORD 22-43.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1675185393_ORD%2022-43.pdf,3551582,yes
22-44,millcreek/orddoc/documents/1664812765_ORD 22-44.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1664812765_ORD%2022-44.pdf,2666002,yes
22-45,millcreek/orddoc/documents/1664303093_ORD 22-45.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1664303093_ORD%2022-45.pdf,565744,yes
22-46,millcreek/orddoc/documents/1665508965_ORD 22-46.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1665508965_ORD%2022-46.pdf,6864473,yes
22-47,millcreek/orddoc/documents/1668540718_ORD 22-47.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1668540718_ORD%2022-47.pdf,16800276,no
22-48,millcreek/orddoc/documents/1669742900_ORD 22-48.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1669742900_ORD%2022-48.pdf,1516957,yes
22-49,millcreek/orddoc/documents/1670952347_ORD 22-49.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1670952347_ORD%2022-49.pdf,686516,yes
22-50,millcreek/orddoc/documents/1670952366_ORD 22-50.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1670952366_ORD%2022-50.pdf,12814794,no
22-51,millcreek/orddoc/documents/1670952386_ORD 22-51.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1670952386_ORD%2022-51.pdf,12092685,no
23-01,millcreek/ordinances/documents/1673459065_ORD 23-01.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1673459065_ORD%2023-01.pdf,879968,yes
23-02,millcreek/orddoc/documents/1674582244_ORD 23-02.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1674582244_ORD%2023-02.pdf,7130924,yes
23-03,millcreek/orddoc/documents/1733765921_ORD 23-03.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1733765921_ORD%2023-03.pdf,2276935,yes
23-04,millcreek/orddoc/documents/1677624665_ORD 23-04.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1677624665_ORD%2023-04.pdf,2082847,yes
23-05,millcreek/orddoc/documents/1677624679_ORD 23-05.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1677624679_ORD%2023-05.pdf,691278,yes
23-06,millcreek/orddoc/documents/1677624694_ORD 23-06.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1677624694_ORD%2023-06.pdf,4593164,yes
23-07,millcreek/orddoc/documents/1733766370_ORD 23-07.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1733766370_ORD%2023-07.pdf,2235012,yes
23-08,millcreek/planzone/documents/1678897439_ORD 23-08.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1678897439_ORD%2023-08.pdf,1321794,yes
23-09,millcreek/ordinances/documents/1678906992_ORD 23-09.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1678906992_ORD%2023-09.pdf,1643190,yes
23-10,millcreek/ordinances/documents/1681333548_ORD 23-10.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1681333548_ORD%2023-10.pdf,778034,yes
23-11,millcreek/ordinances/documents/1681333476_ORD 23-11.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1681333476_ORD%2023-11.pdf,500399,yes
23-12,millcreek/planzone/documents/1681401928_ORD 23-12.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1681401928_ORD%2023-12.pdf,3472334,yes
23-13,millcreek/planzone/documents/1681420235_ORD 23-13.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1681420235_ORD%2023-13.pdf,1102603,yes
23-14,millcreek/orddoc/documents/1681318151_ORD 23-14.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1681318151_ORD%2023-14.pdf,654753,yes
23-15,millcreek/orddoc/documents/1681318163_ORD 23-15.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1681318163_ORD%2023-15.pdf,664512,yes
23-16,millcreek/orddoc/documents/1682445029_ORD 23-16.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1682445029_ORD%2023-16.pdf,7311086,yes
23-17,millcreek/orddoc/documents/1682445042_ORD 23-17.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1682445042_ORD%2023-17.pdf,1633851,yes
23-18,millcreek/orddoc/documents/1682445054_ORD 23-18.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1682445054_ORD%2023-18.pdf,1064298,yes
23-19,millcreek/orddoc/documents/1683649657_ORD 23-19.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1683649657_ORD%2023-19.pdf,652652,yes
23-20,millcreek/orddoc/documents/1686677077_ORD 23-20.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1686677077_ORD%2023-20.pdf,753324,yes
23-21,millcreek/orddoc/documents/1686758710_ORD 23-21.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1686758710_ORD%2023-21.pdf,3617812,yes
23-22,millcreek/orddoc/documents/1686694442_ORD 23-22.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1686694442_ORD%2023-22.pdf,3928803,yes
23-23,millcreek/orddoc/documents/1717610747_ORD 23-23.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1717610747_ORD%2023-23.pdf,7152845,yes
23-24,millcreek/orddoc/documents/1717610784_ORD 23-24.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1717610784_ORD%2023-24.pdf,679117,yes
23-25,millcreek/orddoc/documents/1717610806_ORD 23-25.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1717610806_ORD%2023-25.pdf,2402107,yes
23-26,millcreek/orddoc/documents/1717610642_ORD 23-26.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1717610642_ORD%2023-26.pdf,1320604,yes
23-27,millcreek/ordinances/documents/1689092366_ORD 23-27.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1689092366_ORD%2023-27.pdf,677152,yes
23-28,millcreek/ordinances/documents/1690400949_ORD 23-28.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1690400949_ORD%2023-28.pdf,1523025,yes
23-29,millcreek/ordinances/documents/1690400966_ORD 23-29.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1690400966_ORD%2023-29.pdf,621691,yes
23-30,millcreek/ordinances/documents/1692124952_ORD 23-30.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1692124952_ORD%2023-30.pdf,649818,yes
23-31,millcreek/orddoc/documents/1717620208_ORD 23-31.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1717620208_ORD%2023-31.pdf,1800480,yes
23-32,millcreek/orddoc/documents/1695762064_ORD 23-32.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1695762064_ORD%2023-32.pdf,770464,yes
23-33,millcreek/orddoc/documents/1695762079_ORD 23-33.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1695762079_ORD%2023-33.pdf,5085396,yes
23-34,millcreek/orddoc/documents/1695762097_ORD 23-34.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1695762097_ORD%2023-34.pdf,725563,yes
23-35,millcreek/orddoc/documents/1698176139_ORD 23-35.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1698176139_ORD%2023-35.pdf,1758578,yes
23-36,millcreek/planzone/documents/1698181364_ORD 23-36.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1698181364_ORD%2023-36.pdf,2965578,yes
23-37,millcreek/planzone/documents/1698181381_ORD 23-37.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1698181381_ORD%2023-37.pdf,4469241,yes
23-38,millcreek/orddoc/documents/1698176186_ORD 23-38.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1698176186_ORD%2023-38.pdf,1093230,yes
23-39,millcreek/orddoc/documents/1702316473_ORD 23-39.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1702316473_ORD%2023-39.pdf,7359228,yes
23-40,millcreek/ordinances/documents/1698179832_ORD 23-40.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1698179832_ORD%2023-40.pdf,5192518,yes
23-41,millcreek/orddoc/documents/1701108410_ORD 23-41.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1701108410_ORD%2023-41.pdf,1648980,yes
23-42,millcreek/orddoc/documents/1701110412_ORD 23-42.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1701110412_ORD%2023-42.pdf,1466061,yes
23-43,millcreek/ordinances/documents/1699987936_ORD 23-43.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1699987936_ORD%2023-43.pdf,445326,yes
23-44,millcreek/orddoc/documents/1700156912_ORD 23-44.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1700156912_ORD%2023-44.pdf,666774,yes
23-45,millcreek/orddoc/documents/1701193405_ORD 23-45.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1701193405_ORD%2023-45.pdf,440924,yes
23-46,millcreek/orddoc/documents/1702403045_ORD 23-46.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1702403045_ORD%2023-46.pdf,690484,yes
24-01,millcreek/orddoc/documents/1707846176_24-01.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1707846176_24-01.pdf,414677,yes
24-02,millcreek/orddoc/documents/1707848090_24-02.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1707848090_24-02.pdf,6630204,yes
24-03,millcreek/orddoc/documents/1704924301_24-03.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1704924301_24-03.pdf,642140,yes
24-04,millcreek/orddoc/documents/1706028775_24-04.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1706028775_24-04.pdf,885540,yes
24-05,millcreek/orddoc/documents/1709052259_24-05.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1709052259_24-05.pdf,654730,yes
24-06,millcreek/orddoc/documents/1709052540_24-06.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1709052540_24-06.pdf,606681,yes
24-07,millcreek/ordinances/documents/1709053570_24-07.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1709053570_24-07.pdf,574903,yes
24-08,millcreek/ordinances/documents/1709054021_24-08.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1709054021_24-08.pdf,453429,yes
24-09,millcreek/orddoc/documents/1711555479_ORD 24-09.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1711555479_ORD%2024-09.pdf,1599461,yes
24-10,millcreek/ordinances/documents/1711555951_ORD 24-10.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1711555951_ORD%2024-10.pdf,2422208,yes
24-11,millcreek/orddoc/documents/1711555517_ORD 24-11.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1711555517_ORD%2024-11.pdf,770009,yes
24-12,millcreek/orddoc/documents/1712768445_ORD 24-12.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1712768445_ORD%2024-12.pdf,723259,yes
24-13,millcreek/orddoc/documents/1712768681_ORD 24-13.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1712768681_ORD%2024-13.pdf,473406,yes
24-14,millcreek/orddoc/documents/1712768699_ORD 24-14.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/1712768699_ORD%2024-14.pdf,656093,yes
24-15,millcreek/planzone/documents/1712846786_ORD 24-15.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/planzone/documents/1712846786_ORD%2024-15.pdf,1652183,yes
24-16,millcreek/ordinances/documents/1712850782_ORD 24-16.pdf,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1712850782_ORD%2024-16.pdf,715687,yes
