date,body,meeting_type,packet_kind,title,source,pmn_body,source_url,notice_url,ext,raw_rel,raw_name
2022-02-15,PlanningCommission,,supporting_docs,Public Meeting Copperton Annexation Policy_Feb15Presentation.pdf,pmn,1560,https://www.utah.gov/pmn/files/814823.pdf,https://www.utah.gov/pmn/sitemap/notice/732625.html,pdf,raw/2022-02-15/Public_Meeting_Copperton_Annexation_Policy_Feb15Presentation.pdf,Public_Meeting_Copperton_Annexation_Policy_Feb15Presentation.pdf
2022-02-16,Council,,supporting_docs,Copperton Metro Township Electronic Meeting Written Determination 2-15-2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/814723.pdf,https://www.utah.gov/pmn/sitemap/notice/736467.html,pdf,raw/2022-02-16/Copperton_Metro_Township_Electronic_Meeting_Written_Determination_2-15-2022.pdf,Copperton_Metro_Township_Electronic_Meeting_Written_Determination_2-15-2022.pdf
2022-03-15,PlanningCommission,,supporting_docs,220315_Copperton PC Annexation Public Meeting Notice.pdf,pmn,1560,https://www.utah.gov/pmn/files/819783.pdf,https://www.utah.gov/pmn/sitemap/notice/739413.html,pdf,raw/2022-03-15/220315_Copperton_PC_Annexation_Public_Meeting_Notice.pdf,220315_Copperton_PC_Annexation_Public_Meeting_Notice.pdf
2022-03-15,PlanningCommission,,full_packet,220315_CoppertonPC_Packet.pdf,pmn,1560,https://www.utah.gov/pmn/files/823087.pdf,https://www.utah.gov/pmn/sitemap/notice/739413.html,pdf,raw/2022-03-15/220315_CoppertonPC_Packet.pdf,220315_CoppertonPC_Packet.pdf
2022-03-15,PlanningCommission,,supporting_docs,DRAFT Annexation Ordinance 19.95 v Feb 28_2022.pdf,pmn,1560,https://www.utah.gov/pmn/files/819787.pdf,https://www.utah.gov/pmn/sitemap/notice/739413.html,pdf,raw/2022-03-15/DRAFT_Annexation_Ordinance_19.95_v_Feb_28_2022.pdf,DRAFT_Annexation_Ordinance_19.95_v_Feb_28_2022.pdf
2022-03-15,PlanningCommission,,supporting_docs,DRAFT Copperton Annexation Policy Plan _ v Feb 28_2022.pdf,pmn,1560,https://www.utah.gov/pmn/files/819785.pdf,https://www.utah.gov/pmn/sitemap/notice/739413.html,pdf,raw/2022-03-15/DRAFT_Copperton_Annexation_Policy_Plan_v_Feb_28_2022.pdf,DRAFT_Copperton_Annexation_Policy_Plan_v_Feb_28_2022.pdf
2022-03-15,PlanningCommission,,supporting_docs,PC_Copperton Annexation Policy Plan and Ordinance_March15_2022.pdf,pmn,1560,https://www.utah.gov/pmn/files/825149.pdf,https://www.utah.gov/pmn/sitemap/notice/739413.html,pdf,raw/2022-03-15/PC_Copperton_Annexation_Policy_Plan_and_Ordinance_March15_2022.pdf,PC_Copperton_Annexation_Policy_Plan_and_Ordinance_March15_2022.pdf
2022-03-16,Council,PublicHearing,supporting_docs,Copperton Council Annexation Policy Plan Public Hearing Notice (2022-03-01) (Co004-001) 4888-9863-4258 v.2.docx,pmn,5831,https://www.utah.gov/pmn/files/819865.docx,https://www.utah.gov/pmn/sitemap/notice/739447.html,docx,raw/2022-03-16/Copperton_Council_Annexation_Policy_Plan_Public_Hearing_Notice_2022-03-01_Co004-001_4888-9863-4258_v.2.docx,Copperton_Council_Annexation_Policy_Plan_Public_Hearing_Notice_2022-03-01_Co004-001_4888-9863-4258_v.2.docx
2022-03-16,Council,,supporting_docs,DRAFT Annexation Ordinance 19.95 v Feb 28_2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/819867.pdf,https://www.utah.gov/pmn/sitemap/notice/739447.html,pdf,raw/2022-03-16/DRAFT_Annexation_Ordinance_19.95_v_Feb_28_2022.pdf,DRAFT_Annexation_Ordinance_19.95_v_Feb_28_2022.pdf
2022-03-16,Council,,supporting_docs,DRAFT Copperton Annexation Policy Plan _ v Feb 28_2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/819869.pdf,https://www.utah.gov/pmn/sitemap/notice/739447.html,pdf,raw/2022-03-16/DRAFT_Copperton_Annexation_Policy_Plan_v_Feb_28_2022.pdf,DRAFT_Copperton_Annexation_Policy_Plan_v_Feb_28_2022.pdf
2022-03-21,Council,,supporting_docs,Ordinance 2022-03-01.pdf,pmn,5831,https://www.utah.gov/pmn/files/827279.pdf,https://www.utah.gov/pmn/sitemap/notice/743749.html,pdf,raw/2022-03-21/Ordinance_2022-03-01.pdf,Ordinance_2022-03-01.pdf
2022-03-21,Council,,supporting_docs,Ordinance 2022-03-02.pdf,pmn,5831,https://www.utah.gov/pmn/files/827281.pdf,https://www.utah.gov/pmn/sitemap/notice/743751.html,pdf,raw/2022-03-21/Ordinance_2022-03-02.pdf,Ordinance_2022-03-02.pdf
2022-05-18,Council,,agenda_packet,Metro Township Council Agenda 5-18-2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/849351.pdf,https://www.utah.gov/pmn/sitemap/notice/756567.html,pdf,raw/2022-05-18/Metro_Township_Council_Agenda_5-18-2022.pdf,Metro_Township_Council_Agenda_5-18-2022.pdf
2022-06-15,Council,,agenda_packet,Metro Township Council Agenda 6-15-2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/859845.pdf,https://www.utah.gov/pmn/sitemap/notice/763007.html,pdf,raw/2022-06-15/Metro_Township_Council_Agenda_6-15-2022.pdf,Metro_Township_Council_Agenda_6-15-2022.pdf
2022-06-15,Council,,supporting_docs,Updated Fee Schedule 2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/859847.pdf,https://www.utah.gov/pmn/sitemap/notice/763007.html,pdf,raw/2022-06-15/Updated_Fee_Schedule_2022.pdf,Updated_Fee_Schedule_2022.pdf
2022-07-20,Council,,supporting_docs,2022 MSD Organization Chart 07-07-2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/871105.pdf,https://www.utah.gov/pmn/sitemap/notice/769901.html,pdf,raw/2022-07-20/2022_MSD_Organization_Chart_07-07-2022.pdf,2022_MSD_Organization_Chart_07-07-2022.pdf
2022-07-20,Council,,agenda_packet,Copperton Agenda 07-20-22.docx,pmn,5831,https://www.utah.gov/pmn/files/871107.docx,https://www.utah.gov/pmn/sitemap/notice/769901.html,docx,raw/2022-07-20/Copperton_Agenda_07-20-22.docx,Copperton_Agenda_07-20-22.docx
2022-07-20,Council,,supporting_docs,Copperton Metro Township Emergency Communications Plan draft.docx,pmn,5831,https://www.utah.gov/pmn/files/871109.docx,https://www.utah.gov/pmn/sitemap/notice/769901.html,docx,raw/2022-07-20/Copperton_Metro_Township_Emergency_Communications_Plan_draft.docx,Copperton_Metro_Township_Emergency_Communications_Plan_draft.docx
2022-07-20,Council,,supporting_docs,Invoice_co067_co067-001_54723.pdf,pmn,5831,https://www.utah.gov/pmn/files/871111.pdf,https://www.utah.gov/pmn/sitemap/notice/769901.html,pdf,raw/2022-07-20/Invoice_co067_co067-001_54723.pdf,Invoice_co067_co067-001_54723.pdf
2022-07-20,Council,,supporting_docs,Public Notice - Cemetery Fee Schedule.docx,pmn,5831,https://www.utah.gov/pmn/files/871113.docx,https://www.utah.gov/pmn/sitemap/notice/769901.html,docx,raw/2022-07-20/Public_Notice_-_Cemetery_Fee_Schedule.docx,Public_Notice_-_Cemetery_Fee_Schedule.docx
2022-07-20,Council,,supporting_docs,Sales Invoice PS-INV103366.pdf,pmn,5831,https://www.utah.gov/pmn/files/871115.pdf,https://www.utah.gov/pmn/sitemap/notice/769901.html,pdf,raw/2022-07-20/Sales_Invoice_PS-INV103366.pdf,Sales_Invoice_PS-INV103366.pdf
2022-07-20,Council,,supporting_docs,Title 1 Recodification of Copperton Code (7-18-2022) DRAFT 4877-2064-6698 v.2((Unsaved-7_18_2022 8_44_46 PM)).docx,pmn,5831,https://www.utah.gov/pmn/files/871117.docx,https://www.utah.gov/pmn/sitemap/notice/769901.html,docx,raw/2022-07-20/Title_1_Recodification_of_Copperton_Code_7-18-2022_DRAFT_4877-2064-6698_v.2_Unsaved-7_18_2022_8_44_46_PM.docx,Title_1_Recodification_of_Copperton_Code_7-18-2022_DRAFT_4877-2064-6698_v.2_Unsaved-7_18_2022_8_44_46_PM.docx
2022-07-20,Council,,supporting_docs,Title 2 Copperrton Municipal Code (7-18-2022) DRAFT 4893-2391-9402 v.2.docx,pmn,5831,https://www.utah.gov/pmn/files/871119.docx,https://www.utah.gov/pmn/sitemap/notice/769901.html,docx,raw/2022-07-20/Title_2_Copperrton_Municipal_Code_7-18-2022_DRAFT_4893-2391-9402_v.2.docx,Title_2_Copperrton_Municipal_Code_7-18-2022_DRAFT_4893-2391-9402_v.2.docx
2022-07-20,Council,,supporting_docs,Updated Fee Schedule 2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/871121.pdf,https://www.utah.gov/pmn/sitemap/notice/769901.html,pdf,raw/2022-07-20/Updated_Fee_Schedule_2022.pdf,Updated_Fee_Schedule_2022.pdf
2022-07-20,Council,,supporting_docs,Updated Fee Schedule 2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/867311.pdf,https://www.utah.gov/pmn/sitemap/notice/766169.html,pdf,raw/2022-07-20/Updated_Fee_Schedule_2022_2.pdf,Updated_Fee_Schedule_2022_2.pdf
2022-08-17,Council,,supporting_docs,08-17-22.pdf,pmn,5831,https://www.utah.gov/pmn/files/880957.pdf,https://www.utah.gov/pmn/sitemap/notice/775777.html,pdf,raw/2022-08-17/08-17-22.pdf,08-17-22.pdf
2022-08-17,Council,,supporting_docs,Copperton Phase 1 Package.pdf,pmn,5831,https://www.utah.gov/pmn/files/880959.pdf,https://www.utah.gov/pmn/sitemap/notice/775777.html,pdf,raw/2022-08-17/Copperton_Phase_1_Package.pdf,Copperton_Phase_1_Package.pdf
2022-09-21,Council,,supporting_docs,2.5 Copperton _CRA_SOC_Draft 9.6.2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/893169.pdf,https://www.utah.gov/pmn/sitemap/notice/782917.html,pdf,raw/2022-09-21/2.5_Copperton_CRA_SOC_Draft_9.6.2022.pdf,2.5_Copperton_CRA_SOC_Draft_9.6.2022.pdf
2022-09-21,Council,,supporting_docs,Copperton SDMP - Final Report.pdf,pmn,5831,https://www.utah.gov/pmn/files/893177.pdf,https://www.utah.gov/pmn/sitemap/notice/782917.html,pdf,raw/2022-09-21/Copperton_SDMP_-_Final_Report.pdf,Copperton_SDMP_-_Final_Report.pdf
2022-09-21,Council,,agenda_packet,Metro Township Council Agenda 9-21-2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/893173.pdf,https://www.utah.gov/pmn/sitemap/notice/782917.html,pdf,raw/2022-09-21/Metro_Township_Council_Agenda_9-21-2022.pdf,Metro_Township_Council_Agenda_9-21-2022.pdf
2022-10-19,Council,,supporting_docs,10-19-22.pdf,pmn,5831,https://www.utah.gov/pmn/files/902721.pdf,https://www.utah.gov/pmn/sitemap/notice/788673.html,pdf,raw/2022-10-19/10-19-22.pdf,10-19-22.pdf
2022-11-16,Council,,supporting_docs,Copperton Tentative 2023 Budget Resolution (CO067-001) 4874-2849-2858 v.1.docx,pmn,5831,https://www.utah.gov/pmn/files/912817.docx,https://www.utah.gov/pmn/sitemap/notice/794569.html,docx,raw/2022-11-16/Copperton_Tentative_2023_Budget_Resolution_CO067-001_4874-2849-2858_v.1.docx,Copperton_Tentative_2023_Budget_Resolution_CO067-001_4874-2849-2858_v.1.docx
2022-11-16,Council,,supporting_docs,Copperton tentative amended 2022 Budget Resolution (CO067-001) 4881-8395-7820 v.1.docx,pmn,5831,https://www.utah.gov/pmn/files/912819.docx,https://www.utah.gov/pmn/sitemap/notice/794569.html,docx,raw/2022-11-16/Copperton_tentative_amended_2022_Budget_Resolution_CO067-001_4881-8395-7820_v.1.docx,Copperton_tentative_amended_2022_Budget_Resolution_CO067-001_4881-8395-7820_v.1.docx
2022-11-16,Council,,agenda_packet,Metro Township Council Agenda 11-16-2022.pdf,pmn,5831,https://www.utah.gov/pmn/files/912821.pdf,https://www.utah.gov/pmn/sitemap/notice/794569.html,pdf,raw/2022-11-16/Metro_Township_Council_Agenda_11-16-2022.pdf,Metro_Township_Council_Agenda_11-16-2022.pdf
2022-12-13,PlanningCommission,,full_packet,221213_CoppertonPC_Packet.pdf,pmn,1560,https://www.utah.gov/pmn/files/920469.pdf,https://www.utah.gov/pmn/sitemap/notice/797587.html,pdf,raw/2022-12-13/221213_CoppertonPC_Packet.pdf,221213_CoppertonPC_Packet.pdf
2022-12-21,Council,,supporting_docs,2022 Budget Amendments - Copperton.pdf,pmn,5831,https://www.utah.gov/pmn/files/919223.pdf,https://www.utah.gov/pmn/sitemap/notice/798523.html,pdf,raw/2022-12-21/2022_Budget_Amendments_-_Copperton.pdf,2022_Budget_Amendments_-_Copperton.pdf
2022-12-21,Council,,supporting_docs,2023 Copperton Metro Fee Schedule Resolution (2022-11-28) (Co067-001) 4870-8444-1152 v.1.docx,pmn,5831,https://www.utah.gov/pmn/files/919227.docx,https://www.utah.gov/pmn/sitemap/notice/798523.html,docx,raw/2022-12-21/2023_Copperton_Metro_Fee_Schedule_Resolution_2022-11-28_Co067-001_4870-8444-1152_v.1.docx,2023_Copperton_Metro_Fee_Schedule_Resolution_2022-11-28_Co067-001_4870-8444-1152_v.1.docx
2022-12-21,Council,,supporting_docs,2023 Proposed Budget - Copperton & Copperton Cemetery.pdf,pmn,5831,https://www.utah.gov/pmn/files/919225.pdf,https://www.utah.gov/pmn/sitemap/notice/798523.html,pdf,raw/2022-12-21/2023_Proposed_Budget_-_Copperton_Copperton_Cemetery.pdf,2023_Proposed_Budget_-_Copperton_Copperton_Cemetery.pdf
2022-12-21,Council,,supporting_docs,3.1 - 11-16-22.pdf,pmn,5831,https://www.utah.gov/pmn/files/924593.pdf,https://www.utah.gov/pmn/sitemap/notice/801519.html,pdf,raw/2022-12-21/3.1_-_11-16-22.pdf,3.1_-_11-16-22.pdf
2022-12-21,Council,,supporting_docs,3.3 - 2023 Proposed Budget - Copperton & Copperton Cemetery.pdf,pmn,5831,https://www.utah.gov/pmn/files/924595.pdf,https://www.utah.gov/pmn/sitemap/notice/801519.html,pdf,raw/2022-12-21/3.3_-_2023_Proposed_Budget_-_Copperton_Copperton_Cemetery.pdf,3.3_-_2023_Proposed_Budget_-_Copperton_Copperton_Cemetery.pdf
2022-12-21,Council,,supporting_docs,3.3 - Copperton Final 2023 Budget Resolution (CO067-001) (2022-11-28) 4870-2013-7786 v.2.docx,pmn,5831,https://www.utah.gov/pmn/files/924597.docx,https://www.utah.gov/pmn/sitemap/notice/801519.html,docx,raw/2022-12-21/3.3_-_Copperton_Final_2023_Budget_Resolution_CO067-001_2022-11-28_4870-2013-7786_v.2.docx,3.3_-_Copperton_Final_2023_Budget_Resolution_CO067-001_2022-11-28_4870-2013-7786_v.2.docx
2022-12-21,Council,,supporting_docs,3.4 - 2022 Budget Amendments - Copperton.pdf,pmn,5831,https://www.utah.gov/pmn/files/924599.pdf,https://www.utah.gov/pmn/sitemap/notice/801519.html,pdf,raw/2022-12-21/3.4_-_2022_Budget_Amendments_-_Copperton.pdf,3.4_-_2022_Budget_Amendments_-_Copperton.pdf
2022-12-21,Council,,supporting_docs,3.4 - Copperton Amended 2022 Budget Resolution (CO067-001) (2022-11-28) 4885-8084-5372 v.2.docx,pmn,5831,https://www.utah.gov/pmn/files/924601.docx,https://www.utah.gov/pmn/sitemap/notice/801519.html,docx,raw/2022-12-21/3.4_-_Copperton_Amended_2022_Budget_Resolution_CO067-001_2022-11-28_4885-8084-5372_v.2.docx,3.4_-_Copperton_Amended_2022_Budget_Resolution_CO067-001_2022-11-28_4885-8084-5372_v.2.docx
2022-12-21,Council,,supporting_docs,3.5 - 2023 Copperton Metro Fee Schedule Resolution (2022-11-28) (Co067-001) 4870-8444-1152 v.1.docx,pmn,5831,https://www.utah.gov/pmn/files/924603.docx,https://www.utah.gov/pmn/sitemap/notice/801519.html,docx,raw/2022-12-21/3.5_-_2023_Copperton_Metro_Fee_Schedule_Resolution_2022-11-28_Co067-001_4870-8444-1152_v.1.docx,3.5_-_2023_Copperton_Metro_Fee_Schedule_Resolution_2022-11-28_Co067-001_4870-8444-1152_v.1.docx
2022-12-21,Council,,full_packet,3.6 - Copperton Phase 3 Packet.pdf,pmn,5831,https://www.utah.gov/pmn/files/924605.pdf,https://www.utah.gov/pmn/sitemap/notice/801519.html,pdf,raw/2022-12-21/3.6_-_Copperton_Phase_3_Packet.pdf,3.6_-_Copperton_Phase_3_Packet.pdf
2022-12-21,Council,,supporting_docs,Public Notice.pdf,pmn,5831,https://www.utah.gov/pmn/files/919167.pdf,https://www.utah.gov/pmn/sitemap/notice/798523.html,pdf,raw/2022-12-21/Public_Notice.pdf,Public_Notice.pdf
2023-01-10,PlanningCommission,,full_packet,230110_CoppertonPC_Packet.pdf,pmn,1560,https://www.utah.gov/pmn/files/927771.pdf,https://www.utah.gov/pmn/sitemap/notice/802415.html,pdf,raw/2023-01-10/230110_CoppertonPC_Packet.pdf,230110_CoppertonPC_Packet.pdf
2023-01-18,Council,,supporting_docs,01-18-23.pdf,pmn,5831,https://www.utah.gov/pmn/files/932539.pdf,https://www.utah.gov/pmn/sitemap/notice/806929.html,pdf,raw/2023-01-18/01-18-23.pdf,01-18-23.pdf
2023-03-14,PlanningCommission,,full_packet,230314_CoppertonPC_Packet.pdf,pmn,1560,https://www.utah.gov/pmn/files/953786.pdf,https://www.utah.gov/pmn/sitemap/notice/816619.html,pdf,raw/2023-03-14/230314_CoppertonPC_Packet.pdf,230314_CoppertonPC_Packet.pdf
2023-03-15,Council,,agenda_packet,Metro Township Council Agenda 03-15-2023.pdf,pmn,5831,https://www.utah.gov/pmn/files/954847.pdf,https://www.utah.gov/pmn/sitemap/notice/819315.html,pdf,raw/2023-03-15/Metro_Township_Council_Agenda_03-15-2023.pdf,Metro_Township_Council_Agenda_03-15-2023.pdf
2023-04-11,PlanningCommission,,full_packet,230411_CoppertonPC_Packet.pdf,pmn,1560,https://www.utah.gov/pmn/files/960591.pdf,https://www.utah.gov/pmn/sitemap/notice/822335.html,pdf,raw/2023-04-11/230411_CoppertonPC_Packet.pdf,230411_CoppertonPC_Packet.pdf
2023-04-11,PlanningCommission,PublicHearing,supporting_docs,Copperton PC_Public Hearing_Titles18and19_April2023[DRAFT].pdf,pmn,1560,https://www.utah.gov/pmn/files/964639.pdf,https://www.utah.gov/pmn/sitemap/notice/822335.html,pdf,raw/2023-04-11/Copperton_PC_Public_Hearing_Titles18and19_April2023_DRAFT.pdf,Copperton_PC_Public_Hearing_Titles18and19_April2023_DRAFT.pdf
2023-04-11,PlanningCommission,PublicHearing,supporting_docs,Copperton-Public Hearing Notice.pdf,pmn,1560,https://www.utah.gov/pmn/files/960595.pdf,https://www.utah.gov/pmn/sitemap/notice/822335.html,pdf,raw/2023-04-11/Copperton-Public_Hearing_Notice.pdf,Copperton-Public_Hearing_Notice.pdf
2023-04-12,Council,,supporting_docs,04-12-23.pdf,pmn,5831,https://www.utah.gov/pmn/files/964685.pdf,https://www.utah.gov/pmn/sitemap/notice/824859.html,pdf,raw/2023-04-12/04-12-23.pdf,04-12-23.pdf
2023-04-19,Council,,supporting_docs,2023 City Manager Letter_RP1.pdf,pmn,5831,https://www.utah.gov/pmn/files/967819.pdf,https://www.utah.gov/pmn/sitemap/notice/826537.html,pdf,raw/2023-04-19/2023_City_Manager_Letter_RP1.pdf,2023_City_Manager_Letter_RP1.pdf
2023-04-19,Council,,supporting_docs,CK23104 Copperton Twnshp.pdf,pmn,5831,https://www.utah.gov/pmn/files/967821.pdf,https://www.utah.gov/pmn/sitemap/notice/826537.html,pdf,raw/2023-04-19/CK23104_Copperton_Twnshp.pdf,CK23104_Copperton_Twnshp.pdf
2023-04-19,Council,,agenda_packet,Metro Township Council Agenda 04-19-2023.pdf,pmn,5831,https://www.utah.gov/pmn/files/967823.pdf,https://www.utah.gov/pmn/sitemap/notice/826537.html,pdf,raw/2023-04-19/Metro_Township_Council_Agenda_04-19-2023.pdf,Metro_Township_Council_Agenda_04-19-2023.pdf
2023-04-19,Council,,staff_report,STAFF REPORT (Metro Council).docx,pmn,5831,https://www.utah.gov/pmn/files/967825.docx,https://www.utah.gov/pmn/sitemap/notice/826537.html,docx,raw/2023-04-19/STAFF_REPORT_Metro_Council.docx,STAFF_REPORT_Metro_Council.docx
2023-04-19,Council,,supporting_docs,Template Resolution for Municipal SLVLESA Members Re H.B. 374 Next Steps (4-11-2023) 4894-9179-3245 v.3.docx,pmn,5831,https://www.utah.gov/pmn/files/967827.docx,https://www.utah.gov/pmn/sitemap/notice/826537.html,docx,raw/2023-04-19/Template_Resolution_for_Municipal_SLVLESA_Members_Re_H.B._374_Next_Steps_4-11-2023_4894-9179-3245_v.3.docx,Template_Resolution_for_Municipal_SLVLESA_Members_Re_H.B._374_Next_Steps_4-11-2023_4894-9179-3245_v.3.docx
2023-04-19,Council,,supporting_docs,Title 18 Subdivisions Copperton (4-11-23 with notes).pdf,pmn,5831,https://www.utah.gov/pmn/files/967829.pdf,https://www.utah.gov/pmn/sitemap/notice/826537.html,pdf,raw/2023-04-19/Title_18_Subdivisions_Copperton_4-11-23_with_notes.pdf,Title_18_Subdivisions_Copperton_4-11-23_with_notes.pdf
2023-04-19,Council,,supporting_docs,Title 19 Zoning (4-11-23 with notes).pdf,pmn,5831,https://www.utah.gov/pmn/files/967831.pdf,https://www.utah.gov/pmn/sitemap/notice/826537.html,pdf,raw/2023-04-19/Title_19_Zoning_4-11-23_with_notes.pdf,Title_19_Zoning_4-11-23_with_notes.pdf
2023-04-25,PlanningCommission,,agenda_packet,230425_CoppertonATPSH_Agenda.pdf,pmn,1560,https://www.utah.gov/pmn/files/967741.pdf,https://www.utah.gov/pmn/sitemap/notice/826505.html,pdf,raw/2023-04-25/230425_CoppertonATPSH_Agenda.pdf,230425_CoppertonATPSH_Agenda.pdf
2023-05-02,Council,,supporting_docs,05-02-23.pdf,pmn,5831,https://www.utah.gov/pmn/files/972329.pdf,https://www.utah.gov/pmn/sitemap/notice/829577.html,pdf,raw/2023-05-02/05-02-23.pdf,05-02-23.pdf
2023-05-02,Council,,supporting_docs,2023 Copperton Metro Township Election Notice.pdf,pmn,5831,https://www.utah.gov/pmn/files/972723.pdf,https://www.utah.gov/pmn/sitemap/notice/829841.html,pdf,raw/2023-05-02/2023_Copperton_Metro_Township_Election_Notice.pdf,2023_Copperton_Metro_Township_Election_Notice.pdf
2023-06-06,Council,,supporting_docs,06-06-23.pdf,pmn,5831,https://www.utah.gov/pmn/files/983381.pdf,https://www.utah.gov/pmn/sitemap/notice/835927.html,pdf,raw/2023-06-06/06-06-23.pdf,06-06-23.pdf
2023-06-06,Council,,supporting_docs,2023 Amended Copperton Metro Fee Schedule Resolution 4869-3347-8758 v.2.docx,pmn,5831,https://www.utah.gov/pmn/files/983745.docx,https://www.utah.gov/pmn/sitemap/notice/835927.html,docx,raw/2023-06-06/2023_Amended_Copperton_Metro_Fee_Schedule_Resolution_4869-3347-8758_v.2.docx,2023_Amended_Copperton_Metro_Fee_Schedule_Resolution_4869-3347-8758_v.2.docx
2023-06-13,PlanningCommission,,full_packet,230613_CoppertonPC_Packet.pdf,pmn,1560,https://www.utah.gov/pmn/files/987377.pdf,https://www.utah.gov/pmn/sitemap/notice/836341.html,pdf,raw/2023-06-13/230613_CoppertonPC_Packet.pdf,230613_CoppertonPC_Packet.pdf
2023-06-13,PlanningCommission,,full_packet,230613_CoppertonPC_PacketAmended.pdf,pmn,1560,https://www.utah.gov/pmn/files/987675.pdf,https://www.utah.gov/pmn/sitemap/notice/836341.html,pdf,raw/2023-06-13/230613_CoppertonPC_PacketAmended.pdf,230613_CoppertonPC_PacketAmended.pdf
2023-06-13,PlanningCommission,,supporting_docs,Copperton Metro Township Planning Commission 6.13.2023.pdf,pmn,1560,https://www.utah.gov/pmn/files/989109.pdf,https://www.utah.gov/pmn/sitemap/notice/836341.html,pdf,raw/2023-06-13/Copperton_Metro_Township_Planning_Commission_6.13.2023.pdf,Copperton_Metro_Township_Planning_Commission_6.13.2023.pdf
2023-06-13,PlanningCommission,,supporting_docs,Copperton Notice - Bingham Canyon Lions Club.pdf,pmn,1560,https://www.utah.gov/pmn/files/984647.pdf,https://www.utah.gov/pmn/sitemap/notice/836341.html,pdf,raw/2023-06-13/Copperton_Notice_-_Bingham_Canyon_Lions_Club.pdf,Copperton_Notice_-_Bingham_Canyon_Lions_Club.pdf
2023-06-13,PlanningCommission,,supporting_docs,REZ2023-000840_CoppertonPC_Notice of Public Meeting.pdf,pmn,1560,https://www.utah.gov/pmn/files/984645.pdf,https://www.utah.gov/pmn/sitemap/notice/836341.html,pdf,raw/2023-06-13/REZ2023-000840_CoppertonPC_Notice_of_Public_Meeting.pdf,REZ2023-000840_CoppertonPC_Notice_of_Public_Meeting.pdf
2023-06-21,Council,,supporting_docs,06-21-23.pdf,pmn,5831,https://www.utah.gov/pmn/files/989207.pdf,https://www.utah.gov/pmn/sitemap/notice/839911.html,pdf,raw/2023-06-21/06-21-23.pdf,06-21-23.pdf
2023-06-21,Council,,supporting_docs,Copperton Resolution Approving Urban County Interlocal Agreement (6-9-2023) 4887-5033-9689 v.1 4883-4467-2105 v.3.docx,pmn,5831,https://www.utah.gov/pmn/files/989201.docx,https://www.utah.gov/pmn/sitemap/notice/839911.html,docx,raw/2023-06-21/Copperton_Resolution_Approving_Urban_County_Interlocal_Agreement_6-9-2023_4887-5033-9689_v.1_4883-4467-2105_v..docx,Copperton_Resolution_Approving_Urban_County_Interlocal_Agreement_6-9-2023_4887-5033-9689_v.1_4883-4467-2105_v..docx
2023-06-21,Council,,agenda_packet,Metro Township Council Agenda 06-21-2023.pdf,pmn,5831,https://www.utah.gov/pmn/files/989203.pdf,https://www.utah.gov/pmn/sitemap/notice/839911.html,pdf,raw/2023-06-21/Metro_Township_Council_Agenda_06-21-2023.pdf,Metro_Township_Council_Agenda_06-21-2023.pdf
2023-06-21,Council,,supporting_docs,Pages from Urban County Interlocal for CDBG ESG HOME Programs 2024-2026 - 17 Cities - RAFL - (Rev.3 05.31.23) COPPERTON APPROVED AS T~ 4881-9505-3417 v.1.docx,pmn,5831,https://www.utah.gov/pmn/files/989205.docx,https://www.utah.gov/pmn/sitemap/notice/839911.html,docx,raw/2023-06-21/Pages_from_Urban_County_Interlocal_for_CDBG_ESG_HOME_Programs_2024-2026_-_17_Cities_-_RAFL_-_Rev.3_05.31.23_CO.docx,Pages_from_Urban_County_Interlocal_for_CDBG_ESG_HOME_Programs_2024-2026_-_17_Cities_-_RAFL_-_Rev.3_05.31.23_CO.docx
2023-07-19,Council,,agenda_packet,Metro Township Council Agenda 07-19-2023.pdf,pmn,5831,https://www.utah.gov/pmn/files/1000665.pdf,https://www.utah.gov/pmn/sitemap/notice/846793.html,pdf,raw/2023-07-19/Metro_Township_Council_Agenda_07-19-2023.pdf,Metro_Township_Council_Agenda_07-19-2023.pdf
2023-07-19,Council,,supporting_docs,Ordinance 2023-07-01.pdf,pmn,5831,https://www.utah.gov/pmn/files/1044923.pdf,https://www.utah.gov/pmn/sitemap/notice/871151.html,pdf,raw/2023-07-19/Ordinance_2023-07-01.pdf,Ordinance_2023-07-01.pdf
2023-07-19,Council,,supporting_docs,REZ2023-000840_Staff_Report_Final_CC.pdf,pmn,5831,https://www.utah.gov/pmn/files/1000667.pdf,https://www.utah.gov/pmn/sitemap/notice/846793.html,pdf,raw/2023-07-19/REZ2023-000840_Staff_Report_Final_CC.pdf,REZ2023-000840_Staff_Report_Final_CC.pdf
