candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review,geometry,verified
Janice Auger,Council,,2006,2006-06-20,,2006-04-13,Republican Party of Utah,Republican Party of Utah,Booth,200.00,True,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,3,high,vision/legacy_born_digital_typed,0,"p4:x70,y454,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-04-14,Imagino's,Imagino's,Banners,596.96,False,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,4,high,vision/legacy_born_digital_typed,0,"p4:x70,y502,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-04-17,Imagino's,Imagino's,T-Shirts,4413.24,False,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,5,high,vision/legacy_born_digital_typed,0,"p4:x70,y550,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-04-22,Logos,Logos,Pens and badges,1765.17,False,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,6,high,vision/legacy_born_digital_typed,0,"p4:x70,y598,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-04-24,Network Solutions,Network Solutions,"Website hosting, domain name",21.95,True,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,7,high,vision/legacy_born_digital_typed,0,"p4:x70,y646,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-04-26,Maximage Printers,Maximage Printers,Folded flyers,460.21,False,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,8,high,vision/legacy_born_digital_typed,0,"p4:x70,y694,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-04-27,Office Depot,Office Depot,Envelopes and printer paper,15.22,False,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,9,high,vision/legacy_born_digital_typed,0,"p4:x70,y742,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-05-11,Maximage Printers,Maximage Printers,Postcards (pledge cards),292.15,False,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,10,high,vision/legacy_born_digital_typed,0,"p4:x70,y790,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-05-22,Days of '47,Days of '47,Parade fee,175.00,False,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,11,high,vision/legacy_born_digital_typed,0,"p4:x70,y838,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-05-23,N.A.C.,N.A.C.,Advertising,1000.00,False,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,12,high,vision/legacy_born_digital_typed,0,"p4:x70,y886,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-05-53,Maximage Printers,Maximage Printers,Envelopes,222.58,False,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,13,high,vision/legacy_born_digital_typed,0,"p4:x70,y934,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-05-18,Network Solutions,Network Solutions,Website hosting,11.95,True,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,14,high,vision/legacy_born_digital_typed,0,"p4:x70,y982,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-06-04,Harmon's,Harmon's,Refreshments for campaign committee,63.73,False,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,15,high,vision/legacy_born_digital_typed,0,"p4:x70,y1030,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-06-18,Network Solutions,Network Solutions,Website hosting,11.95,True,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,16,high,vision/legacy_born_digital_typed,0,"p4:x70,y1078,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-06-16,PayPal,PayPal,Bank charges,6.45,False,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,17,high,vision/legacy_born_digital_typed,0,"p4:x70,y1126,w700,h44@200dpi",1
Janice Auger,Council,,2006,2006-06-20,,2006-06-19,Specified by Rep. Party,Specified by Rep. Party,Vouchers for printing/signs,10000.00,True,False,raw/clerk_legacy/20_june_auger_janice06.pdf,3d07b3af,18,high,vision/legacy_born_digital_typed,0,"p4:x70,y1174,w700,h44@200dpi",1
Jani Iwamoto,Council,,2008,2008-04-07,,2008-03-18,Network Solutions,Network Solutions,Website,119.00,True,False,raw/clerk_legacy/08_jiwamoto_april7.pdf,ee991932,1,high,vision/legacy_colAB,0,"p5:x70,y358,w700,h44@200dpi",1
Jani Iwamoto,Council,,2008,2008-04-07,,2008-03-19,Paypal,Paypal,Banking fee,0.59,False,False,raw/clerk_legacy/08_jiwamoto_april7.pdf,ee991932,2,high,vision/legacy_colAB,0,"p5:x70,y406,w700,h44@200dpi",1
Jani Iwamoto,Council,,2008,2008-04-07,,2008-03-20,Kinkos,Kinkos,Copies,31.00,True,False,raw/clerk_legacy/08_jiwamoto_april7.pdf,ee991932,3,high,vision/legacy_colAB,0,"p5:x70,y454,w700,h44@200dpi",1
Jani Iwamoto,Council,,2008,2008-04-07,,2008-03-21,Paypal,Paypal,Banking fee,0.59,False,False,raw/clerk_legacy/08_jiwamoto_april7.pdf,ee991932,4,high,vision/legacy_colAB,0,"p5:x70,y502,w700,h44@200dpi",1
Jani Iwamoto,Council,,2008,2008-04-07,,2008-03-25,Paypal,Paypal,Banking fee,1.75,False,False,raw/clerk_legacy/08_jiwamoto_april7.pdf,ee991932,5,high,vision/legacy_colAB,0,"p5:x70,y550,w700,h44@200dpi",1
Jani Iwamoto,Council,,2008,2008-04-07,,2008-03-31,Paypal,Paypal,Banking fee,1.75,False,False,raw/clerk_legacy/08_jiwamoto_april7.pdf,ee991932,6,high,vision/legacy_colAB,0,"p5:x70,y598,w700,h44@200dpi",1
Jani Iwamoto,Council,,2008,2008-04-07,,2008-03-31,Paypal,Paypal,Banking fee,58.30,False,False,raw/clerk_legacy/08_jiwamoto_april7.pdf,ee991932,7,high,vision/legacy_colAB,0,"p5:x70,y646,w700,h44@200dpi",1
Jani Iwamoto,Council,,2008,2008-04-07,,2008-03-31,Paypal,Paypal,Banking fee,58.30,False,False,raw/clerk_legacy/08_jiwamoto_april7.pdf,ee991932,8,high,vision/legacy_colAB,0,"p5:x70,y694,w700,h44@200dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-06-08,Herriman City,Herriman City,Fort Herriman Days booth,200.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,1,high,vision/legacy_born_digital_typed,0,"p10:x70,y358,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-06-09,Taylorsville Arts Council,Taylorsville Arts Council,Taylorsville Dayzz booth,150.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,2,high,vision/legacy_born_digital_typed,0,"p10:x70,y406,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-06-10,Julianne Blanch,Julianne Blanch,Fundraiser,350.00,True,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,3,high,vision/legacy_born_digital_typed,0,"p10:x70,y454,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-06-17,Faustina,Faustina,Campaign lunch,60.61,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,4,high,vision/legacy_born_digital_typed,0,"p10:x70,y502,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-06-22,AT&T,AT&T,Cell phone,147.63,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,5,high,vision/legacy_born_digital_typed,0,"p10:x70,y550,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-06-26,Sunmart,Sunmart,Drinks for parade volunteers,10.02,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,6,high,vision/legacy_born_digital_typed,0,"p10:x70,y598,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-06-27,Dan's Foods,Dan's Foods,Drinks for fundraiser,28.37,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,7,high,vision/legacy_born_digital_typed,0,"p10:x70,y646,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-06-28,Bombay House,Bombay House,Fundraiser,900.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,8,high,vision/legacy_born_digital_typed,0,"p10:x70,y694,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-06-29,Joseph Lyon Printing,Joseph Lyon Printing,Printing,506.47,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,9,high,vision/legacy_born_digital_typed,0,"p10:x70,y742,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-06-29,Love Communications,Love Communications,Consulting,5055.92,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,10,high,vision/legacy_born_digital_typed,0,"p10:x70,y790,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-06-30,Lisa Ashman,Lisa Ashman,Campaign manager,1750.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,11,high,vision/legacy_born_digital_typed,0,"p10:x70,y838,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-06-30,Paypal,Paypal,Fees,1.75,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,12,high,vision/legacy_born_digital_typed,0,"p10:x70,y886,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-01,USPS,USPS,Postage stamps,88.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,13,high,vision/legacy_born_digital_typed,0,"p10:x70,y934,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-02,Bambara,Bambara,Campaign lunch,37.55,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,14,high,vision/legacy_born_digital_typed,0,"p10:x70,y982,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-06,Karen Mayne for Senate,Karen Mayne for Senate,Campaign contribution,250.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,15,high,vision/legacy_born_digital_typed,0,"p10:x70,y1030,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-06,Holly Mullen for Council,Holly Mullen for Council,Campaign contribution,100.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,16,high,vision/legacy_born_digital_typed,0,"p10:x70,y1078,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-06,Arlyn Bradshaw for Council,Arlyn Bradshaw for Council,Campaign contribution,200.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,17,high,vision/legacy_born_digital_typed,0,"p10:x70,y1126,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-06,Diane Turner for Council,Diane Turner for Council,Campaign contribution,100.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,18,high,vision/legacy_born_digital_typed,0,"p10:x70,y1174,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-08,Mimi's Cafe,Mimi's Cafe,Campaign breakfast,28.58,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,19,high,vision/legacy_born_digital_typed,0,"p10:x70,y1222,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-08,Cannella's,Cannella's,Campaign lunch,25.04,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,20,high,vision/legacy_born_digital_typed,0,"p10:x70,y1270,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-08,Draper Community Foundation,Draper Community Foundation,Parade fee,20.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,21,high,vision/legacy_born_digital_typed,0,"p10:x70,y1318,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-09,The Olympian,The Olympian,Campaign breakfast,25.53,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,22,high,vision/legacy_born_digital_typed,0,"p10:x70,y1366,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-09,Wally Bugden,Wally Bugden,Fundraiser,850.00,True,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,23,high,vision/legacy_born_digital_typed,0,"p10:x70,y1414,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-22,AT&T,AT&T,Cell phone,141.37,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,24,high,vision/legacy_born_digital_typed,0,"p10:x70,y1462,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-29,Home Depot,Home Depot,Lawn sign supplies,2151.28,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,25,high,vision/legacy_born_digital_typed,0,"p10:x70,y1510,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-30,Sierra Wholesale Supply,Sierra Wholesale Supply,T-Shirts,845.13,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,26,high,vision/legacy_born_digital_typed,0,"p10:x70,y1558,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-30,Lisa Ashman,Lisa Ashman,Campaign manager,1750.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,27,high,vision/legacy_born_digital_typed,0,"p10:x70,y1606,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-30,USPS,USPS,Postage stamps,5.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,28,high,vision/legacy_born_digital_typed,0,"p10:x70,y1654,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-30,Home Depot,Home Depot,Lawn sign supplies,114.48,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,29,high,vision/legacy_born_digital_typed,0,"p10:x70,y1702,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-07-31,Paypal,Paypal,Fees,53.53,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,30,high,vision/legacy_born_digital_typed,0,"p10:x70,y1750,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-02,Salt Lake County Democrats,Salt Lake County Democrats,Coordinated campaign,2500.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,31,high,vision/legacy_born_digital_typed,0,"p10:x70,y1798,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-03,Equality Utah,Equality Utah,Allies dinner,1250.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,32,high,vision/legacy_born_digital_typed,0,"p10:x70,y1846,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-05,The Other Place,The Other Place,Campaign breakfast,17.50,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,33,high,vision/legacy_born_digital_typed,0,"p10:x70,y1894,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-07,Pride Food Mart,Pride Food Mart,Parade supplies,17.26,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,34,high,vision/legacy_born_digital_typed,0,"p10:x70,y1942,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-09,Joseph Lyon Printing,Joseph Lyon Printing,Lawn signs,11593.23,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,35,high,vision/legacy_born_digital_typed,0,"p10:x70,y1990,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-12,Allie Diamond,Allie Diamond,Catering,400.00,True,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,36,high,vision/legacy_born_digital_typed,0,"p10:x70,y2038,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-13,USPS,USPS,Postage stamps,88.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,37,high,vision/legacy_born_digital_typed,0,"p10:x70,y2086,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-19,Love Communications,Love Communications,Outdoor advertising,33200.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,38,high,vision/legacy_born_digital_typed,0,"p10:x70,y2134,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-19,Kristen Dalzen & Stephanie Pappas,Kristen Dalzen & Stephanie Pappas,Fundraiser,325.00,True,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,39,high,vision/legacy_born_digital_typed,0,"p10:x70,y2182,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-19,Casee & John Francis,Casee & John Francis,Fundraiser,325.00,True,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,40,high,vision/legacy_born_digital_typed,0,"p10:x70,y2230,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-21,Salt Lake County Democrats,Salt Lake County Democrats,Coordinated campaign,50.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,41,high,vision/legacy_born_digital_typed,0,"p10:x70,y2278,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-23,Faustina,Faustina,Campaign lunch,46.38,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,42,high,vision/legacy_born_digital_typed,0,"p10:x70,y2326,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-23,AT&T,AT&T,Cell phone,139.54,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,43,high,vision/legacy_born_digital_typed,0,"p10:x70,y2374,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-24,Community Service Fund,Community Service Fund,Golf tournament,150.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,44,high,vision/legacy_born_digital_typed,0,"p10:x70,y2422,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-25,Papa John's,Papa John's,Catering,281.37,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,45,high,vision/legacy_born_digital_typed,0,"p10:x70,y2470,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-29,Mazza Cafe,Mazza Cafe,Fundraiser,250.00,True,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,46,high,vision/legacy_born_digital_typed,0,"p10:x70,y2518,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-30,Love Communications,Love Communications,Consulting,4059.14,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,47,high,vision/legacy_born_digital_typed,0,"p10:x70,y2566,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-30,Lisa Ashman,Lisa Ashman,Campaign manager,1750.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,48,high,vision/legacy_born_digital_typed,0,"p10:x70,y2614,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-31,Cannella's,Cannella's,Campaign lunch,28.62,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,49,high,vision/legacy_born_digital_typed,0,"p10:x70,y2662,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-08-31,Paypal,Paypal,Fees,116.33,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,50,high,vision/legacy_born_digital_typed,0,"p10:x70,y2710,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-09-01,Gil Athay,Gil Athay,Fundraiser,175.00,True,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,51,high,vision/legacy_born_digital_typed,0,"p10:x70,y2758,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-09-01,Loni Deland,Loni Deland,Fundraiser,175.00,True,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,52,high,vision/legacy_born_digital_typed,0,"p10:x70,y2806,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-09-01,USPS,USPS,Stamps,132.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,53,high,vision/legacy_born_digital_typed,0,"p10:x70,y2854,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-09-02,Takashi,Takashi,Campaign lunch,55.94,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,54,high,vision/legacy_born_digital_typed,0,"p10:x70,y2902,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-09-04,Home Depot,Home Depot,Hammer,17.06,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,55,high,vision/legacy_born_digital_typed,0,"p10:x70,y2950,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-09-06,Labor Day Picnic Committee,Labor Day Picnic Committee,Sign fee,300.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,56,high,vision/legacy_born_digital_typed,0,"p10:x70,y2998,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-09-07,Holly Mullen for Council,Holly Mullen for Council,Contribution,343.00,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,57,high,vision/legacy_born_digital_typed,0,"p10:x70,y3046,w700,h44@150dpi",1
Sim Gill,District Attorney,,2010,2010-09-15,,2010-09-13,Paypal,Paypal,Fees,50.49,False,False,raw/clerk_legacy/Gill_S_10_Sept_DA_Redacted.pdf,cc04f0b6,58,high,vision/legacy_born_digital_typed,0,"p10:x70,y3094,w700,h44@150dpi",1
Mary Bishop,Recorder,,2014,2014-10-28,,2014-10-02,WincoFood,WincoFood,Candy for Sr. Expo,30.26,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Oct14.pdf,dbbf9294,1,high,vision/legacy_colAB,0,"p4:x70,y358,w700,h44@200dpi",1
Mary Bishop,Recorder,,2014,2014-10-28,,2014-10-12,MediaOne,MediaOne,Digital advertizing,1000.00,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Oct14.pdf,dbbf9294,2,high,vision/legacy_colAB,0,"p4:x70,y406,w700,h44@200dpi",1
Mary Bishop,Recorder,,2014,2014-10-28,,2014-10-22,NGP-VAN,NGP-VAN,RoboCall,535.46,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Oct14.pdf,dbbf9294,3,high,vision/legacy_colAB,0,"p4:x70,y454,w700,h44@200dpi",1
Mary Bishop,Recorder,,2014,2014-10-28,,2014-10-25,Facebook,Facebook,Advertizing,289.64,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Oct14.pdf,dbbf9294,4,high,vision/legacy_colAB,0,"p4:x70,y502,w700,h44@200dpi",1
Joe Hatch,Council,,,2006-09-15,,2006-07 to 2006-09,Wells-Fargo,Wells-Fargo,Bank charges,8.00,False,False,raw/clerk_legacy/joehatch_september1506amendment.pdf,c50cce42,1,high,vision/legacy_colAB,0,"p6:x70,y358,w700,h44@200dpi",1
Joe Hatch,Council,,,2006-09-15,,2006-06-30,Turner for Council,Turner for Council,Campaign contribution,500.00,False,False,raw/clerk_legacy/joehatch_september1506amendment.pdf,c50cce42,2,high,vision/legacy_colAB,0,"p6:x70,y406,w700,h44@200dpi",1
Joe Hatch,Council,,,2006-09-15,,2006-07-10,Stonewall Democrats,Stonewall Democrats,Campaign contribution,120.00,False,False,raw/clerk_legacy/joehatch_september1506amendment.pdf,c50cce42,3,high,vision/legacy_colAB,0,"p6:x70,y454,w700,h44@200dpi",1
Joe Hatch,Council,,,2006-09-15,,2006-07-17,Brad Wolverton,Brad Wolverton,Design,200.00,False,False,raw/clerk_legacy/joehatch_september1506amendment.pdf,c50cce42,4,high,vision/legacy_colAB,0,"p6:x70,y502,w700,h44@200dpi",1
Joe Hatch,Council,,,2006-09-15,,2006-08-17,Joseph Hatch,Joseph Hatch,Reimbursement for campaign dinner,68.00,False,False,raw/clerk_legacy/joehatch_september1506amendment.pdf,c50cce42,5,high,vision/legacy_colAB,0,"p6:x70,y550,w700,h44@200dpi",1
Joe Hatch,Council,,,2006-09-15,,2006-08-17,Gordon for School Board,Gordon for School Board,Campaign contribution,50.00,False,False,raw/clerk_legacy/joehatch_september1506amendment.pdf,c50cce42,6,high,vision/legacy_colAB,0,"p6:x70,y598,w700,h44@200dpi",1
Joe Hatch,Council,,,2006-09-15,,2006-08-17,Swenson for County Clerk,Swenson for County Clerk,Campaign contribution,100.00,False,False,raw/clerk_legacy/joehatch_september1506amendment.pdf,c50cce42,7,high,vision/legacy_colAB,0,"p6:x70,y646,w700,h44@200dpi",1
Joe Hatch,Council,,,2006-09-15,,2006-09-10,Equality Utah,Equality Utah,Campaign contribution,250.00,False,False,raw/clerk_legacy/joehatch_september1506amendment.pdf,c50cce42,8,high,vision/legacy_colAB,0,"p6:x70,y694,w700,h44@200dpi",1
Joe Hatch,Council,,,2006-09-15,,2006-09-10,Utah Democratic Party,Utah Democratic Party,Campaign contribution,60.00,False,False,raw/clerk_legacy/joehatch_september1506amendment.pdf,c50cce42,9,high,vision/legacy_colAB,0,"p6:x70,y742,w700,h44@200dpi",1
Joe Hatch,Council,,,2006-09-15,,2006-08-18,Justin Wiley,Justin Wiley,Postage & printing for fundraiser,500.00,False,False,raw/clerk_legacy/joehatch_september1506amendment.pdf,c50cce42,10,high,vision/legacy_colAB,0,"p6:x70,y790,w700,h44@200dpi",1
