date,body,body_slug,md_path,source_url,provenance,minutes_status,text_chars,note
2016-06-14,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-06-14_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_06142016-840,agendacenter,text_extracted,59978,
2016-06-28,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-06-28_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_06282016-849,agendacenter,text_extracted,77234,
2016-07-12,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-07-12_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_07122016-867,agendacenter,text_extracted,45439,
2016-07-26,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-07-26_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_07262016-880,agendacenter,text_extracted,42732,
2016-08-09,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-08-09_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08092016-890,agendacenter,text_extracted,45094,
2016-08-23,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-08-23_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08232016-906,agendacenter,text_extracted,112880,
2016-09-13,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-09-13_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_09132016-919,agendacenter,text_extracted,56693,
2016-09-27,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-09-27_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_09272016-931,agendacenter,text_extracted,54759,
2016-10-25,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2016/2016-10-25_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_10252016-961,agendacenter,text_extracted,40813,
2017-01-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-01-10_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_01102017-1026,agendacenter,text_extracted,69323,
2017-01-24,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-01-24_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_01242017-1041,agendacenter,text_extracted,42783,
2017-02-14,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-02-14_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_02142017-1060,agendacenter,text_extracted,67344,
2017-02-28,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-02-28_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_02282017-1090,agendacenter,text_extracted,34926,
2017-03-14,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-03-14_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03142017-1114,agendacenter,text_extracted,82172,
2017-03-28,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-03-28_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03282017-1121,agendacenter,text_extracted,26264,
2017-04-11,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-04-11_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_04112017-1139,agendacenter,text_extracted,41597,
2017-04-18,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-04-18_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_04182017-1159,agendacenter,text_extracted,48085,
2017-04-25,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-04-25_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_04252017-1168,agendacenter,text_extracted,48347,
2017-05-09,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-05-09_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_05092017-1178,agendacenter,text_extracted,28828,
2017-05-16,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-05-16_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_05162017-1189,agendacenter,text_extracted,20051,
2017-05-23,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-05-23_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_05232017-1202,agendacenter,text_extracted,42583,
2017-06-13,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-06-13_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_06132017-1220,agendacenter,text_extracted,66576,
2017-06-27,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-06-27_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_06272017-1233,agendacenter,text_extracted,63232,
2017-07-11,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-07-11_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_07112017-1257,agendacenter,text_extracted,60533,
2017-07-25,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-07-25_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_07252017-1282,agendacenter,text_extracted,47124,
2017-08-08,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-08-08_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08082017-1297,agendacenter,text_extracted,67556,
2017-08-22,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-08-22_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08222017-1321,agendacenter,text_extracted,98903,
2017-09-12,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-09-12_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_09122017-1342,agendacenter,text_extracted,95944,
2017-09-26,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-09-26_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_09262017-1364,agendacenter,text_extracted,71838,
2017-10-03,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-10-03_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_10032017-1375,agendacenter,text_extracted,63727,
2017-10-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-10-10_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_10102017-1381,agendacenter,text_extracted,12148,
2017-11-14,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-11-14_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_11142017-1413,agendacenter,text_extracted,70119,
2017-11-28,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-11-28_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_11282017-1434,agendacenter,text_extracted,70297,
2017-12-12,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2017/2017-12-12_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_12122017-1447,agendacenter,text_extracted,60372,
2018-01-09,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-01-09_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_01092018-1465,agendacenter,text_extracted,80733,
2018-02-13,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-02-13_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_02132018-1525,agendacenter,text_extracted,56609,
2018-03-13,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-03-13_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03132018-1552,agendacenter,text_extracted,36680,
2018-03-27,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-03-27_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03272018-1571,agendacenter,text_extracted,29222,
2018-04-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-04-10_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_04102018-1580,agendacenter,text_extracted,9575,
2018-05-08,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-05-08_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_05082018-1619,agendacenter,text_extracted,19608,
2018-05-22,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-05-22_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_05222018-1629,agendacenter,text_extracted,51362,
2018-06-12,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-06-12_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_06122018-1647,agendacenter,text_extracted,268334,raw_not_stored_oversize>10MB
2018-06-26,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-06-26_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_06262018-1669,agendacenter,text_extracted,86955,raw_not_stored_oversize>10MB
2018-07-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-07-10_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_07102018-1686,agendacenter,text_extracted,11843,
2018-08-14,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-08-14_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08142018-1721,agendacenter,text_extracted,47447,
2018-08-28,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-08-28_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08282018-1741,agendacenter,text_extracted,38099,
2018-09-11,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-09-11_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_09112018-1751,agendacenter,text_extracted,21902,
2018-09-25,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-09-25_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_09252018-1765,agendacenter,text_extracted,21469,
2018-10-09,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-10-09_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_10092018-1780,agendacenter,text_extracted,34765,
2018-11-13,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-11-13_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_11132018-1825,agendacenter,text_extracted,42457,
2018-12-11,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2018/2018-12-11_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_12112018-1855,agendacenter,text_extracted,11446,
2019-01-08,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-01-08_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_01082019-1875,agendacenter,text_extracted,6092,
2019-01-22,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-01-22_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_01222019-1898,agendacenter,text_extracted,23674,
2019-02-12,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-02-12_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_02122019-1914,agendacenter,text_extracted,47349,
2019-02-26,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-02-26_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_02262019-1926,agendacenter,text_extracted,58061,
2019-03-12,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-03-12_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03122019-1946,agendacenter,text_extracted,26778,
2019-03-26,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-03-26_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03262019-1962,agendacenter,text_extracted,43327,
2019-04-09,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-04-09_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_04092019-1977,agendacenter,text_extracted,50919,
2019-04-23,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-04-23_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_04232019-1995,agendacenter,text_extracted,25364,
2019-07-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-07-10_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_07102019-2050,agendacenter,text_extracted,7260,
2019-08-13,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-08-13_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08132019-2088,agendacenter,text_extracted,47451,
2019-08-27,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-08-27_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08272019-2108,agendacenter,text_extracted,58080,
2019-09-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-09-10_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_09102019-2120,agendacenter,text_extracted,5595,
2019-10-08,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-10-08_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_10082019-2157,agendacenter,text_extracted,72716,
2019-10-22,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-10-22_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_10222019-2169,agendacenter,text_extracted,31691,
2019-12-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2019/2019-12-10_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_12102019-2231,agendacenter,text_extracted,37287,
2020-02-11,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-02-11_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_02112020-2290,agendacenter,text_extracted,70008,
2020-02-25,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-02-25_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_02252020-2306,agendacenter,text_extracted,34714,
2020-03-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-03-10_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03102020-2315,agendacenter,text_extracted,59280,
2020-05-12,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-05-12_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_05122020-2411,agendacenter,text_extracted,18056,
2020-05-26,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-05-26_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_05262020-2437,agendacenter,text_extracted,61474,
2020-06-09,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-06-09_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_06092020-2457,agendacenter,text_extracted,80486,
2020-06-23,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-06-23_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_06232020-2479,agendacenter,text_extracted,95951,
2020-07-14,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-07-14_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_07142020-2512,agendacenter,text_extracted,94674,
2020-07-28,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-07-28_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_07282020-2539,agendacenter,text_extracted,37336,
2020-08-11,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-08-11_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08112020-2560,agendacenter,text_extracted,87750,
2020-08-25,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-08-25_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08252020-2587,agendacenter,text_extracted,138998,
2020-09-08,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-09-08_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_09082020-2610,agendacenter,text_extracted,39026,
2020-09-22,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-09-22_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_09222020-2628,agendacenter,text_extracted,31606,
2020-10-13,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-10-13_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_10132020-2656,agendacenter,text_extracted,51173,
2020-10-27,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-10-27_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_10272020-2681,agendacenter,text_extracted,80349,
2020-11-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-11-10_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_11102020-2697,agendacenter,text_extracted,40314,
2020-12-08,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2020/2020-12-08_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_12082020-2732,agendacenter,text_extracted,48529,
2021-01-12,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2021/2021-01-12_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_01122021-2768,agendacenter,text_extracted,22838,
2021-02-23,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2021/2021-02-23_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_02232021-2834,agendacenter,text_extracted,63225,
2021-03-09,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2021/2021-03-09_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03092021-2848,agendacenter,text_extracted,123051,
2021-03-23,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2021/2021-03-23_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03232021-2867,agendacenter,text_extracted,40502,
2022-01-25,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-01-25_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_01252022-3272,agendacenter,minutes_exist_text_unrecovered,25,THIN_TEXT_CHECK_OCR;raw_not_stored_oversize>10MB;needs_ocr_image_only
2022-02-08,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-02-08_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_02082022-3292,agendacenter,minutes_exist_text_unrecovered,133,THIN_TEXT_CHECK_OCR;raw_not_stored_oversize>10MB;needs_ocr_image_only
2022-02-22,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-02-22_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_02222022-3319,agendacenter,minutes_exist_text_unrecovered,145,THIN_TEXT_CHECK_OCR;raw_not_stored_oversize>10MB;needs_ocr_image_only
2022-03-08,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-03-08_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03082022-3337,agendacenter,minutes_exist_text_unrecovered,117,THIN_TEXT_CHECK_OCR;raw_not_stored_oversize>10MB;needs_ocr_image_only
2022-03-22,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-03-22_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_03222022-3373,agendacenter,minutes_exist_text_unrecovered,88,THIN_TEXT_CHECK_OCR;raw_not_stored_oversize>10MB;needs_ocr_image_only
2022-04-26,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-04-26_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_04262022-3417,agendacenter,text_extracted,432,raw_not_stored_oversize>10MB;thin_text_verify
2022-05-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-05-10_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_05102022-3433,agendacenter,minutes_exist_text_unrecovered,55,THIN_TEXT_CHECK_OCR;raw_not_stored_oversize>10MB;needs_ocr_image_only
2022-06-14,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-06-14_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_06142022-3477,agendacenter,minutes_exist_text_unrecovered,133,THIN_TEXT_CHECK_OCR;raw_not_stored_oversize>10MB;needs_ocr_image_only
2022-06-28,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-06-28_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_06282022-3488,agendacenter,minutes_exist_text_unrecovered,55,THIN_TEXT_CHECK_OCR;raw_not_stored_oversize>10MB;needs_ocr_image_only
2022-07-12,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-07-12_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_07122022-3504,agendacenter,minutes_exist_text_unrecovered,11,THIN_TEXT_CHECK_OCR;needs_ocr_image_only
2022-07-26,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-07-26_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_07262022-3533,agendacenter,minutes_exist_text_unrecovered,139,THIN_TEXT_CHECK_OCR;raw_not_stored_oversize>10MB;needs_ocr_image_only
2022-08-09,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-08-09_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08092022-3547,agendacenter,minutes_exist_text_unrecovered,54,THIN_TEXT_CHECK_OCR;raw_not_stored_oversize>10MB;needs_ocr_image_only
2022-08-23,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-08-23_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_08232022-3571,agendacenter,text_extracted,6564,raw_not_stored_oversize>10MB
2022-09-13,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-09-13_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_09132022-3602,agendacenter,text_extracted,129753,raw_not_stored_oversize>10MB
2022-09-27,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-09-27_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_09272022-3621,agendacenter,text_extracted,135392,raw_not_stored_oversize>10MB
2022-10-11,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-10-11_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_10112022-3637,agendacenter,text_extracted,8518,
2022-10-18,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-10-18_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_10182022-3649,agendacenter,text_extracted,3235,
2022-10-25,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-10-25_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_10252022-3660,agendacenter,text_extracted,206175,raw_not_stored_oversize>10MB
2022-11-08,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-11-08_snyderville_basin_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=39&doc_id=db356d16-781c-11ee-852f-0050569183fa,granicus,text_extracted,4599,
2022-12-13,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2022/2022-12-13_snyderville_basin_pc.md,https://www.summitcountyutah.gov/AgendaCenter/ViewFile/Minutes/_12132022-3716,agendacenter,text_extracted,92524,raw_not_stored_oversize>10MB
2023-01-10,Snyderville Basin Planning Commission,snyderville_basin_pc,land_use/minutes/2023/2023-01-10_snyderville_basin_pc.md,https://summitcounty.granicus.com/MinutesViewer.php?view_id=1&clip_id=145&doc_id=2276d1eb-063d-11ee-95dd-0050569183fa,granicus,text_extracted,6029,
