ordinance_no,filename,last_modified,size_bytes,source_url,s3_key
2024-05,1712868759_ORDINANCE 2024-05.pdf,2024-04-11T20:52:40.000Z,421040,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1712868759_ORDINANCE%202024-05.pdf,bluffdale/ordinances/documents/1712868759_ORDINANCE 2024-05.pdf
2024-05,1712868808_ORDINANCE 2024-05.pdf,2024-04-11T20:53:29.000Z,421040,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1712868808_ORDINANCE%202024-05.pdf,bluffdale/ordinances/documents/1712868808_ORDINANCE 2024-05.pdf
2024-08,1712868826_ORDINANCE 2024-08.pdf,2024-04-11T20:53:48.000Z,291512,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1712868826_ORDINANCE%202024-08.pdf,bluffdale/ordinances/documents/1712868826_ORDINANCE 2024-08.pdf
2024-09,1712868843_ORDINANCE 2024-09.pdf,2024-04-11T20:54:05.000Z,316874,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1712868843_ORDINANCE%202024-09.pdf,bluffdale/ordinances/documents/1712868843_ORDINANCE 2024-09.pdf
2024-09,1712872817_ORDINANCE 2024-09.pdf,2024-04-11T22:00:18.000Z,316874,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1712872817_ORDINANCE%202024-09.pdf,bluffdale/ordinances/documents/1712872817_ORDINANCE 2024-09.pdf
2024-10,1712868880_ORDINANCE 2024-10.pdf,2024-04-11T20:54:42.000Z,795878,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1712868880_ORDINANCE%202024-10.pdf,bluffdale/ordinances/documents/1712868880_ORDINANCE 2024-10.pdf
2024-11,1716490471_ORDINANCE 2024-11.pdf,2024-05-23T18:54:33.000Z,538793,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1716490471_ORDINANCE%202024-11.pdf,bluffdale/ordinances/documents/1716490471_ORDINANCE 2024-11.pdf
2024-11,1716491582_ORDINANCE 2024-11.pdf,2024-05-23T19:13:04.000Z,779417,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1716491582_ORDINANCE%202024-11.pdf,bluffdale/ordinances/documents/1716491582_ORDINANCE 2024-11.pdf
2024-12,1716490497_ORDINANCE 2024-12.pdf,2024-05-23T18:54:58.000Z,3413937,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1716490497_ORDINANCE%202024-12.pdf,bluffdale/ordinances/documents/1716490497_ORDINANCE 2024-12.pdf
2024-13,1716490513_ORDINANCE 2024-13.pdf,2024-05-23T18:55:14.000Z,563879,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1716490513_ORDINANCE%202024-13.pdf,bluffdale/ordinances/documents/1716490513_ORDINANCE 2024-13.pdf
2024-14,1718645138_ORDINANCE 2024-14.pdf,2024-06-17T17:25:40.000Z,2432044,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1718645138_ORDINANCE%202024-14.pdf,bluffdale/ordinances/documents/1718645138_ORDINANCE 2024-14.pdf
2024-19,1726521788_ORDINANCE 2024-19.pdf,2024-09-16T21:23:10.000Z,3763684,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1726521788_ORDINANCE%202024-19.pdf,bluffdale/ordinances/documents/1726521788_ORDINANCE 2024-19.pdf
2024-20,1726521756_ORDINANCE 2024-20.pdf,2024-09-16T21:22:37.000Z,1261114,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1726521756_ORDINANCE%202024-20.pdf,bluffdale/ordinances/documents/1726521756_ORDINANCE 2024-20.pdf
2024-20,1742240863_ORDINANCE 2024-20.pdf,2025-03-17T19:47:45.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1742240863_ORDINANCE%202024-20.pdf,bluffdale/ordinances/documents/1742240863_ORDINANCE 2024-20.pdf
2024-21,1726521330_ORDINANCE 2024-21.pdf,2024-09-16T21:15:32.000Z,549601,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1726521330_ORDINANCE%202024-21.pdf,bluffdale/ordinances/documents/1726521330_ORDINANCE 2024-21.pdf
2024-22,1728681830_ORDINANCE 2024-22.pdf,2024-10-11T21:23:52.000Z,723532,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1728681830_ORDINANCE%202024-22.pdf,bluffdale/ordinances/documents/1728681830_ORDINANCE 2024-22.pdf
2024-23,1728681856_ORDINANCE 2024-23.pdf,2024-10-11T21:24:18.000Z,799693,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1728681856_ORDINANCE%202024-23.pdf,bluffdale/ordinances/documents/1728681856_ORDINANCE 2024-23.pdf
2024-24,1731955169_ORDINANCE 2024-24.pdf,2024-11-18T18:39:30.000Z,594772,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1731955169_ORDINANCE%202024-24.pdf,bluffdale/ordinances/documents/1731955169_ORDINANCE 2024-24.pdf
2024-25,1731956443_ORDINANCE 2024-25 corrected.pdf,2024-11-18T19:00:44.000Z,7733979,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1731956443_ORDINANCE%202024-25%20corrected.pdf,bluffdale/ordinances/documents/1731956443_ORDINANCE 2024-25 corrected.pdf
2024-25,1731956466_ORDINANCE 2024-25.pdf,2024-11-18T19:01:07.000Z,7733979,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1731956466_ORDINANCE%202024-25.pdf,bluffdale/ordinances/documents/1731956466_ORDINANCE 2024-25.pdf
2024-27,1734044872_ORDINANCE 2024-27.pdf,2024-12-12T23:07:53.000Z,360272,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1734044872_ORDINANCE%202024-27.pdf,bluffdale/ordinances/documents/1734044872_ORDINANCE 2024-27.pdf
2024-28,1734044683_ORDINANCE 2024-28.pdf,2024-12-12T23:04:44.000Z,370462,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1734044683_ORDINANCE%202024-28.pdf,bluffdale/ordinances/documents/1734044683_ORDINANCE 2024-28.pdf
2024-29,1734043894_ORDINANCE 2024-29.pdf,2024-12-12T22:51:35.000Z,478608,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1734043894_ORDINANCE%202024-29.pdf,bluffdale/ordinances/documents/1734043894_ORDINANCE 2024-29.pdf
2024-30,1734043736_ORDINANCE 2024-30.pdf,2024-12-12T22:48:57.000Z,505146,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1734043736_ORDINANCE%202024-30.pdf,bluffdale/ordinances/documents/1734043736_ORDINANCE 2024-30.pdf
2025-01,1736459570_ORDINANCE 2025-01.pdf,2025-01-09T21:52:51.000Z,1104452,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1736459570_ORDINANCE%202025-01.pdf,bluffdale/ordinances/documents/1736459570_ORDINANCE 2025-01.pdf
2025-02,1736459600_ORDINANCE 2025-02.pdf,2025-01-09T21:53:21.000Z,2334365,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1736459600_ORDINANCE%202025-02.pdf,bluffdale/ordinances/documents/1736459600_ORDINANCE 2025-02.pdf
2025-02,1736521493_ORDINANCE 2025-02.pdf,2025-01-10T15:04:54.000Z,1989956,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1736521493_ORDINANCE%202025-02.pdf,bluffdale/ordinances/documents/1736521493_ORDINANCE 2025-02.pdf
2025-07,1740768802_ORDINANCE 2025-07.pdf,2025-02-28T18:53:24.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1740768802_ORDINANCE%202025-07.pdf,bluffdale/ordinances/documents/1740768802_ORDINANCE 2025-07.pdf
2025-09,1740699408_ORDINANCE 2025-09.pdf,2025-02-27T23:36:49.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1740699408_ORDINANCE%202025-09.pdf,bluffdale/ordinances/documents/1740699408_ORDINANCE 2025-09.pdf
2025-11,1747348462_ORDINANCE 2025-11.pdf,2025-05-15T22:34:23.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1747348462_ORDINANCE%202025-11.pdf,bluffdale/ordinances/documents/1747348462_ORDINANCE 2025-11.pdf
2025-12,1747348485_ORDINANCE 2025-12.pdf,2025-05-15T22:34:47.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1747348485_ORDINANCE%202025-12.pdf,bluffdale/ordinances/documents/1747348485_ORDINANCE 2025-12.pdf
2025-13,1747348522_ORDINANCE 2025-13.pdf,2025-05-15T22:35:24.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1747348522_ORDINANCE%202025-13.pdf,bluffdale/ordinances/documents/1747348522_ORDINANCE 2025-13.pdf
2025-14,1748641919_ORDINANCE 2025-14.pdf,2025-05-30T21:52:00.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1748641919_ORDINANCE%202025-14.pdf,bluffdale/ordinances/documents/1748641919_ORDINANCE 2025-14.pdf
2025-16,1752162371_ORDINANCE 2025-16.pdf,2025-07-10T15:46:13.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1752162371_ORDINANCE%202025-16.pdf,bluffdale/ordinances/documents/1752162371_ORDINANCE 2025-16.pdf
2025-17,1749745170_ORDINANCE 2025-17.pdf,2025-06-12T16:19:31.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1749745170_ORDINANCE%202025-17.pdf,bluffdale/ordinances/documents/1749745170_ORDINANCE 2025-17.pdf
2025-19,1755297959_ORDINANCE 2025-19.pdf,2025-08-15T22:46:00.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1755297959_ORDINANCE%202025-19.pdf,bluffdale/ordinances/documents/1755297959_ORDINANCE 2025-19.pdf
2025-20,1757613690_ORDINANCE 2025-20.pdf,2025-09-11T18:01:32.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1757613690_ORDINANCE%202025-20.pdf,bluffdale/ordinances/documents/1757613690_ORDINANCE 2025-20.pdf
2025-24,1765492775_ORDINANCE 2025-24.pdf,2025-12-11T22:39:37.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1765492775_ORDINANCE%202025-24.pdf,bluffdale/ordinances/documents/1765492775_ORDINANCE 2025-24.pdf
2025-25,1760027780_ORDINANCE 2025-25.pdf,2025-10-09T16:36:21.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1760027780_ORDINANCE%202025-25.pdf,bluffdale/ordinances/documents/1760027780_ORDINANCE 2025-25.pdf
2025-26,1763146167_ORDINANCE 2025-26.pdf,2025-11-14T18:49:28.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1763146167_ORDINANCE%202025-26.pdf,bluffdale/ordinances/documents/1763146167_ORDINANCE 2025-26.pdf
2025-26,1763146693_ORDINANCE 2025-26.pdf,2025-11-14T18:58:14.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1763146693_ORDINANCE%202025-26.pdf,bluffdale/ordinances/documents/1763146693_ORDINANCE 2025-26.pdf
2025-27,1763146204_ORDINANCE 2025-27.pdf,2025-11-14T18:50:05.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1763146204_ORDINANCE%202025-27.pdf,bluffdale/ordinances/documents/1763146204_ORDINANCE 2025-27.pdf
2025-28,1765492757_ORDINANCE 2025-28.pdf,2025-12-11T22:39:19.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1765492757_ORDINANCE%202025-28.pdf,bluffdale/ordinances/documents/1765492757_ORDINANCE 2025-28.pdf
2025-28,1765494729_ORDINANCE 2025-28.pdf,2025-12-11T23:12:10.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1765494729_ORDINANCE%202025-28.pdf,bluffdale/ordinances/documents/1765494729_ORDINANCE 2025-28.pdf
2026-01,1772127647_ORDINANCE 2026-01.pdf,2026-02-26T17:40:48.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1772127647_ORDINANCE%202026-01.pdf,bluffdale/ordinances/documents/1772127647_ORDINANCE 2026-01.pdf
2026-03,1778774351_ORDINANCE 2026-03.pdf,2026-05-14T15:59:13.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1778774351_ORDINANCE%202026-03.pdf,bluffdale/ordinances/documents/1778774351_ORDINANCE 2026-03.pdf
2026-05,1780004517_ORDINANCE 2026-05.pdf,2026-05-28T21:41:58.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1780004517_ORDINANCE%202026-05.pdf,bluffdale/ordinances/documents/1780004517_ORDINANCE 2026-05.pdf
2026-05,1780004527_ORDINANCE 2026-05.pdf,2026-05-28T21:42:08.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1780004527_ORDINANCE%202026-05.pdf,bluffdale/ordinances/documents/1780004527_ORDINANCE 2026-05.pdf
,1601919108_Sign Code.pdf,2020-10-05T17:31:50.000Z,559102,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1601919108_Sign%20Code.pdf,bluffdale/ordinances/documents/1601919108_Sign Code.pdf
,1605806722_Zoning Ordinance.pdf,2020-11-19T17:25:24.000Z,759789,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1605806722_Zoning%20Ordinance.pdf,bluffdale/ordinances/documents/1605806722_Zoning Ordinance.pdf
,1742576614_ORDINANCE 04-14-92-3.pdf,2025-03-21T17:03:36.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1742576614_ORDINANCE%2004-14-92-3.pdf,bluffdale/ordinances/documents/1742576614_ORDINANCE 04-14-92-3.pdf
,1742578615_RESOLUTION 04-14-92-3.pdf,2025-03-21T17:36:56.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1742578615_RESOLUTION%2004-14-92-3.pdf,bluffdale/ordinances/documents/1742578615_RESOLUTION 04-14-92-3.pdf
,1742579714_ORDINANCE 04-27-99-1 RDA.pdf,2025-03-21T17:55:15.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1742579714_ORDINANCE%2004-27-99-1%20RDA.pdf,bluffdale/ordinances/documents/1742579714_ORDINANCE 04-27-99-1 RDA.pdf
,1742580021_ORDINANCE 10-13-92-1.pdf,2025-03-21T18:00:23.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1742580021_ORDINANCE%2010-13-92-1.pdf,bluffdale/ordinances/documents/1742580021_ORDINANCE 10-13-92-1.pdf
,1742942583_ORDINANCE 09-14-99-1.pdf,2025-03-25T22:43:04.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1742942583_ORDINANCE%2009-14-99-1.pdf,bluffdale/ordinances/documents/1742942583_ORDINANCE 09-14-99-1.pdf
,1742943116_ORDINANCE 03-14-95-1.pdf,2025-03-25T22:51:57.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1742943116_ORDINANCE%2003-14-95-1.pdf,bluffdale/ordinances/documents/1742943116_ORDINANCE 03-14-95-1.pdf
,1742943215_ORDINANCE 03-14-95-1.pdf,2025-03-25T22:53:36.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1742943215_ORDINANCE%2003-14-95-1.pdf,bluffdale/ordinances/documents/1742943215_ORDINANCE 03-14-95-1.pdf
,1743003627_ORDINANCE 09-14-93-3.pdf,2025-03-26T15:40:29.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743003627_ORDINANCE%2009-14-93-3.pdf,bluffdale/ordinances/documents/1743003627_ORDINANCE 09-14-93-3.pdf
,1743004011_ORDINANCE 01-23-79-1.pdf,2025-03-26T15:46:52.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743004011_ORDINANCE%2001-23-79-1.pdf,bluffdale/ordinances/documents/1743004011_ORDINANCE 01-23-79-1.pdf
,1743004146_ORDINANCE 01-09-90-2.pdf,2025-03-26T15:49:07.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743004146_ORDINANCE%2001-09-90-2.pdf,bluffdale/ordinances/documents/1743004146_ORDINANCE 01-09-90-2.pdf
,1743004373_ORDINANCE 02-13-90-1.pdf,2025-03-26T15:52:54.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743004373_ORDINANCE%2002-13-90-1.pdf,bluffdale/ordinances/documents/1743004373_ORDINANCE 02-13-90-1.pdf
,1743005659_ORDINANCE 12-08-81-4.pdf,2025-03-26T16:14:20.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743005659_ORDINANCE%2012-08-81-4.pdf,bluffdale/ordinances/documents/1743005659_ORDINANCE 12-08-81-4.pdf
,1743006005_ORDINANCE 07-12-88-3.pdf,2025-03-26T16:20:06.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743006005_ORDINANCE%2007-12-88-3.pdf,bluffdale/ordinances/documents/1743006005_ORDINANCE 07-12-88-3.pdf
,1743006113_ORDINANCE 07-12-88-3.pdf,2025-03-26T16:21:54.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743006113_ORDINANCE%2007-12-88-3.pdf,bluffdale/ordinances/documents/1743006113_ORDINANCE 07-12-88-3.pdf
,1743006304_ORDINANCE 05-11-99-1.pdf,2025-03-26T16:25:05.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743006304_ORDINANCE%2005-11-99-1.pdf,bluffdale/ordinances/documents/1743006304_ORDINANCE 05-11-99-1.pdf
,1743008122_ORDINANCE 05-08-90-2.pdf,2025-03-26T16:55:24.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743008122_ORDINANCE%2005-08-90-2.pdf,bluffdale/ordinances/documents/1743008122_ORDINANCE 05-08-90-2.pdf
,1743008439_ORDINANCE 04-09-91-3.pdf,2025-03-26T17:00:40.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743008439_ORDINANCE%2004-09-91-3.pdf,bluffdale/ordinances/documents/1743008439_ORDINANCE 04-09-91-3.pdf
,1743009296_ORDINANCE 09-10-91-1.pdf,2025-03-26T17:14:58.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743009296_ORDINANCE%2009-10-91-1.pdf,bluffdale/ordinances/documents/1743009296_ORDINANCE 09-10-91-1.pdf
,1743009425_ORDINANCE 09-25-79-2.pdf,2025-03-26T17:17:06.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743009425_ORDINANCE%2009-25-79-2.pdf,bluffdale/ordinances/documents/1743009425_ORDINANCE 09-25-79-2.pdf
,1743009745_ORDINANCE 10-24-00-3.pdf,2025-03-26T17:22:26.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743009745_ORDINANCE%2010-24-00-3.pdf,bluffdale/ordinances/documents/1743009745_ORDINANCE 10-24-00-3.pdf
,1743010093_ORDINANCE 02-11-86-2.pdf,2025-03-26T17:28:15.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743010093_ORDINANCE%2002-11-86-2.pdf,bluffdale/ordinances/documents/1743010093_ORDINANCE 02-11-86-2.pdf
,1743010257_ORDINANCE 12-10-91-3.pdf,2025-03-26T17:30:59.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743010257_ORDINANCE%2012-10-91-3.pdf,bluffdale/ordinances/documents/1743010257_ORDINANCE 12-10-91-3.pdf
,1743017614_RESOLUTION 04-14-98-1.pdf,2025-03-26T19:33:35.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743017614_RESOLUTION%2004-14-98-1.pdf,bluffdale/ordinances/documents/1743017614_RESOLUTION 04-14-98-1.pdf
,1743017856_ORDINANCE 12-13-94-1.pdf,2025-03-26T19:37:38.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743017856_ORDINANCE%2012-13-94-1.pdf,bluffdale/ordinances/documents/1743017856_ORDINANCE 12-13-94-1.pdf
,1743018321_ORDINANCE 04-14-98-1.pdf,2025-03-26T19:45:23.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743018321_ORDINANCE%2004-14-98-1.pdf,bluffdale/ordinances/documents/1743018321_ORDINANCE 04-14-98-1.pdf
,1743021158_ORDINANCE 12-09-97-2.pdf,2025-03-26T20:32:40.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743021158_ORDINANCE%2012-09-97-2.pdf,bluffdale/ordinances/documents/1743021158_ORDINANCE 12-09-97-2.pdf
,1743183339_ORDINANCE 05-27-80-1.pdf,2025-03-28T17:35:40.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743183339_ORDINANCE%2005-27-80-1.pdf,bluffdale/ordinances/documents/1743183339_ORDINANCE 05-27-80-1.pdf
,1743183522_ORDINANCE 02-22-00-1.pdf,2025-03-28T17:38:44.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743183522_ORDINANCE%2002-22-00-1.pdf,bluffdale/ordinances/documents/1743183522_ORDINANCE 02-22-00-1.pdf
,1743183745_ORDINANCE 06-09-92-1.pdf,2025-03-28T17:42:27.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743183745_ORDINANCE%2006-09-92-1.pdf,bluffdale/ordinances/documents/1743183745_ORDINANCE 06-09-92-1.pdf
,1743184578_ORDINANCE 06-09-92-1.pdf,2025-03-28T17:56:20.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743184578_ORDINANCE%2006-09-92-1.pdf,bluffdale/ordinances/documents/1743184578_ORDINANCE 06-09-92-1.pdf
,1743184734_ORDINANCE 07-12-88-2.pdf,2025-03-28T17:58:55.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743184734_ORDINANCE%2007-12-88-2.pdf,bluffdale/ordinances/documents/1743184734_ORDINANCE 07-12-88-2.pdf
,1743190373_ORDINANCE 02-12-91-1.pdf,2025-03-28T19:32:55.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743190373_ORDINANCE%2002-12-91-1.pdf,bluffdale/ordinances/documents/1743190373_ORDINANCE 02-12-91-1.pdf
,1743191797_ORDINANCE 05-10-83-1.pdf,2025-03-28T19:56:39.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743191797_ORDINANCE%2005-10-83-1.pdf,bluffdale/ordinances/documents/1743191797_ORDINANCE 05-10-83-1.pdf
,1743192037_ORDINANCE 02-23-99-1.pdf,2025-03-28T20:00:39.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743192037_ORDINANCE%2002-23-99-1.pdf,bluffdale/ordinances/documents/1743192037_ORDINANCE 02-23-99-1.pdf
,1743193893_ORDINANCE 10-24-00-1.pdf,2025-03-28T20:31:34.000Z,,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/bluffdale/ordinances/documents/1743193893_ORDINANCE%2010-24-00-1.pdf,bluffdale/ordinances/documents/1743193893_ORDINANCE 10-24-00-1.pdf
