date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,bytes,clip_id,delivery,doc_class,fetch_status,sha256,text_path,text_chars
2024-07-25,Skye_Civic_Land_Uses_2,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2752222/Skye_Civic_Land_Uses_2.pdf,2026-07-02,text,none (raw retained),raw/2024-07-25/2752222_Skye_Civic_Land_Uses_2.pdf,2699002,682,s3,,,,,
2024-07-25,Texas_Instruments_ZC_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2752223/Texas_Instruments_ZC_1.pdf,2026-07-02,text,none (raw retained),raw/2024-07-25/2752223_Texas_Instruments_ZC_1.pdf,368083,682,s3,staff_report,ok,79ffe8539e795f75d16b268b342a54fdd82eca5994ddda11e3a92cab82a0a173,text/2752223_Texas_Instruments_ZC_1.txt,8553
2024-07-25,Texas_Instruments_amendment_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2752227/Texas_Instruments_amendment_1.pdf,2026-07-02,text,none (raw retained),raw/2024-07-25/2752227_Texas_Instruments_amendment_1.pdf,363094,682,s3,staff_report,ok,2abc5c75a16cf84c93842d3894f44b8fc9338b89693d8a2d0869566324f55151,text/2752227_Texas_Instruments_amendment_1.txt,8325
2024-07-30,City Council Joint Work Session - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=704,2026-07-02,text,none (raw retained),raw/2024-07-30/agenda_clip704.pdf,46973,704,s3,,,,,
2024-08-01,Planning Commission Work Session - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=683,2026-07-02,text,none (raw retained),raw/2024-08-01/agenda_clip683.pdf,48301,683,s3,,,,,
2024-08-06,City Council - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=684,2026-07-02,text,none (raw retained),raw/2024-08-06/agenda_clip684.pdf,47951,684,s3,,,,,
2024-08-06,Res_2024-44,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2779108/Res_2024-44.pdf,2026-07-02,text,none (raw retained),raw/2024-08-06/2779108_Res_2024-44.pdf,32022,684,s3,,,,,
2024-08-08,Planning Commission Meeting - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=685,2026-07-02,text,none (raw retained),raw/2024-08-08/agenda_clip685.pdf,50399,685,s3,,,,,
2024-08-08,pz07.25.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2775724/pz07.25.24.pdf,2026-07-02,text,none (raw retained),raw/2024-08-08/2775724_pz07.25.24.pdf,50781,685,s3,,,,,
2024-08-08,Skye_Civic_Uses_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2775730/Skye_Civic_Uses_1.pdf,2026-07-02,text,none (raw retained),raw/2024-08-08/2775730_Skye_Civic_Uses_1.pdf,209814,685,s3,staff_report,ok,e178342e7941e16d5fc34d871f79acb6a4a9286e06984fbac07f7f369efdd61c,text/2775730_Skye_Civic_Uses_1.txt,9251
2024-08-08,Allison_CU_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2775744/Allison_CU_1.pdf,2026-07-02,text,none (raw retained),raw/2024-08-08/2775744_Allison_CU_1.pdf,995791,685,s3,staff_report,ok,1848382e3bd820f7337f267be95febc2ce862a41687507e1890a76ea7da0c1c2,text/2775744_Allison_CU_1.txt,9941
2024-08-13,City Council - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=690,2026-07-02,text,none (raw retained),raw/2024-08-13/agenda_clip690.pdf,205039,690,documentviewer,,,,,
2024-08-20,City Council - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=691,2026-07-02,text,none (raw retained),raw/2024-08-20/agenda_clip691.pdf,46932,691,s3,,,,,
2024-08-20,Lehi_TNT_Ad,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2801354/Lehi_TNT_Ad.pdf,2026-07-02,text,none (raw retained),raw/2024-08-20/2801354_Lehi_TNT_Ad.pdf,46624,691,s3,,,,,
2024-08-22,Planning Commission Meeting - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=692,2026-07-02,text,none (raw retained),raw/2024-08-22/agenda_clip692.pdf,57694,692,s3,,,,,
2024-08-22,Skyline_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802599/Skyline_1.pdf,2026-07-02,text,none (raw retained),raw/2024-08-22/2802599_Skyline_1.pdf,246779,692,s3,staff_report,ok,7cb978d038b2f9fc1dc4bb0ac5c0603e47d1f3a48d79bab44ca0f1a7bd0c98ba,text/2802599_Skyline_1.txt,10844
2024-08-22,EV_Auto_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802610/EV_Auto_1.pdf,2026-07-02,text,none (raw retained),raw/2024-08-22/2802610_EV_Auto_1.pdf,277872,692,s3,staff_report,ok,fd4ee05b4e7beba7c550db32cba11cd0d8dcdfb77766f51379f066d8c11ca0a1,text/2802610_EV_Auto_1.txt,14775
2024-08-22,Macey_s_drive_thru_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802621/Macey_s_drive_thru_1.pdf,2026-07-02,text,none (raw retained),raw/2024-08-22/2802621_Macey_s_drive_thru_1.pdf,304567,692,s3,staff_report,ok,30009332a0bfcd3235698a28a6c0c33036e8cd3e3138be72671bc5c405e6352a,text/2802621_Macey_s_drive_thru_1.txt,10771
2024-08-22,Triple_B_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802622/Triple_B_1.pdf,2026-07-02,text,none (raw retained),raw/2024-08-22/2802622_Triple_B_1.pdf,400213,692,s3,staff_report,ok,6f5aeceabfac73dc1e47f8543d12fc61436f38f003b7d9aa0a4da8a70286466b,text/2802622_Triple_B_1.txt,11117
2024-08-22,Downs_ZC_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802623/Downs_ZC_1.pdf,2026-07-02,text,none (raw retained),raw/2024-08-22/2802623_Downs_ZC_1.pdf,233405,692,s3,staff_report,ok,b7b51f2a97ae54fdacf01e5cc05160a3d9eec452f75407b572e4fc5c4ee4f0cb,text/2802623_Downs_ZC_1.txt,6669
2024-08-22,Village_Overlay_2,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802630/Village_Overlay_2.pdf,2026-07-02,text,none (raw retained),raw/2024-08-22/2802630_Village_Overlay_2.pdf,3142277,692,s3,,,,,
2024-08-22,PV_Zone_Change_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802634/PV_Zone_Change_1.pdf,2026-07-02,text,none (raw retained),raw/2024-08-22/2802634_PV_Zone_Change_1.pdf,255918,692,s3,staff_report,ok,72b626284772e9f2d7d1723d34bb6099dad5f4bbeb325056d6aefd0772606cb1,text/2802634_PV_Zone_Change_1.txt,10456
2024-08-22,River_Point_3A_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802635/River_Point_3A_1.pdf,2026-07-02,text,none (raw retained),raw/2024-08-22/2802635_River_Point_3A_1.pdf,321641,692,s3,staff_report,ok,acb40db7419800a3b7d87343a2b60290adfff6d0f688e22dd4c65ed7ca790db0,text/2802635_River_Point_3A_1.txt,27047
2024-08-22,CH_Overlay_Zone,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802638/CH_Overlay_Zone.pdf,2026-07-02,text,none (raw retained),raw/2024-08-22/2802638_CH_Overlay_Zone.pdf,289463,692,s3,staff_report,ok,009f644503203d056ce9b4bf85b8796a4d65ccfac72c8535c1ea0027f5209b7d,text/2802638_CH_Overlay_Zone.txt,25082
2024-08-27,City Council - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=693,2026-07-02,text,none (raw retained),raw/2024-08-27/agenda_clip693.pdf,202870,693,documentviewer,,,,,
2024-09-03,City Council and Planning Commission Joint Work Session - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=722,2026-07-02,text,none (raw retained),raw/2024-09-03/agenda_clip722.pdf,157672,722,documentviewer,,,,,
2024-09-10,City Council Pre Meeting - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=696,2026-07-02,text,none (raw retained),raw/2024-09-10/agenda_clip696.pdf,203546,696,documentviewer,,,,,
2024-09-10,City Council Regular Meeting - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=697,2026-07-02,text,none (raw retained),raw/2024-09-10/agenda_clip697.pdf,203546,697,documentviewer,,,,,
2024-09-12,Planning Commission Meeting - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=705,2026-07-02,text,none (raw retained),raw/2024-09-12/agenda_clip705.pdf,59214,705,s3,,,,,
2024-09-12,pz_ws_02.01.2024,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843444/pz_ws_02.01.2024.pdf,2026-07-02,text,none (raw retained),raw/2024-09-12/2843444_pz_ws_02.01.2024.pdf,41196,705,s3,,,,,
2024-09-12,pz_ws_05.02.2024,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843446/pz_ws_05.02.2024.pdf,2026-07-02,text,none (raw retained),raw/2024-09-12/2843446_pz_ws_05.02.2024.pdf,40751,705,s3,,,,,
2024-09-12,pz05.23.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843451/pz05.23.24.pdf,2026-07-02,text,none (raw retained),raw/2024-09-12/2843451_pz05.23.24.pdf,64830,705,s3,,,,,
2024-09-12,pz_ws_06.06.2024,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843455/pz_ws_06.06.2024.pdf,2026-07-02,text,none (raw retained),raw/2024-09-12/2843455_pz_ws_06.06.2024.pdf,41717,705,s3,,,,,
2024-09-12,pz08.08.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843459/pz08.08.24.pdf,2026-07-02,text,none (raw retained),raw/2024-09-12/2843459_pz08.08.24.pdf,46441,705,s3,,,,,
2024-09-12,Adamson_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843463/Adamson_1.pdf,2026-07-02,text,none (raw retained),raw/2024-09-12/2843463_Adamson_1.pdf,233624,705,s3,staff_report,ok,e1de2b1d3f5fc431903d4b1247659892b83ad8d902a90062ae2544cc781126d7,text/2843463_Adamson_1.txt,14689
2024-09-12,Tronson_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843465/Tronson_1.pdf,2026-07-02,text,none (raw retained),raw/2024-09-12/2843465_Tronson_1.pdf,814480,705,s3,staff_report,ok,9c5d0251b708b480ea9411a54c495c3ff3060e91aef097b7605a092535bbd424,text/2843465_Tronson_1.txt,10051
2024-09-12,Texas_Instruments_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843466/Texas_Instruments_1.pdf,2026-07-02,text,none (raw retained),raw/2024-09-12/2843466_Texas_Instruments_1.pdf,280619,705,s3,staff_report,ok,865b06685133411e482b3d8b27e503432641c552241978bb13c732eb68689b38,text/2843466_Texas_Instruments_1.txt,17543
2024-09-12,EV_Auto_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843470/EV_Auto_1.pdf,2026-07-02,text,none (raw retained),raw/2024-09-12/2843470_EV_Auto_1.pdf,192075,705,s3,staff_report,ok,4f8ffc1c2fc8a32cc2752aff86afc3247893f4f5b62ec065db51d39d28eb3132,text/2843470_EV_Auto_1.txt,14506
2024-09-12,Chapter_26,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843471/Chapter_26.pdf,2026-07-02,text,none (raw retained),raw/2024-09-12/2843471_Chapter_26.pdf,286739,705,s3,staff_report,ok,01b0bcc276d69477c493acb97c3fc934c95aa2132ec946e2bdcd189cc72ee6c6,text/2843471_Chapter_26.txt,11139
2024-09-12,Data_Centers,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843472/Data_Centers.pdf,2026-07-02,text,none (raw retained),raw/2024-09-12/2843472_Data_Centers.pdf,365137,705,s3,staff_report,ok,daf63b6ceab057851a6354ee103159048ebfcb92f316f4113dd6ff630839eaea,text/2843472_Data_Centers.txt,16150
2024-09-12,Table_05.040.A,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843475/Table_05.040.A.pdf,2026-07-02,text,none (raw retained),raw/2024-09-12/2843475_Table_05.040.A.pdf,320183,705,s3,staff_report,ok,4f195b4ee2a7bf65b9225ed1d903fdbbbd9eba65c79e58f11183581e6e2df565,text/2843475_Table_05.040.A.txt,32517
2024-09-12,Grading,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843478/Grading.pdf,2026-07-02,text,none (raw retained),raw/2024-09-12/2843478_Grading.pdf,450454,705,s3,staff_report,ok,a8eebb4c5d5363827155d862d1a3783cb1a77a7735a55b50212645d1339df2a4,text/2843478_Grading.txt,44996
2024-09-12,Chapter_20,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2843480/Chapter_20.pdf,2026-07-02,text,none (raw retained),raw/2024-09-12/2843480_Chapter_20.pdf,299715,705,s3,staff_report,ok,e20f877e947a5717067c76d7b77b4c40808c5c6d4d97a6df7d602a29f44b07f6,text/2843480_Chapter_20.txt,11495
2024-09-24,City Council - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=706,2026-07-02,text,none (raw retained),raw/2024-09-24/agenda_clip706.pdf,196928,706,documentviewer,,,,,
2024-09-26,Planning Commission Meeting - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=707,2026-07-02,text,none (raw retained),raw/2024-09-26/agenda_clip707.pdf,50781,707,s3,,,,,
2024-09-26,08.22.2024,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2866243/08.22.2024.pdf,2026-07-02,text,none (raw retained),raw/2024-09-26/2866243_08.22.2024.pdf,77232,707,s3,,,,,
2024-09-26,Huerta_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2874665/Huerta_1.pdf,2026-07-02,text,none (raw retained),raw/2024-09-26/2874665_Huerta_1.pdf,199182,707,s3,staff_report,ok,3487bd1c347fd38aa0fc9df3b8b865ab48acf91477331d6c81db851f43017313,text/2874665_Huerta_1.txt,5622
2024-09-26,Bowden_GP_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2874728/Bowden_GP_1.pdf,2026-07-02,text,none (raw retained),raw/2024-09-26/2874728_Bowden_GP_1.pdf,469218,707,s3,staff_report,ok,90e5509e1d4f611d14fe131192860060b0a7abdcd577002f4c79e1683950bdf0,text/2874728_Bowden_GP_1.txt,10535
2024-10-03,Planning Commission Work Session - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=708,2026-07-02,text,none (raw retained),raw/2024-10-03/agenda_clip708.pdf,48522,708,s3,,,,,
2024-10-03,Critical_Homeownership_Overlay_Zone,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2886491/Critical_Homeownership_Overlay_Zone.pdf,2026-07-02,text,none (raw retained),raw/2024-10-03/2886491_Critical_Homeownership_Overlay_Zone.pdf,219518,708,s3,,,,,
2024-10-08,City Council - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=710,2026-07-02,text,none (raw retained),raw/2024-10-08/agenda_clip710.pdf,202680,710,documentviewer,,,,,
2024-10-10,Planning Commission Meeting - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=711,2026-07-02,text,none (raw retained),raw/2024-10-10/agenda_clip711.pdf,52844,711,s3,,,,,
2024-10-10,pz09.26.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2900280/pz09.26.24.pdf,2026-07-02,text,none (raw retained),raw/2024-10-10/2900280_pz09.26.24.pdf,51709,711,s3,,,,,
2024-10-10,pz09.12.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2900299/pz09.12.24.pdf,2026-07-02,text,none (raw retained),raw/2024-10-10/2900299_pz09.12.24.pdf,74737,711,s3,,,,,
2024-10-10,Critical_Homeownership_Overlay_Zone_Updates_9.30.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2900348/Critical_Homeownership_Overlay_Zone_Updates_9.30.24.pdf,2026-07-02,text,none (raw retained),raw/2024-10-10/2900348_Critical_Homeownership_Overlay_Zone_Updates_9.30.24.pdf,133866,711,s3,,,,,
2024-10-10,Ember_Hotel_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2900807/Ember_Hotel_1.pdf,2026-07-02,text,none (raw retained),raw/2024-10-10/2900807_Ember_Hotel_1.pdf,273665,711,s3,staff_report,ok,14bcdac30ce15184ce4e03a198e366b5296514e33d503395258ca726ec574296,text/2900807_Ember_Hotel_1.txt,15755
2024-10-10,Ackley_ADU_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2900815/Ackley_ADU_1.pdf,2026-07-02,text,none (raw retained),raw/2024-10-10/2900815_Ackley_ADU_1.pdf,208293,711,s3,staff_report,ok,903f26e2894c8e99851bb36ced613e71558d2c0a5b939396377475812b44e0e1,text/2900815_Ackley_ADU_1.txt,11864
2024-10-22,City Council - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=712,2026-07-02,text,none (raw retained),raw/2024-10-22/agenda_clip712.pdf,45618,712,documentviewer,,,,,
2024-10-22,CC_Staff_Report_Bowden_General_Plan_Amendment_10.22.24,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2924500/CC_Staff_Report_Bowden_General_Plan_Amendment_10.22.24.pdf,2026-07-02,text,none (raw retained),raw/2024-10-22/2924500_CC_Staff_Report_Bowden_General_Plan_Amendment_10.22.24.pdf,361643,712,documentviewer,staff_report,ok,7f2e4c55c2fc2288cd03de564368792b9008af34ea7fbff6e863b3e85d2c3d68,text/2924500_CC_Staff_Report_Bowden_General_Plan_Amendment_10.22.24.txt,12217
2024-10-22,Bowden_General_Plan_Amendment_09.04.24,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2924502/Bowden_General_Plan_Amendment_09.04.24.pdf,2026-07-02,text,none (raw retained),raw/2024-10-22/2924502_Bowden_General_Plan_Amendment_09.04.24.pdf,3407196,712,documentviewer,,,,,
2024-10-22,Bowden_General_Plan_Amendment_DRC_09.04.2024,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2924503/Bowden_General_Plan_Amendment_DRC_09.04.2024.pdf,2026-07-02,text,none (raw retained),raw/2024-10-22/2924503_Bowden_General_Plan_Amendment_DRC_09.04.2024.pdf,8757,712,documentviewer,staff_report,ok,baf7f05e47b086411f94667f208717252f331b53bb3100869066b2d1ffe414ae,text/2924503_Bowden_General_Plan_Amendment_DRC_09.04.2024.txt,2313
2024-10-22,Aerial_Map,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2924504/Aerial_Map.pdf,2026-07-02,text,none (raw retained),raw/2024-10-22/2924504_Aerial_Map.pdf,1479733,712,documentviewer,,needs_ocr,7ebc1a5d22a3c372e84697216a281b40d241c9d327e9266993d0cad21ac51a14,,
2024-10-22,General_Plan_Map,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2924505/General_Plan_Map.pdf,2026-07-02,text,none (raw retained),raw/2024-10-22/2924505_General_Plan_Map.pdf,1201912,712,documentviewer,,,,,
2024-10-22,Zoning_Map,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2924506/Zoning_Map.pdf,2026-07-02,text,none (raw retained),raw/2024-10-22/2924506_Zoning_Map.pdf,1013358,712,documentviewer,,,,,
2024-10-22,PO__7874,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2930836/PO__7874.pdf,2026-07-02,text,none (raw retained),raw/2024-10-22/2930836_PO__7874.pdf,619126,712,documentviewer,,,,,
2024-10-22,PO_Index,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2930837/PO_Index.pdf,2026-07-02,text,none (raw retained),raw/2024-10-22/2930837_PO_Index.pdf,27176,712,documentviewer,,,,,
2024-10-22,Ord_64-2024,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2930867/Ord_64-2024.pdf,2026-07-02,text,none (raw retained),raw/2024-10-22/2930867_Ord_64-2024.pdf,25966,712,documentviewer,,,,,
2024-10-22,Agreement-Bureau_Veritas,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2931390/Agreement-Bureau_Veritas.pdf,2026-07-02,text,none (raw retained),raw/2024-10-22/2931390_Agreement-Bureau_Veritas.pdf,102377,712,documentviewer,,,,,
2024-10-22,Epilepsy_Awareness_Month_Proclamation_2024,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2931410/Epilepsy_Awareness_Month_Proclamation_2024.pdf,2026-07-02,text,none (raw retained),raw/2024-10-22/2931410_Epilepsy_Awareness_Month_Proclamation_2024.pdf,6390,712,documentviewer,,,,,
2024-10-22,Res_2024-54,Council,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2931416/Res_2024-54.pdf,2026-07-02,text,none (raw retained),raw/2024-10-22/2931416_Res_2024-54.pdf,31310,712,documentviewer,,,,,
2024-10-24,Planning Commission - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=714,2026-07-02,text,none (raw retained),raw/2024-10-24/agenda_clip714.pdf,49724,714,s3,,,,,
2024-10-24,Season_s_Estates_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2929145/Season_s_Estates_1.pdf,2026-07-02,text,none (raw retained),raw/2024-10-24/2929145_Season_s_Estates_1.pdf,184484,714,s3,staff_report,ok,091629b85e471211239bd4d5376cb66617a1519655cfb1e766848b5e27294dd2,text/2929145_Season_s_Estates_1.txt,8640
2024-10-24,Table_05.040.A,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2929151/Table_05.040.A.pdf,2026-07-02,text,none (raw retained),raw/2024-10-24/2929151_Table_05.040.A.pdf,278296,714,s3,staff_report,ok,aee91f9026a847ce0cfd57ed79c6f705e3b79f12bd8f879b7a0438d47f670cca,text/2929151_Table_05.040.A.txt,32548
2024-10-24,Chapter_26,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2929158/Chapter_26.pdf,2026-07-02,text,none (raw retained),raw/2024-10-24/2929158_Chapter_26.pdf,453440,714,s3,staff_report,ok,139a980b124f55853fbf96d963398a8ecbc0ffae62978f4c1f2c3e96f28eedf4,text/2929158_Chapter_26.txt,18158
2024-11-07,Planning Commission Work Session - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=715,2026-07-02,text,none (raw retained),raw/2024-11-07/agenda_clip715.pdf,47996,715,s3,,,,,
2024-11-12,City Council - Agenda,Council,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=717,2026-07-02,text,none (raw retained),raw/2024-11-12/agenda_clip717.pdf,198822,717,documentviewer,,,,,
2024-11-14,Planning Commission Meeting - Agenda,PlanningCommission,,agenda,https://lehi.granicus.com/AgendaViewer.php?view_id=1&clip_id=718,2026-07-02,text,none (raw retained),raw/2024-11-14/agenda_clip718.pdf,55955,718,s3,,,,,
2024-11-14,pz_ws_10.03.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2962814/pz_ws_10.03.24.pdf,2026-07-02,text,none (raw retained),raw/2024-11-14/2962814_pz_ws_10.03.24.pdf,40873,718,s3,,,,,
2024-11-14,pz10.10.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2962820/pz10.10.24.pdf,2026-07-02,text,none (raw retained),raw/2024-11-14/2962820_pz10.10.24.pdf,50316,718,s3,,,,,
2024-11-14,pz10.24.24,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2962824/pz10.24.24.pdf,2026-07-02,text,none (raw retained),raw/2024-11-14/2962824_pz10.24.24.pdf,45383,718,s3,,,,,
2024-11-14,Bailey_s_Pointe_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2970692/Bailey_s_Pointe_1.pdf,2026-07-02,text,none (raw retained),raw/2024-11-14/2970692_Bailey_s_Pointe_1.pdf,271147,718,s3,staff_report,ok,bf027e340490ac28ce4a9458ae965d8501594fd370cf5e062b11cf6160010c8a,text/2970692_Bailey_s_Pointe_1.txt,11087
2024-11-14,Thurman_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2970695/Thurman_1.pdf,2026-07-02,text,none (raw retained),raw/2024-11-14/2970695_Thurman_1.pdf,198111,718,s3,staff_report,ok,a8aac3832c8ce3348b299607754ce3d84cd2cc1ccce5f5bc1e3f940b234a627d,text/2970695_Thurman_1.txt,14559
2024-11-14,Chapter_37,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2970698/Chapter_37.pdf,2026-07-02,text,none (raw retained),raw/2024-11-14/2970698_Chapter_37.pdf,1740398,718,s3,staff_report,ok,78a57a3aca25d33c2b8a2104b240c509a395cc5372840cdcf88204ec06a7af01,text/2970698_Chapter_37.txt,8843
2024-11-14,Lehi_Vet_Clinic_1,PlanningCommission,,staff_report,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2970699/Lehi_Vet_Clinic_1.pdf,2026-07-02,text,none (raw retained),raw/2024-11-14/2970699_Lehi_Vet_Clinic_1.pdf,493125,718,s3,staff_report,ok,5db2ee470ea566c32ebeab2ea7d1faf279d01899132167fd21f1e3b647cc50c4,text/2970699_Lehi_Vet_Clinic_1.txt,14337
