video_id,title,channel_tab,title_date_raw,video_url
G-HjTF1jsp4,"West Jordan Planning Commission - March 5, 2024",videos,"March 5, 2024",https://www.youtube.com/watch?v=G-HjTF1jsp4
qvSVg9Cwy3c,"West Jordan Redevelopment Agency - February 28, 2024",videos,"February 28, 2024",https://www.youtube.com/watch?v=qvSVg9Cwy3c
CHnDXXO1N-0,"West Jordan City Council Meeting - February 28, 2024",videos,"February 28, 2024",https://www.youtube.com/watch?v=CHnDXXO1N-0
lJlMJFXQ1PA,"West Jordan Committee of the Whole Meeting - February 21, 2024",videos,"February 21, 2024",https://www.youtube.com/watch?v=lJlMJFXQ1PA
J6XyWJqq29U,"West Jordan Planning Commission - January 20, 2024",videos,"January 20, 2024",https://www.youtube.com/watch?v=J6XyWJqq29U
_eF8YyO9beE,"West Jordan City Council Meeting - February 14, 2024",videos,"February 14, 2024",https://www.youtube.com/watch?v=_eF8YyO9beE
5ql4OnekZTs,"West Jordan City Counci Meeting - January 24, 2024",videos,"January 24, 2024",https://www.youtube.com/watch?v=5ql4OnekZTs
OKKyDJ4bZbQ,"West Jordan Committee of the Whole Meeting - January 17, 2024",videos,"January 17, 2024",https://www.youtube.com/watch?v=OKKyDJ4bZbQ
v86wqufz1iA,"West Jordan City Council Meeting - January 10, 2024",videos,"January 10, 2024",https://www.youtube.com/watch?v=v86wqufz1iA
FGiuK7ynwAA,"West Jordan Board of Adjustment - January 9, 2024",videos,"January 9, 2024",https://www.youtube.com/watch?v=FGiuK7ynwAA
96sJ0ITVlUM,"West Jordan City Oath of Office Ceremony - January 3, 2024",videos,"January 3, 2024",https://www.youtube.com/watch?v=96sJ0ITVlUM
ch5xdpa07FM,"West Jordan Planning Commission - January 2, 2024",videos,"January 2, 2024",https://www.youtube.com/watch?v=ch5xdpa07FM
ErKG4wmVIrY,"West Jordan City Council - December 20, 2023",videos,"December 20, 2023",https://www.youtube.com/watch?v=ErKG4wmVIrY
06WR7J9Y1Vo,"West Jordan Planning Commission - December 19, 2023",videos,"December 19, 2023",https://www.youtube.com/watch?v=06WR7J9Y1Vo
vwfAKT8jvxw,"West Jordan City Board of Canvassers - December 6, 2023",videos,"December 6, 2023",https://www.youtube.com/watch?v=vwfAKT8jvxw
QrNDWKYbHxI,"West Jordan City Council Meeting - December 6, 2023",videos,"December 6, 2023",https://www.youtube.com/watch?v=QrNDWKYbHxI
-qp0SfIVRuA,"West Jordan Planning Commission - December 5, 2023",videos,"December 5, 2023",https://www.youtube.com/watch?v=-qp0SfIVRuA
VSmeyGtVQco,"West Jordan Special City Council Meeting - November 29, 2023",videos,"November 29, 2023",https://www.youtube.com/watch?v=VSmeyGtVQco
uRxfw8HGEVc,"West Jordan City Council Meeting - November 15, 2023",videos,"November 15, 2023",https://www.youtube.com/watch?v=uRxfw8HGEVc
y4s9egq5Oq0,"West Jordan Planning Commission - November 14, 2023",videos,"November 14, 2023",https://www.youtube.com/watch?v=y4s9egq5Oq0
MlkIk-X6VnQ,"West Jordan City Committee of the Whole Meeting - November 8, 2023",videos,"November 8, 2023",https://www.youtube.com/watch?v=MlkIk-X6VnQ
wxgjlcFur84,"West Jordan City Council Meeting - November 1, 2023",videos,"November 1, 2023",https://www.youtube.com/watch?v=wxgjlcFur84
cmXtg0acdKY,"West Jordan City Council Meeting - October 25, 2023",videos,"October 25, 2023",https://www.youtube.com/watch?v=cmXtg0acdKY
GB_5VByeybc,"West Jordan Committee of the Whole Meeting - October 18, 2023",videos,"October 18, 2023",https://www.youtube.com/watch?v=GB_5VByeybc
4Dj_ykZ8f80,"West Jordan Planning Commission - October 17, 2023",videos,"October 17, 2023",https://www.youtube.com/watch?v=4Dj_ykZ8f80
qITtHROlM1U,"West Jordan City Council Meeting - October 11, 2023",videos,"October 11, 2023",https://www.youtube.com/watch?v=qITtHROlM1U
vho-MdDp-h8,"West Jordan Board of Adjustment - October 10, 2023",videos,"October 10, 2023",https://www.youtube.com/watch?v=vho-MdDp-h8
_HebnGueZoo,"West Jordan Planning Commission - October 3, 2023",videos,"October 3, 2023",https://www.youtube.com/watch?v=_HebnGueZoo
uWGJyFHhC-k,"West Jordan City Council Meeting - September 27, 2023",videos,"September 27, 2023",https://www.youtube.com/watch?v=uWGJyFHhC-k
v2gko-J_FYY,"West Jordan Committee of the Whole - August 16, 2023",videos,"August 16, 2023",https://www.youtube.com/watch?v=v2gko-J_FYY
HMS6e95rxp4,"West Jordan City Committee of the Whole - September 20, 2023",videos,"September 20, 2023",https://www.youtube.com/watch?v=HMS6e95rxp4
48Wl4Sch-TY,"West Jordan City Board of Canvassers - September 19, 2023",videos,"September 19, 2023",https://www.youtube.com/watch?v=48Wl4Sch-TY
mX2ExqYZQpY,"West Jordan City Council Meeting - September 13, 2023",videos,"September 13, 2023",https://www.youtube.com/watch?v=mX2ExqYZQpY
vH57PEuwPlU,"West Jordan Planning Commission - September 5, 2023",videos,"September 5, 2023",https://www.youtube.com/watch?v=vH57PEuwPlU
VnLjiANwaA8,"West Jordan City Council Meeting - August 23, 2023",videos,"August 23, 2023",https://www.youtube.com/watch?v=VnLjiANwaA8
XjvzBZhkYVw,"West Jordan Fairway Estates Truth in Taxation Hearing - August 22, 2023",videos,"August 22, 2023",https://www.youtube.com/watch?v=XjvzBZhkYVw
kokd3bP0S3o,"West Jordan City Council Truth in Taxation Hearing - August 22, 2023",videos,"August 22, 2023",https://www.youtube.com/watch?v=kokd3bP0S3o
tlix4MxPpl4,"West Jordan Fairway Estates Special Service Recreation District Meeting - August 23, 2023",videos,"August 23, 2023",https://www.youtube.com/watch?v=tlix4MxPpl4
aZ-XiX3fDSI,"West Jordan Planning Commission - August 15, 2023",videos,"August 15, 2023",https://www.youtube.com/watch?v=aZ-XiX3fDSI
oXw_JX6cpPs,"West Jordan City Council Meeting - August 9, 2023",videos,"August 9, 2023",https://www.youtube.com/watch?v=oXw_JX6cpPs
Ql2iXeZiKcY,"West Jordan Planning Commission - August 1, 2023",videos,"August 1, 2023",https://www.youtube.com/watch?v=Ql2iXeZiKcY
1EYCZO0Vklo,"Fairway Estates Special Service Recreation District Meeting - July 26, 2023",videos,"July 26, 2023",https://www.youtube.com/watch?v=1EYCZO0Vklo
-lRgUKQ2GtY,"West Jordan City Council - July 26, 2023",videos,"July 26, 2023",https://www.youtube.com/watch?v=-lRgUKQ2GtY
6TnDZ5CcHwI,"Committee of the Whole - July 19, 2023",videos,"July 19, 2023",https://www.youtube.com/watch?v=6TnDZ5CcHwI
ao0HogixieQ,"West Jordan Board of Adjustments - July 11, 2023",videos,"July 11, 2023",https://www.youtube.com/watch?v=ao0HogixieQ
DUeWbpYdl9s,"West Jordan Planning Commission - July 18, 2023",videos,"July 18, 2023",https://www.youtube.com/watch?v=DUeWbpYdl9s
36OyTMnU_O8,"Redevelopment Agency Meeting - June 28, 2023",videos,"June 28, 2023",https://www.youtube.com/watch?v=36OyTMnU_O8
7oD4IW-e4Q0,"Fairway Estates Special Service Recreation District Meeting - June 28, 2023",videos,"June 28, 2023",https://www.youtube.com/watch?v=7oD4IW-e4Q0
zLsv2TdvjO4,"City Council Meeting - June 28, 2023",videos,"June 28, 2023",https://www.youtube.com/watch?v=zLsv2TdvjO4
_m7tZTQtcXw,"Committee of the Whole - June 21, 2023",videos,"June 21, 2023",https://www.youtube.com/watch?v=_m7tZTQtcXw
yHVcXOcifeo,"City of West Jordan Planning Commission - May 16, 2023",videos,"May 16, 2023",https://www.youtube.com/watch?v=yHVcXOcifeo
2HXt7GrSsRw,"Redevelopment Agency Meeting - May 9, 2023",videos,"May 9, 2023",https://www.youtube.com/watch?v=2HXt7GrSsRw
Q4Sx9qiqLy8,"Fairway Estates Special Service Recreation District - May 9, 2023",videos,"May 9, 2023",https://www.youtube.com/watch?v=Q4Sx9qiqLy8
03TxKpjo5TA,"City Council Meeting - May 9, 2023",videos,"May 9, 2023",https://www.youtube.com/watch?v=03TxKpjo5TA
anaUbXtc1kA,Mayor Burton's 2023-24 Proposed Budget video,videos,,https://www.youtube.com/watch?v=anaUbXtc1kA
1AOZtbakAl0,Plum Creek Fish Release - West Jordan,videos,,https://www.youtube.com/watch?v=1AOZtbakAl0
KBDpcE5NtOM,West Jordan Presents Craig Dearing a Key to the City,videos,,https://www.youtube.com/watch?v=KBDpcE5NtOM
ACUrIh4vgRU,"City Council Meeting - January 11, 2023",videos,"January 11, 2023",https://www.youtube.com/watch?v=ACUrIh4vgRU
a6htcRL0HF4,City of West Jordan Planning Commission - 5/17/2022,videos,,https://www.youtube.com/watch?v=a6htcRL0HF4
mzo2UOsvG1s,"City of West Jordan City Council   May 11, 2022",videos,"May 11, 2022",https://www.youtube.com/watch?v=mzo2UOsvG1s
8yqa7L64gxA,"City of West Jordan Planning Commission - October 5, 2021",videos,"October 5, 2021",https://www.youtube.com/watch?v=8yqa7L64gxA
Fd3X-quaXPc,"City of West Jordan Board of Adjustment - June 8, 2021",videos,"June 8, 2021",https://www.youtube.com/watch?v=Fd3X-quaXPc
cJ9_YBu5mUU,"City of West Jordan Committee of the Whole - May 18, 2021",videos,"May 18, 2021",https://www.youtube.com/watch?v=cJ9_YBu5mUU
UhNGeHyq9x4,"City of West Jordan City Council - January 27, 2021",videos,"January 27, 2021",https://www.youtube.com/watch?v=UhNGeHyq9x4
CLDJu-pK9Ys,"City of West Jordan City Council - February 10, 2021",videos,"February 10, 2021",https://www.youtube.com/watch?v=CLDJu-pK9Ys
S8meJ5m5DYg,City of West Jordan Planning Commission - 9/15/2020,videos,,https://www.youtube.com/watch?v=S8meJ5m5DYg
I0B8u1rRCDs,"City of West Jordan - City Council - May 28, 2020",videos,"May 28, 2020",https://www.youtube.com/watch?v=I0B8u1rRCDs
2jXOMp8vKfU,City of West Jordan - City Council meeting held on 4-6-2020,videos,,https://www.youtube.com/watch?v=2jXOMp8vKfU
LX5cPDZmFpI,City of West Jordan - Planning Commission - 4-16-2019,videos,,https://www.youtube.com/watch?v=LX5cPDZmFpI
YY0R8HDqV8g,7800 South and NBH Construction Project Overview,videos,,https://www.youtube.com/watch?v=YY0R8HDqV8g
9LJNk09tEfY,2019 West Jordan Easter Egg Hunt,videos,,https://www.youtube.com/watch?v=9LJNk09tEfY
jgDctLXG75M,City of West Jordan - Planning Commission 3-5-2019,videos,,https://www.youtube.com/watch?v=jgDctLXG75M
pIpeyX36DUs,City of West Jordan - Planning Commission 2-19-2019,videos,,https://www.youtube.com/watch?v=pIpeyX36DUs
lDQ6sNbqEf8,"City of West Jordan, Utah - City Council - February 27, 2019",videos,"February 27, 2019",https://www.youtube.com/watch?v=lDQ6sNbqEf8
9WIJUEjjnfs,2019 Daddy Daughter Princess Ball,videos,,https://www.youtube.com/watch?v=9WIJUEjjnfs
InxRK45MZA8,City of West Jordan - Planning Commission 1-15-2019,videos,,https://www.youtube.com/watch?v=InxRK45MZA8
A0tG5gfVJZs,City of West Jordan - Planning Commission - 11-6-2018,videos,,https://www.youtube.com/watch?v=A0tG5gfVJZs
4pqqZJfV4pA,"City of West Jordan, Utah - Planning Commission 9-4-2018",videos,,https://www.youtube.com/watch?v=4pqqZJfV4pA
Vk4iEqLCpWk,"City of West Jordan, Utah - Planning Commission 6-5-2018",videos,,https://www.youtube.com/watch?v=Vk4iEqLCpWk
rnAyuNEE_co,"City of West Jordan, Utah - City Council 5-23-2018",videos,,https://www.youtube.com/watch?v=rnAyuNEE_co
OuVSesVj40I,"City of West Jordan, Utah - Planning Commission 5-15-2018",videos,,https://www.youtube.com/watch?v=OuVSesVj40I
sBx_OSi7OcM,"City of West Jordan, Utah - City Council 5-9-2018",videos,,https://www.youtube.com/watch?v=sBx_OSi7OcM
C440V3tX2jA,"City of West Jordan, Utah - Planning Commission 5-1-2018",videos,,https://www.youtube.com/watch?v=C440V3tX2jA
yDvyYJYTKIo,"City of West Jordan, Utah - City Council 4-24-2018",videos,,https://www.youtube.com/watch?v=yDvyYJYTKIo
iALSfprjV38,"City of West Jordan, Utah - Planning Commission 4-17-2018",videos,,https://www.youtube.com/watch?v=iALSfprjV38
mNI4PgDwcac,"City of West Jordan, Utah - City Council 4-11-2018",videos,,https://www.youtube.com/watch?v=mNI4PgDwcac
K3GwEofz4ZE,"City of West Jordan, Utah - Planning Commission 4-3-2018",videos,,https://www.youtube.com/watch?v=K3GwEofz4ZE
dc_-8fT4Z30,5600 West Construction Overview,videos,,https://www.youtube.com/watch?v=dc_-8fT4Z30
9cKsEMa2gvk,"City of West Jordan, Utah - City Council 3-28-2018",videos,,https://www.youtube.com/watch?v=9cKsEMa2gvk
nwz2pkJD6FY,"City of West Jordan, UT - Planning Commission 3-20-2018",videos,,https://www.youtube.com/watch?v=nwz2pkJD6FY
EZyctmiGaNM,"City of West Jordan, UT - City Council 3-14-2018",videos,,https://www.youtube.com/watch?v=EZyctmiGaNM
do5-qdQ2PkY,"City of West Jordan, UT - Planning Commission 3-6-2018",videos,,https://www.youtube.com/watch?v=do5-qdQ2PkY
nJeC4DxxTsk,"City of West Jordan, UT - City Council 2-28-2018",videos,,https://www.youtube.com/watch?v=nJeC4DxxTsk
63bI0X_VxZ4,70th South Construction Update - Redwood to 1985 West,videos,,https://www.youtube.com/watch?v=63bI0X_VxZ4
cBryFQUWsJI,"City of West Jordan, Utah - Planning Commission 2-20-2018",videos,,https://www.youtube.com/watch?v=cBryFQUWsJI
CsyHHd820Is,"City of West Jordan, Utah - City Council 2-14-2018",videos,,https://www.youtube.com/watch?v=CsyHHd820Is
fhug0kx-7y4,West Jordan California Deployment Video,videos,,https://www.youtube.com/watch?v=fhug0kx-7y4
Dux8HYNSnuk,"City of West Jordan, UT - Planning Commission 2-6-2018",videos,,https://www.youtube.com/watch?v=Dux8HYNSnuk
HsTlOtQMqkY,"City of West Jordan, UT - City Council 1-24-2018",videos,,https://www.youtube.com/watch?v=HsTlOtQMqkY
MFBHmzNhVKI,"City of West Jordan, UT - Planning Commission 1-16-2018",videos,,https://www.youtube.com/watch?v=MFBHmzNhVKI
6V5dmMLGw5c,"City of West Jordan, UT - City Council 1-10-2018",videos,,https://www.youtube.com/watch?v=6V5dmMLGw5c
KTeduTzkW8o,City of West Jordan   City Council 12-20-2017,videos,,https://www.youtube.com/watch?v=KTeduTzkW8o
F46pfS_SqWc,City of West Jordan   Planning Commission 1-2-2018,videos,,https://www.youtube.com/watch?v=F46pfS_SqWc
86OgTn6ifeQ,City of West Jordan   Planning Commission 12-19-2017,videos,,https://www.youtube.com/watch?v=86OgTn6ifeQ
4709UBwtNK4,City of West Jordan   City Council 12-6-2017,videos,,https://www.youtube.com/watch?v=4709UBwtNK4
pIcDXYaTAP8,City of West Jordan - Planning Commission 12-5-2017,videos,,https://www.youtube.com/watch?v=pIcDXYaTAP8
9NsZgOvWhOg,City of West Jordan   City Council 11-21-2017,videos,,https://www.youtube.com/watch?v=9NsZgOvWhOg
mGK6Z-87kAk,City of West Jordan   City Council 10-25-2017,videos,,https://www.youtube.com/watch?v=mGK6Z-87kAk
8Qi3iNGXUVY,City of West Jordan   Planning Commission 11-14-2017,videos,,https://www.youtube.com/watch?v=8Qi3iNGXUVY
cVUk8K6MsUY,City of West Jordan   City Council 11-8-2017,videos,,https://www.youtube.com/watch?v=cVUk8K6MsUY
KgQcbbCREW8,Groundbreaking short,videos,,https://www.youtube.com/watch?v=KgQcbbCREW8
NTjBuSbhylw,Groundbreaking full,videos,,https://www.youtube.com/watch?v=NTjBuSbhylw
5dY-rpCqUc4,"City of West Jordan, Utah - Planning Commission 10-17-2017",videos,,https://www.youtube.com/watch?v=5dY-rpCqUc4
F-x8brQoius,"City of West Jordan, UT - City Council 10-11-2017",videos,,https://www.youtube.com/watch?v=F-x8brQoius
ajgl4GDrNTE,"City of West Jordan, UT - Planning Commission 9-19-2017",videos,,https://www.youtube.com/watch?v=ajgl4GDrNTE
TTeN_dFwTIA,City of West Jordan - Planning Commission 10-3-2017,videos,,https://www.youtube.com/watch?v=TTeN_dFwTIA
XFnqOHz2rrE,City of West Jordan   City Council 9-27-2017,videos,,https://www.youtube.com/watch?v=XFnqOHz2rrE
tXk2T5kHHZk,"City of West Jordan, Utah - City Council 9-20-2017",videos,,https://www.youtube.com/watch?v=tXk2T5kHHZk
Oqs1mX94eiw,"City of West Jordan, Utah - City Council 9-13-2017",videos,,https://www.youtube.com/watch?v=Oqs1mX94eiw
f-r4x989gKc,City of West Jordan - Planning Commission 9-5-2017,videos,,https://www.youtube.com/watch?v=f-r4x989gKc
fAL6-vgb0lI,City of West Jordan - City Council 8-23-2017,videos,,https://www.youtube.com/watch?v=fAL6-vgb0lI
T0mqgwg-z_s,"City of West Jordan, Utah - Planning Commission 8-15-2017",videos,,https://www.youtube.com/watch?v=T0mqgwg-z_s
DasTAx44AE4,"City of West Jordan, Utah - City Council 8-9-2017",videos,,https://www.youtube.com/watch?v=DasTAx44AE4
pv41S_S3qkE,City of West Jordan - Planning Commission 8-1-2017,videos,,https://www.youtube.com/watch?v=pv41S_S3qkE
OBCV5TQziSw,"City of West Jordan, UT - City Council 7-14-2017",videos,,https://www.youtube.com/watch?v=OBCV5TQziSw
SQ2vyD4SRCw,"City of West Jordan, UT - Planning Commission 7-11-2017",videos,,https://www.youtube.com/watch?v=SQ2vyD4SRCw
-O-wqicfvOE,"City of West Jordan, UT - City Council 7-12-2017",videos,,https://www.youtube.com/watch?v=-O-wqicfvOE
AR3AXhwSLc0,City of West Jordan Planning Commission 6-20-2017,videos,,https://www.youtube.com/watch?v=AR3AXhwSLc0
cTbnpTLauEA,City of West Jordan City Council 6-28-2017,videos,,https://www.youtube.com/watch?v=cTbnpTLauEA
3Zm8Yphrcpw,City of West Jordan City Council 6-14-2017,videos,,https://www.youtube.com/watch?v=3Zm8Yphrcpw
t2dJ2oGPQGQ,City of West Jordan Planning Commission 6-6-2017,videos,,https://www.youtube.com/watch?v=t2dJ2oGPQGQ
px7kmQ-b2RQ,City of West Jordan City Council 5-24-2017,videos,,https://www.youtube.com/watch?v=px7kmQ-b2RQ
Md63DB_denI,City of West Jordan City Council 5-10-2017,videos,,https://www.youtube.com/watch?v=Md63DB_denI
I8zFfElztM8,City of West Jordan Planning Commission 5-16-2017,videos,,https://www.youtube.com/watch?v=I8zFfElztM8
fWlYVlRC9Cs,City of West Jordan Planning Commission 5-2-2017,videos,,https://www.youtube.com/watch?v=fWlYVlRC9Cs
xBVz39B_SWU,City of West Jordan City Council 4-26-2017,videos,,https://www.youtube.com/watch?v=xBVz39B_SWU
4B_rGZkFQZQ,City of West Jordan City Council 4-5-2017,videos,,https://www.youtube.com/watch?v=4B_rGZkFQZQ
e2AyVX7u9kg,City of West Jordan Planning Commission 4-4-2017,videos,,https://www.youtube.com/watch?v=e2AyVX7u9kg
n4xCdumJai0,City of West Jordan City Council 3-22-2017,videos,,https://www.youtube.com/watch?v=n4xCdumJai0
WcWWBdRW_gg,City of West Jordan Planning Commission 3-21-2017,videos,,https://www.youtube.com/watch?v=WcWWBdRW_gg
ddGFiFkuHO4,City of West Jordan City Council 3-8-2017,videos,,https://www.youtube.com/watch?v=ddGFiFkuHO4
KLB8khmGZdg,City of West Jordan Planning Commission 3-7-2017,videos,,https://www.youtube.com/watch?v=KLB8khmGZdg
wnkDlHu_Pfk,City of West Jordan City Council 2-22-2017,videos,,https://www.youtube.com/watch?v=wnkDlHu_Pfk
-3u_IvDaPyA,City of West Jordan Planning Commission 2-21-2017,videos,,https://www.youtube.com/watch?v=-3u_IvDaPyA
zuHaKW5Ucko,City Council 2-8-2017,videos,,https://www.youtube.com/watch?v=zuHaKW5Ucko
or6VUQvy0po,Planning Commission 2-7-2017,videos,,https://www.youtube.com/watch?v=or6VUQvy0po
qP_rmCd8VFM,City Council 1-25-2017,videos,,https://www.youtube.com/watch?v=qP_rmCd8VFM
uxaTcpO_hn4,Planning Commission 1-17-2017,videos,,https://www.youtube.com/watch?v=uxaTcpO_hn4
GGce5g6rtb8,City Council 1-11-2017,videos,,https://www.youtube.com/watch?v=GGce5g6rtb8
poieZ0ot4gM,Planning Commission 1-3-2017,videos,,https://www.youtube.com/watch?v=poieZ0ot4gM
fJLsC6n22eM,City Council 12-21-2016,videos,,https://www.youtube.com/watch?v=fJLsC6n22eM
oIuxBXKbMwc,Planning Commission 12-20-2016,videos,,https://www.youtube.com/watch?v=oIuxBXKbMwc
GRZKo0WuXUk,City Council 12-7-2016,videos,,https://www.youtube.com/watch?v=GRZKo0WuXUk
C7fTV9QbaDA,Planning Commission 12-6-2016,videos,,https://www.youtube.com/watch?v=C7fTV9QbaDA
HCAJaIDw2tw,City Council 11-16-2016,videos,,https://www.youtube.com/watch?v=HCAJaIDw2tw
NzsVpvN8aQ4,Planning Commission 11-15-2016,videos,,https://www.youtube.com/watch?v=NzsVpvN8aQ4
6jPqUxWv1lY,City Council 11-2-2016,videos,,https://www.youtube.com/watch?v=6jPqUxWv1lY
iNYR5Cz6wQk,Planning Commission 11-1-2016,videos,,https://www.youtube.com/watch?v=iNYR5Cz6wQk
c5uvcljtFTI,City Council 10-26-2016,videos,,https://www.youtube.com/watch?v=c5uvcljtFTI
Hua5J7U5vR8,Planning Commission 10-18-2016,videos,,https://www.youtube.com/watch?v=Hua5J7U5vR8
oN3JKt1mwqo,City Council 10-12-2016,videos,,https://www.youtube.com/watch?v=oN3JKt1mwqo
SmJ8Hp2Yx-s,Planning Commission 10-4-2016,videos,,https://www.youtube.com/watch?v=SmJ8Hp2Yx-s
qIrho9WVI3w,Economic Development 2 0,videos,,https://www.youtube.com/watch?v=qIrho9WVI3w
rOeG6nav4ag,Planning Commission 9-20-2016,videos,,https://www.youtube.com/watch?v=rOeG6nav4ag
Q6htiXRvaP4,City Council 9-21-2016,videos,,https://www.youtube.com/watch?v=Q6htiXRvaP4
L1WjXo2e6n0,City Council 9-7-2016,videos,,https://www.youtube.com/watch?v=L1WjXo2e6n0
bO8f70jZo14,Planning Commission 9-6-2016,videos,,https://www.youtube.com/watch?v=bO8f70jZo14
R_a-g9c5BjA,City Council 8-24-2016,videos,,https://www.youtube.com/watch?v=R_a-g9c5BjA
LK1uH-aklp0,Planning Commission 8-16-2016,videos,,https://www.youtube.com/watch?v=LK1uH-aklp0
t3Rb2TyppbI,City Council 8-10-2016,videos,,https://www.youtube.com/watch?v=t3Rb2TyppbI
1B-EC1vQSno,Planning Commission 8-2-2016,videos,,https://www.youtube.com/watch?v=1B-EC1vQSno
dqERcyDDBxk,Planning Commission 7-19-2016,videos,,https://www.youtube.com/watch?v=dqERcyDDBxk
cZa610HW5Gs,City Council 7-27-2016,videos,,https://www.youtube.com/watch?v=cZa610HW5Gs
hD5NxmT7Jeg,City Council 7-13-2016,videos,,https://www.youtube.com/watch?v=hD5NxmT7Jeg
F2uAa2UJRI8,Planning Commission 7-5-2016,videos,,https://www.youtube.com/watch?v=F2uAa2UJRI8
rvLWqwaO6wA,Planning Commission 6-21-2016,videos,,https://www.youtube.com/watch?v=rvLWqwaO6wA
b8Sn1djMV78,City Council 6-22-2016,videos,,https://www.youtube.com/watch?v=b8Sn1djMV78
W3x7O-JYnbU,City Council 6-8-2016,videos,,https://www.youtube.com/watch?v=W3x7O-JYnbU
zdl-eTe4nHg,Planning Commission 6-7-2016,videos,,https://www.youtube.com/watch?v=zdl-eTe4nHg
hVe0FTpD8lg,City Council 5-25-2016,videos,,https://www.youtube.com/watch?v=hVe0FTpD8lg
yn7ra_5Iyog,Planning Commission 5-17-2016,videos,,https://www.youtube.com/watch?v=yn7ra_5Iyog
1f3kA3kJN-w,City Council 5-11-2016,videos,,https://www.youtube.com/watch?v=1f3kA3kJN-w
DVZxbfkCaSo,Planning Commission 5-3-2016,videos,,https://www.youtube.com/watch?v=DVZxbfkCaSo
1M-2XyYxCQg,Planning Commission 4-19-2016,videos,,https://www.youtube.com/watch?v=1M-2XyYxCQg
4OCZuHf723A,Planning Commission 3-15-2016,videos,,https://www.youtube.com/watch?v=4OCZuHf723A
18ywNM_2sW4,Planning Commission 4-5-2016,videos,,https://www.youtube.com/watch?v=18ywNM_2sW4
tcwESylfm2c,City Council 4-27-2016,videos,,https://www.youtube.com/watch?v=tcwESylfm2c
S1X3jM0glfc,City Council 4-13-2016,videos,,https://www.youtube.com/watch?v=S1X3jM0glfc
PcwdpBWZLrY,City Council 3-23-2016,videos,,https://www.youtube.com/watch?v=PcwdpBWZLrY
Dj_PkivLbLU,City Council 3-9-2016,videos,,https://www.youtube.com/watch?v=Dj_PkivLbLU
-4LM8elSre8,Planning Commission 3-1-2016,videos,,https://www.youtube.com/watch?v=-4LM8elSre8
Q6fDq7E44Kw,City Council 2-24-2016,videos,,https://www.youtube.com/watch?v=Q6fDq7E44Kw
XRRouujSaYM,Planning Commission 2-16-2016,videos,,https://www.youtube.com/watch?v=XRRouujSaYM
y7j09ysZjvU,City Council 2-10-2016,videos,,https://www.youtube.com/watch?v=y7j09ysZjvU
ii6VjyzYu4M,Planning Commission 1-19-2016,videos,,https://www.youtube.com/watch?v=ii6VjyzYu4M
LS_m3IAFs9o,Planning Commission 2-2-2016,videos,,https://www.youtube.com/watch?v=LS_m3IAFs9o
mxle0XKl7gA,City Council 1-27-2016,videos,,https://www.youtube.com/watch?v=mxle0XKl7gA
ACUb_SHJrI8,City Council 1-21-2016,videos,,https://www.youtube.com/watch?v=ACUb_SHJrI8
uDAhhmmUDZs,City Council 1-22-2016,videos,,https://www.youtube.com/watch?v=uDAhhmmUDZs
cGWIPneyGTc,City Council 1-13-2016,videos,,https://www.youtube.com/watch?v=cGWIPneyGTc
FPA5D5K-joE,Planning Commission 1-5-2016,videos,,https://www.youtube.com/watch?v=FPA5D5K-joE
kgKSvlzYI4Q,City Council 12-23-2015,videos,,https://www.youtube.com/watch?v=kgKSvlzYI4Q
tDD763HtWq8,Planning Commission 12-15-2015,videos,,https://www.youtube.com/watch?v=tDD763HtWq8
xbC-cJN3-uk,City Council 12-16-2015,videos,,https://www.youtube.com/watch?v=xbC-cJN3-uk
QdzLcOnlDCY,City Council 12-2-2015,videos,,https://www.youtube.com/watch?v=QdzLcOnlDCY
XH9inTFp6RA,Planning Commission 12-1-2015,videos,,https://www.youtube.com/watch?v=XH9inTFp6RA
b7yFnn-7e0A,Planning Commission 11-18-2015,videos,,https://www.youtube.com/watch?v=b7yFnn-7e0A
5GwXb0qp3Rg,City Council 11-17-2015,videos,,https://www.youtube.com/watch?v=5GwXb0qp3Rg
HO7Or7MEve8,City Council 11-4-2015,videos,,https://www.youtube.com/watch?v=HO7Or7MEve8
xMSx3n2wtgg,Planning Commission 11-3-2015,videos,,https://www.youtube.com/watch?v=xMSx3n2wtgg
cjlPdSACe9A,City Council 10-28-2015,videos,,https://www.youtube.com/watch?v=cjlPdSACe9A
-ljfcEr4ja0,City Council 9-24-2014,videos,,https://www.youtube.com/watch?v=-ljfcEr4ja0
RFsKTP_vBgk,City Council 12-3-2014,videos,,https://www.youtube.com/watch?v=RFsKTP_vBgk
wOi6JU0XzHw,City Council 11-19-2014,videos,,https://www.youtube.com/watch?v=wOi6JU0XzHw
na7V2bKCd6c,City Council 11-5-2014,videos,,https://www.youtube.com/watch?v=na7V2bKCd6c
7mHX7M91WSg,City Council 10-8-2014,videos,,https://www.youtube.com/watch?v=7mHX7M91WSg
qWj5uPHBTJU,Planning Commission 10-20-2015,videos,,https://www.youtube.com/watch?v=qWj5uPHBTJU
yKFsL5Axrbs,Planning Commission 10-6-2015,videos,,https://www.youtube.com/watch?v=yKFsL5Axrbs
dzwMJ8JBPe4,City Council 10-14-2015,videos,,https://www.youtube.com/watch?v=dzwMJ8JBPe4
cBVAz4xtVYM,Imagine West Jordan,videos,,https://www.youtube.com/watch?v=cBVAz4xtVYM
