date,date_precision,title,body,url,track_slug,source_url,platform,caption_type,whisper_candidate,notes
2020-04-08,day,"April 8, 2020 Alta Town Council Work Session and Meeting",Council,https://soundcloud.com/townofalta/april-8-2020-alta-town-council-work-session-and-meeting,april-8-2020-alta-town-council-work-session-and-meeting,https://soundcloud.com/townofalta/april-8-2020-alta-town-council-work-session-and-meeting,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2020-03-11,day,"March 11, 2020 TC work session and regular meeting.mp3",Council,https://soundcloud.com/townofalta/march-11-2020-tc-work-session-and-regular-meetingmp3,march-11-2020-tc-work-session-and-regular-meetingmp3,https://soundcloud.com/townofalta/march-11-2020-tc-work-session-and-regular-meetingmp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2020-02-12,day,"February 12, 2020 Town Council Mgt (partial recording starting 730).mp3",Council,https://soundcloud.com/townofalta/february-12-2020-town-council-mgt-partial-recording-starting-730mp3,february-12-2020-town-council-mgt-partial-recording-starting-730mp3,https://soundcloud.com/townofalta/february-12-2020-town-council-mgt-partial-recording-starting-730mp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2020-01-08,day,"January 8, 2020 Town Council Work Session & Meeting.mp3",Council,https://soundcloud.com/townofalta/january-8-2020-town-council-work-session-meetingmp3,january-8-2020-town-council-work-session-meetingmp3,https://soundcloud.com/townofalta/january-8-2020-town-council-work-session-meetingmp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-12-11,day,"December 11, 2019 Town Council Meeting.mp3",Council,https://soundcloud.com/townofalta/december-11-2019-town-council-meetingmp3,december-11-2019-town-council-meetingmp3,https://soundcloud.com/townofalta/december-11-2019-town-council-meetingmp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-11-19,day,"Nov 19, 2019 TC Meeting and Work Session.mp3",Council,https://soundcloud.com/townofalta/toamp3_0083mp3,toamp3_0083mp3,https://soundcloud.com/townofalta/toamp3_0083mp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-11-13,day,"November 13, 2019 Town Council Meeting.mp3",Council,https://soundcloud.com/townofalta/november-13-2019-town-council-meetingmp3,november-13-2019-town-council-meetingmp3,https://soundcloud.com/townofalta/november-13-2019-town-council-meetingmp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-11-13,day,"November 13, 2019 Town Council Meeting.mp3",Council,https://soundcloud.com/townofalta/toamp3_0082mp3,toamp3_0082mp3,https://soundcloud.com/townofalta/toamp3_0082mp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-10-16,day,Oct 16 2019 Work Session and Town Council Meeting.mp3,Council,https://soundcloud.com/townofalta/oct-16-2019-work-session-and-town-council-meetingmp3,oct-16-2019-work-session-and-town-council-meetingmp3,https://soundcloud.com/townofalta/oct-16-2019-work-session-and-town-council-meetingmp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-09-11,day,"September 11, 2019 Alta Town Council Work Session.mp3",Council,https://soundcloud.com/townofalta/september-11-2019-alta-town-council-work-session-council-meetingmp3,september-11-2019-alta-town-council-work-session-council-meetingmp3,https://soundcloud.com/townofalta/september-11-2019-alta-town-council-work-session-council-meetingmp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-08-27,day,August 27 2019 Alta Planning Commission,PlanningCommission,https://soundcloud.com/townofalta/august-27-2019-alta-planning-commission,august-27-2019-alta-planning-commission,https://soundcloud.com/townofalta/august-27-2019-alta-planning-commission,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-08-14,day,2019-8-14 Town Council Meeting and Work Session.mp3,Council,https://soundcloud.com/townofalta/2019-8-14-town-council-meeting-and-work-sessionmp3,2019-8-14-town-council-meeting-and-work-sessionmp3,https://soundcloud.com/townofalta/2019-8-14-town-council-meeting-and-work-sessionmp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-07-23,day,Alta Planning Commission July 23 2019,PlanningCommission,https://soundcloud.com/townofalta/toamp3_0069mp3,toamp3_0069mp3,https://soundcloud.com/townofalta/toamp3_0069mp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-07-10,day,Town Council Audio 7-10-2019.mp3,Council,https://soundcloud.com/townofalta/town-council-audio-7-10-2019mp3,town-council-audio-7-10-2019mp3,https://soundcloud.com/townofalta/town-council-audio-7-10-2019mp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-06-25,day,"Alta Planning Commission, June 25 2019",PlanningCommission,https://soundcloud.com/townofalta/toamp3_0066mp3,toamp3_0066mp3,https://soundcloud.com/townofalta/toamp3_0066mp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-06-20,day,TC Audio 2019.6.20 work session.mp3,Council,https://soundcloud.com/townofalta/tc-audio-2019620-work-sessionmp3,tc-audio-2019620-work-sessionmp3,https://soundcloud.com/townofalta/tc-audio-2019620-work-sessionmp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-05-28,day,2019-5-28 Alta Planning Commission Audio,PlanningCommission,https://soundcloud.com/townofalta/2019-5-28-alta-planning-commission-audio,2019-5-28-alta-planning-commission-audio,https://soundcloud.com/townofalta/2019-5-28-alta-planning-commission-audio,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-05-09,day,TC Audio 5.9.2019.mp3,Unknown,https://soundcloud.com/townofalta/toamp3_0061mp3,toamp3_0061mp3,https://soundcloud.com/townofalta/toamp3_0061mp3,soundcloud,none,no,audio only - no captions
2019-03-26,day,Alta Planning Commission Meeting and Public Hearing March 26 2019,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-meeting-and-public-hearing-march-26-2019,alta-planning-commission-meeting-and-public-hearing-march-26-2019,https://soundcloud.com/townofalta/alta-planning-commission-meeting-and-public-hearing-march-26-2019,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-03-18,day,"March 18, 2019 Town Council Meeting",Council,https://soundcloud.com/townofalta/toamp3_0057mp3,toamp3_0057mp3,https://soundcloud.com/townofalta/toamp3_0057mp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2019-03-14,day,TC Audio 3.14.19.mp3,Unknown,https://soundcloud.com/townofalta/tc-audio-31419mp3,tc-audio-31419mp3,https://soundcloud.com/townofalta/tc-audio-31419mp3,soundcloud,none,no,audio only - no captions
2019-02-28,day,TC Audio 2.28.2019.mp3,Unknown,https://soundcloud.com/townofalta/toamp3_0054mp3,toamp3_0054mp3,https://soundcloud.com/townofalta/toamp3_0054mp3,soundcloud,none,no,audio only - no captions
2019-02-14,day,TC Audio 2.14.2019,Unknown,https://soundcloud.com/townofalta/february-14-2019,february-14-2019,https://soundcloud.com/townofalta/february-14-2019,soundcloud,none,no,audio only - no captions
2019-01-10,day,TC Audio 1.10.2019.mp3,Unknown,https://soundcloud.com/townofalta/toamp3_0052mp3,toamp3_0052mp3,https://soundcloud.com/townofalta/toamp3_0052mp3,soundcloud,none,no,audio only - no captions
2018-12-13,day,TC Audio 12.13.2018,Unknown,https://soundcloud.com/townofalta/tc-audio-12132018,tc-audio-12132018,https://soundcloud.com/townofalta/tc-audio-12132018,soundcloud,none,no,audio only - no captions
2018-11-27,day,Town Council Work Session Audio 11.27.2018,Council,https://soundcloud.com/townofalta/town-council-work-session-audio-11272018,town-council-work-session-audio-11272018,https://soundcloud.com/townofalta/town-council-work-session-audio-11272018,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-11-27,day,Alta Planning Commission Audio 11.27.2018,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-11272018,alta-planning-commission-audio-11272018,https://soundcloud.com/townofalta/alta-planning-commission-audio-11272018,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-11-09,day,Town Council Audio 11.9.2018,Council,https://soundcloud.com/townofalta/toamp3_0047mp3,toamp3_0047mp3,https://soundcloud.com/townofalta/toamp3_0047mp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-10-30,day,Alta Planning Commission Audio 10.30.2018,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-10302018,alta-planning-commission-audio-10302018,https://soundcloud.com/townofalta/alta-planning-commission-audio-10302018,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-10-11,day,Town Council Audio 10.11.2018,Council,https://soundcloud.com/townofalta/toamp3_0043mp3,toamp3_0043mp3,https://soundcloud.com/townofalta/toamp3_0043mp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-09-13,day,Town Council Audio 9.13.2018,Council,https://soundcloud.com/townofalta/town-council-audio-9132018,town-council-audio-9132018,https://soundcloud.com/townofalta/town-council-audio-9132018,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-08,month,Town Council Audio August 2018,Council,https://soundcloud.com/townofalta/town-council-audio-august-2018,town-council-audio-august-2018,https://soundcloud.com/townofalta/town-council-audio-august-2018,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-08,month,Alta Planning Commission Meeting August 2018,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-meeting-august-2018,alta-planning-commission-meeting-august-2018,https://soundcloud.com/townofalta/alta-planning-commission-meeting-august-2018,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-07-12,day,Town Council Audio July 12 2018,Council,https://soundcloud.com/townofalta/town-council-audio-july-12-2018,town-council-audio-july-12-2018,https://soundcloud.com/townofalta/town-council-audio-july-12-2018,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-06-26,day,Alta Planning Commission Meeting 6.26.18,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-meeting-62518,alta-planning-commission-meeting-62518,https://soundcloud.com/townofalta/alta-planning-commission-meeting-62518,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-06-26,day,Alta Council work session 6.26.18,Council,https://soundcloud.com/townofalta/toamp3_0029mp3,toamp3_0029mp3,https://soundcloud.com/townofalta/toamp3_0029mp3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-06-21,day,Town Council Audio June 21 2018 PART 1*,Council,https://soundcloud.com/townofalta/town-council-audio-june-21-2018-part-1,town-council-audio-june-21-2018-part-1,https://soundcloud.com/townofalta/town-council-audio-june-21-2018-part-1,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-06-21,day,Town Council Audio 6.21.2018 PART 2*,Council,https://soundcloud.com/townofalta/town-council-audio-6212018-part-2,town-council-audio-6212018-part-2,https://soundcloud.com/townofalta/town-council-audio-6212018-part-2,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-06-05,day,Alta Town Council Audio 6.5.2018 Work Session,Council,https://soundcloud.com/townofalta/alta-town-council-audio-652018-work-session,alta-town-council-audio-652018-work-session,https://soundcloud.com/townofalta/alta-town-council-audio-652018-work-session,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-05-16,day,Town council audio 5.16.2018 Work Session,Council,https://soundcloud.com/townofalta/town-council-audio-5162018-work-session,town-council-audio-5162018-work-session,https://soundcloud.com/townofalta/town-council-audio-5162018-work-session,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-05-09,day,Town Council Audio May 9 2018,Council,https://soundcloud.com/townofalta/town-council-audio-may-9-2018,town-council-audio-may-9-2018,https://soundcloud.com/townofalta/town-council-audio-may-9-2018,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-04-24,day,Town Council Work Session Audio 2018-4-24,Council,https://soundcloud.com/townofalta/town-council-work-session-audio-2018-4-24,town-council-work-session-audio-2018-4-24,https://soundcloud.com/townofalta/town-council-work-session-audio-2018-4-24,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-04-24,day,Alta Planning Commission Audio 2018.4.24,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-2018424,alta-planning-commission-audio-2018424,https://soundcloud.com/townofalta/alta-planning-commission-audio-2018424,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-04-19,day,Town Council Audio 4.19.2018 Work Session,Council,https://soundcloud.com/townofalta/town-council-audio-4192018-work-session,town-council-audio-4192018-work-session,https://soundcloud.com/townofalta/town-council-audio-4192018-work-session,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-04-12,day,Town Council Audio April 12 2018,Council,https://soundcloud.com/townofalta/town-council-audio-april-12-2018,town-council-audio-april-12-2018,https://soundcloud.com/townofalta/town-council-audio-april-12-2018,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-03-27,day,3.27.2018.APC.Audio,PlanningCommission,https://soundcloud.com/townofalta/3272018apcaudio,3272018apcaudio,https://soundcloud.com/townofalta/3272018apcaudio,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-03-21,day,TC Audio March 21 2018 Work Session,Council,https://soundcloud.com/townofalta/tc-audio-march-21-2018-work-session,tc-audio-march-21-2018-work-session,https://soundcloud.com/townofalta/tc-audio-march-21-2018-work-session,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-03-14,day,TC Audio March 14 2018 Work Session,Council,https://soundcloud.com/townofalta/09080300a,09080300a,https://soundcloud.com/townofalta/09080300a,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-03,month,TC Audio March 2018.MSV,Unknown,https://soundcloud.com/townofalta/tc-audio-march-2018msv,tc-audio-march-2018msv,https://soundcloud.com/townofalta/tc-audio-march-2018msv,soundcloud,none,no,audio only - no captions
2018-03,month,TC Audio March 2018,Unknown,https://soundcloud.com/townofalta/tc-audio-march-2018,tc-audio-march-2018,https://soundcloud.com/townofalta/tc-audio-march-2018,soundcloud,none,no,audio only - no captions
2018-02-16,day,February 16 2018 Alta Planning Commission Audio,PlanningCommission,https://soundcloud.com/townofalta/february-16-2018-alta-planning-commission-audio,february-16-2018-alta-planning-commission-audio,https://soundcloud.com/townofalta/february-16-2018-alta-planning-commission-audio,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-02-16,day,2018-2-16 Alta Planning Commission Audio,PlanningCommission,https://soundcloud.com/townofalta/2018-2-16-alta-planning-commission-audio,2018-2-16-alta-planning-commission-audio,https://soundcloud.com/townofalta/2018-2-16-alta-planning-commission-audio,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2018-02,month,TC Audio Feb 2018,Unknown,https://soundcloud.com/townofalta/tc-audio-feb-2018,tc-audio-feb-2018,https://soundcloud.com/townofalta/tc-audio-feb-2018,soundcloud,none,no,audio only - no captions
2018-01,month,TC Audio January 2018,Unknown,https://soundcloud.com/townofalta/tc-audio-january-2018,tc-audio-january-2018,https://soundcloud.com/townofalta/tc-audio-january-2018,soundcloud,none,no,audio only - no captions
2018-01,month,TC Audio Jan 2018 Work Session,Council,https://soundcloud.com/townofalta/tc-audio-jan-2018-work-session,tc-audio-jan-2018-work-session,https://soundcloud.com/townofalta/tc-audio-jan-2018-work-session,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-12,month,Town Council Audio December 2017,Council,https://soundcloud.com/townofalta/town-council-audio-december-2017,town-council-audio-december-2017,https://soundcloud.com/townofalta/town-council-audio-december-2017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-11-21,day,"November 21, 2017 Election Canvass",Council,https://soundcloud.com/townofalta/09041201a,09041201a,https://soundcloud.com/townofalta/09041201a,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-11,month,Town Council Audio November 2017,Council,https://soundcloud.com/townofalta/town-council-audio-november-2017,town-council-audio-november-2017,https://soundcloud.com/townofalta/town-council-audio-november-2017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-11,month,Alta Planning Commission Audio November 2017,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-november-2017,alta-planning-commission-audio-november-2017,https://soundcloud.com/townofalta/alta-planning-commission-audio-november-2017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-10-02,day,Alta Planning Commission Audio 10.2.2017,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-1022017,alta-planning-commission-audio-1022017,https://soundcloud.com/townofalta/alta-planning-commission-audio-1022017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-10,month,Alta Town Council Audio October 2017,Council,https://soundcloud.com/townofalta/alta-town-council-audio-october-2017,alta-town-council-audio-october-2017,https://soundcloud.com/townofalta/alta-town-council-audio-october-2017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-09-14,day,Town Council Audio September 14 2017 Pt 2 of 2,Council,https://soundcloud.com/townofalta/town-council-audio-september-14-2017-pt-2-of-2,town-council-audio-september-14-2017-pt-2-of-2,https://soundcloud.com/townofalta/town-council-audio-september-14-2017-pt-2-of-2,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-09-14,day,Town Council Audio September 14 2017 Part 1 of 2,Council,https://soundcloud.com/townofalta/town-council-audio-september-14-2017,town-council-audio-september-14-2017,https://soundcloud.com/townofalta/town-council-audio-september-14-2017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-08-10,day,Alta Town Council Audio 8.10.2017,Council,https://soundcloud.com/townofalta/alta-town-council-audio-8102017,alta-town-council-audio-8102017,https://soundcloud.com/townofalta/alta-town-council-audio-8102017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-08-08,day,Alta Planning Commission Audio 8.8.2017,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-882017,alta-planning-commission-audio-882017,https://soundcloud.com/townofalta/alta-planning-commission-audio-882017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-07-13,day,Alta Town Council Audio 7.13.2017,Council,https://soundcloud.com/townofalta/alta-town-council-audio-7132017,alta-town-council-audio-7132017,https://soundcloud.com/townofalta/alta-town-council-audio-7132017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-06-15,day,Alta Town Council Audio 6.15.2017,Council,https://soundcloud.com/townofalta/alta-town-council-audio-6152017,alta-town-council-audio-6152017,https://soundcloud.com/townofalta/alta-town-council-audio-6152017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-06-05,day,Alta Planning Commission Audio 6.5.2017,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-652017,alta-planning-commission-audio-652017,https://soundcloud.com/townofalta/alta-planning-commission-audio-652017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-05-11,day,Alta Town Council Audio 5.11.2017,Council,https://soundcloud.com/townofalta/alta-town-council-audio-5112018,alta-town-council-audio-5112018,https://soundcloud.com/townofalta/alta-town-council-audio-5112018,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-05-11,day,Alta Town Council Audio 5.11.2017,Council,https://soundcloud.com/townofalta/alta-town-council-audio-5112017,alta-town-council-audio-5112017,https://soundcloud.com/townofalta/alta-town-council-audio-5112017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-04-13,day,Alta Town Council Audio 4.13.2017,Council,https://soundcloud.com/townofalta/alta-town-council-4132017,alta-town-council-4132017,https://soundcloud.com/townofalta/alta-town-council-4132017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-04-03,day,Alta Planning Commission Audio 4.3.2017**,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-432017,alta-planning-commission-audio-432017,https://soundcloud.com/townofalta/alta-planning-commission-audio-432017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-03-20,day,Alta Planning Commission Audio 3.20.17 Part 3 of 3,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-32017-part-3-of-3,alta-planning-commission-audio-32017-part-3-of-3,https://soundcloud.com/townofalta/alta-planning-commission-audio-32017-part-3-of-3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-03-20,day,Alta Planning Commission Audio 3.20.17 Part 2 of 3,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-32017-part-2-of-3,alta-planning-commission-audio-32017-part-2-of-3,https://soundcloud.com/townofalta/alta-planning-commission-audio-32017-part-2-of-3,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-03-13,day,Alta Planning Commission Audio March 13 2017,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-march-13-2017,alta-planning-commission-audio-march-13-2017,https://soundcloud.com/townofalta/alta-planning-commission-audio-march-13-2017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-03-06,day,"Alta Planning Commission Audio March 6, 2017",PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-march-6-2017,alta-planning-commission-audio-march-6-2017,https://soundcloud.com/townofalta/alta-planning-commission-audio-march-6-2017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-03,month,Alta Town Council Audio March 2017,Council,https://soundcloud.com/townofalta/alta-town-council-audio-march-2017,alta-town-council-audio-march-2017,https://soundcloud.com/townofalta/alta-town-council-audio-march-2017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-02-09,day,Alta Town Council February 9 2017,Council,https://soundcloud.com/townofalta/alta-town-council-february-9-2017,alta-town-council-february-9-2017,https://soundcloud.com/townofalta/alta-town-council-february-9-2017,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-02-06,day,February 6 2017 Alta Planning Commission,PlanningCommission,https://soundcloud.com/townofalta/february-6-2017-alta-planning-commission,february-6-2017-alta-planning-commission,https://soundcloud.com/townofalta/february-6-2017-alta-planning-commission,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2017-01-12,day,January 12 2017 Alta Town Council,Council,https://soundcloud.com/townofalta/january-12-2017-alta-town-council,january-12-2017-alta-town-council,https://soundcloud.com/townofalta/january-12-2017-alta-town-council,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-12,month,Alta Town Council December 2016,Council,https://soundcloud.com/townofalta/alta-town-council-december-2016,alta-town-council-december-2016,https://soundcloud.com/townofalta/alta-town-council-december-2016,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-12,month,Alta Planning Commission December 2016 (public hearing and regular meeting),PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-december-2016-public-hearing-and-regular-meeting,alta-planning-commission-december-2016-public-hearing-and-regular-meeting,https://soundcloud.com/townofalta/alta-planning-commission-december-2016-public-hearing-and-regular-meeting,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-11,month,Alta Town Council November 2016,Council,https://soundcloud.com/townofalta/alta-town-council-november-2016,alta-town-council-november-2016,https://soundcloud.com/townofalta/alta-town-council-november-2016,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-11,month,Alta Planning Commission November 2016,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-november-2016,alta-planning-commission-november-2016,https://soundcloud.com/townofalta/alta-planning-commission-november-2016,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-10-03,day,Alta Planning Commission Audio 10.3.2016,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-audio-1032016,alta-planning-commission-audio-1032016,https://soundcloud.com/townofalta/alta-planning-commission-audio-1032016,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-10,month,Oct 2016 Alta Town Council,Council,https://soundcloud.com/townofalta/oct-2016-alta-town-council,oct-2016-alta-town-council,https://soundcloud.com/townofalta/oct-2016-alta-town-council,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-09-12,day,Alta Planning Commission 9.12.2016,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-9122016,alta-planning-commission-9122016,https://soundcloud.com/townofalta/alta-planning-commission-9122016,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-09,month,Town Council Audio September 2016 Part II,Council,https://soundcloud.com/townofalta/town-council-audio-september-2016-part-ii,town-council-audio-september-2016-part-ii,https://soundcloud.com/townofalta/town-council-audio-september-2016-part-ii,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-09,month,Town Council Audio September 2016 Part I,Council,https://soundcloud.com/townofalta/tc-audio-september-2016-part-i,tc-audio-september-2016-part-i,https://soundcloud.com/townofalta/tc-audio-september-2016-part-i,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-08-01,day,Alta Planning Commission 8.1.2016,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-812016,alta-planning-commission-812016,https://soundcloud.com/townofalta/alta-planning-commission-812016,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-08,month,Town Council August 2016,Council,https://soundcloud.com/townofalta/town-council-august-2016,town-council-august-2016,https://soundcloud.com/townofalta/town-council-august-2016,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-07,month,TC Worksession July 2016,Unknown,https://soundcloud.com/townofalta/tc-worksession-july-2016,tc-worksession-july-2016,https://soundcloud.com/townofalta/tc-worksession-july-2016,soundcloud,none,no,audio only - no captions
2016-07,month,Alta Town Council July 2016,Council,https://soundcloud.com/townofalta/alta-town-council-july-2016,alta-town-council-july-2016,https://soundcloud.com/townofalta/alta-town-council-july-2016,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-06-27,day,Alta Planning Commission 6.27.2016,PlanningCommission,https://soundcloud.com/townofalta/alta-planning-commission-6272016,alta-planning-commission-6272016,https://soundcloud.com/townofalta/alta-planning-commission-6272016,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-05,month,TC Audio May 2016,Unknown,https://soundcloud.com/townofalta/tc-audio-may-2016,tc-audio-may-2016,https://soundcloud.com/townofalta/tc-audio-may-2016,soundcloud,none,no,audio only - no captions
2016-04-18,day,PC Work Session Audio 4.18.2016,PlanningCommission,https://soundcloud.com/townofalta/pc-work-session-audio-4182016,pc-work-session-audio-4182016,https://soundcloud.com/townofalta/pc-work-session-audio-4182016,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-04,month,TC Audio April 2016,Unknown,https://soundcloud.com/townofalta/tc-audio-april-2016,tc-audio-april-2016,https://soundcloud.com/townofalta/tc-audio-april-2016,soundcloud,none,no,audio only - no captions
2016-04,month,PC Audio April 2016,PlanningCommission,https://soundcloud.com/townofalta/pc-audio-april-2016,pc-audio-april-2016,https://soundcloud.com/townofalta/pc-audio-april-2016,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-03,month,Tc Audio March 2016,Unknown,https://soundcloud.com/townofalta/tc-audio-march-2016,tc-audio-march-2016,https://soundcloud.com/townofalta/tc-audio-march-2016,soundcloud,none,no,audio only - no captions
2016-02,month,TC Audio Feb 2016,Unknown,https://soundcloud.com/townofalta/tc-audio-feb-2016,tc-audio-feb-2016,https://soundcloud.com/townofalta/tc-audio-feb-2016,soundcloud,none,no,audio only - no captions
2016-02,month,PC Audio February 2016,PlanningCommission,https://soundcloud.com/townofalta/pc-audio-february-2016,pc-audio-february-2016,https://soundcloud.com/townofalta/pc-audio-february-2016,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
2016-01,month,TC Audio January 2016,Unknown,https://soundcloud.com/townofalta/tc-audio-january-2016,tc-audio-january-2016,https://soundcloud.com/townofalta/tc-audio-january-2016,soundcloud,none,no,audio only - no captions
2015-12,month,TC Audio Dec 2015,Unknown,https://soundcloud.com/townofalta/tc-audio-dec-2015,tc-audio-dec-2015,https://soundcloud.com/townofalta/tc-audio-dec-2015,soundcloud,none,no,audio only - no captions
2015-11-15,day,2015.11.15.Town.Council,Council,https://soundcloud.com/townofalta/20151115towncouncil,20151115towncouncil,https://soundcloud.com/townofalta/20151115towncouncil,soundcloud,none,yes,audio only - no captions; Whisper transcription candidate
