date,year,title,slug,body,path,source,source_url,notice_url,pmn_body_id,pmn_file_id,retrieved_date,format,extraction_method,doc_kind,pmn_label
2021-08-25,2021,Planning Commission Report of Action - Item 3,pc_2021-08-25_item3_753865,PlanningCommission,raw/pc_2021-08-25_item3_753865.pdf,utah_pmn,https://www.utah.gov/pmn/files/753865.pdf,https://www.utah.gov/pmn/sitemap/notice/696621.html,1662,753865,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 08.25.21.pdf
2021-09-08,2021,Planning Commission Report of Action - Item 1,pc_2021-09-08_item1_759899,PlanningCommission,raw/pc_2021-09-08_item1_759899.pdf,utah_pmn,https://www.utah.gov/pmn/files/759899.pdf,https://www.utah.gov/pmn/sitemap/notice/697791.html,1662,759899,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA Amended - PC 09.08.21.pdf
2021-09-22,2021,Planning Commission Report of Action - Item 1,pc_2021-09-22_item1_764539,PlanningCommission,raw/pc_2021-09-22_item1_764539.pdf,utah_pmn,https://www.utah.gov/pmn/files/764539.pdf,https://www.utah.gov/pmn/sitemap/notice/701855.html,1662,764539,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 09.22.21.pdf
2021-10-27,2021,Planning Commission Report of Action - Item 1,pc_2021-10-27_item1_777915,PlanningCommission,raw/pc_2021-10-27_item1_777915.pdf,utah_pmn,https://www.utah.gov/pmn/files/777915.pdf,https://www.utah.gov/pmn/sitemap/notice/709473.html,1662,777915,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 10.27.21.pdf
2021-10-27,2021,Planning Commission Report of Action - Item 2,pc_2021-10-27_item2_777917,PlanningCommission,raw/pc_2021-10-27_item2_777917.pdf,utah_pmn,https://www.utah.gov/pmn/files/777917.pdf,https://www.utah.gov/pmn/sitemap/notice/709473.html,1662,777917,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 10.27.21.pdf
2021-10-27,2021,Planning Commission Report of Action - Item 3,pc_2021-10-27_item3_777919,PlanningCommission,raw/pc_2021-10-27_item3_777919.pdf,utah_pmn,https://www.utah.gov/pmn/files/777919.pdf,https://www.utah.gov/pmn/sitemap/notice/709473.html,1662,777919,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 10.27.21.pdf
2021-10-27,2021,Planning Commission Report of Action - Item 4,pc_2021-10-27_item4_777921,PlanningCommission,raw/pc_2021-10-27_item4_777921.pdf,utah_pmn,https://www.utah.gov/pmn/files/777921.pdf,https://www.utah.gov/pmn/sitemap/notice/709473.html,1662,777921,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 10.27.21.pdf
2021-10-27,2021,Planning Commission Report of Action - Item 5,pc_2021-10-27_item5_777923,PlanningCommission,raw/pc_2021-10-27_item5_777923.pdf,utah_pmn,https://www.utah.gov/pmn/files/777923.pdf,https://www.utah.gov/pmn/sitemap/notice/709473.html,1662,777923,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 10.27.21.pdf
2021-10-27,2021,Planning Commission Report of Action - Item 6,pc_2021-10-27_item6_777925,PlanningCommission,raw/pc_2021-10-27_item6_777925.pdf,utah_pmn,https://www.utah.gov/pmn/files/777925.pdf,https://www.utah.gov/pmn/sitemap/notice/709473.html,1662,777925,2026-07-03,text,pdftotext-layout,roa,Item 6 ROA - PC 10.27.21.pdf
2021-10-27,2021,Planning Commission Report of Action - Item 7,pc_2021-10-27_item7_777927,PlanningCommission,raw/pc_2021-10-27_item7_777927.pdf,utah_pmn,https://www.utah.gov/pmn/files/777927.pdf,https://www.utah.gov/pmn/sitemap/notice/709473.html,1662,777927,2026-07-03,text,pdftotext-layout,roa,Item 7 ROA - PC 10.27.21.pdf
2021-11-10,2021,Planning Commission Report of Action - Item 2,pc_2021-11-10_item2_782681,PlanningCommission,raw/pc_2021-11-10_item2_782681.pdf,utah_pmn,https://www.utah.gov/pmn/files/782681.pdf,https://www.utah.gov/pmn/sitemap/notice/712645.html,1662,782681,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 11.10.21.pdf
2021-11-10,2021,Planning Commission Report of Action - Item 3,pc_2021-11-10_item3_782683,PlanningCommission,raw/pc_2021-11-10_item3_782683.pdf,utah_pmn,https://www.utah.gov/pmn/files/782683.pdf,https://www.utah.gov/pmn/sitemap/notice/712645.html,1662,782683,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 11.10.21.pdf
2021-11-10,2021,Planning Commission Report of Action - Item 4,pc_2021-11-10_item4_782685,PlanningCommission,raw/pc_2021-11-10_item4_782685.pdf,utah_pmn,https://www.utah.gov/pmn/files/782685.pdf,https://www.utah.gov/pmn/sitemap/notice/712645.html,1662,782685,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 11.10.21.pdf
2021-11-10,2021,Planning Commission Report of Action - Item 5,pc_2021-11-10_item5_782687,PlanningCommission,raw/pc_2021-11-10_item5_782687.pdf,utah_pmn,https://www.utah.gov/pmn/files/782687.pdf,https://www.utah.gov/pmn/sitemap/notice/712645.html,1662,782687,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 11.10.21.pdf
2021-11-10,2021,Planning Commission Report of Action - Item 6,pc_2021-11-10_item6_782689,PlanningCommission,raw/pc_2021-11-10_item6_782689.pdf,utah_pmn,https://www.utah.gov/pmn/files/782689.pdf,https://www.utah.gov/pmn/sitemap/notice/712645.html,1662,782689,2026-07-03,text,pdftotext-layout,roa,Item 6 ROA - PC 11.10.21.pdf
2021-11-10,2021,Planning Commission Report of Action - Item 7,pc_2021-11-10_item7_782691,PlanningCommission,raw/pc_2021-11-10_item7_782691.pdf,utah_pmn,https://www.utah.gov/pmn/files/782691.pdf,https://www.utah.gov/pmn/sitemap/notice/712645.html,1662,782691,2026-07-03,text,pdftotext-layout,roa,Item 7 ROA - PC 11.10.21.pdf
2021-11-10,2021,Planning Commission Report of Action - Item 8,pc_2021-11-10_item8_782693,PlanningCommission,raw/pc_2021-11-10_item8_782693.pdf,utah_pmn,https://www.utah.gov/pmn/files/782693.pdf,https://www.utah.gov/pmn/sitemap/notice/712645.html,1662,782693,2026-07-03,text,pdftotext-layout,roa,Item 8 ROA - PC 11.10.21.pdf
2021-12-08,2021,Planning Commission Report of Action - Item 1,pc_2021-12-08_item1_795169,PlanningCommission,raw/pc_2021-12-08_item1_795169.pdf,utah_pmn,https://www.utah.gov/pmn/files/795169.pdf,https://www.utah.gov/pmn/sitemap/notice/717989.html,1662,795169,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 12.08.21.pdf
2021-12-08,2021,Planning Commission Report of Action - Item 4,pc_2021-12-08_item4_795171,PlanningCommission,raw/pc_2021-12-08_item4_795171.pdf,utah_pmn,https://www.utah.gov/pmn/files/795171.pdf,https://www.utah.gov/pmn/sitemap/notice/717989.html,1662,795171,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 12.08.21.pdf
2021-12-08,2021,Planning Commission Report of Action - Item 5,pc_2021-12-08_item5_795173,PlanningCommission,raw/pc_2021-12-08_item5_795173.pdf,utah_pmn,https://www.utah.gov/pmn/files/795173.pdf,https://www.utah.gov/pmn/sitemap/notice/717989.html,1662,795173,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 12.08.21.pdf
2021-12-08,2021,Planning Commission Report of Action - Item 6,pc_2021-12-08_item6_795175,PlanningCommission,raw/pc_2021-12-08_item6_795175.pdf,utah_pmn,https://www.utah.gov/pmn/files/795175.pdf,https://www.utah.gov/pmn/sitemap/notice/717989.html,1662,795175,2026-07-03,text,pdftotext-layout,roa,Item 6 ROA - PC 12.08.21.pdf
2021-12-08,2021,Planning Commission Report of Action - Item 7,pc_2021-12-08_item7_795177,PlanningCommission,raw/pc_2021-12-08_item7_795177.pdf,utah_pmn,https://www.utah.gov/pmn/files/795177.pdf,https://www.utah.gov/pmn/sitemap/notice/717989.html,1662,795177,2026-07-03,text,pdftotext-layout,roa,Item 7 ROA - PC 12.08.21.pdf
2022-01-12,2022,Planning Commission Report of Action - Item 1,pc_2022-01-12_item1_801393,PlanningCommission,raw/pc_2022-01-12_item1_801393.pdf,utah_pmn,https://www.utah.gov/pmn/files/801393.pdf,https://www.utah.gov/pmn/sitemap/notice/725337.html,1662,801393,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 01.12.22.pdf
2022-01-12,2022,Planning Commission Report of Action - Item 2,pc_2022-01-12_item2_801395,PlanningCommission,raw/pc_2022-01-12_item2_801395.pdf,utah_pmn,https://www.utah.gov/pmn/files/801395.pdf,https://www.utah.gov/pmn/sitemap/notice/725337.html,1662,801395,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 01.12.22.pdf
2022-01-12,2022,Planning Commission Report of Action - Item 3,pc_2022-01-12_item3_801397,PlanningCommission,raw/pc_2022-01-12_item3_801397.pdf,utah_pmn,https://www.utah.gov/pmn/files/801397.pdf,https://www.utah.gov/pmn/sitemap/notice/725337.html,1662,801397,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 01.12.22.pdf
2022-01-26,2022,Planning Commission Report of Action - Item 2,pc_2022-01-26_item2_806947,PlanningCommission,raw/pc_2022-01-26_item2_806947.pdf,utah_pmn,https://www.utah.gov/pmn/files/806947.pdf,https://www.utah.gov/pmn/sitemap/notice/728757.html,1662,806947,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 01.26.22.pdf
2022-01-26,2022,Planning Commission Report of Action - Item 3,pc_2022-01-26_item3_806949,PlanningCommission,raw/pc_2022-01-26_item3_806949.pdf,utah_pmn,https://www.utah.gov/pmn/files/806949.pdf,https://www.utah.gov/pmn/sitemap/notice/728757.html,1662,806949,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 01.26.22.pdf
2022-01-26,2022,Planning Commission Report of Action - Item 4,pc_2022-01-26_item4_806951,PlanningCommission,raw/pc_2022-01-26_item4_806951.pdf,utah_pmn,https://www.utah.gov/pmn/files/806951.pdf,https://www.utah.gov/pmn/sitemap/notice/728757.html,1662,806951,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 01.26.22.pdf
2022-01-26,2022,Planning Commission Report of Action - Item 5,pc_2022-01-26_item5_806953,PlanningCommission,raw/pc_2022-01-26_item5_806953.pdf,utah_pmn,https://www.utah.gov/pmn/files/806953.pdf,https://www.utah.gov/pmn/sitemap/notice/728757.html,1662,806953,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 01.26.22.pdf
2022-01-26,2022,Planning Commission Report of Action - Item 6,pc_2022-01-26_item6_806955,PlanningCommission,raw/pc_2022-01-26_item6_806955.pdf,utah_pmn,https://www.utah.gov/pmn/files/806955.pdf,https://www.utah.gov/pmn/sitemap/notice/728757.html,1662,806955,2026-07-03,text,pdftotext-layout,roa,Item 6 ROA - PC 01.26.22.pdf
2022-02-09,2022,Planning Commission Report of Action - Item 1,pc_2022-02-09_item1_813153,PlanningCommission,raw/pc_2022-02-09_item1_813153.pdf,utah_pmn,https://www.utah.gov/pmn/files/813153.pdf,https://www.utah.gov/pmn/sitemap/notice/731943.html,1662,813153,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 02.9.22.pdf
2022-02-09,2022,Planning Commission Report of Action - Item 2,pc_2022-02-09_item2_813155,PlanningCommission,raw/pc_2022-02-09_item2_813155.pdf,utah_pmn,https://www.utah.gov/pmn/files/813155.pdf,https://www.utah.gov/pmn/sitemap/notice/731943.html,1662,813155,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 02.09.22.pdf
2022-02-09,2022,Planning Commission Report of Action - Item 3,pc_2022-02-09_item3_813157,PlanningCommission,raw/pc_2022-02-09_item3_813157.pdf,utah_pmn,https://www.utah.gov/pmn/files/813157.pdf,https://www.utah.gov/pmn/sitemap/notice/731943.html,1662,813157,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 02.09.22.pdf
2022-02-23,2022,Planning Commission Report of Action - Item 1,pc_2022-02-23_item1_819921,PlanningCommission,raw/pc_2022-02-23_item1_819921.pdf,utah_pmn,https://www.utah.gov/pmn/files/819921.pdf,https://www.utah.gov/pmn/sitemap/notice/735377.html,1662,819921,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 02.23.22.pdf
2022-02-23,2022,Planning Commission Report of Action - Item 4,pc_2022-02-23_item4_819923,PlanningCommission,raw/pc_2022-02-23_item4_819923.pdf,utah_pmn,https://www.utah.gov/pmn/files/819923.pdf,https://www.utah.gov/pmn/sitemap/notice/735377.html,1662,819923,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 02.23.22.pdf
2022-03-09,2022,Planning Commission Report of Action - Item 1,pc_2022-03-09_item1_823561,PlanningCommission,raw/pc_2022-03-09_item1_823561.pdf,utah_pmn,https://www.utah.gov/pmn/files/823561.pdf,https://www.utah.gov/pmn/sitemap/notice/738443.html,1662,823561,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 03.09.22.pdf
2022-03-09,2022,Planning Commission Report of Action - Item 2,pc_2022-03-09_item2_823563,PlanningCommission,raw/pc_2022-03-09_item2_823563.pdf,utah_pmn,https://www.utah.gov/pmn/files/823563.pdf,https://www.utah.gov/pmn/sitemap/notice/738443.html,1662,823563,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 03.09.22.pdf
2022-03-09,2022,Planning Commission Report of Action - Item 3,pc_2022-03-09_item3_823565,PlanningCommission,raw/pc_2022-03-09_item3_823565.pdf,utah_pmn,https://www.utah.gov/pmn/files/823565.pdf,https://www.utah.gov/pmn/sitemap/notice/738443.html,1662,823565,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 03.09.22.pdf
2022-03-09,2022,Planning Commission Report of Action - Item 4,pc_2022-03-09_item4_823567,PlanningCommission,raw/pc_2022-03-09_item4_823567.pdf,utah_pmn,https://www.utah.gov/pmn/files/823567.pdf,https://www.utah.gov/pmn/sitemap/notice/738443.html,1662,823567,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 03.09.22.pdf
2022-03-09,2022,Planning Commission Report of Action - Item 5,pc_2022-03-09_item5_823569,PlanningCommission,raw/pc_2022-03-09_item5_823569.pdf,utah_pmn,https://www.utah.gov/pmn/files/823569.pdf,https://www.utah.gov/pmn/sitemap/notice/738443.html,1662,823569,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 03.09.22.pdf
2022-04-13,2022,Planning Commission Report of Action - Item 1,pc_2022-04-13_item1_835973,PlanningCommission,raw/pc_2022-04-13_item1_835973.pdf,utah_pmn,https://www.utah.gov/pmn/files/835973.pdf,https://www.utah.gov/pmn/sitemap/notice/745415.html,1662,835973,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 04.13.22.pdf
2022-04-13,2022,Planning Commission Report of Action - Item 2,pc_2022-04-13_item2_835975,PlanningCommission,raw/pc_2022-04-13_item2_835975.pdf,utah_pmn,https://www.utah.gov/pmn/files/835975.pdf,https://www.utah.gov/pmn/sitemap/notice/745415.html,1662,835975,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 04.13.22.pdf
2022-04-27,2022,Planning Commission Report of Action - Item 2,pc_2022-04-27_item2_841235,PlanningCommission,raw/pc_2022-04-27_item2_841235.pdf,utah_pmn,https://www.utah.gov/pmn/files/841235.pdf,https://www.utah.gov/pmn/sitemap/notice/748723.html,1662,841235,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 04.27.22.pdf
2022-04-27,2022,Planning Commission Report of Action - Item 3,pc_2022-04-27_item3_841237,PlanningCommission,raw/pc_2022-04-27_item3_841237.pdf,utah_pmn,https://www.utah.gov/pmn/files/841237.pdf,https://www.utah.gov/pmn/sitemap/notice/748723.html,1662,841237,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 04.27.22.pdf
2022-05-25,2022,Planning Commission Report of Action - Item 1,pc_2022-05-25_item1_856277,PlanningCommission,raw/pc_2022-05-25_item1_856277.pdf,utah_pmn,https://www.utah.gov/pmn/files/856277.pdf,https://www.utah.gov/pmn/sitemap/notice/755345.html,1662,856277,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 05.25.22.pdf
2022-05-25,2022,Planning Commission Report of Action - Item 2,pc_2022-05-25_item2_856279,PlanningCommission,raw/pc_2022-05-25_item2_856279.pdf,utah_pmn,https://www.utah.gov/pmn/files/856279.pdf,https://www.utah.gov/pmn/sitemap/notice/755345.html,1662,856279,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 05.25.22.pdf
2022-05-25,2022,Planning Commission Report of Action - Item 3,pc_2022-05-25_item3_856281,PlanningCommission,raw/pc_2022-05-25_item3_856281.pdf,utah_pmn,https://www.utah.gov/pmn/files/856281.pdf,https://www.utah.gov/pmn/sitemap/notice/755345.html,1662,856281,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 05.25.22.pdf
2022-05-25,2022,Planning Commission Report of Action - Item 4,pc_2022-05-25_item4_856283,PlanningCommission,raw/pc_2022-05-25_item4_856283.pdf,utah_pmn,https://www.utah.gov/pmn/files/856283.pdf,https://www.utah.gov/pmn/sitemap/notice/755345.html,1662,856283,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 05.25.22.pdf
2022-06-08,2022,Planning Commission Report of Action - Item 1,pc_2022-06-08_item1_857995,PlanningCommission,raw/pc_2022-06-08_item1_857995.pdf,utah_pmn,https://www.utah.gov/pmn/files/857995.pdf,https://www.utah.gov/pmn/sitemap/notice/758595.html,1662,857995,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 06.08.22.pdf
2022-06-08,2022,Planning Commission Report of Action - Item 2,pc_2022-06-08_item2_857997,PlanningCommission,raw/pc_2022-06-08_item2_857997.pdf,utah_pmn,https://www.utah.gov/pmn/files/857997.pdf,https://www.utah.gov/pmn/sitemap/notice/758595.html,1662,857997,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 06.08.22.pdf
2022-06-08,2022,Planning Commission Report of Action - Item 3,pc_2022-06-08_item3_857999,PlanningCommission,raw/pc_2022-06-08_item3_857999.pdf,utah_pmn,https://www.utah.gov/pmn/files/857999.pdf,https://www.utah.gov/pmn/sitemap/notice/758595.html,1662,857999,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 06.08.22.pdf
2022-06-22,2022,Planning Commission Report of Action - Item 1,pc_2022-06-22_item1_864363,PlanningCommission,raw/pc_2022-06-22_item1_864363.pdf,utah_pmn,https://www.utah.gov/pmn/files/864363.pdf,https://www.utah.gov/pmn/sitemap/notice/761757.html,1662,864363,2026-07-03,text,pdftotext-layout,roa,Item 1 Report of Action - PC 06.22.22.pdf
2022-06-22,2022,Planning Commission Report of Action - Item 2,pc_2022-06-22_item2_864365,PlanningCommission,raw/pc_2022-06-22_item2_864365.pdf,utah_pmn,https://www.utah.gov/pmn/files/864365.pdf,https://www.utah.gov/pmn/sitemap/notice/761757.html,1662,864365,2026-07-03,text,pdftotext-layout,roa,Item 2 Report of Action - PC 06.22.22.pdf
2022-06-22,2022,Planning Commission Report of Action - Item 3,pc_2022-06-22_item3_864367,PlanningCommission,raw/pc_2022-06-22_item3_864367.pdf,utah_pmn,https://www.utah.gov/pmn/files/864367.pdf,https://www.utah.gov/pmn/sitemap/notice/761757.html,1662,864367,2026-07-03,text,pdftotext-layout,roa,Item 3 Report of Action - PC 06.22.22.pdf
2022-07-13,2022,Planning Commission Report of Action - Item 1,pc_2022-07-13_item1_871957,PlanningCommission,raw/pc_2022-07-13_item1_871957.pdf,utah_pmn,https://www.utah.gov/pmn/files/871957.pdf,https://www.utah.gov/pmn/sitemap/notice/766419.html,1662,871957,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA Memo - PC 07.13.22.pdf
2022-07-13,2022,Planning Commission Report of Action - Item 2,pc_2022-07-13_item2_871959,PlanningCommission,raw/pc_2022-07-13_item2_871959.pdf,utah_pmn,https://www.utah.gov/pmn/files/871959.pdf,https://www.utah.gov/pmn/sitemap/notice/766419.html,1662,871959,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 07.13.22.pdf
2022-07-13,2022,Planning Commission Report of Action - Item 3,pc_2022-07-13_item3_871961,PlanningCommission,raw/pc_2022-07-13_item3_871961.pdf,utah_pmn,https://www.utah.gov/pmn/files/871961.pdf,https://www.utah.gov/pmn/sitemap/notice/766419.html,1662,871961,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 07.13.22.pdf
2022-07-13,2022,Planning Commission Report of Action - Item 4,pc_2022-07-13_item4_871963,PlanningCommission,raw/pc_2022-07-13_item4_871963.pdf,utah_pmn,https://www.utah.gov/pmn/files/871963.pdf,https://www.utah.gov/pmn/sitemap/notice/766419.html,1662,871963,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 07.13.22.pdf
2022-07-13,2022,Planning Commission Report of Action - Item 5,pc_2022-07-13_item5_871965,PlanningCommission,raw/pc_2022-07-13_item5_871965.pdf,utah_pmn,https://www.utah.gov/pmn/files/871965.pdf,https://www.utah.gov/pmn/sitemap/notice/766419.html,1662,871965,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 07.13.22.pdf
2022-07-13,2022,Planning Commission Report of Action - Item 6,pc_2022-07-13_item6_871967,PlanningCommission,raw/pc_2022-07-13_item6_871967.pdf,utah_pmn,https://www.utah.gov/pmn/files/871967.pdf,https://www.utah.gov/pmn/sitemap/notice/766419.html,1662,871967,2026-07-03,text,pdftotext-layout,roa,Item 6 ROA - PC 07.13.22.pdf
2022-07-27,2022,Planning Commission Report of Action - Item 1,pc_2022-07-27_item1_875793,PlanningCommission,raw/pc_2022-07-27_item1_875793.pdf,utah_pmn,https://www.utah.gov/pmn/files/875793.pdf,https://www.utah.gov/pmn/sitemap/notice/769057.html,1662,875793,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 07.27.22.pdf
2022-07-27,2022,Planning Commission Report of Action - Item 2,pc_2022-07-27_item2_875795,PlanningCommission,raw/pc_2022-07-27_item2_875795.pdf,utah_pmn,https://www.utah.gov/pmn/files/875795.pdf,https://www.utah.gov/pmn/sitemap/notice/769057.html,1662,875795,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 07.27.22.pdf
2022-07-27,2022,Planning Commission Report of Action - Item 3,pc_2022-07-27_item3_875797,PlanningCommission,raw/pc_2022-07-27_item3_875797.pdf,utah_pmn,https://www.utah.gov/pmn/files/875797.pdf,https://www.utah.gov/pmn/sitemap/notice/769057.html,1662,875797,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 07.27.22.pdf
2022-07-27,2022,Planning Commission Report of Action - Item 4,pc_2022-07-27_item4_875799,PlanningCommission,raw/pc_2022-07-27_item4_875799.pdf,utah_pmn,https://www.utah.gov/pmn/files/875799.pdf,https://www.utah.gov/pmn/sitemap/notice/769057.html,1662,875799,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 07.27.22.pdf
2022-07-27,2022,Planning Commission Report of Action - Item 5,pc_2022-07-27_item5_875801,PlanningCommission,raw/pc_2022-07-27_item5_875801.pdf,utah_pmn,https://www.utah.gov/pmn/files/875801.pdf,https://www.utah.gov/pmn/sitemap/notice/769057.html,1662,875801,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 07.27.22.pdf
2022-08-10,2022,Planning Commission Report of Action - Item 1,pc_2022-08-10_item1_880699,PlanningCommission,raw/pc_2022-08-10_item1_880699.pdf,utah_pmn,https://www.utah.gov/pmn/files/880699.pdf,https://www.utah.gov/pmn/sitemap/notice/772147.html,1662,880699,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 08.10.22.pdf
2022-08-10,2022,Planning Commission Report of Action - Item 2,pc_2022-08-10_item2_880701,PlanningCommission,raw/pc_2022-08-10_item2_880701.pdf,utah_pmn,https://www.utah.gov/pmn/files/880701.pdf,https://www.utah.gov/pmn/sitemap/notice/772147.html,1662,880701,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 08.10.22.pdf
2022-09-14,2022,Planning Commission Report of Action - Item 1,pc_2022-09-14_item1_892135,PlanningCommission,raw/pc_2022-09-14_item1_892135.pdf,utah_pmn,https://www.utah.gov/pmn/files/892135.pdf,https://www.utah.gov/pmn/sitemap/notice/778603.html,1662,892135,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 09.14.22.pdf
2022-09-14,2022,Planning Commission Report of Action - Item 2,pc_2022-09-14_item2_892137,PlanningCommission,raw/pc_2022-09-14_item2_892137.pdf,utah_pmn,https://www.utah.gov/pmn/files/892137.pdf,https://www.utah.gov/pmn/sitemap/notice/778603.html,1662,892137,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 09.14.22.pdf
2022-09-14,2022,Planning Commission Report of Action - Item 3,pc_2022-09-14_item3_892139,PlanningCommission,raw/pc_2022-09-14_item3_892139.pdf,utah_pmn,https://www.utah.gov/pmn/files/892139.pdf,https://www.utah.gov/pmn/sitemap/notice/778603.html,1662,892139,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 09.14.22.pdf
2022-09-14,2022,Planning Commission Report of Action - Item 4,pc_2022-09-14_item4_892141,PlanningCommission,raw/pc_2022-09-14_item4_892141.pdf,utah_pmn,https://www.utah.gov/pmn/files/892141.pdf,https://www.utah.gov/pmn/sitemap/notice/778603.html,1662,892141,2026-07-03,text,pdftotext-layout,roa,Item 4 ROA - PC 09.14.22.pdf
2022-09-14,2022,Planning Commission Report of Action - Item 5,pc_2022-09-14_item5_892143,PlanningCommission,raw/pc_2022-09-14_item5_892143.pdf,utah_pmn,https://www.utah.gov/pmn/files/892143.pdf,https://www.utah.gov/pmn/sitemap/notice/778603.html,1662,892143,2026-07-03,text,pdftotext-layout,roa,Item 5 ROA - PC 09.14.22.pdf
2022-09-14,2022,Planning Commission Report of Action - Item 6,pc_2022-09-14_item6_892145,PlanningCommission,raw/pc_2022-09-14_item6_892145.pdf,utah_pmn,https://www.utah.gov/pmn/files/892145.pdf,https://www.utah.gov/pmn/sitemap/notice/778603.html,1662,892145,2026-07-03,text,pdftotext-layout,roa,Item 6 ROA - PC 09.14.22.pdf
2022-09-14,2022,Planning Commission Report of Action - Item 7,pc_2022-09-14_item7_892147,PlanningCommission,raw/pc_2022-09-14_item7_892147.pdf,utah_pmn,https://www.utah.gov/pmn/files/892147.pdf,https://www.utah.gov/pmn/sitemap/notice/778603.html,1662,892147,2026-07-03,text,pdftotext-layout,roa,Item 7 ROA - PC 09.14.22.pdf
2022-09-28,2022,Planning Commission Report of Action - Item 1,pc_2022-09-28_item1_897327,PlanningCommission,raw/pc_2022-09-28_item1_897327.pdf,utah_pmn,https://www.utah.gov/pmn/files/897327.pdf,https://www.utah.gov/pmn/sitemap/notice/782255.html,1662,897327,2026-07-03,text,pdftotext-layout,roa,Item 1 ROA - PC 09.28.22.pdf
2022-09-28,2022,Planning Commission Report of Action - Item 2,pc_2022-09-28_item2_897329,PlanningCommission,raw/pc_2022-09-28_item2_897329.pdf,utah_pmn,https://www.utah.gov/pmn/files/897329.pdf,https://www.utah.gov/pmn/sitemap/notice/782255.html,1662,897329,2026-07-03,text,pdftotext-layout,roa,Item 2 ROA - PC 09.28.22.pdf
2022-09-28,2022,Planning Commission Report of Action - Item 3,pc_2022-09-28_item3_897331,PlanningCommission,raw/pc_2022-09-28_item3_897331.pdf,utah_pmn,https://www.utah.gov/pmn/files/897331.pdf,https://www.utah.gov/pmn/sitemap/notice/782255.html,1662,897331,2026-07-03,text,pdftotext-layout,roa,Item 3 ROA - PC 09.28.22.pdf
