channel,path,sidecar,format,extraction_method,n_chars,has_text
clerk_legacy,raw/clerk_legacy/hmullen_10_Apr_Interim.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/hmullen_10_FinalDissolution.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/hmullen_10_OctoberInterim.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/hmullen_10_PrimaryInterim_CntyCncl_AtLrgB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/hmullen_10_Sept_Interim.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jacobsk_2014_April.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jallen1_09_Final.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jallen_apr52006.pdf,text/clerk_legacy__jallen_apr52006.txt,text,pdftotext -layout,18205,yes
clerk_legacy,raw/clerk_legacy/jallen_jan3107report.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jallen_oct312006.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jallen_sept152006.pdf,text/clerk_legacy__jallen_sept152006.txt,text,pdftotext -layout,19001,yes
clerk_legacy,raw/clerk_legacy/jauger_4506amendment.pdf,text/clerk_legacy__jauger_4506amendment.txt,text,pdftotext -layout,14053,yes
clerk_legacy,raw/clerk_legacy/jauger_61906amendment.pdf,text/clerk_legacy__jauger_61906amendment.txt,text,pdftotext -layout,12105,yes
clerk_legacy,raw/clerk_legacy/jauger_apr52006.pdf,text/clerk_legacy__jauger_apr52006.txt,text,pdftotext -layout,14829,yes
clerk_legacy,raw/clerk_legacy/jauger_dissolutionreport07.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jauger_jan3107report.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jauger_oct312006.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jauger_sept152006.pdf,text/clerk_legacy__jauger_sept152006.txt,text,pdftotext -layout,16412,yes
clerk_legacy,raw/clerk_legacy/jbradley_09_YearEnd.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jbradley_10_YearEnd_CntyCncl_AtLrgC.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jbradley_apr52006.pdf,text/clerk_legacy__jbradley_apr52006.txt,text,pdftotext -layout,11101,yes
clerk_legacy,raw/clerk_legacy/jbradley_jan3106.pdf,text/clerk_legacy__jbradley_jan3106.txt,text,pdftotext -layout,11737,yes
clerk_legacy,raw/clerk_legacy/jbradley_jan3107report.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jbradley_oct312006.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jbradley_oct312006amendment.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jbradley_sept152006.pdf,text/clerk_legacy__jbradley_sept152006.txt,text,pdftotext -layout,26842,yes
clerk_legacy,raw/clerk_legacy/jcadman_dissolutionreport07.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jcadman_jan3107report.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jcadman_oct312006.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jcadman_sept152006.pdf,text/clerk_legacy__jcadman_sept152006.txt,text,pdftotext -layout,18522,yes
clerk_legacy,raw/clerk_legacy/jcadman_smallbudgetapr52006.pdf,text/clerk_legacy__jcadman_smallbudgetapr52006.txt,text,pdftotext -layout,2732,yes
clerk_legacy,raw/clerk_legacy/jeffallen_june20amendment.pdf,text/clerk_legacy__jeffallen_june20amendment.txt,text,pdftotext -layout,22620,yes
clerk_legacy,raw/clerk_legacy/jeffhatch_apr52006.pdf,text/clerk_legacy__jeffhatch_apr52006.txt,text,pdftotext -layout,12006,yes
clerk_legacy,raw/clerk_legacy/jensen_january312005.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jhatch_09_YearEnd.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jhatch_10_FinalDissolution_CntyCncl_1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jhatch_apr52006.pdf,text/clerk_legacy__jhatch_apr52006.txt,text,pdftotext -layout,22907,yes
clerk_legacy,raw/clerk_legacy/jhatch_jan3106.pdf,text/clerk_legacy__jhatch_jan3106.txt,text,pdftotext -layout,12880,yes
clerk_legacy,raw/clerk_legacy/jhatch_jan3107report.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jhatch_oct312006.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jhatch_sept152006.pdf,text/clerk_legacy__jhatch_sept152006.txt,text,pdftotext -layout,24056,yes
clerk_legacy,raw/clerk_legacy/jimbradley_april52006amendment.pdf,text/clerk_legacy__jimbradley_april52006amendment.txt,text,pdftotext -layout,17434,yes
clerk_legacy,raw/clerk_legacy/jimbradley_june2006amendment.pdf,text/clerk_legacy__jimbradley_june2006amendment.txt,text,pdftotext -layout,36912,yes
clerk_legacy,raw/clerk_legacy/jimbradley_september1506amendment.pdf,text/clerk_legacy__jimbradley_september1506amendment.txt,text,pdftotext -layout,32592,yes
clerk_legacy,raw/clerk_legacy/jimwinder_sept152006amendment.pdf,text/clerk_legacy__jimwinder_sept152006amendment.txt,text,pdftotext -layout,45453,yes
clerk_legacy,raw/clerk_legacy/jiwamoto_09_YearEnd.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jiwamoto_10_YearEnd_CntyCncl_4.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/joehatch_april506amendment.pdf,text/clerk_legacy__joehatch_april506amendment.txt,text,pdftotext -layout,27338,yes
clerk_legacy,raw/clerk_legacy/joehatch_september1506amendment.pdf,text/clerk_legacy__joehatch_september1506amendment.txt,text,pdftotext -layout,37794,yes
clerk_legacy,raw/clerk_legacy/jvaldez_apr52006.pdf,text/clerk_legacy__jvaldez_apr52006.txt,text,pdftotext -layout,9348,yes
clerk_legacy,raw/clerk_legacy/jvaldez_dissolutionreport07.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jvotaw_10_Apr_Interim_Amend.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jvotaw_10_FinalDis_Clerk.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jvotaw_10_InterimApr_clerk.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jvotaw_10_OctoberInterim.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jvotaw_10_Sept_Interim.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jvotaw_6_15.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jwilson_09_YearEnd.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jwilson_10_Final.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jwilson_jan3106.pdf,text/clerk_legacy__jwilson_jan3106.txt,text,pdftotext -layout,11431,yes
clerk_legacy,raw/clerk_legacy/jwilson_january312005.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jwinder_apr52006.pdf,text/clerk_legacy__jwinder_apr52006.txt,text,pdftotext -layout,14378,yes
clerk_legacy,raw/clerk_legacy/jwinder_jan3107report.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jwinder_oct312006.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/jwinder_sept152006.pdf,text/clerk_legacy__jwinder_sept152006.txt,text,pdftotext -layout,36279,yes
clerk_legacy,raw/clerk_legacy/kbaker_apr52006.pdf,text/clerk_legacy__kbaker_apr52006.txt,text,pdftotext -layout,12024,yes
clerk_legacy,raw/clerk_legacy/kbaker_oct312006.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/kbaker_smallbudgetapr52006.pdf,text/clerk_legacy__kbaker_smallbudgetapr52006.txt,text,pdftotext -layout,2929,yes
clerk_legacy,raw/clerk_legacy/klundeberg_apr52006.pdf,text/clerk_legacy__klundeberg_apr52006.txt,text,pdftotext -layout,12200,yes
clerk_legacy,raw/clerk_legacy/kmorgan_apr2406amend.pdf,text/clerk_legacy__kmorgan_apr2406amend.txt,text,pdftotext -layout,14687,yes
clerk_legacy,raw/clerk_legacy/kmorgan_apr52006.pdf,text/clerk_legacy__kmorgan_apr52006.txt,text,pdftotext -layout,16536,yes
clerk_legacy,raw/clerk_legacy/kmorgan_finalreport.pdf,text/clerk_legacy__kmorgan_finalreport.txt,text,pdftotext -layout,13792,yes
clerk_legacy,raw/clerk_legacy/ldecair_apr52006.pdf,text/clerk_legacy__ldecair_apr52006.txt,text,pdftotext -layout,14344,yes
clerk_legacy,raw/clerk_legacy/ldecair_oct312006.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/ldecair_sept152006.pdf,text/clerk_legacy__ldecair_sept152006.txt,text,pdftotext -layout,14103,yes
clerk_legacy,raw/clerk_legacy/lgardner_apr52006.pdf,text/clerk_legacy__lgardner_apr52006.txt,text,pdftotext -layout,11350,yes
clerk_legacy,raw/clerk_legacy/lgardner_dissolution.pdf,text/clerk_legacy__lgardner_dissolution.txt,text,pdftotext -layout,13572,yes
clerk_legacy,raw/clerk_legacy/lgardner_january312005.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/lgardner_june202006amend.pdf,text/clerk_legacy__lgardner_june202006amend.txt,text,pdftotext -layout,10309,yes
clerk_legacy,raw/clerk_legacy/lmiller_apr52006.pdf,text/clerk_legacy__lmiller_apr52006.txt,text,pdftotext -layout,29346,yes
clerk_legacy,raw/clerk_legacy/lreberg_apr52006.pdf,text/clerk_legacy__lreberg_apr52006.txt,text,pdftotext -layout,12114,yes
clerk_legacy,raw/clerk_legacy/lreberg_jan3107report.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/lreberg_oct312006.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/lreberg_sept152006.pdf,text/clerk_legacy__lreberg_sept152006.txt,text,pdftotext -layout,10580,yes
clerk_legacy,raw/clerk_legacy/lrichardson_10_FinalDis_Treasurer.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/lrichardson_apr52006.pdf,text/clerk_legacy__lrichardson_apr52006.txt,text,pdftotext -layout,12399,yes
clerk_legacy,raw/clerk_legacy/lrichardson_jan3106.pdf,text/clerk_legacy__lrichardson_jan3106.txt,text,pdftotext -layout,11857,yes
clerk_legacy,raw/clerk_legacy/lrichardson_jan3107amendment.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/lrtopham_apr52006.pdf,text/clerk_legacy__lrtopham_apr52006.txt,text,pdftotext -layout,11953,yes
clerk_legacy,raw/clerk_legacy/ltopham_jan3107report.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/ltopham_oct312006.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/ltopham_sept152006.pdf,text/clerk_legacy__ltopham_sept152006.txt,text,pdftotext -layout,12356,yes
clerk_legacy,raw/clerk_legacy/mburdick_09_YearEnd.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/mburdick_10_YearEnd_CntyCncl6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/mjensen_09_YearEnd.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/mjensen_10_YearEnd_CntyCncl2.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/mjensen_jan3106.pdf,text/clerk_legacy__mjensen_jan3106.txt,text,pdftotext -layout,11990,yes
clerk_legacy,raw/clerk_legacy/mjensen_jan3107report.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/mrenckert_10_YearEnd.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/mrenkert_09_YearEnd.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/nhendricks_apr52006.pdf,text/clerk_legacy__nhendricks_apr52006.txt,text,pdftotext -layout,12313,yes
clerk_legacy,raw/clerk_legacy/nhendricks_dissolutionreport07.pdf,text/clerk_legacy__nhendricks_dissolutionreport07.txt,text,pdftotext -layout,2436,yes
clerk_legacy,raw/clerk_legacy/nhendricks_jan3107report.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/nhendricks_oct312006.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/nhendricks_sept152006.pdf,text/clerk_legacy__nhendricks_sept152006.txt,text,pdftotext -layout,5705,yes
clerk_legacy,raw/clerk_legacy/ott_january312005.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/pcorroon_amendment13106.pdf,text/clerk_legacy__pcorroon_amendment13106.txt,text,pdftotext -layout,66617,yes
clerk_legacy,raw/clerk_legacy/pcorroon_jan3106.pdf,text/clerk_legacy__pcorroon_jan3106.txt,text,pdftotext -layout,47275,yes
clerk_legacy,raw/clerk_legacy/pcorroon_jan3107.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/pcorroon_jan3107amendment.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/pcorroon_january312005.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/rcannon_apr52006.pdf,text/clerk_legacy__rcannon_apr52006.txt,text,pdftotext -layout,9921,yes
clerk_legacy,raw/clerk_legacy/rdemman_apr52006.pdf,text/clerk_legacy__rdemman_apr52006.txt,text,pdftotext -layout,22949,yes
clerk_legacy,raw/clerk_legacy/rhoriuchi_10_YearEnd_CntyCncl_AtLrgC.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/rhoriuchi_dissolutionreport07.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/rhoriuchi_jan3106.pdf,text/clerk_legacy__rhoriuchi_jan3106.txt,text,pdftotext -layout,10968,yes
clerk_legacy,raw/clerk_legacy/rhoriuchi_jan3106amend.pdf,text/clerk_legacy__rhoriuchi_jan3106amend.txt,text,pdftotext -layout,11235,yes
clerk_legacy,raw/clerk_legacy/rhoriuchi_jan3107amendment.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/rhoriuchi_jan3107report.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/rhoriuchi_january312005.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/rhoruchi_09_YearEnd.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/richardson_05finalreport.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/rlatham_apr52006.pdf,text/clerk_legacy__rlatham_apr52006.txt,text,pdftotext -layout,13253,yes
clerk_legacy,raw/clerk_legacy/rlatham_dissolutionreport07.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/rlatham_finalreport07.pdf,text/clerk_legacy__rlatham_finalreport07.txt,text,pdftotext -layout,19806,yes
clerk_legacy,raw/clerk_legacy/rlatham_june202006amend.pdf,text/clerk_legacy__rlatham_june202006amend.txt,text,pdftotext -layout,14861,yes
clerk_legacy,raw/clerk_legacy/rlatham_oct312006.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/rlatham_sept152006.pdf,text/clerk_legacy__rlatham_sept152006.txt,text,pdftotext -layout,15259,yes
clerk_legacy,raw/clerk_legacy/sdebry_10_Apr_Interim.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sdebry_10_OctoberInterim_CntyCncl5.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sdebry_10_PrimaryInterim_CntyCncl5.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sdebry_10_Sept_Interim.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sdebry_10_YearEnd_CntyCncl5.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sgill_09_YearEnd.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sgill_10_Apr_Interim.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sgill_10_OctoberInterim.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sgill_10_PrimaryInterim.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sgill_10_YearEnd.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sgill_apr52006.pdf,text/clerk_legacy__sgill_apr52006.txt,text,pdftotext -layout,28108,yes
clerk_legacy,raw/clerk_legacy/sgill_jan3106.pdf,text/clerk_legacy__sgill_jan3106.txt,text,pdftotext -layout,22017,yes
clerk_legacy,raw/clerk_legacy/sgill_jan3107report.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sgill_sept152006.pdf,text/clerk_legacy__sgill_sept152006.txt,text,pdftotext -layout,81388,yes
clerk_legacy,raw/clerk_legacy/sharmsen_10_Apr_Interim.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sharmsen_10_FinalDis_CntyCncl1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sharmsen_10_OctoberInterim_CntyCncl1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sharmsen_10_PrimaryInterim_CntyCncl1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sharmsen_10_Sept_Interim_CntyCncl1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/simgill_amendment.pdf,text/clerk_legacy__simgill_amendment.txt,text,pdftotext -layout,98789,yes
clerk_legacy,raw/clerk_legacy/simgill_oct312006.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/simgill_oct312006amendment.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/snelgrove_R_Mayor_2031_YearEnd.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/sshamy_apr52006.pdf,text/clerk_legacy__sshamy_apr52006.txt,text,pdftotext -layout,13747,yes
clerk_legacy,raw/clerk_legacy/sswensen_apr52006.pdf,text/clerk_legacy__sswensen_apr52006.txt,text,pdftotext -layout,10610,yes
clerk_legacy,raw/clerk_legacy/sswensen_jan3106.pdf,text/clerk_legacy__sswensen_jan3106.txt,text,pdftotext -layout,10465,yes
clerk_legacy,raw/clerk_legacy/sthomas_apr52006.pdf,text/clerk_legacy__sthomas_apr52006.txt,text,pdftotext -layout,10293,yes
clerk_legacy,raw/clerk_legacy/sthomas_dissolutionreport07.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/swensen_05finalreport.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/tandrus_10_Final_Dissolution.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/wilde_january312005.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
clerk_legacy,raw/clerk_legacy/wrogers_10_Small_Budget.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Ahn-Danielle__23F2E34E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Ahn-Danielle__3D92860F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Ahn-Danielle__43FA92A0.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Ahn-Danielle__859738CC.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Ahn-Danielle__D82CCB77.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Ahn-Danielle__E634CB98.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Alvord-Dave__F5A3F14F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Anderson-Kathleen__3E1F074A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Anderson-Kathleen__8BC04870.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Anderson-Kathleen__CB7C9267.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Andrus-Tyler__1792D5F9.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Andrus-Tyler__1AAD3BCA.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Andrus-Tyler__439EA5F3.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Andrus-Tyler__543D4DC2.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Barnes-Richard-D-M__0F8342AB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Barnes-Richard-D-M__29F6C75C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Barnes-Richard-D-M__A1E63503.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Barnes-Richard-D-M__AA9B6660.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Barnes-Richard-D-M__D23F4002.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Beglarian-gregory__83DB3D73.pdf,text/easyvote__Beglarian-gregory__83DB3D73.txt,text,pdftotext -layout,1552,yes
easyvote,raw/easyvote/Bennion-Chad__7770B110.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Bird-Mike__131607EB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Bird-Mike__814D7231.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Bradshaw-Arlyn__1454A189.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Bradshaw-Arlyn__40C7F8B8.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Bradshaw-Arlyn__5BBA3C74.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Bradshaw-Arlyn__88E0C703.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Bradshaw-Arlyn__8B7EDF37.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Bradshaw-Arlyn__927411EB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Bradshaw-Arlyn__A0C86551.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Bradshaw-Arlyn__F55FF0B6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Brown-Deondra__63C42E06.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Brown-Deondra__833F5FBB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Brown-Deondra__982273AF.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Brown-Deondra__E48B200D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Carey-Michael__01F8BD37.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Carey-Michael__0EAE24A1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Carey-Michael__497B7328.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Carey-Michael__B05EC3D1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Carey-Michael__C8ACD5B0.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Caulford-Maleah-Bliss__D85159AF.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Caulford-Maleah-Bliss__D990274C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Chapman-Lannie__3531F3C1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Chapman-Lannie__4BBB6585.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
