entity,plan_kind,plan_vintage,project_id,name,mode,improvement_type,jurisdiction,county,phase_or_year,cost,status,description,source_layer,source_url
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-38,I-15 / Orem 800 S / Campus Drive,Highway,New Construction,MAG,Utah,2,93600000,,New 5 Lane Road,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-88,Lakeview Expressway,Highway,New Construction,MAG,Utah,Unfunded,825500000,,New Expressway,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-15,Lakeview Parkway,Highway,New Construction,MAG,Utah,1,47400000,,New and Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-61,I-15 Frontage Roads,Highway,New Construction,MAG,Utah,2,33300000,,New Frontage Roads,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-27,Spanish Fork Parkway,Highway,New Construction,MAG,Utah,1,3000000,,New 3 Lane Road,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-108,Spanish Fork 2600 W / Spanish Fork Main Street,Highway,New Construction,MAG,Utah,Unfunded,91900000,,New and Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-101,Provo 500 W,Highway,Widening,MAG,Utah,Unfunded,36100000,,Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-65,I-15 Capacity Improvements,Highway,Operations,MAG,Utah,3,820600000,,Capacity Improvements which can include Collector / Distributor or Frontage Roads,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-83,UC 11200 S,Highway,Widening,MAG,Utah,3,16200000,,Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-107,Payson 800 S,Highway,New Construction,MAG,Utah,Unfunded,62200000,,New 3 Lane Road,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-106,Nebo Belt Road,Highway,New Construction,MAG,Utah,Unfunded,23400000,,New 3 Lane Road,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-1,I-15 Freeway - Managed Motorways,Highway,Operations,MAG,Utah,1,42000000,,Spot Improvements to System including Entry Ramps,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-84,I-15 Widening South,Highway,Widening,MAG,Utah,Unfunded,241600000,,"Widen, 1 Lane Northbound and Southbound",MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-22,I-15 Freeway Southbound Climbing Lane,Highway,Passing Lanes,MAG,Utah,1,52000000,,"Auxiliary Lanes, Operational Improvements",MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-110,SR 198,Highway,Widening,MAG,Utah,Unfunded,20300000,,Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-44,Vineyard 1600 N,Highway,New Construction,MAG,Utah,2,47400000,,New 5 Lane Road,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-30,Canyon Crest Road / UC 4800 W,Highway,Widening,MAG,Utah,2,27700000,,Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-12,Vineyard Connector,Highway,New Construction,MAG,Utah,1,95300000,,New 3 Lane Road,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-104,I-15 Freeway,Highway,Widening,MAG,Utah,1,164500000,,Widen to 6 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-59,US 6 Westbound Climbing Lane,Highway,Passing Lanes,MAG,Utah,2,10900000,,Climbing Lane,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-103,Utah Lake Bridge,Highway,New Construction,MAG,Utah,Unfunded,1400000000,,New Freeway Bridge,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-10,Pony Express Parkway,Highway,New Construction,MAG,Utah,1,45500000,,New 3 Lane Road,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-100,Orem 800 E,Highway,Widening,MAG,Utah,Unfunded,25400000,,Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-78,Orem 800 E,Highway,Widening,MAG,Utah,3,21100000,,Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-97,Point of the Mountain Connector Freeway,Highway,New Construction,MAG,Utah,Unfunded,497400000,,New Freeway,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-72,Lehi South Expressway (alternative),Highway,New Construction,MAG,Utah,3,740800000,,New Freeway,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-9,Mountain View Freeway,Highway,New Construction,MAG,Utah,1,311000000,,New Freeway,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-94,Meadows Crossing,Highway,New Construction,MAG,Utah,Unfunded,150600000,,New and Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-92,Foothill Freeway,Highway,New Construction,MAG,Utah,Unfunded,312700000,,Convert to Freeway,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-6,Lehi 2100 N Freeway (SR 194),Highway,New Construction,MAG,Utah,1,395000000,,New Freeway,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-73,Mountain View Freeway,Highway,Widening,MAG,Utah,3,260800000,,"Widen, 1 Lane Northbound and Southbound",MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-77,I-15 Freeway Widening Northbound,Highway,Widening,MAG,Utah,3,227600000,,Widen 1 Northbound Lane,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-2,Airport Road,Highway,New Construction,MAG,Utah,1,36000000,,New and Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-3,Clubhouse Drive,Highway,New Construction,MAG,Utah,1,57700000,,New and Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-20,Vineyard Connector,Highway,New Construction,MAG,Utah,1,75200000,,New and Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-23,Nebo Belt Road & I-15 Interchange,Highway,New Construction,MAG,Utah,1,95000000,,"New Bridge, 3 Lane Road, Northbound Ramps",MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-35,Pioneer Crossing Operational Improvements,Highway,Widening,MAG,Utah,1,77000000,,New Reversible Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-45,I-15 Freeway Widening,Highway,Widening,MAG,Utah,2,342000000,,"Widen, 1 Lane Northbound and Southbound",MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-49,Spanish Fork Center Street / UC 6400 S and I-15 Interchange,Highway,New Construction,MAG,Utah,2,9200000,,New 5 Lane Road and Interchange to I-15,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-56,SR 198,Highway,Widening,MAG,Utah,2,24100000,,Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-63,SR 198,Highway,Widening,MAG,Utah,2,69100000,,Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-64,US 6 Expressway,Highway,Widening,MAG,Utah,2,121300000,,Convert to Freeway,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-69,Mountain View South Freeway,Highway,New Construction,MAG,Utah,3,329000000,,New Freeway,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-70,Traverse Mountain Boulevard and I-15 Interchange,Highway,New Construction,MAG,Utah,3,115060000,,New 5 Lane Road and Interchange to I-15,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-113,Geneva Road Safety Improvements,Highway,Safety,MAG,Utah,1,108200000,,"Add median, trail, shoulders, and sidewalks",MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-31,Cory Wride Freeway,Highway,New Construction,MAG,Utah,1,459000000,,"New Freeway, Frontage Roads",MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-32,Cory Wride Freeway,Highway,New Construction,UDOT,Utah,2,475000000,,New Freeway,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-66,Cedar Valley Expressway,Highway,New Construction,MAG,Utah,3,151400000,,New Expressway,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-89,Cedar Valley Freeway,Highway,Widening,MAG,Utah,Unfunded,359500000,,New Freeway,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-91,Eagle Mountain Boulevard,Highway,Widening,MAG,Utah,Unfunded,32600000,,Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-114,Geneva Road,Highway,Widening,UDOT,Utah,1,35000000,,Widen to 5 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-115,I-15 Passing Lanes,Highway,Passing Lanes,MAG,Utah,1,19500000,,"Passing Lanes, Sections",MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-116,Lindon 400 W,Highway,New Construction,MAG,Utah,Unfunded,13000000,,New and Widen to 3 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-117,Spanish Fork 300 E,Highway,New Construction,MAG,Utah,Unfunded,51700000,,New and Widen to 3 Lanes,MAG_2023_RTP_Highway_Projects_(lines),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(lines)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-5,I-15 / Pleasant Grove Boulevard Interchange,Highway,Upgrade Interchange,MAG,Utah,1,181300000,,Interchange Improvements,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-102,Provo 500 W / 600 S Bridge,Highway,Intersection Improvement,MAG,Utah,Unfunded,20000000,,New Bridge,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-55,Springville Main Street / US 89 Interchange,Highway,Upgrade Interchange,MAG,Utah,2,100000000,,Reconstruction,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-24,I-15 / Springville 1600 S Interchange,Highway,New Interchange,MAG,Utah,1,58500000,,New Interchange,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-51,I-15 / US 6 Interchange,Highway,Upgrade Interchange,MAG,Utah,2,26400000,,Interchange Improvements,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-50,I-15 / UC 8000 S Interchange,Highway,Upgrade Interchange,MAG,Utah,2,50000000,,Reconstruction,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-47,I-15 / Payson Main Street / Nebo Belt Road Interchange,Highway,New Interchange,MAG,Utah,2,212000000,,"Braided Ramps, Payson Main Street Interchange Reconfiguration, Southbound Nebo Belt Road Ramps",MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-46,I-15 / Payson 800 S Interchange,Highway,Upgrade Interchange,MAG,Utah,2,105000000,,Reconstruction,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-105,I-15 / UC 12400 S Interchange,Highway,New Interchange,MAG,Utah,Unfunded,50000000,,New Interchange,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-19,University Avenue / Provo 600 S Bridge,Highway,Intersection Improvement,MAG,Utah,1,52500000,,Replace UPRR Bridge,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-13,I-15 / Orem Center Street Interchange,Highway,Upgrade Interchange,MAG,Utah,1,3500000,,Ramp Improvements,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-79,University Parkway / Sandhill Road Interchange,Highway,New Interchange,MAG,Utah,3,70200000,,New Interchange,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-39,I-15 / Provo 820 N Interchange,Highway,New Interchange,MAG,Utah,2,146200000,,New Interchange,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-48,I-15 / Santaquin Main Street Interchange,Highway,Upgrade Interchange,MAG,Utah,1,115000000,,Reconstruction,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-18,Provo 820 N Bridge,Highway,Intersection Improvement,MAG,Utah,1,13700000,,Widen Bridge,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
mag_mpo,rtp,"MAG 2023 RTP (Amendment 3, 2025-12-11)",M-U-2023-H-14,I-15 / University Parkway Interchange,Highway,Upgrade Interchange,MAG,Utah,1,28100000,,Interchange Improvements,MAG_2023_RTP_Highway_Projects_(points),https://services2.arcgis.com/EiGeaCDLpVDPqdJ5/arcgis/rest/services/MAG_2023_RTP_Highway_Projects_(points)/FeatureServer/0
