vote_id,motion_id,person_id,vote_value,note
2398,480,18,Aye,
2399,480,26,Aye,
2400,481,3,Aye,
2401,481,12,Aye,
2402,481,18,Aye,
2403,481,26,Aye,
2404,482,3,Aye,
2405,482,12,Aye,
2406,482,18,Aye,
2407,482,26,Aye,
2408,483,3,Aye,
2409,483,12,Aye,
2410,483,18,Aye,
2411,483,26,Aye,
2412,484,3,Aye,
2413,484,12,Aye,
2414,484,18,Aye,
2415,484,26,Aye,
2416,485,3,Aye,
2417,485,12,Aye,
2418,485,18,Aye,
2419,485,26,Aye,
2420,486,3,Aye,
2421,486,12,Aye,
2422,486,18,Aye,
2423,486,26,Aye,
2424,487,3,Aye,
2425,487,12,Nay,
2426,487,18,Aye,
2427,487,26,Aye,
2428,488,3,Aye,
2429,488,12,Aye,
2430,488,18,Aye,
2431,488,26,Aye,
2432,489,3,Aye,
2433,489,12,Aye,
2434,489,18,Aye,
2435,489,26,Aye,
2436,490,3,Aye,
2437,490,12,Aye,
2438,490,18,Aye,
2439,490,26,Aye,
2440,491,3,Aye,
2441,491,12,Aye,
2442,491,18,Aye,
2443,491,22,Aye,
2444,491,26,Aye,
2445,492,3,Aye,
2446,492,12,Aye,
2447,492,18,Aye,
2448,492,22,Aye,
2449,492,26,Aye,
2450,493,3,Aye,
2451,493,12,Nay,
2452,493,18,Aye,
2453,493,22,Nay,
2454,493,26,Nay,
2455,494,3,Aye,
2456,494,12,Nay,
2457,494,18,Aye,
2458,494,22,Aye,
2459,494,26,Aye,
2460,495,3,Aye,
2461,495,12,Nay,
2462,495,18,Aye,
2463,495,22,Aye,
2464,495,26,Aye,
2465,496,3,Aye,
2466,496,12,Nay,
2467,496,18,Aye,
2468,496,22,Aye,
2469,496,26,Nay,
2470,497,3,Aye,
2471,497,12,Aye,
2472,497,18,Aye,
2473,497,22,Aye,
2474,497,26,Aye,
2475,498,3,Aye,
2476,498,12,Aye,
2477,498,18,Aye,
2478,498,22,Aye,
2479,498,26,Aye,
2480,499,3,Aye,
2481,499,12,Aye,
2482,499,18,Aye,
2483,499,22,Aye,
2484,499,26,Aye,
2485,500,3,Aye,
2486,500,12,Aye,
2487,500,18,Aye,
2488,500,22,Aye,
2489,500,26,Aye,
2490,501,3,Aye,
2491,501,12,Aye,
2492,501,18,Aye,
2493,501,22,Aye,
2494,501,26,Aye,
2495,502,3,Aye,
2496,502,12,Aye,
2497,502,18,Aye,
2498,502,22,Aye,
2499,502,26,Aye,
2500,503,3,Aye,
2501,503,12,Aye,
2502,503,18,Aye,
2503,503,22,Aye,
2504,503,26,Aye,
2505,504,3,Aye,
2506,504,12,Aye,
2507,504,18,Aye,
2508,504,22,Aye,
2509,504,26,Aye,
2510,505,3,Aye,
2511,505,12,Aye,
2512,505,18,Aye,
2513,505,22,Aye,
2514,505,26,Aye,
2515,506,3,Aye,
2516,506,12,Aye,
2517,506,18,Aye,
2518,506,22,Aye,
2519,506,26,Aye,
2520,507,3,Aye,
2521,507,12,Aye,
2522,507,18,Aye,
2523,507,22,Aye,
2524,507,26,Aye,
2525,508,3,Aye,
2526,508,12,Aye,
2527,508,18,Aye,
2528,508,22,Aye,
2529,508,26,Aye,
2530,509,3,Aye,
2531,509,12,Aye,
2532,509,18,Aye,
2533,509,22,Aye,
2534,509,26,Aye,
2535,510,3,Aye,
2536,510,12,Aye,
2537,510,18,Aye,
2538,510,22,Aye,
2539,510,26,Aye,
2540,511,3,Aye,
2541,511,12,Aye,
2542,511,18,Aye,
2543,511,22,Aye,
2544,511,26,Aye,
2545,512,3,Aye,
2546,512,12,Aye,
2547,512,18,Aye,
2548,512,22,Aye,
2549,512,26,Aye,
2550,513,3,Aye,
2551,513,12,Aye,
2552,513,18,Aye,
2553,513,22,Aye,
2554,513,26,Aye,
2555,514,3,Aye,
2556,514,12,Nay,
2557,514,18,Aye,
2558,514,22,Aye,
2559,514,26,Nay,
2560,515,3,Aye,
2561,515,12,Aye,
2562,515,18,Aye,
2563,515,22,Aye,
2564,515,26,Aye,
2565,516,3,Aye,
2566,516,12,Nay,
2567,516,18,Aye,
2568,516,22,Nay,
2569,516,26,Aye,
2570,517,3,Aye,
2571,517,12,Aye,
2572,517,18,Aye,
2573,517,22,Aye,
2574,517,26,Aye,
2575,519,3,Aye,
2576,519,12,Aye,
2577,519,18,Aye,
2578,519,22,Aye,
2579,519,26,Aye,
2580,521,3,Aye,
2581,521,12,Aye,
2582,521,18,Aye,
2583,521,22,Aye,
2584,521,26,Aye,
2585,522,3,Aye,
2586,522,12,Aye,
2587,522,18,Aye,
2588,522,22,Aye,
2589,522,26,Aye,
2590,523,3,Aye,
2591,523,12,Aye,
2592,523,18,Aye,
2593,523,22,Aye,
2594,523,26,Aye,
2595,524,3,Aye,
2596,524,12,Aye,
2597,524,18,Aye,
2598,524,22,Aye,
2599,524,26,Aye,
2600,525,3,Aye,
2601,525,12,Nay,
2602,525,18,Aye,
2603,525,22,Aye,
2604,525,26,Aye,
2605,526,3,Aye,
2606,526,12,Aye,
2607,526,18,Aye,
2608,526,22,Aye,
2609,526,26,Aye,
2610,527,3,Aye,
2611,527,12,Aye,
2612,527,18,Aye,
2613,527,22,Aye,
2614,527,26,Aye,
2615,528,3,Aye,
2616,528,12,Aye,
2617,528,18,Aye,
2618,528,22,Aye,
2619,528,26,Aye,
2620,529,3,Aye,
2621,529,12,Aye,
2622,529,18,Aye,
2623,529,22,Aye,
2624,529,26,Aye,
2625,530,3,Aye,
2626,530,12,Aye,
2627,530,18,Aye,
2628,530,22,Aye,
2629,530,26,Aye,
2630,531,3,Aye,
2631,531,12,Aye,
2632,531,18,Aye,
2633,531,22,Aye,
2634,531,26,Aye,
2635,532,3,Aye,
2636,532,12,Aye,
2637,532,18,Aye,
2638,532,22,Aye,
2639,532,26,Aye,
2640,533,3,Aye,
2641,533,12,Aye,
2642,533,18,Aye,
2643,533,22,Aye,
2644,533,26,Aye,
2645,534,3,Aye,
2646,534,12,Aye,
2647,534,18,Aye,
2648,534,22,Aye,
2649,534,26,Aye,
2650,535,3,Aye,
2651,535,12,Aye,
2652,535,18,Aye,
2653,535,22,Aye,
2654,535,26,Recuse,
2655,536,3,Aye,
2656,536,12,Aye,
2657,536,18,Aye,
2658,536,22,Aye,
2659,536,26,Aye,
2660,537,3,Aye,
2661,537,12,Aye,
2662,537,18,Nay,
2663,537,22,Aye,
2664,537,26,Aye,
2665,538,3,Aye,
2666,538,12,Aye,
2667,538,18,Aye,
2668,538,22,Absent,
2669,538,26,Aye,
2670,539,3,Aye,
2671,539,12,Aye,
2672,539,18,Aye,
2673,539,22,Absent,
2674,539,26,Aye,
2675,540,3,Aye,
2676,540,12,Aye,
2677,540,18,Aye,
2678,540,22,Aye,
2679,540,26,Aye,
2680,541,3,Aye,
2681,541,12,Aye,
2682,541,18,Aye,
2683,541,22,Aye,
2684,541,26,Aye,
2685,542,3,Aye,
2686,542,12,Aye,
2687,542,18,Aye,
2688,542,22,Aye,
2689,542,26,Aye,
2690,543,3,Aye,
2691,543,12,Aye,
2692,543,18,Aye,
2693,543,22,Aye,
2694,543,26,Aye,
2695,544,3,Aye,
2696,544,12,Nay,
2697,544,18,Nay,
2698,544,22,Aye,
2699,544,26,Aye,
2700,545,3,Aye,
2701,545,12,Aye,
2702,545,18,Aye,
2703,545,22,Aye,
2704,545,26,Aye,
2705,546,3,Aye,
2706,546,12,Aye,
2707,546,18,Aye,
2708,546,22,Aye,
2709,546,26,Aye,
2710,547,3,Aye,
2711,547,12,Nay,
2712,547,18,Aye,
2713,547,22,Aye,
2714,547,26,Aye,
2715,548,3,Aye,
2716,548,12,Aye,
2717,548,18,Aye,
2718,548,22,Aye,
2719,548,26,Aye,
2720,549,3,Aye,
2721,549,12,Aye,
2722,549,18,Aye,
2723,549,22,Absent,
2724,549,26,Aye,
2725,550,3,Aye,
2726,550,12,Aye,
2727,550,18,Aye,
2728,550,22,Absent,
2729,550,26,Aye,
2730,551,3,Aye,
2731,551,12,Aye,
2732,551,18,Aye,
2733,551,22,Absent,
2734,551,26,Aye,
2735,552,3,Aye,
2736,552,12,Aye,
2737,552,18,Aye,
2738,552,22,Absent,
2739,552,26,Aye,
2740,553,3,Aye,
2741,553,12,Aye,
2742,553,18,Aye,
2743,553,22,Absent,
2744,553,26,Aye,
2745,554,3,Aye,
2746,554,12,Aye,
2747,554,18,Aye,
2748,554,22,Absent,
2749,554,26,Aye,
2750,555,3,Aye,
2751,555,12,Aye,
2752,555,18,Aye,
2753,555,22,Absent,
2754,555,26,Aye,
2755,556,3,Aye,
2756,556,12,Aye,
2757,556,18,Aye,
2758,556,22,Absent,
2759,556,26,Aye,
2760,557,3,Aye,
2761,557,12,Aye,
2762,557,18,Aye,
2763,557,22,Absent,
2764,557,26,Aye,
2765,558,3,Aye,
2766,558,12,Aye,
2767,558,18,Aye,
2768,558,22,Absent,
2769,558,26,Aye,
2770,559,3,Aye,
2771,559,12,Aye,
2772,559,18,Aye,
2773,559,22,Absent,
2774,559,26,Aye,
2775,560,3,Aye,
2776,560,12,Aye,
2777,560,18,Aye,
2778,560,22,Aye,
2779,560,26,Aye,
2780,561,3,Aye,
2781,561,12,Aye,
2782,561,18,Aye,
2783,561,22,Aye,
2784,561,26,Aye,
2785,562,3,Aye,
2786,562,12,Aye,
2787,562,18,Aye,
2788,562,22,Aye,
2789,562,26,Aye,
2790,563,3,Aye,
2791,563,12,Aye,
2792,563,18,Aye,
2793,563,22,Aye,
2794,563,26,Aye,
2795,564,3,Aye,
2796,564,12,Aye,
2797,564,18,Aye,
2798,564,22,Aye,
2799,564,26,Aye,
2800,565,3,Aye,
2801,565,12,Aye,
2802,565,18,Aye,
2803,565,22,Aye,
2804,565,26,Aye,
2805,566,3,Aye,
2806,566,12,Aye,
2807,566,18,Aye,
2808,566,22,Aye,
2809,566,26,Aye,
2810,567,3,Aye,
2811,567,12,Aye,
2812,567,18,Aye,
2813,567,22,Aye,
2814,567,26,Aye,
2815,568,3,Aye,
2816,568,12,Aye,
2817,568,18,Aye,
2818,568,22,Aye,
2819,568,26,Aye,
2820,569,3,Aye,
2821,569,12,Aye,
2822,569,18,Aye,
2823,569,22,Aye,
2824,569,26,Aye,
2825,570,3,Aye,
2826,570,12,Aye,
2827,570,18,Aye,
2828,570,22,Aye,
2829,570,26,Aye,
2830,571,3,Aye,
2831,571,12,Aye,
2832,571,18,Aye,
2833,571,22,Aye,
2834,571,26,Aye,
2835,572,3,Aye,
2836,572,12,Aye,
2837,572,18,Aye,
2838,572,22,Aye,
2839,572,26,Aye,
2840,573,3,Aye,
2841,573,12,Aye,
2842,573,18,Aye,
2843,573,22,Aye,
2844,573,26,Aye,
2845,574,3,Aye,
2846,574,12,Aye,
2847,574,18,Aye,
2848,574,22,Aye,
2849,574,26,Aye,
2850,575,3,Aye,
2851,575,12,Aye,
2852,575,18,Aye,
2853,575,22,Aye,
2854,575,26,Aye,
2855,576,3,Aye,
2856,576,12,Aye,
2857,576,18,Aye,
2858,576,22,Aye,
2859,576,26,Aye,
2860,577,3,Aye,
2861,577,12,Aye,
2862,577,18,Absent,
2863,577,22,Aye,
2864,577,26,Aye,
2865,578,3,Aye,
2866,578,12,Aye,
2867,578,18,Absent,
2868,578,22,Aye,
2869,578,26,Aye,
2870,579,3,Aye,
2871,579,12,Aye,
2872,579,18,Absent,
2873,579,22,Aye,
2874,579,26,Aye,
2875,580,3,Aye,
2876,580,12,Aye,
2877,580,18,Aye,
2878,580,22,Aye,
2879,580,26,Aye,
2880,581,3,Aye,
2881,581,12,Aye,
2882,581,18,Aye,
2883,581,22,Aye,
2884,581,26,Aye,
2885,582,3,Aye,
2886,582,12,Aye,
2887,582,18,Aye,
2888,582,22,Aye,
2889,582,26,Aye,
2890,583,3,Aye,
2891,583,12,Aye,
2892,583,18,Aye,
2893,583,22,Abstain,override: source lists Abstain+Aye; resolved per db/vote_overrides.csv
2894,583,26,Aye,
2895,584,3,Aye,
2896,584,12,Aye,
2897,584,18,Aye,
2898,584,22,Aye,
2899,584,26,Aye,
2900,585,3,Aye,
2901,585,12,Aye,
2902,585,18,Aye,
2903,585,22,Aye,
2904,585,26,Aye,
2905,586,3,Aye,
2906,586,12,Aye,
2907,586,18,Aye,
2908,586,22,Absent,
2909,586,26,Aye,
2910,587,3,Aye,
2911,587,12,Aye,
2912,587,18,Aye,
2913,587,22,Absent,
2914,587,26,Aye,
2915,588,3,Aye,
2916,588,12,Aye,
2917,588,18,Aye,
2918,588,22,Absent,
2919,588,26,Aye,
2920,589,3,Aye,
2921,589,12,Aye,
2922,589,18,Aye,
2923,589,22,Absent,
2924,589,26,Aye,
2925,590,3,Aye,
2926,590,12,Aye,
2927,590,18,Aye,
2928,590,22,Absent,
2929,590,26,Aye,
2930,591,3,Aye,
2931,591,12,Aye,
2932,591,18,Aye,
2933,591,22,Absent,
2934,591,26,Aye,
2935,592,3,Aye,
2936,592,12,Aye,
2937,592,18,Aye,
2938,592,22,Aye,
2939,592,26,Aye,
2940,593,3,Aye,
2941,593,12,Aye,
2942,593,18,Aye,
2943,593,22,Aye,
2944,593,26,Aye,
2945,594,3,Aye,
2946,594,12,Aye,
2947,594,18,Aye,
2948,594,22,Aye,
2949,594,26,Aye,
2950,595,3,Aye,
2951,595,12,Aye,
2952,595,18,Aye,
2953,595,22,Aye,
2954,595,26,Aye,
2955,596,3,Aye,
2956,596,12,Aye,
2957,596,18,Aye,
2958,596,22,Aye,
2959,596,26,Aye,
2960,597,3,Aye,
2961,597,12,Aye,
2962,597,18,Aye,
2963,597,22,Aye,
2964,597,26,Aye,
2965,598,3,Aye,
2966,598,12,Aye,
2967,598,18,Aye,
2968,598,22,Aye,
2969,598,26,Aye,
2970,599,3,Aye,
2971,599,12,Aye,
2972,599,18,Aye,
2973,599,22,Aye,
2974,599,26,Aye,
2975,600,3,Aye,
2976,600,12,Aye,
2977,600,18,Aye,
2978,600,22,Abstain,
2979,600,26,Nay,
2980,601,3,Aye,
2981,601,12,Nay,
2982,601,18,Aye,
2983,601,22,Aye,
2984,601,26,Aye,
2985,602,3,Aye,
2986,602,12,Aye,
2987,602,18,Aye,
2988,602,22,Aye,
2989,602,26,Aye,
2990,603,3,Aye,
2991,603,12,Aye,
2992,603,18,Aye,
2993,603,22,Aye,
2994,603,26,Aye,
2995,604,3,Aye,
2996,604,12,Aye,
2997,604,18,Aye,
2998,604,22,Aye,
2999,604,26,Aye,
3000,605,3,Nay,
3001,605,12,Aye,
3002,605,18,Nay,
3003,605,22,Nay,
3004,605,26,Aye,
3005,606,3,Aye,
3006,606,12,Aye,
3007,606,18,Aye,
3008,606,22,Aye,
3009,606,26,Aye,
3010,607,3,Aye,
3011,607,12,Aye,
3012,607,18,Aye,
3013,607,22,Aye,
3014,607,26,Aye,
3015,608,3,Aye,
3016,608,12,Aye,
3017,608,18,Aye,
3018,608,22,Aye,
3019,608,26,Aye,
3020,609,3,Aye,
3021,609,12,Aye,
3022,609,18,Aye,
3023,609,22,Aye,
3024,609,26,Aye,
3025,610,3,Aye,
3026,610,12,Aye,
3027,610,18,Aye,
3028,610,22,Aye,
3029,610,26,Aye,
3030,611,3,Aye,
3031,611,12,Aye,
3032,611,18,Aye,
3033,611,22,Aye,
3034,611,26,Aye,
3035,612,3,Aye,
3036,612,12,Aye,
3037,612,18,Aye,
3038,612,22,Aye,
3039,612,26,Aye,
3040,613,3,Aye,
3041,613,12,Aye,
3042,613,18,Absent,
3043,613,22,Aye,
3044,613,26,Aye,
3045,614,3,Aye,
3046,614,12,Aye,
3047,614,18,Absent,
3048,614,22,Aye,
3049,614,26,Aye,
3050,615,3,Aye,
3051,615,12,Aye,
3052,615,18,Absent,
3053,615,22,Aye,
3054,615,26,Aye,
3055,616,3,Aye,
3056,616,12,Aye,
3057,616,18,Absent,
3058,616,22,Aye,
3059,616,26,Aye,
3060,617,3,Aye,
3061,617,12,Aye,
3062,617,18,Absent,
3063,617,22,Aye,
3064,617,26,Aye,
3065,618,3,Aye,
3066,618,12,Aye,
3067,618,18,Absent,
3068,618,22,Aye,
3069,618,26,Aye,
3070,619,3,Aye,
3071,619,12,Aye,
3072,619,18,Absent,
3073,619,22,Aye,
3074,619,26,Aye,
3075,620,3,Aye,
3076,620,12,Aye,
3077,620,18,Absent,
3078,620,22,Aye,
3079,620,26,Aye,
3080,621,3,Aye,
3081,621,12,Aye,
3082,621,18,Absent,
3083,621,22,Aye,
3084,621,26,Aye,
3085,622,3,Aye,
3086,622,12,Aye,
3087,622,18,Absent,
3088,622,22,Aye,
3089,622,26,Aye,
3090,623,3,Aye,
3091,623,12,Aye,
3092,623,18,Aye,
3093,623,22,Aye,
3094,623,26,Aye,
3095,624,3,Aye,
3096,624,12,Aye,
3097,624,18,Aye,
3098,624,22,Aye,
3099,624,26,Aye,
3100,625,3,Aye,
3101,625,12,Aye,
3102,625,18,Aye,
3103,625,22,Aye,
3104,625,26,Aye,
3105,626,3,Aye,
3106,626,12,Aye,
3107,626,18,Aye,
3108,626,22,Aye,
3109,626,26,Aye,
3110,627,3,Aye,
3111,627,12,Aye,
3112,627,18,Aye,
3113,627,22,Aye,
3114,627,26,Aye,
3115,628,3,Aye,
3116,628,12,Aye,
3117,628,18,Aye,
3118,628,22,Aye,
3119,628,26,Recuse,
3120,629,3,Aye,
3121,629,12,Aye,
3122,629,18,Aye,
3123,629,22,Aye,
3124,629,26,Aye,
3125,630,3,Aye,
3126,630,12,Aye,
3127,630,18,Aye,
3128,630,22,Aye,
3129,630,26,Aye,
3130,631,3,Nay,
3131,631,12,Aye,
3132,631,18,Nay,
3133,631,22,Aye,
3134,631,26,Aye,
3135,632,3,Aye,
3136,632,12,Aye,
3137,632,18,Nay,
3138,632,22,Aye,
3139,632,26,Aye,
3140,633,3,Aye,
3141,633,12,Aye,
3142,633,18,Aye,
3143,633,22,Aye,
3144,633,26,Aye,
3145,634,3,Aye,
3146,634,12,Nay,
3147,634,18,Aye,
3148,634,22,Nay,
3149,634,26,Nay,
3150,635,3,Aye,
3151,635,12,Aye,
3152,635,18,Aye,
3153,635,22,Aye,
3154,635,26,Aye,
3155,636,3,Aye,
3156,636,12,Aye,
3157,636,18,Aye,
3158,636,22,Aye,
3159,636,26,Aye,
3160,637,3,Aye,
3161,637,12,Aye,
3162,637,18,Aye,
3163,637,22,Aye,
3164,637,26,Aye,
3165,638,3,Aye,
3166,638,12,Aye,
3167,638,18,Aye,
3168,638,22,Aye,
3169,638,26,Aye,
3170,639,3,Absent,
3171,639,12,Aye,
3172,639,18,Aye,
3173,639,22,Aye,
3174,639,26,Aye,
3175,640,3,Absent,
3176,640,12,Aye,
3177,640,18,Aye,
3178,640,22,Aye,
3179,640,26,Aye,
3180,641,3,Absent,
3181,641,12,Aye,
3182,641,18,Aye,
3183,641,22,Aye,
3184,641,26,Aye,
3185,642,3,Absent,
3186,642,12,Aye,
3187,642,18,Aye,
3188,642,22,Aye,
3189,642,26,Aye,
3190,643,3,Absent,
3191,643,12,Aye,
3192,643,18,Aye,
3193,643,22,Aye,
3194,643,26,Aye,
3195,644,3,Absent,
3196,644,12,Aye,
3197,644,18,Aye,
3198,644,22,Aye,
3199,644,26,Aye,
3200,645,3,Absent,
3201,645,12,Aye,
3202,645,18,Aye,
3203,645,22,Aye,
3204,645,26,Aye,
3205,646,3,Absent,
3206,646,12,Aye,
3207,646,18,Aye,
3208,646,22,Aye,
3209,646,26,Aye,
3210,647,3,Absent,
3211,647,12,Aye,
3212,647,18,Aye,
3213,647,22,Aye,
3214,647,26,Aye,
3215,648,3,Absent,
3216,648,12,Aye,
3217,648,18,Aye,
3218,648,22,Aye,
3219,648,26,Aye,
3220,649,3,Absent,
3221,649,12,Aye,
3222,649,18,Aye,
3223,649,22,Aye,
3224,649,26,Aye,
3225,650,3,Absent,
3226,650,12,Aye,
3227,650,18,Aye,
3228,650,22,Aye,
3229,650,26,Aye,
3230,651,3,Absent,
3231,651,12,Aye,
3232,651,18,Aye,
3233,651,22,Aye,
3234,651,26,Aye,
3235,652,3,Absent,
3236,652,12,Aye,
3237,652,18,Aye,
3238,652,22,Aye,
3239,652,26,Aye,
3240,653,3,Aye,
3241,653,12,Aye,
3242,653,18,Aye,
3243,653,22,Aye,
3244,653,26,Aye,
3245,654,3,Aye,
3246,654,12,Aye,
3247,654,18,Aye,
3248,654,22,Aye,
3249,654,26,Aye,
3250,655,3,Aye,
3251,655,12,Aye,
3252,655,18,Aye,
3253,655,22,Aye,
3254,655,26,Aye,
3255,656,3,Aye,
3256,656,12,Aye,
3257,656,18,Aye,
3258,656,22,Aye,
3259,656,26,Aye,
3260,657,3,Aye,
3261,657,12,Aye,
3262,657,18,Aye,
3263,657,22,Aye,
3264,657,26,Aye,
3265,658,3,Aye,
3266,658,12,Aye,
3267,658,18,Aye,
3268,658,22,Aye,
3269,658,26,Aye,
3270,659,3,Aye,
3271,659,12,Nay,
3272,659,18,Aye,
3273,659,22,Aye,
3274,659,26,Nay,
3275,660,3,Aye,
3276,660,12,Aye,
3277,660,18,Aye,
3278,660,22,Aye,
3279,660,26,Aye,
3280,661,3,Aye,
3281,661,12,Aye,
3282,661,18,Aye,
3283,661,22,Aye,
3284,661,26,Aye,
3285,662,3,Aye,
3286,662,12,Aye,
3287,662,18,Aye,
3288,662,22,Aye,
3289,662,26,Aye,
3290,663,3,Aye,
3291,663,12,Aye,
3292,663,18,Aye,
3293,663,22,Aye,
3294,663,26,Aye,
3295,664,3,Aye,
3296,664,12,Aye,
3297,664,18,Aye,
3298,664,22,Aye,
3299,664,26,Aye,
3300,665,3,Aye,
3301,665,12,Aye,
3302,665,18,Abstain,
3303,665,22,Aye,
3304,665,26,Aye,
3305,666,3,Abstain,override: source lists Abstain+Aye; resolved per db/vote_overrides.csv
3306,666,12,Aye,
3307,666,18,Aye,
3308,666,22,Aye,
3309,666,26,Aye,
3310,667,3,Aye,
3311,667,12,Aye,
3312,667,18,Aye,
3313,667,22,Aye,
3314,667,26,Aye,
3315,668,3,Aye,
3316,668,12,Aye,
3317,668,18,Aye,
3318,668,22,Aye,
3319,668,26,Aye,
3320,669,3,Aye,
3321,669,12,Aye,
3322,669,18,Aye,
3323,669,22,Aye,
3324,669,26,Aye,
3325,670,3,Aye,
3326,670,12,Aye,
3327,670,18,Aye,
3328,670,22,Nay,override: source lists Aye+Nay; resolved per db/vote_overrides.csv
3329,670,26,Nay,override: source lists Aye+Nay; resolved per db/vote_overrides.csv
3330,671,3,Aye,
3331,671,12,Aye,
3332,671,18,Aye,
3333,671,22,Aye,
3334,671,26,Aye,
3335,672,3,Aye,
3336,672,12,Aye,
3337,672,18,Aye,
3338,672,22,Aye,
3339,672,26,Aye,
3340,673,3,Aye,
3341,673,12,Aye,
3342,673,18,Aye,
3343,673,22,Aye,
3344,673,26,Aye,
3345,674,3,Aye,
3346,674,12,Aye,
3347,674,18,Aye,
3348,674,22,Aye,
3349,674,26,Aye,
3350,675,3,Aye,
3351,675,12,Aye,
3352,675,18,Aye,
3353,675,22,Aye,
3354,675,26,Aye,
3355,676,3,Aye,
3356,676,12,Aye,
3357,676,18,Aye,
3358,676,22,Aye,
3359,676,26,Aye,
3360,677,3,Aye,
3361,677,12,Aye,
3362,677,18,Aye,
3363,677,22,Aye,
3364,677,26,Aye,
3365,678,3,Aye,
3366,678,12,Aye,
3367,678,18,Aye,
3368,678,22,Aye,
3369,678,26,Aye,
3370,679,3,Aye,
3371,679,12,Aye,
3372,679,18,Aye,
3373,679,22,Aye,
3374,679,26,Aye,
3375,680,3,Aye,
3376,680,12,Aye,
3377,680,18,Aye,
3378,680,22,Aye,
3379,680,26,Aye,
3380,681,3,Aye,
3381,681,12,Aye,
3382,681,18,Aye,
3383,681,22,Aye,
3384,681,26,Aye,
3385,682,3,Aye,
3386,682,12,Aye,
3387,682,18,Aye,
3388,682,22,Aye,
3389,682,26,Aye,
3390,683,3,Aye,
3391,683,12,Aye,
3392,683,18,Aye,
3393,683,22,Aye,
3394,683,26,Aye,
3395,684,3,Aye,
3396,684,12,Aye,
3397,684,18,Aye,
3398,684,22,Aye,
3399,684,26,Aye,
3400,685,3,Aye,
3401,685,12,Absent,
3402,685,18,Aye,
3403,685,22,Aye,
3404,685,26,Aye,
3405,686,3,Aye,
3406,686,12,Aye,
3407,686,18,Aye,
3408,686,22,Aye,
3409,686,26,Aye,
3410,687,3,Aye,
3411,687,12,Aye,
3412,687,18,Aye,
3413,687,22,Aye,
3414,687,26,Aye,
3415,688,3,Aye,
3416,688,12,Aye,
3417,688,18,Aye,
3418,688,22,Aye,
3419,688,26,Aye,
3420,689,3,Aye,
3421,689,12,Aye,
3422,689,18,Aye,
3423,689,22,Aye,
3424,689,26,Aye,
3425,690,3,Aye,
3426,690,12,Aye,
3427,690,18,Aye,
3428,690,22,Aye,
3429,690,26,Aye,
3430,691,3,Aye,
3431,691,12,Aye,
3432,691,18,Aye,
3433,691,22,Aye,
3434,691,26,Aye,
3435,692,3,Aye,
3436,692,12,Aye,
3437,692,18,Aye,
3438,692,22,Aye,
3439,692,26,Aye,
3440,693,3,Aye,
3441,693,12,Aye,
3442,693,18,Aye,
3443,693,22,Aye,
3444,693,26,Aye,
3445,694,3,Aye,
3446,694,12,Aye,
3447,694,18,Aye,
3448,694,22,Aye,
3449,694,26,Aye,
3450,695,3,Aye,
3451,695,12,Aye,
3452,695,18,Aye,
3453,695,22,Aye,
3454,695,26,Aye,
3455,696,3,Aye,
3456,696,12,Aye,
3457,696,18,Aye,
3458,696,22,Aye,
3459,696,26,Aye,
3460,697,3,Aye,
3461,697,12,Aye,
3462,697,18,Aye,
3463,697,22,Aye,
3464,697,26,Aye,
3465,698,3,Aye,
3466,698,12,Aye,
3467,698,18,Aye,
3468,698,22,Aye,
3469,698,26,Aye,
3470,699,3,Aye,
3471,699,12,Aye,
3472,699,18,Aye,
3473,699,22,Aye,
3474,699,26,Aye,
3475,700,3,Aye,
3476,700,12,Aye,
3477,700,18,Aye,
3478,700,22,Aye,
3479,700,26,Aye,
3480,701,3,Aye,
3481,701,12,Aye,
3482,701,18,Aye,
3483,701,22,Aye,
3484,701,26,Aye,
3485,702,3,Aye,
3486,702,12,Aye,
3487,702,18,Aye,
3488,702,22,Aye,
3489,702,26,Aye,
3490,703,3,Aye,
3491,703,12,Aye,
3492,703,18,Aye,
3493,703,22,Aye,
3494,703,26,Aye,
3495,704,3,Aye,
3496,704,12,Aye,
3497,704,18,Aye,
3498,704,22,Aye,
3499,704,26,Aye,
3500,705,3,Nay,
3501,705,12,Aye,
3502,705,18,Aye,
3503,705,22,Aye,
3504,705,26,Aye,
3505,706,3,Aye,
3506,706,12,Aye,
3507,706,18,Aye,
3508,706,22,Aye,
3509,706,26,Aye,
3510,707,3,Aye,
3511,707,12,Aye,
3512,707,18,Aye,
3513,707,22,Aye,
3514,707,26,Aye,
3515,708,3,Aye,
3516,708,12,Aye,
3517,708,18,Aye,
3518,708,22,Aye,
3519,708,26,Aye,
3520,709,3,Aye,
3521,709,12,Aye,
3522,709,18,Aye,
3523,709,22,Aye,
3524,709,26,Aye,
3525,710,3,Aye,
3526,710,12,Aye,
3527,710,18,Aye,
3528,710,22,Aye,
3529,710,26,Aye,
3530,711,3,Aye,
3531,711,12,Aye,
3532,711,18,Aye,
3533,711,22,Aye,
3534,711,26,Aye,
3535,712,3,Aye,
3536,712,12,Aye,
3537,712,18,Aye,
3538,712,22,Aye,
3539,712,26,Aye,
3540,713,3,Aye,
3541,713,12,Aye,
3542,713,18,Aye,
3543,713,22,Aye,
3544,713,26,Aye,
3545,714,3,Aye,
3546,714,12,Aye,
3547,714,18,Aye,
3548,714,22,Aye,
3549,714,26,Aye,
3550,715,3,Aye,
3551,715,12,Aye,
