motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file
1036,166,1,2,Council Member Toly moved to adjourn from Closed Meeting at 3:45 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,12,1,minutes/2024/2024-01-29/2024-02-01_city-council-meeting.md
1037,166,1,3,"Council Member Rubell moved to appoint Adam Strachan, Esteban Nunez, and Matthew Day to the Appeals Panel",Appointment,3-2 Pass,Pass,council_vote,,,unclassified,low,,,,12,4,1,minutes/2024/2024-01-29/2024-02-01_city-council-meeting.md
1038,166,1,4,Council Member Rubell moved to approve the City Council meeting minutes from,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,12,,1,minutes/2024/2024-01-29/2024-02-01_city-council-meeting.md
1039,166,1,5,Council Member Toly moved to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,22,1,minutes/2024/2024-01-29/2024-02-01_city-council-meeting.md
1040,166,1,6,"Council Member Dickey moved to deny Ordinance No. 2024-04, an ordinance approving Land Management Code amendments to prohibit nightly rentals in the Bald Eagle Club at Deer Valley",Land-Use/Zoning,5-0 Fail,Fail,council_vote,,deny,mixed,low,224,singleton,high,22,26,1,minutes/2024/2024-01-29/2024-02-01_city-council-meeting.md
1041,166,1,7,"Council Member Dickey moved to authorize the City Manager to purchase a residential studio unit located at 1940 Prospector Avenue, Carriage House #209, in the amount of $240,000, utilizing the Affordable Housing Fund",Contract/Purchase,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,4,1,minutes/2024/2024-01-29/2024-02-01_city-council-meeting.md
1042,166,1,8,"Council Member Rubell moved to approve Ordinance No. 2024-02, an ordinance approving a zoning map amendment for one lot zoned Single-Family and Estate to Single-Family, including all of Lot EW-B-2AM located at 1460 Eagle Way, Park City, Utah",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,225,singleton,high,12,22,1,minutes/2024/2024-01-29/2024-02-01_city-council-meeting.md
1043,166,1,9,"Council Member Rubell moved to authorize the City Manager to execute contracts for the following: 1) electric bus options from the Gillig/Utah Transit Authority contract to purchase 7 new 35-foot electric buses and 3 abb depot chargers with a total of 9 dispensers; 2) an electric trolley specially manufactured for Main Street; and 3) a Ford e-transit passenger van to provide local services between residential neighborhoods, destinations, in forms approved by the City Attorney’s Office",Contract/Purchase,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,12,4,1,minutes/2024/2024-01-29/2024-02-01_city-council-meeting.md
1044,166,1,10,"Council Member Rubell moved to approve Ordinance No. 2024-03, an ordinance amending Land Management Code regulations for electric vehicle charging stations and subdivision review and to exclude the AMPD changes until those were included with other AMPD changes planned for the near future",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,226,singleton,high,12,22,1,minutes/2024/2024-01-29/2024-02-01_city-council-meeting.md
1045,167,1,1,Council Member Parigian moved to approve the City Council meeting minutes from,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,9,,1,minutes/2024/2024-02-12/2024-02-15_city-council-meeting.md
1046,167,1,2,"Council Member Rubell moved to approve Ordinance No. 2024-05, an ordinance amending Land Management Code Chapter 15-11 Historic Preservation and Chapter 15-13 Design Guidelines for Historic Districts and Historic Sites",Land-Use/Zoning,4-1 Pass,Pass,council_vote,,approve,keyword,high,227,singleton,high,12,4,1,minutes/2024/2024-02-12/2024-02-15_city-council-meeting.md
1047,168,1,1,Council Member Dickey moved to approve the City Council meeting minutes from,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,,1,minutes/2024/2024-02-26/2024-03-01_city-council-meeting.md
1048,169,1,1,Council Member Dickey moved to close the meeting to discuss litigation at 2:16 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,9,1,minutes/2024/2024-03-04/2024-03-07_city-council-meeting.md
1049,169,1,2,Council Member Dickey moved to adjourn from Closed Meeting at 3:00 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,4,1,minutes/2024/2024-03-04/2024-03-07_city-council-meeting.md
1050,169,1,3,Council Member Dickey moved to approve the City Council meeting minutes from,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,,1,minutes/2024/2024-03-04/2024-03-07_city-council-meeting.md
1051,169,1,4,Council Member Toly moved to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,22,1,minutes/2024/2024-03-04/2024-03-07_city-council-meeting.md
1052,169,1,5,"Council Member Rubell moved to authorize the City Manager to execute a construction agreement, in a form approved by the City Attorney, with Silver Spur Construction to construct the Main Street Water Line Replacement Phase 1 Project, in an amount not to exceed $2,194,350",Contract/Purchase,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,12,26,1,minutes/2024/2024-03-04/2024-03-07_city-council-meeting.md
1053,169,1,6,Council Member Dickey moved to accept an annexation petition to bring 0.94 acres within the Thaynes Canyon neighborhood from unincorporated Summit County into District (2409 Iron Canyon Drive),Land-Use/Zoning,3-2 Pass,Pass,council_vote,,approve,keyword,high,228,singleton,high,22,26,1,minutes/2024/2024-03-04/2024-03-07_city-council-meeting.md
1054,169,1,7,"Council Member Dickey moved to authorize the City Manager to execute a design professional services agreement with Kimley-Horn Associates in a form approved by the City Attorney not to exceed $161,707 to complete the Thaynes & Three Kings Drive Pathway Phase 1 Final Design",Contract/Purchase,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,4,1,minutes/2024/2024-03-04/2024-03-07_city-council-meeting.md
1055,170,1,1,Council Member Toly moved to close the meeting to discuss litigation at 3:15 p.m. 13,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,22,1,minutes/2024/2024-03-11/2024-03-14_city-council-meeting.md
1056,170,1,2,Council Member Ciraco moved to adjourn from Closed Meeting at 3:45 p.m. Council 20 Member Dickey seconded the motion. 21 RESULT: APPROVED,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,4,,1,minutes/2024/2024-03-11/2024-03-14_city-council-meeting.md
1057,170,1,3,"Council Member Ciraco moved to approve the City Council meeting minutes from March 37 1, 2024",Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,4,26,1,minutes/2024/2024-03-11/2024-03-14_city-council-meeting.md
1058,170,1,4,Council Member Ciraco moved to approve the Consent Agenda. Council Member 7 Dickey seconded the motion. 8 RESULT: APPROVED,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,4,,1,minutes/2024/2024-03-11/2024-03-14_city-council-meeting.md
1059,170,1,5,"Council Member Ciraco moved to approve Ordinance 2024-06, an ordinance amending 20 Sections 14-1-2, 14-1-3, and 14-1-4 of the Park City Code to remove the Forestry Board 21 and reallocate its authority to the Forestry Manager",Ordinance,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,4,22,1,minutes/2024/2024-03-11/2024-03-14_city-council-meeting.md
1060,171,1,1,Council Member Toly moved to close the meeting to discuss property and litigation at 3:00 p.m,Procedural/Administrative,3-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,12,1,minutes/2024/2024-04-01/2024-04-04_city-council-meeting.md
1061,171,1,2,Council Member Toly moved to adjourn from Closed Meeting at 4:30 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,4,1,minutes/2024/2024-04-01/2024-04-04_city-council-meeting.md
1062,171,1,3,"Council Member Parigian moved to approve Resolution No. 01-2024, a resolution recognizing International Dark Sky Week",Resolution,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,9,26,1,minutes/2024/2024-04-01/2024-04-04_city-council-meeting.md
1063,171,1,4,"Council Member Ciraco moved to approve Resolution 03-2024, a resolution recognizing the Zero Food Waste 2030 Compact",Resolution,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,4,12,1,minutes/2024/2024-04-01/2024-04-04_city-council-meeting.md
1064,171,1,5,"Council Member Toly moved to approve the City Council meeting minutes from March 7, 2024",Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,4,1,minutes/2024/2024-04-01/2024-04-04_city-council-meeting.md
1065,171,1,6,Council Member Ciraco moved to approve the Consent Agenda,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,4,12,1,minutes/2024/2024-04-01/2024-04-04_city-council-meeting.md
1066,171,1,7,"Council Member Toly moved to approve Resolution 02-2024, a resolution adopting the American Public Works Association (APWA) Manual of Standard Specifications, the APWA Manual of Standard Plans, and the Park City 2024 Supplemental Standard Plans and Specifications to be used for the design and construction of projects",Resolution,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,26,4,1,minutes/2024/2024-04-01/2024-04-04_city-council-meeting.md
1067,172,4,8,Board Member Rubell moved to waive the Park Meadows Country Club affordable housing requirement generated by a proposed maintenance building expansion project,Other,4-0 Pass,Pass,rda_vote,,,unclassified,low,229,singleton,high,12,4,1,minutes/2024/2024-04-01/2024-04-04_city-council-meeting.md
1068,172,4,9,"Board Member Rubell moved to continue the affordable housing mitigation plan proposed by Yarrow Hotel Owners, LLC to a date uncertain",Procedural/Administrative,4-0 Continued,Continued,rda_vote,,continue,keyword,high,230,singleton,high,12,9,1,minutes/2024/2024-04-01/2024-04-04_city-council-meeting.md
1069,173,1,1,Council Member Toly moved to close the meeting to discuss property at 3:00 p.m,Procedural/Administrative,3-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,4,1,minutes/2024/2024-04-08/2024-04-11_city-council-meeting.md
1070,173,1,2,Council Member Dickey moved to adjourn from Closed Meeting at 3:55 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,4,1,minutes/2024/2024-04-08/2024-04-11_city-council-meeting.md
1071,173,1,3,"Council Member Ciraco moved to approve the City Council Meeting minutes from March 14 and 22, 2024",Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,4,22,1,minutes/2024/2024-04-08/2024-04-11_city-council-meeting.md
1072,173,1,4,Council Member Dickey moved to approve the Consent Agenda,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,26,1,minutes/2024/2024-04-08/2024-04-11_city-council-meeting.md
1073,174,4,5,"Board Member Dickey moved to continue the consideration to purchase a property located at 1800 Homestake Road, #364-U to be used as affordable housing to a date uncertain",Contract/Purchase,4-0 Continued,Continued,rda_vote,,continue,keyword,high,231,singleton,high,22,4,1,minutes/2024/2024-04-08/2024-04-11_city-council-meeting.md
1074,175,1,1,Council Member Ciraco moved to close the meeting to discuss property at 2:33 p.m,Procedural/Administrative,3-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,4,9,1,minutes/2024/2024-04-22/2024-04-25_city-council-meeting.md
1075,175,1,2,Council Member Ciraco moved to adjourn from Closed Meeting at 3:55 p.m,Procedural/Administrative,3-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,4,12,1,minutes/2024/2024-04-22/2024-04-25_city-council-meeting.md
1076,175,1,3,"Council Member Ciraco moved to approve the City Council meeting minutes from April 4, 2024",Procedural/Administrative,3-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,4,9,1,minutes/2024/2024-04-22/2024-04-25_city-council-meeting.md
1077,175,1,4,Council Member Rubell moved to approve the Consent Agenda,Procedural/Administrative,3-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,12,4,1,minutes/2024/2024-04-22/2024-04-25_city-council-meeting.md
1078,175,1,5,"Council Member Rubell moved to waive the dining deck lease fees based on the public benefit analysis and approve the 2024 dining deck leases, with amendments to remove the meal service requirement and require that staff return to Council if a 13th deck or beyond applies",Contract/Purchase,3-0 Pass,Pass,council_vote,,approve,keyword,high,,,,12,9,1,minutes/2024/2024-04-22/2024-04-25_city-council-meeting.md
1079,175,1,6,Council Member Ciraco moved to approve the 2024 Park Silly Market Supplemental Plan,Other,3-0 Pass,Pass,council_vote,,approve,keyword,high,,,,4,9,1,minutes/2024/2024-04-22/2024-04-25_city-council-meeting.md
1080,176,1,1,Council Member Toly moved to close the meeting to discuss property and litigation at 3:15 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,4,1,minutes/2024/2024-04-29/2024-05-02_city-council-meeting.md
1081,176,1,2,Council Member Toly moved to adjourn from Closed Meeting at 3:50 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,4,1,minutes/2024/2024-04-29/2024-05-02_city-council-meeting.md
1082,176,1,3,"Council Member Parigian moved to approve Resolution 04-2024, a resolution proclaiming June 2024, as Pride Month in Park City",Resolution,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,9,4,1,minutes/2024/2024-04-29/2024-05-02_city-council-meeting.md
1083,176,1,4,"Council Member Dickey moved to approve Resolution 05-2024, a resolution proclaiming",Resolution,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,,1,minutes/2024/2024-04-29/2024-05-02_city-council-meeting.md
1084,176,1,5,"Council Member Parigian moved to approve the City Council meeting minutes from April 11, 2024",Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,9,22,1,minutes/2024/2024-04-29/2024-05-02_city-council-meeting.md
1085,176,1,6,Council Member Ciraco moved to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,4,26,1,minutes/2024/2024-04-29/2024-05-02_city-council-meeting.md
1086,176,1,7,"Council Member Toly moved to approve a professional services agreement with Design Workshop, Inc. in an amount of $408,760 for consultant services to lead a comprehensive update to the Park City General Plan, and to survey residents using residential utility database phone and online interviews in the amount of $19,200 plus the additional incorporation fee",Land-Use/Zoning,4-1 Pass,Pass,council_vote,,approve,keyword,high,232,singleton,high,26,22,1,minutes/2024/2024-04-29/2024-05-02_city-council-meeting.md
1087,176,1,8,"Council Member Ciraco moved to approve Ordinance No. 2024-07, an ordinance adopting a tentative budget for Fiscal Year 2025 for Park City Municipal Corporation and its related agencies and authorizing the computation of the property tax rate at a no tax increase rate, and set public hearings to consider adoption of the final budget on June 20, 2024, at a regular City Council meeting",Budget Amendment,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,4,12,1,minutes/2024/2024-04-29/2024-05-02_city-council-meeting.md
1088,177,2,9,"Board Member Parigian moved to approve the City buying an affordable rental unit located at 1800 Homestake Road, #364-U and selling it at the affordable price for the tenant at $374,841",Other,5-0 Pass,Pass,ha_vote,,approve,keyword,high,233,singleton,high,9,12,1,minutes/2024/2024-04-29/2024-05-02_city-council-meeting.md
1089,178,1,1,Council Member Ciraco moved to close the meeting to discuss litigation at 3:00 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,4,22,1,minutes/2024/2024-05-13/2024-05-16_city-council-meeting.md
1090,178,1,2,Council Member Ciraco moved to adjourn from Closed Meeting at 3:50 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,4,22,1,minutes/2024/2024-05-13/2024-05-16_city-council-meeting.md
1091,178,1,3,Council Member Dickey moved to reappoint Emma Zevallos to a three-year term on the Police Complaint Review Committee,Appointment,5-0 Pass,Pass,council_vote,,,unclassified,low,,,,22,4,1,minutes/2024/2024-05-13/2024-05-16_city-council-meeting.md
1092,178,1,4,"Council Member Ciraco moved to approve Resolution 06-2024, a resolution proclaiming May as Wildfire Awareness Month",Resolution,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,4,22,1,minutes/2024/2024-05-13/2024-05-16_city-council-meeting.md
1093,178,1,5,Council Member Parigian moved to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,9,4,1,minutes/2024/2024-05-13/2024-05-16_city-council-meeting.md
1094,178,1,6,"Council Member Dickey moved to approve Resolution 07-2024, a resolution replacing the existing Trails Master Plan with an updated 2024 version",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,234,name,medium,22,9,1,minutes/2024/2024-05-13/2024-05-16_city-council-meeting.md
1095,178,1,7,"Council Member Dickey moved to approve a fee waiver request from Mountainlands Community Housing Trust for Phase 1 of the Holiday Village/Park Avenue Affordable Housing Project in an amount not to exceed $800,000 for all community development fees and impact fees",Other,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,4,1,minutes/2024/2024-05-13/2024-05-16_city-council-meeting.md
1096,178,1,8,"Council Member Ciraco moved to approve Resolution 08-2024, a resolution setting per diem rates for Park City public bodies with the amendment to raise the Appeal Panel maximum rate to $200 per meeting and to track the meeting duration in the Utah Administrative Rules",Resolution,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,4,9,1,minutes/2024/2024-05-13/2024-05-16_city-council-meeting.md
1097,178,1,9,"Council Member Parigian moved to continue Ordinance No. 2024-09, an ordinance amending Land Management Code Chapters 15-2.4, 15-2.5, 15-2.6, 15-2.18, 15-2.19, 15-2.20, Sections 15-2.20-5, 15-15-1, and enacting Section 15-4-24 to allow public transit amenities to be constructed and maintained in setbacks to a date uncertain",Land-Use/Zoning,3-2 Continued,Continued,council_vote,,continue,keyword,high,235,singleton,high,9,12,1,minutes/2024/2024-05-13/2024-05-16_city-council-meeting.md
1098,178,1,10,Council Member Ciraco moved to reconsider the previously adopted motion,Procedural/Administrative,4-1 Pass,Pass,council_vote,,procedural,keyword,high,,,,4,22,1,minutes/2024/2024-05-13/2024-05-16_city-council-meeting.md
1099,178,1,11,"Council Member Dickey moved to approve Ordinance No. 2024-09, an ordinance amending Land Management Code Chapters 15-2.4, 15-2.5, 15-2.6, 15-2.18, 15-2.19, 15-2.20, Sections 15-2.20-5, 15-15-1, and enacting Section 15-4-24 to allow public transit amenities to be constructed and maintained in setbacks",Land-Use/Zoning,2-3 Fail,Fail,council_vote,,approve,keyword,high,236,singleton,high,22,26,1,minutes/2024/2024-05-13/2024-05-16_city-council-meeting.md
1100,178,1,12,"Council Member Dickey moved to approve Ordinance No. 2024-09, an ordinance amending Land Management Code Chapters 15-2.4, 15-2.5, 15-2.6, 15-2.18, 15-2.19, 15-2.20, Sections 15-2.20-5, 15-15-1, and enacting Section 15-4-24 to allow public transit amenities to be constructed and maintained in setbacks with amendment 15.2.18 and 15.2.0 with amendments as discussed to Sections 15-2.18, 15-2.20, 15-2.20-5, 15- 15-1, and enacting 15-4-24",Land-Use/Zoning,4-1 Pass,Pass,council_vote,,approve,keyword,high,237,singleton,high,22,4,1,minutes/2024/2024-05-13/2024-05-16_city-council-meeting.md
1101,178,1,13,"Council Member Dickey moved to authorize the City Manager to execute the first amendment to the design professional service agreement, in a form approved by the City Attorney, with Valentine Crane Brunjes Onyon (VCBO) Architects for the development of construction documents for the replacement of the PC MARC Pools, not to exceed $426,500",Contract/Purchase,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,4,1,minutes/2024/2024-05-13/2024-05-16_city-council-meeting.md
1102,178,1,14,"Council Member Dickey moved to authorize the City Manager to execute contracts for the following: environmental remediation oversight with Terracon Consultants, LLC, in an amount not to exceed $124,700; and with MC Contractors, Inc, in an Amount Not to Exceed $564,975, for soil excavation and hauling services in forms approved by the City Attorney",Contract/Purchase,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,4,1,minutes/2024/2024-05-13/2024-05-16_city-council-meeting.md
1103,179,1,1,Council Member Toly moved to close the meeting to discuss property at 2:30 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,4,1,minutes/2024/2024-05-20/2024-05-23_city-council-meeting.md
1104,179,1,2,Council Member Dickey moved to adjourn from Closed Meeting at 3:50 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,26,1,minutes/2024/2024-05-20/2024-05-23_city-council-meeting.md
1105,179,1,3,"Council Member Toly moved to approve the City Council meeting minutes from April 25 and May 2, 2024",Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,22,1,minutes/2024/2024-05-20/2024-05-23_city-council-meeting.md
1106,179,1,4,Council Member Dickey moved to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,4,1,minutes/2024/2024-05-20/2024-05-23_city-council-meeting.md
1107,179,1,5,Council Member Dickey moved to approve the 2024 Park City Kimball Arts Festival Supplemental Plan and Level Five Special Event Permit,Other,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,4,1,minutes/2024/2024-05-20/2024-05-23_city-council-meeting.md
1108,179,1,6,"Council Member Ciraco moved to approve Ordinance No. 2024-10, an ordinance amending the Land Management Code residential maximum lot size for the Recreation Commercial Zoning District",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,238,singleton,high,4,26,1,minutes/2024/2024-05-20/2024-05-23_city-council-meeting.md
1109,179,1,7,"Council Member Ciraco moved to approve Ordinance No. 2024-11, an ordinance enacting Land Management Code Section 15-13-10 Standards for Temporary Structures in Historic Districts and amending Section 15-15-1 Definitions regarding temporary structures in historic districts",Land-Use/Zoning,4-1 Pass,Pass,council_vote,,approve,keyword,high,239,singleton,high,4,22,1,minutes/2024/2024-05-20/2024-05-23_city-council-meeting.md
1110,180,1,1,Council Member Toly moved to close the meeting to discuss property and advice of counsel at 3:00 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,22,1,minutes/2024/2024-06-03/2024-06-06_city-council-meeting.md
1111,180,1,2,Council Member Dickey moved to adjourn from Closed Meeting at 3:40 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,26,1,minutes/2024/2024-06-03/2024-06-06_city-council-meeting.md
1112,180,1,3,"Council Member Parigian moved to approve the City Council meeting minutes from May 16, 2024",Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,9,22,1,minutes/2024/2024-06-03/2024-06-06_city-council-meeting.md
1113,180,1,4,Council Member Toly moved to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,22,1,minutes/2024/2024-06-03/2024-06-06_city-council-meeting.md
1114,181,1,1,Council Member Toly moved to close the meeting to discuss property at 4:00 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,22,1,minutes/2024/2024-06-17/2024-06-20_city-council-meeting.md
1115,181,1,2,Council Member Ciraco moved to adjourn from Closed Meeting at 4:25 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,4,9,1,minutes/2024/2024-06-17/2024-06-20_city-council-meeting.md
1116,181,1,3,"Council Member Parigian moved to appoint Marissa Day and Janet Kiholm Smith to the Library Board for three-year terms; and reappoint Patricia Stokes and Andrea Zavala to the Library Board for three-year terms beginning July, 2024",Appointment,5-0 Pass,Pass,council_vote,,,unclassified,low,,,,9,26,1,minutes/2024/2024-06-17/2024-06-20_city-council-meeting.md
1117,181,1,4,"Council Member Dickey moved to approve the City Council meeting minutes from May 23, and June 5, 2024",Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,4,1,minutes/2024/2024-06-17/2024-06-20_city-council-meeting.md
1118,181,1,5,Council Member Toly moved to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,4,1,minutes/2024/2024-06-17/2024-06-20_city-council-meeting.md
1119,181,1,6,"Council Member Dickey moved to authorize the City Manager to execute the first amendment to the design professional service agreement, in a form approved by the City Attorney, with Sparano + Mooney Architects in an amount not to exceed $954,562 for a total contract not to exceed $1,051,087 for design services to replace the recreation building in City Park",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,240,singleton,high,22,26,1,minutes/2024/2024-06-17/2024-06-20_city-council-meeting.md
1120,181,1,7,"Council Member Ciraco moved to approve Ordinance No. 2024-12, an ordinance establishing compensation for the elective and statutory officers for FY 2025",Ordinance,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,4,22,1,minutes/2024/2024-06-17/2024-06-20_city-council-meeting.md
1121,181,1,8,"Council Member Dickey moved to adopt Resolution 12-2024, a resolution amending the fee schedule",Resolution,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,26,1,minutes/2024/2024-06-17/2024-06-20_city-council-meeting.md
1122,181,1,9,"Council Member Dickey moved to approve Ordinance 2024-13, an ordinance adopting a revised budget for Fiscal Year 2024 and a final budget for Fiscal Year 2025 for Park City Municipal Corporation and its related agencies and authorizing the computation of the property tax rate at a no tax increase rate with the amendment to broaden the definition to add housing to the language of the Emerging Community Development Projects Fund",Budget Amendment,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,4,1,minutes/2024/2024-06-17/2024-06-20_city-council-meeting.md
1123,181,1,10,"Council Member Ciraco moved to approve Resolution 10-2024, a resolution adopting the Park City Comprehensive Emergency Management Plan",Resolution,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,4,22,1,minutes/2024/2024-06-17/2024-06-20_city-council-meeting.md
1124,182,4,11,"Board Member Dickey moved to approve Resolution RDA 02-2024, a resolution adopting the Fiscal Year 2024 revised budget and the Fiscal Year 2025 budget for Park City Redevelopment Agency",Resolution,5-0 Pass,Pass,rda_vote,,approve,keyword,high,,,,22,4,1,minutes/2024/2024-06-17/2024-06-20_city-council-meeting.md
1125,182,4,12,"Board Member Dickey moved to approve Resolution MBA 02-2024, a resolution adopting the Fiscal Year 2024 revised budget and the Fiscal Year 2025 budget for Park City Municipal Building Authority",Resolution,5-0 Pass,Pass,rda_vote,,approve,keyword,high,,,,22,12,1,minutes/2024/2024-06-17/2024-06-20_city-council-meeting.md
1126,183,1,1,"Council Member Rubell moved to approve Ordinance 2024-14, an ordinance amending Municipal Code Title 10, Non-Motorized Trail Use, and approve resolution 13-2024, a resolution designating natural surface trails within city-owned Clark Ranch for electric- assisted bike (E-Bike) use with the following proposed amendments: to clarify that the courtesy tag program for those 65 and older or those with mobility issues did not require registration with the City; to change the current penalty provision from a Class B misdemeanor to a traffic penalty system; to update the resolution to remove Clark Ranc",Ordinance,3-2 Pass,Pass,council_vote,,approve,keyword,high,,,,12,9,1,minutes/2024/2024-06-24/2024-06-28_city-council-meeting.md
1127,183,1,2,"Council Member Dickey moved to approve the SR-248 transit study and pre-NEPA activities and authorize the City Manager to enter Into a Professional Services Agreement in a form approved by the City Attorney’s Office with Horrocks LLC, in an amount not to exceed $1,069,609",Contract/Purchase,4-1 Pass,Pass,council_vote,,approve,keyword,high,,,,22,4,1,minutes/2024/2024-06-24/2024-06-28_city-council-meeting.md
1128,183,1,3,"Council Member Dickey moved to approve the recommendation to rent to a City employee for one year, giving time to consider selling it to a qualified City employee",Other,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,4,1,minutes/2024/2024-06-24/2024-06-28_city-council-meeting.md
1129,183,1,4,Council Member Rubell moved to approve the Consent Agenda,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,12,4,1,minutes/2024/2024-06-24/2024-06-28_city-council-meeting.md
1130,183,1,5,"Council Member Parigian moved to approve the reappointment of Abby McNulty to the Recreation Advisory Board for a term ending June, 2027; and appointment of Susan Mayo and Kathy Carey to the Recreation Advisory Board for terms ending June, 2027",Appointment,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,9,12,1,minutes/2024/2024-06-24/2024-06-28_city-council-meeting.md
