ordinance_no,adoption_date,date,title,source_url,retrieved_date,format,extraction_method,path,land_use,result,matched_motion_date,matched_motion_no,match_confidence,instrument_type,canonical_no,dup_raw,source_last_modified,linkage_note
2020-06-01,2020-06-25,2020-06-25,"A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL APPROVING AN AGREEMENT BETWEEN KEARNS AND SALT LAKE COUNTY TO RECEIVE $1,015,500.82 FROM THE SALT LAKE COUNTY CARES ACT FUND FOR CERTAIN COVID RELIEF ACTIVITIES",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597184439_Resolution%2020-06-01.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_20-06-01.pdf,no,unanimous in favor Pass,2020-06-25,1,high,resolution,2020-06-01,,2020-08-11,number cited in recorded motion
2020-07-01,2020-07-01,2020-07-01,A RESOLUTION OF KEARNS METRO TOWNSHIP ADOPTING THE 2019 SALT LAKE COUNTY HAZARD MITIGATION PLAN,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597184411_Resolution%2020-07-01.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_20-07-01.pdf,no,,,,none,resolution,2020-07-01,,2020-08-11,"date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
2020-07-01,2020-07-13,2020-07-13,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL DESIGNATING THE COUNCIL AS THE LAND USE AUTHORITY FOR SUBDIVISIONS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1597422437_Ordinance%2020-07-01.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_20-07-01.pdf,yes,,,,none,ordinance,2020-07-01,,2020-08-14,
2020-07-01,2020-07-13,2020-07-13,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL DESIGNATING THE COUNCIL AS THE LAND USE AUTHORITY FOR SUBDIVISIONS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597255630_Ordinance%2020-07-01%20Land%20Use%20Authority%20for%20Subdivisions.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_20-07-01_Land_Use_Authority_for_Subdivisions.pdf,yes,,,,none,ordinance,2020-07-01,,2020-08-12,
2020-07-02,2020-07-13,2020-07-13,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL REVISING THE RULES OF ORDER AND PROCEDURE FOR THE KEARNS METRO TOWNSHIP PLANNING COMMISSION,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1732139725_Resolution%2020-07-02.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_20-07-02.pdf,no,,,,none,resolution,2020-07-02,,2024-11-20,
2020-08-01,2020-08-10,2020-08-10,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL UPDATING AND REVISING THE CONDITIONAL USE PROVISIONS OF THE KEARNS METRO TOWNSHIP CODE,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1597422412_Ordinance%2020-08-01.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_20-08-01.pdf,yes,,,,none,ordinance,2020-08-01,,2020-08-14,
2020-08-01,2020-08-10,2020-08-10,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL UPDATING AND REVISING THE CONDITIONAL USE PROVISIONS OF THE KEARNS METRO TOWNSHIP CODE,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597255597_Ordinance%2020-08-01%20Condtional%20Use%20Ordinance%20Changes.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_20-08-01_Condtional_Use_Ordinance_Changes.pdf,yes,,,,none,ordinance,2020-08-01,,2020-08-12,
2020-08-02,2020-08-10,2020-08-10,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL CREATING CHAPTER 19.15 OF THE KEARNS METRO TOWNSHIO CODE TO AUTHORIZE ACCESSORY DWELLING UNITS IN CERTAIN RESIDENTIAL ZONES AND TO ENACT RELATED REGULATIONS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1597422381_Ordinance%2020-08-02.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_20-08-02.pdf,yes,,,,none,ordinance,2020-08-02,,2020-08-14,
2020-08-02,2020-08-10,2020-08-10,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL CREATING CHAPTER 19.15 OF THE KEARNS METRO TOWNSHIO CODE TO AUTHORIZE ACCESSORY DWELLING UNITS IN CERTAIN RESIDENTIAL ZONES AND TO ENACT RELATED REGULATIONS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597255567_Ordinance%2020-08-02.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_20-08-02__373313.pdf,yes,,,,none,ordinance,2020-08-02,,2020-08-12,
2020-08-03,2020-08-10,2020-08-10,"AN ORDINANCE ADOPTING A NEW PLANNING AND DEVELOPMENT SERVICES’ FEE SCHEDULE; REPEALING CHAPTER 3.52 (“SUBDIVISION AND ZONING FEES”) AND REPLACING IT WITH A NEW CHAPTER 3.52 THAT REFERENCES THE NEW FEE SCHEDULE; AND AMENDING SECTIONS 3.48.020, 3.48.025, AND 3.48.030 OF THE ENGINEERING FEES CHAPTER TO",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1597422319_Ordinance%2020-08-03.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_20-08-03.pdf,yes,,,,none,ordinance,2020-08-03,,2020-08-14,
2020-08-03,2020-08-10,2020-08-10,"AN ORDINANCE ADOPTING A NEW PLANNING AND DEVELOPMENT SERVICES’ FEE SCHEDULE; REPEALING CHAPTER 3.52 (“SUBDIVISION AND ZONING FEES”) AND REPLACING IT WITH A NEW CHAPTER 3.52 THAT REFERENCES THE NEW FEE SCHEDULE; AND AMENDING SECTIONS 3.48.020, 3.48.025, AND 3.48.030 OF THE ENGINEERING FEES CHAPTER TO",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1597255532_Ordinance%2020-08-03%20%20Kearns%20Amendment%20to%20PD%20Fee%20Ordinance.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_20-08-03__Kearns_Amendment_to_PD_Fee_Ordinance.pdf,yes,,,,none,ordinance,2020-08-03,,2020-08-12,
2020-10-01,2020-10-22,2020-10-22,AN ORDINANCE ADOPTING A NEW GENERAL PLAN FOR THE KEARNS METRO TOWNSHIP,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/plan/documents/1604958212_Ordinance%2020-10-01.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_20-10-01.pdf,yes,,,,none,ordinance,2020-10-01,,2020-11-09,
2020-10-01,2020-10-22,2020-10-22,A RESOLUTION ACKNOWLEDGING THE RE-APPOINTMENT OF TINA SNOW AS THE REPRESENTATIVE APPOINTEE OF THE KEARNS METRO TOWNSHIP TO THE BOARD OF THE MAGNA MOSQUITO ABATEMENT DISTRICT.,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/plan/documents/1604958201_Resolution%2020-10-01.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_20-10-01.pdf,no,,,,none,resolution,2020-10-01,,2020-11-09,
2020-11-01,2020-11-19,2020-11-19,A RESOLUTION ADOPTING THE KEARNS METRO TOWNSHIP’S TENTATIVE 2021 BUDGET,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1607720912_Resolution%2020-11-01.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_20-11-01.pdf,no,unanimous in favor Pass,2020-11-19,1,high,resolution,2020-11-01,,2020-12-11,number cited in recorded motion
2020-11-02,2020-11-19,2020-11-19,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL REPEALING AND REVISING PARAGRAPH 4 OF RESOLUTION NO. 20-06-01 TO AUTHORIZE THE USE OF CARES ACT FUNDS FOR CARES ACT-QUALIFIED EXPENSES INCURRED BY LOCAL DISTRICTS THAT PROVIDE SERVICES TO THE PUBLIC IN KEARNS BUT ARE NOT CONTRACTED SERVICE PROVIDERS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1607720944_Resolution%2020-11-02.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_20-11-02.pdf,no,unanimous in favor Pass,2020-11-19,4,high,resolution,2020-11-02,,2020-12-11,number cited in recorded motion
2020-11-03,2020-11-25,2020-11-25,A RESOLUTION ADOPTING THE KEARNS METRO TOWNSHIP’S FINAL 2021 BUDGET,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1607721010_Resolution%2020-11-03.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_20-11-03.pdf,no,,,,none,resolution,2020-11-03,,2020-12-11,
2021-01-01,2021-01-11,2021-01-11,AN ORDINANCE REVISING THE DENSITY LIMITS FOR PLANNED UNIT DEVELOPMENTS AND DWELLING GROUPS WITHIN THE KEARNS METRO TOWNSHIP CODE TO CONFORM TO THE KEARNS METRO TOWNSHIP GENERAL PLAN,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1611613029_Kearns%20Residential%20Density%20Ordinance%202021-01-01%20APPROVED%20-%20Final.pdf,2026-07-13,text,pdftotext_layout,raw/Kearns_Residential_Density_Ordinance_2021-01-01_APPROVED_-_Final.pdf,yes,,,,none,ordinance,2021-01-01,,2021-01-25,
2021-01-01,2021-01-11,2021-01-11,AN ORDINANCE REVISING THE DENSITY LIMITS FOR PLANNED UNIT DEVELOPMENTS AND DWELLING GROUPS WITHIN THE KEARNS METRO TOWNSHIP CODE TO CONFORM TO THE KEARNS METRO TOWNSHIP GENERAL PLAN,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1611684239_Ordinance%202021-01-01%20adopting%20general%20plan%20-%20final.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2021-01-01_adopting_general_plan_-_final.pdf,yes,,,,none,ordinance,2021-01-01,,2021-01-26,
2021-01-01,2021-01-11,2021-01-11,AN ORDINANCE REVISING THE DENSITY LIMITS FOR PLANNED UNIT DEVELOPMENTS AND DWELLING GROUPS WITHIN THE KEARNS METRO TOWNSHIP CODE TO CONFORM TO THE KEARNS METRO TOWNSHIP GENERAL PLAN,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1611685435_Ordinance%202021-01-01%20adopting%20general%20plan%20-%20final.pdf,2026-07-13,scanned,ocr_tesseract,raw/Ordinance_2021-01-01_adopting_general_plan_-_final__975116.pdf,yes,,,,none,ordinance,2021-01-01,,2021-01-26,
2021-02-01,2021-02-08,2021-02-08,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL ADOPTING THE FEE 2021 FEE SCHEDULE,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1614111530_Ordinance%202021-02-01.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2021-02-01.pdf,no,,,,none,ordinance,2021-02-01,,2021-02-23,
2021-02-02,2021-02-08,2021-02-08,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL ADOPTING A PROCESS TO GOVERN KEARNS’ PARTICIPATION IN THE LEGISLATIVE PROCESS WITH THE UTAH LEGISLATURE,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1614112298_Resolution%2021-02-02.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_21-02-02.pdf,no,,,,none,resolution,2021-02-02,,2021-02-23,
2021-03-01,2021-02-08,2021-02-08,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL CONSENTING TO THE REORGANIZATION OF THE WASATCH FRONT WASTE AND RECYCLING DISTRICT AS A LOCAL DISTRICT,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1615397649_Resoluiton%2021-03-01%20Consent%20to%20Reorganize%20the%20WFWRD%20as%20a%20Local%20District.pdf,2026-07-13,text,pdftotext_layout,raw/Resoluiton_21-03-01_Consent_to_Reorganize_the_WFWRD_as_a_Local_District.pdf,no,,,,none,resolution,2021-03-01,,2021-03-10,
2021-06-01,2021-06-01,2021-06-01,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL AMENDING CHAPTER 19.62 OF THE KEARNS METRO TOWNSHIP CODE REGARDING C-2 COMMERCIAL ZONES AND ENACTING CONFORMING CHANGES AS SECTION 19.02.150 TO IMPLEMENT THE KEARNS GENERAL PLAN,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1626443555_Ordinance%202021-06-01.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2021-06-01.pdf,yes,,,,none,ordinance,2021-06-01,,2021-07-16,"header date 2020-10-22 disagrees w/ number year 2021 — discarded; date=YYYY-MM from instrument number, day placeholder 01 (exact adoption date not in doc)"
,2021-06-14,2021-06-14,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL APPROVING AN INTERLOCAL COOPERATION AGREEMENT AMONG PUBLIC ENTITIES REGARDING THE COMMUNITY RENEWABLE ENERGY PROGRAM,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1629403824_Kearns%20-%20Resolution%20Approving%20Community%20Renewable%20Energy%20Program%20Interlocal%20Agreement%20-%20FINAL%20%286-14-2021%29%20%28KE033-001%29%204827-9345-2782%20v.1%204849-8992-3566%20v.2.pdf,2026-07-13,text,pdftotext_layout,raw/Kearns_-_Resolution_Approving_Community_Renewable_Energy_Program_Interlocal_Agreement_-_FINAL_(6-14-2021)_(KE033-001)_4827-9345-2782_v.1_4849-8992-3566_v.2.pdf,no,,,,none,resolution,,,2021-08-19,
2021-06-02,2021-06-14,2021-06-14,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL APPROVING AN INTERLOCAL COOPERATION AGREEMENT AMONG PUBLIC ENTITIES REGARDING THE COMMUNITY RENEWABLE ENERGY PROGRAM,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1626375630_Ordinance%202021-06-02.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2021-06-02.pdf,no,,,,none,ordinance,2021-06-02,,2021-07-15,
2021-06-04,2021-06-29,2021-06-29,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL ENACTING AN EMERGENCY BAN ON THE USE OF FIREWORKS WITHIN THE BOUNDARIES OF KEARNS METRO TOWNSHIP,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1625171122_Ordinance%202021-06-04.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2021-06-04.pdf,no,Pass,2021-06-29,1,high,ordinance,2021-06-04,,2021-07-01,number cited in recorded motion
2021-07-01,2021-07-12,2021-07-12,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL AMENDING 11.20.050 OF THE KEARNS METRO TOWNSHIP CODE TO PROHIBIT PARKING THAT BLOCKS MAILBOXES AND MAKING OTHER CONFORMING CHANGES,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1647548138_Resolution%2021-07-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/Resolution_21-07-01.pdf,no,unanimous in favor Pass,2021-07-12,3,high,resolution,2021-07-01,,2022-03-17,number cited in recorded motion
2021-08-01,2021-08-09,2021-08-09,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL REPEALING CHAPTER 19.72 OF THE KEARNS METRO CODE AND ENACTING A NEW CHAPTER 19.72 TO ESTABLISH FLOODPLAIN DEVELOPMENT STANDARDS AND FLOOD DAMAGE PREVENTION,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1647548685_Ordinance%202021-08-01.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2021-08-01.pdf,yes,unanimous in favor Pass,2021-08-09,8,high,ordinance,2021-08-01,,2022-03-17,number cited in recorded motion
2021-08-02,2021-08-09,2021-08-09,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL ADDING USED CAR DEALERSHIP AS A PERMITTED USE TO THE C-2 ZONE IN THE KEARNS TOWNSHIP CODE SECTION 19.62.020,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1647554942_Ordinance%202021-08-02.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2021-08-02.pdf,yes,unanimous in favor Pass,2021-08-09,5,high,ordinance,2021-08-02,,2022-03-17,number cited in recorded motion
2021-08-03,2021-08-16,2021-08-16,"AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL ADJUSTING THE COMPENSATION OF THE MAYOR, VICE-CHAIR, AND COUNCIL MEMBERS",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1629402853_Ordinance%202021-08-03.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2021-08-03.pdf,no,,,,none,ordinance,2021-08-03,,2021-08-19,
2021-09-01,2021-09-13,2021-09-13,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL REVISING THE KEARNS METRO TOWNSHIP CODE TO AUTHORIZE AND REGULATE ACCESSORY DWELLING UNITS PER H.B. 82,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1632783561_Ordinance%202021-09-01.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2021-09-01.pdf,yes,unanimous in favor Pass,2021-09-13,3,high,ordinance,2021-09-01,,2021-09-27,number cited in recorded motion; header DATE 2021-10-13 differs from motion date (source typo?)
2021-09-01,2021-09-13,2021-09-13,"A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL APPROVING A DECISION, IF MADE BY THE BOARD OF TRUSTEES OF THE SALT LAKE VALLEY LAW ENFORCEMENT SERVICE AREA (SLVLESA) FOLLOWING PROCESSES REQUIRED BY UTAH LAW, TO INCREASE SLVLESA BUDGETED PROPERTY TAX REVENUES BY 16.5% FOR CALENDAR YEAR 2022 WHICH W",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1632783165_Resolution%202021-09-01.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_2021-09-01.pdf,no,unanimous in favor Pass,2021-09-13,1,high,resolution,2021-09-01,,2021-09-27,number cited in recorded motion; header DATE 2021-08-19 differs from motion date (source typo?)
2022-02-01,2022-02-14,2022-02-14,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL AMENDING CHAPTER 2.04 OF THE KEARNS METRO TOWNSHIP CODE REGULATING ELECTION OF MAYOR AND VICE-CHAIR AND LENGTH OF TERMS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1645737254_Ordinance%202022-02-01.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2022-02-01.pdf,no,,,,none,ordinance,2022-02-01,,2022-02-24,
2022-02-01,2022-02-14,2022-02-14,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL PROHIBITING THE OPERATION OF COMMERCIAL VEHICLES WITHIN THE RESIDENTIAL AREA LOCATED EAST AND SOUTHEAST OF THE CAMP KEARNS WAREHOUSE DISTRICT,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1645730982_Resolution%202022-02-01.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_2022-02-01.pdf,no,,,,none,resolution,2022-02-01,,2022-02-24,
2022-02-02,2022-02-14,2022-02-14,A RESOLUTION TO VACATE 4695 SOUTH RIGHT-OF-WAY,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1645738232_Ordinance%202022-02-02%20FINAL%20WITH%20ALL%20SIGNATURES.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2022-02-02_FINAL_WITH_ALL_SIGNATURES.pdf,no,unanimous in favor Pass,2022-02-14,2,high,ordinance,2022-02-02,,2022-02-24,number cited in recorded motion
2022-02-02,2022-02-14,2022-02-14,A RESOLUTION TO APPOINT KEARNS METRO TOWNSHIP REPRESENTATIVE TO UNIFIED POLICE DEPARTMENT OF GREATER SALT LAKE BOARD OF DIRECTORS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1645732012_Resolution%202022-02-02.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_2022-02-02.pdf,no,unanimous in favor Pass,2022-02-14,2,high,resolution,2022-02-02,,2022-02-24,number cited in recorded motion
2022-02-03,2022-02-14,2022-02-14,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL ADOPTING NEW WATER EFFICIENCY STANDARDS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1645738959_Ordinance%202022-02-03%20FINAL%20WITH%20SIGNATURES.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2022-02-03_FINAL_WITH_SIGNATURES.pdf,no,,,,none,ordinance,2022-02-03,,2022-02-24,
2022-03-01,2022-03-14,2022-03-14,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL REAPPOINTING JOE HATCH AS A REGULAR MEMBER OF THE KEARNS METRO TOWNSHIP PLANNING COMMISSION,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1648508026_Resolution%202022-03-01.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_2022-03-01.pdf,no,,,,none,resolution,2022-03-01,,2022-03-28,
2022-09-01,2022-09-12,2022-09-12,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL HONORING JERRY WELLMAN FOR HIS SERVICE ON THE KEARNS METRO TOWNSHIP PLANNING COMMISSION AND APPOINTING GRAY THOMAS TO FULFILL THE REMAINDER OF JERRY WELLMAN’S TERM ON THE PLANNING COMMISSION,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1663105113_Resolution%202022-09-01.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_2022-09-01.pdf,no,unanimous in favor Pass,2022-09-12,1,high,resolution,2022-09-01,,2022-09-13,number cited in recorded motion
2022-09-01,2022-09-27,2022-09-27,"AN ORDINANCE ADOPTING AMENDMENTS TO THE KEARNS METRO TOWNSHIP MODERATE-INCOME HOUSING PLAN, A COMPONENT OF THE KEARNS METRO TOWNSHIP GENERAL PLAN",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/plan/documents/1670542596_Ordinance%202022-09-01.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2022-09-01.pdf,yes,unanimous in favor Pass,2022-09-27,3,high,ordinance,2022-09-01,,2022-12-08,number cited in recorded motion
2022-10-01,2022-10-10,2022-10-10,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL APPROVING AN INTERLOCAL AGREEMENT WITH THE SALT LAKE VALLEY LAW ENFORCEMENT SERVICE AREA REGARDING THE FUNDING OF A NEW SERGEANT POSITION FOR THE UNIFIED POLICE DEPARTMENT’S KEARNS PRECINCT,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1670543056_Resolution%202022-10-01.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_2022-10-01.pdf,no,unanimous in favor Pass,2022-10-10,1,high,resolution,2022-10-01,,2022-12-08,number cited in recorded motion
2022-10-02,2022-10-10,2022-10-10,A RESOLUTION OF THE KEARNS METRO TOWNSHIP COUNCIL APPROVING AN INTERLOCAL AGREEMENT WITH SALT LAKE COUNTY AUTHORIZING THE CONVEYANCE OF PUBLIC PARKS TO KEARNS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1670543527_Resolution%202022-10-02.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_2022-10-02.pdf,no,unanimous in favor Pass,2022-10-10,2,high,resolution,2022-10-02,,2022-12-08,number cited in recorded motion
2022-11-01,2022-11-14,2022-11-14,A RESOLUTION PROPOSING AMENDMENTS TO THE KEARNS METRO TOWNSHIP’S 2022 BUDGET,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1670544098_Resolution%202022-11-01.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_2022-11-01.pdf,no,,,,none,resolution,2022-11-01,,2022-12-09,
2022-11-02,2022-11-14,2022-11-14,A RESOLUTION ADOPTING THE KEARNS METRO TOWNSHIP’S 2023 TENTATIVE BUDGET,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1670544301_Resolution%202022-11-02.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_2022-11-02.pdf,no,,,,none,resolution,2022-11-02,,2022-12-09,
2022-11-02,2022-11-28,2022-11-28,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL AMENDING SETBACK REQUIREMENTS FOR DETACHED ACCESSORY DWELLING UNITS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1671058030_Ordinance%202022-11-02.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2022-11-02.pdf,yes,,,,none,ordinance,2022-11-02,,2022-12-14,
2022-11-02,2022-11-28,2022-11-28,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL AMENDING SETBACK REQUIREMENTS FOR DETACHED ACCESSORY DWELLING UNITS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/ordinances/documents/1672957494_Ordinance%202022-11-02.pdf,2026-07-13,text,pdftotext_layout,raw/Ordinance_2022-11-02__c1e8cd.pdf,yes,,,,none,ordinance,2022-11-02,,2023-01-05,
2022-11-03,2022-11-28,2022-11-28,A RESOLUTION ADOPTING THE KEARNS METRO TOWNSHIP’S 2023 BUDGET,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1671057114_Resolution%202022-11-03.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_2022-11-03.pdf,no,,,,none,resolution,2022-11-03,,2022-12-14,
2022-11-04,2022-11-28,2022-11-28,A RESOLUTION ADOPTING THE KEARNS METRO TOWNSHIP’S AMENDED 2022 BUDGET,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1671057279_Resolution%202022-11-04.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_2022-11-04.pdf,no,,,,none,resolution,2022-11-04,,2022-12-14,
2022-11-05,2022-11-28,2022-11-28,AN ORDINANCE OF THE KEARNS METRO TOWNSHIP COUNCIL ADOPTING THE FEE 2023 FEE SCHEDULE,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/kearns/resolutions/documents/1671057829_Resolution%202022-11-05.pdf,2026-07-13,text,pdftotext_layout,raw/Resolution_2022-11-05.pdf,no,,,,none,resolution,2022-11-05,,2022-12-14,
