date,body,title,source_url,bytes,reason
2024-02-06,Council,2024-2-6_CIP_PROJECT_UPDATE.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2415484/2024-2-6_CIP_PROJECT_UPDATE.pdf,4170212,content_length_exceeds_4MB_cap
2024-02-08,PlanningCommission,SUBD-86-2022_Staff_Report_-_Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2421691/SUBD-86-2022_Staff_Report_-_Final.pdf,4000325,content_length_exceeds_4MB_cap
2024-02-08,PlanningCommission,PC_Staff_Report__Federal_Heights_LLC_.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2417160/PC_Staff_Report__Federal_Heights_LLC_.pdf,4493517,content_length_exceeds_4MB_cap
2024-02-22,PlanningCommission,SUBD-0060-2023_Staff_Report__PC_-_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2450046/SUBD-0060-2023_Staff_Report__PC_-_Finalized.pdf,4584617,content_length_exceeds_4MB_cap
2024-03-12,Council,2024-0032-DA_Staff_Report_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2483859/2024-0032-DA_Staff_Report_Finalized.pdf,5081965,content_length_exceeds_4MB_cap
2024-03-14,PlanningCommission,Windsor_Mill_TH_Site_and_Deviation_Staff_Report_-PC_3-14-24_Combined.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2489426/Windsor_Mill_TH_Site_and_Deviation_Staff_Report_-PC_3-14-24_Combined.pdf,11613983,content_length_exceeds_4MB_cap
2024-03-14,PlanningCommission,03-14-2024_PC_Report__Trailside_Plat_.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2488033/03-14-2024_PC_Report__Trailside_Plat_.pdf,16709226,content_length_exceeds_4MB_cap
2024-03-28,PlanningCommission,2023-4596-SP_Staff_Report_-_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2520199/2023-4596-SP_Staff_Report_-_Finalized.pdf,5047513,content_length_exceeds_4MB_cap
2024-04-11,PlanningCommission,Bench_VAR_Final_Staff_Report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2544975/Bench_VAR_Final_Staff_Report.pdf,12222759,content_length_exceeds_4MB_cap
2024-04-23,Council,Phebe_Brown_Trail_Phase_2_Options_4-23-24_-_RO.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2567759/Phebe_Brown_Trail_Phase_2_Options_4-23-24_-_RO.pdf,4116013,content_length_exceeds_4MB_cap
2024-04-25,PlanningCommission,Raining_Hot_Coupons_Staff_Report_2nd_Revision_-_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2572062/Raining_Hot_Coupons_Staff_Report_2nd_Revision_-_Finalized.pdf,10130126,content_length_exceeds_4MB_cap
2024-04-25,PlanningCommission,Windsor_Mill_TH_Site_Staff_Report_-PC_4-25-24_Combined.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2555220/Windsor_Mill_TH_Site_Staff_Report_-PC_4-25-24_Combined.pdf,12567567,content_length_exceeds_4MB_cap
2024-04-25,PlanningCommission,2024-0050-TA_Staff_Report_-PC_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2557905/2024-0050-TA_Staff_Report_-PC_Finalized.pdf,4200581,content_length_exceeds_4MB_cap
2024-05-09,PlanningCommission,Power_Stitch_Home_Occupation_CUP_Staff_Report_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2599117/Power_Stitch_Home_Occupation_CUP_Staff_Report_Finalized.pdf,5280461,content_length_exceeds_4MB_cap
2024-05-09,PlanningCommission,05-07-2024_PC_Report__BW10__-_Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2598182/05-07-2024_PC_Report__BW10__-_Final.pdf,10223971,content_length_exceeds_4MB_cap
2024-05-14,Council,Res._24-17__Council_Packet_Deer_Ridge_Addition_to_Traverse_Range_CE__1_.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2615110/Res._24-17__Council_Packet_Deer_Ridge_Addition_to_Traverse_Range_CE__1_.pdf,93877085,content_length_exceeds_4MB_cap
2024-05-14,Council,2024-0050-TA_Staff_Report_-PC_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2588607/2024-0050-TA_Staff_Report_-PC_Finalized.pdf,4200581,content_length_exceeds_4MB_cap
2024-05-14,Council,Tentative_Budget_Book_FY2025_Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2614634/Tentative_Budget_Book_FY2025_Final.pdf,9049801,content_length_exceeds_4MB_cap
2024-05-23,PlanningCommission,Aquarium_Plat_Amend_PC_Staff_Report_-5-11-23_Combined.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2620859/Aquarium_Plat_Amend_PC_Staff_Report_-5-11-23_Combined.pdf,5176729,content_length_exceeds_4MB_cap
2024-05-23,PlanningCommission,Newberry_Fence_CUP_Staff_Report_-PC_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2625999/Newberry_Fence_CUP_Staff_Report_-PC_Finalized.pdf,23732368,content_length_exceeds_4MB_cap
2024-06-04,Council,Tentative_Budget_Book_FY2025_Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2646381/Tentative_Budget_Book_FY2025_Final.pdf,9049801,content_length_exceeds_4MB_cap
2024-06-04,Council,Deed_of_Conservtion_Easement_--_Lehi.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2654923/Deed_of_Conservtion_Easement_--_Lehi.pdf,7024862,content_length_exceeds_4MB_cap
2024-06-13,PlanningCommission,Jenson_Farms_PC_Report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2667689/Jenson_Farms_PC_Report.pdf,5315036,content_length_exceeds_4MB_cap
2024-06-13,PlanningCommission,Lone_Peak_Hospital_Deviation_Staff_Report_FinalizedV2.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2671164/Lone_Peak_Hospital_Deviation_Staff_Report_FinalizedV2.pdf,12377819,content_length_exceeds_4MB_cap
2024-06-13,PlanningCommission,Copper_Creek_Electric_LLC_HOCUP_Staff_Report_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2666006/Copper_Creek_Electric_LLC_HOCUP_Staff_Report_Finalized.pdf,20494526,content_length_exceeds_4MB_cap
2024-06-18,Council,Council_Packet_-_Resolution_24-33_-_Adopting_the_Acting_Budget_for_FY2025.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2692384/Council_Packet_-_Resolution_24-33_-_Adopting_the_Acting_Budget_for_FY2025.pdf,9283032,content_length_exceeds_4MB_cap
2024-07-16,Council,Sales_Tax_License__14_.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2731597/Sales_Tax_License__14_.pdf,4559996,content_length_exceeds_4MB_cap
2024-08-20,Council,BTDR_LLC_Local_Consent_PP.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2796671/BTDR_LLC_Local_Consent_PP.pdf,4028147,content_length_exceeds_4MB_cap
2024-08-20,Council,Council_Packet_-_Resolution_24-25_-_Adopting_the_FY2025_Final_Budget.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2802306/Council_Packet_-_Resolution_24-25_-_Adopting_the_FY2025_Final_Budget.pdf,11093926,content_length_exceeds_4MB_cap
2024-08-22,PlanningCommission,2024-0043-USE_-_8.22.224_Staff_Report_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2798036/2024-0043-USE_-_8.22.224_Staff_Report_Finalized.pdf,4784000,content_length_exceeds_4MB_cap
2024-08-22,PlanningCommission,2024-0303-TA_Staff_Report_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2800225/2024-0303-TA_Staff_Report_Finalized.pdf,4588547,content_length_exceeds_4MB_cap
2024-09-17,Council,2024-0303-TA_Staff_Report_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2844694/2024-0303-TA_Staff_Report_Finalized.pdf,4588547,content_length_exceeds_4MB_cap
2024-09-17,Council,Preliminary_Recommendations_Report_DRAFT_for_Public_Review.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2856409/Preliminary_Recommendations_Report_DRAFT_for_Public_Review.pdf,6831005,content_length_exceeds_4MB_cap
2024-09-26,PlanningCommission,Chick-Fil-A_SP_Staff_Report_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2872622/Chick-Fil-A_SP_Staff_Report_Finalized.pdf,9420106,content_length_exceeds_4MB_cap
2024-09-26,PlanningCommission,PC_Staff_Report__Abraham_PA_.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2872052/PC_Staff_Report__Abraham_PA_.pdf,4836457,content_length_exceeds_4MB_cap
2024-10-10,PlanningCommission,Warhorse_DA_ZMA_Staff_Report_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2901257/Warhorse_DA_ZMA_Staff_Report_Finalized.pdf,10785406,content_length_exceeds_4MB_cap
2024-10-24,PlanningCommission,2024-0338-USE_staff_report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2925370/2024-0338-USE_staff_report.pdf,4189068,content_length_exceeds_4MB_cap
2024-11-12,Council,Resolution_24-55_Approving_the_Settlement_of_Litigation_with_Geneva_Rock_wit.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2970053/Resolution_24-55_Approving_the_Settlement_of_Litigation_with_Geneva_Rock_with_Agreement.pdf,4279236,content_length_exceeds_4MB_cap
2024-11-12,Council,POM_Transit_Study.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2960036/POM_Transit_Study.pdf,4370723,content_length_exceeds_4MB_cap
2024-11-12,Council,Figures_3_and_4_Historic_and_Cultural_Resources_within_the_APE.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2960039/Figures_3_and_4_Historic_and_Cultural_Resources_within_the_APE.pdf,4263388,content_length_exceeds_4MB_cap
2024-11-21,PlanningCommission,Staff_Report_2024-0331-USE.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2987593/Staff_Report_2024-0331-USE.pdf,9406227,content_length_exceeds_4MB_cap
2024-11-21,PlanningCommission,11-21-2024_PC_Staff_Report__13081_S_MM__-_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/2986866/11-21-2024_PC_Staff_Report__13081_S_MM__-_Finalized.pdf,12088160,content_length_exceeds_4MB_cap
2024-12-03,Council,Draper_City__-_ACFR_2024.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3009390/Draper_City__-_ACFR_2024.pdf,9268760,content_length_exceeds_4MB_cap
2024-12-12,PlanningCommission,SPR-59-2021_-Staff_Report_-_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3028599/SPR-59-2021_-Staff_Report_-_Finalized.pdf,18361216,content_length_exceeds_4MB_cap
2024-12-12,PlanningCommission,Mercer_Mtn_10th_DA_Amend_Staff_Report_-PC_12-12-24_Combined.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3028720/Mercer_Mtn_10th_DA_Amend_Staff_Report_-PC_12-12-24_Combined.pdf,7605238,content_length_exceeds_4MB_cap
2024-12-12,PlanningCommission,Suncrest_Recption_Center_ZMA_Staff_Report_-PC_12-12-24_Combined.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3028712/Suncrest_Recption_Center_ZMA_Staff_Report_-PC_12-12-24_Combined.pdf,8805923,content_length_exceeds_4MB_cap
2025-01-07,Council,Ordinance_1631.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3051428/Ordinance_1631.pdf,5015322,content_length_exceeds_4MB_cap
2025-01-07,Council,Mercer_Mtn_10th_DA_Amend_Staff_Report_-PC_12-12-24_Combined.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3051429/Mercer_Mtn_10th_DA_Amend_Staff_Report_-PC_12-12-24_Combined.pdf,7605238,content_length_exceeds_4MB_cap
2025-01-07,Council,All_Public_Comment_Combined-_CC.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3051370/All_Public_Comment_Combined-_CC.pdf,11080445,content_length_exceeds_4MB_cap
2025-01-07,Council,PC_Report-_12-12-24-_With_All_Public_Comment.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3051371/PC_Report-_12-12-24-_With_All_Public_Comment.pdf,14995964,content_length_exceeds_4MB_cap
2025-01-09,PlanningCommission,Kairos_SP_Staff_Report_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3054300/Kairos_SP_Staff_Report_Finalized.pdf,5987970,content_length_exceeds_4MB_cap
2025-01-09,PlanningCommission,2024-0339-SUB_Staff_Report_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3050036/2024-0339-SUB_Staff_Report_Finalized.pdf,6825672,content_length_exceeds_4MB_cap
2025-01-23,PlanningCommission,Staff_Report--Lionheart_Enterprises_LLC._2024-0361-USE.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3097457/Staff_Report--Lionheart_Enterprises_LLC._2024-0361-USE.pdf,4390445,content_length_exceeds_4MB_cap
2025-02-04,Council,Warhorse_DA_ZMA_Staff_Report_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3117425/Warhorse_DA_ZMA_Staff_Report_Finalized.pdf,10802838,content_length_exceeds_4MB_cap
2025-02-13,PlanningCommission,2024-0427-VAR_Staff_Report_FINAL.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3136674/2024-0427-VAR_Staff_Report_FINAL.pdf,36363026,content_length_exceeds_4MB_cap
2025-02-13,PlanningCommission,New_Union_LLC_Staff_Report_2024-0389-USE.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3136454/New_Union_LLC_Staff_Report_2024-0389-USE.pdf,22271045,content_length_exceeds_4MB_cap
2025-02-13,PlanningCommission,staff_report_Perretta_Solutions_LLC._2024-0382-USE.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3135708/staff_report_Perretta_Solutions_LLC._2024-0382-USE.pdf,15659289,content_length_exceeds_4MB_cap
2025-02-27,PlanningCommission,TC_SAP_Staff_Report_-_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3163841/TC_SAP_Staff_Report_-_Finalized.pdf,50480262,content_length_exceeds_4MB_cap
2025-02-27,PlanningCommission,Laura_Hope_Mason_Staff_report_2024-0455-USE.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3164015/Laura_Hope_Mason_Staff_report_2024-0455-USE.pdf,5586372,content_length_exceeds_4MB_cap
2025-03-04,Council,Ordinance_1638.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3176760/Ordinance_1638.pdf,6997707,content_length_exceeds_4MB_cap
2025-03-04,Council,TC_SAP_Staff_Report_-_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3172347/TC_SAP_Staff_Report_-_Finalized.pdf,50480262,content_length_exceeds_4MB_cap
2025-03-04,Council,Ordinance_No_1635.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3172904/Ordinance_No_1635.pdf,47822168,content_length_exceeds_4MB_cap
2025-03-13,PlanningCommission,PC_Staff_Report__Parr_Fence_CUP_.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3190797/PC_Staff_Report__Parr_Fence_CUP_.pdf,7372489,content_length_exceeds_4MB_cap
2025-03-13,PlanningCommission,PC_Staff_Report__Packer_Fence_CUP_.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3190743/PC_Staff_Report__Packer_Fence_CUP_.pdf,7388885,content_length_exceeds_4MB_cap
2025-03-27,PlanningCommission,2024-0362-USE_Staff_Report_-_Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3226108/2024-0362-USE_Staff_Report_-_Final.pdf,12027133,content_length_exceeds_4MB_cap
2025-03-27,PlanningCommission,final_Smith_I-ADU_deviation_report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3226297/final_Smith_I-ADU_deviation_report.pdf,5999998,content_length_exceeds_4MB_cap
2025-03-27,PlanningCommission,Veranda_West_TA_MAP_Staff_Report_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3196310/Veranda_West_TA_MAP_Staff_Report_Finalized.pdf,17180339,content_length_exceeds_4MB_cap
2025-04-10,PlanningCommission,04-10-2025_PC_Staff_Report__Lingo_-Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3255815/04-10-2025_PC_Staff_Report__Lingo_-Final.pdf,5895721,content_length_exceeds_4MB_cap
2025-04-10,PlanningCommission,Mercer_Mnt_PC_Staff_Report_-4-10-25_Combined.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3252384/Mercer_Mnt_PC_Staff_Report_-4-10-25_Combined.pdf,11179682,content_length_exceeds_4MB_cap
2025-04-24,PlanningCommission,04-15-2025_PC_Report__CC_Medical__Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3286045/04-15-2025_PC_Report__CC_Medical__Final.pdf,4192671,content_length_exceeds_4MB_cap
2025-04-24,PlanningCommission,Windsor_Mill_TH_Site_Staff_Report_-PC_4-25-24_Combined.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3280280/Windsor_Mill_TH_Site_Staff_Report_-PC_4-25-24_Combined.pdf,12567567,content_length_exceeds_4MB_cap
2025-05-06,Council,04-10-2025_PC_Staff_Report__Lingo_-Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3299290/04-10-2025_PC_Staff_Report__Lingo_-Final.pdf,5895721,content_length_exceeds_4MB_cap
2025-05-06,Council,Tentative_Annual_Budget_FY26_Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3316170/Tentative_Annual_Budget_FY26_Final.pdf,16611557,content_length_exceeds_4MB_cap
2025-05-08,PlanningCommission,05-08-2025_PC_Staff_Report__Vic2_PA__-final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3316333/05-08-2025_PC_Staff_Report__Vic2_PA__-final.pdf,5869778,content_length_exceeds_4MB_cap
2025-05-08,PlanningCommission,05-08-2025_PC_Report__Jackson_.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3319695/05-08-2025_PC_Report__Jackson_.pdf,11354418,content_length_exceeds_4MB_cap
2025-05-20,Council,Tentative_Annual_Budget_FY26_Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3342801/Tentative_Annual_Budget_FY26_Final.pdf,16611557,content_length_exceeds_4MB_cap
2025-06-12,PlanningCommission,SolMotion_Staff_Report_2024-0446-USE.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3397925/SolMotion_Staff_Report_2024-0446-USE.pdf,5400221,content_length_exceeds_4MB_cap
2025-06-12,PlanningCommission,Bird_Drywall_Inc._Staff_Report_2024-0354-USE.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3400642/Bird_Drywall_Inc._Staff_Report_2024-0354-USE.pdf,5351285,content_length_exceeds_4MB_cap
2025-06-12,PlanningCommission,Alpine_Hollow_Prelm_Plat_and_DA-_PC_Staff_Report_-6-12-25_Reduced.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3403185/Alpine_Hollow_Prelm_Plat_and_DA-_PC_Staff_Report_-6-12-25_Reduced.pdf,27908311,content_length_exceeds_4MB_cap
2025-06-12,PlanningCommission,06-12-2025_PC_Report__Urbana_.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3404760/06-12-2025_PC_Report__Urbana_.pdf,5646023,content_length_exceeds_4MB_cap
2025-06-12,PlanningCommission,PC_Report__Fairfield_Inn_.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3389867/PC_Report__Fairfield_Inn_.pdf,20928381,content_length_exceeds_4MB_cap
2025-06-17,Council,Alpine_Hollow_Prelm_Plat_and_DA-_PC_Staff_Report_-6-12-25_Reduced.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3411447/Alpine_Hollow_Prelm_Plat_and_DA-_PC_Staff_Report_-6-12-25_Reduced.pdf,27908311,content_length_exceeds_4MB_cap
2025-06-17,Council,Ord_1659-_Alpine_Hollow_DA-Reduced.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3412686/Ord_1659-_Alpine_Hollow_DA-Reduced.pdf,17690635,content_length_exceeds_4MB_cap
2025-06-17,Council,Tentative_Annual_Budget_FY26_Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3415787/Tentative_Annual_Budget_FY26_Final.pdf,16699508,content_length_exceeds_4MB_cap
2025-06-17,Council,Cooperation_Agreement_for_Non-district_Use_of_District_Lands_and_Interest_in.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3418488/Cooperation_Agreement_for_Non-district_Use_of_District_Lands_and_Interest_in_Lands.pdf,5594198,content_length_exceeds_4MB_cap
2025-06-26,PlanningCommission,Mallory_White_I-ADU_deviation_staff_report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3430175/Mallory_White_I-ADU_deviation_staff_report.pdf,21483216,content_length_exceeds_4MB_cap
2025-07-15,CRA,2025_Draper_Annual_Report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3471129/2025_Draper_Annual_Report.pdf,4504441,content_length_exceeds_4MB_cap
2025-07-31,PlanningCommission,Indigo_Tech_Center_ZMA_Staff_Report_-_Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3500186/Indigo_Tech_Center_ZMA_Staff_Report_-_Final.pdf,5175347,content_length_exceeds_4MB_cap
2025-07-31,PlanningCommission,Jiffy_Lube_CUP_SP_Staff_Report_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3499893/Jiffy_Lube_CUP_SP_Staff_Report_Finalized.pdf,5847125,content_length_exceeds_4MB_cap
2025-08-19,Council,Indigo_Tech_Center_ZMA_Staff_Report_-_Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3534927/Indigo_Tech_Center_ZMA_Staff_Report_-_Final.pdf,5175347,content_length_exceeds_4MB_cap
2025-08-28,PlanningCommission,Think_Him_staff_report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3561737/Think_Him_staff_report.pdf,7744187,content_length_exceeds_4MB_cap
2025-08-28,PlanningCommission,Draper_Station_Area_Plans_Staff_Report_-_PC_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3559837/Draper_Station_Area_Plans_Staff_Report_-_PC_Finalized.pdf,15101573,content_length_exceeds_4MB_cap
2025-08-28,PlanningCommission,Pratt_fence_CUP_Staff_Report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3561780/Pratt_fence_CUP_Staff_Report.pdf,34871870,content_length_exceeds_4MB_cap
2025-09-02,Council,Draper_Station_Area_Plans_Staff_Report_-_PC_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3571382/Draper_Station_Area_Plans_Staff_Report_-_PC_Finalized.pdf,15101573,content_length_exceeds_4MB_cap
2025-09-02,Council,Ordinance_No_1670.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3574569/Ordinance_No_1670.pdf,12036981,content_length_exceeds_4MB_cap
2025-09-02,Council,Figure_1.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3571238/Figure_1.pdf,5809459,content_length_exceeds_4MB_cap
2025-09-11,PlanningCommission,Beta_J_LLC._Staff_Report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3587071/Beta_J_LLC._Staff_Report.pdf,5074481,content_length_exceeds_4MB_cap
2025-09-11,PlanningCommission,Jiffy_Lube_CUP_SP_Staff_Report_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3588334/Jiffy_Lube_CUP_SP_Staff_Report_Finalized.pdf,15843236,content_length_exceeds_4MB_cap
2025-10-09,PlanningCommission,Zwicky_I-ADU_deviation_Staff_Report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3649082/Zwicky_I-ADU_deviation_Staff_Report.pdf,5180141,content_length_exceeds_4MB_cap
2025-10-09,PlanningCommission,PC_Staff_Report__Ridgewood_PA_.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3646992/PC_Staff_Report__Ridgewood_PA_.pdf,4755986,content_length_exceeds_4MB_cap
2025-10-23,PlanningCommission,Pond_Ln_PA_Staff_Report_-PC_10-23-25_-Final_Combined.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3654174/Pond_Ln_PA_Staff_Report_-PC_10-23-25_-Final_Combined.pdf,6796792,content_length_exceeds_4MB_cap
2025-10-23,PlanningCommission,Eagle_Crest_No_3_at_Suncrest_Subdivision_Plat_Amendment.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3680643/Eagle_Crest_No_3_at_Suncrest_Subdivision_Plat_Amendment.pdf,4646841,content_length_exceeds_4MB_cap
2025-10-23,PlanningCommission,Specialized_Manufacturing_Staff_Report_-_Final.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3683320/Specialized_Manufacturing_Staff_Report_-_Final.pdf,45006810,content_length_exceeds_4MB_cap
2025-11-13,PlanningCommission,Adopted_Draper_Station_Area_Plans.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3710646/Adopted_Draper_Station_Area_Plans.pdf,12756274,content_length_exceeds_4MB_cap
2025-11-13,PlanningCommission,Water_Element_Staff_Report_-_Finalized.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3722986/Water_Element_Staff_Report_-_Finalized.pdf,13135807,content_length_exceeds_4MB_cap
2025-11-13,PlanningCommission,Corner_Canyon_Vista_amend_no_6_Staff_Report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3724116/Corner_Canyon_Vista_amend_no_6_Staff_Report.pdf,6353700,content_length_exceeds_4MB_cap
2025-11-13,PlanningCommission,Plummer_ZMA_staff_Report.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3724039/Plummer_ZMA_staff_Report.pdf,9091068,content_length_exceeds_4MB_cap
2025-11-18,Council,Res_25-64_Draper_City_Brad_and_Style_Guide.pdf,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3742937/Res_25-64_Draper_City_Brad_and_Style_Guide.pdf,13461851,content_length_exceeds_4MB_cap
