candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review,geometry
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-09-19,Meta,Meta,Advertising,125.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,179,high,summit_form/text,0,p5:l179:c92-100
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-09-23,Staples,Staples,Flyers,374.57,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,180,high,summit_form/text,0,p5:l180:c92-100
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-10-01,Meta,Meta,Advertising,175.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,181,high,summit_form/text,0,p5:l181:c92-100
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-10-03,Mailchimp,Mailchimp,Email communications,63.40,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,182,high,summit_form/text,0,p5:l182:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-10-05,ActBlue,ActBlue,Fees,13.13,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,183,high,summit_form/text,0,p5:l183:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-10-07,Park Record,Park Record,Advertising,724.39,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,184,high,summit_form/text,0,p5:l184:c92-100
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-10-08,Fresh Market,Fresh Market,Supplies - Coffee with Candidates campaign event,36.84,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,185,high,summit_form/text,0,p5:l185:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-10-12,Vantiv,Vantiv,Fees,25.85,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,186,high,summit_form/text,0,p5:l186:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-10-12,Meta,Meta,Advertising,151.22,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,187,high,summit_form/text,0,p5:l187:c92-100
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-10-15,Staples,Staples,Office Supplies,20.72,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,188,high,summit_form/text,0,p5:l188:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-10-15,DABS,Dabs,Supplies - Meet the Candidates Event,79.15,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,189,high,summit_form/text,0,p5:l189:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-10-17,Consolidated Direct Mail,Consolidated Direct Mail,Post card mailing,5213.18,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,190,high,summit_form/text,0,p5:l190:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-10-18,Artlogo,Artlogo,Marketing - Signature,133.90,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,191,high,summit_form/text,0,p5:l191:c92-100
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-10-18,Google Domains,Google Domains,Campaign website,12.99,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,192,high,summit_form/text,0,p5:l192:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-10-18,Vantiv,Vantiv,Fees,1.07,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,193,high,summit_form/text,0,p5:l193:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-10-28,Meta,Meta,Advertising,250.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,194,high,summit_form/text,0,p5:l194:c92-100
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-11-02,Amazon,Amazon,Thank you cards,61.04,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,195,high,summit_form/text,0,p5:l195:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-11-03,Mailchimp,Mailchimp,Email communications,63.40,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,196,high,summit_form/text,0,p5:l196:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-11-07,ActBlue,ActBlue,Fees,16.13,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,197,high,summit_form/text,0,p5:l197:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-11-09,Vantiv,Vantiv,Fees,34.80,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,198,high,summit_form/text,0,p5:l198:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-11-12,Meta,Meta,Advertising,172.25,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,199,high,summit_form/text,0,p5:l199:c92-100
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-11-14,U.S. Post Office,U.S. Post Office,Postage,120.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,200,high,summit_form/text,0,p5:l200:c92-100
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-11-14,Park Record,Park Record,Advertising,1720.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,201,high,summit_form/text,0,p5:l201:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-11-18,Google Domains,Google Domains,Campaign website,12.99,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,202,high,summit_form/text,0,p5:l202:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-11-21,RateNow,RateNow,MMS Service,23.21,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,203,high,summit_form/text,0,p5:l203:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-11-23,WholeFoods,WholeFoods,Campaign meeting,34.20,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,204,high,summit_form/text,0,p5:l204:c92-102
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-11-30,Rotary International,Rotary International,Non-profit donation,400.00,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,205,high,summit_form/text,0,p5:l205:c92-100
Canice Harte,County Council,E,2022,2022-12-05,Post-Election,2022-12-05,ActBlue,ActBlue,Fees,1.50,False,False,raw/2022/20752_Harte-Post-Election-2022.pdf,20752,206,high,summit_form/text,0,p5:l206:c92-102
Christopher F. Robinson,County Council,D,2022,2022-11-13,Post-Election,2022-02-28,Summit County Clerk,Summit County Clerk,Filing Fee for Summit County Council Seat “D”,303.02,False,False,raw/2022/20761_Robinson-Post-Election-2022.pdf,20761,97,high,summit_form/text,0,p3:l97:c112-119
Dawn Mathiesen Langston,County Clerk,,2022,2022-07-15,Post-Election,2022-05-07,Dawn M. Langston Campaign Fund Savings,Dawn M. Langston Campaign Fund Savings,Account set up,7.00,False,False,raw/2022/20765_Langston-Post-Election-2022.pdf,20765,72,high,summit_form/text,0,p5:l72:c107-112
Dawn Mathiesen Langston,County Clerk,,2022,2022-07-15,Post-Election,2022-05-26,"Walmart, Heber City",Heber City Walmart,TracFone for Campaign,33.26,False,False,raw/2022/20765_Langston-Post-Election-2022.pdf,20765,73,high,summit_form/text,0,p5:l73:c107-113
Dawn Mathiesen Langston,County Clerk,,2022,2022-07-15,Post-Election,2022-06-07,TracFone Services,TracFone Services,Campaign Phone Service,20.36,False,False,raw/2022/20765_Langston-Post-Election-2022.pdf,20765,74,high,summit_form/text,0,p5:l74:c108-114
Dawn Mathiesen Langston,County Clerk,,2022,2022-07-15,Post-Election,2022-06-14,VistaPrint,VistaPrint,Campaign Business Cards,54.37,False,False,raw/2022/20765_Langston-Post-Election-2022.pdf,20765,75,high,summit_form/text,0,p5:l75:c109-115
Dawn Mathiesen Langston,County Clerk,,2022,2022-07-15,Post-Election,2022-07-01,Dollar Tree Taylorsville,Dollar Tree Taylorsville,Decorations for Henefer Celebration Booth & Parade,12.28,False,False,raw/2022/20765_Langston-Post-Election-2022.pdf,20765,77,high,summit_form/text,0,p5:l77:c108-114
Dawn Mathiesen Langston,County Clerk,,2022,2022-07-15,Post-Election,2022-08-15,TracFone,TracFone,TracFone Service,22.70,False,False,raw/2022/20765_Langston-Post-Election-2022.pdf,20765,78,high,summit_form/text,0,p5:l78:c108-114
Dawn Mathiesen Langston,County Clerk,,2022,2022-07-15,Post-Election,2022-09-02,VistaPrint,VistaPrint,Campaign Business Cards,103.92,False,False,raw/2022/20765_Langston-Post-Election-2022.pdf,20765,79,high,summit_form/text,0,p5:l79:c108-115
Dawn Mathiesen Langston,County Clerk,,2022,2022-07-15,Post-Election,2022-10-14,Sugarhouse Industries,Sugarhouse Industries,Campaign Signs,129.77,False,False,raw/2022/20765_Langston-Post-Election-2022.pdf,20765,81,high,summit_form/text,0,p5:l81:c107-114
Dawn Mathiesen Langston,County Clerk,,2022,2022-07-15,Post-Election,2022-10-17,Sugarhouse Industries,Sugarhouse Industries,Campaign Signs,102.96,False,False,raw/2022/20765_Langston-Post-Election-2022.pdf,20765,82,high,summit_form/text,0,p5:l82:c107-114
Dawn Mathiesen Langston,County Clerk,,2022,2022-07-15,Post-Election,2022-10-27,America First Credit Union,America First Credit Union,Bank Fee,25.00,False,False,raw/2022/20765_Langston-Post-Election-2022.pdf,20765,83,high,summit_form/text,0,p5:l83:c107-113
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-01-02,Summit County Clerk,Summit County Clerk,Filing Fee,339.46,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,93,high,summit_form/text,0,p3:l93:c121-129
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-01-30,ActBlue,ActBlue,Fees,6.38,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,94,high,summit_form/text,0,p3:l94:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-03-15,Mailchimp,Mailchimp,Account Subscription,21.49,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,95,high,summit_form/text,0,p3:l95:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-03-26,Documart,Documart,Printing,64.35,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,96,high,summit_form/text,0,p3:l96:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-03-29,Zions Bank,Zions Bank,Paper statement fee,3.00,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,97,high,summit_form/text,0,p3:l97:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-03-29,Zions Bank,Zions Bank,Maintenance Fee,5.00,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,98,high,summit_form/text,0,p3:l98:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-03-30,ActBlue,ActBlue,Fees,8.25,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,99,high,summit_form/text,0,p3:l99:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-04-01,signs.com,signs.com,Yard Signs,389.20,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,100,high,summit_form/text,0,p3:l100:c121-129
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-04-08,signs.com,signs.com,Yard Signs,432.44,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,101,high,summit_form/text,0,p3:l101:c121-129
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-04-15,Mailchimp,Mailchimp,Account Subscription,21.49,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,102,high,summit_form/text,0,p3:l102:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-04-29,signs.com,signs.com,Yard Signs,432.44,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,103,high,summit_form/text,0,p3:l103:c121-129
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-04-30,Zions Bank,Zions Bank,Paper statement fee,3.00,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,104,high,summit_form/text,0,p3:l104:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-04-30,ActBlue,ActBlue,Fees,24.04,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,105,high,summit_form/text,0,p3:l105:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-05-02,Google LLC,Google Llc,G Suite subscription,6.60,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,106,high,summit_form/text,0,p3:l106:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-05-15,Mailchimp,Mailchimp,Account Subscription,21.49,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,107,high,summit_form/text,0,p3:l107:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-05-16,John Powell Design,John Powell Design,Graphic Design,720.00,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,108,high,summit_form/text,0,p3:l108:c121-129
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-05-28,O Shucks Quarry Village,O Shucks Quarry Village,Meet and Greet expenses,159.40,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,109,high,summit_form/text,0,p3:l109:c121-129
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-05-29,signs.com,signs.com,Yard Signs,432.44,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,110,high,summit_form/text,0,p3:l110:c121-129
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-05-31,Zions Bank,Zions Bank,Paper statement fee,3.00,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,111,high,summit_form/text,0,p3:l111:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-05-31,ActBlue,ActBlue,Fees,20.25,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,112,high,summit_form/text,0,p3:l112:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-06-03,Google LLC,Google Llc,G Suite subscription,7.85,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,113,high,summit_form/text,0,p3:l113:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-06-07,Slack,Slack,Subscription,9.40,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,114,high,summit_form/text,0,p3:l114:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-06-12,Salt Lake Mailing,Salt Lake Mailing,Direct Mail print and mail,2409.23,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,115,high,summit_form/text,0,p3:l115:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-06-17,Mailchimp,Mailchimp,Account Subscription,105.30,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,116,high,summit_form/text,0,p3:l116:c121-129
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-06-28,Zions Bank,Zions Bank,Paper statement fee,3.00,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,117,high,summit_form/text,0,p3:l117:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-06-29,ActBlue,ActBlue,Fees,15.75,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,118,high,summit_form/text,0,p3:l118:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-07-02,Google LLC,Google Llc,G Suite subscription,7.85,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,119,high,summit_form/text,0,p3:l119:c121-131
Thomas Cooke,County Council,C,2024,2024-08-02,Out at Primary,2024-07-05,Mailchimp,Mailchimp,Account Subscription,83.81,False,False,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,23740,120,high,summit_form/text,0,p3:l120:c121-131
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-01-01,Squarespace Payments,Squarespace Payments,Processing Fee,29.80,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,120,high,summit_form/text,0,p4:l120:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-01-06,Summit County Clerk,Summit County Clerk,Filing Fee,339.46,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,121,high,summit_form/text,0,p4:l121:c109-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-01-09,GOOGLE *FI xG6LC6 g.co/helppay#CA,Google *FI xG6LC6 g.co/helppay#CA,Telephone,26.22,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,122,high,summit_form/text,0,p4:l122:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-01-11,Constant Contact,Constant Contact,Email Communications,397.53,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,123,high,summit_form/text,0,p4:l123:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-01-24,Lincoln Day Lunchon,Lincoln Day Lunchon,Candidate Sponsorship,200.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,124,high,summit_form/text,0,p4:l124:c109-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-01-29,Squarespace Inc,Squarespace Inc,Domain Registration,12.86,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,125,high,summit_form/text,0,p4:l125:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-01-29,Squarespace Inc,Squarespace Inc,Website,77.15,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,126,high,summit_form/text,0,p4:l126:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-01-29,Squarespace Inc,Squarespace Inc,Website,90.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,127,high,summit_form/text,0,p4:l127:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-01-29,Squarespace Inc,Squarespace Inc,Website,192.87,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,128,high,summit_form/text,0,p4:l128:c109-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-01-30,Squarespace Payments,Squarespace Payments,Processing Fee,12.40,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,129,high,summit_form/text,0,p4:l129:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-01-31,Squarespace Inc,Squarespace Inc,Domain Registration,12.86,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,130,high,summit_form/text,0,p4:l130:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-02-01,Constant Contact,Constant Contact,Email Communications,127.32,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,131,high,summit_form/text,0,p4:l131:c109-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-02-08,Staples,Staples,Printing,78.20,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,132,high,summit_form/text,0,p4:l132:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-02-09,GOOGLE *FI xG6LC6 g.co/helppay#CA,Google *FI xG6LC6 g.co/helppay#CA,Telephone,26.61,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,133,high,summit_form/text,0,p4:l133:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-02-20,Squarespace Payments,Squarespace Payments,Processing Fee,3.25,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,134,high,summit_form/text,0,p4:l134:c111-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-02-20,Squarespace Payments,Squarespace Payments,Processing Fee,3.25,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,135,high,summit_form/text,0,p4:l135:c111-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-03-04,Squarespace Payments,Squarespace Payments,Processing Fee,6.20,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,136,high,summit_form/text,0,p4:l136:c111-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-03-09,GOOGLE *FI xG6LC6 g.co/helppay#CA,Google *FI xG6LC6 g.co/helppay#CA,Telephone,58.60,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,137,high,summit_form/text,0,p4:l137:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-04-20,GOOGLE *FI xG6LC6 g.co/helppay#CA,Google *FI xG6LC6 g.co/helppay#CA,Telephone,36.82,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,138,high,summit_form/text,0,p4:l138:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-05-15,Squarespace Payments,Squarespace Payments,Processing Fee,1.78,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,139,high,summit_form/text,0,p4:l139:c111-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-05-27,Squarespace Payments,Squarespace Payments,Processing Fee,15.05,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,140,high,summit_form/text,0,p4:l140:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-05-30,PY *DBA PMI Communication770-9413671 GA,PY *DBA Pmi Communication770-9413671 GA,Printing,171.20,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,141,high,summit_form/text,0,p4:l141:c109-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-06-15,QR-CODE-GENERATOR.COM BIELEFELD DE,QR-CODE-GENERATOR.COM Bielefeld DE,QR Code Service,128.45,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,142,high,summit_form/text,0,p4:l142:c109-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-06-20,GOOGLE *FI Wz2Xw8 g.co/helppay#CA,Google *FI Wz2Xw8 g.co/helppay#CA,Telephone,62.49,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,143,high,summit_form/text,0,p4:l143:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-07-09,Squarespace Payments,Squarespace Payments,Processing Fee,6.50,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,144,high,summit_form/text,0,p4:l144:c111-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-07-10,"IN *BAD DOG HOLDINGS, LLC678-3621678 GA","IN *BAD Dog HOLDINGS, LLC678-3621678 GA",Printing,536.50,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,145,high,summit_form/text,0,p4:l145:c109-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-07-11,PY *DBA PMI Communication770-9413671 GA,PY *DBA Pmi Communication770-9413671 GA,Flyers,540.35,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,146,high,summit_form/text,0,p4:l146:c109-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-07-12,BUTTONWORKS.COM 916-333-3123 CA,BUTTONWORKS.COM 916-333-3123 CA,Buttons,128.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,147,high,summit_form/text,0,p4:l147:c109-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-07-20,GOOGLE *FI V28x64 g.co/helppay#CA,Google *FI V28x64 g.co/helppay#CA,Telephone,37.32,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,148,high,summit_form/text,0,p4:l148:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-07-21,Squarespace Payments,Squarespace Payments,Processing Fee,6.20,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,149,high,summit_form/text,0,p4:l149:c111-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-07-24,REPUBLICAN ADS LLC WWW.REPUBLICADC,Republican Ads Llc WWW.REPUBLICADC,Advertizing,1717.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,150,high,summit_form/text,0,p4:l150:c108-117
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-07-27,Squarespace Payments,Squarespace Payments,Processing Fee,6.20,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,151,high,summit_form/text,0,p4:l151:c111-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-07-28,REPUBLICAN ADS LLC WWW.REPUBLICADC,Republican Ads Llc WWW.REPUBLICADC,Advertizing,2661.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,152,high,summit_form/text,0,p4:l152:c108-117
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-07-31,IN *TOWNLIFT NEWS LLC 435-6319555 WY,IN *TOWNLIFT News Llc 435-6319555 WY,Advertizing,1000.00,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,153,high,summit_form/text,0,p4:l153:c108-117
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-03,Squarespace Payments,Squarespace Payments,Processing Fee,6.20,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,154,high,summit_form/text,0,p4:l154:c111-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-04,Squarespace Payments,Squarespace Payments,Processing Fee,32.48,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,155,high,summit_form/text,0,p4:l155:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-05,Alpine Promotions,Alpine Promotions,T-Shirts,517.20,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,156,high,summit_form/text,0,p4:l156:c109-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-07,"IN *BAD DOG HOLDINGS, LLC678-3621678 GA","IN *BAD Dog HOLDINGS, LLC678-3621678 GA",Printing,702.02,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,157,high,summit_form/text,0,p4:l157:c109-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-07,Squarespace Payments,Squarespace Payments,Processing Fee,32.48,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,158,high,summit_form/text,0,p4:l158:c110-116
Ari Ioannides,County Council,C,2024,2024-12-06,Post-Election,2024-08-10,Squarespace Payments,Squarespace Payments,Processing Fee,9.15,False,False,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,24382,160,high,summit_form/text,0,p5:l160:c76-81
