date,date_basis,candidate,office,seat,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,text_path,bytes,sha256,document_id,channel,listing_url,office_source,matched_election_candidate,join_confidence,text_quality,needs_review,notes
,,Holly McClure,County Council,D,2022,statement,Post-Election,Holly McClure — 2022 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20758/McClure-Post-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20758_McClure-Post-Election-2022.pdf,text/20758_McClure-Post-Election-2022.txt,1759956,a737e7c921460aaaecc9197c94ed2c8289bbb827a12ca8cf16c9a75d4bab7172,20758,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,REP HOLLY MCCLURE,surname+year,high,0,
,,"John ""Jack"" Murphy",County Council,E,2022,statement,Pre-Election,"John ""Jack"" Murphy — 2022 Summit County campaign financial report (Pre-Election)",https://www.summitcountyutah.gov/DocumentCenter/View/20640/Murphy-Pre-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20640_Murphy-Pre-Election-2022.pdf,text/20640_Murphy-Pre-Election-2022.txt,189374,068997041d08ef7bc3d58a5b4babc4ce3538ef5c4281a163f64176187566d8f7,20640,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,"REP JOHN ""JACK"" MURPHY",surname+year,high,0,
,,"John ""Jack"" Murphy",County Council,E,2022,statement,Post-Election,"John ""Jack"" Murphy — 2022 Summit County campaign financial report (Post-Election)",https://www.summitcountyutah.gov/DocumentCenter/View/20766/Murphy-Post-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20766_Murphy-Post-Election-2022.pdf,text/20766_Murphy-Post-Election-2022.txt,200442,65f22e05d5c30341f6ec22b77cdef22d460c61d8faba085236ab7d1ce878725d,20766,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,"REP JOHN ""JACK"" MURPHY",surname+year,high,0,
,,Michael J Franchek,County Council,E,2022,statement,Pre-Election,Michael J Franchek — 2022 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20650/Franchek-Pre-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20650_Franchek-Pre-Election-2022.pdf,text/20650_Franchek-Pre-Election-2022.txt,1936694,d82ae3e3b4b5c2a167bdb6870f40324f8a4b371f4f320aa60cee83c3c5087f4d,20650,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,,none,low,1,sidecar illegible (handwritten/scan floor) — read the raw PDF
2022-12-06,pdf_creation_date (proxy),Michael J Franchek,County Council,E,2022,statement,Post-Election,Michael J Franchek — 2022 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20751/Franchek-Post-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20751_Franchek-Post-Election-2022.pdf,text/20751_Franchek-Post-Election-2022.txt,6104988,3b2dfd08b5bcd81a599073280438fa0a22f36af27dbf55e300321f549d27ed1f,20751,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,,none,medium,1,
,,Alan Siddoway,County Sheriff,,2022,statement,Post-Election,Alan Siddoway — 2022 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20753/Siddoway-Post-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20753_Siddoway-Post-Election-2022.pdf,text/20753_Siddoway-Post-Election-2022.txt,2251664,681f4b3e84cc61f3c7a63f77c15ab34b68552d5a7611c8e94b3a094a43c1467c,20753,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,,none,medium,1,
,,Justin Martinez,County Sheriff,,2022,statement,Pre-Election,Justin Martinez — 2022 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/20638/Martinez-Pre-Election-2022,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2022/20638_Martinez-Pre-Election-2022.pdf,text/20638_Martinez-Pre-Election-2022.txt,62303,1e39f955744dd534633b66eb2e03152e891ead01680802e9793dc44584957a3e,20638,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM JUSTIN MARTINEZ,surname+year,high,0,
2024-10-29,pdf_creation_date (proxy),Stephanie Poll,County Assessor,,2024,statement,Pre-Election,Stephanie Poll — 2024 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24233/Poll-Pre-Election-2024-General,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2024/24233_Poll-Pre-Election-2024-General.pdf,text/24233_Poll-Pre-Election-2024-General.txt,364202,019486078777094ac291231bc510a8a7649f974ebdcde9ad0c22187c9dae3383,24233,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM STEPHANIE POLL,surname+year,high,0,
2024-12-05,pdf_creation_date (proxy),Stephanie Poll,County Assessor,,2024,statement,Post-Election,Stephanie Poll — 2024 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24385/Poll-Post-Election-2024-General,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2024/24385_Poll-Post-Election-2024-General.pdf,text/24385_Poll-Post-Election-2024-General.txt,555961,30e34f4a6edf4b1924e78a892ff9dd6f94505f376e6d5614223bdddf3961140c,24385,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM STEPHANIE POLL,surname+year,high,0,
2024-10-29,pdf_creation_date (proxy),Ari Ioannides,County Council,C,2024,statement,Pre-Election,Ari Ioannides — 2024 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24231/Ioannides-Pre-Election-2024-General,2026-08-01,text,pdftotext -layout,raw/2024/24231_Ioannides-Pre-Election-2024-General.pdf,text/24231_Ioannides-Pre-Election-2024-General.txt,223301,616562429157ed96eb6cee0a8e994b21acbdfab6b64f9a7193f00804bf6bc205,24231,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,REP ARI IOANNIDES,surname+year,high,0,
2024-12-06,pdf_creation_date (proxy),Ari Ioannides,County Council,C,2024,statement,Post-Election,Ari Ioannides — 2024 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24382/Ioannides-Post-Election-2024-General,2026-08-01,text,pdftotext -layout,raw/2024/24382_Ioannides-Post-Election-2024-General.pdf,text/24382_Ioannides-Post-Election-2024-General.txt,224945,5203a100a96f928170784037c8e40a4b40bdf043c47101f51e2692ce8921c30d,24382,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,REP ARI IOANNIDES,surname+year,high,0,
2024-04-24,pdf_creation_date (proxy),Betsy Wallace,County Council,B,2024,statement,Out at Convention,Betsy Wallace — 2024 Summit County campaign financial report (Out at Convention),https://www.summitcountyutah.gov/DocumentCenter/View/23016/Wallace-Final-2024-Financial-Disclosure,2026-08-01,text,pdftotext -layout,raw/2024/23016_Wallace-Final-2024-Financial-Disclosure.pdf,text/23016_Wallace-Final-2024-Financial-Disclosure.txt,325377,92cf12eb46c399faa555f951996c20f388c2d1709f1d393744ab3358bf7f4128,23016,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,,none,high,0,
,,Byron Lansing Ames,County Council,C,2024,statement,Withdrawn,Byron Lansing Ames — 2024 Summit County campaign financial report (Withdrawn),https://www.summitcountyutah.gov/DocumentCenter/View/23013/Ames-Final-2024-Financial-Disclosure,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2024/23013_Ames-Final-2024-Financial-Disclosure.pdf,text/23013_Ames-Final-2024-Financial-Disclosure.txt,1092686,64ebc7aedb02010e63c99011e505d1186e258721078187eab62976e3dd1d3eb7,23013,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,,none,high,0,
,,Cami Richardson,County Council,A,2024,statement,Out at Convention,Cami Richardson — 2024 Summit County campaign financial report (Out at Convention),https://www.summitcountyutah.gov/DocumentCenter/View/23015/Richardson-Final-2024-Financial-Disclosure,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2024/23015_Richardson-Final-2024-Financial-Disclosure.pdf,text/23015_Richardson-Final-2024-Financial-Disclosure.txt,97265,0eab87b799d61cc374010e4b34f0de2e5fc92670e21add5652347a3db81a2efb,23015,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,,none,medium,1,
,,Megan Marie McKenna,County Council,C,2024,statement,Pre-Election,Megan Marie McKenna — 2024 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24232/McKenna-Pre-Election-2024-General,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2024/24232_McKenna-Pre-Election-2024-General.pdf,text/24232_McKenna-Pre-Election-2024-General.txt,265729,dd7d61b11f8aefb3cd4f5b117b6318ab46adb958eb9eafc927e7160730bdd1b2,24232,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM MEGAN MARIE MCKENNA,surname+year,high,0,
2024-12-09,pdf_creation_date (proxy),Megan Marie McKenna,County Council,C,2024,statement,Post-Election,Megan Marie McKenna — 2024 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24384/Mckenna-Post-Election-2024-General,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2024/24384_Mckenna-Post-Election-2024-General.pdf,text/24384_Mckenna-Post-Election-2024-General.txt,232682,a6c523351abd35474ebb0f0a9cdaa83f3feada8237e78d80e0df0895a30b910b,24384,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM MEGAN MARIE MCKENNA,surname+year,high,0,
2024-10-31,pdf_creation_date (proxy),Roger Armstrong,County Council,A,2024,statement,Pre-Election,Roger Armstrong — 2024 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24247/Armstrong-Pre-Election-2024-General,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2024/24247_Armstrong-Pre-Election-2024-General.pdf,text/24247_Armstrong-Pre-Election-2024-General.txt,423121,7619e17d2e75476766138172d952570aa161c760576b8b9d34de34ea5462df92,24247,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM ROGER ARMSTRONG,surname+year,high,0,
2024-12-09,pdf_creation_date (proxy),Roger Armstrong,County Council,A,2024,statement,Post-Election,Roger Armstrong — 2024 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24377/Armstrong-Post-Election-2024-General,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2024/24377_Armstrong-Post-Election-2024-General.pdf,text/24377_Armstrong-Post-Election-2024-General.txt,129778,fbf45dc7d88ab88c30a615a78ee5c14914bc6241ca627ba81fc88d8de9d937a7,24377,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM ROGER ARMSTRONG,surname+year,high,0,
2024-08-02,pdf_creation_date (proxy),Thomas Cooke,County Council,C,2024,statement,Out at Primary,Thomas Cooke — 2024 Summit County campaign financial report (Out at Primary),https://www.summitcountyutah.gov/DocumentCenter/View/23740/Cooke-Final-2024-Financial-Disclosure,2026-08-01,text,pdftotext -layout,raw/2024/23740_Cooke-Final-2024-Financial-Disclosure.pdf,text/23740_Cooke-Final-2024-Financial-Disclosure.txt,140668,03158e89c98bd1ae893b45a85932f5e2faba29c5349344cac38f7fef56af03ad,23740,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,,none,high,0,
2024-10-30,pdf_creation_date (proxy),Tonja Blonquist Hanson,County Council,B,2024,statement,Pre-Election,Tonja Blonquist Hanson — 2024 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24237/Hanson-Pre-Election-2024-General,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2024/24237_Hanson-Pre-Election-2024-General.pdf,text/24237_Hanson-Pre-Election-2024-General.txt,255543,55efef8dcec1c7b0f41f9bfaa9e483d0cb67f59c25f6c407729ba15fba721785,24237,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM TONJA BLONQUIST HANSON,surname+year,high,0,
2024-12-09,pdf_creation_date (proxy),Tonja Blonquist Hanson,County Council,B,2024,statement,Post-Election,Tonja Blonquist Hanson — 2024 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24381/Hanson-Post-Election-2024-General,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2024/24381_Hanson-Post-Election-2024-General.pdf,text/24381_Hanson-Post-Election-2024-General.txt,200898,47a693eaed02cf1a98e1be0452b8cc89f9cf4cc9e2967e61a66e62ff2af7f15e,24381,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM TONJA BLONQUIST HANSON,surname+year,high,0,
2024-10-29,pdf_creation_date (proxy),Tory Welch,County Council,A,2024,statement,Pre-Election,Tory Welch — 2024 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24234/Welch-Pre-Election-2024-General,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2024/24234_Welch-Pre-Election-2024-General.pdf,text/24234_Welch-Pre-Election-2024-General.txt,562555,de11507514b9c2ff409cb32677656423b844f431f76a8d335a9f69660f73b732,24234,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,REP TORY WELCH,surname+year,high,0,
2024-10-29,pdf_creation_date (proxy),Tory Welch,County Council,A,2024,statement,Post-Election,Tory Welch — 2024 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24708/Welch-Post-Election-2024-General,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2024/24708_Welch-Post-Election-2024-General.pdf,text/24708_Welch-Post-Election-2024-General.txt,560626,6142fa91ee3ca20d8ab4d7804e1769964576b78f4c54a14c8103515dbe98295b,24708,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,REP TORY WELCH,surname+year,high,0,
,,Dallin H Donaldson,County Recorder/Surveyor,,2024,statement,Withdrawn,Dallin H Donaldson — 2024 Summit County campaign financial report (Withdrawn),https://www.summitcountyutah.gov/DocumentCenter/View/23014/Donaldson-Final-2024-Financial-Disclosure,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2024/23014_Donaldson-Final-2024-Financial-Disclosure.pdf,text/23014_Donaldson-Final-2024-Financial-Disclosure.txt,200397,39cf923329466c55060af0aa45e6b4ab61155dcb1de90947e848ad8e55a74592,23014,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,,none,low,1,sidecar illegible (handwritten/scan floor) — read the raw PDF
2024-10-30,pdf_creation_date (proxy),Greg R. Wolbach,County Recorder/Surveyor,,2024,statement,Pre-Election,Greg R. Wolbach — 2024 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24240/Wolbach-Pre-Election-2024-General,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2024/24240_Wolbach-Pre-Election-2024-General.pdf,text/24240_Wolbach-Pre-Election-2024-General.txt,165401,bb2350c6b04e7bac3e48f9d0429cc00c70b4f3bb233c4c3ef44935e3f8e54ed8,24240,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM GREG R. WOLBACH,surname+year,high,0,
2024-12-09,pdf_creation_date (proxy),Greg R. Wolbach,County Recorder/Surveyor,,2024,statement,Post-Election,Greg R. Wolbach — 2024 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24390/Wolbach-Post-Election-2024-General,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2024/24390_Wolbach-Post-Election-2024-General.pdf,text/24390_Wolbach-Post-Election-2024-General.txt,195537,0fa26e86138a95011de05c607f03b196f78f1990e09f0e47e26205259c2f2623,24390,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM GREG R. WOLBACH,surname+year,high,0,
2024-10-30,pdf_creation_date (proxy),Francis Anthony Smith,County Sheriff,,2024,statement,Pre-Election,Francis Anthony Smith — 2024 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24239/Smith-Pre-Election-2024-General,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2024/24239_Smith-Pre-Election-2024-General.pdf,text/24239_Smith-Pre-Election-2024-General.txt,133346,be44bf0f698c30d9960072147936121d1a7a5bb5ba3135f72ce874131fab7392,24239,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM FRANCIS ANTHONY SMITH,surname+year,medium,1,
2024-12-09,pdf_creation_date (proxy),Francis Anthony Smith,County Sheriff,,2024,statement,Post-Election,Francis Anthony Smith — 2024 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24388/Smith-Post-Election-2024-General,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2024/24388_Smith-Post-Election-2024-General.pdf,text/24388_Smith-Post-Election-2024-General.txt,136643,ec0ce004a83933b63972c95bb4e3c1ca872bdaeee253b4e08b36e3870910a948,24388,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM FRANCIS ANTHONY SMITH,surname+year,medium,1,
2024-10-31,pdf_creation_date (proxy),Corrie Forsling,County Treasurer,,2024,statement,Pre-Election,Corrie Forsling — 2024 Summit County campaign financial report (Pre-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24244/Forsling-Pre-Election-2024-General,2026-08-01,scanned,embedded OCR text layer (pdftotext -layout),raw/2024/24244_Forsling-Pre-Election-2024-General.pdf,text/24244_Forsling-Pre-Election-2024-General.txt,203593,32b09f57344dcb94bb7028f52c9c282fbc08e01460ff50ae3acf2e667c37ae19,24244,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,DEM CORRIE FORSLING,surname+year,medium,1,
2024-12-09,pdf_creation_date (proxy),Corrie Forsling,County Treasurer,,2024,statement,Post-Election,Corrie Forsling — 2024 Summit County campaign financial report (Post-Election),https://www.summitcountyutah.gov/DocumentCenter/View/24393/Forsling-Post-Election-2024-General,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2024/24393_Forsling-Post-Election-2024-General.pdf,text/24393_Forsling-Post-Election-2024-General.txt,197009,1a2f0cbba8afea95056db9dfc56791464a3e15a43c1540a362a823c8567ca3f3,24393,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,DEM CORRIE FORSLING,surname+year,high,0,
,,Margaret Olson,County Attorney,,2026,statement,Primary,Margaret Olson — 2026 Summit County campaign financial report (Primary),https://www.summitcountyutah.gov/DocumentCenter/View/27205/Olson-Disclosure-2026-Primary_Redacted,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2026/27205_Olson-Disclosure-2026-Primary_Redacted.pdf,text/27205_Olson-Disclosure-2026-Primary_Redacted.txt,1182982,c415cefb8e1a67142e2729d53313fbcad20e24835d7952ddfbe02d434c9be436,27205,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,,none,low,1,sidecar illegible (handwritten/scan floor) — read the raw PDF
,,Cindy Keyes,County Auditor,,2026,statement,Primary,Cindy Keyes — 2026 Summit County campaign financial report (Primary),https://www.summitcountyutah.gov/DocumentCenter/View/27203/Keyes-Disclosure-2026-Primary_Redacted,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2026/27203_Keyes-Disclosure-2026-Primary_Redacted.pdf,text/27203_Keyes-Disclosure-2026-Primary_Redacted.txt,679128,ea5af55822411f6510f1843dcf41792af2c459191e2eb7602adb74f2cf7de76c,27203,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,,none,high,0,
,,Malena Stevens,County Clerk,,2026,statement,Appointment Report,Malena Stevens — 2026 Summit County campaign financial report (Appointment Report),https://www.summitcountyutah.gov/DocumentCenter/View/26742/Malena-Stevens-2026-Appointment,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2026/26742_Malena-Stevens-2026-Appointment.pdf,text/26742_Malena-Stevens-2026-Appointment.txt,256328,22f7f572d2152af6926af4c8d1d4a7358326d6439d32ba6e89fb7fb670e3b040,26742,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,,none,high,0,
,,Malena Stevens,County Clerk,,2026,statement,Primary,Malena Stevens — 2026 Summit County campaign financial report (Primary),https://www.summitcountyutah.gov/DocumentCenter/View/27210/Stevens-Disclosure-2026-Primary_Redacted,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2026/27210_Stevens-Disclosure-2026-Primary_Redacted.pdf,text/27210_Stevens-Disclosure-2026-Primary_Redacted.txt,257117,cd16215e6c12c0c6c1bf874af2dedcbdf73c113c3dd61ad794d82beb91654c9f,27210,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,,none,high,0,
,,Suni Woolstenhulme,County Clerk,,2026,statement,Primary,Suni Woolstenhulme — 2026 Summit County campaign financial report (Primary),https://www.summitcountyutah.gov/DocumentCenter/View/27212/Woolstenhulme-Disclosure-2026-Primary_Redacted,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2026/27212_Woolstenhulme-Disclosure-2026-Primary_Redacted.pdf,text/27212_Woolstenhulme-Disclosure-2026-Primary_Redacted.txt,2428151,fbe075dd7931e5f724aa8df16a7b561ec8ad16909ab7e991e59c3881fb57aaa5,27212,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,,none,medium,1,
,,Canice Harte,County Council,5,2026,statement,Primary,Canice Harte — 2026 Summit County campaign financial report (Primary),https://www.summitcountyutah.gov/DocumentCenter/View/27200/Harte-Disclosure-2026-Primary_Redacted,2026-08-01,text,pdftotext -layout,raw/2026/27200_Harte-Disclosure-2026-Primary_Redacted.pdf,text/27200_Harte-Disclosure-2026-Primary_Redacted.txt,105676,9b0d5dfcfa3db61c4c803df24194e35a00bee11e9c794e9cc6c755fd8531608d,27200,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,CANICE HARTE,surname+year,high,0,
,,Christie Babalis,County Council,4,2026,statement,Primary,Christie Babalis — 2026 Summit County campaign financial report (Primary),https://www.summitcountyutah.gov/DocumentCenter/View/27197/Babalis-Disclosure-2026-Primary_Redacted,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2026/27197_Babalis-Disclosure-2026-Primary_Redacted.pdf,text/27197_Babalis-Disclosure-2026-Primary_Redacted.txt,1073332,b28fa56c5c941ad16b1e54db3904e4cf9d4f261944c9baacfc23afc2bed1bc9e,27197,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,CHRISTIE BABALIS,surname+year,medium,1,
,,John Kucera,County Council,4,2026,statement,Primary,John Kucera — 2026 Summit County campaign financial report (Primary),https://www.summitcountyutah.gov/DocumentCenter/View/27204/Kucera-Disclosure-2026-Primary_Redacted,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2026/27204_Kucera-Disclosure-2026-Primary_Redacted.pdf,text/27204_Kucera-Disclosure-2026-Primary_Redacted.txt,1730419,2a5d6466507ebba1299723090fc30f1a5f6d5ce42cdcafbe502fdd3faf741e8c,27204,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,JOHN KUCERA,surname+year,high,0,
,,John Kucera,County Council,4,2026,statement,Final,John Kucera — 2026 Summit County campaign financial report (Final),https://www.summitcountyutah.gov/DocumentCenter/View/27451/Kucera-Diclsoure-2026-Final_Redacted,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2026/27451_Kucera-Diclsoure-2026-Final_Redacted.pdf,text/27451_Kucera-Diclsoure-2026-Final_Redacted.txt,257310,617a6150f0d53ff2d73c38414250b32cf67990ce7df7f31d4ac36afcc5b8ac30,27451,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,JOHN KUCERA,surname+year,high,0,
,,Meredith Reed,County Council,5,2026,statement,Primary,Meredith Reed — 2026 Summit County campaign financial report (Primary),https://www.summitcountyutah.gov/DocumentCenter/View/27208/Reed-Disclosure-2026-Primary_Redacted,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2026/27208_Reed-Disclosure-2026-Primary_Redacted.pdf,text/27208_Reed-Disclosure-2026-Primary_Redacted.txt,1487515,f96ddaf849ef7cce87a78a9914f013394ce84e091b9aefac3d75553338b93982,27208,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,MEREDITH REED,surname+year,high,0,
,,Meredith Reed,County Council,5,2026,statement,Final,Meredith Reed — 2026 Summit County campaign financial report (Final),https://www.summitcountyutah.gov/DocumentCenter/View/27450/Reed-Disclosure-2026-Final-Report_Redacted,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2026/27450_Reed-Disclosure-2026-Final-Report_Redacted.pdf,text/27450_Reed-Disclosure-2026-Final-Report_Redacted.txt,398120,abcee9a8bca86f380388ecd31e5806eadbc1723a6ae889e827fa342489584180,27450,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,filing_text,MEREDITH REED,surname+year,high,0,
,,Kacey Bates,County Sheriff,,2026,statement,Primary,Kacey Bates — 2026 Summit County campaign financial report (Primary),https://www.summitcountyutah.gov/DocumentCenter/View/27198/Bates-Disclosure-2026-Primary_Redacted,2026-08-01,scanned,tesseract OCR (pdftoppm 300dpi),raw/2026/27198_Bates-Disclosure-2026-Primary_Redacted.pdf,text/27198_Bates-Disclosure-2026-Primary_Redacted.txt,1770513,108e2bba6085d12b03f8624401e6e3a3ae8e1793e58904b523ae62bad5180585,27198,county_live_page,https://www.summitcountyutah.gov/536/Financial-Reports,portal_listing,,none,low,1,sidecar illegible (handwritten/scan floor) — read the raw PDF
