year,election_type,contest,jurisdiction_slug,office,district,seats,candidate,party,votes,rank_in_contest,n_precincts,suppressed,source_file,rcv,rcv_final_winner,official_total
2019,municipal primary,LEHI CITY COUNCIL,lehi,Council,,,JASON OVIATT,,615,9,26,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,LEHI CITY COUNCIL,lehi,Council,,,STEVEN WERNER,,447,10,26,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,LEHI CITY COUNCIL,lehi,Council,,,MONTANE HAMILTON,,370,11,26,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,LEHI CITY COUNCIL,lehi,Council,,,JONATHAN WILLIS,,176,12,26,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,LEHI CITY COUNCIL,lehi,Council,,,AMMON CROSSETTE,,141,13,26,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,LEHI CITY COUNCIL,lehi,Council,,,HENRY RUDOLPH KNEITZ III,,133,14,26,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,OREM CITY COUNCIL,orem,Council,,,TERRY D PETERSON,,6176,1,51,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,OREM CITY COUNCIL,orem,Council,,,DEBBY LAURET,,5005,2,51,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,OREM CITY COUNCIL,orem,Council,,,SAM LENTZ,,3924,3,51,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,OREM CITY COUNCIL,orem,Council,,,JEFFREY K LAMBSON,,3909,4,51,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,OREM CITY COUNCIL,orem,Council,,,SPENCER RANDS,,2557,5,51,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,OREM CITY COUNCIL,orem,Council,,,NICHELLE JENSEN,,2086,6,51,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,OREM CITY COUNCIL,orem,Council,,,DAVID G PRZYBYLA,,1370,7,51,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,OREM CITY COUNCIL,orem,Council,,,MICKEY W COCHRAN,,1369,8,51,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,OREM CITY COUNCIL,orem,Council,,,DAVID HALLIDAY,,1159,9,51,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,OREM CITY COUNCIL,orem,Council,,,TOMMY WILLIAMS,,697,10,51,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,OREM CITY COUNCIL,orem,Council,,,MARTIN WRIGHT,,567,11,51,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,PROVO CITY COUNCIL - DISTRICT 3,provo,Council,3,,SHANNON ELLSWORTH,,862,1,9,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,PROVO CITY COUNCIL - DISTRICT 3,provo,Council,3,,ROBIN ROBERTS,,460,2,9,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,PROVO CITY COUNCIL - DISTRICT 3,provo,Council,3,,JEFF HANDY,,291,3,9,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,PROVO CITY COUNCIL - DISTRICT 4,provo,Council,4,,TRAVIS HOBAN,,1085,1,11,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,PROVO CITY COUNCIL - DISTRICT 4,provo,Council,4,,VALERIE PAXMAN,,894,2,11,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,PROVO CITY COUNCIL - DISTRICT 4,provo,Council,4,,BETH ALLIGOOD,,630,3,11,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2019,municipal primary,PROVO CITY COUNCIL - DISTRICT 4,provo,Council,4,,ERIC LUDWIG,,161,4,11,false,19_P_19_Primary_SOVC_suppressed_93de48c7ac.CSV,false,,true
2020,general,County Assessor,utah_county,County Assessor,,,KRIS POULSON,,239422,1,288,false,20_G_2020_General_SOVC_SUPPRESSED_2677d8223a.csv,false,,true
2020,general,County Commission Seat C,utah_county,County Commission,Seat C,,TOM SAKIEVICH,,198434,1,288,false,20_G_2020_General_SOVC_SUPPRESSED_2677d8223a.csv,false,,true
2020,general,County Commission Seat C,utah_county,County Commission,Seat C,,JEANNE BOWEN,,70360,2,288,false,20_G_2020_General_SOVC_SUPPRESSED_2677d8223a.csv,false,,true
2020,general,County Recorder,utah_county,County Recorder,,,ANDREA ALLEN,,240582,1,288,false,20_G_2020_General_SOVC_SUPPRESSED_2677d8223a.csv,false,,true
2020,general,County Surveyor,utah_county,County Surveyor,,,ANTHONY CANTO,,239399,1,288,false,20_G_2020_General_SOVC_SUPPRESSED_2677d8223a.csv,false,,true
2020,general,County Treasurer,utah_county,County Treasurer,,,KIM JACKSON,,238832,1,288,false,20_G_2020_General_SOVC_SUPPRESSED_2677d8223a.csv,false,,true
2020,regular primary,Republican for County Commission Seat C,utah_county,County Commission,Seat C,,TOM SAKIEVICH,REP,59868,1,283,false,2020_Primary_SOVC_suppressed_a96f91f7cb.CSV,false,,true
2020,regular primary,Republican for County Commission Seat C,utah_county,County Commission,Seat C,,R NATHAN IVIE,REP,39088,2,283,false,2020_Primary_SOVC_suppressed_a96f91f7cb.CSV,false,,true
2020,regular primary,Republican for County Recorder,utah_county,County Recorder,,,ANDREA ALLEN,REP,55674,1,283,false,2020_Primary_SOVC_suppressed_a96f91f7cb.CSV,false,,true
2020,regular primary,Republican for County Recorder,utah_county,County Recorder,,,BRIAN VOEKS,REP,43084,2,283,false,2020_Primary_SOVC_suppressed_a96f91f7cb.CSV,false,,true
2021,municipal general,American Fork City Council,,Council,,,STACI CARROLL,,5126,1,20,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Cedar Hills City Council,,Council,,,LAURA ELLISON,,1470,1,10,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Eagle Mountain City Council,,Council,,,BRETT WRIGHT,,2884,1,14,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Elk Ridge City Council 1st Choice,,Council,,,TANYA WILLIS,,684,1,8,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,TANYA WILLIS; JARED PETERSON,true
2021,municipal general,Genola City Council 1st Choice,,Council,,,HALE ROBISON,,180,1,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,HALE ROBISON; GRANT LUNDBERG,true
2021,municipal general,Highland City Council,,Council,,,SARAH D. PETERSEN,,2482,1,15,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Lindon City Council,,Council,,,JAKE HOYT,,2080,1,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Mapleton City Council,,Council,,,KASEY BECK,,1672,1,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Salem City Council,,Council,,,CRISTY SIMONS,,1265,1,10,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Santaquin City Council,,Council,,,ARTHUR (ART) ADCOCK,,1325,1,9,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Saratoga Springs City Council,,Council,,,STEPHEN L. WILLDEN,,2576,1,15,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Spanish Fork City Council,,Council,,,KEVIN OYLER,,3843,1,21,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Woodland Hills City Council 1st Choice,,Council,,,JANET LUNT,,265,1,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,JANET LUNT; DOREL B. KYNASTON,true
2021,municipal general,American Fork City Council,,Council,,,RYAN HUNTER,,5076,2,20,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Cedar Hills City Council,,Council,,,ALEXANDRA MCEWEN,,903,2,10,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Eagle Mountain City Council,,Council,,,DONNA RIVERA BURNHAM,,2423,2,14,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Elk Ridge City Council 1st Choice,,Council,,,JARED PETERSON,,539,2,8,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,TANYA WILLIS; JARED PETERSON,true
2021,municipal general,Genola City Council 1st Choice,,Council,,,GRANT LUNDBERG,,81,2,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,HALE ROBISON; GRANT LUNDBERG,true
2021,municipal general,Highland City Council,,Council,,,SCOTT L. SMITH,,2424,2,15,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Lindon City Council,,Council,,,VAN BRODERICK,,1627,2,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Mapleton City Council,,Council,,,E. REID CARLSON,,1192,2,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Salem City Council,,Council,,,KELLY PETERSON,,1058,2,10,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Santaquin City Council,,Council,,,JEFF SIDDOWAY,,1258,2,9,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Saratoga Springs City Council,,Council,,,MICHAEL D. S. MCOMBER,,2162,2,15,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Spanish Fork City Council,,Council,,,SHANE MARSHALL,,3401,2,21,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Woodland Hills City Council 1st Choice,,Council,,,TOBY M. HARDING,,169,2,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,JANET LUNT; DOREL B. KYNASTON,true
2021,municipal general,American Fork City Council,,Council,,,CARISSA GEORGE,,1501,3,20,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Cedar Hills City Council,,Council,,,BOB MORGAN,,604,3,10,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Eagle Mountain City Council,,Council,,,RICH WOOD,,2389,3,14,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Genola City Council 1st Choice,,Council,,,DARON S. HUGHES,,76,3,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,HALE ROBISON; GRANT LUNDBERG,true
2021,municipal general,Highland City Council,,Council,,,JERRY ABBOTT,,2351,3,15,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Lindon City Council,,Council,,,COLE D. HOOLEY,,1241,3,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Mapleton City Council,,Council,,,A.J. ROUNDS,,1123,3,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Salem City Council,,Council,,,JEFF LONG,,982,3,10,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Santaquin City Council,,Council,,,BETSY MONTOYA,,1139,3,9,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Saratoga Springs City Council,,Council,,,NIC LAUGHTER,,595,3,15,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Spanish Fork City Council,,Council,,,MIKE CLAYSON,,2412,3,21,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Woodland Hills City Council 1st Choice,,Council,,,DOREL B. KYNASTON,,147,3,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,JANET LUNT; DOREL B. KYNASTON,true
2021,municipal general,Cedar Hills City Council,,Council,,,BRITNEY LINDSEY,,551,4,10,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Eagle Mountain City Council,,Council,,,JASON ALLEN,,1698,4,14,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Highland City Council,,Council,,,COLBY GIBSON,,1820,4,15,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Lindon City Council,,Council,,,JENNIFER PRICE,,944,4,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Mapleton City Council,,Council,,,JIM LUNDBERG,,1076,4,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Salem City Council,,Council,,,JASON B STEWART,,793,4,10,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Santaquin City Council,,Council,,,MICHEALWEIGHT,,1046,4,9,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Saratoga Springs City Council,,Council,,,RICKY FELIX,,516,4,15,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Spanish Fork City Council,,Council,,,BRET BILLS,,2205,4,21,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Woodland Hills City Council 1st Choice,,Council,,,CODY CHAMBERLAIN,,64,4,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,JANET LUNT; DOREL B. KYNASTON,true
2021,municipal general,Alpine City Council (2 year),,Council,2-Year,,JESSICA SMUIN,,2249,1,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Springville City Council (2 year) 1st Choice,,Council,2-Year,,CHRIS SORENSEN,,2853,1,23,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,CHRIS SORENSEN,true
2021,municipal general,Alpine City Council (2 year),,Council,2-Year,,ETHAN ALLEN,,1318,2,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Springville City Council (2 year) 1st Choice,,Council,2-Year,,LYLE WERT,,2481,2,23,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,CHRIS SORENSEN,true
2021,municipal general,Springville City Council (2 year) 1st Choice,,Council,2-Year,,KELLY JENSEN,,706,3,23,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,CHRIS SORENSEN,true
2021,municipal general,Alpine City Council (4 year),,Council,4-Year,,KELLI B. LAW,,2467,1,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Springville City Council (4 year) 1st Choice,,Council,4-Year,,MICHAEL SNELSON,,1802,1,23,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MICHAEL SNELSON; CRAIG JENSEN,true
2021,municipal general,Alpine City Council (4 year),,Council,4-Year,,JASON THELIN,,2434,2,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Springville City Council (4 year) 1st Choice,,Council,4-Year,,CRAIG JENSEN,,937,2,23,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MICHAEL SNELSON; CRAIG JENSEN,true
2021,municipal general,Alpine City Council (4 year),,Council,4-Year,,ED BUSH,,1296,3,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Springville City Council (4 year) 1st Choice,,Council,4-Year,,CRAIG CONOVER,,895,3,23,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MICHAEL SNELSON; CRAIG JENSEN,true
2021,municipal general,Springville City Council (4 year) 1st Choice,,Council,4-Year,,XIMENA M. BISHOP,,893,4,23,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MICHAEL SNELSON; CRAIG JENSEN,true
2021,municipal general,Springville City Council (4 year) 1st Choice,,Council,4-Year,,MARCIA CONOVER-HARRIS,,528,5,23,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MICHAEL SNELSON; CRAIG JENSEN,true
2021,municipal general,Springville City Council (4 year) 1st Choice,,Council,4-Year,,DALE WATSON,,511,6,23,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MICHAEL SNELSON; CRAIG JENSEN,true
2021,municipal general,Springville City Council (4 year) 1st Choice,,Council,4-Year,,AMANDA MILLER,,464,7,23,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MICHAEL SNELSON; CRAIG JENSEN,true
2021,municipal general,Cedar Fort Town Council - (Seat A),,Council,Seat A,,BRAD NORRIS,,167,1,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Cedar Fort Town Council - (Seat B),,Council,Seat B,,RETT MESSERSMITH,,128,1,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Cedar Fort Town Council - (Seat B),,Council,Seat B,,GREG CUTBURTH,,63,2,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Cedar Fort Town Council - Seat C (2 year),,Council,Seat C,,JED BERRY,,120,1,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Fairfield City Council - Seat C,,Council,Seat C,,RL PANEK,,18,1,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Fairfield City Council - Seat D,,Council,Seat D,,HEIDI BRUNNER,,5,1,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Alpine Mayor,,Mayor,,,CARLA MERRILL,,2461,1,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,American Fork Mayor,,Mayor,,,BRAD FROST,,5156,1,20,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Cedar Fort Mayor,,Mayor,,,WYATT COOK,,139,1,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Cedar Hills Mayor,,Mayor,,,DENISE ANDERSEN,,1729,1,10,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Eagle Mountain Mayor,,Mayor,,,TOM WESTMORELAND,,2615,1,14,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Elk Ridge Mayor 1st Choice,,Mayor,,,ROBERT HADDOCK,,559,1,8,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,ROBERT HADDOCK,true
2021,municipal general,Genola Mayor 1st Choice,,Mayor,,,MARTY LARSON,,279,1,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MARTY LARSON,true
2021,municipal general,Highland Mayor,,Mayor,,,KURT OSTLER,,4030,1,15,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Lindon Mayor,,Mayor,,,CAROLYN LUNDBERG,,1723,1,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Mapleton Mayor,,Mayor,,,DALLAS HAKES,,1937,1,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Salem Mayor,,Mayor,,,KURT L CHRISTENSEN,,1747,1,10,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Santaquin Mayor,,Mayor,,,DANIEL M OLSON,,1958,1,9,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Saratoga Springs Mayor,,Mayor,,,JIM MILLER,,2900,1,15,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Spanish Fork Mayor,,Mayor,,,MIKE MENDENHALL,,4943,1,21,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Springville Mayor 1st Choice,,Mayor,,,MATT PACKARD,,4670,1,23,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MATT PACKARD,true
2021,municipal general,Woodland Hills Mayor 1st Choice,,Mayor,,,BRENT WINDER,,269,1,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,BRENT WINDER,true
2021,municipal general,Alpine Mayor,,Mayor,,,GARY COOPER,,1143,2,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,American Fork Mayor,,Mayor,,,TIM HOLLEY,,1386,2,20,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Cedar Fort Mayor,,Mayor,,,WRITE-IN:,,51,2,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Eagle Mountain Mayor,,Mayor,,,MELISSA CLARK,,2408,2,14,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Elk Ridge Mayor 1st Choice,,Mayor,,,GORDON REYNOLDS,,487,2,8,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,ROBERT HADDOCK,true
2021,municipal general,Genola Mayor 1st Choice,,Mayor,,,GIALA S. MURDOCH,,114,2,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MARTY LARSON,true
2021,municipal general,Lindon Mayor,,Mayor,,,SHAWN D. MOON,,1451,2,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Santaquin Mayor,,Mayor,,,JODY REID,,604,2,9,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Spanish Fork Mayor,,Mayor,,,DEREK GESLISON,,1405,2,21,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Springville Mayor 1st Choice,,Mayor,,,RYAN MILLER,,747,2,23,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MATT PACKARD,true
2021,municipal general,Woodland Hills Mayor 1st Choice,,Mayor,,,BENJAMIN J HILLYARD,,196,2,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,BRENT WINDER,true
2021,municipal general,Elk Ridge Mayor 1st Choice,,Mayor,,,GEORGE D. POTTER,,263,3,8,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,ROBERT HADDOCK,true
2021,municipal general,Springville Mayor 1st Choice,,Mayor,,,MATTHEW NORMAN BRADLEY,,690,3,23,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MATT PACKARD,true
2021,municipal general,Woodland Hills Mayor 1st Choice,,Mayor,,,MIKE LAURITZEN,,190,3,6,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,BRENT WINDER,true
2021,municipal general,Lehi City Council 1st Choice,lehi,Council,,,CHRIS CONDIE,,2300,1,30,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,CHRIS CONDIE; PAUL HANCOCK,true
2021,municipal general,Lehi City Council 1st Choice,lehi,Council,,,PAUL HANCOCK,,1811,2,30,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,CHRIS CONDIE; PAUL HANCOCK,true
2021,municipal general,Lehi City Council 1st Choice,lehi,Council,,,MICHELLE MILES,,1376,3,30,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,CHRIS CONDIE; PAUL HANCOCK,true
2021,municipal general,Lehi City Council 1st Choice,lehi,Council,,,NICOLE KUNZE,,1291,4,30,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,CHRIS CONDIE; PAUL HANCOCK,true
2021,municipal general,Lehi City Council 1st Choice,lehi,Council,,,AARON BULLEN,,1134,5,30,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,CHRIS CONDIE; PAUL HANCOCK,true
2021,municipal general,Lehi City Council 1st Choice,lehi,Council,,,LORI MCINTOSH LE,,1108,6,30,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,CHRIS CONDIE; PAUL HANCOCK,true
2021,municipal general,Lehi City Council 1st Choice,lehi,Council,,,CAMI PURTSCHERT,,1003,7,30,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,CHRIS CONDIE; PAUL HANCOCK,true
2021,municipal general,Lehi City Council 1st Choice,lehi,Council,,,MONTANE C HAMILTON,,524,8,30,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,CHRIS CONDIE; PAUL HANCOCK,true
2021,municipal general,Lehi City Council 1st Choice,lehi,Council,,,ETHAN M. ERICKSON,,355,9,30,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,CHRIS CONDIE; PAUL HANCOCK,true
2021,municipal general,Lehi Mayor 1st Choice,lehi,Mayor,,,MARK I. JOHNSON,,6994,1,30,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MARK I. JOHNSON,true
2021,municipal general,Lehi Mayor 1st Choice,lehi,Mayor,,,JESSE L. RIDDLE,,4295,2,30,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,true,MARK I. JOHNSON,true
2021,municipal general,Orem City Council,orem,Council,,,LANAE MILLETT,,11482,1,57,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Orem City Council,orem,Council,,,DAVID M. SPENCER,,10444,2,57,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Orem City Council,orem,Council,,,TOM MACDONALD,,7672,3,57,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Orem City Council,orem,Council,,,QUINN MECHAM,,5908,4,57,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Orem City Council,orem,Council,,,SHAUNTE RUIZ ZUNDEL,,5287,5,57,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Orem Mayor,orem,Mayor,,,DAVID A. YOUNG,,9647,1,57,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Orem Mayor,orem,Mayor,,,JIM EVANS,,6688,2,57,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Provo City Council - District 2,provo,Council,2,,GEORGE HANDLEY,,1153,1,11,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Provo City Council - District 5,provo,Council,5,,RACHEL WHIPPLE,,880,1,13,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Provo City Council - District 5,provo,Council,5,,COY D. PORTER,,713,2,13,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
2021,municipal general,Provo City Council - City Wide 1,provo,Council,City Wide 1,,KATRICE MACKAY,,7501,1,50,false,21_G_Countywide_SOVC_suppressed_1b85ad469d.csv,false,,true
