date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,pmn_notice_url,pmn_file_id,bytes,doc_class,fetch_status,sha256,text_path,text_chars
2022-06-15,2022-R-15 Resolution Sewer Rates,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/860955.pdf,2026-07-13,text,pdftotext -layout,raw/2022-06-15/860955_2022-R-15_Resolution_Sewer_Rates.pdf,https://www.utah.gov/pmn/sitemap/notice/761931.html,860955,126235,,,,,
2022-06-15,2022-R-16 Repeal Replace Fee Schedule,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/860957.pdf,2026-07-13,text,pdftotext -layout,raw/2022-06-15/860957_2022-R-16_Repeal_Replace_Fee_Schedule.pdf,https://www.utah.gov/pmn/sitemap/notice/761931.html,860957,357632,,,,,
2022-07-13,2022-7-13 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/867813.pdf,2026-07-13,text,pdftotext -layout,raw/2022-07-13/867813_2022-7-13_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/767767.html,867813,269276,,,,,
2022-07-13,22-7-13 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/867815.pdf,2026-07-13,text,pdftotext -layout,raw/2022-07-13/867815_22-7-13_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/767767.html,867815,2015675,,,,,
2022-07-13,22-7-5 Noise Ordinance Briefing Memo,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/867817.pdf,2026-07-13,text,pdftotext -layout,raw/2022-07-13/867817_22-7-5_Noise_Ordinance_Briefing_Memo.pdf,https://www.utah.gov/pmn/sitemap/notice/767767.html,867817,110148,,,,,
2022-07-13,2022-7-CapitalProjectsStaffReport,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/867819.pdf,2026-07-13,text,pdftotext -layout,raw/2022-07-13/867819_2022-7-CapitalProjectsStaffReport.pdf,https://www.utah.gov/pmn/sitemap/notice/767767.html,867819,648885,,,,,
2022-07-13,2022-O-5 Noise Enacting Ordinance Exhibit 1,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/867821.pdf,2026-07-13,text,pdftotext -layout,raw/2022-07-13/867821_2022-O-5_Noise_Enacting_Ordinance_Exhibit_1.pdf,https://www.utah.gov/pmn/sitemap/notice/767767.html,867821,203921,,,,,
2022-07-13,2022-7-5 Determination Letter Location SIGNED,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/868215.pdf,2026-07-13,text,pdftotext -layout,raw/2022-07-13/868215_2022-7-5_Determination_Letter_Location_SIGNED.pdf,https://www.utah.gov/pmn/sitemap/notice/767767.html,868215,164436,,,,,
2022-07-13,2022-7-13 Written Public Comment - revised,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/869991.pdf,2026-07-13,text,pdftotext -layout,raw/2022-07-13/869991_2022-7-13_Written_Public_Comment_-_revised.pdf,https://www.utah.gov/pmn/sitemap/notice/767767.html,869991,1624176,,,,,
2022-07-13,2021-7-13-Town-Council-ACVB-Presi-FINAL,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/869993.pdf,2026-07-13,text,pdftotext -layout,raw/2022-07-13/869993_2021-7-13-Town-Council-ACVB-Presi-FINAL.pdf,https://www.utah.gov/pmn/sitemap/notice/767767.html,869993,1569167,,,,,
2022-08-10,2022-8-10 Town Council Agenda Amended,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/877327.pdf,2026-07-13,text,pdftotext -layout,raw/2022-08-10/877327_2022-8-10_Town_Council_Agenda_Amended.pdf,https://www.utah.gov/pmn/sitemap/notice/773421.html,877327,269241,,,,,
2022-08-10,2022-8-10 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/878895.pdf,2026-07-13,text,pdftotext -layout,raw/2022-08-10/878895_2022-8-10_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/773421.html,878895,2319188,,,,,
2022-08-10,2022-8-2 Peruvian Estates West Line Memo,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/877335.pdf,2026-07-13,text,pdftotext -layout,raw/2022-08-10/877335_2022-8-2_Peruvian_Estates_West_Line_Memo.pdf,https://www.utah.gov/pmn/sitemap/notice/773421.html,877335,80933,,,,,
2022-08-10,2022-8-2 Peruvian Estates West Line Memo,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/877337.pdf,2026-07-13,text,pdftotext -layout,raw/2022-08-10/877337_2022-8-2_Peruvian_Estates_West_Line_Memo.pdf,https://www.utah.gov/pmn/sitemap/notice/773421.html,877337,80933,,,,,
2022-08-10,2022-O-5 Noise Enacting Ordinance Exhibit 1,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/877329.pdf,2026-07-13,text,pdftotext -layout,raw/2022-08-10/877329_2022-O-5_Noise_Enacting_Ordinance_Exhibit_1.pdf,https://www.utah.gov/pmn/sitemap/notice/773421.html,877329,203921,,,,,
2022-08-10,2022-R-17 Amending water budget for 2022-2023 w exhibit A,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/877333.pdf,2026-07-13,text,pdftotext -layout,raw/2022-08-10/877333_2022-R-17_Amending_water_budget_for_2022-2023_w_exhibit_A.pdf,https://www.utah.gov/pmn/sitemap/notice/773421.html,877333,163674,,,,,
2022-08-10,Rocky Mountain Power august 2022,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/878297.pdf,2026-07-13,text,pdftotext -layout,raw/2022-08-10/878297_Rocky_Mountain_Power_august_2022.pdf,https://www.utah.gov/pmn/sitemap/notice/773421.html,878297,265845,,,,,
2022-08-10,2022-8-10 Public Comments,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/878299.pdf,2026-07-13,text,pdftotext -layout,raw/2022-08-10/878299_2022-8-10_Public_Comments.pdf,https://www.utah.gov/pmn/sitemap/notice/773421.html,878299,1912904,,,,,
2022-09-14,2022-9-14 Consent Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/888277.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-14/888277_2022-9-14_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/779913.html,888277,3433625,,,,,
2022-09-14,2022-9-14 Town Council Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/888311.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-14/888311_2022-9-14_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/779913.html,888311,272029,,,,,
2022-09-14,2022-09-07 Noise Ord Staff Report,TownCouncil,work_session,staff_report,https://www.utah.gov/pmn/files/888281.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-14/888281_2022-09-07_Noise_Ord_Staff_Report.pdf,https://www.utah.gov/pmn/sitemap/notice/779913.html,888281,111705,,,,,
2022-09-14,2022-9-1 Determination Letter Location SIGNED,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/888279.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-14/888279_2022-9-1_Determination_Letter_Location_SIGNED.pdf,https://www.utah.gov/pmn/sitemap/notice/779913.html,888279,164418,,,,,
2022-09-14,2022-O-5 Noise enacting ordinance (9-7-22) w Exhibit 1,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/888283.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-14/888283_2022-O-5_Noise_enacting_ordinance_9-7-22_w_Exhibit_1.pdf,https://www.utah.gov/pmn/sitemap/notice/779913.html,888283,128157,,,,,
2022-09-14,2022-9-CapitalProjectsStaffReport,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/888285.pdf,2026-07-13,text,pdftotext -layout,raw/2022-09-14/888285_2022-9-CapitalProjectsStaffReport.pdf,https://www.utah.gov/pmn/sitemap/notice/779913.html,888285,196176,,,,,
2022-10-12,2022-10-12 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/898613.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-12/898613_2022-10-12_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/786251.html,898613,253987,,,,,
2022-10-12,2022-10-12 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/898615.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-12/898615_2022-10-12_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/786251.html,898615,2631837,,,,,
2022-10-12,2022-10 C-REP Memo with Draft Ordinance,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/898625.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-12/898625_2022-10_C-REP_Memo_with_Draft_Ordinance.pdf,https://www.utah.gov/pmn/sitemap/notice/786251.html,898625,248723,,,,,
2022-10-12,Recommended Changes to Alta Budget Process (9-30-22),TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/898617.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-12/898617_Recommended_Changes_to_Alta_Budget_Process_9-30-22.pdf,https://www.utah.gov/pmn/sitemap/notice/786251.html,898617,4760199,,,,,
2022-10-12,2022-O-5 Noise enacting Ordinance w Ex A,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/898619.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-12/898619_2022-O-5_Noise_enacting_Ordinance_w_Ex_A.pdf,https://www.utah.gov/pmn/sitemap/notice/786251.html,898619,163697,,,,,
2022-10-12,2022.10.05 Noise Ord redline changes from 9.14,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/898621.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-12/898621_2022.10.05_Noise_Ord_redline_changes_from_9.14.pdf,https://www.utah.gov/pmn/sitemap/notice/786251.html,898621,81779,,,,,
2022-10-12,2022-R-18 Repeal Replace Fee Schedule w Exhibit A,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/898623.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-12/898623_2022-R-18_Repeal_Replace_Fee_Schedule_w_Exhibit_A.pdf,https://www.utah.gov/pmn/sitemap/notice/786251.html,898623,426596,,,,,
2022-10-12,2022-10-CapitalProjectsStaffReport,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/898627.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-12/898627_2022-10-CapitalProjectsStaffReport.pdf,https://www.utah.gov/pmn/sitemap/notice/786251.html,898627,182850,,,,,
2022-10-12,Affordable housing intro_Davis,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/899369.pdf,2026-07-13,text,pdftotext -layout,raw/2022-10-12/899369_Affordable_housing_intro_Davis.pdf,https://www.utah.gov/pmn/sitemap/notice/786251.html,899369,122647,,,,,
2022-11-09,2022-11-9 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/909053.pdf,2026-07-13,text,pdftotext -layout,raw/2022-11-09/909053_2022-11-9_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/792293.html,909053,1900584,,,,,
2022-11-09,2022-11-9 Town Council Agenda - AMENDED,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/910333.pdf,2026-07-13,text,pdftotext -layout,raw/2022-11-09/910333_2022-11-9_Town_Council_Agenda_-_AMENDED.pdf,https://www.utah.gov/pmn/sitemap/notice/792293.html,910333,232404,,,,,
2022-11-09,2022-O-6 Staff Report_Ord_Exhibit 1,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/909055.pdf,2026-07-13,text,pdftotext -layout,raw/2022-11-09/909055_2022-O-6_Staff_Report_Ord_Exhibit_1.pdf,https://www.utah.gov/pmn/sitemap/notice/792293.html,909055,190472,,,,,
2022-11-09,Alta Town Council CWC Presentation 11.9.22,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/910547.pdf,2026-07-13,text,pdftotext -layout,raw/2022-11-09/910547_Alta_Town_Council_CWC_Presentation_11.9.22.pdf,https://www.utah.gov/pmn/sitemap/notice/792293.html,910547,4322865,,,,,
2022-11-09,2022-R-19 Alta Rules of Procedure Resolution,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/909057.pdf,2026-07-13,text,pdftotext -layout,raw/2022-11-09/909057_2022-R-19_Alta_Rules_of_Procedure_Resolution.pdf,https://www.utah.gov/pmn/sitemap/notice/792293.html,909057,182965,,,,,
2022-11-09,"2022.11.07 Exhibit 1 Vehicles, Parking and Traffic v2",TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/909645.pdf,2026-07-13,text,pdftotext -layout,raw/2022-11-09/909645_2022.11.07_Exhibit_1_Vehicles_Parking_and_Traffic_v2.pdf,https://www.utah.gov/pmn/sitemap/notice/792293.html,909645,175661,,,,,
2022-12-14,2022-12-14 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/919429.pdf,2026-07-13,text,pdftotext -layout,raw/2022-12-14/919429_2022-12-14_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/798673.html,919429,248266,,,,,
2022-12-14,2022-12-14 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/920313.pdf,2026-07-13,text,pdftotext -layout,raw/2022-12-14/920313_2022-12-14_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/799127.html,920313,2153973,,,,,
2022-12-14,2022-12-Capital Projects Staff Report,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/920319.pdf,2026-07-13,text,pdftotext -layout,raw/2022-12-14/920319_2022-12-Capital_Projects_Staff_Report.pdf,https://www.utah.gov/pmn/sitemap/notice/799127.html,920319,318355,,,,,
2022-12-14,Alta - FY2022 Audit Report (ISSUED 12-8-2022),TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/921086.pdf,2026-07-13,text,pdftotext -layout,raw/2022-12-14/921086_Alta_-_FY2022_Audit_Report_ISSUED_12-8-2022.pdf,https://www.utah.gov/pmn/sitemap/notice/799127.html,921086,813487,,,,,
2022-12-14,2022.12.09 Plng. Comm. Amend. Staff Rpt,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/921333.pdf,2026-07-13,text,pdftotext -layout,raw/2022-12-14/921333_2022.12.09_Plng._Comm._Amend._Staff_Rpt.pdf,https://www.utah.gov/pmn/sitemap/notice/799127.html,921333,73403,,,,,
2022-12-14,2022-12-2 Determination Letter Location SIGNED,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/919425.pdf,2026-07-13,text,pdftotext -layout,raw/2022-12-14/919425_2022-12-2_Determination_Letter_Location_SIGNED.pdf,https://www.utah.gov/pmn/sitemap/notice/798673.html,919425,164434,,,,,
2022-12-14,2022-R-21 Electronic Meeting Policy 2,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/920315.pdf,2026-07-13,text,pdftotext -layout,raw/2022-12-14/920315_2022-R-21_Electronic_Meeting_Policy_2.pdf,https://www.utah.gov/pmn/sitemap/notice/799127.html,920315,101173,,,,,
2022-12-14,2022-O-7 Plng. Comm. Amendment 2,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/921335.pdf,2026-07-13,text,pdftotext -layout,raw/2022-12-14/921335_2022-O-7_Plng._Comm._Amendment_2.pdf,https://www.utah.gov/pmn/sitemap/notice/799127.html,921335,169456,,,,,
2022-12-14,Clerks Budget Amendment Narrative (2),TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/922271.pdf,2026-07-13,text,pdftotext -layout,raw/2022-12-14/922271_Clerks_Budget_Amendment_Narrative_2.pdf,https://www.utah.gov/pmn/sitemap/notice/798673.html,922271,310172,,,,,
2022-12-14,2022-R-20 Amending budgets for 2022-2023 w Exh A (2),TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/922273.pdf,2026-07-13,text,pdftotext -layout,raw/2022-12-14/922273_2022-R-20_Amending_budgets_for_2022-2023_w_Exh_A_2.pdf,https://www.utah.gov/pmn/sitemap/notice/798673.html,922273,223097,,,,,
2022-12-14,Clerks Budget Amendment Narrative (2),TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/922275.pdf,2026-07-13,text,pdftotext -layout,raw/2022-12-14/922275_Clerks_Budget_Amendment_Narrative_2.pdf,https://www.utah.gov/pmn/sitemap/notice/799127.html,922275,310172,,,,,
2022-12-14,2022-R-20 Amending budgets for 2022-2023 w Exh A (2),TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/922277.pdf,2026-07-13,text,pdftotext -layout,raw/2022-12-14/922277_2022-R-20_Amending_budgets_for_2022-2023_w_Exh_A_2.pdf,https://www.utah.gov/pmn/sitemap/notice/799127.html,922277,223097,,,,,
2022-12-14,2022-R-20 Amending budgets for 2022-2023,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/923053.pdf,2026-07-13,text,pdftotext -layout,raw/2022-12-14/923053_2022-R-20_Amending_budgets_for_2022-2023.pdf,https://www.utah.gov/pmn/sitemap/notice/798673.html,923053,238744,,,,,
2023-01-11,2023-1-11 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/928151.pdf,2026-07-13,text,pdftotext -layout,raw/2023-01-11/928151_2023-1-11_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/804167.html,928151,234275,,,,,
2023-01-11,2023-1-11 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/928155.pdf,2026-07-13,text,pdftotext -layout,raw/2023-01-11/928155_2023-1-11_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/804167.html,928155,1863991,,,,,
2023-01-11,2023-1-11 Town Council Agenda - Amended,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/928827.pdf,2026-07-13,text,pdftotext -layout,raw/2023-01-11/928827_2023-1-11_Town_Council_Agenda_-_Amended.pdf,https://www.utah.gov/pmn/sitemap/notice/804167.html,928827,237349,,,,,
2023-01-11,2023-R-1_ILA Service Area 3,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/928153.pdf,2026-07-13,text,pdftotext -layout,raw/2023-01-11/928153_2023-R-1_ILA_Service_Area_3.pdf,https://www.utah.gov/pmn/sitemap/notice/804167.html,928153,261706,,,,,
2023-01-11,2022-12 ASL Roadside Parking Replacement_ (002),TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/928829.pdf,2026-07-13,text,pdftotext -layout,raw/2023-01-11/928829_2022-12_ASL_Roadside_Parking_Replacement_002.pdf,https://www.utah.gov/pmn/sitemap/notice/804167.html,928829,743053,,,,,
2023-02-08,2023-2-8 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/939395.pdf,2026-07-13,text,pdftotext -layout,raw/2023-02-08/939395_2023-2-8_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/810705.html,939395,242440,,,,,
2023-02-08,2023-2-8 Amended Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/940645.pdf,2026-07-13,text,pdftotext -layout,raw/2023-02-08/940645_2023-2-8_Amended_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/810705.html,940645,2146554,,,,,
2023-02-23,2023-2-23 Town Council Agenda,TownCouncil,special,agenda_packet,https://www.utah.gov/pmn/files/945711.pdf,2026-07-13,text,pdftotext -layout,raw/2023-02-23/945711_2023-2-23_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/814241.html,945711,223013,,,,,
2023-02-23,2023-2-22 Town Manager Staff Rpt,TownCouncil,special,staff_report,https://www.utah.gov/pmn/files/946645.pdf,2026-07-13,text,pdftotext -layout,raw/2023-02-23/946645_2023-2-22_Town_Manager_Staff_Rpt.pdf,https://www.utah.gov/pmn/sitemap/notice/814241.html,946645,141118,,,,,
2023-02-23,2023-2-22 Town Manager Staff Rpt V2,TownCouncil,special,staff_report,https://www.utah.gov/pmn/files/947185.pdf,2026-07-13,text,pdftotext -layout,raw/2023-02-23/947185_2023-2-22_Town_Manager_Staff_Rpt_V2.pdf,https://www.utah.gov/pmn/sitemap/notice/814241.html,947185,147422,,,,,
2023-02-23,2023-2-22 revised Town Manager Code,TownCouncil,special,supporting_doc,https://www.utah.gov/pmn/files/946643.pdf,2026-07-13,text,pdftotext -layout,raw/2023-02-23/946643_2023-2-22_revised_Town_Manager_Code.pdf,https://www.utah.gov/pmn/sitemap/notice/814241.html,946643,24908,,,,,
2023-03-08,2023-3-8 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/950649.pdf,2026-07-13,text,pdftotext -layout,raw/2023-03-08/950649_2023-3-8_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/816933.html,950649,235369,,,,,
2023-03-08,2023-3-8 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/950651.pdf,2026-07-13,text,pdftotext -layout,raw/2023-03-08/950651_2023-3-8_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/816933.html,950651,2281594,,,,,
2023-03-08,2023.03.02 Town Manager Staff Rpt,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/950661.pdf,2026-07-13,text,pdftotext -layout,raw/2023-03-08/950661_2023.03.02_Town_Manager_Staff_Rpt.pdf,https://www.utah.gov/pmn/sitemap/notice/816933.html,950661,67870,,,,,
2023-03-08,2023-3-ShuttleProgram-StaffReport,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/950665.pdf,2026-07-13,text,pdftotext -layout,raw/2023-03-08/950665_2023-3-ShuttleProgram-StaffReport.pdf,https://www.utah.gov/pmn/sitemap/notice/816933.html,950665,192023,,,,,
2023-03-08,2023-R-2 Planning Comm Appts,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/950653.pdf,2026-07-13,text,pdftotext -layout,raw/2023-03-08/950653_2023-R-2_Planning_Comm_Appts.pdf,https://www.utah.gov/pmn/sitemap/notice/816933.html,950653,74156,,,,,
2023-03-08,2023-O-1 Dog Ordinance Amendment draft,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/950655.pdf,2026-07-13,text,pdftotext -layout,raw/2023-03-08/950655_2023-O-1_Dog_Ordinance_Amendment_draft.pdf,https://www.utah.gov/pmn/sitemap/notice/816933.html,950655,152153,,,,,
2023-03-08,2023-R-3 Dog Resolution draft,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/950657.pdf,2026-07-13,text,pdftotext -layout,raw/2023-03-08/950657_2023-R-3_Dog_Resolution_draft.pdf,https://www.utah.gov/pmn/sitemap/notice/816933.html,950657,81236,,,,,
2023-03-08,2023-R-4 Repeal Replace Fee Schedule Exh A draft,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/950659.pdf,2026-07-13,text,pdftotext -layout,raw/2023-03-08/950659_2023-R-4_Repeal_Replace_Fee_Schedule_Exh_A_draft.pdf,https://www.utah.gov/pmn/sitemap/notice/816933.html,950659,386204,,,,,
2023-03-08,ILA Municipal Election SLCo,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/950663.pdf,2026-07-13,scanned,none (image-only; vision/OCR required),raw/2023-03-08/950663_ILA_Municipal_Election_SLCo.pdf,https://www.utah.gov/pmn/sitemap/notice/816933.html,950663,2338060,,,,,
2023-03-08,2023-O-2 Town Manager Enacting Ordinance_Exh 1-2,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/951609.pdf,2026-07-13,text,pdftotext -layout,raw/2023-03-08/951609_2023-O-2_Town_Manager_Enacting_Ordinance_Exh_1-2.pdf,https://www.utah.gov/pmn/sitemap/notice/816933.html,951609,963307,,,,,
2023-03-08,Public Comment Exhibit A FINAL,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/952925.pdf,2026-07-13,text,pdftotext -layout,raw/2023-03-08/952925_Public_Comment_Exhibit_A_FINAL.pdf,https://www.utah.gov/pmn/sitemap/notice/816933.html,952925,1418383,,,,,
2023-04-12,2023-4-12 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/962903.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/962903_2023-4-12_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,962903,2768706,,,,,
2023-04-12,2023-4-12 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/962975.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/962975_2023-4-12_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/823755.html,962975,242107,,,,,
2023-04-12,2023-4-12 Town Council Agenda - Amended,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/964011.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/964011_2023-4-12_Town_Council_Agenda_-_Amended.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,964011,243108,,,,,
2023-04-12,2023-04-05 Town Manager Staff Rpt,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/962913.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/962913_2023-04-05_Town_Manager_Staff_Rpt.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,962913,96982,,,,,
2023-04-12,20-008_APM_Alta Town Council Presentation_11x17_20230412_Low Res,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/964013.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/964013_20-008_APM_Alta_Town_Council_Presentation_11x17_20230412_Low_Res.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,964013,8056799,,,,,
2023-04-12,FY24 Budget (draft 4-5-23),TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/962905.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/962905_FY24_Budget_draft_4-5-23.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,962905,543520,,,,,
2023-04-12,2023-R-5 Honoring Public Safety,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/962907.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/962907_2023-R-5_Honoring_Public_Safety.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,962907,111394,,,,,
2023-04-12,Planning Commission Bios 2023,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/962909.pdf,2026-07-13,scanned,none (image-only; vision/OCR required),raw/2023-04-12/962909_Planning_Commission_Bios_2023.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,962909,239166,,,,,
2023-04-12,2023-R-6 Planning Comm Appts,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/962911.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/962911_2023-R-6_Planning_Comm_Appts.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,962911,98700,,,,,
2023-04-12,2023-O-3 Delegating Auth to Town Manager (4-5-23),TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/962917.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/962917_2023-O-3_Delegating_Auth_to_Town_Manager_4-5-23.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,962917,104345,,,,,
2023-04-12,2023-4-4-ACVB Presi Final,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/962919.pdf,2026-07-13,text,pdftotext -layout,raw/2023-04-12/962919_2023-4-4-ACVB_Presi_Final.pdf,https://www.utah.gov/pmn/sitemap/notice/823709.html,962919,151263,,,,,
