ordinance_no,adoption_date,date,title,source_url,retrieved_date,format,extraction_method,path,land_use,result,matched_motion_date,matched_motion_no,match_confidence,instrument_type,canonical_no,dup_raw,source_last_modified,linkage_note
2023-01-02,2023-01-05,2023-01-05,"A RESOLUTION APPOINTING GYE4 Slre\bory TO FILL AN UNEXPIRED TERM ON THE WHITE CITY METRO TOWNSHIP COUNCIL WITH A TERM ENDING DECEMBER 31, 2023",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1681935209_Resolution%202023-01-02.pdf,2026-07-13,scanned,ocr_tesseract,raw/1681935209_Resolution_2023-01-02.pdf,no,Pass (unanimous),2023-01-05,3,high,resolution,2023-01-02,,2023-04-19,number cited in recorded motion
2022-12-04,2023-01-19,2023-01-19,Resolution 22-12-04,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1674167981_Resolution%2022-12-04.pdf,2026-07-13,text,pdftotext_layout,raw/1674167981_Resolution_22-12-04.pdf,no,,,,none,resolution,2022-12-04,,2023-01-19,date=upload_date(no adoption date in doc)
2023-02-01,2023-02-02,2023-02-02,A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP APPOINTING GREG SHELTON TO SERVE AS WHITE CITY'S MEMBER ON THE BOARD OF TRUSTEES OF THE WASATCH FRONT WASTE AND RECYLCING DISTRICT,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1681935428_Resolution%202023-02-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/1681935428_Resolution_2023-02-01.pdf,no,Pass (unanimous),2023-02-02,4,high,resolution,2023-02-01,,2023-04-19,number cited in recorded motion
2023-02-02,2023-02-02,2023-02-02,A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP COUNCIL APPOINTING LINDA PRICE TO SERVE AS WHITE CITY'S REPRESENTATIVE ON THE SALT LAKE COUNTY ANIMAL SERVICES ADVISORY BOARD,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1681935657_Resolution%202023-02-02.pdf,2026-07-13,scanned,ocr_tesseract,raw/1681935657_Resolution_2023-02-02.pdf,no,Pass (unanimous),2023-02-02,5,high,resolution,2023-02-02,,2023-04-19,number cited in recorded motion
2023-04-01,2023-04-06,2023-04-06,A RESOLUTION OF WHITE CITY METRO TOWNSHIP COUNCIL A RESOLUTION APPROVING THE TRADITIONAL ELECTION METHOD FOR THE 2023 WHITE CITY METRO TOWNSHIP ELECTION AND AUTHORIZING THE MAYOR TO ENTER INTO AN INTERLOCAL COOPERATION AGREEMENT BETWEEN SALT LAKE COUNTY ELECTION DIVISION AND WHITE CITY METRO TOWNSHI,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721254619_Resolution%202023-04-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721254619_Resolution_2023-04-01.pdf,no,Pass (unanimous),2023-04-06,2,high,resolution,2023-04-01,,2024-07-17,number cited in recorded motion; header DATE 2023-04-04 differs from motion date (source typo?)
2023-04-02,2023-04-11,2023-04-11,Resolution 2023-04-02,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721254958_Resolution%202023-04-02.pdf,2026-07-13,text,pdftotext_layout,raw/1721254958_Resolution_2023-04-02.pdf,no,Pass (unanimous),2023-04-11,1,high,resolution,2023-04-02,,2024-07-17,number cited in recorded motion; header DATE 2023-04-13 differs from motion date (source typo?)
2023-06-01,2023-06-01,2023-06-01,"A RESOLUTION OF THE WHITE CITY METRO COUNCIL APPROVING THE APPOINTMENT OF ROBERT FRAILEY AND NICK WEST AS FULL-TIME PLANNING COMMISSION MEMBERS OF THE PLANNING COMMISSION FOR THREE- YEAR TERMS ENDING FEBRUARY 28, 2028",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721319061_Resolution%202023-06-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721319061_Resolution_2023-06-01.pdf,no,Pass (unanimous),2023-06-01,4,high,resolution,2023-06-01,,2024-07-18,number cited in recorded motion
2023-O-01,2023-06-01,2023-06-01,"AN ORDINANCE OF WHITE CITY METRO TOWNSHIP COUNCIL TO REPEAL AND REPLACE TITLES 18 & 19 OF MUNICIPAL CODE, PROVISIONS ON ZONING AND SUBDIVISIONS",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/ordinances/documents/1687812066_Ordinance%202023-O-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/1687812066_Ordinance_2023-O-01.pdf,yes,Pass (unanimous),2023-06-01,5,high,ordinance,2023-O-01,,2023-06-26,number cited in recorded motion
2023-06-02,2023-06-22,2023-06-22,"A RESOLUTION OF WHITE CITY METRO TOWNSHIP COUNCIL AUTHORIZING THE MAYOR TO ENTER INTO AN INTERLOCAL AGREEMENT BETWEEN WHITE CITY METRO TOWNSHIP AND SALT LAKE COUNTY RELATING TO THE CONDUCT OF THE COMMUNITY DEVELOPMENT BLOCK GRANT PROGRAM, EMERGENCY SOLUTIONS GRANT PROGRAM AND THE HOME INVESTMENT PAR",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721320615_Resolution%202023-06-02.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721320615_Resolution_2023-06-02.pdf,no,Pass (unanimous),2023-06-22,1,high,resolution,2023-06-02,,2024-07-18,number cited in recorded motion; header DATE 2022-06-22 differs from motion date (source typo?)
2023-06-03,2023-06-22,2023-06-22,"A RESOLUTION OF THE WHITE CITY METRO COUNCIL APPROVING THE APPOINTMENT OF AARON ST. CLAIR AS AN ALTERNATE PLANNING COMMISSION MEMBER FOR A THREE-YEAR TERM ENDING FEBRUARY 28, 2026",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721320974_Resolution%202023-06-03.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721320974_Resolution_2023-06-03.pdf,no,Pass (unanimous),2023-06-01,4,medium,resolution,2023-06-03,,2024-07-18,"subject match (same-year), 2 shared terms"
,2023-06-27,2023-06-27,Title 18 White City Subdivision Ordinance,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/ordinances/documents/1687877042_Title%2018%20White%20City%20Subdivision%20Ordinance.pdf,2026-07-13,text,pdftotext_layout,raw/1687877042_Title_18_White_City_Subdivision_Ordinance.pdf,yes,,,,none,ordinance,,,2023-06-27,date=upload_date(no adoption date in doc)
,2023-06-27,2023-06-27,Title 19 White City Zoning Ordinance,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/ordinances/documents/1687877076_Title%2019%20White%20City%20Zoning%20Ordinance.pdf,2026-07-13,text,pdftotext_layout,raw/1687877076_Title_19_White_City_Zoning_Ordinance.pdf,yes,,,,none,ordinance,,,2023-06-27,date=upload_date(no adoption date in doc)
2023-07-01,2023-07-06,2023-07-06,A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP COUNCIL APPROVING AN EXTENSION OF THE CONTRACT BETWEEN WHITE CITY METRO TOWNSHIP AND POSITIVE IMPACT CONSULTING LLC (RORI L. ANDREASON) FOR MUNICIPAL ADMINISTRATOR SERVICES,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721321419_Resolution%202023-07-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721321419_Resolution_2023-07-01.pdf,no,Pass (unanimous),2023-07-06,2,high,resolution,2023-07-01,,2024-07-18,number cited in recorded motion
2023-07-02,2023-07-06,2023-07-06,"A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP | COUNCIL TO RECONSIDER RESOLUTION 23-06-01 REGARDING PLANNING COMMISSIONS APPOINTMENTS AND, IN THE ALTERNATIVE, APPROVING THE APPOINTMENT OF ROBERT FRAILEY AS A FULL-TIME PLANNING COMMISSION MEMBER FOR A THREE-YEAR TERM ENDING FEBRUARY 28, 2026",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721321798_Resolution%202023-07-02.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721321798_Resolution_2023-07-02.pdf,no,Pass (unanimous),2023-07-06,3,high,resolution,2023-07-02,,2024-07-18,number cited in recorded motion
2023-07-03,2023-07-06,2023-07-06,A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP COUNCIL SUPPORTING THE GREATER SALT LAKE MUNICIPAL SERVICES DISTRICT'S EFFORTS FOR ECONOMIC DEVELOPMENT WITHIN THE METRO TOWNSHIPS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721322167_Resolution%202023-07-03.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721322167_Resolution_2023-07-03.pdf,no,Pass (unanimous),2023-07-06,4,high,resolution,2023-07-03,,2024-07-18,number cited in recorded motion
2023-08-01,2023-08-03,2023-08-03,"A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP COUNCIL APPROVING $210,000 IN ARPA FUNDS FOR THE SEGO LILY ROAD PROJECT",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721322370_Resolution%202023-08-01.pdf,2026-07-13,text,pdftotext_layout,raw/1721322370_Resolution_2023-08-01.pdf,no,Pass (unanimous),2023-08-03,5,high,resolution,2023-08-01,,2024-07-18,number cited in recorded motion
2023-08-02,2023-08-03,2023-08-03,A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP ADOPTING THE AMENDED 2023 FEE SCHEDULE,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1695327160_Resolution%202023-08-02.pdf,2026-07-13,text,pdftotext_layout,raw/1695327160_Resolution_2023-08-02.pdf,no,Pass (unanimous),2023-08-03,6,high,resolution,2023-08-02,,2023-09-21,number cited in recorded motion
2023-09-01,2023-09-07,2023-09-07,A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP COUNCIL ADOPTING THE WALK WHITE CITY PEDESTRIAN TRANSPORTATION PLAN,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721322589_Resolution%202023-09-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721322589_Resolution_2023-09-01.pdf,no,Pass (unanimous),2023-09-07,3,high,resolution,2023-09-01,,2024-07-18,number cited in recorded motion
2023-09-02,2023-09-07,2023-09-07,"A RESOLUTION OF WHITE CITY METRO TOWNSHIP COUNCIL AUTHORIZING THE MAYOR TO ENTER INTO AN INTERLOCAL AGREEMENT BETWEEN WHITE CITY METRO TOWNSHIP AND SALT LAKE COUNTY RELATING TO THE CONDUCT OF THE COMMUNITY DEVELOPMENT BLOCK GRANT PROGRAM, EMERGENCY SOLUTIONS GRANT PROGRAM AND THE HOME INVESTMENT PAR",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721323627_Resolution%202023-09-02.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721323627_Resolution_2023-09-02.pdf,no,Pass (unanimous),2023-09-07,4,high,resolution,2023-09-02,,2024-07-18,number cited in recorded motion; header DATE 2022-09-07 differs from motion date (source typo?)
2023-09-03,2023-09-07,2023-09-07,A RESOLUTION OF WHITE CITY METRO TOWNSHIP COUNCIL REAFFIRMING WHITE CITY'S COMMITMENT TO THE UNIFIED POLICE DEPARTMENT MODEL,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721324025_Resolution%202023-09-03.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721324025_Resolution_2023-09-03.pdf,no,Pass (unanimous),2023-09-07,5,high,resolution,2023-09-03,,2024-07-18,number cited in recorded motion; header DATE 2022-09-07 differs from motion date (source typo?)
2023-11-01,2023-11-02,2023-11-02,A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP COUNCIL APPROVING A 2024,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721327493_Resolution%202023-11-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721327493_Resolution_2023-11-01.pdf,no,,,,none,resolution,2023-11-01,,2024-07-18,
2023-12-01,2023-12-06,2023-12-06,"A RESOLUTION ACCEPTING AND APPROVING THE RESULTS OF THE MUNICIPAL GENERAL ELECTION HELD NOVEMBER 21, 2023 AS SHOWN ON THE CANVASS REPORT",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721329752_Resolution%202023-12-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721329752_Resolution_2023-12-01.pdf,no,Pass (unanimous),2023-12-06,1,high,resolution,2023-12-01,,2024-07-18,number cited in recorded motion; header DATE 2023-12-07 differs from motion date (source typo?)
2023-12-03,2023-12-07,2023-12-07,A RESOLUTION OF WHITE CITY METRO TOWNSHIP COUNCIL ADOPTING THE 2024 WHITE CITY METRO TOWNSHIP FINAL BUDGET,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721330533_Resolution%202023-12-03.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721330533_Resolution_2023-12-03.pdf,no,,,,none,resolution,2023-12-03,,2024-07-18,
2023-12-04,2024-01-01,2024-01-01,Resolution 2023-12-04,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721331372_Resolution%202023-12-04.pdf,2026-07-13,text,pdftotext_layout,raw/1721331372_Resolution_2023-12-04.pdf,no,,,,none,resolution,2023-12-04,,2024-07-18,adoption_date year != number year 2023 (source-stated date kept)
2024-01-01,2024-01-04,2024-01-04,"A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP COUNCIL APPOINTING MAYOR PRULINA FLINT TO SERVE AS WHITE CITY’S MEMBER ON THE BOARD OF TRUSTEES OF THE GREATER SALT LAKE MUNICIPAL SERVICES DISTRICT, AND MAYOR PRO-TEMPORE GREG Cte ON TO SERVE AS THE TRUSTEE-ALTERNATE",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1713823290_Resolution%202024-01-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/1713823290_Resolution_2024-01-01.pdf,no,Pass (unanimous),2024-01-04,2,high,resolution,2024-01-01,,2024-04-22,number cited in recorded motion
2024-01-02,2024-01-04,2024-01-04,A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP COUNCIL APPOINTING her thuien TO SERVE AS WHITE CITY’S MEMBER ON THE BOARD OF TRUSTEES OF THE UNIFIED FIRE AUTHORITY AND UNIFIED FIRE SERVICE AREA,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1713823546_Resolution%202024-01-02.pdf,2026-07-13,scanned,ocr_tesseract,raw/1713823546_Resolution_2024-01-02.pdf,no,Pass (unanimous),2024-01-04,5,high,resolution,2024-01-02,,2024-04-22,number cited in recorded motion
2024-01-03,2024-01-04,2024-01-04,A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP COUNCIL APPOINTING G24 S\\e\to¥) TO SERVE AS WHITE CITY’S MEMBER ON THE BOARD OF TRUSTEES OF THE WASATCH FRONT WASTE AND RECYLCING DISTRICT | |,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1713823715_Resolution%202024-01-03.pdf,2026-07-13,scanned,ocr_tesseract,raw/1713823715_Resolution_2024-01-03.pdf,no,Pass (unanimous),2024-01-04,6,high,resolution,2024-01-03,,2024-04-22,number cited in recorded motion
2024-01-04,2024-02-01,2024-02-01,A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP COUNCIL APPOINTING \ ida Price TO SERVE AS WHITE CITY’S ALTERNATE MEMBER ON THE BOARD OF TRUSTEES OF THE UNIFIED FIRE AUTHORITY,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1713823880_Resolution%202024-01-04.pdf,2026-07-13,scanned,ocr_tesseract,raw/1713823880_Resolution_2024-01-04.pdf,no,Pass (unanimous),2024-02-01,3,high,resolution,2024-01-04,,2024-04-22,number cited in recorded motion
2024-O-01,2024-02-01,2024-02-01,Ordinance 2024-O-01,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/ordinances/documents/1713824206_Ordinance%202024-O-01.pdf,2026-07-13,text,pdftotext_layout,raw/1713824206_Ordinance_2024-O-01.pdf,no,Pass (unanimous),2024-02-01,4,high,ordinance,2024-O-01,1713824400_Ordinance_2024-O-01.pdf,2024-04-22,number cited in recorded motion
2024-O-04,2024-06-06,2024-06-06,AN ORDINANCE OF THE WHITE CITY COUNCIL ESTABLISHING A MUNICIPAL ENERGY SALES AND USE TAX AND A TELECOMMUNICATIONS LICENSE TAX,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/ordinances/documents/1721245234_Ordinance%202024-O-04.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721245234_Ordinance_2024-O-04.pdf,no,Pass (unanimous),2024-06-06,10,high,ordinance,2024-O-04,,2024-07-17,number cited in recorded motion
2024-07-01,2024-07-17,2024-07-17,A RESOLUTION APPOINTING CHRISTOPHER SPAGNUOLO AS A PLANNING COMMISSION MEMBER FOR WHITE CITY FOR A THREE-YEAR TERM ENDING FEBRUARY 2027,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721244524_2024-07-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721244524_2024-07-01.pdf,no,,,,none,resolution,2024-07-01,,2024-07-17,date=upload_date(no adoption date in doc)
2024-O-03,2024-07-17,2024-07-17,AN ORDINANCE ADOPTING THE SALARIES FOR THE WHITE CITY ELECTED OFFICIALS AND APPOINTED/STATUTORY OFFICERS FOR FISCAL YEAR 2025,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721244999_2024-O-03.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721244999_2024-O-03.pdf,no,,,,none,ordinance,2024-O-03,,2024-07-17,date=upload_date(no adoption date in doc)
2023-11-02,2024-07-18,2024-07-18,A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP COUNCIL APPROVING THE 2024 WHITE CITY METRO TOWNSHIP TENTATIVE BUDGET AND SETTING THE PUBLIC HEARING FOR PUBLIC COMMENT AND A POSSIBLE FINAL ADOPTION OF THE BUDGET,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721328105_Resolution%202023-11-02.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721328105_Resolution_2023-11-02.pdf,no,,,,none,resolution,2023-11-02,,2024-07-18,date=upload_date(no adoption date in doc)
2023-12-05,2024-07-18,2024-07-18,A RESOLUTION OF THE WHITE CITY METRO TOWNSHIP COUNCIL APPROVING AND ADOPTING THE 2024 WHITE CITY METRO TOWNSHIP COUNCIL REGULAR MEETING SCHEDULE,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1721331848_Resolution%202023-12-05.pdf,2026-07-13,scanned,ocr_tesseract,raw/1721331848_Resolution_2023-12-05.pdf,no,,,,none,resolution,2023-12-05,,2024-07-18,date=upload_date(no adoption date in doc)
2024-09-01,2024-09-05,2024-09-05,A RESOLUTION CONFIRMING THE APPOINTMENT OF ACCESSORY DWELLING UNIT (ADU) COMMITTEE MEMBERS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1725651007_Resolution%202024-09-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/1725651007_Resolution_2024-09-01.pdf,yes,Pass (unanimous),2024-09-05,2,high,resolution,2024-09-01,,2024-09-06,number cited in recorded motion
2024-09-02,2024-09-05,2024-09-05,A RESOLUTION CONFIRMING THE APPOINTMENT OF THE WHITE CITY CIVIC CENTER COMMITTEE MEMBERS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1725651155_Resolution%202024-09-02.pdf,2026-07-13,text,pdftotext_layout,raw/1725651155_Resolution_2024-09-02.pdf,no,Pass (unanimous),2024-09-05,3,high,resolution,2024-09-02,,2024-09-06,number cited in recorded motion
2024-O-05,2024-10-03,2024-10-03,AN ORDINANCE OF THE WHITE CITY COUNCIL AMENDING SUBDIVISION PROVISIONS AND PROCEDURES,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/ordinances/documents/1729016053_Ordinance%202024-O-05.pdf,2026-07-13,text,pdftotext_layout,raw/1729016053_Ordinance_2024-O-05.pdf,yes,Died (no second),2024-10-03,5,medium,ordinance,2024-O-05,,2024-10-15,"subject match (same-year), 2 shared terms"
2025-O-01,2025-01-02,2025-01-02,"AN ORDINANCE OF WHITE CITY COUNCIL AMENDING TITLE 12 OF MUNICIPAL CODE, PROVISIONS ON CODE ENFORCEMENT AND COMMUNITY PRESERVATION",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/ordinances/documents/1737581198_Ordinance%202025-O-01.pdf,2026-07-13,scanned,ocr_tesseract,raw/1737581198_Ordinance_2025-O-01.pdf,no,Pass (unanimous),2025-01-02,5,medium,ordinance,2025-O-01,,2025-01-22,"subject match (same-year), 5 shared terms"
2025-02-01,2025-02-06,2025-02-06,A RESOLUTION APPOINTING CHRISTY SEIGER WEBSTER A PLANNING COMMISSION MEMBER FOR WHITE CITY FOR A THREE-YEAR TERM ENDING FEBRUARY 2027,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/resolutions/documents/1743020950_Resolution%202025-02-01%20Appointing%20Christy%20Seiger%20to%20PC.pdf,2026-07-13,scanned,ocr_tesseract,raw/1743020950_Resolution_2025-02-01_Appointing_Christy_Seiger_to_PC.pdf,no,Pass (unanimous),2025-02-06,3,high,resolution,2025-02-01,,2025-03-26,number cited in recorded motion
2025-O-02,2025-03-06,2025-03-06,Ordinance 2025-O-02 Amend Title 8 Animals,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/ordinances/documents/1744836308_Ordinance%202025-O-02%20Amend%20Title%208%20Animals.pdf,2026-07-13,scanned,ocr_tesseract,raw/1744836308_Ordinance_2025-O-02_Amend_Title_8_Animals.pdf,no,Pass (unanimous),2025-03-06,3,medium,ordinance,2025-O-02,,2025-04-16,"subject match (same-year), 2 shared terms"
2025-O-03,2025-03-06,2025-03-06,AN ORDINANCE SETTING FORTH THE ELECTION PROCESS FOR WHITE CITY'S FIVE-MEMBER FORM OF GOVERNMENT PURSUANT TO UTAH CODE SECTION 10-1-201.5 (H.B. 35 - 2024 LEGISLATIVE SESSION) AND TO ENACT CONFORMING EDITS TO TITLE 2 OF THE WHITE CITY MUNICIPAL CODE TO COMPLY WITH THIS ORDINANCE.,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/ordinances/documents/1744840008_Ordinance%202025-O-03%20White%20City%20Title%202.04%20Amend%20Elections.pdf,2026-07-13,text,pdftotext_layout,raw/1744840008_Ordinance_2025-O-03_White_City_Title_2.04_Amend_Elections.pdf,no,Pass,2025-03-06,5,high,ordinance,2025-O-03,,2025-04-16,number cited in recorded motion
2025-O-04,2025-05-01,2025-05-01,Ordinance 2025-O-04 Amending 19.46.100 Infrastructure and public improvements copy,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/ordinances/documents/1746648510_Ordinance%202025-O-04%20Amending%2019.46.100%20Infrastructure%20and%20public%20improvements%20copy.pdf,2026-07-13,text,pdftotext_layout,raw/1746648510_Ordinance_2025-O-04_Amending_19.46.100_Infrastructure_and_public_improvements_copy.pdf,yes,Pass (unanimous),2025-05-01,8,high,ordinance,2025-O-04,,2025-05-07,number cited in recorded motion
2024-O-06,2025-06-30,2025-06-30,AN ORDINANCE AMENDING CHAPTER 2.56 OF THE WHITE CITY MUNICIPAL CODE REGARDING COMMUNITY COUNCILS,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/ordinances/documents/1751300429_Ordinance%202024-O-06.pdf,2026-07-13,scanned,ocr_tesseract,raw/1751300429_Ordinance_2024-O-06.pdf,no,,,,none,ordinance,2024-O-06,,2025-06-30,date=upload_date(no adoption date in doc)
2025-O-06,2025-12-04,2025-12-04,AN ORDINANCE OF THE WHITE CITY COUNCIL ENACTING SECTION 15.08.011 OF THE WHITE CITY MUNICIPAL CODE TO ADOPT THE 2006 EDITION OF THE INTERNATIONAL WILDLAND-URBAN INTERFACE CODE,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/whitecity/ordinances/documents/1767887551_Ordinance%202025-O-06%20Signed%20White%20City%20WUI%20Adopting%20Ordinance.pdf,2026-07-13,text,pdftotext_layout,raw/1767887551_Ordinance_2025-O-06_Signed_White_City_WUI_Adopting_Ordinance.pdf,yes,Pass (unanimous),2025-12-04,3,high,ordinance,2025-O-06,,2026-01-08,number cited in recorded motion
