date,body,packet_kind,title,matter_id,path,text_path,format,source_url,stored_locally,doc_class,fetch_status,sha256,text_chars
2024-08-13,County Council,agenda,County Council Agenda 2024-08-13,,packets/raw/agenda_3626.pdf,packets/text/agenda_3626.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/8/3626_A_County_Council_24-08-13_Meeting_Agenda.pdf,yes,,,,
2024-08-20,County Council,agenda,County Council Agenda 2024-08-20,,packets/raw/agenda_3627.pdf,packets/text/agenda_3627.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/8/3627_A_County_Council_24-08-20_Meeting_Agenda.pdf,yes,,,,
2024-09-17,County Council,agenda,County Council Agenda 2024-09-17,,packets/raw/agenda_3633.pdf,packets/text/agenda_3633.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/9/3633_A_County_Council_24-09-17_Meeting_Agenda.pdf,yes,,,,
2024-10-08,County Council,agenda,County Council Agenda 2024-10-08,,packets/raw/agenda_3634.pdf,packets/text/agenda_3634.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/10/3634_A_County_Council_24-10-08_Meeting_Agenda.pdf,yes,,,,
2024-09-24,County Council,agenda,County Council Agenda 2024-09-24,,packets/raw/agenda_3635.pdf,packets/text/agenda_3635.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/9/3635_A_County_Council_24-09-24_Meeting_Agenda.pdf,yes,,,,
2024-09-10,County Council,agenda,County Council Agenda 2024-09-10,,packets/raw/agenda_3636.pdf,packets/text/agenda_3636.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/9/3636_A_County_Council_24-09-10_Meeting_Agenda.pdf,yes,,,,
2024-10-01,County Council,agenda,County Council Agenda 2024-10-01,,packets/raw/agenda_3638.pdf,packets/text/agenda_3638.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/10/3638_A_County_Council_24-10-01_Meeting_Agenda.pdf,yes,,,,
2024-11-05,County Council,agenda,County Council Agenda 2024-11-05,,packets/raw/agenda_3675.pdf,packets/text/agenda_3675.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/11/3675_A_County_Council_24-11-05_Meeting_Agenda.pdf,yes,,,,
2024-10-15,County Council,agenda,County Council Agenda 2024-10-15,,packets/raw/agenda_3676.pdf,packets/text/agenda_3676.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/10/3676_A_County_Council_24-10-15_Meeting_Agenda.pdf,yes,,,,
2024-10-08,County Council,agenda,County Council Agenda 2024-10-08,,packets/raw/agenda_3681.pdf,packets/text/agenda_3681.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/10/3681_A_County_Council_24-10-08_Meeting_Agenda.pdf,yes,,,,
2024-11-19,County Council,agenda,County Council Agenda 2024-11-19,,packets/raw/agenda_3684.pdf,packets/text/agenda_3684.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/11/3684_A_County_Council_24-11-19_Meeting_Agenda.pdf,yes,,,,
2024-11-12,County Council,agenda,County Council Agenda 2024-11-12,,packets/raw/agenda_3685.pdf,packets/text/agenda_3685.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/11/3685_A_County_Council_24-11-12_Meeting_Agenda.pdf,yes,,,,
2024-11-26,County Council,agenda,County Council Agenda 2024-11-26,,packets/raw/agenda_3686.pdf,packets/text/agenda_3686.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/11/3686_A_County_Council_24-11-26_Meeting_Agenda.pdf,yes,,,,
2024-10-29,County Council,agenda,County Council Agenda 2024-10-29,,packets/raw/agenda_3687.pdf,packets/text/agenda_3687.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/10/3687_A_County_Council_24-10-29_Meeting_Agenda.pdf,yes,,,,
2024-10-22,County Council,agenda,County Council Agenda 2024-10-22,,packets/raw/agenda_3688.pdf,packets/text/agenda_3688.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/10/3688_A_County_Council_24-10-22_Meeting_Agenda.pdf,yes,,,,
2024-12-10,County Council,agenda,County Council Agenda 2024-12-10,,packets/raw/agenda_3691.pdf,packets/text/agenda_3691.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/12/3691_A_County_Council_24-12-10_Meeting_Agenda.pdf,yes,,,,
2024-12-17,County Council,agenda,County Council Agenda 2024-12-17,,packets/raw/agenda_3692.pdf,packets/text/agenda_3692.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/12/3692_A_County_Council_24-12-17_Meeting_Agenda.pdf,yes,,,,
2024-10-08,County Council,agenda,County Council Agenda 2024-10-08,,packets/raw/agenda_3693.pdf,packets/text/agenda_3693.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/10/3693_A_County_Council_24-10-08_Meeting_Agenda.pdf,yes,,,,
2024-10-22,County Council,agenda,County Council Agenda 2024-10-22,,packets/raw/agenda_3694.pdf,packets/text/agenda_3694.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/10/3694_A_County_Council_24-10-22_Meeting_Agenda.pdf,yes,,,,
2024-10-22,County Council,agenda,County Council Agenda 2024-10-22,,packets/raw/agenda_3695.pdf,packets/text/agenda_3695.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/10/3695_A_County_Council_24-10-22_Meeting_Agenda.pdf,yes,,,,
2024-10-29,County Council,agenda,County Council Agenda 2024-10-29,,packets/raw/agenda_3697.pdf,packets/text/agenda_3697.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/10/3697_A_County_Council_24-10-29_Meeting_Agenda.pdf,yes,,,,
2024-11-12,County Council,agenda,County Council Agenda 2024-11-12,,packets/raw/agenda_3700.pdf,packets/text/agenda_3700.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/11/3700_A_County_Council_24-11-12_Meeting_Agenda.pdf,yes,,,,
2024-12-10,County Council,agenda,County Council Agenda 2024-12-10,,packets/raw/agenda_3701.pdf,packets/text/agenda_3701.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/12/3701_A_County_Council_24-12-10_Meeting_Agenda.pdf,yes,,,,
2024-12-17,County Council,agenda,County Council Agenda 2024-12-17,,packets/raw/agenda_3709.pdf,packets/text/agenda_3709.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/12/3709_A_County_Council_24-12-17_Meeting_Agenda.pdf,yes,,,,
2024-12-13,County Council,agenda,County Council Agenda 2024-12-13,,packets/raw/agenda_3711.pdf,packets/text/agenda_3711.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/12/3711_A_County_Council_24-12-13_Meeting_Agenda.pdf,yes,,,,
2025-01-07,County Council,agenda,County Council Agenda 2025-01-07,,packets/raw/agenda_3712.pdf,packets/text/agenda_3712.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/1/3712_A_County_Council_25-01-07_Meeting_Agenda.pdf,yes,,,,
2025-01-14,County Council,agenda,County Council Agenda 2025-01-14,,packets/raw/agenda_3713.pdf,packets/text/agenda_3713.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/1/3713_A_County_Council_25-01-14_Meeting_Agenda.pdf,yes,,,,
2025-01-28,County Council,agenda,County Council Agenda 2025-01-28,,packets/raw/agenda_3723.pdf,packets/text/agenda_3723.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/1/3723_A_County_Council_25-01-28_Meeting_Agenda.pdf,yes,,,,
2025-02-04,County Council,agenda,County Council Agenda 2025-02-04,,packets/raw/agenda_3724.pdf,packets/text/agenda_3724.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/2/3724_A_County_Council_25-02-04_Meeting_Agenda.pdf,yes,,,,
2025-02-11,County Council,agenda,County Council Agenda 2025-02-11,,packets/raw/agenda_3725.pdf,packets/text/agenda_3725.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/2/3725_A_County_Council_25-02-11_Meeting_Agenda.pdf,yes,,,,
2025-02-25,County Council,agenda,County Council Agenda 2025-02-25,,packets/raw/agenda_3726.pdf,packets/text/agenda_3726.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/2/3726_A_County_Council_25-02-25_Meeting_Agenda.pdf,yes,,,,
2025-02-04,County Council,agenda,County Council Agenda 2025-02-04,,packets/raw/agenda_3730.pdf,packets/text/agenda_3730.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/2/3730_A_County_Council_25-02-04_Meeting_Agenda.pdf,yes,,,,
2025-03-11,County Council,agenda,County Council Agenda 2025-03-11,,packets/raw/agenda_3731.pdf,packets/text/agenda_3731.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/3/3731_A_County_Council_25-03-11_Meeting_Agenda.pdf,yes,,,,
2025-03-25,County Council,agenda,County Council Agenda 2025-03-25,,packets/raw/agenda_3732.pdf,packets/text/agenda_3732.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/3/3732_A_County_Council_25-03-25_Meeting_Agenda.pdf,yes,,,,
2025-02-18,County Council,agenda,County Council Agenda 2025-02-18,,packets/raw/agenda_3735.pdf,packets/text/agenda_3735.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/2/3735_A_County_Council_25-02-18_Meeting_Agenda.pdf,yes,,,,
2025-03-18,County Council,agenda,County Council Agenda 2025-03-18,,packets/raw/agenda_3743.pdf,packets/text/agenda_3743.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/3/3743_A_County_Council_25-03-18_Meeting_Agenda.pdf,yes,,,,
2025-04-08,County Council,agenda,County Council Agenda 2025-04-08,,packets/raw/agenda_3744.pdf,packets/text/agenda_3744.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/4/3744_A_County_Council_25-04-08_Meeting_Agenda.pdf,yes,,,,
2025-04-01,County Council,agenda,County Council Agenda 2025-04-01,,packets/raw/agenda_3746.pdf,packets/text/agenda_3746.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/4/3746_A_County_Council_25-04-01_Meeting_Agenda.pdf,yes,,,,
2025-04-29,County Council,agenda,County Council Agenda 2025-04-29,,packets/raw/agenda_3747.pdf,packets/text/agenda_3747.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/4/3747_A_County_Council_25-04-29_Meeting_Agenda.pdf,yes,,,,
2025-04-15,County Council,agenda,County Council Agenda 2025-04-15,,packets/raw/agenda_3748.pdf,packets/text/agenda_3748.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/4/3748_A_County_Council_25-04-15_Meeting_Agenda.pdf,yes,,,,
2025-05-06,County Council,agenda,County Council Agenda 2025-05-06,,packets/raw/agenda_3750.pdf,packets/text/agenda_3750.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/5/3750_A_County_Council_25-05-06_Meeting_Agenda.pdf,yes,,,,
2025-05-13,County Council,agenda,County Council Agenda 2025-05-13,,packets/raw/agenda_3753.pdf,packets/text/agenda_3753.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/5/3753_A_County_Council_25-05-13_Meeting_Agenda.pdf,yes,,,,
2025-05-20,County Council,agenda,County Council Agenda 2025-05-20,,packets/raw/agenda_3754.pdf,packets/text/agenda_3754.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/5/3754_A_County_Council_25-05-20_Meeting_Agenda.pdf,yes,,,,
2020-02-11,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2020-02-11,,packets/raw/agenda_2937.pdf,packets/text/agenda_2937.txt,pdf,https://slco.legistar1.com/slco/meetings/2020/2/2937_A_Redevelopment_Agency_of_Salt_Lake_County_20-02-11_Meeting_Agenda.pdf,yes,,,,
2020-04-28,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2020-04-28,,packets/raw/agenda_2958.pdf,packets/text/agenda_2958.txt,pdf,https://slco.legistar1.com/slco/meetings/2020/4/2958_A_Redevelopment_Agency_20-04-28_Meeting_Agenda.pdf,yes,,,,
2020-06-16,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2020-06-16,,packets/raw/agenda_2987.pdf,packets/text/agenda_2987.txt,pdf,https://slco.legistar1.com/slco/meetings/2020/6/2987_A_Redevelopment_Agency_20-06-16_Meeting_Agenda.pdf,yes,,,,
2020-08-11,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2020-08-11,,packets/raw/agenda_3010.pdf,packets/text/agenda_3010.txt,pdf,https://slco.legistar1.com/slco/meetings/2020/8/3010_A_Redevelopment_Agency_20-08-11_Meeting_Agenda.pdf,yes,,,,
2020-10-13,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2020-10-13,,packets/raw/agenda_3030.pdf,packets/text/agenda_3030.txt,pdf,https://slco.legistar1.com/slco/meetings/2020/10/3030_A_Redevelopment_Agency_20-10-13_Meeting_Agenda.pdf,yes,,,,
2020-11-10,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2020-11-10,,packets/raw/agenda_3046.pdf,packets/text/agenda_3046.txt,pdf,https://slco.legistar1.com/slco/meetings/2020/11/3046_A_Redevelopment_Agency_20-11-10_Meeting_Agenda.pdf,yes,,,,
2020-12-01,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2020-12-01,,packets/raw/agenda_3055.pdf,packets/text/agenda_3055.txt,pdf,https://slco.legistar1.com/slco/meetings/2020/12/3055_A_Redevelopment_Agency_20-12-01_Meeting_Agenda.pdf,yes,,,,
2021-03-16,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2021-03-16,,packets/raw/agenda_3087.pdf,packets/text/agenda_3087.txt,pdf,https://slco.legistar1.com/slco/meetings/2021/3/3087_A_Redevelopment_Agency_21-03-16_Meeting_Agenda.pdf,yes,,,,
2021-06-22,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2021-06-22,,packets/raw/agenda_3130.pdf,packets/text/agenda_3130.txt,pdf,https://slco.legistar1.com/slco/meetings/2021/6/3130_A_Redevelopment_Agency_21-06-22_Meeting_Agenda.pdf,yes,,,,
2021-10-12,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2021-10-12,,packets/raw/agenda_3177.pdf,packets/text/agenda_3177.txt,pdf,https://slco.legistar1.com/slco/meetings/2021/10/3177_A_Redevelopment_Agency_21-10-12_Meeting_Agenda.pdf,yes,,,,
2021-11-23,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2021-11-23,,packets/raw/agenda_3201.pdf,packets/text/agenda_3201.txt,pdf,https://slco.legistar1.com/slco/meetings/2021/11/3201_A_Redevelopment_Agency_21-11-23_Meeting_Agenda.pdf,yes,,,,
2021-12-07,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2021-12-07,,packets/raw/agenda_3205.pdf,packets/text/agenda_3205.txt,pdf,https://slco.legistar1.com/slco/meetings/2021/12/3205_A_Redevelopment_Agency_21-12-07_Meeting_Agenda.pdf,yes,,,,
2022-06-14,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2022-06-14,,packets/raw/agenda_3283.pdf,packets/text/agenda_3283.txt,pdf,https://slco.legistar1.com/slco/meetings/2022/6/3283_A_Redevelopment_Agency_22-06-14_Meeting_Agenda.pdf,yes,,,,
2022-06-21,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2022-06-21,,packets/raw/agenda_3286.pdf,packets/text/agenda_3286.txt,pdf,https://slco.legistar1.com/slco/meetings/2022/6/3286_A_Redevelopment_Agency_22-06-21_Meeting_Agenda.pdf,yes,,,,
2022-10-18,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2022-10-18,,packets/raw/agenda_3334.pdf,packets/text/agenda_3334.txt,pdf,https://slco.legistar1.com/slco/meetings/2022/10/3334_A_Redevelopment_Agency_22-10-18_Meeting_Agenda.pdf,yes,,,,
2022-10-25,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2022-10-25,,packets/raw/agenda_3335.pdf,packets/text/agenda_3335.txt,pdf,https://slco.legistar1.com/slco/meetings/2022/10/3335_A_Redevelopment_Agency_22-10-25_Meeting_Agenda.pdf,yes,,,,
2022-11-01,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2022-11-01,,packets/raw/agenda_3347.pdf,packets/text/agenda_3347.txt,pdf,https://slco.legistar1.com/slco/meetings/2022/11/3347_A_Redevelopment_Agency_22-11-01_Meeting_Agenda.pdf,yes,,,,
2022-11-22,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2022-11-22,,packets/raw/agenda_3358.pdf,packets/text/agenda_3358.txt,pdf,https://slco.legistar1.com/slco/meetings/2022/11/3358_A_Redevelopment_Agency_22-11-22_Meeting_Agenda.pdf,yes,,,,
2022-12-06,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2022-12-06,,packets/raw/agenda_3360.pdf,packets/text/agenda_3360.txt,pdf,https://slco.legistar1.com/slco/meetings/2022/12/3360_A_Redevelopment_Agency_22-12-06_Meeting_Agenda.pdf,yes,,,,
2023-01-10,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2023-01-10,,packets/raw/agenda_3369.pdf,packets/text/agenda_3369.txt,pdf,https://slco.legistar1.com/slco/meetings/2023/1/3369_A_Redevelopment_Agency_23-01-10_Meeting_Agenda.pdf,yes,,,,
2023-03-21,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2023-03-21,,packets/raw/agenda_3404.pdf,packets/text/agenda_3404.txt,pdf,https://slco.legistar1.com/slco/meetings/2023/3/3404_A_Redevelopment_Agency_23-03-21_Meeting_Agenda.pdf,yes,,,,
2023-06-20,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2023-06-20,,packets/raw/agenda_3441.pdf,packets/text/agenda_3441.txt,pdf,https://slco.legistar1.com/slco/meetings/2023/6/3441_A_Redevelopment_Agency_23-06-20_Meeting_Agenda.pdf,yes,,,,
2023-06-27,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2023-06-27,,packets/raw/agenda_3453.pdf,packets/text/agenda_3453.txt,pdf,https://slco.legistar1.com/slco/meetings/2023/6/3453_A_Redevelopment_Agency_23-06-27_Meeting_Agenda.pdf,yes,,,,
2023-11-07,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2023-11-07,,packets/raw/agenda_3500.pdf,packets/text/agenda_3500.txt,pdf,https://slco.legistar1.com/slco/meetings/2023/11/3500_A_Redevelopment_Agency_23-11-07_Meeting_Agenda.pdf,yes,,,,
2023-12-05,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2023-12-05,,packets/raw/agenda_3509.pdf,packets/text/agenda_3509.txt,pdf,https://slco.legistar1.com/slco/meetings/2023/12/3509_A_Redevelopment_Agency_23-12-05_Meeting_Agenda.pdf,yes,,,,
2024-02-06,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2024-02-06,,packets/raw/agenda_3539.pdf,packets/text/agenda_3539.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/2/3539_A_Redevelopment_Agency_24-02-06_Meeting_Agenda.pdf,yes,,,,
2024-02-27,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2024-02-27,,packets/raw/agenda_3544.pdf,packets/text/agenda_3544.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/2/3544_A_Redevelopment_Agency_24-02-27_Meeting_Agenda.pdf,yes,,,,
2024-06-18,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2024-06-18,,packets/raw/agenda_3604.pdf,packets/text/agenda_3604.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/6/3604_A_Redevelopment_Agency_24-06-18_Meeting_Agenda.pdf,yes,,,,
2024-06-04,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2024-06-04,,packets/raw/agenda_3605.pdf,packets/text/agenda_3605.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/6/3605_A_Redevelopment_Agency_24-06-04_Meeting_Agenda.pdf,yes,,,,
2024-08-13,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2024-08-13,,packets/raw/agenda_3628.pdf,packets/text/agenda_3628.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/8/3628_A_Redevelopment_Agency_24-08-13_Meeting_Agenda.pdf,yes,,,,
2024-12-10,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2024-12-10,,packets/raw/agenda_3698.pdf,packets/text/agenda_3698.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/12/3698_A_Redevelopment_Agency_24-12-10_Meeting_Agenda.pdf,yes,,,,
2024-11-19,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2024-11-19,,packets/raw/agenda_3699.pdf,packets/text/agenda_3699.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/11/3699_A_Redevelopment_Agency_24-11-19_Meeting_Agenda.pdf,yes,,,,
2025-01-28,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2025-01-28,,packets/raw/agenda_3727.pdf,packets/text/agenda_3727.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/1/3727_A_Redevelopment_Agency_25-01-28_Meeting_Agenda.pdf,yes,,,,
2025-03-25,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2025-03-25,,packets/raw/agenda_3745.pdf,packets/text/agenda_3745.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/3/3745_A_Redevelopment_Agency_25-03-25_Meeting_Agenda.pdf,yes,,,,
2025-05-20,Redevelopment Agency,agenda,Redevelopment Agency Agenda 2025-05-20,,packets/raw/agenda_3757.pdf,packets/text/agenda_3757.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/5/3757_A_Redevelopment_Agency_25-05-20_Meeting_Agenda.pdf,yes,,,,
2020-06-02,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2020-06-02,,packets/raw/agenda_2984.pdf,packets/text/agenda_2984.txt,pdf,https://slco.legistar1.com/slco/meetings/2020/6/2984_A_Salt_Lake_County_Municipal_Building_Authority_20-06-02_Meeting_Agenda.pdf,yes,,,,
2020-06-16,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2020-06-16,,packets/raw/agenda_2986.pdf,packets/text/agenda_2986.txt,pdf,https://slco.legistar1.com/slco/meetings/2020/6/2986_A_Salt_Lake_County_Municipal_Building_Authority_20-06-16_Meeting_Agenda.pdf,yes,,,,
2020-12-01,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2020-12-01,,packets/raw/agenda_3056.pdf,packets/text/agenda_3056.txt,pdf,https://slco.legistar1.com/slco/meetings/2020/12/3056_A_Salt_Lake_County_Municipal_Building_Authority_20-12-01_Meeting_Agenda.pdf,yes,,,,
2021-06-22,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2021-06-22,,packets/raw/agenda_3131.pdf,packets/text/agenda_3131.txt,pdf,https://slco.legistar1.com/slco/meetings/2021/6/3131_A_Salt_Lake_County_Municipal_Building_Authority_21-06-22_Meeting_Agenda.pdf,yes,,,,
2021-07-20,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2021-07-20,,packets/raw/agenda_3138.pdf,packets/text/agenda_3138.txt,pdf,https://slco.legistar1.com/slco/meetings/2021/7/3138_A_Salt_Lake_County_Municipal_Building_Authority_21-07-20_Meeting_Agenda.pdf,yes,,,,
2021-08-31,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2021-08-31,,packets/raw/agenda_3161.pdf,packets/text/agenda_3161.txt,pdf,https://slco.legistar1.com/slco/meetings/2021/8/3161_A_Salt_Lake_County_Municipal_Building_Authority_21-08-31_Meeting_Agenda.pdf,yes,,,,
2021-12-07,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2021-12-07,,packets/raw/agenda_3204.pdf,packets/text/agenda_3204.txt,pdf,https://slco.legistar1.com/slco/meetings/2021/12/3204_A_Salt_Lake_County_Municipal_Building_Authority_21-12-07_Meeting_Agenda.pdf,yes,,,,
2022-06-21,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2022-06-21,,packets/raw/agenda_3285.pdf,packets/text/agenda_3285.txt,pdf,https://slco.legistar1.com/slco/meetings/2022/6/3285_A_Salt_Lake_County_Municipal_Building_Authority_22-06-21_Meeting_Agenda.pdf,yes,,,,
2022-12-06,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2022-12-06,,packets/raw/agenda_3361.pdf,packets/text/agenda_3361.txt,pdf,https://slco.legistar1.com/slco/meetings/2022/12/3361_A_Salt_Lake_County_Municipal_Building_Authority_22-12-06_Meeting_Agenda.pdf,yes,,,,
2023-06-20,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2023-06-20,,packets/raw/agenda_3448.pdf,packets/text/agenda_3448.txt,pdf,https://slco.legistar1.com/slco/meetings/2023/6/3448_A_Salt_Lake_County_Municipal_Building_Authority_23-06-20_Meeting_Agenda.pdf,yes,,,,
2023-12-05,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2023-12-05,,packets/raw/agenda_3514.pdf,packets/text/agenda_3514.txt,pdf,https://slco.legistar1.com/slco/meetings/2023/12/3514_A_Salt_Lake_County_Municipal_Building_Authority_23-12-05_Meeting_Agenda.pdf,yes,,,,
2024-06-18,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2024-06-18,,packets/raw/agenda_3612.pdf,packets/text/agenda_3612.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/6/3612_A_Salt_Lake_County_Municipal_Building_Authority_24-06-18_Meeting_Agenda.pdf,yes,,,,
2024-08-20,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2024-08-20,,packets/raw/agenda_3637.pdf,packets/text/agenda_3637.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/8/3637_A_Salt_Lake_County_Municipal_Building_Authority_24-08-20_Meeting_Agenda.pdf,yes,,,,
2024-10-08,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2024-10-08,,packets/raw/agenda_3689.pdf,packets/text/agenda_3689.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/10/3689_A_Salt_Lake_County_Municipal_Building_Authority_24-10-08_Meeting_Agenda.pdf,yes,,,,
2024-12-10,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2024-12-10,,packets/raw/agenda_3702.pdf,packets/text/agenda_3702.txt,pdf,https://slco.legistar1.com/slco/meetings/2024/12/3702_A_Salt_Lake_County_Municipal_Building_Authority_24-12-10_Meeting_Agenda.pdf,yes,,,,
2025-02-11,Salt Lake County Municipal Building Authority,agenda,Salt Lake County Municipal Building Authority Agenda 2025-02-11,,packets/raw/agenda_3733.pdf,packets/text/agenda_3733.txt,pdf,https://slco.legistar1.com/slco/meetings/2025/2/3733_A_Salt_Lake_County_Municipal_Building_Authority_25-02-11_Meeting_Agenda.pdf,yes,,,,
,,staff_report,Staff Report,10048,packets/raw/staffreport_m10048_staff_report.pdf,packets/text/staffreport_m10048_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/758a765f-e26d-4090-8a9a-b9ddb87ae8e8.pdf,yes,,,,
,,matter_attachment,30795 - Post YE CP Annex Lease Appropriation Shift,10048,,,pdf,https://slco.legistar1.com/slco/attachments/93305e01-dc80-4d51-a7a8-b191c6000250.pdf,no,,,,
,,matter_attachment,FCOZ Ordinance Update Draft_RAFL,10662,,,pdf,https://slco.legistar1.com/slco/attachments/c7306670-6be7-4182-8fdb-58c0270eb726.pdf,no,,,,
,,matter_attachment,FCOZ Ordinance Update Draft_road clearance language,10662,,,pdf,https://slco.legistar1.com/slco/attachments/a1719fbf-7cc4-4fed-b254-25873b47d59c.docx,no,,,,
,,staff_report,Staff Report,10662,packets/raw/staffreport_m10662_staff_report.pdf,packets/text/staffreport_m10662_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/8dc72648-458f-4ae1-be72-1ce9aa2adca2.pdf,yes,staff_report,ok,6187c5506ba908c946854ba49519a9a45768be9a01c61fe7fcb96f21417a2b83,1501
