motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file
1726,266,2,14,"to approve the February 12, 2024, Work and Regular Meeting Minutes, February 26, 2024, Work Meeting and Regular Meeting Minutes, and the March 25, 2024, Work Meeting and Regular Meeting Minutes",Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,23,1,minutes/2024/2024-04-08/2024-04-08_city-council-meeting-agenda-and-packet-793.md
1727,266,2,15,to adjourn the meeting at 9:24 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,23,1,minutes/2024/2024-04-08/2024-04-08_city-council-meeting-agenda-and-packet-793.md
1728,267,2,1,to adjourn the work meeting at 6:06 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2024/2024-04-22/2024-04-22_city-council-meeting-agenda-and-packet-797.md
1729,267,2,2,to adopt the proclamation,Ceremonial,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,2,1,minutes/2024/2024-04-22/2024-04-22_city-council-meeting-agenda-and-packet-797.md
1730,267,2,3,"to approve Resolution 24-10, Approving a Memorandum of Understanding with the City of Holladay for Wasatch Boulevard Improvements",Resolution,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,2,1,minutes/2024/2024-04-22/2024-04-22_city-council-meeting-agenda-and-packet-797.md
1731,267,2,4,to approve the existing firework restriction map with the most western boundary being 900 East,Other,4-1 Pass,Pass,council_vote,,approve,keyword,high,,,,2,23,1,minutes/2024/2024-04-22/2024-04-22_city-council-meeting-agenda-and-packet-797.md
1732,267,2,5,to adjourn the meeting at 8:38 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,2,26,1,minutes/2024/2024-04-22/2024-04-22_city-council-meeting-agenda-and-packet-797.md
1733,268,2,1,"to approve application file ZM-24-001, to rezone the subject property from the R-10 Zone to the R-4.8.5 Zone, subject to a development agreement as proposed [Ordinance 24-19]",Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,keyword,high,342,case_no,high,26,23,1,minutes/2024/2024-05-13/2024-05-13_city-council-meeting-agenda-and-packet-801.md
1734,268,2,2,"to approve Ordinance 24-20, Approving a Development Agreement Pertaining to a Rezone and Development Proposal Concerning Approximately 0.41 Acres of Real Property Located at Approximately 4433 South Garden Drive",Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,keyword,high,343,singleton,high,3,23,1,minutes/2024/2024-05-13/2024-05-13_city-council-meeting-agenda-and-packet-801.md
1735,268,2,3,"to adopt Resolution 24-11, Acknowledging Receipt of the Tentative Budget on May 13, 2024; and Tentatively Adopting the Tentative Budget Pursuant to the Requirements of Utah Code Ann. § 10-6-111 for the Fiscal Year Beginning July 1, 2024, and Ending June 30, 2025",Budget Amendment,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,26,1,minutes/2024/2024-05-13/2024-05-13_city-council-meeting-agenda-and-packet-801.md
1736,268,2,4,to adopt Ordinance 24-21,Ordinance,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,23,1,minutes/2024/2024-05-13/2024-05-13_city-council-meeting-agenda-and-packet-801.md
1737,268,2,5,"to approve Ordinance 24-22, Amending Section 10.80.010 Camping on Public Grounds, Streets, Parks and Playgrounds by Adding Plazas to the Prohibition",Ordinance,4-0 Pass,Pass,council_vote,,approve,keyword,high,344,singleton,high,23,3,1,minutes/2024/2024-05-13/2024-05-13_city-council-meeting-agenda-and-packet-801.md
1738,268,2,6,to adopt Ordinance 24-23,Ordinance,3-1 Pass,Pass,council_vote,,approve,keyword,high,,,,3,23,1,minutes/2024/2024-05-13/2024-05-13_city-council-meeting-agenda-and-packet-801.md
1739,268,2,7,"to approve item 6.1 and 6.2 as amended — Approval of April 22, 2024 Work Meeting and Regular Meeting Minutes",Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2024/2024-05-13/2024-05-13_city-council-meeting-agenda-and-packet-801.md
1740,268,2,8,to recess the meeting at 10:25 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2024/2024-05-13/2024-05-13_city-council-meeting-agenda-and-packet-801.md
1741,268,2,9,to reconvene the meeting at 10:38 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2024/2024-05-13/2024-05-13_city-council-meeting-agenda-and-packet-801.md
1742,268,2,10,to go into closed session as provided by Utah Code Ann. §52-4-205(c) strategy session to discuss pending or reasonably imminent litigation,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2024/2024-05-13/2024-05-13_city-council-meeting-agenda-and-packet-801.md
1743,268,2,11,to adjourn the meeting at 11:01 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2024/2024-05-13/2024-05-13_city-council-meeting-agenda-and-packet-801.md
1744,269,1,1,"to adopt Resolution 24-12, Acknowledging Receipt of the Community Reinvestment Agency (CRA) Tentative Budget, and Tentatively Adopting the Tentative Budget for the Fiscal Year Beginning July 1, 2024, and Ending June 30, 2025",Land-Use/Zoning,4-0 Pass,Pass,cra_vote,,approve,keyword,high,345,singleton,high,3,23,1,minutes/2024/2024-05-13/2024-05-13_community-reinvestment-agency-meeting-agenda-and-packet-803.md
1745,269,1,2,"to approve the January 22, 2024 regular meeting minutes as well as the February 26, 2024 regular meeting minutes",Procedural/Administrative,4-0 Pass,Pass,cra_vote,,procedural,keyword,high,346,singleton,high,26,3,1,minutes/2024/2024-05-13/2024-05-13_community-reinvestment-agency-meeting-agenda-and-packet-803.md
1746,269,1,3,to adjourn the meeting at 10:35 p.m,Procedural/Administrative,5-0 Pass,Pass,cra_vote,,procedural,keyword,high,347,singleton,high,26,23,1,minutes/2024/2024-05-13/2024-05-13_community-reinvestment-agency-meeting-agenda-and-packet-803.md
1747,270,2,1,to recess the meeting at 7:12 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,2,1,minutes/2024/2024-05-20/2024-05-20_city-council-meeting-agenda-and-packet-805.md
1748,270,2,2,to reconvene the meeting at 7:23 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,2,26,1,minutes/2024/2024-05-20/2024-05-20_city-council-meeting-agenda-and-packet-805.md
1749,270,2,3,to adjourn the meeting at 8:56 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,2,3,1,minutes/2024/2024-05-20/2024-05-20_city-council-meeting-agenda-and-packet-805.md
1750,271,2,1,to adjourn the work meeting at 6:33 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2024/2024-05-27/2024-05-28_city-council-meeting-agenda-and-packet-806.md
1751,271,2,2,"to adopt Ordinance 24-24, Adopting the Murray North Station Area Plan as an Element of the Millcreek Together General Plan",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,348,name,medium,23,3,1,minutes/2024/2024-05-27/2024-05-28_city-council-meeting-agenda-and-packet-806.md
1752,271,2,3,"to adopt Ordinance 24-25, Amending Title 19 of the Mfflcreek Code of Ordinances, and Revising Chapter 19.71 Residential Compatibility Overlay Zone based on the findings identified by staff and rCQ!I)iuii!""n""""""'n'i made by the Planning Commission",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,349,singleton,high,26,23,1,minutes/2024/2024-05-27/2024-05-28_city-council-meeting-agenda-and-packet-806.md
1753,271,2,4,"to adopt Ordinance 24-26, Approving and Amending a Development Agreement with Respect to a Townhouse Development Known as ""Opus Green"" on Property Located at 4186 South Main Street",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,350,singleton,high,3,23,1,minutes/2024/2024-05-27/2024-05-28_city-council-meeting-agenda-and-packet-806.md
1754,271,2,5,"to adopt Resolution 24-12, Approving the Renewal of a Civil Legal Services Contract Between Mfflcreek and John N. Brems",Contract/Purchase,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,26,1,minutes/2024/2024-05-27/2024-05-28_city-council-meeting-agenda-and-packet-806.md
1755,271,2,6,"to adopt Resolution 24-13, Approving Appointments to the Planning Commission",Appointment,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,26,1,minutes/2024/2024-05-27/2024-05-28_city-council-meeting-agenda-and-packet-806.md
1756,271,2,7,"to adopt Ordinance 24-27, Amending the Procurement Code with Respect to Acquisition of Nonprofessional Services or Supplies Codified in Section 2.22.040 of the Millcreek Code",Contract/Purchase,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,26,1,minutes/2024/2024-05-27/2024-05-28_city-council-meeting-agenda-and-packet-806.md
1757,271,2,8,to adjourn the meeting at 8:08 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,23,1,minutes/2024/2024-05-27/2024-05-28_city-council-meeting-agenda-and-packet-806.md
1758,272,2,1,to adjourn the work meeting at 6:58 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,23,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1759,272,2,2,to move items 3.1 and 3.2 to the top,Other,5-0 Pass,Pass,council_vote,,,unclassified,low,,,,26,23,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1760,272,2,3,"to adopt Resolution 24-14, Approving an Interlocal Cooperative Agreement with Salt Lake County for Acquisition of Certain Real Property Located near the Intersection of Siggard Drive and 2000 East at No Cost",Interlocal,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,26,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1761,272,2,4,"to adopt Ordinance 24-29, Declaring Approximately 483 Square Feet of Real Property Located at or near the Intersection of Siggard and 2000 East, as Surplus; Determining that a Trade for Approximately 487 Square Feet of Real Property Located at or near the Intersection of Siggard and 2000 East Constitutes a Minimum Bid and Consummating the Trade Constitutes the Highest and Best Economic Return to…",Ordinance,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1762,272,2,5,to open the public hearing,Public Hearing Action,5-0 Pass,Pass,council_vote,,procedural,keyword,medium,,,,23,26,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1763,272,2,6,to close the public hearing,Public Hearing Action,5-0 Pass,Pass,council_vote,,procedural,keyword,medium,,,,26,3,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1764,272,2,7,to open the public hearing. Coiuicn Member,Public Hearing Action,5-0 Pass,Pass,council_vote,,procedural,keyword,medium,,,,3,26,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1765,272,2,8,to close the public hearing,Public Hearing Action,5-0 Pass,Pass,council_vote,,procedural,keyword,medium,,,,23,26,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1766,272,2,9,to open the public hearing,Public Hearing Action,5-0 Pass,Pass,council_vote,,procedural,keyword,medium,,,,26,3,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1767,272,2,10,to close the public hearing,Public Hearing Action,5-0 Pass,Pass,council_vote,,procedural,keyword,medium,,,,26,23,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1768,272,2,11,"to adopt Ordinance 24-30, Adopting a New Compensation Schedule/Payscale for Executive Municipal Officers and Employees",Ordinance,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,23,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1769,272,2,12,to open the public hearing,Public Hearing Action,5-0 Pass,Pass,council_vote,,procedural,keyword,medium,,,,26,3,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1770,272,2,13,to close the public hearing,Public Hearing Action,5-0 Pass,Pass,council_vote,,procedural,keyword,medium,,,,26,23,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1771,272,2,14,"to approve OrdinanHce 24-28, Approving a Monetary Contribution of up to $14,900 to the Millcreek Arts Council",Other,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,26,3,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1772,272,2,15,"to adopt Resolution 24-15, Adopting a Privacy Space Compliance Plan",Resolution,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,23,3,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1773,272,2,16,"to approve both items 5.1 and 5.2 — Approval of May 13, 2024 Regular Meeting Minutes; Approval of May 20, 2024 Special Meeting Minutes",Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,23,3,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1774,272,2,17,to adjourn the meeting at 9:10 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,23,1,minutes/2024/2024-06-10/2024-06-10_city-council-meeting-agenda-and-packet-812.md
1775,273,1,1,to open the public hearing,Public Hearing Action,4-0 Pass,Pass,cra_vote,,procedural,keyword,medium,351,singleton,high,3,26,1,minutes/2024/2024-06-10/2024-06-10_community-reinvestment-agency-meeting-agenda-and-packet-814.md
1776,273,1,2,to close the public hearing,Public Hearing Action,4-0 Pass,Pass,cra_vote,,procedural,keyword,medium,352,singleton,high,26,3,1,minutes/2024/2024-06-10/2024-06-10_community-reinvestment-agency-meeting-agenda-and-packet-814.md
1777,273,1,3,"to approve the May 13, 2024 meeting minutes",Procedural/Administrative,4-0 Pass,Pass,cra_vote,,procedural,keyword,high,,,,26,3,1,minutes/2024/2024-06-10/2024-06-10_community-reinvestment-agency-meeting-agenda-and-packet-814.md
1778,273,1,4,to adjourn the meeting at 9:12 p.m,Procedural/Administrative,4-0 Pass,Pass,cra_vote,,procedural,keyword,high,353,singleton,high,26,3,1,minutes/2024/2024-06-10/2024-06-10_community-reinvestment-agency-meeting-agenda-and-packet-814.md
1779,274,2,1,"to adopt Ordinance 24-31, Determining the Rate of Tax and Levying Taxes Upon All Real and Personal Property within Millcreek for the Tax Year Beginning July 1, 2024 and Ending June 30, 2025",Ordinance,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,2,1,minutes/2024/2024-06-17/2024-06-18_city-council-special-meeting-agenda-and-packet-819.md
1780,274,2,2,to adjourn the meeting at 5:06 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,2,3,1,minutes/2024/2024-06-17/2024-06-18_city-council-special-meeting-agenda-and-packet-819.md
1781,275,2,1,to adjourn the work meeting at 6:53 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,3,1,minutes/2024/2024-06-24/2024-06-24_city-council-meeting-agenda-and-packet-821.md
1782,275,2,2,"to reorder the agenda to move item 3.4 next, ahead of public comment — Staff Reports There were no reports",Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2024/2024-06-24/2024-06-24_city-council-meeting-agenda-and-packet-821.md
1783,275,2,3,to open the public hearing,Public Hearing Action,5-0 Pass,Pass,council_vote,,procedural,keyword,medium,,,,3,2,1,minutes/2024/2024-06-24/2024-06-24_city-council-meeting-agenda-and-packet-821.md
1784,275,2,4,to close the public hearing,Public Hearing Action,5-0 Pass,Pass,council_vote,,procedural,keyword,medium,,,,26,3,1,minutes/2024/2024-06-24/2024-06-24_city-council-meeting-agenda-and-packet-821.md
1785,275,2,5,"to adopt item 2.2 as amended (changing from fourth . amendment to the fifth) — Discussion and Consideration of Ordinance 24-32, Amending the Budget for the 2023-24 Fiscal Year",Budget Amendment,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,2,3,1,minutes/2024/2024-06-24/2024-06-24_city-council-meeting-agenda-and-packet-821.md
1786,275,2,6,"to adopt Ordinance 24-33, Adopting a Final Budget and Making Appropriations for the Support of Mfflcreek for the Time Period Beginning July 1, 2024, and Ending June 30, 2025",Budget Amendment,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,26,1,minutes/2024/2024-06-24/2024-06-24_city-council-meeting-agenda-and-packet-821.md
1787,275,2,7,"to approve item 4.1 and 4.2 — Approval of May 28, 2024 Work Meeting and Regular M[eeting Minutes; Approval of June 18, 2024 Special Meeting Minutes",Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,2,3,1,minutes/2024/2024-06-24/2024-06-24_city-council-meeting-agenda-and-packet-821.md
1788,275,2,8,to adjourn the meeting at 8:48 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,2,3,1,minutes/2024/2024-06-24/2024-06-24_city-council-meeting-agenda-and-packet-821.md
1789,276,1,1,to open the public hearing,Public Hearing Action,5-0 Pass,Pass,cra_vote,,procedural,keyword,medium,354,singleton,high,2,26,1,minutes/2024/2024-06-24/2024-06-24_community-reinvestment-agency-meeting-agenda-and-packet-822.md
1790,276,1,2,to close the public hearing,Public Hearing Action,5-0 Pass,Pass,cra_vote,,procedural,keyword,medium,355,singleton,high,2,26,1,minutes/2024/2024-06-24/2024-06-24_community-reinvestment-agency-meeting-agenda-and-packet-822.md
1791,276,1,3,"to approve item 2, Resolution 24-13",Resolution,5-0 Pass,Pass,cra_vote,,approve,keyword,high,356,singleton,high,2,3,1,minutes/2024/2024-06-24/2024-06-24_community-reinvestment-agency-meeting-agenda-and-packet-822.md
1792,276,1,4,"to approve Resolution 24-14, Adopting the Community Reinvestment Agency Annual Budget Adopting the Budget for the Fiscal Year Beginning July 1, 2024, and Ending June 30, 2025",Land-Use/Zoning,5-0 Pass,Pass,cra_vote,,approve,keyword,high,357,singleton,high,26,3,1,minutes/2024/2024-06-24/2024-06-24_community-reinvestment-agency-meeting-agenda-and-packet-822.md
1793,276,1,5,to approve item 4,Other,5-0 Pass,Pass,cra_vote,,approve,keyword,high,358,singleton,high,2,23,1,minutes/2024/2024-06-24/2024-06-24_community-reinvestment-agency-meeting-agenda-and-packet-822.md
1794,276,1,6,to adjourn the meeting at 8:51p.m,Procedural/Administrative,5-0 Pass,Pass,cra_vote,,procedural,keyword,high,359,singleton,high,26,2,1,minutes/2024/2024-06-24/2024-06-24_community-reinvestment-agency-meeting-agenda-and-packet-822.md
1795,277,2,1,to adjourn the work meeting at 6:59 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,2,1,minutes/2024/2024-07-08/2024-07-08_city-council-meeting-agenda-and-packet-827.md
1796,277,2,2,"to approve Ordinance 24-34, Amending the Millcreek Together General Plan by Changing the Future Land Use Map in the Area of 3743 South 900 East from Retail/Office to Neighborhood 3",Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,keyword,high,360,singleton,high,26,23,1,minutes/2024/2024-07-08/2024-07-08_city-council-meeting-agenda-and-packet-827.md
1797,277,2,3,"to approve Ordinance 24-35, Rezoning Certain Property Located at Approximately 3739 South 900 East from the Commercial (C-3) Zone to the Rpsiidnntiql Mnltifamily (R-M) Zone subject to a development agreement",Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,keyword,high,361,singleton,high,26,23,1,minutes/2024/2024-07-08/2024-07-08_city-council-meeting-agenda-and-packet-827.md
1798,277,2,4,"to approve Ordinance 24-36, Approving a Development Agreement for BY Lotus Calla Ph 2, a 3.05 Acre Commercial and Residential Mixed Use Development Pertaining to Property Generally Located at 3743 South 900 East, subject to an amendment to require that the building be secured by July 29, 2024, that a building permit be applied for on or before August 7, 2024, and then the demolition of the…",Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,keyword,high,362,singleton,high,26,,1,minutes/2024/2024-07-08/2024-07-08_city-council-meeting-agenda-and-packet-827.md
1799,277,2,5,"to approve Resolution 24-16, Approving an Interlocal Cooperative Agreement with Salt Lake County for Funding Pursuant to the Tourism, Recreation, Cultural, Convention, and Airport Facfflties",Interlocal,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,26,23,1,minutes/2024/2024-07-08/2024-07-08_city-council-meeting-agenda-and-packet-827.md
1800,277,2,6,"to approve the June 10, 2024 Work Meeting and Regular Meeting Minutes",Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,2,1,minutes/2024/2024-07-08/2024-07-08_city-council-meeting-agenda-and-packet-827.md
1801,278,2,1,to adjourn the work meeting at 6:37 p;ni. Coufficil -Member,Procedural/Administrative,3-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,23,1,minutes/2024/2024-07-22/2024-07-22_city-council-meeting-agenda-and-packet-830.md
1802,278,2,2,"to adopt Ordinance 24-37, Amending Millcreek Code of Ordinances Section 2.24.060 Regarding the Consolidated Fee Schedule",Ordinance,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,23,1,minutes/2024/2024-07-22/2024-07-22_city-council-meeting-agenda-and-packet-830.md
1803,278,2,3,to adjourn the meeting at 7:43 p.m. ADJOURNED: Council Member,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,23,26,1,minutes/2024/2024-07-22/2024-07-22_city-council-meeting-agenda-and-packet-830.md
1804,279,2,1,to adjourn the meeting at 6:05 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,23,1,minutes/2024/2024-07-29/2024-07-29_city-council-meeting-agenda-and-packet-831.md
1805,280,2,1,to adjourn the work meeting at 6:38 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,26,3,1,minutes/2024/2024-08-12/2024-08-12_city-council-meeting-agenda-and-packet-835.md
1806,280,2,2,"to adopt Ordinance 24-38, Rezoning 1.44 Acres of Real Property Located at Approximately 950 East Grape Ivy Way from the R-2-8 Zone to the R-M Zone with a Zone Condition - Limiting the Property to Twenty (20) Residential Units and a development agreement",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,363,singleton,high,3,26,1,minutes/2024/2024-08-12/2024-08-12_city-council-meeting-agenda-and-packet-835.md
1807,280,2,3,"to approve Ordinance 24-39, Approving a Development Agreement Concerning 1.44 acres of Real Property Located at Approximately 950 East Grape Ivy Way",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,364,singleton,high,26,23,1,minutes/2024/2024-08-12/2024-08-12_city-council-meeting-agenda-and-packet-835.md
1808,280,2,4,"to adopt Ordinance 24-40, Amending Title 19 (""Zoning55) of the Millcreek Code of Ordinances; Revising Chapter 19.71 (""Residential Compatibfflty Overlay Zone"") by Making Certain Additions and Deletions Pertaining to Building Height and Setbacks, Building Envelope, Allowable Deviations, and Special Exceptions for R-2 and A-1 Zones; Otherwise Known as the Second Residential Compatibility Overlay…",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,365,singleton,high,3,,1,minutes/2024/2024-08-12/2024-08-12_city-council-meeting-agenda-and-packet-835.md
1809,280,2,5,"to adopt Resolution 24-17, Approving an Interlocal Cooperative Agreement with South Salt Lake City for an Audible Pedestrian System in the Traffic Signal Located at 3900 South 300 East",Interlocal,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,23,1,minutes/2024/2024-08-12/2024-08-12_city-council-meeting-agenda-and-packet-835.md
1810,280,2,6,"to approve items 5.1, 5.2, 5.3, and 5.4 — Approval of June 24, 2024 Work Meeting and Regular Meeting Minutes; Approval of July 8, 2024 Work Meeting and Regular Meeting Minutes; Approval of July 22, 2024 Work Meeting and Regular Meeting Minutes; Approval of July 29, 2024 Special Meeting Minutes",Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2024/2024-08-12/2024-08-12_city-council-meeting-agenda-and-packet-835.md
1811,281,2,1,"to approve Ordinance 24-41, Approving an Amended Development Agreement for Austin Dent for Property Located at or Near 3564 South 1100 East",Land-Use/Zoning,5-0 Pass,Pass,council_vote,,approve,keyword,high,366,singleton,high,26,23,1,minutes/2024/2024-08-26/2024-08-26_city-council-meeting-agenda-and-packet-837.md
1812,281,2,2,"to approve Resolution 24-18, Approving an Amended Interlocal Cooperative Agreement w'th Salt Lake County for Public Works Strvices",Interlocal,5-0 Pass,Pass,council_vote,,approve,keyword,high,,,,26,3,1,minutes/2024/2024-08-26/2024-08-26_city-council-meeting-agenda-and-packet-837.md
1813,281,2,3,to adjourn the meeting at 8:45 p.m,Procedural/Administrative,5-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2024/2024-08-26/2024-08-26_city-council-meeting-agenda-and-packet-837.md
1814,282,2,1,to adjourn the work meeting at 6:45 p.m,Procedural/Administrative,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2024/2024-09-09/2024-09-09_city-council-meeting-agenda-and-packet-841.md
1815,282,2,2,to close public comment,Other,4-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,26,1,minutes/2024/2024-09-09/2024-09-09_city-council-meeting-agenda-and-packet-841.md
1816,282,2,3,to open the public hearing,Public Hearing Action,4-0 Pass,Pass,council_vote,,procedural,keyword,medium,,,,26,3,1,minutes/2024/2024-09-09/2024-09-09_city-council-meeting-agenda-and-packet-841.md
1817,282,2,4,to close the public hearing,Public Hearing Action,4-0 Pass,Pass,council_vote,,procedural,keyword,medium,,,,3,26,1,minutes/2024/2024-09-09/2024-09-09_city-council-meeting-agenda-and-packet-841.md
1818,282,2,5,"to approve Ordinance 24-42, Vacating a Portion of the 700 West Right of Way Generally Located Between 4060 & 4100 South",Ordinance,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,23,1,minutes/2024/2024-09-09/2024-09-09_city-council-meeting-agenda-and-packet-841.md
1819,282,2,6,"to approve Ordinance 24-43, Rezoning the Northern Portion of Two Parcels Generally Located at 640 & 650 West 4100 South from the Agricultural (A-1/A-2) Zone to the Manufacturing (M) Zone",Land-Use/Zoning,4-0 Pass,Pass,council_vote,,approve,keyword,high,367,singleton,high,23,26,1,minutes/2024/2024-09-09/2024-09-09_city-council-meeting-agenda-and-packet-841.md
1820,282,2,7,"to approve Ordinance 24-44, Declaring a Parcel of Real Property Located at or Between 4060 & 4100 South along 700 West as Surplus; Establish a Minimnm Bid; and Establish a Method to Determine the Highest and Best Economic Rehirns to the City",Ordinance,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,26,3,1,minutes/2024/2024-09-09/2024-09-09_city-council-meeting-agenda-and-packet-841.md
1821,282,2,8,"to approve Resolution 24-19, Waiving the Election Bylaws Requirement for Community Councils",Resolution,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,23,1,minutes/2024/2024-09-09/2024-09-09_city-council-meeting-agenda-and-packet-841.md
1822,282,2,9,"to approve Resolution 24-20, Approving an Interlocal Agreement with Salt Lake County Relating to the Healthy Millcreek Coalition for Funding and Becoming an Official Communities That Care (CTC) Coalition",Interlocal,4-0 Pass,Pass,council_vote,,approve,keyword,high,,,,26,23,1,minutes/2024/2024-09-09/2024-09-09_city-council-meeting-agenda-and-packet-841.md
