date,year,body,title,motion_no,motion,motion_type,action_class,result,mover,seconder,names_recorded,member,vote,source
2022-03-23,2022,PlanningCommission,Planning Commission,4,"approve their quest for Design Review for additional height for new mixed-use construction in the CG zoning district atapproximately43 W 700 South,720 S 400 West, and 704 S 400 West with the following conditions: 1",Design Review,final_action,5:0 Approved (Final Action),Adrienne Bell,Jon Lee,True,Jon Lee,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,4,"approve their quest for Design Review for additional height for new mixed-use construction in the CG zoning district atapproximately43 W 700 South,720 S 400 West, and 704 S 400 West with the following conditions: 1",Design Review,final_action,5:0 Approved (Final Action),Adrienne Bell,Jon Lee,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,5,send a positive recommendation to the Mayor for the block size modification as requested as part of Preliminary Subdivision request PLNSUB2021-00740,Subdivision/Plat,final_action,5:0 Approved (Final Action),Brenda Scheer,Adrienne Bell,True,Adrienne Bell,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,5,send a positive recommendation to the Mayor for the block size modification as requested as part of Preliminary Subdivision request PLNSUB2021-00740,Subdivision/Plat,final_action,5:0 Approved (Final Action),Brenda Scheer,Adrienne Bell,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,5,send a positive recommendation to the Mayor for the block size modification as requested as part of Preliminary Subdivision request PLNSUB2021-00740,Subdivision/Plat,final_action,5:0 Approved (Final Action),Brenda Scheer,Adrienne Bell,True,Brenda Scheer,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,5,send a positive recommendation to the Mayor for the block size modification as requested as part of Preliminary Subdivision request PLNSUB2021-00740,Subdivision/Plat,final_action,5:0 Approved (Final Action),Brenda Scheer,Adrienne Bell,True,Jon Lee,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,5,send a positive recommendation to the Mayor for the block size modification as requested as part of Preliminary Subdivision request PLNSUB2021-00740,Subdivision/Plat,final_action,5:0 Approved (Final Action),Brenda Scheer,Adrienne Bell,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,6,"approve the Preliminary Subdivision request (PLNSUB2021-00740) for the Swaner Subdivision located at approximately 2691 N 2200 West, with the conditions listed in the staff report",Subdivision/Plat,final_action,5:0 Approved (Final Action),Maurine Bachman,Brenda Scheer,True,Adrienne Bell,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,6,"approve the Preliminary Subdivision request (PLNSUB2021-00740) for the Swaner Subdivision located at approximately 2691 N 2200 West, with the conditions listed in the staff report",Subdivision/Plat,final_action,5:0 Approved (Final Action),Maurine Bachman,Brenda Scheer,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,6,"approve the Preliminary Subdivision request (PLNSUB2021-00740) for the Swaner Subdivision located at approximately 2691 N 2200 West, with the conditions listed in the staff report",Subdivision/Plat,final_action,5:0 Approved (Final Action),Maurine Bachman,Brenda Scheer,True,Brenda Scheer,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,6,"approve the Preliminary Subdivision request (PLNSUB2021-00740) for the Swaner Subdivision located at approximately 2691 N 2200 West, with the conditions listed in the staff report",Subdivision/Plat,final_action,5:0 Approved (Final Action),Maurine Bachman,Brenda Scheer,True,Jon Lee,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,6,"approve the Preliminary Subdivision request (PLNSUB2021-00740) for the Swaner Subdivision located at approximately 2691 N 2200 West, with the conditions listed in the staff report",Subdivision/Plat,final_action,5:0 Approved (Final Action),Maurine Bachman,Brenda Scheer,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,7,"Salt Lake City Planning Commission March 23, 2022 Page 9 forward a positive recommendation to the City Council for a R-MU-35 zoning change that was on the parcel part of PLNPCM2021-01077",Zoning Map Amendment,recommendation,Positive recommendation 5:0,Brenda Scheer,Adrienne Bell,True,Adrienne Bell,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,7,"Salt Lake City Planning Commission March 23, 2022 Page 9 forward a positive recommendation to the City Council for a R-MU-35 zoning change that was on the parcel part of PLNPCM2021-01077",Zoning Map Amendment,recommendation,Positive recommendation 5:0,Brenda Scheer,Adrienne Bell,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,7,"Salt Lake City Planning Commission March 23, 2022 Page 9 forward a positive recommendation to the City Council for a R-MU-35 zoning change that was on the parcel part of PLNPCM2021-01077",Zoning Map Amendment,recommendation,Positive recommendation 5:0,Brenda Scheer,Adrienne Bell,True,Brenda Scheer,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,7,"Salt Lake City Planning Commission March 23, 2022 Page 9 forward a positive recommendation to the City Council for a R-MU-35 zoning change that was on the parcel part of PLNPCM2021-01077",Zoning Map Amendment,recommendation,Positive recommendation 5:0,Brenda Scheer,Adrienne Bell,True,Jon Lee,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,7,"Salt Lake City Planning Commission March 23, 2022 Page 9 forward a positive recommendation to the City Council for a R-MU-35 zoning change that was on the parcel part of PLNPCM2021-01077",Zoning Map Amendment,recommendation,Positive recommendation 5:0,Brenda Scheer,Adrienne Bell,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,8,"transmit a favorable recommendation to the City Council regarding petition PLNPCM2021-01228, an amendment to Section 21A",Other,recommendation,Positive recommendation 5:0,Adrienne Bell,,True,Adrienne Bell,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,8,"transmit a favorable recommendation to the City Council regarding petition PLNPCM2021-01228, an amendment to Section 21A",Other,recommendation,Positive recommendation 5:0,Adrienne Bell,,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,8,"transmit a favorable recommendation to the City Council regarding petition PLNPCM2021-01228, an amendment to Section 21A",Other,recommendation,Positive recommendation 5:0,Adrienne Bell,,True,Brenda Scheer,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,8,"transmit a favorable recommendation to the City Council regarding petition PLNPCM2021-01228, an amendment to Section 21A",Other,recommendation,Positive recommendation 5:0,Adrienne Bell,,True,Jon Lee,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-03-23,2022,PlanningCommission,Planning Commission,8,"transmit a favorable recommendation to the City Council regarding petition PLNPCM2021-01228, an amendment to Section 21A",Other,recommendation,Positive recommendation 5:0,Adrienne Bell,,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-03-21/2022-03-23_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,1,approve the consent agenda,Consent Agenda,procedural,6:0 Pass,Brenda Scheer,Maurine Bachman,True,Andra Ghent,Abstain,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,1,approve the consent agenda,Consent Agenda,procedural,6:0 Pass,Brenda Scheer,Maurine Bachman,True,Andres Paredes,Abstain,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,1,approve the consent agenda,Consent Agenda,procedural,6:0 Pass,Brenda Scheer,Maurine Bachman,True,Mike Christensen,Abstain,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,1,approve the consent agenda,Consent Agenda,procedural,6:0 Pass,Brenda Scheer,Maurine Bachman,True,Adrienne Bell,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,1,approve the consent agenda,Consent Agenda,procedural,6:0 Pass,Brenda Scheer,Maurine Bachman,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,1,approve the consent agenda,Consent Agenda,procedural,6:0 Pass,Brenda Scheer,Maurine Bachman,True,Brenda Scheer,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,1,approve the consent agenda,Consent Agenda,procedural,6:0 Pass,Brenda Scheer,Maurine Bachman,True,Jon Lee,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,1,approve the consent agenda,Consent Agenda,procedural,6:0 Pass,Brenda Scheer,Maurine Bachman,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,1,approve the consent agenda,Consent Agenda,procedural,6:0 Pass,Brenda Scheer,Maurine Bachman,True,Rich Tuttle,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,2,"forward a positive recommendation to the City Council to approve PLNPCM2021-01242 and PLNPCM2021-01202 with the recommendation of a development agreement stipulating what conditions happen around the perimeter of the site concerning the trail, the adjacent roads, the railway, and that the unit confi",Other,recommendation,Positive recommendation 9:0,Jon Lee,Mike Christensen,True,Adrienne Bell,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,2,"forward a positive recommendation to the City Council to approve PLNPCM2021-01242 and PLNPCM2021-01202 with the recommendation of a development agreement stipulating what conditions happen around the perimeter of the site concerning the trail, the adjacent roads, the railway, and that the unit confi",Other,recommendation,Positive recommendation 9:0,Jon Lee,Mike Christensen,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,2,"forward a positive recommendation to the City Council to approve PLNPCM2021-01242 and PLNPCM2021-01202 with the recommendation of a development agreement stipulating what conditions happen around the perimeter of the site concerning the trail, the adjacent roads, the railway, and that the unit confi",Other,recommendation,Positive recommendation 9:0,Jon Lee,Mike Christensen,True,Andra Ghent,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,2,"forward a positive recommendation to the City Council to approve PLNPCM2021-01242 and PLNPCM2021-01202 with the recommendation of a development agreement stipulating what conditions happen around the perimeter of the site concerning the trail, the adjacent roads, the railway, and that the unit confi",Other,recommendation,Positive recommendation 9:0,Jon Lee,Mike Christensen,True,Andres Paredes,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,2,"forward a positive recommendation to the City Council to approve PLNPCM2021-01242 and PLNPCM2021-01202 with the recommendation of a development agreement stipulating what conditions happen around the perimeter of the site concerning the trail, the adjacent roads, the railway, and that the unit confi",Other,recommendation,Positive recommendation 9:0,Jon Lee,Mike Christensen,True,Brenda Scheer,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,2,"forward a positive recommendation to the City Council to approve PLNPCM2021-01242 and PLNPCM2021-01202 with the recommendation of a development agreement stipulating what conditions happen around the perimeter of the site concerning the trail, the adjacent roads, the railway, and that the unit confi",Other,recommendation,Positive recommendation 9:0,Jon Lee,Mike Christensen,True,Jon Lee,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,2,"forward a positive recommendation to the City Council to approve PLNPCM2021-01242 and PLNPCM2021-01202 with the recommendation of a development agreement stipulating what conditions happen around the perimeter of the site concerning the trail, the adjacent roads, the railway, and that the unit confi",Other,recommendation,Positive recommendation 9:0,Jon Lee,Mike Christensen,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,2,"forward a positive recommendation to the City Council to approve PLNPCM2021-01242 and PLNPCM2021-01202 with the recommendation of a development agreement stipulating what conditions happen around the perimeter of the site concerning the trail, the adjacent roads, the railway, and that the unit confi",Other,recommendation,Positive recommendation 9:0,Jon Lee,Mike Christensen,True,Mike Christensen,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-13,2022,PlanningCommission,Planning Commission,2,"forward a positive recommendation to the City Council to approve PLNPCM2021-01242 and PLNPCM2021-01202 with the recommendation of a development agreement stipulating what conditions happen around the perimeter of the site concerning the trail, the adjacent roads, the railway, and that the unit confi",Other,recommendation,Positive recommendation 9:0,Jon Lee,Mike Christensen,True,Rich Tuttle,Aye,planning_commission/minutes/2022/2022-04-11/2022-04-13_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,1,"approve the April 13, 2022 meeting minutes",Minutes,procedural,6:0 Pass,Maurine Bachman,Brenda Scheer,True,Levi Oliveira,Abstain,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,1,"approve the April 13, 2022 meeting minutes",Minutes,procedural,6:0 Pass,Maurine Bachman,Brenda Scheer,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,1,"approve the April 13, 2022 meeting minutes",Minutes,procedural,6:0 Pass,Maurine Bachman,Brenda Scheer,True,Andra Ghent,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,1,"approve the April 13, 2022 meeting minutes",Minutes,procedural,6:0 Pass,Maurine Bachman,Brenda Scheer,True,Brenda Scheer,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,1,"approve the April 13, 2022 meeting minutes",Minutes,procedural,6:0 Pass,Maurine Bachman,Brenda Scheer,True,Jon Lee,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,1,"approve the April 13, 2022 meeting minutes",Minutes,procedural,6:0 Pass,Maurine Bachman,Brenda Scheer,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,1,"approve the April 13, 2022 meeting minutes",Minutes,procedural,6:0 Pass,Maurine Bachman,Brenda Scheer,True,Rich Tuttle,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,2,"approve the Conditional Use for the ADU, petition PLNPCM2022-00091",Conditional Use,final_action,7:0 Approved (Final Action),Andra Ghent,Maurine Bachman,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,2,"approve the Conditional Use for the ADU, petition PLNPCM2022-00091",Conditional Use,final_action,7:0 Approved (Final Action),Andra Ghent,Maurine Bachman,True,Andra Ghent,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,2,"approve the Conditional Use for the ADU, petition PLNPCM2022-00091",Conditional Use,final_action,7:0 Approved (Final Action),Andra Ghent,Maurine Bachman,True,Brenda Scheer,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,2,"approve the Conditional Use for the ADU, petition PLNPCM2022-00091",Conditional Use,final_action,7:0 Approved (Final Action),Andra Ghent,Maurine Bachman,True,Jon Lee,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,2,"approve the Conditional Use for the ADU, petition PLNPCM2022-00091",Conditional Use,final_action,7:0 Approved (Final Action),Andra Ghent,Maurine Bachman,True,Levi Oliveira,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,2,"approve the Conditional Use for the ADU, petition PLNPCM2022-00091",Conditional Use,final_action,7:0 Approved (Final Action),Andra Ghent,Maurine Bachman,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,2,"approve the Conditional Use for the ADU, petition PLNPCM2022-00091",Conditional Use,final_action,7:0 Approved (Final Action),Andra Ghent,Maurine Bachman,True,Rich Tuttle,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,3,approve the request for Design Review located at approximately 465 S,Design Review,final_action,4:2 Approved (Final Action),Andra Ghent,Maurine Bachman,True,Aimee Burrows,Abstain,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,3,approve the request for Design Review located at approximately 465 S,Design Review,final_action,4:2 Approved (Final Action),Andra Ghent,Maurine Bachman,True,Andra Ghent,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,3,approve the request for Design Review located at approximately 465 S,Design Review,final_action,4:2 Approved (Final Action),Andra Ghent,Maurine Bachman,True,Jon Lee,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,3,approve the request for Design Review located at approximately 465 S,Design Review,final_action,4:2 Approved (Final Action),Andra Ghent,Maurine Bachman,True,Levi Oliveira,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,3,approve the request for Design Review located at approximately 465 S,Design Review,final_action,4:2 Approved (Final Action),Andra Ghent,Maurine Bachman,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,3,approve the request for Design Review located at approximately 465 S,Design Review,final_action,4:2 Approved (Final Action),Andra Ghent,Maurine Bachman,True,Brenda Scheer,Nay,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,3,approve the request for Design Review located at approximately 465 S,Design Review,final_action,4:2 Approved (Final Action),Andra Ghent,Maurine Bachman,True,Rich Tuttle,Nay,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,4,forward a positive recommendation to the City Council to approve PLNPCM2020- 00152,Zoning Map Amendment,recommendation,Positive recommendation 4:2,Aimee Burrows,Maurine Bachman,True,Andra Ghent,Abstain,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,4,forward a positive recommendation to the City Council to approve PLNPCM2020- 00152,Zoning Map Amendment,recommendation,Positive recommendation 4:2,Aimee Burrows,Maurine Bachman,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,4,forward a positive recommendation to the City Council to approve PLNPCM2020- 00152,Zoning Map Amendment,recommendation,Positive recommendation 4:2,Aimee Burrows,Maurine Bachman,True,Jon Lee,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,4,forward a positive recommendation to the City Council to approve PLNPCM2020- 00152,Zoning Map Amendment,recommendation,Positive recommendation 4:2,Aimee Burrows,Maurine Bachman,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,4,forward a positive recommendation to the City Council to approve PLNPCM2020- 00152,Zoning Map Amendment,recommendation,Positive recommendation 4:2,Aimee Burrows,Maurine Bachman,True,Rich Tuttle,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,4,forward a positive recommendation to the City Council to approve PLNPCM2020- 00152,Zoning Map Amendment,recommendation,Positive recommendation 4:2,Aimee Burrows,Maurine Bachman,True,Brenda Scheer,Nay,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,4,forward a positive recommendation to the City Council to approve PLNPCM2020- 00152,Zoning Map Amendment,recommendation,Positive recommendation 4:2,Aimee Burrows,Maurine Bachman,True,Levi Oliveira,Nay,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,5,forward a positive recommendation to the City Council to approve PLNPCM2020-00153,Other,recommendation,Positive recommendation 4:3,Aimee Burrows,Maurine Bachman,True,Andra Ghent,Abstain,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,5,forward a positive recommendation to the City Council to approve PLNPCM2020-00153,Other,recommendation,Positive recommendation 4:3,Aimee Burrows,Maurine Bachman,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,5,forward a positive recommendation to the City Council to approve PLNPCM2020-00153,Other,recommendation,Positive recommendation 4:3,Aimee Burrows,Maurine Bachman,True,Amy Barry,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,5,forward a positive recommendation to the City Council to approve PLNPCM2020-00153,Other,recommendation,Positive recommendation 4:3,Aimee Burrows,Maurine Bachman,True,Jon Lee,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,5,forward a positive recommendation to the City Council to approve PLNPCM2020-00153,Other,recommendation,Positive recommendation 4:3,Aimee Burrows,Maurine Bachman,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,5,forward a positive recommendation to the City Council to approve PLNPCM2020-00153,Other,recommendation,Positive recommendation 4:3,Aimee Burrows,Maurine Bachman,True,Brenda Scheer,Nay,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,5,forward a positive recommendation to the City Council to approve PLNPCM2020-00153,Other,recommendation,Positive recommendation 4:3,Aimee Burrows,Maurine Bachman,True,Levi Oliveira,Nay,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,5,forward a positive recommendation to the City Council to approve PLNPCM2020-00153,Other,recommendation,Positive recommendation 4:3,Aimee Burrows,Maurine Bachman,True,Rich Tuttle,Nay,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,6,"vote to APPROVE the Planned Development application for the Coachman Mixed Use located at approximately 1301 S State Street, file PLNPCM2021-00898 with the following conditions: 1",Planned Development,final_action,7:0 Approved (Final Action),Brenda Scheer,Jon Lee,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,6,"vote to APPROVE the Planned Development application for the Coachman Mixed Use located at approximately 1301 S State Street, file PLNPCM2021-00898 with the following conditions: 1",Planned Development,final_action,7:0 Approved (Final Action),Brenda Scheer,Jon Lee,True,Andra Ghent,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,6,"vote to APPROVE the Planned Development application for the Coachman Mixed Use located at approximately 1301 S State Street, file PLNPCM2021-00898 with the following conditions: 1",Planned Development,final_action,7:0 Approved (Final Action),Brenda Scheer,Jon Lee,True,Brenda Scheer,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,6,"vote to APPROVE the Planned Development application for the Coachman Mixed Use located at approximately 1301 S State Street, file PLNPCM2021-00898 with the following conditions: 1",Planned Development,final_action,7:0 Approved (Final Action),Brenda Scheer,Jon Lee,True,Jon Lee,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,6,"vote to APPROVE the Planned Development application for the Coachman Mixed Use located at approximately 1301 S State Street, file PLNPCM2021-00898 with the following conditions: 1",Planned Development,final_action,7:0 Approved (Final Action),Brenda Scheer,Jon Lee,True,Levi Oliveira,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,6,"vote to APPROVE the Planned Development application for the Coachman Mixed Use located at approximately 1301 S State Street, file PLNPCM2021-00898 with the following conditions: 1",Planned Development,final_action,7:0 Approved (Final Action),Brenda Scheer,Jon Lee,True,Maurine Bachman,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-04-27,2022,PlanningCommission,Planning Commission,6,"vote to APPROVE the Planned Development application for the Coachman Mixed Use located at approximately 1301 S State Street, file PLNPCM2021-00898 with the following conditions: 1",Planned Development,final_action,7:0 Approved (Final Action),Brenda Scheer,Jon Lee,True,Rich Tuttle,Aye,planning_commission/minutes/2022/2022-04-25/2022-04-27_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,1,that the petition be tabled,Other,procedural,9:0 Pass,Mike Christensen,Brenda Scheer,True,Adrienne Bell,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
2022-05-11,2022,PlanningCommission,Planning Commission,1,that the petition be tabled,Other,procedural,9:0 Pass,Mike Christensen,Brenda Scheer,True,Aimee Burrows,Aye,planning_commission/minutes/2022/2022-05-09/2022-05-11_planning-commission-meeting.md
