date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,source,pmn_body,notice_url,bytes,sha256,doc_class,fetch_status,text_path,text_chars
2023-04-13,19.73.110 NIGHT LIGHTING (03-29-2023) (002).pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/965027.pdf,2026-07-14,text,pdftotext -layout,raw/2023-04-13/965027_19.73.110_NIGHT_LIGHTING_03-29-2023_002.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/822361.html,1008872,4c0be2ac96c3c621,,,,
2023-04-19,04-19-23.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/967709.pdf,2026-07-14,text,pdftotext -layout,raw/2023-04-19/967709_04-19-23.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/826473.html,96230,4d735e899700cd7c,,,,
2023-04-25,04-25-23.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/970109.pdf,2026-07-14,text,pdftotext -layout,raw/2023-04-25/970109_04-25-23.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/827989.html,142750,10b3987f952bb57f,,,,
2023-04-25,6.1 - 2023.03.28 Emergency Notification System Policy.pdf,Council,Emergency,supporting_docs,https://www.utah.gov/pmn/files/971303.pdf,2026-07-14,text,pdftotext -layout,raw/2023-04-25/971303_6.1_-_2023.03.28_Emergency_Notification_System_Policy.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/827989.html,138503,8a9bc43950dc81cc,,,,
2023-04-25,6.2 - Fire Restrictions Resolution 2023-04-02.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/971305.pdf,2026-07-14,text,pdftotext -layout,raw/2023-04-25/971305_6.2_-_Fire_Restrictions_Resolution_2023-04-02.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/827989.html,2336293,9d704dad7a7c93e3,,,,
2023-04-25,6.3 - 2023.04.12 ECMT Emergency Procl.pdf,Council,Emergency,supporting_docs,https://www.utah.gov/pmn/files/971307.pdf,2026-07-14,text,pdftotext -layout,raw/2023-04-25/971307_6.3_-_2023.04.12_ECMT_Emergency_Procl.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/827989.html,72144,2e62e2471c4b070b,,,,
2023-04-25,6.4 - Open Public Meetings Act Training -ECMT 3.28.23.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/971315.pdf,2026-07-14,text,pdftotext -layout,raw/2023-04-25/971315_6.4_-_Open_Public_Meetings_Act_Training_-ECMT_3.28.23.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/827989.html,1478735,ba00e9069714d0e7,,,,
2023-04-25,Resolution 2023-04-02.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/972613.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2023-04-25/972613_Resolution_2023-04-02.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/829823.html,241556,383b064bcf3dcb89,,,,
2023-05-02,2023 Emigration Canyon Metro Township Election Notice.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/972727.pdf,2026-07-14,text,pdftotext -layout,raw/2023-05-02/972727_2023_Emigration_Canyon_Metro_Township_Election_Notice.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/829833.html,95668,2bdec0906345184a,,,,
2023-05-11,230511_EmigrationPC_Packet.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/975243.pdf,2026-07-14,text,pdftotext -layout,raw/2023-05-11/975243_230511_EmigrationPC_Packet.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/828863.html,16918552,f9392cef6d52d539,,,,
2023-05-11,Emigration Canyon_Municipal Code 19.73.110 NIGHT LIGHTING_Draft Language 04262023.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/971333.pdf,2026-07-14,text,pdftotext -layout,raw/2023-05-11/971333_Emigration_Canyon_Municipal_Code_19.73.110_NIGHT_LIGHTING_Draft_Language_04262023.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/828863.html,1645183,5619fa829f82e7cf,,,,
2023-05-11,Emigration-Public Hearing Notice.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/971783.pdf,2026-07-14,text,pdftotext -layout,raw/2023-05-11/971783_Emigration-Public_Hearing_Notice.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/828863.html,166417,3958cdd0e47f0892,,,,
2023-05-23,05-23-23.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/981197.pdf,2026-07-14,text,pdftotext -layout,raw/2023-05-23/981197_05-23-23.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/834709.html,144052,6052d03043624029,,,,
2023-06-05,06-05-23.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/985233.pdf,2026-07-14,text,pdftotext -layout,raw/2023-06-05/985233_06-05-23.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/836999.html,131962,49ff887c8c8eb7b5,,,,
2023-06-15,230615_EmigrationPC_Packet.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/987379.pdf,2026-07-14,text,pdftotext -layout,raw/2023-06-15/987379_230615_EmigrationPC_Packet.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/836391.html,6998330,5939850649f413b4,,,,
2023-06-27,06-27-23.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/994225.pdf,2026-07-14,text,pdftotext -layout,raw/2023-06-27/994225_06-27-23.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/842803.html,145350,5b12a8718a09a64b,,,,
2023-06-27,6.1 - ECMT _Municipal Code 19.73.110 NIGHT LIGHTING.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/994241.pdf,2026-07-14,text,pdftotext -layout,raw/2023-06-27/994241_6.1_-_ECMT_Municipal_Code_19.73.110_NIGHT_LIGHTING.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/842803.html,2262824,9cc9b48d1b89b4f4,,,,
2023-06-27,6.1 - ECMT_Night Lighting Flyer_11x17.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/994243.pdf,2026-07-14,text,pdftotext -layout,raw/2023-06-27/994243_6.1_-_ECMT_Night_Lighting_Flyer_11x17.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/842803.html,3176032,26184b573a6fb49b,,,,
2023-06-27,6.1 - ECMT_Night Lighting Poster - 24x36.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/994245.pdf,2026-07-14,text,pdftotext -layout,raw/2023-06-27/994245_6.1_-_ECMT_Night_Lighting_Poster_-_24x36.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/842803.html,8438891,bd25ee9f64de6c0c,,,,
2023-06-27,6.1 - ECMT_Staff Report_Night Lighting Ordinance_Repeal and Replace.pdf,Council,,staff_report,https://www.utah.gov/pmn/files/994247.pdf,2026-07-14,text,pdftotext -layout,raw/2023-06-27/994247_6.1_-_ECMT_Staff_Report_Night_Lighting_Ordinance_Repeal_and_Replace.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/842803.html,1860324,ed4b5e6a94ef1151,staff_report,ok,text/994247_6.1_-_ECMT_Staff_Report_Night_Lighting_Ordinance_Repeal_and_Replace.txt,28307
2023-06-27,6.1 - Ordinance 2023-06-01.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/994249.pdf,2026-07-14,text,pdftotext -layout,raw/2023-06-27/994249_6.1_-_Ordinance_2023-06-01.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/842803.html,126080,ce3ca16a69b1e562,,,,
2023-06-27,6.3 - Resolution 2023-06-01.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/994251.pdf,2026-07-14,text,pdftotext -layout,raw/2023-06-27/994251_6.3_-_Resolution_2023-06-01.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/842803.html,98934,59174ea2e66f33a6,,,,
2023-06-27,6.9 (a) - 04-25-23.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/994253.pdf,2026-07-14,text,pdftotext -layout,raw/2023-06-27/994253_6.9_a_-_04-25-23.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/842803.html,202573,2a59c97a4e45a100,,,,
2023-07-18,Ordinance 2023-06-01.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1003069.pdf,2026-07-14,text,pdftotext -layout,raw/2023-07-18/1003069_Ordinance_2023-06-01.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/846737.html,2770630,d427569de4081efe,,,,
2023-07-25,07-25-23.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1002379.pdf,2026-07-14,text,pdftotext -layout,raw/2023-07-25/1002379_07-25-23.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/847633.html,143201,eb59285c0edc9751,,,,
2023-08-22,08-22-23.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1013233.pdf,2026-07-14,text,pdftotext -layout,raw/2023-08-22/1013233_08-22-23.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/853767.html,143887,1bb40e12805b185d,,,,
2023-09-14,EC_Code Update Presentation (Staff Report).pdf,PlanningCommission,,staff_report,https://www.utah.gov/pmn/files/1019311.pdf,2026-07-14,text,pdftotext -layout,raw/2023-09-14/1019311_EC_Code_Update_Presentation_Staff_Report.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/855335.html,889751,39d8b5acc35520cb,staff_report,ok,text/1019311_EC_Code_Update_Presentation_Staff_Report.txt,14627
2023-09-14,EC_Code Update Presentation.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1019313.pdf,2026-07-14,text,pdftotext -layout,raw/2023-09-14/1019313_EC_Code_Update_Presentation.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/855335.html,5657009,5aaf25cf83a582a4,,,,
2023-09-26,09-26-23.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1025639.pdf,2026-07-14,text,pdftotext -layout,raw/2023-09-26/1025639_09-26-23.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/860733.html,144755,17a6fc700e1e97d0,,,,
2023-09-26,EC_Code Update Presentation.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1025645.pdf,2026-07-14,text,pdftotext -layout,raw/2023-09-26/1025645_EC_Code_Update_Presentation.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/860733.html,5657009,5aaf25cf83a582a4,,,,
2023-09-26,Resolution 2023-09-01 CDBG.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1025643.pdf,2026-07-14,text,pdftotext -layout,raw/2023-09-26/1025643_Resolution_2023-09-01_CDBG.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/860733.html,767664,5628d5ec7115819b,,,,
2023-10-19,2023 - Ballot Type 10 - EMG001 - English.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1035969.pdf,2026-07-14,text,pdftotext -layout,raw/2023-10-19/1035969_2023_-_Ballot_Type_10_-_EMG001_-_English.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/866347.html,131743,d80bfebbc65023f8,,,,
2023-10-19,2023 - Ballot Type 10 - EMG001 - Spanish.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1035971.pdf,2026-07-14,text,pdftotext -layout,raw/2023-10-19/1035971_2023_-_Ballot_Type_10_-_EMG001_-_Spanish.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/866347.html,131927,0f777e55c8873862,,,,
2023-10-19,2023 Municipal Election Notice.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1035967.pdf,2026-07-14,text,pdftotext -layout,raw/2023-10-19/1035967_2023_Municipal_Election_Notice.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/866347.html,73705,1254f6dbf5b8ce50,,,,
2023-10-24,5.10 - Metro Township Modficiations Bill.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1037451.pdf,2026-07-14,text,pdftotext -layout,raw/2023-10-24/1037451_5.10_-_Metro_Township_Modficiations_Bill.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/867049.html,980823,a40ebf6e381a210d,,,,
2023-10-24,5.2 - Resolutions Approving Tax Increase 4886-8308-9029 v.1.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/1037433.docx,2026-07-14,text,none (docx raw retained),raw/2023-10-24/1037433_5.2_-_Resolutions_Approving_Tax_Increase_4886-8308-9029_v.1.docx,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/867049.html,16607,a3007c446334732f,,,,
2023-10-24,5.4 - Utility Agreement - URC Signature 10-02-2023.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1037437.pdf,2026-07-14,text,pdftotext -layout,raw/2023-10-24/1037437_5.4_-_Utility_Agreement_-_URC_Signature_10-02-2023.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/867049.html,1264907,3b2fae2053924e9a,,,,
2023-10-24,5.4 - Utility Agreement Memo.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1037439.pdf,2026-07-14,text,pdftotext -layout,raw/2023-10-24/1037439_5.4_-_Utility_Agreement_Memo.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/867049.html,1925450,951dd18af07a07bd,,,,
2023-10-24,5.4 - Utility Agreement Slides.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1037441.pdf,2026-07-14,text,pdftotext -layout,raw/2023-10-24/1037441_5.4_-_Utility_Agreement_Slides.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/867049.html,406865,57ea1d5e0a50caa9,,,,
2023-10-24,5.6 - 2024 Fee Schedule Core Document Draft--v26Sep2023.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/1037443.docx,2026-07-14,text,none (docx raw retained),raw/2023-10-24/1037443_5.6_-_2024_Fee_Schedule_Core_Document_Draft--v26Sep2023.docx,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/867049.html,282793,1febc3b9e594018d,,,,
2023-10-24,5.6 - GSLMSD cost study 13Sep2023.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1037445.pdf,2026-07-14,text,pdftotext -layout,raw/2023-10-24/1037445_5.6_-_GSLMSD_cost_study_13Sep2023.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/867049.html,903138,26ba233fe9d10aef,,,,
2023-10-24,5.6 - MSD Fee Study FINAL.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1037447.pdf,2026-07-14,text,pdftotext -layout,raw/2023-10-24/1037447_5.6_-_MSD_Fee_Study_FINAL.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/867049.html,706854,5ac9e3eaca8f14be,,,,
2023-10-24,6.1 (a) - ECMT CDWG Proposal Outline 101623.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/1037453.docx,2026-07-14,text,none (docx raw retained),raw/2023-10-24/1037453_6.1_a_-_ECMT_CDWG_Proposal_Outline_101623.docx,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/867049.html,16086,37568e244249d268,,,,
2023-11-28,11-28-23.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1051775.pdf,2026-07-14,text,pdftotext -layout,raw/2023-11-28/1051775_11-28-23.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/874879.html,144556,346bd9edd6ad5c19,,,,
2023-11-28,5.2 - UPD Emigration Canyon Monthly Report October.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/1051783.docx,2026-07-14,text,none (docx raw retained),raw/2023-11-28/1051783_5.2_-_UPD_Emigration_Canyon_Monthly_Report_October.docx,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/874879.html,55821,249846dd91a0b94d,,,,
2023-11-28,5.4 - 3rd Quarter Report Emigration 2023.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1051785.pdf,2026-07-14,text,pdftotext -layout,raw/2023-11-28/1051785_5.4_-_3rd_Quarter_Report_Emigration_2023.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/874879.html,6851100,96bf4f096f30a7d8,,,,
2023-11-28,5.4 - Dec 2023 Humane Education Presentations.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/1051787.docx,2026-07-14,text,none (docx raw retained),raw/2023-11-28/1051787_5.4_-_Dec_2023_Humane_Education_Presentations.docx,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/874879.html,13409,b335ca2d9bd71cb0,,,,
2023-11-28,6.1 - 2024 Fee Schedule.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1051789.pdf,2026-07-14,text,pdftotext -layout,raw/2023-11-28/1051789_6.1_-_2024_Fee_Schedule.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/874879.html,465908,daa5627e9695e191,,,,
2023-11-28,6.1 - Resolution 2023-11-01 2024 Fee Schedule.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1051791.pdf,2026-07-14,text,pdftotext -layout,raw/2023-11-28/1051791_6.1_-_Resolution_2023-11-01_2024_Fee_Schedule.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/874879.html,558546,82896a450c558f95,,,,
2023-11-28,6.2 - 2024 tentative budget - Emigration Canyon.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1051793.pdf,2026-07-14,text,pdftotext -layout,raw/2023-11-28/1051793_6.2_-_2024_tentative_budget_-_Emigration_Canyon.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/874879.html,132829,5ad49b180d614ef9,,,,
2023-11-28,6.2 - Resolution 2023-11-02 Tentative 2024 Budget.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1051795.pdf,2026-07-14,text,pdftotext -layout,raw/2023-11-28/1051795_6.2_-_Resolution_2023-11-02_Tentative_2024_Budget.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/874879.html,250786,3eb9341b966c6bff,,,,
2023-11-28,6.3 - 2023 Budget Amendment - Emigration Canyon.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1051797.pdf,2026-07-14,text,pdftotext -layout,raw/2023-11-28/1051797_6.3_-_2023_Budget_Amendment_-_Emigration_Canyon.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/874879.html,137080,1384f2b62fbf8a81,,,,
2023-11-28,6.3 - Resolution 2023-11-03 Tentative Budget Amendment.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1051799.pdf,2026-07-14,text,pdftotext -layout,raw/2023-11-28/1051799_6.3_-_Resolution_2023-11-03_Tentative_Budget_Amendment.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/874879.html,295352,0a99e858884d7a04,,,,
2023-12-06,12-06-23.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1055095.pdf,2026-07-14,text,pdftotext -layout,raw/2023-12-06/1055095_12-06-23.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/877039.html,143998,4f676233781567de,,,,
2023-12-06,2023 Budget Amendment - Emigration Canyon.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1050443.pdf,2026-07-14,text,pdftotext -layout,raw/2023-12-06/1050443_2023_Budget_Amendment_-_Emigration_Canyon.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/873909.html,137080,1384f2b62fbf8a81,,,,
2023-12-06,2024 tentative budget - Emigration Canyon.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1050445.pdf,2026-07-14,text,pdftotext -layout,raw/2023-12-06/1050445_2024_tentative_budget_-_Emigration_Canyon.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/873909.html,132829,5ad49b180d614ef9,,,,
2023-12-06,Public Notice for Budget.docx,Council,,supporting_docs,https://www.utah.gov/pmn/files/1050441.docx,2026-07-14,text,none (docx raw retained),raw/2023-12-06/1050441_Public_Notice_for_Budget.docx,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/873909.html,29187,1872640c349c7298,,,,
2023-12-06,Resolution 2023-12-02 Budget Amendment.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1055097.pdf,2026-07-14,text,pdftotext -layout,raw/2023-12-06/1055097_Resolution_2023-12-02_Budget_Amendment.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/877039.html,77891,eafd35dbbd4fa288,,,,
2023-12-06,Resolution 2023-12-03 Budget.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1055099.pdf,2026-07-14,text,pdftotext -layout,raw/2023-12-06/1055099_Resolution_2023-12-03_Budget.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/877039.html,78318,ed4e70d9f656199b,,,,
2024-01-23,01-23-24.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1075037.pdf,2026-07-14,text,pdftotext -layout,raw/2024-01-23/1075037_01-23-24.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/888227.html,142810,0008bcf172d4dcd7,,,,
2024-02-22,02-22-24.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1086953.pdf,2026-07-14,text,pdftotext -layout,raw/2024-02-22/1086953_02-22-24.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/894171.html,94991,2871f952c50e5f51,,,,
2024-02-27,02-27-24.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1090289.pdf,2026-07-14,text,pdftotext -layout,raw/2024-02-27/1090289_02-27-24.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/895763.html,143785,cbf1742a3d9f5995,,,,
2024-03-26,03-26-24.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1101815.pdf,2026-07-14,text,pdftotext -layout,raw/2024-03-26/1101815_03-26-24.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/902003.html,145140,6596dc0e0687ac39,,,,
2024-03-26,6.10 - 11-28-23.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1101821.pdf,2026-07-14,text,pdftotext -layout,raw/2024-03-26/1101821_6.10_-_11-28-23.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/902003.html,225283,d5eca7da1d015918,,,,
2024-03-26,6.10 - 12-06-23.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1101823.pdf,2026-07-14,text,pdftotext -layout,raw/2024-03-26/1101823_6.10_-_12-06-23.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/902003.html,211065,5fcfe1835ea210bc,,,,
2024-03-26,6.3 - 2024 Child Abuse Prevention Month.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1101817.pdf,2026-07-14,text,pdftotext -layout,raw/2024-03-26/1101817_6.3_-_2024_Child_Abuse_Prevention_Month.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/902003.html,108424,ff54798d1c3d3dbb,,,,
2024-03-26,6.6 - Revised and Restated Interlocal Agreement Governing the Unified Police Department-Signed.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1101819.pdf,2026-07-14,text,pdftotext -layout,raw/2024-03-26/1101819_6.6_-_Revised_and_Restated_Interlocal_Agreement_Governing_the_Unified_Police_Department-Signed.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/902003.html,286370,87dca57589fb9654,,,,
2024-04-11,240411_EmigrationPC_Packet.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1107073.pdf,2026-07-14,text,pdftotext -layout,raw/2024-04-11/1107073_240411_EmigrationPC_Packet.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/903107.html,5977303,c4e3372e29bc2fb2,,,,
2024-04-23,04-23-24.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1113455.pdf,2026-07-14,text,pdftotext -layout,raw/2024-04-23/1113455_04-23-24.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/908409.html,141608,8149a0685dccb858,,,,
2024-04-23,2024.04.23 Resolution re Fireworks.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1113461.pdf,2026-07-14,text,pdftotext -layout,raw/2024-04-23/1113461_2024.04.23_Resolution_re_Fireworks.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/908409.html,2322134,8943b6a4f3c2c6a5,,,,
2024-05-23,Leick Staff Report With Changes (2024-05-20) (GR022-006).pdf,PlanningCommission,,staff_report,https://www.utah.gov/pmn/files/1125369.pdf,2026-07-14,text,pdftotext -layout,raw/2024-05-23/1125369_Leick_Staff_Report_With_Changes_2024-05-20_GR022-006.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/915297.html,272930,ea9f3009fecc80ee,staff_report,ok,text/1125369_Leick_Staff_Report_With_Changes_2024-05-20_GR022-006.txt,17680
2024-05-28,05-28-24.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1127499.pdf,2026-07-14,text,pdftotext -layout,raw/2024-05-28/1127499_05-28-24.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/916299.html,216658,b4f6c7a224ddb342,,,,
2024-05-28,5.2 - Construction Status Update Notice - 5.27.2024 - 6.4.2024.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1127501.pdf,2026-07-14,text,pdftotext -layout,raw/2024-05-28/1127501_5.2_-_Construction_Status_Update_Notice_-_5.27.2024_-_6.4.2024.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/916299.html,5701009,8ad2176d1feea003,,,,
2024-05-28,5.3 - 2025 Proposed Budget - Emigration Canyon.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1127503.pdf,2026-07-14,text,pdftotext -layout,raw/2024-05-28/1127503_5.3_-_2025_Proposed_Budget_-_Emigration_Canyon.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/916299.html,178518,4c6c3e1047fd191c,,,,
2024-05-28,5.3 - Resolution on Tentative Budget.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1127967.pdf,2026-07-14,text,pdftotext -layout,raw/2024-05-28/1127967_5.3_-_Resolution_on_Tentative_Budget.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/916299.html,130547,77f6b565e933ce7a,,,,
2024-05-28,5.4 - MSD ILA Agreement.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1127505.pdf,2026-07-14,text,pdftotext -layout,raw/2024-05-28/1127505_5.4_-_MSD_ILA_Agreement.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/916299.html,424806,052ae867f096fe59,,,,
2024-05-28,5.6 - Resolution Creating Comm. Council Cmte & Appointing Officials.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1127969.pdf,2026-07-14,text,pdftotext -layout,raw/2024-05-28/1127969_5.6_-_Resolution_Creating_Comm._Council_Cmte_Appointing_Officials.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/916299.html,81544,7f85a0d2403fca8f,,,,
2024-05-28,5.7 - Resolution Designating Municipal Name.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1127971.pdf,2026-07-14,text,pdftotext -layout,raw/2024-05-28/1127971_5.7_-_Resolution_Designating_Municipal_Name.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/916299.html,98048,585acb42a4069ac6,,,,
