date,body,meeting_type,packet_kind,title,label,pmn_body,fid,ext,source_url,notice_url,purged,raw_rel,raw_name
2022-12-20,Council,,supporting_docs,7.10 - 10-25-22.pdf,Public Information Handout,5809,924299,pdf,https://www.utah.gov/pmn/files/924299.pdf,https://www.utah.gov/pmn/sitemap/notice/801325.html,,raw/2022-12-20/924299_7.10_-_10-25-22.pdf,924299_7.10_-_10-25-22.pdf
2022-12-20,Council,,supporting_docs,7.10 - 11-15-22.pdf,Public Information Handout,5809,924301,pdf,https://www.utah.gov/pmn/files/924301.pdf,https://www.utah.gov/pmn/sitemap/notice/801325.html,,raw/2022-12-20/924301_7.10_-_11-15-22.pdf,924301_7.10_-_11-15-22.pdf
2022-12-20,Council,,supporting_docs,7.2 - Ordinance Energy Tax 11.14.pdf,Public Information Handout,5809,924295,pdf,https://www.utah.gov/pmn/files/924295.pdf,https://www.utah.gov/pmn/sitemap/notice/801325.html,,raw/2022-12-20/924295_7.2_-_Ordinance_Energy_Tax_11.14.pdf,924295_7.2_-_Ordinance_Energy_Tax_11.14.pdf
2022-12-20,Council,,supporting_docs,7.3 - Ordinance Telecommunications Tax 11.14.pdf,Public Information Handout,5809,924297,pdf,https://www.utah.gov/pmn/files/924297.pdf,https://www.utah.gov/pmn/sitemap/notice/801325.html,,raw/2022-12-20/924297_7.3_-_Ordinance_Telecommunications_Tax_11.14.pdf,924297_7.3_-_Ordinance_Telecommunications_Tax_11.14.pdf
2022-12-20,Council,,supporting_docs,Public Notice for Budget.pdf,Public Information Handout,5809,919479,pdf,https://www.utah.gov/pmn/files/919479.pdf,https://www.utah.gov/pmn/sitemap/notice/798511.html,,raw/2022-12-20/919479_Public_Notice_for_Budget.pdf,919479_Public_Notice_for_Budget.pdf
2023-01-12,PlanningCommission,,supporting_docs,230112_EmigrationPC_Packet.pdf,Other,1562,927661,pdf,https://www.utah.gov/pmn/files/927661.pdf,https://www.utah.gov/pmn/sitemap/notice/802417.html,,raw/2023-01-12/927661_230112_EmigrationPC_Packet.pdf,927661_230112_EmigrationPC_Packet.pdf
2023-01-24,Council,,supporting_docs,01-24-23.pdf,Public Information Handout,5809,935045,pdf,https://www.utah.gov/pmn/files/935045.pdf,https://www.utah.gov/pmn/sitemap/notice/808281.html,,raw/2023-01-24/935045_01-24-23.pdf,935045_01-24-23.pdf
2023-01-26,PlanningCommission,,supporting_docs,19.73.110 Dark Sky Ordinance with comments.pdf,Other,1562,936097,pdf,https://www.utah.gov/pmn/files/936097.pdf,https://www.utah.gov/pmn/sitemap/notice/805991.html,,raw/2023-01-26/936097_19.73.110_Dark_Sky_Ordinance_with_comments.pdf,936097_19.73.110_Dark_Sky_Ordinance_with_comments.pdf
2023-02-16,PlanningCommission,,supporting_docs,EC- Darksky Slideshow - Working.pdf,Other,1562,940625,pdf,https://www.utah.gov/pmn/files/940625.pdf,https://www.utah.gov/pmn/sitemap/notice/810235.html,,raw/2023-02-16/940625_EC-_Darksky_Slideshow_-_Working.pdf,940625_EC-_Darksky_Slideshow_-_Working.pdf
2023-02-16,PlanningCommission,,staff_report,Emigration Canyon_Staff Report_Dark Sky Updates_Febuary 2023.pdf,Other,1562,940623,pdf,https://www.utah.gov/pmn/files/940623.pdf,https://www.utah.gov/pmn/sitemap/notice/810235.html,,raw/2023-02-16/940623_Emigration_Canyon_Staff_Report_Dark_Sky_Updates_Febuary_2023.pdf,940623_Emigration_Canyon_Staff_Report_Dark_Sky_Updates_Febuary_2023.pdf
2023-03-16,PlanningCommission,,supporting_docs,19.73.110 NIGHT LIGHTING (03032023).pdf,Other,1562,950629,pdf,https://www.utah.gov/pmn/files/950629.pdf,https://www.utah.gov/pmn/sitemap/notice/816681.html,,raw/2023-03-16/950629_19.73.110_NIGHT_LIGHTING_03032023.pdf,950629_19.73.110_NIGHT_LIGHTING_03032023.pdf
2023-03-16,PlanningCommission,,supporting_docs,230316_EmigrationPC_Packet.pdf,Other,1562,954439,pdf,https://www.utah.gov/pmn/files/954439.pdf,https://www.utah.gov/pmn/sitemap/notice/816681.html,,raw/2023-03-16/954439_230316_EmigrationPC_Packet.pdf,954439_230316_EmigrationPC_Packet.pdf
2023-03-24,PlanningCommission,,supporting_docs,19.73.110 NIGHT LIGHTING (03162023).pdf,Other,1562,956269,pdf,https://www.utah.gov/pmn/files/956269.pdf,https://www.utah.gov/pmn/sitemap/notice/820035.html,,raw/2023-03-24/956269_19.73.110_NIGHT_LIGHTING_03162023.pdf,956269_19.73.110_NIGHT_LIGHTING_03162023.pdf
2023-03-24,PlanningCommission,,supporting_docs,19.73.110 NIGHT LIGHTING (03232023).pdf,Other,1562,958739,pdf,https://www.utah.gov/pmn/files/958739.pdf,https://www.utah.gov/pmn/sitemap/notice/820035.html,,raw/2023-03-24/958739_19.73.110_NIGHT_LIGHTING_03232023.pdf,958739_19.73.110_NIGHT_LIGHTING_03232023.pdf
2023-03-28,Council,,supporting_docs,03-28-23.pdf,Public Information Handout,5809,959673,pdf,https://www.utah.gov/pmn/files/959673.pdf,https://www.utah.gov/pmn/sitemap/notice/821913.html,,raw/2023-03-28/959673_03-28-23.pdf,959673_03-28-23.pdf
2023-04-12,Council,,supporting_docs,04-12-23.pdf,Public Information Handout,5809,964439,pdf,https://www.utah.gov/pmn/files/964439.pdf,https://www.utah.gov/pmn/sitemap/notice/824721.html,,raw/2023-04-12/964439_04-12-23.pdf,964439_04-12-23.pdf
2023-04-13,PlanningCommission,,supporting_docs,19.73.110 NIGHT LIGHTING (03-29-2023) (002).pdf,Other,1562,965027,pdf,https://www.utah.gov/pmn/files/965027.pdf,https://www.utah.gov/pmn/sitemap/notice/822361.html,,raw/2023-04-13/965027_19.73.110_NIGHT_LIGHTING_03-29-2023_002.pdf,965027_19.73.110_NIGHT_LIGHTING_03-29-2023_002.pdf
2023-04-19,Council,,supporting_docs,04-19-23.pdf,Public Information Handout,5809,967709,pdf,https://www.utah.gov/pmn/files/967709.pdf,https://www.utah.gov/pmn/sitemap/notice/826473.html,,raw/2023-04-19/967709_04-19-23.pdf,967709_04-19-23.pdf
2023-04-25,Council,,supporting_docs,04-25-23.pdf,Public Information Handout,5809,970109,pdf,https://www.utah.gov/pmn/files/970109.pdf,https://www.utah.gov/pmn/sitemap/notice/827989.html,,raw/2023-04-25/970109_04-25-23.pdf,970109_04-25-23.pdf
2023-04-25,Council,Emergency,supporting_docs,6.1 - 2023.03.28 Emergency Notification System Policy.pdf,Public Information Handout,5809,971303,pdf,https://www.utah.gov/pmn/files/971303.pdf,https://www.utah.gov/pmn/sitemap/notice/827989.html,,raw/2023-04-25/971303_6.1_-_2023.03.28_Emergency_Notification_System_Policy.pdf,971303_6.1_-_2023.03.28_Emergency_Notification_System_Policy.pdf
2023-04-25,Council,,supporting_docs,6.2 - Fire Restrictions Resolution 2023-04-02.pdf,Public Information Handout,5809,971305,pdf,https://www.utah.gov/pmn/files/971305.pdf,https://www.utah.gov/pmn/sitemap/notice/827989.html,,raw/2023-04-25/971305_6.2_-_Fire_Restrictions_Resolution_2023-04-02.pdf,971305_6.2_-_Fire_Restrictions_Resolution_2023-04-02.pdf
2023-04-25,Council,Emergency,supporting_docs,6.3 - 2023.04.12 ECMT Emergency Procl.pdf,Public Information Handout,5809,971307,pdf,https://www.utah.gov/pmn/files/971307.pdf,https://www.utah.gov/pmn/sitemap/notice/827989.html,,raw/2023-04-25/971307_6.3_-_2023.04.12_ECMT_Emergency_Procl.pdf,971307_6.3_-_2023.04.12_ECMT_Emergency_Procl.pdf
2023-04-25,Council,,supporting_docs,6.4 - Open Public Meetings Act Training -ECMT 3.28.23.pdf,Public Information Handout,5809,971315,pdf,https://www.utah.gov/pmn/files/971315.pdf,https://www.utah.gov/pmn/sitemap/notice/827989.html,,raw/2023-04-25/971315_6.4_-_Open_Public_Meetings_Act_Training_-ECMT_3.28.23.pdf,971315_6.4_-_Open_Public_Meetings_Act_Training_-ECMT_3.28.23.pdf
2023-04-25,Council,,supporting_docs,Resolution 2023-04-02.pdf,Public Information Handout,5809,972613,pdf,https://www.utah.gov/pmn/files/972613.pdf,https://www.utah.gov/pmn/sitemap/notice/829823.html,,raw/2023-04-25/972613_Resolution_2023-04-02.pdf,972613_Resolution_2023-04-02.pdf
2023-05-02,Council,,supporting_docs,2023 Emigration Canyon Metro Township Election Notice.pdf,Public Information Handout,5809,972727,pdf,https://www.utah.gov/pmn/files/972727.pdf,https://www.utah.gov/pmn/sitemap/notice/829833.html,,raw/2023-05-02/972727_2023_Emigration_Canyon_Metro_Township_Election_Notice.pdf,972727_2023_Emigration_Canyon_Metro_Township_Election_Notice.pdf
2023-05-11,PlanningCommission,,supporting_docs,230511_EmigrationPC_Packet.pdf,Other,1562,975243,pdf,https://www.utah.gov/pmn/files/975243.pdf,https://www.utah.gov/pmn/sitemap/notice/828863.html,,raw/2023-05-11/975243_230511_EmigrationPC_Packet.pdf,975243_230511_EmigrationPC_Packet.pdf
2023-05-11,PlanningCommission,,supporting_docs,Emigration Canyon_Municipal Code 19.73.110 NIGHT LIGHTING_Draft Language 04262023.pdf,Other,1562,971333,pdf,https://www.utah.gov/pmn/files/971333.pdf,https://www.utah.gov/pmn/sitemap/notice/828863.html,,raw/2023-05-11/971333_Emigration_Canyon_Municipal_Code_19.73.110_NIGHT_LIGHTING_Draft_Language_04262023.pdf,971333_Emigration_Canyon_Municipal_Code_19.73.110_NIGHT_LIGHTING_Draft_Language_04262023.pdf
2023-05-11,PlanningCommission,,supporting_docs,Emigration-Public Hearing Notice.pdf,Public Information Handout,1562,971783,pdf,https://www.utah.gov/pmn/files/971783.pdf,https://www.utah.gov/pmn/sitemap/notice/828863.html,,raw/2023-05-11/971783_Emigration-Public_Hearing_Notice.pdf,971783_Emigration-Public_Hearing_Notice.pdf
2023-05-23,Council,,supporting_docs,05-23-23.pdf,Public Information Handout,5809,981197,pdf,https://www.utah.gov/pmn/files/981197.pdf,https://www.utah.gov/pmn/sitemap/notice/834709.html,,raw/2023-05-23/981197_05-23-23.pdf,981197_05-23-23.pdf
2023-06-05,Council,,supporting_docs,06-05-23.pdf,Public Information Handout,5809,985233,pdf,https://www.utah.gov/pmn/files/985233.pdf,https://www.utah.gov/pmn/sitemap/notice/836999.html,,raw/2023-06-05/985233_06-05-23.pdf,985233_06-05-23.pdf
2023-06-15,PlanningCommission,,supporting_docs,230615_EmigrationPC_Packet.pdf,Other,1562,987379,pdf,https://www.utah.gov/pmn/files/987379.pdf,https://www.utah.gov/pmn/sitemap/notice/836391.html,,raw/2023-06-15/987379_230615_EmigrationPC_Packet.pdf,987379_230615_EmigrationPC_Packet.pdf
2023-06-27,Council,,supporting_docs,06-27-23.pdf,Public Information Handout,5809,994225,pdf,https://www.utah.gov/pmn/files/994225.pdf,https://www.utah.gov/pmn/sitemap/notice/842803.html,,raw/2023-06-27/994225_06-27-23.pdf,994225_06-27-23.pdf
2023-06-27,Council,,supporting_docs,6.1 - ECMT _Municipal Code 19.73.110 NIGHT LIGHTING.pdf,Public Information Handout,5809,994241,pdf,https://www.utah.gov/pmn/files/994241.pdf,https://www.utah.gov/pmn/sitemap/notice/842803.html,,raw/2023-06-27/994241_6.1_-_ECMT_Municipal_Code_19.73.110_NIGHT_LIGHTING.pdf,994241_6.1_-_ECMT_Municipal_Code_19.73.110_NIGHT_LIGHTING.pdf
2023-06-27,Council,,supporting_docs,6.1 - ECMT_Night Lighting Flyer_11x17.pdf,Public Information Handout,5809,994243,pdf,https://www.utah.gov/pmn/files/994243.pdf,https://www.utah.gov/pmn/sitemap/notice/842803.html,,raw/2023-06-27/994243_6.1_-_ECMT_Night_Lighting_Flyer_11x17.pdf,994243_6.1_-_ECMT_Night_Lighting_Flyer_11x17.pdf
2023-06-27,Council,,supporting_docs,6.1 - ECMT_Night Lighting Poster - 24x36.pdf,Public Information Handout,5809,994245,pdf,https://www.utah.gov/pmn/files/994245.pdf,https://www.utah.gov/pmn/sitemap/notice/842803.html,,raw/2023-06-27/994245_6.1_-_ECMT_Night_Lighting_Poster_-_24x36.pdf,994245_6.1_-_ECMT_Night_Lighting_Poster_-_24x36.pdf
2023-06-27,Council,,staff_report,6.1 - ECMT_Staff Report_Night Lighting Ordinance_Repeal and Replace.pdf,Public Information Handout,5809,994247,pdf,https://www.utah.gov/pmn/files/994247.pdf,https://www.utah.gov/pmn/sitemap/notice/842803.html,,raw/2023-06-27/994247_6.1_-_ECMT_Staff_Report_Night_Lighting_Ordinance_Repeal_and_Replace.pdf,994247_6.1_-_ECMT_Staff_Report_Night_Lighting_Ordinance_Repeal_and_Replace.pdf
2023-06-27,Council,,supporting_docs,6.1 - Ordinance 2023-06-01.pdf,Public Information Handout,5809,994249,pdf,https://www.utah.gov/pmn/files/994249.pdf,https://www.utah.gov/pmn/sitemap/notice/842803.html,,raw/2023-06-27/994249_6.1_-_Ordinance_2023-06-01.pdf,994249_6.1_-_Ordinance_2023-06-01.pdf
2023-06-27,Council,,supporting_docs,6.3 - Resolution 2023-06-01.pdf,Public Information Handout,5809,994251,pdf,https://www.utah.gov/pmn/files/994251.pdf,https://www.utah.gov/pmn/sitemap/notice/842803.html,,raw/2023-06-27/994251_6.3_-_Resolution_2023-06-01.pdf,994251_6.3_-_Resolution_2023-06-01.pdf
2023-06-27,Council,,supporting_docs,6.9 (a) - 04-25-23.pdf,Public Information Handout,5809,994253,pdf,https://www.utah.gov/pmn/files/994253.pdf,https://www.utah.gov/pmn/sitemap/notice/842803.html,,raw/2023-06-27/994253_6.9_a_-_04-25-23.pdf,994253_6.9_a_-_04-25-23.pdf
2023-07-18,Council,,supporting_docs,Ordinance 2023-06-01.pdf,Public Information Handout,5809,1003069,pdf,https://www.utah.gov/pmn/files/1003069.pdf,https://www.utah.gov/pmn/sitemap/notice/846737.html,,raw/2023-07-18/1003069_Ordinance_2023-06-01.pdf,1003069_Ordinance_2023-06-01.pdf
2023-07-25,Council,,supporting_docs,07-25-23.pdf,Public Information Handout,5809,1002379,pdf,https://www.utah.gov/pmn/files/1002379.pdf,https://www.utah.gov/pmn/sitemap/notice/847633.html,,raw/2023-07-25/1002379_07-25-23.pdf,1002379_07-25-23.pdf
2023-08-22,Council,,supporting_docs,08-22-23.pdf,Public Information Handout,5809,1013233,pdf,https://www.utah.gov/pmn/files/1013233.pdf,https://www.utah.gov/pmn/sitemap/notice/853767.html,,raw/2023-08-22/1013233_08-22-23.pdf,1013233_08-22-23.pdf
2023-09-14,PlanningCommission,,staff_report,EC_Code Update Presentation (Staff Report).pdf,Other,1562,1019311,pdf,https://www.utah.gov/pmn/files/1019311.pdf,https://www.utah.gov/pmn/sitemap/notice/855335.html,,raw/2023-09-14/1019311_EC_Code_Update_Presentation_Staff_Report.pdf,1019311_EC_Code_Update_Presentation_Staff_Report.pdf
2023-09-14,PlanningCommission,,supporting_docs,EC_Code Update Presentation.pdf,Other,1562,1019313,pdf,https://www.utah.gov/pmn/files/1019313.pdf,https://www.utah.gov/pmn/sitemap/notice/855335.html,,raw/2023-09-14/1019313_EC_Code_Update_Presentation.pdf,1019313_EC_Code_Update_Presentation.pdf
2023-09-26,Council,,supporting_docs,09-26-23.pdf,Public Information Handout,5809,1025639,pdf,https://www.utah.gov/pmn/files/1025639.pdf,https://www.utah.gov/pmn/sitemap/notice/860733.html,,raw/2023-09-26/1025639_09-26-23.pdf,1025639_09-26-23.pdf
2023-09-26,Council,,supporting_docs,EC_Code Update Presentation.pdf,Public Information Handout,5809,1025645,pdf,https://www.utah.gov/pmn/files/1025645.pdf,https://www.utah.gov/pmn/sitemap/notice/860733.html,,raw/2023-09-26/1025645_EC_Code_Update_Presentation.pdf,1025645_EC_Code_Update_Presentation.pdf
2023-09-26,Council,,supporting_docs,Resolution 2023-09-01 CDBG.pdf,Public Information Handout,5809,1025643,pdf,https://www.utah.gov/pmn/files/1025643.pdf,https://www.utah.gov/pmn/sitemap/notice/860733.html,,raw/2023-09-26/1025643_Resolution_2023-09-01_CDBG.pdf,1025643_Resolution_2023-09-01_CDBG.pdf
2023-10-19,Council,,supporting_docs,2023 - Ballot Type 10 - EMG001 - English.pdf,Public Information Handout,5809,1035969,pdf,https://www.utah.gov/pmn/files/1035969.pdf,https://www.utah.gov/pmn/sitemap/notice/866347.html,,raw/2023-10-19/1035969_2023_-_Ballot_Type_10_-_EMG001_-_English.pdf,1035969_2023_-_Ballot_Type_10_-_EMG001_-_English.pdf
2023-10-19,Council,,supporting_docs,2023 - Ballot Type 10 - EMG001 - Spanish.pdf,Public Information Handout,5809,1035971,pdf,https://www.utah.gov/pmn/files/1035971.pdf,https://www.utah.gov/pmn/sitemap/notice/866347.html,,raw/2023-10-19/1035971_2023_-_Ballot_Type_10_-_EMG001_-_Spanish.pdf,1035971_2023_-_Ballot_Type_10_-_EMG001_-_Spanish.pdf
2023-10-19,Council,,supporting_docs,2023 Municipal Election Notice.pdf,Public Information Handout,5809,1035967,pdf,https://www.utah.gov/pmn/files/1035967.pdf,https://www.utah.gov/pmn/sitemap/notice/866347.html,,raw/2023-10-19/1035967_2023_Municipal_Election_Notice.pdf,1035967_2023_Municipal_Election_Notice.pdf
2023-10-24,Council,,supporting_docs,5.10 - Metro Township Modficiations Bill.pdf,Public Information Handout,5809,1037451,pdf,https://www.utah.gov/pmn/files/1037451.pdf,https://www.utah.gov/pmn/sitemap/notice/867049.html,,raw/2023-10-24/1037451_5.10_-_Metro_Township_Modficiations_Bill.pdf,1037451_5.10_-_Metro_Township_Modficiations_Bill.pdf
2023-10-24,Council,,supporting_docs,5.2 - Resolutions Approving Tax Increase 4886-8308-9029 v.1.docx,Public Information Handout,5809,1037433,docx,https://www.utah.gov/pmn/files/1037433.docx,https://www.utah.gov/pmn/sitemap/notice/867049.html,,raw/2023-10-24/1037433_5.2_-_Resolutions_Approving_Tax_Increase_4886-8308-9029_v.1.docx,1037433_5.2_-_Resolutions_Approving_Tax_Increase_4886-8308-9029_v.1.docx
2023-10-24,Council,,supporting_docs,5.4 - Utility Agreement - URC Signature 10-02-2023.pdf,Public Information Handout,5809,1037437,pdf,https://www.utah.gov/pmn/files/1037437.pdf,https://www.utah.gov/pmn/sitemap/notice/867049.html,,raw/2023-10-24/1037437_5.4_-_Utility_Agreement_-_URC_Signature_10-02-2023.pdf,1037437_5.4_-_Utility_Agreement_-_URC_Signature_10-02-2023.pdf
2023-10-24,Council,,supporting_docs,5.4 - Utility Agreement Memo.pdf,Public Information Handout,5809,1037439,pdf,https://www.utah.gov/pmn/files/1037439.pdf,https://www.utah.gov/pmn/sitemap/notice/867049.html,,raw/2023-10-24/1037439_5.4_-_Utility_Agreement_Memo.pdf,1037439_5.4_-_Utility_Agreement_Memo.pdf
2023-10-24,Council,,supporting_docs,5.4 - Utility Agreement Slides.pdf,Public Information Handout,5809,1037441,pdf,https://www.utah.gov/pmn/files/1037441.pdf,https://www.utah.gov/pmn/sitemap/notice/867049.html,,raw/2023-10-24/1037441_5.4_-_Utility_Agreement_Slides.pdf,1037441_5.4_-_Utility_Agreement_Slides.pdf
2023-10-24,Council,,supporting_docs,5.6 - 2024 Fee Schedule Core Document Draft--v26Sep2023.docx,Public Information Handout,5809,1037443,docx,https://www.utah.gov/pmn/files/1037443.docx,https://www.utah.gov/pmn/sitemap/notice/867049.html,,raw/2023-10-24/1037443_5.6_-_2024_Fee_Schedule_Core_Document_Draft--v26Sep2023.docx,1037443_5.6_-_2024_Fee_Schedule_Core_Document_Draft--v26Sep2023.docx
2023-10-24,Council,,supporting_docs,5.6 - GSLMSD cost study 13Sep2023.pdf,Public Information Handout,5809,1037445,pdf,https://www.utah.gov/pmn/files/1037445.pdf,https://www.utah.gov/pmn/sitemap/notice/867049.html,,raw/2023-10-24/1037445_5.6_-_GSLMSD_cost_study_13Sep2023.pdf,1037445_5.6_-_GSLMSD_cost_study_13Sep2023.pdf
2023-10-24,Council,,supporting_docs,5.6 - MSD Fee Study FINAL.pdf,Public Information Handout,5809,1037447,pdf,https://www.utah.gov/pmn/files/1037447.pdf,https://www.utah.gov/pmn/sitemap/notice/867049.html,,raw/2023-10-24/1037447_5.6_-_MSD_Fee_Study_FINAL.pdf,1037447_5.6_-_MSD_Fee_Study_FINAL.pdf
2023-10-24,Council,,supporting_docs,6.1 (a) - ECMT CDWG Proposal Outline 101623.docx,Public Information Handout,5809,1037453,docx,https://www.utah.gov/pmn/files/1037453.docx,https://www.utah.gov/pmn/sitemap/notice/867049.html,,raw/2023-10-24/1037453_6.1_a_-_ECMT_CDWG_Proposal_Outline_101623.docx,1037453_6.1_a_-_ECMT_CDWG_Proposal_Outline_101623.docx
2023-11-28,Council,,supporting_docs,11-28-23.pdf,Public Information Handout,5809,1051775,pdf,https://www.utah.gov/pmn/files/1051775.pdf,https://www.utah.gov/pmn/sitemap/notice/874879.html,,raw/2023-11-28/1051775_11-28-23.pdf,1051775_11-28-23.pdf
2023-11-28,Council,,supporting_docs,5.2 - UPD Emigration Canyon Monthly Report October.docx,Public Information Handout,5809,1051783,docx,https://www.utah.gov/pmn/files/1051783.docx,https://www.utah.gov/pmn/sitemap/notice/874879.html,,raw/2023-11-28/1051783_5.2_-_UPD_Emigration_Canyon_Monthly_Report_October.docx,1051783_5.2_-_UPD_Emigration_Canyon_Monthly_Report_October.docx
2023-11-28,Council,,supporting_docs,5.4 - 3rd Quarter Report Emigration 2023.pdf,Public Information Handout,5809,1051785,pdf,https://www.utah.gov/pmn/files/1051785.pdf,https://www.utah.gov/pmn/sitemap/notice/874879.html,,raw/2023-11-28/1051785_5.4_-_3rd_Quarter_Report_Emigration_2023.pdf,1051785_5.4_-_3rd_Quarter_Report_Emigration_2023.pdf
2023-11-28,Council,,supporting_docs,5.4 - Dec 2023 Humane Education Presentations.docx,Public Information Handout,5809,1051787,docx,https://www.utah.gov/pmn/files/1051787.docx,https://www.utah.gov/pmn/sitemap/notice/874879.html,,raw/2023-11-28/1051787_5.4_-_Dec_2023_Humane_Education_Presentations.docx,1051787_5.4_-_Dec_2023_Humane_Education_Presentations.docx
2023-11-28,Council,,supporting_docs,6.1 - 2024 Fee Schedule.pdf,Public Information Handout,5809,1051789,pdf,https://www.utah.gov/pmn/files/1051789.pdf,https://www.utah.gov/pmn/sitemap/notice/874879.html,,raw/2023-11-28/1051789_6.1_-_2024_Fee_Schedule.pdf,1051789_6.1_-_2024_Fee_Schedule.pdf
2023-11-28,Council,,supporting_docs,6.1 - Resolution 2023-11-01 2024 Fee Schedule.pdf,Public Information Handout,5809,1051791,pdf,https://www.utah.gov/pmn/files/1051791.pdf,https://www.utah.gov/pmn/sitemap/notice/874879.html,,raw/2023-11-28/1051791_6.1_-_Resolution_2023-11-01_2024_Fee_Schedule.pdf,1051791_6.1_-_Resolution_2023-11-01_2024_Fee_Schedule.pdf
2023-11-28,Council,,supporting_docs,6.2 - 2024 tentative budget - Emigration Canyon.pdf,Public Information Handout,5809,1051793,pdf,https://www.utah.gov/pmn/files/1051793.pdf,https://www.utah.gov/pmn/sitemap/notice/874879.html,,raw/2023-11-28/1051793_6.2_-_2024_tentative_budget_-_Emigration_Canyon.pdf,1051793_6.2_-_2024_tentative_budget_-_Emigration_Canyon.pdf
2023-11-28,Council,,supporting_docs,6.2 - Resolution 2023-11-02 Tentative 2024 Budget.pdf,Public Information Handout,5809,1051795,pdf,https://www.utah.gov/pmn/files/1051795.pdf,https://www.utah.gov/pmn/sitemap/notice/874879.html,,raw/2023-11-28/1051795_6.2_-_Resolution_2023-11-02_Tentative_2024_Budget.pdf,1051795_6.2_-_Resolution_2023-11-02_Tentative_2024_Budget.pdf
2023-11-28,Council,,supporting_docs,6.3 - 2023 Budget Amendment - Emigration Canyon.pdf,Public Information Handout,5809,1051797,pdf,https://www.utah.gov/pmn/files/1051797.pdf,https://www.utah.gov/pmn/sitemap/notice/874879.html,,raw/2023-11-28/1051797_6.3_-_2023_Budget_Amendment_-_Emigration_Canyon.pdf,1051797_6.3_-_2023_Budget_Amendment_-_Emigration_Canyon.pdf
2023-11-28,Council,,supporting_docs,6.3 - Resolution 2023-11-03 Tentative Budget Amendment.pdf,Public Information Handout,5809,1051799,pdf,https://www.utah.gov/pmn/files/1051799.pdf,https://www.utah.gov/pmn/sitemap/notice/874879.html,,raw/2023-11-28/1051799_6.3_-_Resolution_2023-11-03_Tentative_Budget_Amendment.pdf,1051799_6.3_-_Resolution_2023-11-03_Tentative_Budget_Amendment.pdf
2023-12-06,Council,,supporting_docs,12-06-23.pdf,Public Information Handout,5809,1055095,pdf,https://www.utah.gov/pmn/files/1055095.pdf,https://www.utah.gov/pmn/sitemap/notice/877039.html,,raw/2023-12-06/1055095_12-06-23.pdf,1055095_12-06-23.pdf
2023-12-06,Council,,supporting_docs,2023 Budget Amendment - Emigration Canyon.pdf,Public Information Handout,5809,1050443,pdf,https://www.utah.gov/pmn/files/1050443.pdf,https://www.utah.gov/pmn/sitemap/notice/873909.html,,raw/2023-12-06/1050443_2023_Budget_Amendment_-_Emigration_Canyon.pdf,1050443_2023_Budget_Amendment_-_Emigration_Canyon.pdf
2023-12-06,Council,,supporting_docs,2024 tentative budget - Emigration Canyon.pdf,Public Information Handout,5809,1050445,pdf,https://www.utah.gov/pmn/files/1050445.pdf,https://www.utah.gov/pmn/sitemap/notice/873909.html,,raw/2023-12-06/1050445_2024_tentative_budget_-_Emigration_Canyon.pdf,1050445_2024_tentative_budget_-_Emigration_Canyon.pdf
2023-12-06,Council,,supporting_docs,Public Notice for Budget.docx,Audio Recording,5809,1050441,docx,https://www.utah.gov/pmn/files/1050441.docx,https://www.utah.gov/pmn/sitemap/notice/873909.html,,raw/2023-12-06/1050441_Public_Notice_for_Budget.docx,1050441_Public_Notice_for_Budget.docx
2023-12-06,Council,,supporting_docs,Resolution 2023-12-02 Budget Amendment.pdf,Public Information Handout,5809,1055097,pdf,https://www.utah.gov/pmn/files/1055097.pdf,https://www.utah.gov/pmn/sitemap/notice/877039.html,,raw/2023-12-06/1055097_Resolution_2023-12-02_Budget_Amendment.pdf,1055097_Resolution_2023-12-02_Budget_Amendment.pdf
2023-12-06,Council,,supporting_docs,Resolution 2023-12-03 Budget.pdf,Public Information Handout,5809,1055099,pdf,https://www.utah.gov/pmn/files/1055099.pdf,https://www.utah.gov/pmn/sitemap/notice/877039.html,,raw/2023-12-06/1055099_Resolution_2023-12-03_Budget.pdf,1055099_Resolution_2023-12-03_Budget.pdf
2024-01-23,Council,,supporting_docs,01-23-24.pdf,Public Information Handout,5809,1075037,pdf,https://www.utah.gov/pmn/files/1075037.pdf,https://www.utah.gov/pmn/sitemap/notice/888227.html,,raw/2024-01-23/1075037_01-23-24.pdf,1075037_01-23-24.pdf
2024-02-22,Council,,supporting_docs,02-22-24.pdf,Public Information Handout,5809,1086953,pdf,https://www.utah.gov/pmn/files/1086953.pdf,https://www.utah.gov/pmn/sitemap/notice/894171.html,,raw/2024-02-22/1086953_02-22-24.pdf,1086953_02-22-24.pdf
2024-02-27,Council,,supporting_docs,02-27-24.pdf,Public Information Handout,5809,1090289,pdf,https://www.utah.gov/pmn/files/1090289.pdf,https://www.utah.gov/pmn/sitemap/notice/895763.html,,raw/2024-02-27/1090289_02-27-24.pdf,1090289_02-27-24.pdf
2024-03-26,Council,,supporting_docs,03-26-24.pdf,Public Information Handout,5809,1101815,pdf,https://www.utah.gov/pmn/files/1101815.pdf,https://www.utah.gov/pmn/sitemap/notice/902003.html,,raw/2024-03-26/1101815_03-26-24.pdf,1101815_03-26-24.pdf
