date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,platform,meeting_kind,date_source,duration_s
2025-04-02,2025 4 2 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=fNZuSzAa-F4,fNZuSzAa-F4,asr,https://www.youtube.com/watch?v=fNZuSzAa-F4,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,1024.0
2025-04-02,2025 4 2 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=kw_8mSbJUoQ,kw_8mSbJUoQ,asr,https://www.youtube.com/watch?v=kw_8mSbJUoQ,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,1788.0
2025-04-03,2025 4 3 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=zhQs3EBdsms,zhQs3EBdsms,asr,https://www.youtube.com/watch?v=zhQs3EBdsms,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,2758.0
2025-04-07,2025 4 7 Civilian Review Board,CivilianReviewBoard,https://www.youtube.com/watch?v=ZhA0kVN5gqY,ZhA0kVN5gqY,asr,https://www.youtube.com/watch?v=ZhA0kVN5gqY,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,228.0
2025-04-17,2025 4 17 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=c4k4Zz--AV4,c4k4Zz--AV4,asr,https://www.youtube.com/watch?v=c4k4Zz--AV4,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,2591.0
2025-04-23,2025 4 23 Regular City Council Meeting,CityCouncil,https://www.youtube.com/watch?v=t879K8_4SIM,t879K8_4SIM,asr,https://www.youtube.com/watch?v=t879K8_4SIM,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,4449.0
2025-04-23,2025 4 23 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=i46zTTYvfpw,i46zTTYvfpw,asr,https://www.youtube.com/watch?v=i46zTTYvfpw,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,5906.0
2025-05-05,2025 5 5 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=DemeFQLKO_I,DemeFQLKO_I,asr,https://www.youtube.com/watch?v=DemeFQLKO_I,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,2280.0
2025-05-14,2025 5 14 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=NnrzDUZIY8c,NnrzDUZIY8c,asr,https://www.youtube.com/watch?v=NnrzDUZIY8c,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2463.0
2025-05-14,2025 5 14 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=C3vrO6t_bD4,C3vrO6t_bD4,asr,https://www.youtube.com/watch?v=C3vrO6t_bD4,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,2646.0
2025-05-14,2025 5 14 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=FEsb4QFrETE,FEsb4QFrETE,asr,https://www.youtube.com/watch?v=FEsb4QFrETE,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,756.0
2025-05-28,2025 5 28 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=hQnrgGEc2Vw,hQnrgGEc2Vw,asr,https://www.youtube.com/watch?v=hQnrgGEc2Vw,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,1651.0
2025-05-28,2025 5 28 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=uwccOmzVtY4,uwccOmzVtY4,asr,https://www.youtube.com/watch?v=uwccOmzVtY4,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,2685.0
2025-05-28,2025 5 28 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=eXOVguKUzsQ,eXOVguKUzsQ,asr,https://www.youtube.com/watch?v=eXOVguKUzsQ,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,1247.0
2025-06-02,2025 6 2 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=zZPGs_xmDGs,zZPGs_xmDGs,asr,https://www.youtube.com/watch?v=zZPGs_xmDGs,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,397.0
2025-06-11,2025 6 11 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=l3vhvkCOblQ,l3vhvkCOblQ,asr,https://www.youtube.com/watch?v=l3vhvkCOblQ,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,4279.0
2025-06-11,2025 6 11 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=h71TJEGVQ74,h71TJEGVQ74,asr,https://www.youtube.com/watch?v=h71TJEGVQ74,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,911.0
2025-06-11,2025 6 11 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=r_osOMMxrwE,r_osOMMxrwE,asr,https://www.youtube.com/watch?v=r_osOMMxrwE,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,238.0
2025-06-19,2025 6 19 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=aJBFdJF2V84,aJBFdJF2V84,asr,https://www.youtube.com/watch?v=aJBFdJF2V84,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,7361.0
2025-07-03,2025 7 3 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=VxYyoSZec3o,VxYyoSZec3o,asr,https://www.youtube.com/watch?v=VxYyoSZec3o,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,1039.0
2025-07-07,2025 7 7 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=gHrJ-cPT7LQ,gHrJ-cPT7LQ,asr,https://www.youtube.com/watch?v=gHrJ-cPT7LQ,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,931.0
2025-07-09,2025 7 9 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=j6XOQ9n-vAA,j6XOQ9n-vAA,asr,https://www.youtube.com/watch?v=j6XOQ9n-vAA,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2382.0
2025-07-09,2025 7 9 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=sdDNqTkcgEQ,sdDNqTkcgEQ,asr,https://www.youtube.com/watch?v=sdDNqTkcgEQ,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,2756.0
2025-07-10,2025 7 10 Planning Commission Work Meeting,PlanningCommission,https://www.youtube.com/watch?v=azY5QKD8HsM,azY5QKD8HsM,asr,https://www.youtube.com/watch?v=azY5QKD8HsM,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,4728.0
2025-07-10,2025 7 10 Planning Commission Regular Meeting,PlanningCommission,https://www.youtube.com/watch?v=cZJBYu0p7-E,cZJBYu0p7-E,asr,https://www.youtube.com/watch?v=cZJBYu0p7-E,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,2591.0
2025-07-23,2025 7 23 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=byRZ3TORzfY,byRZ3TORzfY,asr,https://www.youtube.com/watch?v=byRZ3TORzfY,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2984.0
2025-07-23,2025 7 23 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=emvGsxWvmlE,emvGsxWvmlE,asr,https://www.youtube.com/watch?v=emvGsxWvmlE,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,265.0
2025-08-04,2025 8 4 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=WGw_Rkx26Hs,WGw_Rkx26Hs,asr,https://www.youtube.com/watch?v=WGw_Rkx26Hs,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,441.0
2025-08-07,2025 8 7 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=pHrR9PQRAiU,pHrR9PQRAiU,asr,https://www.youtube.com/watch?v=pHrR9PQRAiU,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,1105.0
2025-08-13,2025 8 13 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=m73wa3vgde0,m73wa3vgde0,asr,https://www.youtube.com/watch?v=m73wa3vgde0,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2485.0
2025-08-13,2025 8 13 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=GHJSjFt4bMI,GHJSjFt4bMI,asr,https://www.youtube.com/watch?v=GHJSjFt4bMI,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,2606.0
2025-08-27,2025 8 27 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=R5yY8ieQ_M0,R5yY8ieQ_M0,asr,https://www.youtube.com/watch?v=R5yY8ieQ_M0,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2177.0
2025-08-27,2025 8 27 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=KAkd41T_2k8,KAkd41T_2k8,asr,https://www.youtube.com/watch?v=KAkd41T_2k8,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,2757.0
2025-09-08,2025 9 8 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=ydRf_cZ4P-U,ydRf_cZ4P-U,asr,https://www.youtube.com/watch?v=ydRf_cZ4P-U,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,402.0
2025-09-10,2025 9 10 Regular City Council Meeting,CityCouncil,https://www.youtube.com/watch?v=yLp7SolbjfE,yLp7SolbjfE,asr,https://www.youtube.com/watch?v=yLp7SolbjfE,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,722.0
2025-10-02,2025 10 2 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=FMhKOtwEZM4,FMhKOtwEZM4,asr,https://www.youtube.com/watch?v=FMhKOtwEZM4,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,2249.0
2025-10-06,2025 10 6 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=AY6mmSOaoUk,AY6mmSOaoUk,asr,https://www.youtube.com/watch?v=AY6mmSOaoUk,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,266.0
2025-10-15,2025 10 15 Regular City Council Meeting,CityCouncil,https://www.youtube.com/watch?v=Bx6pAPIyb3g,Bx6pAPIyb3g,asr,https://www.youtube.com/watch?v=Bx6pAPIyb3g,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2597.0
2025-10-15,2025 10 15 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=O2p5jchzTX8,O2p5jchzTX8,asr,https://www.youtube.com/watch?v=O2p5jchzTX8,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,560.0
2025-10-26,2025 10 26 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=sw5RezbFQ1k,sw5RezbFQ1k,asr,https://www.youtube.com/watch?v=sw5RezbFQ1k,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,3004.0
2025-10-29,2025 10 29 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=kldbdxvd34Y,kldbdxvd34Y,asr,https://www.youtube.com/watch?v=kldbdxvd34Y,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,1959.0
2025-10-29,2025 10 29 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=rzzU_jtBZLM,rzzU_jtBZLM,asr,https://www.youtube.com/watch?v=rzzU_jtBZLM,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,3488.0
2025-11-03,2025 11 3 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=y2tTxoyt28Y,y2tTxoyt28Y,asr,https://www.youtube.com/watch?v=y2tTxoyt28Y,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,342.0
2025-11-06,2025 11 6 Planning Commission,PlanningCommission,https://www.youtube.com/watch?v=1pGBcbOipGQ,1pGBcbOipGQ,asr,https://www.youtube.com/watch?v=1pGBcbOipGQ,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,2079.0
2025-11-12,2025 11 12 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=IUBJKf8HtNA,IUBJKf8HtNA,asr,https://www.youtube.com/watch?v=IUBJKf8HtNA,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,1991.0
2025-11-12,2025 11 12 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=SUAciiXgh60,SUAciiXgh60,asr,https://www.youtube.com/watch?v=SUAciiXgh60,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,470.0
2025-11-12,2025 11 12 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=JOwYy5hDdfA,JOwYy5hDdfA,asr,https://www.youtube.com/watch?v=JOwYy5hDdfA,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,1065.0
2025-11-18,2025 11 18 Board of Canvassers,CityCouncil,https://www.youtube.com/watch?v=Equ3ZgcoTdY,Equ3ZgcoTdY,asr,https://www.youtube.com/watch?v=Equ3ZgcoTdY,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,BoC,title,201.0
2025-12-01,2025 12 1 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=MSnHxOkFqo0,MSnHxOkFqo0,asr,https://www.youtube.com/watch?v=MSnHxOkFqo0,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,405.0
2025-12-04,2025 12 4 Planning Commission Work Meeting,PlanningCommission,https://www.youtube.com/watch?v=6a2O564_jOQ,6a2O564_jOQ,asr,https://www.youtube.com/watch?v=6a2O564_jOQ,2026-07-13,caption,"yt-dlp --write-auto-sub (android client, en) -> clean_captions_ssl.py",raw/2025-12-04_6a2O564_jOQ.en.vtt,youtube,PC,title,4903.0
2025-12-10,2025 12 10 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=y3Jd5_EV3Ws,y3Jd5_EV3Ws,asr,https://www.youtube.com/watch?v=y3Jd5_EV3Ws,2026-07-13,caption,"yt-dlp --write-auto-sub (android client, en) -> clean_captions_ssl.py",raw/2025-12-10_y3Jd5_EV3Ws.en.vtt,youtube,RC,title,2989.0
2025-12-10,2025 12 10 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=iL6_MHCRpYk,iL6_MHCRpYk,asr,https://www.youtube.com/watch?v=iL6_MHCRpYk,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,2477.0
2025-12-10,2025 12 10 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=nUSxOZMThn8,nUSxOZMThn8,asr,https://www.youtube.com/watch?v=nUSxOZMThn8,2026-07-13,caption,"yt-dlp --write-auto-sub (android client, en) -> clean_captions_ssl.py",raw/2025-12-10_nUSxOZMThn8.en.vtt,youtube,RDA,title,329.0
2026-01-05,2026 1 5 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=betxRh56X3g,betxRh56X3g,asr,https://www.youtube.com/watch?v=betxRh56X3g,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,2545.0
2026-01-14,2026 1 14 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=B0AI_aMJ4xs,B0AI_aMJ4xs,asr,https://www.youtube.com/watch?v=B0AI_aMJ4xs,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2356.0
2026-01-14,2026 1 14 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=pxEGwOnODjQ,pxEGwOnODjQ,asr,https://www.youtube.com/watch?v=pxEGwOnODjQ,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,3813.0
2026-01-14,2026 1 14 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=DBvGMqmNZus,DBvGMqmNZus,asr,https://www.youtube.com/watch?v=DBvGMqmNZus,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,273.0
2026-01-15,2026 1 15 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=Gl-GfiduAoE,Gl-GfiduAoE,asr,https://www.youtube.com/watch?v=Gl-GfiduAoE,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,5029.0
2026-01-28,2026 1 28 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=V--d2fIrYxI,V--d2fIrYxI,asr,https://www.youtube.com/watch?v=V--d2fIrYxI,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,3063.0
2026-01-28,2026 1 28 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=hqf_yXS3ml4,hqf_yXS3ml4,asr,https://www.youtube.com/watch?v=hqf_yXS3ml4,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,3281.0
2026-02-02,2026 2 2 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=dN0feFG4b9A,dN0feFG4b9A,asr,https://www.youtube.com/watch?v=dN0feFG4b9A,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,2139.0
2026-02-05,2026 2 5 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=aiWEkwHPX8c,aiWEkwHPX8c,asr,https://www.youtube.com/watch?v=aiWEkwHPX8c,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,4561.0
2026-02-11,2026 2 11 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=eodDhnlmAAU,eodDhnlmAAU,asr,https://www.youtube.com/watch?v=eodDhnlmAAU,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,3244.0
2026-02-11,2026 2 11 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=r2WFj0Adt_A,r2WFj0Adt_A,asr,https://www.youtube.com/watch?v=r2WFj0Adt_A,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,1392.0
2026-02-19,2026 2 19 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=x9EFzjdRkH8,x9EFzjdRkH8,asr,https://www.youtube.com/watch?v=x9EFzjdRkH8,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,1436.0
2026-02-25,2026 2 25 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=rAejFNVJ0Fk,rAejFNVJ0Fk,asr,https://www.youtube.com/watch?v=rAejFNVJ0Fk,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2141.0
2026-02-25,2026 2 25 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=vyR7q55-1ws,vyR7q55-1ws,asr,https://www.youtube.com/watch?v=vyR7q55-1ws,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,3527.0
2026-03-02,2026 3 2 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=htPxmo0z23c,htPxmo0z23c,asr,https://www.youtube.com/watch?v=htPxmo0z23c,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,2354.0
2026-03-05,2026 3 5 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=7Ge0_AQPj7E,7Ge0_AQPj7E,asr,https://www.youtube.com/watch?v=7Ge0_AQPj7E,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,1137.0
2026-03-11,2026 3 11 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=F4q4j2JqbSk,F4q4j2JqbSk,asr,https://www.youtube.com/watch?v=F4q4j2JqbSk,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2452.0
2026-03-11,2026 3 11 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=Z2l9hmDX0ag,Z2l9hmDX0ag,asr,https://www.youtube.com/watch?v=Z2l9hmDX0ag,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,2619.0
2026-03-25,2026 3 25 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=V4hO1lCrwZM,V4hO1lCrwZM,asr,https://www.youtube.com/watch?v=V4hO1lCrwZM,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2734.0
2026-03-25,2026 3 25 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=WoJhote6jcg,WoJhote6jcg,asr,https://www.youtube.com/watch?v=WoJhote6jcg,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,3127.0
2026-04-06,2026 4 6 Civilian Review Board,CivilianReviewBoard,https://www.youtube.com/watch?v=bE83DPFg8W8,bE83DPFg8W8,asr,https://www.youtube.com/watch?v=bE83DPFg8W8,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,1082.0
2026-04-15,2026 4 15 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=OWLa0Tmp8PQ,OWLa0Tmp8PQ,asr,https://www.youtube.com/watch?v=OWLa0Tmp8PQ,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,2238.0
2026-04-15,2026 4 15 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=-d9TeSvLOUE,-d9TeSvLOUE,asr,https://www.youtube.com/watch?v=-d9TeSvLOUE,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,1864.0
2026-04-29,2026 4 29 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=0DabgA_vaOw,0DabgA_vaOw,asr,https://www.youtube.com/watch?v=0DabgA_vaOw,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,3173.0
2026-04-29,2026 4 29 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=v-igSa17EDQ,v-igSa17EDQ,asr,https://www.youtube.com/watch?v=v-igSa17EDQ,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,912.0
2026-05-04,2026 5 4 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=JLf0lxp93SU,JLf0lxp93SU,asr,https://www.youtube.com/watch?v=JLf0lxp93SU,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,2239.0
2026-05-07,2026 5 7 Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=UrU8Riu4d3o,UrU8Riu4d3o,asr,https://www.youtube.com/watch?v=UrU8Riu4d3o,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,PC,title,5678.0
2026-05-13,2026 5 13 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=odRGk29MhkE,odRGk29MhkE,asr,https://www.youtube.com/watch?v=odRGk29MhkE,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,7480.0
2026-05-13,2026 5 13 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=F6BVCYzg-ok,F6BVCYzg-ok,asr,https://www.youtube.com/watch?v=F6BVCYzg-ok,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,1207.0
2026-05-27,2026 5 27 City Council Regular Meeting,CityCouncil,https://www.youtube.com/watch?v=uhtCCeTRMpo,uhtCCeTRMpo,asr,https://www.youtube.com/watch?v=uhtCCeTRMpo,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RC,title,6250.0
2026-05-27,2026 5 27 City Council Work Meeting,CityCouncil,https://www.youtube.com/watch?v=QqW7mT8AeHw,QqW7mT8AeHw,asr,https://www.youtube.com/watch?v=QqW7mT8AeHw,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,WM,title,1194.0
2026-05-27,2026 5 27 Redevelopment Agency Meeting,RDA,https://www.youtube.com/watch?v=shFIChfD7kA,shFIChfD7kA,asr,https://www.youtube.com/watch?v=shFIChfD7kA,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,RDA,title,724.0
2026-06-01,2026 6 1 Civilian Review Board Meeting,CivilianReviewBoard,https://www.youtube.com/watch?v=k-Zba5oL8mU,k-Zba5oL8mU,asr,https://www.youtube.com/watch?v=k-Zba5oL8mU,2026-07-13,caption,"yt-dlp --list-subs (android client): en ASR track available, not fetched (sample-only)",,youtube,CRB,title,1758.0
