date,year,title,slug,path,source,source_url,format,from_compilation
2023-04-04,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-04-03/2023-04-04_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-04-04,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-04-03/2023-04-04_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-04-11,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-04-10/2023-04-11_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-04-11,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-04-10/2023-04-11_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-04-18,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-04-18,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-04-17/2023-04-18_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-04-25,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-04-24/2023-04-25_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-05-02,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-05-01/2023-05-02_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-05-02,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-05-01/2023-05-02_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-05-09,2023,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2023/2023-05-08/2023-05-09_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-05-16,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-05-15/2023-05-16_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-05-16,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-05-15/2023-05-16_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-05-23,2023,City Council Closed Executive Session,city-council-closed-session,meeting_minutes/minutes/2023/2023-05-22/2023-05-23_city-council-closed-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-05-23,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-05-22/2023-05-23_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-05-23,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-05-22/2023-05-23_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-05-30,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-05-29/2023-05-30_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-06-06,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-06-05/2023-06-06_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-06-13,2023,City Council Closed Executive Session,city-council-closed-session,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council-closed-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-06-13,2023,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2023/2023-06-12/2023-06-13_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-06-20,2023,City Council Closed Executive Session,city-council-closed-session,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-closed-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-06-20,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-06-20,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-06-19/2023-06-20_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-07-11,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-07-10/2023-07-11_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-07-11,2023,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2023/2023-07-10/2023-07-11_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-07-18,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-07-17/2023-07-18_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-07-18,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-07-17/2023-07-18_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-08-01,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-07-31/2023-08-01_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-08-01,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-07-31/2023-08-01_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-08-15,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-08-14/2023-08-15_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-08-29,2023,City Council Closed Executive Session,city-council-closed-session,meeting_minutes/minutes/2023/2023-08-28/2023-08-29_city-council-closed-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-08-29,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-08-28/2023-08-29_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-08-29,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-08-28/2023-08-29_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-09-12,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-09-11/2023-09-12_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-09-12,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-09-11/2023-09-12_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-09-19,2023,Board of Canvassers,board-of-canvassers,meeting_minutes/minutes/2023/2023-09-18/2023-09-19_board-of-canvassers.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-09-19,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-09-18/2023-09-19_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-09-26,2023,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2023/2023-09-25/2023-09-26_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-09-26,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-09-25/2023-09-26_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-10-03,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-10-02/2023-10-03_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-10-10,2023,City Council Closed Executive Session,city-council-closed-session,meeting_minutes/minutes/2023/2023-10-09/2023-10-10_city-council-closed-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-10-10,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-10-09/2023-10-10_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-10-10,2023,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2023/2023-10-09/2023-10-10_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-10-17,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-10-16/2023-10-17_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-10-24,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-10-23/2023-10-24_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-11-07,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-11-06/2023-11-07_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-11-14,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-11-13/2023-11-14_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-11-15,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-11-13/2023-11-15_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-11-28,2023,City Council Closed Executive Session,city-council-closed-session,meeting_minutes/minutes/2023/2023-11-27/2023-11-28_city-council-closed-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-11-28,2023,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2023/2023-11-27/2023-11-28_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-12-05,2023,Board of Canvassers,board-of-canvassers,meeting_minutes/minutes/2023/2023-12-04/2023-12-05_board-of-canvassers.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-12-05,2023,City Council Closed Executive Session,city-council-closed-session,meeting_minutes/minutes/2023/2023-12-04/2023-12-05_city-council-closed-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-12-05,2023,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2023/2023-12-04/2023-12-05_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-12-05,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-12-04/2023-12-05_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-12-12,2023,City Council Special Meeting,city-council-special-meeting,meeting_minutes/minutes/2023/2023-12-11/2023-12-12_city-council-special-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-12-12,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-12-11/2023-12-12_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-12-19,2023,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2023/2023-12-18/2023-12-19_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2023-12-19,2023,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2023/2023-12-18/2023-12-19_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29550/CC-2023,compilation,Y
2024-01-02,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-01-01/2024-01-02_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28029/01-02-24-CC,per-meeting,N
2024-01-09,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-01-08/2024-01-09_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28033/01-09-24-JWS,per-meeting,N
2024-01-16,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-01-15/2024-01-16_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28461/01-16-24-CC,per-meeting,N
2024-01-16,2024,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2024/2024-01-15/2024-01-16_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28463/01-16-24-ws,per-meeting,N
2024-01-23,2024,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2024/2024-01-22/2024-01-23_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28446/01-23-24-ws,per-meeting,N
2024-02-06,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-02-05/2024-02-06_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28448/02-06-24-CC,per-meeting,N
2024-02-06,2024,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2024/2024-02-05/2024-02-06_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28447/02-06-24-CC-WS,per-meeting,N
2024-02-13,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-02-12/2024-02-13_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28464/02-13-24-JWS,per-meeting,N
2024-02-13,2024,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2024/2024-02-12/2024-02-13_redevelopment-agency.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28465/02-13-24-RDA,per-meeting,N
2024-02-20,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-02-19/2024-02-20_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28444/02-20-24-CC,per-meeting,N
2024-02-20,2024,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2024/2024-02-19/2024-02-20_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28445/02-20-24-WS,per-meeting,N
2024-03-12,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-03-11/2024-03-12_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29072/03-12-24-CC,per-meeting,N
2024-03-12,2024,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2024/2024-03-11/2024-03-12_redevelopment-agency.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29073/03-12-24-RDA,per-meeting,N
2024-03-19,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-03-18/2024-03-19_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28906/03-19-24-CC-Approved,per-meeting,N
2024-03-19,2024,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2024/2024-03-18/2024-03-19_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28905/03-19-24-WS---Approved,per-meeting,N
2024-03-26,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-03-25/2024-03-26_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28923/03-26-24-JWS,per-meeting,N
2024-03-26,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-03-25/2024-03-26_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/28921/03-26-24-CC,per-meeting,N
2024-04-02,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-04-01/2024-04-02_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29070/04-02-24-JWS,per-meeting,N
2024-04-02,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-04-01/2024-04-02_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29069/04-02-24-CC,per-meeting,N
2024-04-09,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-04-08/2024-04-09_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29218/04-09-24-CC-Minutes,per-meeting,N
2024-04-09,2024,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2024/2024-04-08/2024-04-09_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29219/04-09-24-WS-Minutes,per-meeting,N
2024-04-23,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-04-22/2024-04-23_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29217/04-23-24-JWS,per-meeting,N
2024-04-23,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-04-22/2024-04-23_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29216/04-23-24-CC,per-meeting,N
2024-04-23,2024,Municipal Building Authority Meeting,municipal-building-authority,meeting_minutes/minutes/2024/2024-04-22/2024-04-23_municipal-building-authority.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29124/04-23-24-MBA,per-meeting,N
2024-05-07,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-05-06/2024-05-07_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29505/05-07-24-JWS,per-meeting,N
2024-05-07,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-05-06/2024-05-07_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29507/05-07-24-CC,per-meeting,N
2024-05-07,2024,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2024/2024-05-06/2024-05-07_redevelopment-agency.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29506/05-07-24-RDA,per-meeting,N
2024-05-14,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-05-13/2024-05-14_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29658/05-14-24-JWS---Approved-Minutes,per-meeting,N
2024-05-14,2024,Municipal Building Authority Meeting,municipal-building-authority,meeting_minutes/minutes/2024/2024-05-13/2024-05-14_municipal-building-authority.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30541/05-14-24-MBA---Approved-Minutes,per-meeting,N
2024-05-14,2024,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2024/2024-05-13/2024-05-14_redevelopment-agency.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29659/05-14-24-RDA---Approved-Minutes,per-meeting,N
2024-05-21,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-05-20/2024-05-21_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29657/05-21-24-JWS,per-meeting,N
2024-05-21,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-05-20/2024-05-21_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29656/05-21-24-CC,per-meeting,N
2024-05-28,2024,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2024/2024-05-27/2024-05-28_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29788/05-28-24-WS,per-meeting,N
2024-06-04,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-06-03/2024-06-04_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29790/06-04-24-CC---Approved,per-meeting,N
2024-06-04,2024,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2024/2024-06-03/2024-06-04_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/29789/06-04-24-WS---Approved,per-meeting,N
2024-06-11,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-06-10/2024-06-11_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30043/06-11-24-JWS,per-meeting,N
2024-06-11,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-06-10/2024-06-11_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30042/06-11-24-CC,per-meeting,N
2024-06-11,2024,Municipal Building Authority Meeting,municipal-building-authority,meeting_minutes/minutes/2024/2024-06-10/2024-06-11_municipal-building-authority.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30529/06-11-24-MBA,per-meeting,N
2024-06-11,2024,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2024/2024-06-10/2024-06-11_redevelopment-agency.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30245/06-11-24-RDA,per-meeting,N
2024-06-18,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30010/06-18-24-JWS,per-meeting,N
2024-06-18,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30009/06-18-24-CC,per-meeting,N
2024-06-18,2024,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2024/2024-06-17/2024-06-18_redevelopment-agency.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30246/06-18-24-RDA,per-meeting,N
2024-06-25,2024,City Council Field Trip,city-council-field-trip,meeting_minutes/minutes/2024/2024-06-24/2024-06-25_city-council-field-trip.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30044/06-25-24-FT,per-meeting,N
2024-07-02,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-07-01/2024-07-02_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30045/07-02-24-CC,per-meeting,N
2024-07-02,2024,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2024/2024-07-01/2024-07-02_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30046/07-02-24-WS,per-meeting,N
2024-07-09,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-07-08/2024-07-09_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30011/07-09-24-CC,per-meeting,N
2024-07-09,2024,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2024/2024-07-08/2024-07-09_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30012/07-09-24-WS,per-meeting,N
2024-07-16,2024,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2024/2024-07-15/2024-07-16_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30253/07-16-24-WS,per-meeting,N
2024-07-30,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-07-29/2024-07-30_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30372/07-30-24-JWS,per-meeting,N
2024-07-30,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-07-29/2024-07-30_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30371/07-30-24-CC,per-meeting,N
2024-08-06,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-08-05/2024-08-06_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30703/08-06-24-CC,per-meeting,N
2024-08-06,2024,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2024/2024-08-05/2024-08-06_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30704/08-06-24-ws,per-meeting,N
2024-08-20,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-08-19/2024-08-20_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30550/08-20-24-JWS,per-meeting,N
2024-08-20,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-08-19/2024-08-20_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30551/08-20-24-CC,per-meeting,N
2024-08-20,2024,Redevelopment Agency Meeting,redevelopment-agency,meeting_minutes/minutes/2024/2024-08-19/2024-08-20_redevelopment-agency.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30721/08-20-24-RDA,per-meeting,N
2024-09-03,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-09-02/2024-09-03_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30723/09-03-24-JWS,per-meeting,N
2024-09-03,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-09-02/2024-09-03_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30722/09-03-24-CC,per-meeting,N
2024-09-03,2024,Redevelopment Agency Special Meeting,redevelopment-agency-special,meeting_minutes/minutes/2024/2024-09-02/2024-09-03_redevelopment-agency-special.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30845/09-03-24-SP-RDA,per-meeting,N
2024-09-10,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-09-09/2024-09-10_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30951/09-10-24-JWS,per-meeting,N
2024-09-10,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-09-09/2024-09-10_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30950/09-10-24-CC,per-meeting,N
2024-09-17,2024,City Council Meeting,city-council-meeting,meeting_minutes/minutes/2024/2024-09-16/2024-09-17_city-council-meeting.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30889/09-17-24-CC-draft---Approved,per-meeting,N
2024-09-17,2024,City Council Work Session,city-council-work-session,meeting_minutes/minutes/2024/2024-09-16/2024-09-17_city-council-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/30888/09-17-24-WS-draft---Approved,per-meeting,N
2024-09-18,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-09-16/2024-09-18_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/31318/09-18-24-JWS,per-meeting,N
2024-10-01,2024,City Council Joint Work Session,city-council-joint-work-session,meeting_minutes/minutes/2024/2024-09-30/2024-10-01_city-council-joint-work-session.md,civicplus,https://www.ogdencity.gov/DocumentCenter/View/31610/10-01-24-JWS,per-meeting,N
