EventItemId,VoteId,VotePersonId,VotePersonName,VoteValueId,VoteValueName
40393,22845,369,Alison Stroud,16,Yes
40393,22846,335,Zach Robinson,16,Yes
40393,22847,368,Marci Houseman,19,Absent
40393,22848,331,Cyndi Sharkey,16,Yes
40393,22849,387,Ryan Mecham,16,Yes
40393,22850,386,Brooke D'Sousa,19,Absent
40393,22851,397,Aaron Dekeyzer,16,Yes
40415,22852,369,Alison Stroud,16,Yes
40415,22853,335,Zach Robinson,16,Yes
40415,22854,368,Marci Houseman,16,Yes
40415,22855,331,Cyndi Sharkey,16,Yes
40415,22856,387,Ryan Mecham,16,Yes
40415,22857,386,Brooke D'Sousa,16,Yes
40415,22858,397,Aaron Dekeyzer,20,Excused
40428,22873,369,Alison Stroud,16,Yes
40428,22874,335,Zach Robinson,16,Yes
40428,22875,368,Marci Houseman,20,Excused
40428,22876,331,Cyndi Sharkey,16,Yes
40428,22877,387,Ryan Mecham,16,Yes
40428,22878,386,Brooke D'Sousa,16,Yes
40428,22879,397,Aaron Dekeyzer,16,Yes
40430,22866,369,Alison Stroud,16,Yes
40430,22867,335,Zach Robinson,16,Yes
40430,22868,368,Marci Houseman,20,Excused
40430,22869,331,Cyndi Sharkey,16,Yes
40430,22870,387,Ryan Mecham,16,Yes
40430,22871,386,Brooke D'Sousa,16,Yes
40430,22872,397,Aaron Dekeyzer,16,Yes
40431,22859,369,Alison Stroud,16,Yes
40431,22860,335,Zach Robinson,16,Yes
40431,22861,368,Marci Houseman,20,Excused
40431,22862,331,Cyndi Sharkey,16,Yes
40431,22863,387,Ryan Mecham,16,Yes
40431,22864,386,Brooke D'Sousa,16,Yes
40431,22865,397,Aaron Dekeyzer,16,Yes
40546,22942,369,Alison Stroud,16,Yes
40546,22943,335,Zach Robinson,16,Yes
40546,22944,368,Marci Houseman,16,Yes
40546,22945,331,Cyndi Sharkey,16,Yes
40546,22946,387,Ryan Mecham,16,Yes
40546,22947,386,Brooke D'Sousa,16,Yes
40546,22948,397,Aaron Dekeyzer,16,Yes
40547,22942,369,Alison Stroud,16,Yes
40547,22943,335,Zach Robinson,16,Yes
40547,22944,368,Marci Houseman,16,Yes
40547,22945,331,Cyndi Sharkey,16,Yes
40547,22946,387,Ryan Mecham,16,Yes
40547,22947,386,Brooke D'Sousa,16,Yes
40547,22948,397,Aaron Dekeyzer,16,Yes
40549,22928,369,Alison Stroud,16,Yes
40549,22929,335,Zach Robinson,16,Yes
40549,22930,368,Marci Houseman,16,Yes
40549,22931,331,Cyndi Sharkey,16,Yes
40549,22932,387,Ryan Mecham,16,Yes
40549,22933,386,Brooke D'Sousa,16,Yes
40549,22934,397,Aaron Dekeyzer,16,Yes
40560,22935,369,Alison Stroud,16,Yes
40560,22936,335,Zach Robinson,16,Yes
40560,22937,368,Marci Houseman,16,Yes
40560,22938,331,Cyndi Sharkey,16,Yes
40560,22939,387,Ryan Mecham,16,Yes
40560,22940,386,Brooke D'Sousa,16,Yes
40560,22941,397,Aaron Dekeyzer,16,Yes
40561,22942,369,Alison Stroud,16,Yes
40561,22943,335,Zach Robinson,16,Yes
40561,22944,368,Marci Houseman,16,Yes
40561,22945,331,Cyndi Sharkey,16,Yes
40561,22946,387,Ryan Mecham,16,Yes
40561,22947,386,Brooke D'Sousa,16,Yes
40561,22948,397,Aaron Dekeyzer,16,Yes
40663,22999,369,Alison Stroud,16,Yes
40663,23000,335,Zach Robinson,16,Yes
40663,23001,368,Marci Houseman,16,Yes
40663,23002,331,Cyndi Sharkey,16,Yes
40663,23003,387,Ryan Mecham,16,Yes
40663,23004,386,Brooke D'Sousa,16,Yes
40663,23005,397,Aaron Dekeyzer,16,Yes
40682,22999,369,Alison Stroud,16,Yes
40682,23000,335,Zach Robinson,16,Yes
40682,23001,368,Marci Houseman,16,Yes
40682,23002,331,Cyndi Sharkey,16,Yes
40682,23003,387,Ryan Mecham,16,Yes
40682,23004,386,Brooke D'Sousa,16,Yes
40682,23005,397,Aaron Dekeyzer,16,Yes
40703,23027,369,Alison Stroud,16,Yes
40703,23028,335,Zach Robinson,16,Yes
40703,23029,368,Marci Houseman,16,Yes
40703,23030,331,Cyndi Sharkey,16,Yes
40703,23031,387,Ryan Mecham,20,Excused
40703,23032,386,Brooke D'Sousa,20,Excused
40703,23033,397,Aaron Dekeyzer,16,Yes
40768,23034,369,Alison Stroud,16,Yes
40768,23035,335,Zach Robinson,16,Yes
40768,23036,368,Marci Houseman,16,Yes
40768,23037,331,Cyndi Sharkey,16,Yes
40768,23038,387,Ryan Mecham,16,Yes
40768,23039,386,Brooke D'Sousa,16,Yes
40768,23040,397,Aaron Dekeyzer,16,Yes
40769,23041,369,Alison Stroud,16,Yes
40769,23042,335,Zach Robinson,16,Yes
40769,23043,368,Marci Houseman,16,Yes
40769,23044,331,Cyndi Sharkey,16,Yes
40769,23045,387,Ryan Mecham,16,Yes
40769,23046,386,Brooke D'Sousa,16,Yes
40769,23047,397,Aaron Dekeyzer,16,Yes
40781,23055,369,Alison Stroud,16,Yes
40781,23056,335,Zach Robinson,16,Yes
40781,23057,368,Marci Houseman,17,No
40781,23058,331,Cyndi Sharkey,16,Yes
40781,23059,387,Ryan Mecham,16,Yes
40781,23060,386,Brooke D'Sousa,16,Yes
40781,23061,397,Aaron Dekeyzer,16,Yes
40793,23157,369,Alison Stroud,16,Yes
40793,23158,335,Zach Robinson,20,Excused
40793,23159,368,Marci Houseman,16,Yes
40793,23160,331,Cyndi Sharkey,16,Yes
40793,23161,387,Ryan Mecham,16,Yes
40793,23162,386,Brooke D'Sousa,16,Yes
40793,23163,397,Aaron Dekeyzer,16,Yes
40798,23164,369,Alison Stroud,16,Yes
40798,23165,335,Zach Robinson,20,Excused
40798,23166,368,Marci Houseman,16,Yes
40798,23167,331,Cyndi Sharkey,16,Yes
40798,23168,387,Ryan Mecham,16,Yes
40798,23169,386,Brooke D'Sousa,16,Yes
40798,23170,397,Aaron Dekeyzer,16,Yes
40891,23062,369,Alison Stroud,16,Yes
40891,23063,335,Zach Robinson,16,Yes
40891,23064,368,Marci Houseman,16,Yes
40891,23065,331,Cyndi Sharkey,16,Yes
40891,23066,387,Ryan Mecham,16,Yes
40891,23067,386,Brooke D'Sousa,16,Yes
40891,23068,397,Aaron Dekeyzer,19,Absent
40905,23062,369,Alison Stroud,16,Yes
40905,23063,335,Zach Robinson,16,Yes
40905,23064,368,Marci Houseman,16,Yes
40905,23065,331,Cyndi Sharkey,16,Yes
40905,23066,387,Ryan Mecham,16,Yes
40905,23067,386,Brooke D'Sousa,16,Yes
40905,23068,397,Aaron Dekeyzer,19,Absent
40924,23150,369,Alison Stroud,16,Yes
40924,23151,335,Zach Robinson,16,Yes
40924,23152,368,Marci Houseman,20,Excused
40924,23153,331,Cyndi Sharkey,16,Yes
40924,23154,387,Ryan Mecham,16,Yes
40924,23155,386,Brooke D'Sousa,16,Yes
40924,23156,397,Aaron Dekeyzer,16,Yes
40925,23192,369,Alison Stroud,16,Yes
40925,23193,335,Zach Robinson,16,Yes
40925,23194,368,Marci Houseman,16,Yes
40925,23195,331,Cyndi Sharkey,16,Yes
40925,23196,387,Ryan Mecham,16,Yes
40925,23197,386,Brooke D'Sousa,16,Yes
40925,23198,397,Aaron Dekeyzer,17,No
40966,23171,369,Alison Stroud,16,Yes
40966,23172,335,Zach Robinson,16,Yes
40966,23173,368,Marci Houseman,16,Yes
40966,23174,331,Cyndi Sharkey,16,Yes
40966,23175,387,Ryan Mecham,16,Yes
40966,23176,386,Brooke D'Sousa,16,Yes
40966,23177,397,Aaron Dekeyzer,16,Yes
41024,23178,369,Alison Stroud,16,Yes
41024,23179,335,Zach Robinson,16,Yes
41024,23180,368,Marci Houseman,16,Yes
41024,23181,331,Cyndi Sharkey,16,Yes
41024,23182,387,Ryan Mecham,16,Yes
41024,23183,386,Brooke D'Sousa,16,Yes
41024,23184,397,Aaron Dekeyzer,16,Yes
41025,23185,369,Alison Stroud,16,Yes
41025,23186,335,Zach Robinson,16,Yes
41025,23187,368,Marci Houseman,16,Yes
41025,23188,331,Cyndi Sharkey,16,Yes
41025,23189,387,Ryan Mecham,16,Yes
41025,23190,386,Brooke D'Sousa,16,Yes
41025,23191,397,Aaron Dekeyzer,16,Yes
41055,23351,369,Alison Stroud,16,Yes
41055,23352,335,Zach Robinson,16,Yes
41055,23353,368,Marci Houseman,16,Yes
41055,23354,331,Cyndi Sharkey,16,Yes
41055,23355,387,Ryan Mecham,16,Yes
41055,23356,386,Brooke D'Sousa,16,Yes
41055,23357,397,Aaron Dekeyzer,16,Yes
41056,23358,369,Alison Stroud,16,Yes
41056,23359,335,Zach Robinson,16,Yes
41056,23360,368,Marci Houseman,16,Yes
41056,23361,331,Cyndi Sharkey,16,Yes
41056,23362,387,Ryan Mecham,16,Yes
41056,23363,386,Brooke D'Sousa,16,Yes
41056,23364,397,Aaron Dekeyzer,16,Yes
41066,23365,369,Alison Stroud,16,Yes
41066,23366,335,Zach Robinson,16,Yes
41066,23367,368,Marci Houseman,16,Yes
41066,23368,331,Cyndi Sharkey,16,Yes
41066,23369,387,Ryan Mecham,16,Yes
41066,23370,386,Brooke D'Sousa,16,Yes
41066,23371,397,Aaron Dekeyzer,16,Yes
41149,23231,369,Alison Stroud,16,Yes
41149,23232,335,Zach Robinson,16,Yes
41149,23233,368,Marci Houseman,16,Yes
41149,23234,331,Cyndi Sharkey,16,Yes
41149,23235,387,Ryan Mecham,16,Yes
41149,23236,386,Brooke D'Sousa,16,Yes
41149,23237,397,Aaron Dekeyzer,16,Yes
41151,23224,369,Alison Stroud,16,Yes
41151,23225,335,Zach Robinson,16,Yes
41151,23226,368,Marci Houseman,16,Yes
41151,23227,331,Cyndi Sharkey,16,Yes
41151,23228,387,Ryan Mecham,16,Yes
41151,23229,386,Brooke D'Sousa,16,Yes
41151,23230,397,Aaron Dekeyzer,16,Yes
41159,23217,369,Alison Stroud,16,Yes
41159,23218,335,Zach Robinson,16,Yes
41159,23219,368,Marci Houseman,16,Yes
41159,23220,331,Cyndi Sharkey,16,Yes
41159,23221,387,Ryan Mecham,16,Yes
41159,23222,386,Brooke D'Sousa,16,Yes
41159,23223,397,Aaron Dekeyzer,16,Yes
41186,23344,369,Alison Stroud,16,Yes
41186,23345,335,Zach Robinson,16,Yes
41186,23346,368,Marci Houseman,16,Yes
41186,23347,331,Cyndi Sharkey,16,Yes
41186,23348,387,Ryan Mecham,16,Yes
41186,23349,386,Brooke D'Sousa,16,Yes
41186,23350,397,Aaron Dekeyzer,16,Yes
41187,23344,369,Alison Stroud,16,Yes
41187,23345,335,Zach Robinson,16,Yes
41187,23346,368,Marci Houseman,16,Yes
41187,23347,331,Cyndi Sharkey,16,Yes
41187,23348,387,Ryan Mecham,16,Yes
41187,23349,386,Brooke D'Sousa,16,Yes
41187,23350,397,Aaron Dekeyzer,16,Yes
41192,23337,369,Alison Stroud,16,Yes
41192,23338,335,Zach Robinson,16,Yes
41192,23339,368,Marci Houseman,16,Yes
41192,23340,331,Cyndi Sharkey,16,Yes
41192,23341,387,Ryan Mecham,16,Yes
41192,23342,386,Brooke D'Sousa,16,Yes
41192,23343,397,Aaron Dekeyzer,16,Yes
41200,23344,369,Alison Stroud,16,Yes
41200,23345,335,Zach Robinson,16,Yes
41200,23346,368,Marci Houseman,16,Yes
41200,23347,331,Cyndi Sharkey,16,Yes
41200,23348,387,Ryan Mecham,16,Yes
41200,23349,386,Brooke D'Sousa,16,Yes
41200,23350,397,Aaron Dekeyzer,16,Yes
41213,23372,369,Alison Stroud,16,Yes
41213,23373,335,Zach Robinson,16,Yes
41213,23374,368,Marci Houseman,16,Yes
41213,23375,331,Cyndi Sharkey,16,Yes
41213,23376,387,Ryan Mecham,16,Yes
41213,23377,386,Brooke D'Sousa,16,Yes
41213,23378,397,Aaron Dekeyzer,16,Yes
41236,23372,369,Alison Stroud,16,Yes
41236,23373,335,Zach Robinson,16,Yes
41236,23374,368,Marci Houseman,16,Yes
41236,23375,331,Cyndi Sharkey,16,Yes
41236,23376,387,Ryan Mecham,16,Yes
41236,23377,386,Brooke D'Sousa,16,Yes
41236,23378,397,Aaron Dekeyzer,16,Yes
41302,23407,369,Alison Stroud,16,Yes
41302,23408,335,Zach Robinson,16,Yes
41302,23409,368,Marci Houseman,16,Yes
41302,23410,331,Cyndi Sharkey,16,Yes
41302,23411,387,Ryan Mecham,16,Yes
41302,23412,386,Brooke D'Sousa,16,Yes
41302,23413,397,Aaron Dekeyzer,19,Absent
41303,23407,369,Alison Stroud,16,Yes
41303,23408,335,Zach Robinson,16,Yes
41303,23409,368,Marci Houseman,16,Yes
41303,23410,331,Cyndi Sharkey,16,Yes
41303,23411,387,Ryan Mecham,16,Yes
41303,23412,386,Brooke D'Sousa,16,Yes
41303,23413,397,Aaron Dekeyzer,19,Absent
41304,23407,369,Alison Stroud,16,Yes
41304,23408,335,Zach Robinson,16,Yes
41304,23409,368,Marci Houseman,16,Yes
41304,23410,331,Cyndi Sharkey,16,Yes
41304,23411,387,Ryan Mecham,16,Yes
41304,23412,386,Brooke D'Sousa,16,Yes
41304,23413,397,Aaron Dekeyzer,19,Absent
41306,23393,369,Alison Stroud,16,Yes
41306,23394,335,Zach Robinson,16,Yes
41306,23395,368,Marci Houseman,16,Yes
41306,23396,331,Cyndi Sharkey,16,Yes
41306,23397,387,Ryan Mecham,16,Yes
41306,23398,386,Brooke D'Sousa,16,Yes
41306,23399,397,Aaron Dekeyzer,20,Excused
41307,23400,369,Alison Stroud,16,Yes
41307,23401,335,Zach Robinson,16,Yes
41307,23402,368,Marci Houseman,16,Yes
41307,23403,331,Cyndi Sharkey,16,Yes
41307,23404,387,Ryan Mecham,16,Yes
41307,23405,386,Brooke D'Sousa,16,Yes
41307,23406,397,Aaron Dekeyzer,20,Excused
41308,23386,369,Alison Stroud,16,Yes
41308,23387,335,Zach Robinson,16,Yes
41308,23388,368,Marci Houseman,16,Yes
41308,23389,331,Cyndi Sharkey,16,Yes
41308,23390,387,Ryan Mecham,16,Yes
41308,23391,386,Brooke D'Sousa,16,Yes
41308,23392,397,Aaron Dekeyzer,20,Excused
41310,23462,369,Alison Stroud,16,Yes
41310,23463,335,Zach Robinson,16,Yes
41310,23464,368,Marci Houseman,16,Yes
41310,23465,331,Cyndi Sharkey,16,Yes
41310,23466,387,Ryan Mecham,16,Yes
41310,23467,386,Brooke D'Sousa,16,Yes
41310,23468,397,Aaron Dekeyzer,20,Excused
41311,23379,369,Alison Stroud,16,Yes
41311,23380,335,Zach Robinson,16,Yes
41311,23381,368,Marci Houseman,16,Yes
41311,23382,331,Cyndi Sharkey,16,Yes
41311,23383,387,Ryan Mecham,16,Yes
41311,23384,386,Brooke D'Sousa,16,Yes
41311,23385,397,Aaron Dekeyzer,20,Excused
41319,23407,369,Alison Stroud,16,Yes
41319,23408,335,Zach Robinson,16,Yes
41319,23409,368,Marci Houseman,16,Yes
41319,23410,331,Cyndi Sharkey,16,Yes
41319,23411,387,Ryan Mecham,16,Yes
41319,23412,386,Brooke D'Sousa,16,Yes
41319,23413,397,Aaron Dekeyzer,19,Absent
41370,23455,369,Alison Stroud,16,Yes
41370,23456,335,Zach Robinson,16,Yes
41370,23457,368,Marci Houseman,16,Yes
41370,23458,331,Cyndi Sharkey,16,Yes
41370,23459,387,Ryan Mecham,16,Yes
41370,23460,386,Brooke D'Sousa,16,Yes
41370,23461,397,Aaron Dekeyzer,16,Yes
41371,23455,369,Alison Stroud,16,Yes
41371,23456,335,Zach Robinson,16,Yes
41371,23457,368,Marci Houseman,16,Yes
41371,23458,331,Cyndi Sharkey,16,Yes
41371,23459,387,Ryan Mecham,16,Yes
41371,23460,386,Brooke D'Sousa,16,Yes
41371,23461,397,Aaron Dekeyzer,16,Yes
41372,23455,369,Alison Stroud,16,Yes
41372,23456,335,Zach Robinson,16,Yes
41372,23457,368,Marci Houseman,16,Yes
41372,23458,331,Cyndi Sharkey,16,Yes
41372,23459,387,Ryan Mecham,16,Yes
41372,23460,386,Brooke D'Sousa,16,Yes
41372,23461,397,Aaron Dekeyzer,16,Yes
41374,23448,369,Alison Stroud,17,No
41374,23449,335,Zach Robinson,16,Yes
41374,23450,368,Marci Houseman,16,Yes
41374,23451,331,Cyndi Sharkey,16,Yes
41374,23452,387,Ryan Mecham,17,No
41374,23453,386,Brooke D'Sousa,16,Yes
41374,23454,397,Aaron Dekeyzer,16,Yes
41384,23455,369,Alison Stroud,16,Yes
41384,23456,335,Zach Robinson,16,Yes
41384,23457,368,Marci Houseman,16,Yes
41384,23458,331,Cyndi Sharkey,16,Yes
41384,23459,387,Ryan Mecham,16,Yes
41384,23460,386,Brooke D'Sousa,16,Yes
41384,23461,397,Aaron Dekeyzer,16,Yes
41396,23483,369,Alison Stroud,16,Yes
41396,23484,335,Zach Robinson,16,Yes
41396,23485,368,Marci Houseman,16,Yes
41396,23486,331,Cyndi Sharkey,16,Yes
41396,23487,387,Ryan Mecham,16,Yes
41396,23488,386,Brooke D'Sousa,19,Absent
41396,23489,397,Aaron Dekeyzer,16,Yes
41397,23483,369,Alison Stroud,16,Yes
41397,23484,335,Zach Robinson,16,Yes
41397,23485,368,Marci Houseman,16,Yes
41397,23486,331,Cyndi Sharkey,16,Yes
41397,23487,387,Ryan Mecham,16,Yes
41397,23488,386,Brooke D'Sousa,19,Absent
41397,23489,397,Aaron Dekeyzer,16,Yes
41400,23469,369,Alison Stroud,16,Yes
41400,23470,335,Zach Robinson,16,Yes
41400,23471,368,Marci Houseman,16,Yes
41400,23472,331,Cyndi Sharkey,16,Yes
41400,23473,387,Ryan Mecham,16,Yes
41400,23474,386,Brooke D'Sousa,20,Excused
41400,23475,397,Aaron Dekeyzer,16,Yes
41401,23476,369,Alison Stroud,16,Yes
41401,23477,335,Zach Robinson,16,Yes
41401,23478,368,Marci Houseman,16,Yes
41401,23479,331,Cyndi Sharkey,16,Yes
41401,23480,387,Ryan Mecham,16,Yes
41401,23481,386,Brooke D'Sousa,20,Excused
41401,23482,397,Aaron Dekeyzer,16,Yes
41463,23483,369,Alison Stroud,16,Yes
41463,23484,335,Zach Robinson,16,Yes
41463,23485,368,Marci Houseman,16,Yes
41463,23486,331,Cyndi Sharkey,16,Yes
41463,23487,387,Ryan Mecham,16,Yes
41463,23488,386,Brooke D'Sousa,19,Absent
41463,23489,397,Aaron Dekeyzer,16,Yes
41486,23565,369,Alison Stroud,16,Yes
41486,23566,335,Zach Robinson,16,Yes
41486,23567,368,Marci Houseman,16,Yes
41486,23568,331,Cyndi Sharkey,16,Yes
41486,23569,387,Ryan Mecham,16,Yes
41486,23570,386,Brooke D'Sousa,16,Yes
41486,23571,397,Aaron Dekeyzer,19,Absent
41487,23565,369,Alison Stroud,16,Yes
41487,23566,335,Zach Robinson,16,Yes
41487,23567,368,Marci Houseman,16,Yes
41487,23568,331,Cyndi Sharkey,16,Yes
41487,23569,387,Ryan Mecham,16,Yes
41487,23570,386,Brooke D'Sousa,16,Yes
41487,23571,397,Aaron Dekeyzer,19,Absent
41488,23565,369,Alison Stroud,16,Yes
41488,23566,335,Zach Robinson,16,Yes
41488,23567,368,Marci Houseman,16,Yes
41488,23568,331,Cyndi Sharkey,16,Yes
41488,23569,387,Ryan Mecham,16,Yes
41488,23570,386,Brooke D'Sousa,16,Yes
41488,23571,397,Aaron Dekeyzer,19,Absent
41489,23565,369,Alison Stroud,16,Yes
41489,23566,335,Zach Robinson,16,Yes
41489,23567,368,Marci Houseman,16,Yes
41489,23568,331,Cyndi Sharkey,16,Yes
41489,23569,387,Ryan Mecham,16,Yes
41489,23570,386,Brooke D'Sousa,16,Yes
41489,23571,397,Aaron Dekeyzer,19,Absent
41491,23551,369,Alison Stroud,16,Yes
41491,23552,335,Zach Robinson,16,Yes
41491,23553,368,Marci Houseman,16,Yes
41491,23554,331,Cyndi Sharkey,16,Yes
41491,23555,387,Ryan Mecham,16,Yes
41491,23556,386,Brooke D'Sousa,16,Yes
41491,23557,397,Aaron Dekeyzer,20,Excused
41495,23558,369,Alison Stroud,16,Yes
41495,23559,335,Zach Robinson,16,Yes
41495,23560,368,Marci Houseman,16,Yes
41495,23561,331,Cyndi Sharkey,16,Yes
41495,23562,387,Ryan Mecham,16,Yes
41495,23563,386,Brooke D'Sousa,16,Yes
41495,23564,397,Aaron Dekeyzer,20,Excused
41506,23565,369,Alison Stroud,16,Yes
41506,23566,335,Zach Robinson,16,Yes
41506,23567,368,Marci Houseman,16,Yes
41506,23568,331,Cyndi Sharkey,16,Yes
41506,23569,387,Ryan Mecham,16,Yes
41506,23570,386,Brooke D'Sousa,16,Yes
41506,23571,397,Aaron Dekeyzer,19,Absent
41580,23645,369,Alison Stroud,16,Yes
41580,23646,335,Zach Robinson,16,Yes
41580,23647,368,Marci Houseman,16,Yes
41580,23648,331,Cyndi Sharkey,16,Yes
41580,23649,387,Ryan Mecham,20,Excused
41580,23650,386,Brooke D'Sousa,16,Yes
41580,23651,397,Aaron Dekeyzer,16,Yes
41624,23611,369,Alison Stroud,16,Yes
41624,23612,335,Zach Robinson,16,Yes
41624,23613,368,Marci Houseman,16,Yes
41624,23614,331,Cyndi Sharkey,16,Yes
41624,23615,387,Ryan Mecham,20,Excused
41624,23616,386,Brooke D'Sousa,16,Yes
41624,23617,397,Aaron Dekeyzer,16,Yes
41625,23611,369,Alison Stroud,16,Yes
41625,23612,335,Zach Robinson,16,Yes
41625,23613,368,Marci Houseman,16,Yes
41625,23614,331,Cyndi Sharkey,16,Yes
41625,23615,387,Ryan Mecham,20,Excused
41625,23616,386,Brooke D'Sousa,16,Yes
41625,23617,397,Aaron Dekeyzer,16,Yes
41631,23604,369,Alison Stroud,16,Yes
41631,23605,335,Zach Robinson,16,Yes
41631,23606,368,Marci Houseman,16,Yes
41631,23607,331,Cyndi Sharkey,16,Yes
41631,23608,387,Ryan Mecham,20,Excused
41631,23609,386,Brooke D'Sousa,16,Yes
41631,23610,397,Aaron Dekeyzer,16,Yes
41672,23611,369,Alison Stroud,16,Yes
41672,23612,335,Zach Robinson,16,Yes
41672,23613,368,Marci Houseman,16,Yes
41672,23614,331,Cyndi Sharkey,16,Yes
41672,23615,387,Ryan Mecham,20,Excused
41672,23616,386,Brooke D'Sousa,16,Yes
41672,23617,397,Aaron Dekeyzer,16,Yes
41688,23673,369,Alison Stroud,16,Yes
41688,23674,335,Zach Robinson,16,Yes
41688,23675,368,Marci Houseman,16,Yes
41688,23676,331,Cyndi Sharkey,16,Yes
41688,23677,387,Ryan Mecham,16,Yes
41688,23678,386,Brooke D'Sousa,16,Yes
41688,23679,397,Aaron Dekeyzer,16,Yes
41689,23673,369,Alison Stroud,16,Yes
41689,23674,335,Zach Robinson,16,Yes
41689,23675,368,Marci Houseman,16,Yes
41689,23676,331,Cyndi Sharkey,16,Yes
41689,23677,387,Ryan Mecham,16,Yes
41689,23678,386,Brooke D'Sousa,16,Yes
41689,23679,397,Aaron Dekeyzer,16,Yes
41690,23673,369,Alison Stroud,16,Yes
41690,23674,335,Zach Robinson,16,Yes
41690,23675,368,Marci Houseman,16,Yes
41690,23676,331,Cyndi Sharkey,16,Yes
41690,23677,387,Ryan Mecham,16,Yes
41690,23678,386,Brooke D'Sousa,16,Yes
41690,23679,397,Aaron Dekeyzer,16,Yes
41692,23659,369,Alison Stroud,16,Yes
41692,23660,335,Zach Robinson,16,Yes
41692,23661,368,Marci Houseman,17,No
41692,23662,331,Cyndi Sharkey,16,Yes
41692,23663,387,Ryan Mecham,16,Yes
41692,23664,386,Brooke D'Sousa,16,Yes
41692,23665,397,Aaron Dekeyzer,16,Yes
41693,23666,369,Alison Stroud,16,Yes
41693,23667,335,Zach Robinson,16,Yes
41693,23668,368,Marci Houseman,16,Yes
41693,23669,331,Cyndi Sharkey,16,Yes
41693,23670,387,Ryan Mecham,16,Yes
41693,23671,386,Brooke D'Sousa,16,Yes
41693,23672,397,Aaron Dekeyzer,16,Yes
41694,23652,369,Alison Stroud,16,Yes
41694,23653,335,Zach Robinson,16,Yes
41694,23654,368,Marci Houseman,16,Yes
41694,23655,331,Cyndi Sharkey,16,Yes
41694,23656,387,Ryan Mecham,16,Yes
41694,23657,386,Brooke D'Sousa,16,Yes
41694,23658,397,Aaron Dekeyzer,16,Yes
41707,23673,369,Alison Stroud,16,Yes
41707,23674,335,Zach Robinson,16,Yes
41707,23675,368,Marci Houseman,16,Yes
41707,23676,331,Cyndi Sharkey,16,Yes
41707,23677,387,Ryan Mecham,16,Yes
41707,23678,386,Brooke D'Sousa,16,Yes
41707,23679,397,Aaron Dekeyzer,16,Yes
41781,23716,369,Alison Stroud,16,Yes
41781,23717,335,Zach Robinson,16,Yes
41781,23718,368,Marci Houseman,16,Yes
41781,23719,331,Cyndi Sharkey,16,Yes
41781,23720,387,Ryan Mecham,16,Yes
41781,23721,386,Brooke D'Sousa,16,Yes
41781,23722,397,Aaron Dekeyzer,16,Yes
41817,23723,369,Alison Stroud,16,Yes
41817,23724,335,Zach Robinson,16,Yes
41817,23725,368,Marci Houseman,16,Yes
41817,23726,331,Cyndi Sharkey,16,Yes
41817,23727,387,Ryan Mecham,16,Yes
41817,23728,386,Brooke D'Sousa,16,Yes
41817,23729,397,Aaron Dekeyzer,16,Yes
41818,23723,369,Alison Stroud,16,Yes
41818,23724,335,Zach Robinson,16,Yes
41818,23725,368,Marci Houseman,16,Yes
41818,23726,331,Cyndi Sharkey,16,Yes
41818,23727,387,Ryan Mecham,16,Yes
41818,23728,386,Brooke D'Sousa,16,Yes
41818,23729,397,Aaron Dekeyzer,16,Yes
41822,23730,369,Alison Stroud,16,Yes
41822,23731,335,Zach Robinson,16,Yes
41822,23732,368,Marci Houseman,16,Yes
41822,23733,331,Cyndi Sharkey,16,Yes
41822,23734,387,Ryan Mecham,16,Yes
41822,23735,386,Brooke D'Sousa,16,Yes
41822,23736,397,Aaron Dekeyzer,16,Yes
41830,23723,369,Alison Stroud,16,Yes
41830,23724,335,Zach Robinson,16,Yes
41830,23725,368,Marci Houseman,16,Yes
41830,23726,331,Cyndi Sharkey,16,Yes
41830,23727,387,Ryan Mecham,16,Yes
41830,23728,386,Brooke D'Sousa,16,Yes
41830,23729,397,Aaron Dekeyzer,16,Yes
41887,23771,369,Alison Stroud,16,Yes
41887,23772,335,Zach Robinson,16,Yes
41887,23773,368,Marci Houseman,16,Yes
41887,23774,331,Cyndi Sharkey,16,Yes
41887,23775,387,Ryan Mecham,16,Yes
41887,23776,386,Brooke D'Sousa,16,Yes
41887,23777,397,Aaron Dekeyzer,16,Yes
41888,23771,369,Alison Stroud,16,Yes
41888,23772,335,Zach Robinson,16,Yes
41888,23773,368,Marci Houseman,16,Yes
41888,23774,331,Cyndi Sharkey,16,Yes
41888,23775,387,Ryan Mecham,16,Yes
41888,23776,386,Brooke D'Sousa,16,Yes
41888,23777,397,Aaron Dekeyzer,16,Yes
41892,23764,369,Alison Stroud,16,Yes
41892,23765,335,Zach Robinson,16,Yes
41892,23766,368,Marci Houseman,16,Yes
41892,23767,331,Cyndi Sharkey,16,Yes
41892,23768,387,Ryan Mecham,16,Yes
41892,23769,386,Brooke D'Sousa,16,Yes
41892,23770,397,Aaron Dekeyzer,16,Yes
41895,23778,369,Alison Stroud,16,Yes
41895,23779,335,Zach Robinson,16,Yes
41895,23780,368,Marci Houseman,16,Yes
41895,23781,331,Cyndi Sharkey,16,Yes
41895,23782,387,Ryan Mecham,16,Yes
41895,23783,386,Brooke D'Sousa,16,Yes
41895,23784,397,Aaron Dekeyzer,16,Yes
41921,23771,369,Alison Stroud,16,Yes
41921,23772,335,Zach Robinson,16,Yes
41921,23773,368,Marci Houseman,16,Yes
41921,23774,331,Cyndi Sharkey,16,Yes
