entity,plan_kind,plan_vintage,project_id,name,mode,improvement_type,jurisdiction,county,phase_or_year,cost,status,description,source_layer,source_url
wfrc_mpo,tip,2025-2030,20302,1100 West; 2185 South to 1100 North (2600 South),,Roadway,,Davis,2028,3943000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction could include the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D10&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20553,1200 W. Trail from 2250 S. to 3600 S. Perry,,Other,,Box Elder,2023,2400000,Scoping,This project uses a strategic partnership with local communities and agencies and allows for the support of each others projects using funding.,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D13&outFields=*&f=json
wfrc_mpo,tip,2025-2030,14848,"1200 W; 2250 S. to 775 W., Bike Trail, Perry",,Roadway,,Box Elder,2022,695000,Scoping,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D14&outFields=*&f=json
wfrc_mpo,tip,2025-2030,14841,1200 West; 3600 S. to S. Perry Boundry Extension,,Capacity,,Box Elder,2022,2287000,Scoping,New Capacity,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D17&outFields=*&f=json
wfrc_mpo,tip,2025-2030,21197,1200 West; 600 North to Industrial Way,,Roadway,,Box Elder,2029,8895000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction includes the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping, widening, including additional lanes, widened shoulders and auxiliary lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D18&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20306,"1200\ 1100 West; 1100 South to 1600 South, Perry",,Roadway,,Box Elder,2028,5002000,Scoping,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D19&outFields=*&f=json
wfrc_mpo,tip,2025-2030,22092,12300 South; SB I-15 Off Ramp to Lone Peak Parkway,,Roadway,,Salt Lake,2030,6379000,Scoping,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D20&outFields=*&f=json
wfrc_mpo,tip,2025-2030,21192,1250 West; Parrish Lane to 200 North,,Pavement Reconstruction,,Davis,2029,752000,Scoping,Reconstruct no widening,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D21&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20310,1300 East: 3300 South to 3600 South,,Roadway,,Salt Lake,2028,6965000,Scoping,"This project will reconstruct the pavement, improve drainage and provide enhanced mobility and safety.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D23&outFields=*&f=json
wfrc_mpo,tip,2025-2030,15908,1300 East; 2100 South to Southern City Boundary,,Roadway,,Salt Lake,2024,8877000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction could include the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D24&outFields=*&f=json
wfrc_mpo,tip,2025-2030,19631,1300 East; 4220 South to 4500 South,,Roadway,,Salt Lake,2027,3486000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction could include the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D25&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20300,1300 North and 1500 West Improvements,,Pavement Reconstruction,,Davis,2028,3876000,Scoping,Reconstruct & Widening,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D26&outFields=*&f=json
wfrc_mpo,tip,2025-2030,18847,1300 W; 6400 S to 4800 S - Active Transportation,,Other,,Salt Lake,2026,2800000,Scoping,Transportation Alternatives,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D28&outFields=*&f=json
wfrc_mpo,tip,2025-2030,22083,1300 West : 13100 South to 13700 South,,Roadway,,Salt Lake,2030,9493000,Scoping,"This project will reconstruct the pavement, improve drainage and provide enhanced mobility and safety.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D29&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20420,1300 West Bike Lanes; 3300 South and 3900 South,,Other,,Salt Lake,2023,5000000,Scoping,This project uses a strategic partnership with local communities and agencies and allows for the support of each others projects using funding.,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D30&outFields=*&f=json
wfrc_mpo,tip,2025-2030,22103,1300 West Bike Lanes; 4000 South to 3300 South,,Roadway,,Salt Lake,2026,9585000,Scoping,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D31&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20148,1300 West; 9000 South to 7800 South,,Roadway,,Salt Lake,2025,10551000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction includes the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping, widening, including additional lanes, widened shoulders and auxiliary lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D32&outFields=*&f=json
wfrc_mpo,tip,2025-2030,21201,13400 South; 6000 West to 6400 West,,Roadway,,Salt Lake,2029,8911000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction includes the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping, widening, including additional lanes, widened shoulders and auxiliary lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D33&outFields=*&f=json
wfrc_mpo,tip,2025-2030,16943,14600 South; Railroad Bridge to Redwood Bike/ Ped,,Roadway,,Salt Lake,2023,1142000,Scoping,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D34&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20334,1500 North Sidewallk - Safe Route to School,,Roadway,,Weber,2024,128000,Scoping,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D35&outFields=*&f=json
wfrc_mpo,tip,2025-2030,19620,1700 So; 12th Str to Ogden Boundary Line,,Roadway,,Weber,2027,4365000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction includes the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping, widening, including additional lanes, widened shoulders and auxiliary lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D37&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20305,"1800 South; 2050 West to 1900 West, West Haven",,Roadway,,Weber,2028,1957000,Scoping,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D39&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20303,1900/1975 North; 2700 West to 3600 West (Phase 1),,Roadway,,Weber,2028,2662000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction includes the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping, widening, including additional lanes, widened shoulders and auxiliary lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D40&outFields=*&f=json
wfrc_mpo,tip,2025-2030,21194,200 East (SR-106); Glovers Lane to Lund Lane,,Traffic and Safety,,Davis,2029,3916000,Scoping,"UDOT is committed to providing the highest degree of accessibility and safety for pedestrian and bicyclists. Through the construction of sidewalks and ADA ramps, trails, bike paths and striping of shoulders where appropriate for bike lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D41&outFields=*&f=json
wfrc_mpo,tip,2025-2030,21200,2000 East; 3300 South to Atkin Ave,,Traffic and Safety,,Salt Lake,2029,8348000,Scoping,"UDOT is committed to providing the highest degree of accessibility and safety for pedestrian and bicyclists. Through the construction of sidewalks and ADA ramps, trails, bike paths and striping of shoulders where appropriate for bike lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D42&outFields=*&f=json
wfrc_mpo,tip,2025-2030,14840,20th St.; Washington to Monroe Reconstruction,,Roadway,,Weber,2022,2666000,Under Construction,"This project will fully reconstruct the existing roadway. Reconstruction includes the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping, widening, including additional lanes, widened shoulders and auxiliary lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D44&outFields=*&f=json
wfrc_mpo,tip,2025-2030,19621,20th Street; Quincy Ave to Harrison Blvd,,Roadway,,Weber,2027,4685000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction could include the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D45&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20307,25th Str & 4400 So. Pavement Reconstructiion,,Roadway,,Weber,2028,9086000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction could include the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D46&outFields=*&f=json
wfrc_mpo,tip,2025-2030,22106,2700 East; Morningside Drive to 4500 South,,Roadway,,Salt Lake,2026,971000,Scoping,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D47&outFields=*&f=json
wfrc_mpo,tip,2025-2030,21202,2700 South; 8054 West to 8000 West,,Traffic and Safety,,Salt Lake,2029,3521000,Scoping,"UDOT is committed to providing the highest degree of accessibility and safety for pedestrian and bicyclists. Through the construction of sidewalks and ADA ramps, trails, bike paths and striping of shoulders where appropriate for bike lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D48&outFields=*&f=json
wfrc_mpo,tip,2025-2030,15910,"2700 West; 10000 S to 10200 S, Recon - So Jordan",,Pavement Reconstruction,,Salt Lake,2023,1053000,Under Construction,Reconstruct & Widening,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D49&outFields=*&f=json
wfrc_mpo,tip,2025-2030,15912,2810 South at 8000 West Realignment - Magna,,Roadway,,Salt Lake,2026,4378000,Scoping,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D50&outFields=*&f=json
wfrc_mpo,tip,2025-2030,17867,2820 South; 7440 West to 7736 West,,Traffic and Safety,,Salt Lake,2024,2055000,Under Construction,UDOT is committed to providing the highest degree of accessibility and safety through the construction of sidewalks and ADA ramps.,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D51&outFields=*&f=json
wfrc_mpo,tip,2025-2030,21193,2nd Street; Washington Blvd to Monroe Blvd,,Roadway,,Weber,2029,7550000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction includes the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping, widening, including additional lanes, widened shoulders and auxiliary lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D52&outFields=*&f=json
wfrc_mpo,tip,2025-2030,18810,300 North; 2000 West to 3000 West,,Pavement Reconstruction,,Davis,2026,3313000,Scoping,Reconstruct & Widening,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D53&outFields=*&f=json
wfrc_mpo,tip,2025-2030,19605,300 North; 3000 West to 4000 West - Reconstruction,,Roadway,,Davis,2027,3908000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction includes the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping, widening, including additional lanes, widened shoulders and auxiliary lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D54&outFields=*&f=json
wfrc_mpo,tip,2025-2030,18845,300 W; 400 S to 2100 S - Separated Bike Lanes,,Other,,Salt Lake,2023,3500000,Scoping,Transportation Alternatives,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D55&outFields=*&f=json
wfrc_mpo,tip,2025-2030,17795,300 West; 5000 South to Riverdale City Boundary,,Roadway,,Weber,2025,3774000,Under Construction,"This project will fully reconstruct the existing roadway. Reconstruction could include the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D56&outFields=*&f=json
wfrc_mpo,tip,2025-2030,17866,"3100 West; 4800 So to 5000 So, Sidewalk",,Traffic and Safety,,Weber,2024,302000,Scoping,UDOT is committed to providing the highest degree of accessibility and safety through the construction of sidewalks and ADA ramps.,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D57&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20326,3200 West Safe Route to School,,Roadway,,Davis,2024,166000,Scoping,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D58&outFields=*&f=json
wfrc_mpo,tip,2025-2030,21196,3300 North; 2700 West to 2575 West,,Roadway,,Weber,2029,3453000,Scoping,"This project will modify an existing roadway and could include turn lanes, improved signal operations and better access.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D59&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20138,33rd Parkway in Tooele County,,Joint Highway Committee,,Tooele,2025,4559000,Scoping,Small Urban,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D60&outFields=*&f=json
wfrc_mpo,tip,2025-2030,15905,"3600 West; 2600 N to 1975 N,  Plain City",,Roadway,,Weber,2023,3574000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction includes the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping, widening, including additional lanes, widened shoulders and auxiliary lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D61&outFields=*&f=json
wfrc_mpo,tip,2025-2030,18823,3650 South; 2700 West to 3200 West,,Pavement Reconstruction,,Salt Lake,2026,7966000,Scoping,Reconstruct & Widening,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D62&outFields=*&f=json
wfrc_mpo,tip,2025-2030,21231,3900 South Bike Lanes; Redwood Rd to Jordan River,,Roadway,,Salt Lake,2025,9913000,Scoping,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D64&outFields=*&f=json
wfrc_mpo,tip,2025-2030,22082,3900 South; Redwood Rd to Jordan River Bridge,,Roadway,,Salt Lake,2030,10887000,Scoping,"This project will reconstruct the pavement, improve drainage and provide enhanced mobility and safety.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D65&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20304,400 East - 100 South to Porter Lane (400 South),,Roadway,,Davis,2028,1415000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction could include the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D66&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20422,400 S Viaduct Multi-use Trail,,Other,,Salt Lake,2023,10593000,Scoping,This project uses a strategic partnership with local communities and agencies and allows for the support of each others projects using funding.,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D67&outFields=*&f=json
wfrc_mpo,tip,2025-2030,18814,4000 North; SR-126 to 2800 West,,Pavement Reconstruction,,Weber,2026,7101000,Scoping,Reconstruct & Widening,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D68&outFields=*&f=json
wfrc_mpo,tip,2025-2030,19628,4000 South SRTS Rail Crossing; 2550 W - 2350 W,,Traffic and Safety,,Weber,2027,794000,Scoping,"UDOT is committed to providing the highest degree of accessibility and safety for pedestrian and bicyclists. Through the construction of sidewalks and ADA ramps, trails, bike paths and striping of shoulders where appropriate for bike lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D70&outFields=*&f=json
wfrc_mpo,tip,2025-2030,22076,40th Str/ Chimes View Dr. Reconst Proj Phase II,,Roadway,,Weber,2030,5483000,Scoping,"This project will reconstruct the pavement, improve drainage and provide enhanced mobility and safety.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D72&outFields=*&f=json
wfrc_mpo,tip,2025-2030,21835,40th; Riverdale to Washington,,Roadway,,Weber,2026,268000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction could include the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D73&outFields=*&f=json
wfrc_mpo,tip,2025-2030,21232,4220 West Sidewalk; 5415 So to 5500 South,,Roadway,,Salt Lake,2025,131000,Scoping,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D74&outFields=*&f=json
wfrc_mpo,tip,2025-2030,14842,"450/400 E.; 2600 N. to Elberta, Widening, N. Ogden",,Capacity,,Weber,2021,3910000,Under Construction,Widen Existing Facility,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D76&outFields=*&f=json
wfrc_mpo,tip,2025-2030,21130,4700 South; 5400 West to 5600 West,,Roadway,,Salt Lake,2024,4285000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction includes the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping, widening, including additional lanes, widened shoulders and auxiliary lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D78&outFields=*&f=json
wfrc_mpo,tip,2025-2030,13124,4700 West; 4000 South to 4600 South,,Roadway,,Weber,2020,2174000,Under Construction,"This project will fully reconstruct the existing roadway. Reconstruction includes the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping, widening, including additional lanes, widened shoulders and auxiliary lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D79&outFields=*&f=json
wfrc_mpo,tip,2025-2030,18812,4800 South & Layton Canal,,Pavement Reconstruction,,Weber,2026,472000,Scoping,Reconstruct & Widening,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D81&outFields=*&f=json
wfrc_mpo,tip,2025-2030,17794,500 West Phase II; 2010 South to 2800 South,,Roadway,,Davis,2025,3991000,Scoping,"This project will fully reconstruct the existing roadway. Reconstruction includes the removal of the old road as well as the base materials it was built on. Reconstruction might also include drainage and drainage systems, new signing and striping, widening, including additional lanes, widened shoulders and auxiliary lanes.",TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D82&outFields=*&f=json
wfrc_mpo,tip,2025-2030,20343,5400 South;1300 West to Millrace Park,,Roadway,,Salt Lake,2024,600000,Scoping,This project will improve the bike and pedestrian trail system thereby providing better mobility and access to the community.,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D83&outFields=*&f=json
wfrc_mpo,tip,2025-2030,18811,5500 West; 5500 South to Davis Co Line,,Pavement Reconstruction,,Weber,2026,2471000,Scoping,Reconstruct & Widening,TIP_2025_2030_gdb/FeatureServer/0 (lines),https://services1.arcgis.com/taguadKoI1XFwivx/ArcGIS/rest/services/TIP_2025_2030_gdb/FeatureServer/0/query?where=OBJECTID%3D84&outFields=*&f=json
