video_id,tab,title,date,date_source,upload_date_raw,is_meeting,body,meeting_kind,in_window_2020_2026,minutes_match,video_url
opvE687OFUM,streams,04.12.2022 City Council Study Meeting,2022-04-12,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=opvE687OFUM
Y7_vftZbVvU,streams,Rachel White's Personal Meeting Room,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=Y7_vftZbVvU
U7PShy7o31w,streams,04.05.2022 City Council Meeting,2022-04-05,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=U7PShy7o31w
QrGLCVRXMlQ,streams,04.05.2022 City Council Study Meeting,2022-04-05,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=QrGLCVRXMlQ
-fdgWM2vnu0,streams,04.05.2022 City Council Study Meeting,2022-04-05,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=-fdgWM2vnu0
vMXTRpXy7m0,streams,03.22.2022 City Council Study Meeting,2022-03-22,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=vMXTRpXy7m0
6lXtBd2484M,streams,03.15.2022 City Council Regular Meeting,2022-03-15,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=6lXtBd2484M
UvYTO6DQs18,streams,03.15.2022 City Council Study Meeting,2022-03-15,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=UvYTO6DQs18
KQ-MeIbzd_I,streams,Professional Standards Review Board (PSRB) - March 2022,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=KQ-MeIbzd_I
2UnSQc1rRYg,streams,03.08.2022 City Council Study Meeting,2022-03-08,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=2UnSQc1rRYg
nS8TAgAHUPw,streams,3.1.2022 City Council Regular Meeting,2022-03-01,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=nS8TAgAHUPw
_kxBpdETMCY,streams,2.22.22 Regular Meeting,2022-02-22,title,,True,Other,Regular,True,True,https://www.youtube.com/watch?v=_kxBpdETMCY
UIg-TqGVl7g,streams,2.22.22 City Council Study Meeting,2022-02-22,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=UIg-TqGVl7g
5rG2hxGXtdc,streams,02.15.2022 Regular Meeting,2022-02-15,title,,True,Other,Regular,True,True,https://www.youtube.com/watch?v=5rG2hxGXtdc
DW3Qpwx2tvs,streams,02.15.2022 Study Meeting,2022-02-15,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=DW3Qpwx2tvs
jNIojCXFI_g,streams,"Professional Standards Review Board (PSRB) - February 10, 2022 Meeting",2022-02-10,title,,False,NonMeeting,,True,False,https://www.youtube.com/watch?v=jNIojCXFI_g
jnVLO5Z6LrU,streams,02.08.2022 City Council Regular Meeting,2022-02-08,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=jnVLO5Z6LrU
cWSa20QR8_U,streams,02.08.2022 City Council Study Meeting,2022-02-08,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=cWSa20QR8_U
Lnzbjzpc1vA,streams,02.01.2022 City Council Regular Meeting,2022-02-01,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=Lnzbjzpc1vA
Okz2vttED_8,streams,02.01.2022 City Council Study Meeting,2022-02-01,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=Okz2vttED_8
5a5lbMURUs0,streams,01.25.2022 City Council Regular Meeting,2022-01-25,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=5a5lbMURUs0
poA1kROvp-w,streams,01.25.2022 City Council Study Meeting,2022-01-25,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=poA1kROvp-w
kFH3SLsyMQU,streams,01.18.2022 City Council Regular Meeting,2022-01-18,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=kFH3SLsyMQU
iO44Hdn4JnU,streams,01.18.2022 City Council Study Meeting,2022-01-18,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=iO44Hdn4JnU
gC-gq8D8LlE,streams,01.11.2022 City Council Regular Meeting,2022-01-11,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=gC-gq8D8LlE
t3xzPhBiq1M,streams,1.11.2022 City Council Study Meeting,2022-01-11,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=t3xzPhBiq1M
SGjkwgxQjaE,streams,"January 4, 2022 Regular Meeting/ Annual RDA, HA, BA Meetings",2022-01-04,title,,True,RDA+BA+HA,Regular,True,True,https://www.youtube.com/watch?v=SGjkwgxQjaE
5eReC7HP47E,streams,"January 4, 2022 Regular Meeting/ Annual RDA, HA, BA Meetings",2022-01-04,title,,True,RDA+BA+HA,Regular,True,True,https://www.youtube.com/watch?v=5eReC7HP47E
UHWahRSLIWE,streams,"January 4, 2022 Study Meeting",2022-01-04,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=UHWahRSLIWE
AwB0d2JYhvs,streams,Test Meeting,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=AwB0d2JYhvs
VnzlHqv6Vjs,streams,Test Meeting,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=VnzlHqv6Vjs
Q3J2LpsAtYg,streams,12.14.2021 City Council Regular Meeting and Special RDA Meeting,2021-12-14,title,,True,Council+RDA,Special,True,True,https://www.youtube.com/watch?v=Q3J2LpsAtYg
FKoJxol_1QE,streams,12.14.2021 City Council Study Meeting,2021-12-14,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=FKoJxol_1QE
xJReaYAuin0,streams,"December 7, 2021 Study Meeting",2021-12-07,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=xJReaYAuin0
vo9wk93BqEI,streams,"November 23, 2021 City Council Regular Meeting",2021-11-23,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=vo9wk93BqEI
kieQPpH2ziQ,streams,"November 23, 2021 City Council Study Meeting",2021-11-23,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=kieQPpH2ziQ
nsd8jbIJl2c,streams,"November 16, 2021 City Council Regular Meeting",2021-11-16,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=nsd8jbIJl2c
lc9Z8NKoKX8,streams,"November 16, 2021 City Council Study Meeting",2021-11-16,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=lc9Z8NKoKX8
Ksu8JIv9Zf0,streams,11.09.2021- City Council Regular Meeting,2021-11-09,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=Ksu8JIv9Zf0
dNCo55dNgX8,streams,10.26.2021 Regular Meeting,2021-10-26,title,,True,Other,Regular,True,True,https://www.youtube.com/watch?v=dNCo55dNgX8
mrXoxkgLBKc,streams,10.26.2021 Study Meeting,2021-10-26,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=mrXoxkgLBKc
ml0wRLN55DI,streams,"October 19, 2021 Regular City Council Meeting",2021-10-19,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=ml0wRLN55DI
RlSu4HPXWpg,streams,"October 19, 2021 City Council Study Meeting",2021-10-19,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=RlSu4HPXWpg
nrVwlXF3TpY,streams,10.12.2021 City Council Regular Meeting,2021-10-12,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=nrVwlXF3TpY
qk6LXXu8_10,streams,10.12.2021 City Council Study Meeting,2021-10-12,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=qk6LXXu8_10
Wk5uzxOcvuo,streams,10.5.21 City Council Regular Meeting,2021-10-05,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=Wk5uzxOcvuo
8etMvMGvaHw,streams,10.5.2021 City Council Study Meeting,2021-10-05,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=8etMvMGvaHw
hcCS1KodbEk,streams,9.28.2021 City Council Regular Meeting,2021-09-28,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=hcCS1KodbEk
DN9pubatcik,streams,9.28.2021 City Council Study Meeting,2021-09-28,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=DN9pubatcik
cY3EZQ0pQeA,streams,9.21.2021 City Council Regular Meeting,2021-09-21,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=cY3EZQ0pQeA
J58eiso9gsc,streams,"September 21, 2021 Study Meeting",2021-09-21,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=J58eiso9gsc
XOXh61MB0kw,streams,9.14.2021 City Council Regular Meeting,2021-09-14,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=XOXh61MB0kw
JEIWhpeICL8,streams,9.14.2021 City Council Study Meeting,2021-09-14,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=JEIWhpeICL8
6WLUnvJe4Tg,streams,9.7.2021 Regular City Council Meeting,2021-09-07,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=6WLUnvJe4Tg
GBpDrQy4KDo,streams,9.7.2021 Study Meeting,2021-09-07,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=GBpDrQy4KDo
aI4J9F7Z8NY,streams,8.24.21 City Council Regular Meeting,2021-08-24,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=aI4J9F7Z8NY
OAsZdyJxr30,streams,8.24.21 City Council Study Meeting,2021-08-24,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=OAsZdyJxr30
BHGjqdYJg0E,streams,8.17.2021 City Council Regular Meeting,2021-08-17,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=BHGjqdYJg0E
jfF39Y0Bo0c,streams,8.17.2021 City Council Study Meeting,2021-08-17,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=jfF39Y0Bo0c
7vDCdWTDQiQ,streams,8.10.21/ City Council Regular Meeting,2021-08-10,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=7vDCdWTDQiQ
s5xu-09-6Rg,streams,8.10.2021/ City Council Study Meeting,2021-08-10,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=s5xu-09-6Rg
g3umeQSLWNg,streams,"July 27, 2021 City Council Regular Meeting",2021-07-27,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=g3umeQSLWNg
RT4HKCjSXtQ,streams,"July 27, 2021 City Council Study Meeting",2021-07-27,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=RT4HKCjSXtQ
Z4r5Z6Vm60c,streams,City Council Regular Meeting,2021-07-20,upload_date_snapped,2021-07-21,True,Council,Regular,True,True,https://www.youtube.com/watch?v=Z4r5Z6Vm60c
NMzsTmoHr_c,streams,City Council Study Meeting,2021-07-20,upload_date_snapped,2021-07-21,True,Council,Study,True,True,https://www.youtube.com/watch?v=NMzsTmoHr_c
n5DhKOq0bHI,streams,City Council Regular Meeting,2021-07-13,upload_date_snapped,2021-07-14,True,Council,Regular,True,True,https://www.youtube.com/watch?v=n5DhKOq0bHI
dE-l-SmxjNI,streams,City Council Study Meeting,2021-07-13,upload_date_snapped,2021-07-14,True,Council,Study,True,True,https://www.youtube.com/watch?v=dE-l-SmxjNI
OcvlSaPRUGE,streams,Regular City Council Meeting,2021-07-06,upload_date_snapped,2021-07-07,True,Council,Regular,True,True,https://www.youtube.com/watch?v=OcvlSaPRUGE
--mdLu4_2eI,streams,City Council Study Meeting,2021-07-06,upload_date_snapped,2021-07-07,True,Council,Study,True,True,https://www.youtube.com/watch?v=--mdLu4_2eI
_tiSsPBE7EI,streams,City Council Regular Meeting,2021-06-22,upload_date_snapped,2021-06-23,True,Council,Regular,True,True,https://www.youtube.com/watch?v=_tiSsPBE7EI
0gcmpY5kgCk,streams,City Council Study Meeting,2021-06-22,upload_date_snapped,2021-06-23,True,Council,Study,True,True,https://www.youtube.com/watch?v=0gcmpY5kgCk
3xggbEaCet0,streams,City Council Regular Meeting,2021-06-08,upload_date_snapped,2021-06-09,True,Council,Regular,True,True,https://www.youtube.com/watch?v=3xggbEaCet0
sX30TG2lU1I,streams,City Council Study Meeting,2021-06-08,upload_date_snapped,2021-06-09,True,Council,Study,True,True,https://www.youtube.com/watch?v=sX30TG2lU1I
MUauZ-YDzRs,streams,City Council Regular Meeting,2021-06-01,upload_date_snapped,2021-06-02,True,Council,Regular,True,True,https://www.youtube.com/watch?v=MUauZ-YDzRs
vh6tEC2H8dw,streams,City Council Study Meeting,2021-06-01,upload_date_snapped,2021-06-02,True,Council,Study,True,True,https://www.youtube.com/watch?v=vh6tEC2H8dw
ZR7Eu__NkYU,streams,City Council Regular Meeting,2021-05-25,upload_date_snapped,2021-05-26,True,Council,Regular,True,True,https://www.youtube.com/watch?v=ZR7Eu__NkYU
Zx8fmz8GP_U,streams,City Council Study Meeting/ Parkway Park Ribbon Cutting Event,2021-05-25,upload_date_snapped,2021-05-26,True,Council,Study,True,True,https://www.youtube.com/watch?v=Zx8fmz8GP_U
MxvJNfRTyPQ,streams,City Council Study Meeting/ Parkway Park Ribbon Cutting Event,2021-05-25,upload_date_snapped,2021-05-26,True,Council,Study,True,True,https://www.youtube.com/watch?v=MxvJNfRTyPQ
UvzHM2BJ58A,streams,City Council Regular Meeting/ Special RDA Meeting,2021-05-18,upload_date_snapped,2021-05-19,True,Council+RDA,Special,True,True,https://www.youtube.com/watch?v=UvzHM2BJ58A
oIotdU7lGSk,streams,City Council Study Meeting,2022-01-25,upload_date_snapped,2022-01-26,True,Council,Study,True,True,https://www.youtube.com/watch?v=oIotdU7lGSk
WtsyLq_qcNA,streams,City Council Regular Meeting,2021-05-11,upload_date_snapped,2021-05-12,True,Council,Regular,True,True,https://www.youtube.com/watch?v=WtsyLq_qcNA
mZ1pMu-teiQ,streams,City Council Study Meeting,2021-05-11,upload_date_snapped,2021-05-12,True,Council,Study,True,True,https://www.youtube.com/watch?v=mZ1pMu-teiQ
oxuJFmhzBC0,streams,Regular Meetings City Council/RDA/HA/BA,2021-05-04,upload_date_snapped,2021-05-05,True,Council+RDA+BA+HA,Regular,True,True,https://www.youtube.com/watch?v=oxuJFmhzBC0
348OW83oQ68,streams,City Council Study Meeting,2021-05-04,upload_date_snapped,2021-05-05,True,Council,Study,True,True,https://www.youtube.com/watch?v=348OW83oQ68
dnGfJfJSBYw,streams,City Council Regular Meeting,2021-04-27,upload_date_snapped,2021-04-28,True,Council,Regular,True,True,https://www.youtube.com/watch?v=dnGfJfJSBYw
HvQRJopiJ-0,streams,City Council Study Meeting,2021-04-27,upload_date_snapped,2021-04-28,True,Council,Study,True,True,https://www.youtube.com/watch?v=HvQRJopiJ-0
65qjGjJzn70,streams,City Council Regular Meeting,2021-04-20,upload_date_snapped,2021-04-21,True,Council,Regular,True,True,https://www.youtube.com/watch?v=65qjGjJzn70
8CJvuKsp5BU,streams,City Council Study Meeting,2022-01-25,upload_date_snapped,2022-01-26,True,Council,Study,True,True,https://www.youtube.com/watch?v=8CJvuKsp5BU
WANraXapMKk,streams,City Council Regular Meeting,2021-04-13,upload_date_snapped,2021-04-14,True,Council,Regular,True,True,https://www.youtube.com/watch?v=WANraXapMKk
LXttlaHRdwk,streams,City Council Study Meeting,2021-04-13,upload_date_snapped,2021-04-14,True,Council,Study,True,True,https://www.youtube.com/watch?v=LXttlaHRdwk
XEiZbQgTeX4,streams,City Council Regular Meeting,2021-04-06,upload_date_snapped,2021-04-07,True,Council,Regular,True,True,https://www.youtube.com/watch?v=XEiZbQgTeX4
LQHeba1FAzY,streams,City Council Study Meeting,2021-04-06,upload_date_snapped,2021-04-07,True,Council,Study,True,True,https://www.youtube.com/watch?v=LQHeba1FAzY
naHwdhxJ39k,streams,City Council Regular Meeting,2021-03-23,upload_date_snapped,2021-03-24,True,Council,Regular,True,True,https://www.youtube.com/watch?v=naHwdhxJ39k
9Icpdel04s8,streams,City Council Study Meeting,2021-03-23,upload_date_snapped,2021-03-24,True,Council,Study,True,True,https://www.youtube.com/watch?v=9Icpdel04s8
EREK-DCX6sE,streams,City Council Regular Meeting/ Special RDA Meeting,2021-03-16,upload_date_snapped,2021-03-17,True,Council+RDA,Special,True,True,https://www.youtube.com/watch?v=EREK-DCX6sE
Ymgp5u1aQJ0,streams,City Council Study Meeting,2021-03-16,upload_date_snapped,2021-03-17,True,Council,Study,True,True,https://www.youtube.com/watch?v=Ymgp5u1aQJ0
PnrioIVvvHc,streams,City Council Regular Meeting,2021-03-09,upload_date_snapped,2021-03-10,True,Council,Regular,True,True,https://www.youtube.com/watch?v=PnrioIVvvHc
G9lfN3l64I8,streams,City Council Study Meeting,2021-03-09,upload_date_snapped,2021-03-10,True,Council,Study,True,True,https://www.youtube.com/watch?v=G9lfN3l64I8
AW-JU_7VZlY,streams,City Council Regular Meeting,2021-03-02,upload_date_snapped,2021-03-03,True,Council,Regular,True,True,https://www.youtube.com/watch?v=AW-JU_7VZlY
QBuCk_50AHk,streams,City Council Study Meeting,2021-03-02,upload_date_snapped,2021-03-03,True,Council,Study,True,True,https://www.youtube.com/watch?v=QBuCk_50AHk
XRqLN3mz_ok,streams,City Council Regular Meeting,2021-02-23,upload_date_snapped,2021-02-24,True,Council,Regular,True,True,https://www.youtube.com/watch?v=XRqLN3mz_ok
ws8BnPaUWT4,streams,City Council Study Meeting,2021-02-23,upload_date_snapped,2021-02-24,True,Council,Study,True,True,https://www.youtube.com/watch?v=ws8BnPaUWT4
l7roADxm_rI,streams,City Council Regular Meeting,2021-02-16,upload_date_snapped,2021-02-17,True,Council,Regular,True,True,https://www.youtube.com/watch?v=l7roADxm_rI
pSZ9OqC5_ds,streams,City Council Study Meeting,2021-02-16,upload_date_snapped,2021-02-17,True,Council,Study,True,True,https://www.youtube.com/watch?v=pSZ9OqC5_ds
YnOaRipYkic,streams,City Council Regular Meeting,2021-02-09,upload_date_snapped,2021-02-10,True,Council,Regular,True,True,https://www.youtube.com/watch?v=YnOaRipYkic
YZ10NEyyj8U,streams,City Council Study Meeting,2021-02-09,upload_date_snapped,2021-02-10,True,Council,Study,True,True,https://www.youtube.com/watch?v=YZ10NEyyj8U
jMZZEVllX2U,streams,City Council Regular Meeting,2021-02-02,upload_date_snapped,2021-02-03,True,Council,Regular,True,True,https://www.youtube.com/watch?v=jMZZEVllX2U
_bs56p0No2U,streams,City Council Study Meeting,2022-01-25,upload_date_snapped,2022-01-26,True,Council,Study,True,True,https://www.youtube.com/watch?v=_bs56p0No2U
Kkqe026_k6M,streams,City Council Regular Meeting,2021-01-26,upload_date_snapped,2021-01-27,True,Council,Regular,True,True,https://www.youtube.com/watch?v=Kkqe026_k6M
IPy--7wMANo,streams,City Council Study Meeting,2021-01-26,upload_date_snapped,2021-01-27,True,Council,Study,True,True,https://www.youtube.com/watch?v=IPy--7wMANo
vsoAj5Z-o_0,streams,City Council Regular Meeting,2021-01-19,upload_date_snapped,2021-01-20,True,Council,Regular,True,True,https://www.youtube.com/watch?v=vsoAj5Z-o_0
Tr1cUXHM7SQ,streams,City Council Study Meeting,2022-01-25,upload_date_snapped,2022-01-26,True,Council,Study,True,True,https://www.youtube.com/watch?v=Tr1cUXHM7SQ
Apw3z8_8ut4,streams,Strategic Planning Meeting,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=Apw3z8_8ut4
BPvejdXcYm4,streams,Strategic Planning Meeting,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=BPvejdXcYm4
tUiAtcTXjSU,streams,"January 13, 2021 City Council Regular Meeting",2021-01-13,title,,True,Council,Regular,True,False,https://www.youtube.com/watch?v=tUiAtcTXjSU
HmgAJJS9FaI,streams,City Council Study Meeting,2021-01-12,upload_date_snapped,2021-01-13,True,Council,Study,True,True,https://www.youtube.com/watch?v=HmgAJJS9FaI
13McAynAqYs,streams,"January 5, 2021 City Council Regular Meeting/ Annual RDA, HA, BA Meetings",2021-01-05,title,,True,Council+RDA+BA+HA,Regular,True,True,https://www.youtube.com/watch?v=13McAynAqYs
KB3hlKLAZKk,streams,City Council Study Meeting,2021-01-05,upload_date_snapped,2021-01-06,True,Council,Study,True,True,https://www.youtube.com/watch?v=KB3hlKLAZKk
ZrnBrOZf--4,streams,City Council Study Meeting,2022-01-25,upload_date_snapped,2022-01-26,True,Council,Study,True,True,https://www.youtube.com/watch?v=ZrnBrOZf--4
Ts0wLzqaHsA,streams,City Council Regular Meeting,2020-12-15,upload_date_snapped,2020-12-16,True,Council,Regular,True,True,https://www.youtube.com/watch?v=Ts0wLzqaHsA
AR0BBz6Ki4w,streams,City Council Study Meeting,2022-01-25,upload_date_snapped,2022-01-26,True,Council,Study,True,True,https://www.youtube.com/watch?v=AR0BBz6Ki4w
qul_qHdMODw,streams,City Council Study Meeting,2020-12-01,upload_date_snapped,2020-12-02,True,Council,Study,True,True,https://www.youtube.com/watch?v=qul_qHdMODw
VKYzE1yqfDw,streams,City Council Regular Meeting,2020-11-24,upload_date_snapped,2020-11-25,True,Council,Regular,True,True,https://www.youtube.com/watch?v=VKYzE1yqfDw
1RhcfwBPSOk,streams,City Council Study Meeting,2020-11-24,upload_date_snapped,2020-11-25,True,Council,Study,True,True,https://www.youtube.com/watch?v=1RhcfwBPSOk
3VGvC6Wtuac,streams,"City Council Regular Meeting/ Special RDA Meeting November 18th, 2020",2020-11-18,title,,True,Council+RDA,Special,True,False,https://www.youtube.com/watch?v=3VGvC6Wtuac
qKsb0ta2wX4,streams,"City Council Study Meeting November 17th, 2020",2020-11-17,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=qKsb0ta2wX4
PzRFawDo4uw,streams,"City Council Regular Meeting November 10th, 2020",2020-11-10,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=PzRFawDo4uw
eKZ07RPLsV4,streams,"City Council Study Meeting November 10th, 2020",2020-11-10,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=eKZ07RPLsV4
Xw4D_ddOmAU,streams,City Council Regular Meeting October 27th 2020,2020-10-27,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=Xw4D_ddOmAU
yYztPcmiRVg,streams,"City Council Study Meeting October 27th, 2020",2020-10-27,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=yYztPcmiRVg
LBonzvu9_EY,streams,"City Council Regular Meeting October 20th, 2020",2020-10-20,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=LBonzvu9_EY
_kw9uEHq518,streams,"City Council Study Meeting October 20th, 2020",2020-10-20,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=_kw9uEHq518
gF6mN8d05Us,streams,"October 13, 2020 Study Meeting",2020-10-13,title,,True,Council,Study,True,True,https://www.youtube.com/watch?v=gF6mN8d05Us
eIJ4yxPRPOw,streams,"City Council Regular Meeting/ Special RDA Meeting October 13th, 2020",2020-10-13,title,,True,Council+RDA,Special,True,True,https://www.youtube.com/watch?v=eIJ4yxPRPOw
Js3hPPkcpn4,streams,"City Council/ Redevelopment Agency Regular Meetings October 6th, 2020",2020-10-06,title,,True,Council+RDA,Regular,True,True,https://www.youtube.com/watch?v=Js3hPPkcpn4
DzoqCzvnHg4,streams,City Council Study Meeting,2020-10-06,upload_date_snapped,2020-10-07,True,Council,Study,True,True,https://www.youtube.com/watch?v=DzoqCzvnHg4
1d0xsFmvLPs,streams,"City Council Regular Meeting September 22nd, 2020",2020-09-22,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=1d0xsFmvLPs
L1io8iQ2J38,streams,City Council Study Meeting,2020-09-22,upload_date_snapped,2020-09-23,True,Council,Study,True,True,https://www.youtube.com/watch?v=L1io8iQ2J38
3BXo0VOyisI,streams,City Council Study Meeting,2020-09-22,upload_date_snapped,2020-09-22,True,Council,Study,True,True,https://www.youtube.com/watch?v=3BXo0VOyisI
UXYd0aq2rck,streams,"City Council Regular Meeting September 15th, 2020",2020-09-15,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=UXYd0aq2rck
iAKgOs-ZzOo,streams,"City Council Regular Meeting September 8th, 2020",2020-09-08,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=iAKgOs-ZzOo
2smoP2F-n58,streams,"City Council Regular Meeting September 1st, 2020",2020-09-01,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=2smoP2F-n58
zSzr5u1i5dg,streams,"City Council Regular Meeting Aug 25th, 2020",2020-08-25,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=zSzr5u1i5dg
PQ5nLSD_FhE,streams,"City Council Regular Meeting August 18th, 2020",2020-08-18,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=PQ5nLSD_FhE
0jJHFwUbVW4,streams,"City Council Regular Meeting August 11th, 2020",2020-08-11,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=0jJHFwUbVW4
dHA3N_vhKiw,streams,"City Council Regular Meeting July 28th, 2020",2020-07-28,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=dHA3N_vhKiw
3BeDFRU3MI4,streams,"City Council Regular Meeting July 21st, 2020",2020-07-21,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=3BeDFRU3MI4
mWc2tp9Rwu8,streams,"City Council Regular Meeting July 14th, 2020",2020-07-14,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=mWc2tp9Rwu8
olDYlD9K-3o,streams,"City Council Regular Meeting July 7th, 2020",2020-07-07,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=olDYlD9K-3o
kgsugCSaN-U,streams,"City Council Regular Meeting June 23rd, 2020",2020-06-23,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=kgsugCSaN-U
xSXebiWFKqE,streams,"City Council Regular Meeting / RDA, HA Special Meetings June 16th, 2020",2020-06-16,title,,True,Council+RDA+HA,Special,True,True,https://www.youtube.com/watch?v=xSXebiWFKqE
30Rer1UpDWg,streams,"City Council Regular Meeting June 9th, 2020",2020-06-09,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=30Rer1UpDWg
1PMy6qCSakI,streams,"City Council Regular Meeting June 2nd, 2020",2020-06-02,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=1PMy6qCSakI
OHLOFI7pXV4,streams,"City Council Regular Meeting May 26th, 2020",2020-05-26,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=OHLOFI7pXV4
Bu1Dtfufibc,streams,"City Council Regular Meeting May 19th, 2020",2020-05-19,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=Bu1Dtfufibc
XsgrlCNTcpI,streams,"City Council Regular Meeting May 12th, 2020",2020-05-12,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=XsgrlCNTcpI
0wNhrPD3BgY,streams,"City Council Regular Meeting May 5th, 2020",2020-05-05,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=0wNhrPD3BgY
zdNLl96bvcU,streams,"City Council Regular Meeting April 28th, 2020",2020-04-28,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=zdNLl96bvcU
3ewFBM0Zbz0,streams,"City Council Regular Meeting April 21st, 2020",2020-04-21,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=3ewFBM0Zbz0
JIJOGs9UqPQ,streams,"City Council Regular Meeting April 7th, 2020",2020-04-07,title,,True,Council,Regular,True,True,https://www.youtube.com/watch?v=JIJOGs9UqPQ
4-XBH2u1lp0,streams,City Council Regular Meeting/ RDA Regular Meeting,2020-04-07,upload_date_snapped,2020-04-08,True,Council+RDA,Regular,True,True,https://www.youtube.com/watch?v=4-XBH2u1lp0
dtvinv6cXMI,videos,Chat with the Chief - Real Time Crime Center,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=dtvinv6cXMI
Z0oPw25-ZCM,videos,Chat with the Chief - CPTED,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=Z0oPw25-ZCM
