date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,meeting_kind,minutes_match,date_source,raw_path
2023-04-04,04.04.2023 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=VNkAPuFsL0w,VNkAPuFsL0w,asr,https://www.youtube.com/watch?v=VNkAPuFsL0w,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2023-04-04,04.04.2023 City Council Study Meeting,Council,https://www.youtube.com/watch?v=7w1dnrfckCU,7w1dnrfckCU,asr,https://www.youtube.com/watch?v=7w1dnrfckCU,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2023-03-28,"March 28, 2023 City Council Study Meeting",Council,https://www.youtube.com/watch?v=MCz0i_nj77c,MCz0i_nj77c,asr,https://www.youtube.com/watch?v=MCz0i_nj77c,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2023-03-28,"March 28, 2023 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=DF5q5e_H5oQ,DF5q5e_H5oQ,asr,https://www.youtube.com/watch?v=DF5q5e_H5oQ,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2023-03-21,"March 21, 2023 City Council Study Meeting",Council,https://www.youtube.com/watch?v=TXtwabw1mVA,TXtwabw1mVA,asr,https://www.youtube.com/watch?v=TXtwabw1mVA,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2023-03-14,"March 14, 2023 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=e0Tit4EvxR0,e0Tit4EvxR0,asr,https://www.youtube.com/watch?v=e0Tit4EvxR0,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2023-03-14,"March 14, 2023 City Council Study Meeting",Council,https://www.youtube.com/watch?v=FSZANeQnLrs,FSZANeQnLrs,asr,https://www.youtube.com/watch?v=FSZANeQnLrs,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2023-03-07,"March 7, 2023 Regular Meeting",Other,https://www.youtube.com/watch?v=WMss_r2sq5Y,WMss_r2sq5Y,asr,https://www.youtube.com/watch?v=WMss_r2sq5Y,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2023-03-07,"March 7, 2023 City Council Study Meeting",Council,https://www.youtube.com/watch?v=1nFSifNrbyU,1nFSifNrbyU,asr,https://www.youtube.com/watch?v=1nFSifNrbyU,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2023-02-28,"February 28, 2023 City Council Study Meeting",Council,https://www.youtube.com/watch?v=TivGGPCD5zE,TivGGPCD5zE,asr,https://www.youtube.com/watch?v=TivGGPCD5zE,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2023-02-21,02.21.2023 City Council Study Meeting,Council,https://www.youtube.com/watch?v=vzI7AsB3i7E,vzI7AsB3i7E,asr,https://www.youtube.com/watch?v=vzI7AsB3i7E,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2023-02-21,02.21.2023 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=nn4ssZ57Fx4,nn4ssZ57Fx4,asr,https://www.youtube.com/watch?v=nn4ssZ57Fx4,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2023-02-14,02.14.2023 City Council Study Meeting,Council,https://www.youtube.com/watch?v=MJzpFXborVo,MJzpFXborVo,asr,https://www.youtube.com/watch?v=MJzpFXborVo,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2023-02-07,02.07.2023 City Council Study Meeting,Council,https://www.youtube.com/watch?v=o8rH4Qg8q7g,o8rH4Qg8q7g,asr,https://www.youtube.com/watch?v=o8rH4Qg8q7g,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2023-02-07,02.07.2023 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=eLcnIJFDX68,eLcnIJFDX68,asr,https://www.youtube.com/watch?v=eLcnIJFDX68,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2023-01-31,"January 31, 2023 Special Meeting",Other,https://www.youtube.com/watch?v=mcsN56pcZOY,mcsN56pcZOY,asr,https://www.youtube.com/watch?v=mcsN56pcZOY,2026-07-06,na,mapped_not_fetched,,Special,True,title,
2023-01-24,01.24.2023 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=XPqS3jfqerY,XPqS3jfqerY,asr,https://www.youtube.com/watch?v=XPqS3jfqerY,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2023-01-24,01.24.2023 City Council Study Meeting,Council,https://www.youtube.com/watch?v=E5t0B9jS8vs,E5t0B9jS8vs,asr,https://www.youtube.com/watch?v=E5t0B9jS8vs,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2023-01-23,01.23.2023 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=UU8pTPM2TTE,UU8pTPM2TTE,asr,https://www.youtube.com/watch?v=UU8pTPM2TTE,2026-07-06,na,mapped_not_fetched,,Regular,False,title,
2023-01-17,01.17.2023 City Council Study Meeting,Council,https://www.youtube.com/watch?v=jca7fSMHx2E,jca7fSMHx2E,asr,https://www.youtube.com/watch?v=jca7fSMHx2E,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2023-01-17,01.17.2023 City Council Study Meeting,Council,https://www.youtube.com/watch?v=V-TRPHCIskM,V-TRPHCIskM,asr,https://www.youtube.com/watch?v=V-TRPHCIskM,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2023-01-10,01.10.2023- City Council Regular Meeting,Council,https://www.youtube.com/watch?v=uPEAnls1NOc,uPEAnls1NOc,asr,https://www.youtube.com/watch?v=uPEAnls1NOc,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2023-01-10,01.10.2023- City Council Study Meeting,Council,https://www.youtube.com/watch?v=7F5vuOm328U,7F5vuOm328U,asr,https://www.youtube.com/watch?v=7F5vuOm328U,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2023-01-03,"01.03.2023 City Council Regular Meeting/ Annual RDA, HA, and BA Meetings",Council+RDA+BA+HA,https://www.youtube.com/watch?v=Szz9_pMx1j0,Szz9_pMx1j0,asr,https://www.youtube.com/watch?v=Szz9_pMx1j0,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-12-13,"December 13, 2022 City Council Study Meeting",Council,https://www.youtube.com/watch?v=vsy1D87Gopg,vsy1D87Gopg,asr,https://www.youtube.com/watch?v=vsy1D87Gopg,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-12-13,"December 13, 2022 Regular Meeting",Other,https://www.youtube.com/watch?v=Lu9IsxVyvJc,Lu9IsxVyvJc,asr,https://www.youtube.com/watch?v=Lu9IsxVyvJc,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-12-06,12.06.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=6jiGylxUCVw,6jiGylxUCVw,asr,https://www.youtube.com/watch?v=6jiGylxUCVw,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-12-06,12.06.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=2pXFov6yOPc,2pXFov6yOPc,asr,https://www.youtube.com/watch?v=2pXFov6yOPc,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-11-22,11.22.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=XHYZgMHbv1I,XHYZgMHbv1I,asr,https://www.youtube.com/watch?v=XHYZgMHbv1I,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-11-22,11.22.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=Ns9U7mcOjiA,Ns9U7mcOjiA,asr,https://www.youtube.com/watch?v=Ns9U7mcOjiA,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-11-15,11.15.2022 Study Meeting,Council,https://www.youtube.com/watch?v=O4LEGhfIlPE,O4LEGhfIlPE,asr,https://www.youtube.com/watch?v=O4LEGhfIlPE,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-11-15,11.15.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=2Ap7X4a31lA,2Ap7X4a31lA,asr,https://www.youtube.com/watch?v=2Ap7X4a31lA,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-11-08,Special Meeting Part 2,Other,https://www.youtube.com/watch?v=tTPurTdTqhk,tTPurTdTqhk,asr,https://www.youtube.com/watch?v=tTPurTdTqhk,2026-07-06,na,mapped_not_fetched,,Special,True,upload_date_snapped,
2022-11-01,11.01.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=nJFT1dJxido,nJFT1dJxido,asr,https://www.youtube.com/watch?v=nJFT1dJxido,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-11-01,11.01.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=AkFh5zwjQ_A,AkFh5zwjQ_A,asr,https://www.youtube.com/watch?v=AkFh5zwjQ_A,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-10-25,10.25.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=jxZ_IkZrSvo,jxZ_IkZrSvo,asr,https://www.youtube.com/watch?v=jxZ_IkZrSvo,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-10-25,10.25.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=DoB8viHBsbE,DoB8viHBsbE,asr,https://www.youtube.com/watch?v=DoB8viHBsbE,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-10-11,"October 11, 2022 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=DnEdTmBenvs,DnEdTmBenvs,asr,https://www.youtube.com/watch?v=DnEdTmBenvs,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-10-04,"October 4, 2022 Regular City Council, RDA, BA",Council+RDA+BA,https://www.youtube.com/watch?v=Bc-Z2Xh9UL0,Bc-Z2Xh9UL0,asr,https://www.youtube.com/watch?v=Bc-Z2Xh9UL0,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-10-04,"October 4, 2022 City Council Study Meeting",Council,https://www.youtube.com/watch?v=4yFLGaQCUbg,4yFLGaQCUbg,asr,https://www.youtube.com/watch?v=4yFLGaQCUbg,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-09-27,"September 27, 2022 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=PW-DuHEl_NM,PW-DuHEl_NM,asr,https://www.youtube.com/watch?v=PW-DuHEl_NM,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-09-27,"September 27, 2022 City Council Study Meeting",Council,https://www.youtube.com/watch?v=Bm5VKk_kGJ0,Bm5VKk_kGJ0,asr,https://www.youtube.com/watch?v=Bm5VKk_kGJ0,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-09-20,"September 20, 2022 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=mMmqjZGIWWo,mMmqjZGIWWo,asr,https://www.youtube.com/watch?v=mMmqjZGIWWo,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-09-20,"September 20, 2022 City Council Study Meeting",Council,https://www.youtube.com/watch?v=0hDpWd2V6vw,0hDpWd2V6vw,asr,https://www.youtube.com/watch?v=0hDpWd2V6vw,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-09-13,"September 13, 2022 Study Meeting",Council,https://www.youtube.com/watch?v=_ptHPLakUoE,_ptHPLakUoE,asr,https://www.youtube.com/watch?v=_ptHPLakUoE,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-09-13,"September 13, 2022 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=5JwuZQYTykM,5JwuZQYTykM,asr,https://www.youtube.com/watch?v=5JwuZQYTykM,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-09-06,09.06.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=flBzHdpgeLs,flBzHdpgeLs,asr,https://www.youtube.com/watch?v=flBzHdpgeLs,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-09-06,09.06.2022 City Council Regular Meeting and Special RDA Meeting,Council+RDA,https://www.youtube.com/watch?v=4bGdh4yURpQ,4bGdh4yURpQ,asr,https://www.youtube.com/watch?v=4bGdh4yURpQ,2026-07-06,na,mapped_not_fetched,,Special,True,title,
2022-08-23,08.23.2022 City Council Regular Meeting and Special RDA Meeting,Council+RDA,https://www.youtube.com/watch?v=sWsaiBZE3Zc,sWsaiBZE3Zc,asr,https://www.youtube.com/watch?v=sWsaiBZE3Zc,2026-07-06,na,mapped_not_fetched,,Special,True,title,
2022-08-23,08.23.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=07ROCZ36bL8,07ROCZ36bL8,asr,https://www.youtube.com/watch?v=07ROCZ36bL8,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-08-16,08.16.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=seR1-tCrpeo,seR1-tCrpeo,asr,https://www.youtube.com/watch?v=seR1-tCrpeo,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-08-16,08.16.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=PSfTcZoATmE,PSfTcZoATmE,asr,https://www.youtube.com/watch?v=PSfTcZoATmE,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-08-09,8.9.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=n7M3sPi1zlY,n7M3sPi1zlY,asr,https://www.youtube.com/watch?v=n7M3sPi1zlY,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-08-09,8.9.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=OIsUw067OkE,OIsUw067OkE,asr,https://www.youtube.com/watch?v=OIsUw067OkE,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-07-26,07.26.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=T1K2u2CNwXc,T1K2u2CNwXc,asr,https://www.youtube.com/watch?v=T1K2u2CNwXc,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-07-26,07.26.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=MaUOw9eZdcY,MaUOw9eZdcY,asr,https://www.youtube.com/watch?v=MaUOw9eZdcY,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-07-19,"July 19, 2022 Study Meeting",Council,https://www.youtube.com/watch?v=Vkr0Qei-PZg,Vkr0Qei-PZg,asr,https://www.youtube.com/watch?v=Vkr0Qei-PZg,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-07-12,"July 12, 2022 Regular City Council Meeting",Council,https://www.youtube.com/watch?v=5-e3PrWknUQ,5-e3PrWknUQ,asr,https://www.youtube.com/watch?v=5-e3PrWknUQ,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-07-05,"July 5, 2022 City Council Study Meeting",Council,https://www.youtube.com/watch?v=VoSWN_BM2uY,VoSWN_BM2uY,asr,https://www.youtube.com/watch?v=VoSWN_BM2uY,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-07-05,"July 5, 2022 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=9ckiKh2lLJM,9ckiKh2lLJM,asr,https://www.youtube.com/watch?v=9ckiKh2lLJM,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-06-28,"June 28, 2022 City Council Study Meeting",Council,https://www.youtube.com/watch?v=go6XA1WzYhQ,go6XA1WzYhQ,asr,https://www.youtube.com/watch?v=go6XA1WzYhQ,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-06-28,"June 28, 2022 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=5lwDGKG19C0,5lwDGKG19C0,asr,https://www.youtube.com/watch?v=5lwDGKG19C0,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-06-21,"June 21, 2022 City Council Study Meeting",Council,https://www.youtube.com/watch?v=pgEpLgV5p2I,pgEpLgV5p2I,asr,https://www.youtube.com/watch?v=pgEpLgV5p2I,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-06-21,"June 21, 2022 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=Wxi8dc0VsUI,Wxi8dc0VsUI,asr,https://www.youtube.com/watch?v=Wxi8dc0VsUI,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-06-14,"June 14, 2022 City Council Study Meeting",Council,https://www.youtube.com/watch?v=IFiw9_ViKGI,IFiw9_ViKGI,asr,https://www.youtube.com/watch?v=IFiw9_ViKGI,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-06-14,"June 14, 2022 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=6zv_8-NznIA,6zv_8-NznIA,asr,https://www.youtube.com/watch?v=6zv_8-NznIA,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-06-07,"June 7, 2022 City Council Study Meeting",Council,https://www.youtube.com/watch?v=iRVabxvpHJQ,iRVabxvpHJQ,asr,https://www.youtube.com/watch?v=iRVabxvpHJQ,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-06-07,"June 7, 2022 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=cN5zF4zEkrI,cN5zF4zEkrI,asr,https://www.youtube.com/watch?v=cN5zF4zEkrI,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-06-07,"June 7, 2022 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=W1C74jW3Urc,W1C74jW3Urc,asr,https://www.youtube.com/watch?v=W1C74jW3Urc,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-05-24,"May 24, 2022 City Council Study Meeting",Council,https://www.youtube.com/watch?v=mALMKKFjZFU,mALMKKFjZFU,asr,https://www.youtube.com/watch?v=mALMKKFjZFU,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-05-24,"May 24, 2022 City Council Regular Meeting",Council,https://www.youtube.com/watch?v=_Nq4BAZTyv0,_Nq4BAZTyv0,asr,https://www.youtube.com/watch?v=_Nq4BAZTyv0,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-05-17,05.17.2022 Special Building Authority Meeting,BA,https://www.youtube.com/watch?v=O-4TE9aPUcg,O-4TE9aPUcg,asr,https://www.youtube.com/watch?v=O-4TE9aPUcg,2026-07-06,na,mapped_not_fetched,,Special,True,title,
2022-05-17,05.17.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=9ppewOgXIrg,9ppewOgXIrg,asr,https://www.youtube.com/watch?v=9ppewOgXIrg,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-05-10,05.10.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=clMZsfz86Yc,clMZsfz86Yc,asr,https://www.youtube.com/watch?v=clMZsfz86Yc,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-05-10,05.10.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=Y8Eiu5nUcxc,Y8Eiu5nUcxc,asr,https://www.youtube.com/watch?v=Y8Eiu5nUcxc,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-05-03,"May 3, 2022 City Council, RDA, HA, BA Meetings",Council+RDA+BA+HA,https://www.youtube.com/watch?v=wFNzgvS5Mxw,wFNzgvS5Mxw,asr,https://www.youtube.com/watch?v=wFNzgvS5Mxw,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-05-03,"May 3, 2022 City Council Study Meeting",Council,https://www.youtube.com/watch?v=Nr2QYTw3DUI,Nr2QYTw3DUI,asr,https://www.youtube.com/watch?v=Nr2QYTw3DUI,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-04-26,04.26.2022 Regular City Council and Special Building Authority Meeting,Council+BA,https://www.youtube.com/watch?v=OIuHWdmZy1A,OIuHWdmZy1A,asr,https://www.youtube.com/watch?v=OIuHWdmZy1A,2026-07-06,na,mapped_not_fetched,,Special,True,title,
2022-04-26,04.26.2022 Study Meeting,Council,https://www.youtube.com/watch?v=FE2vBzAezKQ,FE2vBzAezKQ,asr,https://www.youtube.com/watch?v=FE2vBzAezKQ,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-04-19,04.19.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=xfURyuDx3ig,xfURyuDx3ig,asr,https://www.youtube.com/watch?v=xfURyuDx3ig,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-04-19,4.19.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=KCdaTeNVKS4,KCdaTeNVKS4,asr,https://www.youtube.com/watch?v=KCdaTeNVKS4,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-04-12,04.12.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=opvE687OFUM,opvE687OFUM,asr,https://www.youtube.com/watch?v=opvE687OFUM,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-04-12,04.12.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=OMf_A8EZqrU,OMf_A8EZqrU,asr,https://www.youtube.com/watch?v=OMf_A8EZqrU,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-04-05,04.05.2022 City Council Meeting,Council,https://www.youtube.com/watch?v=U7PShy7o31w,U7PShy7o31w,asr,https://www.youtube.com/watch?v=U7PShy7o31w,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-04-05,04.05.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=QrGLCVRXMlQ,QrGLCVRXMlQ,asr,https://www.youtube.com/watch?v=QrGLCVRXMlQ,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-04-05,04.05.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=-fdgWM2vnu0,-fdgWM2vnu0,asr,https://www.youtube.com/watch?v=-fdgWM2vnu0,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-03-22,03.22.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=vMXTRpXy7m0,vMXTRpXy7m0,asr,https://www.youtube.com/watch?v=vMXTRpXy7m0,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-03-15,03.15.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=UvYTO6DQs18,UvYTO6DQs18,asr,https://www.youtube.com/watch?v=UvYTO6DQs18,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-03-15,03.15.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=6lXtBd2484M,6lXtBd2484M,asr,https://www.youtube.com/watch?v=6lXtBd2484M,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-03-08,03.08.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=2UnSQc1rRYg,2UnSQc1rRYg,asr,https://www.youtube.com/watch?v=2UnSQc1rRYg,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-03-01,3.1.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=nS8TAgAHUPw,nS8TAgAHUPw,asr,https://www.youtube.com/watch?v=nS8TAgAHUPw,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-02-22,2.22.22 Regular Meeting,Other,https://www.youtube.com/watch?v=_kxBpdETMCY,_kxBpdETMCY,asr,https://www.youtube.com/watch?v=_kxBpdETMCY,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-02-22,2.22.22 City Council Study Meeting,Council,https://www.youtube.com/watch?v=UIg-TqGVl7g,UIg-TqGVl7g,asr,https://www.youtube.com/watch?v=UIg-TqGVl7g,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-02-15,02.15.2022 Study Meeting,Council,https://www.youtube.com/watch?v=DW3Qpwx2tvs,DW3Qpwx2tvs,asr,https://www.youtube.com/watch?v=DW3Qpwx2tvs,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-02-15,02.15.2022 Regular Meeting,Other,https://www.youtube.com/watch?v=5rG2hxGXtdc,5rG2hxGXtdc,asr,https://www.youtube.com/watch?v=5rG2hxGXtdc,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-02-08,02.08.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=jnVLO5Z6LrU,jnVLO5Z6LrU,asr,https://www.youtube.com/watch?v=jnVLO5Z6LrU,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-02-08,02.08.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=cWSa20QR8_U,cWSa20QR8_U,asr,https://www.youtube.com/watch?v=cWSa20QR8_U,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-02-01,02.01.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=Okz2vttED_8,Okz2vttED_8,asr,https://www.youtube.com/watch?v=Okz2vttED_8,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-02-01,02.01.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=Lnzbjzpc1vA,Lnzbjzpc1vA,asr,https://www.youtube.com/watch?v=Lnzbjzpc1vA,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-01-25,01.25.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=poA1kROvp-w,poA1kROvp-w,asr,https://www.youtube.com/watch?v=poA1kROvp-w,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-01-25,City Council Study Meeting,Council,https://www.youtube.com/watch?v=oIotdU7lGSk,oIotdU7lGSk,asr,https://www.youtube.com/watch?v=oIotdU7lGSk,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2022-01-25,City Council Study Meeting,Council,https://www.youtube.com/watch?v=_bs56p0No2U,_bs56p0No2U,asr,https://www.youtube.com/watch?v=_bs56p0No2U,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2022-01-25,City Council Study Meeting,Council,https://www.youtube.com/watch?v=ZrnBrOZf--4,ZrnBrOZf--4,asr,https://www.youtube.com/watch?v=ZrnBrOZf--4,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2022-01-25,City Council Study Meeting,Council,https://www.youtube.com/watch?v=Tr1cUXHM7SQ,Tr1cUXHM7SQ,asr,https://www.youtube.com/watch?v=Tr1cUXHM7SQ,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2022-01-25,City Council Study Meeting,Council,https://www.youtube.com/watch?v=AR0BBz6Ki4w,AR0BBz6Ki4w,asr,https://www.youtube.com/watch?v=AR0BBz6Ki4w,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2022-01-25,City Council Study Meeting,Council,https://www.youtube.com/watch?v=8CJvuKsp5BU,8CJvuKsp5BU,asr,https://www.youtube.com/watch?v=8CJvuKsp5BU,2026-07-06,na,mapped_not_fetched,,Study,True,upload_date_snapped,
2022-01-25,01.25.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=5a5lbMURUs0,5a5lbMURUs0,asr,https://www.youtube.com/watch?v=5a5lbMURUs0,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-01-18,01.18.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=kFH3SLsyMQU,kFH3SLsyMQU,asr,https://www.youtube.com/watch?v=kFH3SLsyMQU,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2022-01-18,01.18.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=iO44Hdn4JnU,iO44Hdn4JnU,asr,https://www.youtube.com/watch?v=iO44Hdn4JnU,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-01-11,1.11.2022 City Council Study Meeting,Council,https://www.youtube.com/watch?v=t3xzPhBiq1M,t3xzPhBiq1M,asr,https://www.youtube.com/watch?v=t3xzPhBiq1M,2026-07-06,na,mapped_not_fetched,,Study,True,title,
2022-01-11,01.11.2022 City Council Regular Meeting,Council,https://www.youtube.com/watch?v=gC-gq8D8LlE,gC-gq8D8LlE,asr,https://www.youtube.com/watch?v=gC-gq8D8LlE,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
