date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,duration_sec,tab,date_source
2022-03-22,Cottonwood Heights City Council Business Meeting: 3/22/22 (ASR transcript),Council,https://www.youtube.com/watch?v=5z25Req5bzQ,5z25Req5bzQ,asr,https://www.youtube.com/watch?v=5z25Req5bzQ,2026-07-13,na,mapped_not_fetched,,1412,streams,title_mdy
2022-03-22,Cottonwood Heights City Council Work Session: 3/22/22 (ASR transcript),Council,https://www.youtube.com/watch?v=axl1kgI0kQo,axl1kgI0kQo,asr,https://www.youtube.com/watch?v=axl1kgI0kQo,2026-07-13,na,mapped_not_fetched,,7338,streams,title_mdy
2022-04-05,Cottonwood Heights City Council Business Meeting: 4/5/22 (ASR transcript),Council,https://www.youtube.com/watch?v=WmBOrHfhf6E,WmBOrHfhf6E,asr,https://www.youtube.com/watch?v=WmBOrHfhf6E,2026-07-13,na,mapped_not_fetched,,5522,streams,title_mdy
2022-04-05,Cottonwood Heights City Council Work Session: 4/5/22 (ASR transcript),Council,https://www.youtube.com/watch?v=yTfgu3E5oWI,yTfgu3E5oWI,asr,https://www.youtube.com/watch?v=yTfgu3E5oWI,2026-07-13,na,mapped_not_fetched,,9542,streams,title_mdy
2022-04-06,Planning Commission Business Meeting: 4/6/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=sKYfq2JkWco,sKYfq2JkWco,asr,https://www.youtube.com/watch?v=sKYfq2JkWco,2026-07-13,na,mapped_not_fetched,,2007,streams,title_mdy
2022-04-06,Planning Commission Work Session: 4/6/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=Kr5oUl_eRHk,Kr5oUl_eRHk,asr,https://www.youtube.com/watch?v=Kr5oUl_eRHk,2026-07-13,na,mapped_not_fetched,,5788,streams,title_mdy
2022-04-19,Cottonwood Heights City Council Business Meeting: 4/19/22 (ASR transcript),Council,https://www.youtube.com/watch?v=TXl2YUETwgk,TXl2YUETwgk,asr,https://www.youtube.com/watch?v=TXl2YUETwgk,2026-07-13,na,mapped_not_fetched,,8735,streams,title_mdy
2022-04-19,Cottonwood Heights City Council Work Session: 4/19/22 (ASR transcript),Council,https://www.youtube.com/watch?v=OCbesWnuGTo,OCbesWnuGTo,asr,https://www.youtube.com/watch?v=OCbesWnuGTo,2026-07-13,na,mapped_not_fetched,,8427,streams,title_mdy
2022-05-03,Cottonwood Heights City Council Work Session: 5/3/2022 (ASR transcript),Council,https://www.youtube.com/watch?v=tbNM5z5EHxM,tbNM5z5EHxM,asr,https://www.youtube.com/watch?v=tbNM5z5EHxM,2026-07-13,na,mapped_not_fetched,,7898,streams,title_mdy
2022-05-03,Cottonwood Heights city council business meeting: 5/3/22 (ASR transcript),Council,https://www.youtube.com/watch?v=X9yr1o4KVPk,X9yr1o4KVPk,asr,https://www.youtube.com/watch?v=X9yr1o4KVPk,2026-07-13,na,mapped_not_fetched,,5245,streams,title_mdy
2022-05-04,"Planning Commission Work Session: May 4, 2022 (ASR transcript)",PlanningCommission,https://www.youtube.com/watch?v=EyDnoPViVWA,EyDnoPViVWA,asr,https://www.youtube.com/watch?v=EyDnoPViVWA,2026-07-13,na,mapped_not_fetched,,4122,streams,title_monthname
2022-05-17,Cottonwood Heights City Council Business Meeting: 5/17/22 (ASR transcript),Council,https://www.youtube.com/watch?v=LNH4Nz26WsU,LNH4Nz26WsU,asr,https://www.youtube.com/watch?v=LNH4Nz26WsU,2026-07-13,na,mapped_not_fetched,,2378,streams,title_mdy
2022-05-17,Cottonwood Heights City Council Work Session: 5/17/22 (ASR transcript),Council,https://www.youtube.com/watch?v=IY9PX567Z5o,IY9PX567Z5o,asr,https://www.youtube.com/watch?v=IY9PX567Z5o,2026-07-13,na,mapped_not_fetched,,9109,streams,title_mdy
2022-06-01,Planning Commission Business Meeting: 6/1/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=izTzb5C1isg,izTzb5C1isg,asr,https://www.youtube.com/watch?v=izTzb5C1isg,2026-07-13,na,mapped_not_fetched,,1933,streams,title_mdy
2022-06-01,Planning Commission Work Session: 6/1/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=At5mDcs36Ug,At5mDcs36Ug,asr,https://www.youtube.com/watch?v=At5mDcs36Ug,2026-07-13,na,mapped_not_fetched,,3977,streams,title_mdy
2022-06-07,Cottonwood Heights City Council Business Meeting: 6/7/22 (ASR transcript),Council,https://www.youtube.com/watch?v=Xu5ZdbuIXQM,Xu5ZdbuIXQM,asr,https://www.youtube.com/watch?v=Xu5ZdbuIXQM,2026-07-13,na,mapped_not_fetched,,2687,streams,title_mdy
2022-06-07,Cottonwood Heights City Council Work Session: 6/7/22 (ASR transcript),Council,https://www.youtube.com/watch?v=52_k8_etpMc,52_k8_etpMc,asr,https://www.youtube.com/watch?v=52_k8_etpMc,2026-07-13,na,mapped_not_fetched,,8508,streams,title_mdy
2022-06-21,Cottonwood Heights City Council Business Meeting - Third Tuesday 6:30 - 9 (ASR transcript),Council,https://www.youtube.com/watch?v=x9sGAeOg9jI,x9sGAeOg9jI,asr,https://www.youtube.com/watch?v=x9sGAeOg9jI,2026-07-13,na,mapped_not_fetched,,2620,streams,yt_release_ts_local
2022-06-21,Cottonwood Heights City Council Work Session: 6/21/22 (ASR transcript),Council,https://www.youtube.com/watch?v=e7IBMf_7VZc,e7IBMf_7VZc,asr,https://www.youtube.com/watch?v=e7IBMf_7VZc,2026-07-13,na,mapped_not_fetched,,4218,streams,title_mdy
2022-06-21,Cottonwood Heights Community Development and Renewal Agency: 6/21/22 (ASR transcript),CDRA,https://www.youtube.com/watch?v=nYvDU9Z70eY,nYvDU9Z70eY,asr,https://www.youtube.com/watch?v=nYvDU9Z70eY,2026-07-13,na,mapped_not_fetched,,3761,streams,title_mdy
2022-07-05,Cottonwood Heights City Council Business Meeting: 7/5/22 (ASR transcript),Council,https://www.youtube.com/watch?v=p2yh51Es2O4,p2yh51Es2O4,asr,https://www.youtube.com/watch?v=p2yh51Es2O4,2026-07-13,na,mapped_not_fetched,,3750,streams,title_mdy
2022-07-05,Cottonwood Heights City Council Work Session: 7/5/22 (ASR transcript),Council,https://www.youtube.com/watch?v=X1AcrNNQo_g,X1AcrNNQo_g,asr,https://www.youtube.com/watch?v=X1AcrNNQo_g,2026-07-13,na,mapped_not_fetched,,7184,streams,title_mdy
2022-07-06,Cottonwood Heights City Planning Commission Business Meeting: 7/6/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=_fMdwLFb8AA,_fMdwLFb8AA,asr,https://www.youtube.com/watch?v=_fMdwLFb8AA,2026-07-13,na,mapped_not_fetched,,3130,streams,title_mdy
2022-07-06,Cottonwood Heights Planning Commission Work Session: 7/6/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=Tshm8ZkN9Ik,Tshm8ZkN9Ik,asr,https://www.youtube.com/watch?v=Tshm8ZkN9Ik,2026-07-13,na,mapped_not_fetched,,4841,streams,title_mdy
2022-07-19,Cottonwood Heights City Council Business Meeting: 7/19/22 (ASR transcript),Council,https://www.youtube.com/watch?v=mASZS9SnLqo,mASZS9SnLqo,asr,https://www.youtube.com/watch?v=mASZS9SnLqo,2026-07-13,na,mapped_not_fetched,,4435,streams,title_mdy
2022-07-19,Cottonwood Heights City Council Work Session: 7/19/22 (ASR transcript),Council,https://www.youtube.com/watch?v=UxwhDYrWb7g,UxwhDYrWb7g,asr,https://www.youtube.com/watch?v=UxwhDYrWb7g,2026-07-13,na,mapped_not_fetched,,8934,streams,title_mdy
2022-07-20,Cottonwood Heights Planning Commission Work Session: 7/20/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=kppxEADfbJE,kppxEADfbJE,asr,https://www.youtube.com/watch?v=kppxEADfbJE,2026-07-13,na,mapped_not_fetched,,8602,streams,title_mdy
2022-07-28,Cottonwood Heights Architectural Review Commission meeting: 7/28/22 (ASR transcript),ARC,https://www.youtube.com/watch?v=MxP-0J3KLlE,MxP-0J3KLlE,asr,https://www.youtube.com/watch?v=MxP-0J3KLlE,2026-07-13,na,mapped_not_fetched,,4031,streams,title_mdy
2022-08-02,Cottonwood Heights City Council Business Meeting: 8/2/22 (ASR transcript),Council,https://www.youtube.com/watch?v=EmeofGkjCkw,EmeofGkjCkw,asr,https://www.youtube.com/watch?v=EmeofGkjCkw,2026-07-13,na,mapped_not_fetched,,4728,streams,title_mdy
2022-08-02,Cottonwood Heights City Council Work Session: 8/2/22 (ASR transcript),Council,https://www.youtube.com/watch?v=hkJOikmlJMg,hkJOikmlJMg,asr,https://www.youtube.com/watch?v=hkJOikmlJMg,2026-07-13,na,mapped_not_fetched,,5980,streams,title_mdy
2022-08-03,Cottonwood Heights City Planning Commission Business Meeting: 8/3/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=PQMJKdUU_sk,PQMJKdUU_sk,asr,https://www.youtube.com/watch?v=PQMJKdUU_sk,2026-07-13,na,mapped_not_fetched,,5923,streams,title_mdy
2022-08-03,Cottonwood Heights Planning Commission Work Session: 8/3/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=Wh_rDcdamC0,Wh_rDcdamC0,asr,https://www.youtube.com/watch?v=Wh_rDcdamC0,2026-07-13,na,mapped_not_fetched,,6035,streams,title_mdy
2022-08-16,Cottonwood Heights City Council Business Meeting - Third Tuesday 6:30 - 9 (ASR transcript),Council,https://www.youtube.com/watch?v=LsTW97xxsno,LsTW97xxsno,asr,https://www.youtube.com/watch?v=LsTW97xxsno,2026-07-13,na,mapped_not_fetched,,172,streams,yt_release_ts_local
2022-08-16,Cottonwood Heights City Council Business Meeting: 8/16/22 (ASR transcript),Council,https://www.youtube.com/watch?v=BDha3VUu1Vo,BDha3VUu1Vo,asr,https://www.youtube.com/watch?v=BDha3VUu1Vo,2026-07-13,na,mapped_not_fetched,,7395,streams,title_mdy
2022-08-16,Cottonwood Heights City Council Work Session: 8/16/22 (ASR transcript),Council,https://www.youtube.com/watch?v=6fvd8iMXD6c,6fvd8iMXD6c,asr,https://www.youtube.com/watch?v=6fvd8iMXD6c,2026-07-13,na,mapped_not_fetched,,8682,streams,title_mdy
2022-09-06,Cottonwood Heights City Council Business Meeting: 9/6/22 (ASR transcript),Council,https://www.youtube.com/watch?v=Mcca2mDxwf4,Mcca2mDxwf4,asr,https://www.youtube.com/watch?v=Mcca2mDxwf4,2026-07-13,na,mapped_not_fetched,,2646,streams,title_mdy
2022-09-06,Cottonwood Heights City Council Work Session: 9/6/22 (ASR transcript),Council,https://www.youtube.com/watch?v=LayB0BFEvMM,LayB0BFEvMM,asr,https://www.youtube.com/watch?v=LayB0BFEvMM,2026-07-13,na,mapped_not_fetched,,8921,streams,title_mdy
2022-09-07,Cottonwood Heights City Planning Commission Business Meeting: 9/7/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=dzlqPcEBROM,dzlqPcEBROM,asr,https://www.youtube.com/watch?v=dzlqPcEBROM,2026-07-13,na,mapped_not_fetched,,4008,streams,title_mdy
2022-09-07,Cottonwood Heights City Planning Commission work session: 9/7/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=XzdnZSLLoMk,XzdnZSLLoMk,asr,https://www.youtube.com/watch?v=XzdnZSLLoMk,2026-07-13,na,mapped_not_fetched,,3951,streams,title_mdy
2022-09-20,Cottonwood Heights City Council Business Meeting: 9/20/22 (ASR transcript),Council,https://www.youtube.com/watch?v=r0R7NU39qog,r0R7NU39qog,asr,https://www.youtube.com/watch?v=r0R7NU39qog,2026-07-13,na,mapped_not_fetched,,3125,streams,title_mdy
2022-09-20,Cottonwood Heights City Council Work Session: 9/20/22 (ASR transcript),Council,https://www.youtube.com/watch?v=-9wsWOO4L2E,-9wsWOO4L2E,asr,https://www.youtube.com/watch?v=-9wsWOO4L2E,2026-07-13,na,mapped_not_fetched,,7464,streams,title_mdy
2022-09-22,"Cottonwood Heights Architectural Review Commission: Sept. 22, 2022 (ASR transcript)",ARC,https://www.youtube.com/watch?v=CYA9FgmTK6Q,CYA9FgmTK6Q,asr,https://www.youtube.com/watch?v=CYA9FgmTK6Q,2026-07-13,na,mapped_not_fetched,,3369,streams,title_monthname
2022-10-04,Cottonwood Heights City Council Work Session: 10/4/22 (ASR transcript),Council,https://www.youtube.com/watch?v=rpj6ORy_MA0,rpj6ORy_MA0,asr,https://www.youtube.com/watch?v=rpj6ORy_MA0,2026-07-13,na,mapped_not_fetched,,8467,streams,title_mdy
2022-10-05,Cottonwood Heights City Council Business Meeting: 10/5/22 (ASR transcript),Council,https://www.youtube.com/watch?v=dR7NEXqL_F4,dR7NEXqL_F4,asr,https://www.youtube.com/watch?v=dR7NEXqL_F4,2026-07-13,na,mapped_not_fetched,,5217,streams,title_mdy
2022-10-05,Cottonwood Heights City Planning Commission work session: 10/5/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=vP-0oIdJn80,vP-0oIdJn80,asr,https://www.youtube.com/watch?v=vP-0oIdJn80,2026-07-13,na,mapped_not_fetched,,4406,streams,title_mdy
2022-10-05,Cottonwood Heights Planning Commission Business Meeting: 10/5/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=rX9NUfJpV84,rX9NUfJpV84,asr,https://www.youtube.com/watch?v=rX9NUfJpV84,2026-07-13,na,mapped_not_fetched,,1952,streams,title_mdy
2022-10-18,Cottonwood Heights City Council Business Meeting: 10/18/22 (ASR transcript),Council,https://www.youtube.com/watch?v=r_vyLYIYxGM,r_vyLYIYxGM,asr,https://www.youtube.com/watch?v=r_vyLYIYxGM,2026-07-13,na,mapped_not_fetched,,4804,streams,title_mdy
2022-10-18,Cottonwood Heights City Council Work Session: 10/18/22 (ASR transcript),Council,https://www.youtube.com/watch?v=il3v9XAZXxg,il3v9XAZXxg,asr,https://www.youtube.com/watch?v=il3v9XAZXxg,2026-07-13,na,mapped_not_fetched,,7318,streams,title_mdy
2022-10-18,Cottonwood Heights Community Development and Renewal Agency meeting: 10/18/22 (ASR transcript),CDRA,https://www.youtube.com/watch?v=wk0kYJLxY3w,wk0kYJLxY3w,asr,https://www.youtube.com/watch?v=wk0kYJLxY3w,2026-07-13,na,mapped_not_fetched,,74,streams,title_mdy
2022-10-19,Cottonwood Heights Planning Commission Work Session: 10/19/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=CamTWvfLal0,CamTWvfLal0,asr,https://www.youtube.com/watch?v=CamTWvfLal0,2026-07-13,na,mapped_not_fetched,,2628,streams,title_mdy
2022-11-01,Cottonwood Heights City Council Business Meeting: 11/1/22 (ASR transcript),Council,https://www.youtube.com/watch?v=HtlfXpUUfRc,HtlfXpUUfRc,asr,https://www.youtube.com/watch?v=HtlfXpUUfRc,2026-07-13,na,mapped_not_fetched,,1458,streams,title_mdy
2022-11-01,Cottonwood Heights City Council Work Session: 11/1/22 (ASR transcript),Council,https://www.youtube.com/watch?v=hfZ7ihTjYLk,hfZ7ihTjYLk,asr,https://www.youtube.com/watch?v=hfZ7ihTjYLk,2026-07-13,na,mapped_not_fetched,,10278,streams,title_mdy
2022-11-02,Cottonwood Heights Planning Commission Work Session: 11/2/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=JU8OGRRBzwk,JU8OGRRBzwk,asr,https://www.youtube.com/watch?v=JU8OGRRBzwk,2026-07-13,na,mapped_not_fetched,,3842,streams,title_mdy
2022-11-15,Cottonwood Heights City Council Business Meeting: 11/15/22 (ASR transcript),Council,https://www.youtube.com/watch?v=a7NDqZOF0CE,a7NDqZOF0CE,asr,https://www.youtube.com/watch?v=a7NDqZOF0CE,2026-07-13,na,mapped_not_fetched,,1858,streams,title_mdy
2022-11-15,Cottonwood Heights City Council Work Session: 11/15/22 (ASR transcript),Council,https://www.youtube.com/watch?v=uTRbBgaQqKg,uTRbBgaQqKg,asr,https://www.youtube.com/watch?v=uTRbBgaQqKg,2026-07-13,na,mapped_not_fetched,,9835,streams,title_mdy
2022-12-06,Cottonwood Heights City Council Business Meeting: 12/6/22 (ASR transcript),Council,https://www.youtube.com/watch?v=rUF_qUS5ijc,rUF_qUS5ijc,asr,https://www.youtube.com/watch?v=rUF_qUS5ijc,2026-07-13,na,mapped_not_fetched,,1480,streams,title_mdy
2022-12-06,Cottonwood Heights City Council Work Session: 12/6/22 (ASR transcript),Council,https://www.youtube.com/watch?v=gr1MzV30EA8,gr1MzV30EA8,asr,https://www.youtube.com/watch?v=gr1MzV30EA8,2026-07-13,na,mapped_not_fetched,,10321,streams,title_mdy
2022-12-07,Cottonwood Heights City Planning Commission Business Meeting: 12/7/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=chiVIHwHqt4,chiVIHwHqt4,asr,https://www.youtube.com/watch?v=chiVIHwHqt4,2026-07-13,na,mapped_not_fetched,,867,streams,title_mdy
2022-12-07,Cottonwood Heights City Planning Commission Work Session: 12/7/22 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=es7fDW7xp2k,es7fDW7xp2k,asr,https://www.youtube.com/watch?v=es7fDW7xp2k,2026-07-13,na,mapped_not_fetched,,3492,streams,title_mdy
2022-12-13,Cottonwood Heights City Council Business Meeting: 12/13/2022 (ASR transcript),Council,https://www.youtube.com/watch?v=7HQSQTfHKMQ,7HQSQTfHKMQ,asr,https://www.youtube.com/watch?v=7HQSQTfHKMQ,2026-07-13,na,mapped_not_fetched,,5292,streams,title_mdy
2022-12-13,Cottonwood Heights City Council Work Session: 12/13/22 (ASR transcript),Council,https://www.youtube.com/watch?v=CEYiLCRhN8s,CEYiLCRhN8s,asr,https://www.youtube.com/watch?v=CEYiLCRhN8s,2026-07-13,na,mapped_not_fetched,,3648,streams,title_mdy
2022-12-13,Cottonwood Heights Community Development and Renewal Agency (CDRA) Business Meeting: 12/13/2022 (ASR transcript),CDRA,https://www.youtube.com/watch?v=ZcfPrukVQHE,ZcfPrukVQHE,asr,https://www.youtube.com/watch?v=ZcfPrukVQHE,2026-07-13,na,mapped_not_fetched,,1722,streams,title_mdy
2023-01-03,Cottonwood Heights City Council Business Meeting: 1/3/23 (ASR transcript),Council,https://www.youtube.com/watch?v=Zoq4DJMbm3M,Zoq4DJMbm3M,asr,https://www.youtube.com/watch?v=Zoq4DJMbm3M,2026-07-13,na,mapped_not_fetched,,7295,streams,title_mdy
2023-01-03,Cottonwood Heights City Council Work Session: 1/3/23 (ASR transcript),Council,https://www.youtube.com/watch?v=bEa9TY0m55A,bEa9TY0m55A,asr,https://www.youtube.com/watch?v=bEa9TY0m55A,2026-07-13,na,mapped_not_fetched,,9205,streams,title_mdy
2023-01-04,Cottonwood Heights Planning Commission Business Meeting: 1/4/23 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=MQm7Ku46iog,MQm7Ku46iog,asr,https://www.youtube.com/watch?v=MQm7Ku46iog,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2023-01-04_MQm7Ku46iog.en.vtt,7713,streams,title_mdy
2023-01-04,Cottonwood Heights Planning Commission Work Session: 1/4/23 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=eN3pk3fHbvk,eN3pk3fHbvk,asr,https://www.youtube.com/watch?v=eN3pk3fHbvk,2026-07-13,na,mapped_not_fetched,,4506,streams,title_mdy
2023-01-17,Community Development and Renewal Agency: 1/17/23 (ASR transcript),CDRA,https://www.youtube.com/watch?v=mZwlUz6PEOE,mZwlUz6PEOE,asr,https://www.youtube.com/watch?v=mZwlUz6PEOE,2026-07-13,na,mapped_not_fetched,,1048,streams,title_mdy
2023-01-17,Cottonwood Heights City Council Work Session: 1/17/23 (ASR transcript),Council,https://www.youtube.com/watch?v=p5K03sYHuno,p5K03sYHuno,asr,https://www.youtube.com/watch?v=p5K03sYHuno,2026-07-13,na,mapped_not_fetched,,2083,streams,title_mdy
2023-01-18,Cottonwood Heights City Council Business Meeting: 1/18/23 (ASR transcript),Council,https://www.youtube.com/watch?v=LNhIDQC6zbA,LNhIDQC6zbA,asr,https://www.youtube.com/watch?v=LNhIDQC6zbA,2026-07-13,na,mapped_not_fetched,,8470,streams,title_mdy
2023-01-18,Cottonwood Heights Planning Commission Business Meeting: 1/18/23 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=2EnmnNaGXM8,2EnmnNaGXM8,asr,https://www.youtube.com/watch?v=2EnmnNaGXM8,2026-07-13,na,mapped_not_fetched,,1120,streams,title_mdy
2023-01-18,Cottonwood Heights Planning Commission Work Session: 1/18/23 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=OFP9PaQVfFM,OFP9PaQVfFM,asr,https://www.youtube.com/watch?v=OFP9PaQVfFM,2026-07-13,na,mapped_not_fetched,,3894,streams,title_mdy
2023-01-26,Cottonwood Heights Architectural Review Commission meeting: 1/26/23 (ASR transcript),ARC,https://www.youtube.com/watch?v=m5vx2ilXNLQ,m5vx2ilXNLQ,asr,https://www.youtube.com/watch?v=m5vx2ilXNLQ,2026-07-13,na,mapped_not_fetched,,7622,streams,title_mdy
2023-01-30,Town Hall with Councilmember Ellen Birrell: 1/30/23 (ASR transcript),Council,https://www.youtube.com/watch?v=DBQ_OHGC50U,DBQ_OHGC50U,asr,https://www.youtube.com/watch?v=DBQ_OHGC50U,2026-07-13,na,mapped_not_fetched,,7169,videos,title_mdy
2023-02-07,Cottonwood Heights City Council Business Meeting: 2/7/23 (ASR transcript),Council,https://www.youtube.com/watch?v=EWwM5kSwt94,EWwM5kSwt94,asr,https://www.youtube.com/watch?v=EWwM5kSwt94,2026-07-13,na,mapped_not_fetched,,2182,streams,title_mdy
2023-02-07,Cottonwood Heights City Council Work Session: 2/7/23 (ASR transcript),Council,https://www.youtube.com/watch?v=ETTysMqVcIY,ETTysMqVcIY,asr,https://www.youtube.com/watch?v=ETTysMqVcIY,2026-07-13,na,mapped_not_fetched,,10700,streams,title_mdy
2023-02-16,Cottonwood Heights city council legislative work session: 2/16/23 (ASR transcript),Council,https://www.youtube.com/watch?v=PDTo0FsWaBo,PDTo0FsWaBo,asr,https://www.youtube.com/watch?v=PDTo0FsWaBo,2026-07-13,na,mapped_not_fetched,,2454,videos,title_mdy
2023-02-21,Cottonwood Heights City Council Business Meeting: 2/21/23 (ASR transcript),Council,https://www.youtube.com/watch?v=GJtT7HXDdR4,GJtT7HXDdR4,asr,https://www.youtube.com/watch?v=GJtT7HXDdR4,2026-07-13,na,mapped_not_fetched,,4653,streams,title_mdy
2023-02-21,Cottonwood Heights City Council Work Session: 2/21/23 (ASR transcript),Council,https://www.youtube.com/watch?v=pLfd8tk5Xb0,pLfd8tk5Xb0,asr,https://www.youtube.com/watch?v=pLfd8tk5Xb0,2026-07-13,na,mapped_not_fetched,,7615,streams,title_mdy
2023-02-21,Cottonwood Heights Community Development and Renewal Agency Business Meeting: 2/21/23 (ASR transcript),CDRA,https://www.youtube.com/watch?v=VZoa4FUnS2o,VZoa4FUnS2o,asr,https://www.youtube.com/watch?v=VZoa4FUnS2o,2026-07-13,na,mapped_not_fetched,,1722,streams,title_mdy
2023-02-23,Cottonwood Heights city council legislative work session: 2/23/23 (ASR transcript),Council,https://www.youtube.com/watch?v=P1MXoist3VA,P1MXoist3VA,asr,https://www.youtube.com/watch?v=P1MXoist3VA,2026-07-13,na,mapped_not_fetched,,2848,streams,title_mdy
2023-03-01,Cottonwood Heights City Council Business Meeting - First Tuesday 6:30 - 9 (ASR transcript),Council,https://www.youtube.com/watch?v=fLlSsI4gpj4,fLlSsI4gpj4,asr,https://www.youtube.com/watch?v=fLlSsI4gpj4,2026-07-13,na,mapped_not_fetched,,440,streams,yt_release_ts_local
2023-03-01,Cottonwood Heights City Council Work Session: 3/1/23 (ASR transcript),Council,https://www.youtube.com/watch?v=wfBNKlLXyig,wfBNKlLXyig,asr,https://www.youtube.com/watch?v=wfBNKlLXyig,2026-07-13,na,mapped_not_fetched,,6882,streams,title_mdy
2023-03-01,Cottonwood Heights Community Development and Renewal Agency work session: 3/1/23 (ASR transcript),CDRA,https://www.youtube.com/watch?v=RM_LcaKnDvs,RM_LcaKnDvs,asr,https://www.youtube.com/watch?v=RM_LcaKnDvs,2026-07-13,na,mapped_not_fetched,,329,streams,title_mdy
2023-03-08,Cottonwood Heights Planning Commission Business Meeting: 3/8/23 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=fIDMPGEjeIc,fIDMPGEjeIc,asr,https://www.youtube.com/watch?v=fIDMPGEjeIc,2026-07-13,na,mapped_not_fetched,,4307,streams,title_mdy
2023-03-08,Cottonwood Heights Planning Commission Work Session: 3/8/23 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=ovftSQMWBIk,ovftSQMWBIk,asr,https://www.youtube.com/watch?v=ovftSQMWBIk,2026-07-13,na,mapped_not_fetched,,3600,streams,title_mdy
2023-03-21,Cottonwood Heights City Council Work Session: 3/21/23 (ASR transcript),Council,https://www.youtube.com/watch?v=v3Y76CScleg,v3Y76CScleg,asr,https://www.youtube.com/watch?v=v3Y76CScleg,2026-07-13,na,mapped_not_fetched,,6274,streams,title_mdy
2023-03-22,Cottonwood Heights City Council Business Meeting: 3/22/23 (ASR transcript),Council,https://www.youtube.com/watch?v=TRr6Nmm515k,TRr6Nmm515k,asr,https://www.youtube.com/watch?v=TRr6Nmm515k,2026-07-13,na,mapped_not_fetched,,5197,streams,title_mdy
2023-03-22,Cottonwood Heights Community Development & Renewal Agency (CDRA) work session: 3/22/23 (ASR transcript),CDRA,https://www.youtube.com/watch?v=SgpEnOpJ-vo,SgpEnOpJ-vo,asr,https://www.youtube.com/watch?v=SgpEnOpJ-vo,2026-07-13,na,mapped_not_fetched,,408,streams,title_mdy
2023-04-04,Cottonwood Heights City Council Business Meeting: 4/4/23 (ASR transcript),Council,https://www.youtube.com/watch?v=eqotEKXbLkA,eqotEKXbLkA,asr,https://www.youtube.com/watch?v=eqotEKXbLkA,2026-07-13,na,mapped_not_fetched,,2324,streams,title_mdy
2023-04-04,Cottonwood Heights City Council Work Session: 4/4/23 (ASR transcript),Council,https://www.youtube.com/watch?v=ZnfEpgIXJMs,ZnfEpgIXJMs,asr,https://www.youtube.com/watch?v=ZnfEpgIXJMs,2026-07-13,na,mapped_not_fetched,,10858,streams,title_mdy
2023-04-18,Cottonwood Heights City Council Business Meeting: 4/18/23 (ASR transcript),Council,https://www.youtube.com/watch?v=ZMgHrHCs-RY,ZMgHrHCs-RY,asr,https://www.youtube.com/watch?v=ZMgHrHCs-RY,2026-07-13,na,mapped_not_fetched,,3809,streams,title_mdy
2023-04-18,Cottonwood Heights City Council Work Session: 4/18/23 (ASR transcript),Council,https://www.youtube.com/watch?v=lsZzHUCWRME,lsZzHUCWRME,asr,https://www.youtube.com/watch?v=lsZzHUCWRME,2026-07-13,na,mapped_not_fetched,,9825,streams,title_mdy
2023-04-19,Cottonwood Heights Planning Commission Business Session: 4/19/23 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=4xoXpiYaFaA,4xoXpiYaFaA,asr,https://www.youtube.com/watch?v=4xoXpiYaFaA,2026-07-13,na,mapped_not_fetched,,3192,streams,title_mdy
2023-04-19,Cottonwood Heights Planning Commission Work Session: 4/19/23 (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=pavcEhKZyrk,pavcEhKZyrk,asr,https://www.youtube.com/watch?v=pavcEhKZyrk,2026-07-13,na,mapped_not_fetched,,3281,streams,title_mdy
2023-05-02,Cottonwood Heights City Council Business Meeting: 5/2/23 (ASR transcript),Council,https://www.youtube.com/watch?v=nZ1f8VLuiic,nZ1f8VLuiic,asr,https://www.youtube.com/watch?v=nZ1f8VLuiic,2026-07-13,na,mapped_not_fetched,,4839,streams,title_mdy
