date,date_source,body,is_meeting,video_id,video_url,title,duration_sec,tab
2022-12-07,title_mdy,PlanningCommission,yes,chiVIHwHqt4,https://www.youtube.com/watch?v=chiVIHwHqt4,Cottonwood Heights City Planning Commission Business Meeting: 12/7/22,867,streams
2022-12-07,title_mdy,PlanningCommission,yes,es7fDW7xp2k,https://www.youtube.com/watch?v=es7fDW7xp2k,Cottonwood Heights City Planning Commission Work Session: 12/7/22,3492,streams
2022-12-06,title_mdy,Council,yes,rUF_qUS5ijc,https://www.youtube.com/watch?v=rUF_qUS5ijc,Cottonwood Heights City Council Business Meeting: 12/6/22,1480,streams
2022-12-06,title_mdy,Council,yes,gr1MzV30EA8,https://www.youtube.com/watch?v=gr1MzV30EA8,Cottonwood Heights City Council Work Session: 12/6/22,10321,streams
2022-11-15,title_mdy,Council,yes,a7NDqZOF0CE,https://www.youtube.com/watch?v=a7NDqZOF0CE,Cottonwood Heights City Council Business Meeting: 11/15/22,1858,streams
2022-11-15,title_mdy,Council,yes,uTRbBgaQqKg,https://www.youtube.com/watch?v=uTRbBgaQqKg,Cottonwood Heights City Council Work Session: 11/15/22,9835,streams
2022-11-02,title_mdy,PlanningCommission,yes,JU8OGRRBzwk,https://www.youtube.com/watch?v=JU8OGRRBzwk,Cottonwood Heights Planning Commission Work Session: 11/2/22,3842,streams
2022-11-01,title_mdy,Council,yes,HtlfXpUUfRc,https://www.youtube.com/watch?v=HtlfXpUUfRc,Cottonwood Heights City Council Business Meeting: 11/1/22,1458,streams
2022-11-01,title_mdy,Council,yes,hfZ7ihTjYLk,https://www.youtube.com/watch?v=hfZ7ihTjYLk,Cottonwood Heights City Council Work Session: 11/1/22,10278,streams
,,Other,no,M_0eSESy-SY,https://www.youtube.com/watch?v=M_0eSESy-SY,Cottonwood Heights City Planning Commission Business Meeting-3rd Wednesday 6pm,3209,streams
2022-10-19,title_mdy,PlanningCommission,yes,CamTWvfLal0,https://www.youtube.com/watch?v=CamTWvfLal0,Cottonwood Heights Planning Commission Work Session: 10/19/22,2628,streams
2022-10-18,title_mdy,CDRA,yes,wk0kYJLxY3w,https://www.youtube.com/watch?v=wk0kYJLxY3w,Cottonwood Heights Community Development and Renewal Agency meeting: 10/18/22,74,streams
2022-10-18,title_mdy,Council,yes,r_vyLYIYxGM,https://www.youtube.com/watch?v=r_vyLYIYxGM,Cottonwood Heights City Council Business Meeting: 10/18/22,4804,streams
2022-10-18,title_mdy,Council,yes,il3v9XAZXxg,https://www.youtube.com/watch?v=il3v9XAZXxg,Cottonwood Heights City Council Work Session: 10/18/22,7318,streams
2022-10-05,title_mdy,PlanningCommission,yes,rX9NUfJpV84,https://www.youtube.com/watch?v=rX9NUfJpV84,Cottonwood Heights Planning Commission Business Meeting: 10/5/22,1952,streams
2022-10-05,title_mdy,PlanningCommission,yes,vP-0oIdJn80,https://www.youtube.com/watch?v=vP-0oIdJn80,Cottonwood Heights City Planning Commission work session: 10/5/22,4406,streams
2022-10-05,title_mdy,Council,yes,dR7NEXqL_F4,https://www.youtube.com/watch?v=dR7NEXqL_F4,Cottonwood Heights City Council Business Meeting: 10/5/22,5217,streams
2022-10-04,title_mdy,Council,yes,rpj6ORy_MA0,https://www.youtube.com/watch?v=rpj6ORy_MA0,Cottonwood Heights City Council Work Session: 10/4/22,8467,streams
2022-09-22,title_monthname,ARC,yes,CYA9FgmTK6Q,https://www.youtube.com/watch?v=CYA9FgmTK6Q,"Cottonwood Heights Architectural Review Commission: Sept. 22, 2022",3369,streams
2022-09-20,title_mdy,Council,yes,r0R7NU39qog,https://www.youtube.com/watch?v=r0R7NU39qog,Cottonwood Heights City Council Business Meeting: 9/20/22,3125,streams
2022-09-20,title_mdy,Council,yes,-9wsWOO4L2E,https://www.youtube.com/watch?v=-9wsWOO4L2E,Cottonwood Heights City Council Work Session: 9/20/22,7464,streams
2022-09-07,title_mdy,PlanningCommission,yes,dzlqPcEBROM,https://www.youtube.com/watch?v=dzlqPcEBROM,Cottonwood Heights City Planning Commission Business Meeting: 9/7/22,4008,streams
2022-09-07,title_mdy,PlanningCommission,yes,XzdnZSLLoMk,https://www.youtube.com/watch?v=XzdnZSLLoMk,Cottonwood Heights City Planning Commission work session: 9/7/22,3951,streams
2022-09-06,title_mdy,Council,yes,Mcca2mDxwf4,https://www.youtube.com/watch?v=Mcca2mDxwf4,Cottonwood Heights City Council Business Meeting: 9/6/22,2646,streams
2022-09-06,title_mdy,Council,yes,LayB0BFEvMM,https://www.youtube.com/watch?v=LayB0BFEvMM,Cottonwood Heights City Council Work Session: 9/6/22,8921,streams
2022-08-16,title_mdy,Council,yes,BDha3VUu1Vo,https://www.youtube.com/watch?v=BDha3VUu1Vo,Cottonwood Heights City Council Business Meeting: 8/16/22,7395,streams
2022-08-16,title_mdy,Council,yes,6fvd8iMXD6c,https://www.youtube.com/watch?v=6fvd8iMXD6c,Cottonwood Heights City Council Work Session: 8/16/22,8682,streams
2022-08-16,yt_release_ts_local,Council,yes,LsTW97xxsno,https://www.youtube.com/watch?v=LsTW97xxsno,Cottonwood Heights City Council Business Meeting - Third Tuesday 6:30 - 9,172,streams
2022-08-03,title_mdy,PlanningCommission,yes,PQMJKdUU_sk,https://www.youtube.com/watch?v=PQMJKdUU_sk,Cottonwood Heights City Planning Commission Business Meeting: 8/3/22,5923,streams
2022-08-03,title_mdy,PlanningCommission,yes,Wh_rDcdamC0,https://www.youtube.com/watch?v=Wh_rDcdamC0,Cottonwood Heights Planning Commission Work Session: 8/3/22,6035,streams
2022-08-02,title_mdy,Council,yes,EmeofGkjCkw,https://www.youtube.com/watch?v=EmeofGkjCkw,Cottonwood Heights City Council Business Meeting: 8/2/22,4728,streams
2022-08-02,title_mdy,Council,yes,hkJOikmlJMg,https://www.youtube.com/watch?v=hkJOikmlJMg,Cottonwood Heights City Council Work Session: 8/2/22,5980,streams
2022-07-28,title_mdy,ARC,yes,MxP-0J3KLlE,https://www.youtube.com/watch?v=MxP-0J3KLlE,Cottonwood Heights Architectural Review Commission meeting: 7/28/22,4031,streams
2022-07-20,title_mdy,PlanningCommission,yes,kppxEADfbJE,https://www.youtube.com/watch?v=kppxEADfbJE,Cottonwood Heights Planning Commission Work Session: 7/20/22,8602,streams
2022-07-19,title_mdy,Council,yes,mASZS9SnLqo,https://www.youtube.com/watch?v=mASZS9SnLqo,Cottonwood Heights City Council Business Meeting: 7/19/22,4435,streams
2022-07-19,title_mdy,Council,yes,UxwhDYrWb7g,https://www.youtube.com/watch?v=UxwhDYrWb7g,Cottonwood Heights City Council Work Session: 7/19/22,8934,streams
2022-07-06,title_mdy,PlanningCommission,yes,_fMdwLFb8AA,https://www.youtube.com/watch?v=_fMdwLFb8AA,Cottonwood Heights City Planning Commission Business Meeting: 7/6/22,3130,streams
2022-07-06,title_mdy,PlanningCommission,yes,Tshm8ZkN9Ik,https://www.youtube.com/watch?v=Tshm8ZkN9Ik,Cottonwood Heights Planning Commission Work Session: 7/6/22,4841,streams
2022-07-05,title_mdy,Council,yes,p2yh51Es2O4,https://www.youtube.com/watch?v=p2yh51Es2O4,Cottonwood Heights City Council Business Meeting: 7/5/22,3750,streams
2022-07-05,title_mdy,Council,yes,X1AcrNNQo_g,https://www.youtube.com/watch?v=X1AcrNNQo_g,Cottonwood Heights City Council Work Session: 7/5/22,7184,streams
2022-06-21,yt_release_ts_local,Council,yes,x9sGAeOg9jI,https://www.youtube.com/watch?v=x9sGAeOg9jI,Cottonwood Heights City Council Business Meeting - Third Tuesday 6:30 - 9,2620,streams
2022-06-21,title_mdy,CDRA,yes,nYvDU9Z70eY,https://www.youtube.com/watch?v=nYvDU9Z70eY,Cottonwood Heights Community Development and Renewal Agency: 6/21/22,3761,streams
2022-06-21,title_mdy,Council,yes,e7IBMf_7VZc,https://www.youtube.com/watch?v=e7IBMf_7VZc,Cottonwood Heights City Council Work Session: 6/21/22,4218,streams
2022-06-07,title_mdy,Council,yes,Xu5ZdbuIXQM,https://www.youtube.com/watch?v=Xu5ZdbuIXQM,Cottonwood Heights City Council Business Meeting: 6/7/22,2687,streams
2022-06-07,title_mdy,Council,yes,52_k8_etpMc,https://www.youtube.com/watch?v=52_k8_etpMc,Cottonwood Heights City Council Work Session: 6/7/22,8508,streams
2022-06-01,title_mdy,PlanningCommission,yes,izTzb5C1isg,https://www.youtube.com/watch?v=izTzb5C1isg,Planning Commission Business Meeting: 6/1/22,1933,streams
2022-06-01,title_mdy,PlanningCommission,yes,At5mDcs36Ug,https://www.youtube.com/watch?v=At5mDcs36Ug,Planning Commission Work Session: 6/1/22,3977,streams
2022-05-17,title_mdy,Council,yes,LNH4Nz26WsU,https://www.youtube.com/watch?v=LNH4Nz26WsU,Cottonwood Heights City Council Business Meeting: 5/17/22,2378,streams
2022-05-17,title_mdy,Council,yes,IY9PX567Z5o,https://www.youtube.com/watch?v=IY9PX567Z5o,Cottonwood Heights City Council Work Session: 5/17/22,9109,streams
2022-05-04,title_monthname,PlanningCommission,yes,EyDnoPViVWA,https://www.youtube.com/watch?v=EyDnoPViVWA,"Planning Commission Work Session: May 4, 2022",4122,streams
2022-05-03,title_mdy,Council,yes,X9yr1o4KVPk,https://www.youtube.com/watch?v=X9yr1o4KVPk,Cottonwood Heights city council business meeting: 5/3/22,5245,streams
2022-05-03,title_mdy,Council,yes,tbNM5z5EHxM,https://www.youtube.com/watch?v=tbNM5z5EHxM,Cottonwood Heights City Council Work Session: 5/3/2022,7898,streams
2022-04-19,title_mdy,Council,yes,TXl2YUETwgk,https://www.youtube.com/watch?v=TXl2YUETwgk,Cottonwood Heights City Council Business Meeting: 4/19/22,8735,streams
2022-04-19,title_mdy,Council,yes,OCbesWnuGTo,https://www.youtube.com/watch?v=OCbesWnuGTo,Cottonwood Heights City Council Work Session: 4/19/22,8427,streams
2022-04-06,title_mdy,PlanningCommission,yes,sKYfq2JkWco,https://www.youtube.com/watch?v=sKYfq2JkWco,Planning Commission Business Meeting: 4/6/22,2007,streams
2022-04-06,title_mdy,PlanningCommission,yes,Kr5oUl_eRHk,https://www.youtube.com/watch?v=Kr5oUl_eRHk,Planning Commission Work Session: 4/6/22,5788,streams
2022-04-05,title_mdy,Council,yes,WmBOrHfhf6E,https://www.youtube.com/watch?v=WmBOrHfhf6E,Cottonwood Heights City Council Business Meeting: 4/5/22,5522,streams
2022-04-05,title_mdy,Council,yes,yTfgu3E5oWI,https://www.youtube.com/watch?v=yTfgu3E5oWI,Cottonwood Heights City Council Work Session: 4/5/22,9542,streams
2022-03-22,title_mdy,Council,yes,5z25Req5bzQ,https://www.youtube.com/watch?v=5z25Req5bzQ,Cottonwood Heights City Council Business Meeting: 3/22/22,1412,streams
2022-03-22,title_mdy,Council,yes,axl1kgI0kQo,https://www.youtube.com/watch?v=axl1kgI0kQo,Cottonwood Heights City Council Work Session: 3/22/22,7338,streams
2022-03-02,title_mdy,PlanningCommission,yes,YPQ7c3M9aTM,https://www.youtube.com/watch?v=YPQ7c3M9aTM,Planning Commission Business Meeting: 3/2/22,5324,streams
2022-03-02,title_mdy,PlanningCommission,yes,f96kUeW_mqw,https://www.youtube.com/watch?v=f96kUeW_mqw,Planning Commission Work Session: 3/2/22,3427,streams
2022-03-01,title_mdy,Council,yes,9qzOxCNKhnI,https://www.youtube.com/watch?v=9qzOxCNKhnI,Cottonwood Heights City Council Business Meeting: 3/1/22,4282,streams
2022-03-01,title_mdy,CDRA,yes,llQTA4cJboE,https://www.youtube.com/watch?v=llQTA4cJboE,CDRA Work Session: 3/1/22,1902,streams
2022-03-01,title_mdy,CDRA,yes,jw5M_RgRPI8,https://www.youtube.com/watch?v=jw5M_RgRPI8,CDRA Work Session: 3/1/22,140,streams
2022-02-15,title_mdy,Council,yes,UpSwA3zjePs,https://www.youtube.com/watch?v=UpSwA3zjePs,Cottonwood Heights City Council Business Meeting: 2/15/22,2474,streams
2022-02-15,title_mdy,Council,yes,_oIjhVhJoKs,https://www.youtube.com/watch?v=_oIjhVhJoKs,Cottonwood Heights City Council Work Session: 2/15/22,8145,streams
2022-02-03,title_mdy,NonMeeting,no,iH7m3kd4D7s,https://www.youtube.com/watch?v=iH7m3kd4D7s,Legislative Work Session: 2/3/22,1938,streams
2022-02-02,title_mdy,PlanningCommission,yes,Bwt__a9ZDPI,https://www.youtube.com/watch?v=Bwt__a9ZDPI,Planning Commission Work Meeting: 2/2/22,5008,streams
2022-02-01,title_mdy,Council,yes,2l-3XlZBKuA,https://www.youtube.com/watch?v=2l-3XlZBKuA,Cottonwood Heights City Council Business Meeting: 2/1/22,3448,streams
2022-02-01,title_mdy,Council,yes,xlKnvMvyVrY,https://www.youtube.com/watch?v=xlKnvMvyVrY,Cottonwood Heights City Council Work Session: 2/1/22,8045,streams
2022-01-19,title_mdy,PlanningCommission,yes,1aLJfXS-sPI,https://www.youtube.com/watch?v=1aLJfXS-sPI,Planning Commission Business Meeting: 1/19/22,9950,streams
2022-01-19,title_mdy,PlanningCommission,yes,lPo0w_a2sfo,https://www.youtube.com/watch?v=lPo0w_a2sfo,Planning Commission Work Session: 1/19/22,3651,streams
2022-01-18,title_mdy,Council,yes,qmHjmrpi-b8,https://www.youtube.com/watch?v=qmHjmrpi-b8,Cottonwood Heights City Council Business Meeting: 1/18/22,5416,streams
2022-01-18,title_mdy,Council,yes,ICn23WuhMVg,https://www.youtube.com/watch?v=ICn23WuhMVg,Cottonwood Heights City Council Work Session: 1/18/22,7750,streams
2022-01-05,title_mdy,PlanningCommission,yes,8lgwYaBdr0w,https://www.youtube.com/watch?v=8lgwYaBdr0w,Planning Commission Business Meeting: 1/5/22,3429,streams
2022-01-05,title_mdy,PlanningCommission,yes,hQgKbxbgRwY,https://www.youtube.com/watch?v=hQgKbxbgRwY,Planning Commission Work Session: 1/5/22,2910,streams
2022-01-04,title_mdy,Council,yes,5LOes923iW0,https://www.youtube.com/watch?v=5LOes923iW0,Cottonwood Heights City Council Business Meeting: 1/4/22,7029,streams
2022-01-04,title_mdy,Council,yes,IHb4Kr6kFRE,https://www.youtube.com/watch?v=IHb4Kr6kFRE,Cottonwood Heights City Council Work Session: 1/4/22,5486,streams
2022-01-03,title_monthname,NonMeeting,no,_It41lM2jYo,https://www.youtube.com/watch?v=_It41lM2jYo,"Administration of Oath of Office: Jan. 3, 2022",3038,streams
2021-12-14,title_mdy,Council,yes,24MhSaVrk8Y,https://www.youtube.com/watch?v=24MhSaVrk8Y,Cottonwood Heights City Council Business Meeting: 12/14/21,4975,streams
2021-12-14,title_mdy,Council,yes,h7J0i5j0RAQ,https://www.youtube.com/watch?v=h7J0i5j0RAQ,Cottonwood Heights City Council Work Session: 12/14/21,8917,streams
2021-12-01,title_mdy,PlanningCommission,yes,7dHZfakN5fo,https://www.youtube.com/watch?v=7dHZfakN5fo,Cottonwood Heights Planning Commission Business Meeting: 12/1/21,9494,streams
2021-12-01,yt_release_ts_local,PlanningCommission,yes,rGCp70SFOU8,https://www.youtube.com/watch?v=rGCp70SFOU8,Planning Commission Work Session,4722,streams
2021-11-16,title_mdy,Council,yes,V4MfSllHXd0,https://www.youtube.com/watch?v=V4MfSllHXd0,Cottonwood Heights City Council Business Meeting: 11/16/21,3291,streams
2021-11-16,title_mdy,NonMeeting,no,TDB4EGZ-nqU,https://www.youtube.com/watch?v=TDB4EGZ-nqU,Board of Canvassers: 11/16/21,592,streams
2021-11-16,title_mdy,Council,yes,p1Io7b31yH0,https://www.youtube.com/watch?v=p1Io7b31yH0,Cottonwood Heights City Council Work Session: 11/16/21,5762,streams
2021-11-02,title_mdy,Council,yes,y5TdiPYUQ9M,https://www.youtube.com/watch?v=y5TdiPYUQ9M,Cottonwood Heights City Council Business Meeting: 11/2/21,1154,streams
2021-11-02,title_mdy,Council,yes,powW_mHps_E,https://www.youtube.com/watch?v=powW_mHps_E,Cottonwood Heights City Council Work Session: 11/2/21,5222,streams
2021-10-20,title_mdy,PlanningCommission,yes,JwjapTZMEUI,https://www.youtube.com/watch?v=JwjapTZMEUI,Planning Commission Business Meeting: 10/20/21,6653,streams
2021-10-20,title_mdy,PlanningCommission,yes,wMUgyrDxZxI,https://www.youtube.com/watch?v=wMUgyrDxZxI,Planning Commission Work Meeting: 10/20/21,3939,streams
2021-10-19,title_mdy,Council,yes,_55AjEtBWK4,https://www.youtube.com/watch?v=_55AjEtBWK4,Cottonwood Heights City Council Business Meeting: 10/19/21,4311,streams
2021-10-19,title_mdy,Council,yes,EqEOplj45bg,https://www.youtube.com/watch?v=EqEOplj45bg,Cottonwood Heights City Council Work Session: 10/19/21,6089,streams
2021-10-06,title_mdy,PlanningCommission,yes,Z1uRwAMQkYg,https://www.youtube.com/watch?v=Z1uRwAMQkYg,Planning Commission Work Meeting: 10/6/21,4881,streams
2021-10-05,title_mdy,Council,yes,Iy75zbIBBN0,https://www.youtube.com/watch?v=Iy75zbIBBN0,Cottonwood Heights City Council Business Meeting: 10/5/21,5002,streams
2021-10-05,title_mdy,CDRA,yes,DDTtoYpPS90,https://www.youtube.com/watch?v=DDTtoYpPS90,Cottonwood Heights CDRA Meeting: 10/5/21,1843,streams
2021-10-05,title_mdy,Council,yes,TiH8Gyj19Xs,https://www.youtube.com/watch?v=TiH8Gyj19Xs,Cottonwood Heights City Council Work Session: 10/5/21,4406,streams
2021-09-21,title_mdy,Council,yes,KjJh0s0BxiY,https://www.youtube.com/watch?v=KjJh0s0BxiY,Cottonwood Heights City Council Work Session: 9/21/21,2631,streams
2021-09-21,title_mdy,Council,yes,FG521gTWMiI,https://www.youtube.com/watch?v=FG521gTWMiI,Cottonwood Heights City Council Business Meeting: 9/21/21,5173,streams
2021-09-21,title_mdy,Council,yes,UgcpH3KCloU,https://www.youtube.com/watch?v=UgcpH3KCloU,Cottonwood Heights City Council Work Session: 9/21/21,8020,streams
2021-09-07,title_mdy,Council,yes,XXTPI3tH03w,https://www.youtube.com/watch?v=XXTPI3tH03w,Cottonwood Heights city council work session: 9/7/21,2245,streams
2021-09-07,title_mdy,Council,yes,N8A-NJeT_hs,https://www.youtube.com/watch?v=N8A-NJeT_hs,Cottonwood Heights city council business meeting: 9/7/21,232,streams
2021-09-07,title_mdy,Council,yes,Bon36AATBk4,https://www.youtube.com/watch?v=Bon36AATBk4,Cottonwood Heights city council business meeting: 9/7/21,2681,streams
2021-09-07,title_mdy,Council,yes,acNAWiHgXN4,https://www.youtube.com/watch?v=acNAWiHgXN4,Cottonwood Heights city council work session: 9/7/21,7785,streams
2021-08-17,title_mdy,Council,yes,TIHJXuASklA,https://www.youtube.com/watch?v=TIHJXuASklA,Cottonwood Heights city council business meeting: 8/17/21,6044,streams
2021-08-17,title_mdy,Council,yes,g5HW4J6wl3I,https://www.youtube.com/watch?v=g5HW4J6wl3I,Cottonwood Heights city council work session: 8/17/21,7502,streams
2021-08-03,title_monthname,Council,yes,8pCPQ0qELKI,https://www.youtube.com/watch?v=8pCPQ0qELKI,"Cottonwood Heights City Council Business Meeting: Aug. 3, 2021",4357,streams
2021-08-03,title_monthname,Council,yes,M6ZmfmqCl88,https://www.youtube.com/watch?v=M6ZmfmqCl88,"Cottonwood Heights City Council Work Session: August 3, 2021",5809,streams
2021-07-21,title_monthname,PlanningCommission,yes,esUG_CqYZ6s,https://www.youtube.com/watch?v=esUG_CqYZ6s,"Cottonwood Heights Planning Commission - Business Meeting - July 21, 2021",3677,streams
2021-07-21,title_monthname,PlanningCommission,yes,ZgYt7s3_WZU,https://www.youtube.com/watch?v=ZgYt7s3_WZU,"Cottonwood Heights Planning Commission - Work Meeting - July 21, 2021",3845,streams
2021-07-20,title_monthname,Council,yes,bTDaKLlYW58,https://www.youtube.com/watch?v=bTDaKLlYW58,"Cottonwood Heights City Council Business Meeting: July 20, 2021",2350,streams
2021-07-20,title_monthname,Council,yes,GWBVZB5GzZQ,https://www.youtube.com/watch?v=GWBVZB5GzZQ,"Cottonwood Heights City Council Work Session: July 20, 2021",5053,streams
2021-07-06,title_monthname,Council,yes,JoRj_-_7p-g,https://www.youtube.com/watch?v=JoRj_-_7p-g,"Cottonwood Heights City Council Business Meeting: July 6, 2021",2764,streams
2021-07-06,title_monthname,Council,yes,LTONDDgs2mg,https://www.youtube.com/watch?v=LTONDDgs2mg,"Cottonwood Heights City Council Work Session: July 6, 2021",4351,streams
2021-06-21,yt_release_ts_local,Council,yes,ZgYSJ7GSakQ,https://www.youtube.com/watch?v=ZgYSJ7GSakQ,Cottonwood Heights City Council Special Business Meeting: June 21,826,streams
2021-06-15,title_mdy,Council,yes,dnSKEVuNqTg,https://www.youtube.com/watch?v=dnSKEVuNqTg,Cottonwood Heights City Council Business Meeting: 6/15/21,8416,streams
2021-06-15,title_mdy,Council,yes,-10CaOlWENg,https://www.youtube.com/watch?v=-10CaOlWENg,Cottonwood Heights City Council Work Session: 6/15/21,6681,streams
2021-06-01,title_monthname,Council,yes,ca6ZJd-txTI,https://www.youtube.com/watch?v=ca6ZJd-txTI,"Cottonwood Heights City Council Business Meeting: June 1, 2021",3463,streams
2021-06-01,yt_release_ts_local,Council,yes,2Rcinr8a638,https://www.youtube.com/watch?v=2Rcinr8a638,Cottonwood Heights City Council Work Session,7683,streams
2021-05-18,title_monthname,Council,yes,-RnTpviApt0,https://www.youtube.com/watch?v=-RnTpviApt0,"Cottonwood Heights City Council Business Meeting: May 18, 2021",6010,streams
2021-05-18,title_monthname,Council,yes,QGnvIzUYyp0,https://www.youtube.com/watch?v=QGnvIzUYyp0,"Cottonwood Heights City Council Work Session: May 18, 2021",5129,streams
2021-05-11,yt_release_ts_local,Council,yes,CP05UridKhQ,https://www.youtube.com/watch?v=CP05UridKhQ,Special City Council Work Session: Attorney General Presentation on the Aug. 2 Mill Hollow Incident,4912,streams
2021-05-04,title_monthname,Council,yes,4UKTDCKHh0U,https://www.youtube.com/watch?v=4UKTDCKHh0U,"Cottonwood Heights City Council Business Meeting: May 4, 2021",5272,streams
2021-05-04,yt_release_ts_local,Council,yes,rT_IyH2BizU,https://www.youtube.com/watch?v=rT_IyH2BizU,Cottonwood Heights City Council Work Session,7053,streams
2021-04-20,yt_release_ts_local,Council,yes,FMNKnORNo14,https://www.youtube.com/watch?v=FMNKnORNo14,Cottonwood Heights City Council Business Meeting,5658,streams
2021-04-20,yt_release_ts_local,Council,yes,esTf_L__yZg,https://www.youtube.com/watch?v=esTf_L__yZg,Cottonwood Heights City Council Work Session,5524,streams
2021-03-16,yt_release_ts_local,Council,yes,JSCmOYKj2JQ,https://www.youtube.com/watch?v=JSCmOYKj2JQ,Cottonwood Heights City Council Business Meeting,986,streams
2021-03-16,yt_release_ts_local,Council,yes,0DU9dxUctsg,https://www.youtube.com/watch?v=0DU9dxUctsg,Cottonwood Heights City Council Work Session,6296,streams
2021-03-16,yt_release_ts_local,Council,yes,bm-pZQjY-Tg,https://www.youtube.com/watch?v=bm-pZQjY-Tg,Cottonwood Heights City Council Work Session,31,streams
2020-03-03,yt_release_ts_local,Council,yes,cJkZKH1vrXQ,https://www.youtube.com/watch?v=cJkZKH1vrXQ,Cottonwood Heights City Council Meeting - Live,1513,streams
2020-03-03,yt_release_ts_local,Council,yes,mIWnCF6hDi4,https://www.youtube.com/watch?v=mIWnCF6hDi4,Cottonwood Heights City Council Meeting - Live,6660,streams
2020-02-18,yt_release_ts_local,Council,yes,0fQ6nwuG_UY,https://www.youtube.com/watch?v=0fQ6nwuG_UY,Cottonwood Heights City Council Meeting - Live,1325,streams
2020-02-18,yt_release_ts_local,Council,yes,qEXeDnNhWp0,https://www.youtube.com/watch?v=qEXeDnNhWp0,Cottonwood Heights City Council Meeting - Live,3966,streams
2020-02-04,yt_release_ts_local,Council,yes,gUUcVj4kz5U,https://www.youtube.com/watch?v=gUUcVj4kz5U,Cottonwood Heights City Council Meeting - Live,1542,streams
2020-02-04,yt_release_ts_local,Council,yes,ZNTLb4wPmOc,https://www.youtube.com/watch?v=ZNTLb4wPmOc,Cottonwood Heights City Council Meeting - Live,5727,streams
2020-01-21,yt_release_ts_local,Council,yes,HWLCErIiP88,https://www.youtube.com/watch?v=HWLCErIiP88,Cottonwood Heights City Council Meeting - Live,3915,streams
2020-01-21,yt_release_ts_local,Council,yes,taf7BE9qQnY,https://www.youtube.com/watch?v=taf7BE9qQnY,Cottonwood Heights City Council Meeting - Live,2366,streams
2020-01-07,yt_release_ts_local,Council,yes,ffUzwKjaWvY,https://www.youtube.com/watch?v=ffUzwKjaWvY,Cottonwood Heights City Council Meeting - Live,3724,streams
2020-01-07,yt_release_ts_local,Council,yes,UFpw011ut3s,https://www.youtube.com/watch?v=UFpw011ut3s,Cottonwood Heights City Council Meeting - Live,2139,streams
2020-01-07,yt_release_ts_local,Council,yes,Lk4vjLDUk5A,https://www.youtube.com/watch?v=Lk4vjLDUk5A,Cottonwood Heights City Council Meeting - Live,2195,streams
2020-01-06,yt_release_ts_local,Council,yes,kfBn6bhLKzk,https://www.youtube.com/watch?v=kfBn6bhLKzk,Cottonwood Heights City Council Meeting - Live,1661,streams
2019-12-17,yt_release_ts_local,Council,yes,ANw9KqerBcg,https://www.youtube.com/watch?v=ANw9KqerBcg,Cottonwood Heights City Council Meeting - Live,4500,streams
2019-12-17,yt_release_ts_local,Council,yes,i1ibBDJPPeY,https://www.youtube.com/watch?v=i1ibBDJPPeY,Cottonwood Heights City Council Meeting - Live,3091,streams
2019-12-03,yt_release_ts_local,Council,yes,qFwyylYFLJM,https://www.youtube.com/watch?v=qFwyylYFLJM,Cottonwood Heights City Council Meeting - Live,887,streams
2019-12-03,yt_release_ts_local,Council,yes,wIyu4MseeK8,https://www.youtube.com/watch?v=wIyu4MseeK8,Cottonwood Heights City Council Meeting - Live,3213,streams
2019-12-03,yt_release_ts_local,Council,yes,ePM-FUKC1Lo,https://www.youtube.com/watch?v=ePM-FUKC1Lo,Cottonwood Heights City Council Meeting - Live,5323,streams
2019-11-19,yt_release_ts_local,Council,yes,eBNx5XggDss,https://www.youtube.com/watch?v=eBNx5XggDss,Cottonwood Heights City Council Meeting - Live,2062,streams
2019-11-19,yt_release_ts_local,Council,yes,qTG5yGp85hE,https://www.youtube.com/watch?v=qTG5yGp85hE,Cottonwood Heights City Council Meeting - Live,4250,streams
2019-11-19,yt_release_ts_local,Council,yes,qwq_vKJ2Bdk,https://www.youtube.com/watch?v=qwq_vKJ2Bdk,Cottonwood Heights City Council Meeting - Live,929,streams
2019-11-05,yt_release_ts_local,Council,yes,ETXrEzlXR2Y,https://www.youtube.com/watch?v=ETXrEzlXR2Y,Cottonwood Heights City Council Meeting - Live,3647,streams
2019-11-05,yt_release_ts_local,Council,yes,nKrSk-DkRVs,https://www.youtube.com/watch?v=nKrSk-DkRVs,Cottonwood Heights City Council Meeting - Live,5461,streams
2019-10-15,yt_release_ts_local,Council,yes,M-stuPRqbec,https://www.youtube.com/watch?v=M-stuPRqbec,Cottonwood Heights City Council Meeting - Live,2907,streams
2019-10-15,yt_release_ts_local,Council,yes,MLFLSXUzKFM,https://www.youtube.com/watch?v=MLFLSXUzKFM,Cottonwood Heights City Council Meeting - Live,4370,streams
2019-10-15,yt_release_ts_local,Council,yes,8qBT_3RCTHk,https://www.youtube.com/watch?v=8qBT_3RCTHk,Cottonwood Heights City Council Meeting - Live,6618,streams
2019-10-01,yt_release_ts_local,Council,yes,-nbbql22ttQ,https://www.youtube.com/watch?v=-nbbql22ttQ,Cottonwood Heights City Council Meeting - Live,4101,streams
2019-10-01,yt_release_ts_local,Council,yes,DxAt-stywus,https://www.youtube.com/watch?v=DxAt-stywus,Cottonwood Heights City Council Meeting - Live,4424,streams
2019-09-17,title_mdy,Council,yes,XF4qIRA2WEk,https://www.youtube.com/watch?v=XF4qIRA2WEk,Cottonwood Heights City Council Meetings - 9-17-2019,500,streams
