meeting_date,motion_no,motion_text,mover,seconder,result_raw,outcome,stage,names_recorded,n_aye,n_nay,source_file,provenance
2020-03-10,3,Commissioner Harvey moved to approve the lease agreement by/between the Weber County Library Board of Trustees and the Weber County Library Development Fund for lease of property at the Pleasant Valley Branch; Chair Froerer seconded.,Harvey,Froerer,Commissioner Harvey – aye; Commissioner Jenkins – nay; Chair Froerer – aye,Pass,,1,2,1,legislative/minutes/2020/2020-03-10_commission.md,county_portal
2020-03-10,4,"Commissioner Jenkins moved to approve the contract with North Ogden City for the purchase of a right- of-way for $6,365 to facilitate ADA sidewalk access at a street crossing; Commissioner Harvey seconded.",Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-03-10_commission.md,county_portal
2020-03-10,5,Commissioner Jenkins moved to approve the contract with Davis County for temporary correctional facility nursing services; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-03-10_commission.md,county_portal
2020-03-10,6,Commissioner Jenkins moved to convene a closed meeting to discuss strategy relating to pending or reasonably imminent litigation; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-03-10_commission.md,county_portal
2020-03-10,7,Commissioner Jenkins moved to reconvene the public meeting; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-03-10_commission.md,county_portal
2020-03-10,8,Commissioner Jenkins moved to adjourn at 11:59 a.m.; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-03-10_commission.md,county_portal
2020-03-17,1,Commissioner Harvey moved to approve the consent items; Chair Froerer seconded.,Harvey,Froerer,Commissioner Harvey – aye; Chair Froerer – aye,Pass,,1,2,0,legislative/minutes/2020/2020-03-17_commission.md,county_portal
2020-03-17,2,Commissioner Harvey moved to approve the contract with VitalCore Health Strategies for inmate healthcare services; Chair Froerer seconded.,Harvey,Froerer,Commissioner Harvey – aye; Chair Froerer – aye,Pass,,1,2,0,legislative/minutes/2020/2020-03-17_commission.md,county_portal
2020-03-17,3,"Commissioner Harvey moved to approve the conditional use request for Halcyon Estates, a Planned Residential Unit Development, consisting of 39 residential units, and a 10.0 acre open space parcel; Chair Froerer seconded.",Harvey,Froerer,Commissioner Harvey – aye; Chair Froerer – aye,Pass,,1,2,0,legislative/minutes/2020/2020-03-17_commission.md,county_portal
2020-03-17,4,Commissioner Harvey moved to approve this contract with Pictometry International; Chair Froerer seconded.,Harvey,Froerer,Commissioner Harvey – aye; Chair Froerer – aye,Pass,,1,2,0,legislative/minutes/2020/2020-03-17_commission.md,county_portal
2020-03-17,5,"Commissioner Harvey moved to approve the contract with the U.S. Department of Agriculture, Natural Resources Conservation Service to facilitate repairs to the Ogden and Weber Rivers in Ogden City and West Haven; Chair Froerer seconded.",Harvey,Froerer,Commissioner Harvey – aye; Chair Froerer – aye,Pass,,1,2,0,legislative/minutes/2020/2020-03-17_commission.md,county_portal
2020-03-17,6,Commissioner Harvey moved to adjourn at 11:33 a.m.; Chair Froerer seconded.,Harvey,Froerer,Commissioner Harvey – aye; Chair Froerer – aye,Pass,,1,2,0,legislative/minutes/2020/2020-03-17_commission.md,county_portal
2020-03-31,1,Commissioner Jenkins moved to approve the consent items; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins– aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-03-31_commission.md,county_portal
2020-03-31,2,Commissioner Harvey moved to approve the grant modification with the Indigent Defense Commission to hire an administrative assistant; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins– aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-03-31_commission.md,county_portal
2020-03-31,3,Commissioner Harvey moved to approve the contract with Deborah Davis for consultative and expert witness services; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins– aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-03-31_commission.md,county_portal
2020-03-31,4,Commissioner Jenkins moved to approve the contract with Bonneville Collections for bad debt and bad check recovery services; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins– aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-03-31_commission.md,county_portal
2020-03-31,5,"Commissioner Harvey moved to approve the contract with Hunden Strategic Partners to determine market, financial feasibility and economic impact of possible OECC expansion; Commissioner Jenkins seconded",Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins– aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-03-31_commission.md,county_portal
2020-03-31,6,Commissioner Jenkins moved to adjourn at 4:38 p.m.; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-03-31_commission.md,county_portal
2020-04-07,1,Commissioner Jenkins moved to approve the consent items; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-07_commission.md,county_portal
2020-04-07,2,Commissioner Jenkins moved to adopt Resolution 9-2020 approving the 2019 Municipal Wastewater Planning Program annual report; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-07_commission.md,county_portal
2020-04-07,3,Commissioner Harvey moved to adopt Ordinance 2020-5 establishing a procedure to provide temporary relief from business personal property tax penalties/interest due to COVID-19 pandemic; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins– aye; Chair Froerer – aye,Pass,First Reading,1,3,0,legislative/minutes/2020/2020-04-07_commission.md,county_portal
2020-04-07,4,Commissioner Harvey moved to approve the contract with Rocky Mountain Power for relocation of power poles and power lines in the Weber Center’s east parking lot; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins– aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-07_commission.md,county_portal
2020-04-07,5,Commissioner Jenkins moved to adjourn at 10:40 a.m.; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-07_commission.md,county_portal
2020-04-14,1,Commissioner Jenkins moved to approve the consent items; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-14_commission.md,county_portal
2020-04-14,2,"Commissioner Harvey moved to approve the contract with Pacific Office Automation for the purchase and servicing of imaging equipment, including copiers and printers; Commissioner Jenkins seconded.",Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-14_commission.md,county_portal
2020-04-14,3,Commissioner Jenkins moved to approve the right-of-way contracts with the above listed property owners for property acquisition for 2550 South; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-14_commission.md,county_portal
2020-04-14,4,Commissioner Harvey moved to adjourn at 10:36 a.m.; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-14_commission.md,county_portal
2020-04-21,1,Commissioner Harvey moved to approve the consent items; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-21_commission.md,county_portal
2020-04-21,2,Commissioner Jenkins moved to adopt Resolution 10-2020 making the following appointments to the to the Liberty Cemetery Board: Ronnie Chambers; Jennefer Hilburn; and James Hadlock through 12/31/2023; and Tym Dickson and Tessa Bailey through 12/31/2021; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-21_commission.md,county_portal
2020-04-21,3,Commissioner Harvey moved to approve the addendum to the agreement with Rebecca Voymas for Indigent Defense Attorney in Juvenile Court; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-21_commission.md,county_portal
2020-04-21,4,Commissioner Jenkins moved to adjourn at 10:24 a.m.; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-21_commission.md,county_portal
2020-04-28,1,Commissioner Jenkins moved to approve the consent items; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-28_commission.md,county_portal
2020-04-28,2,Commissioner Harvey moved to adopt Resolution 11-2020 declaring the county’s intent to pick up a certain percentage of certain Public Safety employees’ contributions to the Utah State Retirement System; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-28_commission.md,county_portal
2020-04-28,3,Commissioner Jenkins moved to approve the contract with Granite Construction Company for the North Ogden Divide project; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-28_commission.md,county_portal
2020-04-28,4,"Commissioner Harvey moved to approve the contract with Stanley Consultants, Inc., for construction management for the North Ogden Divide project; Commissioner Jenkins seconded.",Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-28_commission.md,county_portal
2020-04-28,5,Commissioner Harvey moved to approve the contract with Dobe Construction for the installation of a waterline for the new Archery Park; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-28_commission.md,county_portal
2020-04-28,6,Commissioner Harvey moved to adjourn the public meeting and convene the public hearing; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-28_commission.md,county_portal
2020-04-28,7,Commissioner Jenkins moved to adjourn the public hearing and reconvene the public meeting; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-28_commission.md,county_portal
2020-04-28,8,Commissioner Jenkins moved to adjourn at 10:41 a.m.; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-04-28_commission.md,county_portal
2020-05-05,1,Commissioner Harvey moved to approve the consent items; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-05_commission.md,county_portal
2020-05-05,2,Commissioner Jenkins moved to approve Weber County RAMP Board’s EZ RAMP grant recommendations; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-05_commission.md,county_portal
2020-05-05,3,Commissioner Harvey moved to approve the agreement with Ogden City regarding the City’s review and approval of certain Weber Center site plan changes; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-05_commission.md,county_portal
2020-05-05,4,Commissioner Jenkins moved to approve the contract with Douglas Archery for a concessionaire at Archery Park; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-05_commission.md,county_portal
2020-05-05,5,"Commissioner Jenkins moved to approve the contract with The Masters Touch, LLC, for printing, mailing, and emailing valuation notices and tax notices; Commissioner Harvey seconded.",Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-05_commission.md,county_portal
2020-05-05,6,Commissioner Harvey moved to approve the contract with Lindsey Watkins to assist in fulfilling the data collection requirement for the Indigent Defense Commission grant; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-05_commission.md,county_portal
2020-05-05,7,Commissioner Harvey moved to approve the contract with Norah Rudin for a DNA analysis expert; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-05_commission.md,county_portal
2020-05-05,8,Commissioner Harvey moved to adjourn at 10:52 a.m.; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-05_commission.md,county_portal
2020-05-12,1,Commissioner Jenkins moved to approve the consent items; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-12_commission.md,county_portal
2020-05-12,2,Commissioner Jenkins moved to ratify a contract with Utah Quarter Horse Association for Golden Spike Futurity Trials/Challenge Races; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-12_commission.md,county_portal
2020-05-12,3,Commissioner Jenkins moved to approve the contract with Rocky Mountain Power to install a new increased size transformer to the Upper Valley radio tower; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-12_commission.md,county_portal
2020-05-12,4,Commissioner Harvey moved to approve the contract with E.K. Bailey for construction of a storage/training warehouse for the Sheriff’s Office; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-12_commission.md,county_portal
2020-05-12,5,Commissioner Harvey moved to adjourn the public meeting and convene the public hearing; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-12_commission.md,county_portal
2020-05-12,6,Commissioner Jenkins moved to adjourn the public hearing and reconvene the public meeting; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-12_commission.md,county_portal
2020-05-12,7,Commissioner Harvey moved to approve the Community Development Block Grant second,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-12_commission.md,county_portal
2020-05-12,8,Commissioner Jenkins moved to adjourn at 10:49 a.m.; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-12_commission.md,county_portal
2020-05-19,1,Commissioner Harvey moved to approve the consent items; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-19_commission.md,county_portal
2020-05-19,2,Commissioner Jenkins moved to approve the Interlocal Agreement with Ogden City clarifying responsibilities between the City and County for the NRCS bank stabilization projects on the Ogden and Weber Rivers; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-19_commission.md,county_portal
2020-05-19,3,Commissioner Harvey moved to approve the Interlocal Agreement with Salt Lake County for acquisition and dispensing of medical supplies; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-19_commission.md,county_portal
2020-05-19,4,Commissioner Harvey moved to approve the contract with Barnett Intermountain Water Consulting for consultative services related to various water rights and other water related issues; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-19_commission.md,county_portal
2020-05-19,5,"Commissioner Jenkins moved to approve the contract with K&H Election Services for election ballot printing, processing and mailing services; Commissioner Harvey seconded.",Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-19_commission.md,county_portal
2020-05-19,6,"Commissioner Jenkins moved to approve the $14,000 distribution of “Prop 1 Funds” to Trails Foundation of Northern Utah for maintenance of trails in North Fork Park; Commissioner Harvey seconded.",Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-19_commission.md,county_portal
2020-05-19,7,Commissioner Harvey moved to adjourn the public meeting and convene the public hearing; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-19_commission.md,county_portal
2020-05-19,8,Commissioner Jenkins moved to adjourn the public hearing and reconvene the public meeting; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-19_commission.md,county_portal
2020-05-19,9,Commissioner Harvey moved to adopt Ordinance 2020-6 vacating a 10-foot public utility easement located at the north and west lot lines of lot 16 of Cameron Village Cluster Subdivision; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-19_commission.md,county_portal
2020-05-19,10,Commissioner Jenkins moved to adjourn at 10:51 a.m.; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-19_commission.md,county_portal
2020-05-26,1,Commissioner Jenkins moved to approve the consent items; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-26_commission.md,county_portal
2020-05-26,2,Commissioner Jenkins moved to approve the agreement with Cache Valley Bank allowing for temporary Weber Center parking on Bank property; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-26_commission.md,county_portal
2020-05-26,3,"Commissioner Jenkins moved to grant final approval of Parkside PRUD Phase 2A, consisting of 12 lots; Commissioner Harvey seconded.",Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-26_commission.md,county_portal
2020-05-26,4,"Commissioner Harvey moved to approve the contract with Epic Engineering, P.C., for SWPPP Inspection Services ensuring compliance to the state regulations; Commissioner Jenkins seconded.",Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-26_commission.md,county_portal
2020-05-26,5,Commissioner Jenkins moved to approve the right-of-way contract with Linda Larkin for the 12th Street widening project; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-26_commission.md,county_portal
2020-05-26,6,Commissioner Harvey moved to approve the contract with Marty Simper/Utah Quarter Horse Association for the Quarter Horse Show at the Golden Spike Event Center; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-26_commission.md,county_portal
2020-05-26,7,Commissioner Harvey moved to approve the contract with Roper Buildings DBA-DMLP Resources for construction of a loping area and connection covering for the riding arena phases 1 and 2 at the Golden Spike Event Center; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-26_commission.md,county_portal
2020-05-26,8,Commissioner Harvey moved to approve the contract with Elite Productions for the “contestant only” jackpot at the Golden Spike Event Center; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-26_commission.md,county_portal
2020-05-26,9,Commissioner Harvey moved to approve the contract with Utah State University for a 4H Dog Show at the Golden Spike Event Center; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-26_commission.md,county_portal
2020-05-26,10,Commissioner Harvey moved to approve the contract with Broken Heart Rodeo Company for the Kickin’ Corona High School Invitational Rodeo at the Golden Spike Event Center; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-26_commission.md,county_portal
2020-05-26,11,Commissioner Harvey moved to adjourn at 11:07 a.m.; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-05-26_commission.md,county_portal
2020-06-02,1,Commissioner Jenkins moved to approve the consent items; Chair Froerer seconded.,Jenkins,Froerer,Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,2,0,legislative/minutes/2020/2020-06-02_commission.md,county_portal
2020-06-02,2,Commissioner Jenkins moved to designate Commissioner Gage Froerer to represent Weber County at meetings of the Weber Center Owners Association; Chair Froerer seconded.,Jenkins,Froerer,Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,2,0,legislative/minutes/2020/2020-06-02_commission.md,county_portal
2020-06-02,3,Commissioner Jenkins moved to approve the contract with Freedom Riders for therapeutic riding in the Golden Spike Event Center; Chair Froerer seconded.,Jenkins,Froerer,Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,2,0,legislative/minutes/2020/2020-06-02_commission.md,county_portal
2020-06-02,4,Commissioner Jenkins moved to adjourn at 10:25 a.m.; Chair Froerer seconded.,Jenkins,Froerer,Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,2,0,legislative/minutes/2020/2020-06-02_commission.md,county_portal
2020-06-09,1,Commissioner Harvey moved to approve the consent items; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-06-09_commission.md,county_portal
2020-06-09,2,"Commissioner Harvey moved to adopt Resolution 12-2020 reappointing Diana Allison to the Weber County Library Board through June 30, 2024; Commissioner Jenkins seconded.",Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-06-09_commission.md,county_portal
2020-06-09,3,Commissioner Harvey moved to approve the first reading of the ordinance establishing a Library Capital Projects Fund; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,First Reading,1,3,0,legislative/minutes/2020/2020-06-09_commission.md,county_portal
2020-06-09,4,"Commissioner Harvey moved to adopt Resolution 13-2020 reappointing Robert Hunter to the Weber County Career Service Council through June 30, 2023; Commissioner Jenkins seconded.",Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,First Reading,1,3,0,legislative/minutes/2020/2020-06-09_commission.md,county_portal
2020-06-09,5,"Commissioner Harvey moved to adopt Resolution 14-2020 reappointing Marcia Owen to the Weber County Career Service Council through June 30, 2023; Commissioner Jenkins seconded.",Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,First Reading,1,3,0,legislative/minutes/2020/2020-06-09_commission.md,county_portal
2020-06-09,6,Commissioner Jenkins moved to approve the agreement with the Federal Highway Administration-Central Federal Lands Highway Division for project scoping of Causey Reservoir Access Improvements (Federal Lands Access Program grant); Commissioner Harvey seconded,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-06-09_commission.md,county_portal
2020-06-09,7,Commissioner Jenkins moved to adjourn at 11:05 a.m.; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-06-09_commission.md,county_portal
2020-06-16,1,Commissioner Jenkins moved to approve the consent items; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-06-16_commission.md,county_portal
2020-06-16,2,Commissioner Jenkins moved to adopt Resolution 15-2020 adopting the 2020 final tax rates for Weber County and the Municipal Services Fund; Commissioner Harvey seconded.,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-06-16_commission.md,county_portal
2020-06-16,3,Commissioner Harvey moved to adopt Ordinance 2020-7 establishing a Library Capital Projects Fund; Commissioner Jenkins seconded.,Harvey,Jenkins,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,Second Reading,1,3,0,legislative/minutes/2020/2020-06-16_commission.md,county_portal
2020-06-16,4,Commissioner Jenkins moved to put this item regarding the Heritage Land Development’s appeal of the Western Weber Planning Commission denial of preliminary approval for Taylor Landing on next week’s agenda to visit the property; Commissioner Harvey seconded,Jenkins,Harvey,Commissioner Harvey – aye; Commissioner Jenkins – aye; Chair Froerer – aye,Pass,,1,3,0,legislative/minutes/2020/2020-06-16_commission.md,county_portal
