body,body_name,event_date,notice_id,title,file_id,filename,type_label,minutes_like
753,City Council,2015-04-14,264839,Agenda,151727,CCA20150414.pdf,Other,False
753,City Council,2015-04-07,263513,Business Meeting,182821,20150407CCM.pdf,Meeting Minutes,False
753,City Council,2015-04-07,263513,Business Meeting,182819,Councilpacket20150407.pdf,Public Information Handout,False
753,City Council,2015-04-07,263513,Business Meeting,150343,CCA20150407.pdf,Other,False
753,City Council,2015-03-17,260627,Business Meeting,182823,20150317CCM.pdf,Meeting Minutes,False
753,City Council,2015-03-10,261985,City Council Minutes,148669,Approved CCM20150310.pdf,Meeting Minutes,False
753,City Council,2015-03-10,261981,City Council Minutes,148667,Approved CCM20150310.pdf,Other,False
753,City Council,2015-03-10,261979,City Council Minutes,148665,Approved CCM20150310.pdf,Meeting Minutes,False
753,City Council,2015-03-10,292659,Business Meeting,182825,20150310CWM.pdf,Meeting Minutes,False
753,City Council,2015-03-03,257779,City Council Agenda,144199,CCA20150303.pdf,Other,False
753,City Council,2015-03-03,257781,Business Meeting,182827,20150303CCM.pdf,Meeting Minutes,False
753,City Council,2015-03-03,257781,Business Meeting,144201,CCA20150303.pdf,Other,False
753,City Council,2015-02-19,256445,Midvale City Council Meeting Minutes,142673,20141118RDAM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256427,Midvale City Council Meeting Minutes,142649,20141007CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256427,Midvale City Council Meeting Minutes,142651,20141028CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256427,Midvale City Council Meeting Minutes,142653,20140902CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256427,Midvale City Council Meeting Minutes,142655,20140909CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256427,Midvale City Council Meeting Minutes,142657,20140916CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256427,Midvale City Council Meeting Minutes,142659,20140805CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256427,Midvale City Council Meeting Minutes,142661,20140819CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256425,Midvale City Council Meeting Minutes,142635,20141007CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256425,Midvale City Council Meeting Minutes,142637,20141028CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256425,Midvale City Council Meeting Minutes,142639,20140902CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256425,Midvale City Council Meeting Minutes,142641,20140909CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256425,Midvale City Council Meeting Minutes,142643,20140916CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256415,Midvale City Council Meeting Minutes,142623,20141216CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256415,Midvale City Council Meeting Minutes,142625,20141118CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256411,Midvale City Council Meeting Minutes,142619,20141216CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256407,Midvale City Council Meeting Minutes,142609,20150203CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256407,Midvale City Council Meeting Minutes,142611,20150106CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256407,Midvale City Council Meeting Minutes,142613,20150113CWM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256407,Midvale City Council Meeting Minutes,142615,20150120CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-19,256405,Midvale City Council Meeting Minutes,142607,20150203CCM.pdf,Meeting Minutes,False
753,City Council,2015-02-17,261095,City Council Minutes,147595,City Council Minutes Feb 17 2015.pdf,Meeting Minutes,True
753,City Council,2015-02-17,257879,Business Meeting,182831,20150217CCM.pdf,Meeting Minutes,False
753,City Council,2015-01-20,250161,Business Meeting,136699,CCA20150120final.pdf,Other,False
753,City Council,2015-01-13,248437,Workshop Meeting,135127,20150113CWA.pdf,Other,False
753,City Council,2015-01-06,247257,Business Meeting,134099,20150106CCA.pdf,Other,False
753,City Council,2014-12-16,292687,Business Meeting,182867,20141216CCM.pdf,Meeting Minutes,False
753,City Council,2014-11-18,292685,Business Meeting,182865,20141118CCM.pdf,Meeting Minutes,False
753,City Council,2014-11-03,241119,Council Seat Vacancy,128109,2013 Council District Map.pdf,Public Information Handout,False
753,City Council,2014-10-28,292683,Business Meeting,182863,20141028CCM.pdf,Meeting Minutes,False
753,City Council,2014-10-07,292679,Business Meeting,182859,20141007CCM.pdf,Meeting Minutes,False
753,City Council,2014-09-16,231755,Business Meeting,182833,20140916CCM.pdf,Meeting Minutes,False
753,City Council,2014-09-16,231755,Business Meeting,119485,CCA20140916.pdf,Other,False
753,City Council,2014-09-16,292677,Business Meeting,182857,20140916CCM.pdf,Meeting Minutes,False
753,City Council,2014-09-09,292675,Workshop Meeting,182855,20140909CCM.pdf,Meeting Minutes,False
753,City Council,2014-09-02,292673,Business Meeting,182853,20140902CCM.pdf,Meeting Minutes,False
753,City Council,2014-08-19,227757,Amended Agenda,115797,20140819CCAamended-2.pdf,Other,False
753,City Council,2014-08-19,227579,Amended City Council Agenda,115617,20140819CCAAMENDED.pdf,Other,False
753,City Council,2014-08-19,227411,Midvale City Council Meeting Agenda,115511,20140819CCA.pdf,Other,False
753,City Council,2014-08-19,292665,Business Meeting,182847,20140819CCM.pdf,Meeting Minutes,False
753,City Council,2014-08-05,224735,Truth in Taxation Hearing,113223,TNTAdJulyAug FY2015.pdf,Other,False
753,City Council,2014-08-05,292663,Business Meeting,182845,20140805CCM.pdf,Meeting Minutes,False
753,City Council,2014-07-22,224099,Business Meeting,182843,20140722CCM.pdf,Meeting Minutes,False
753,City Council,2014-07-22,224099,Business Meeting,112577,CCA20140722.pdf,Other,False
753,City Council,2014-07-01,221833,Business Meeting,110431,Amended20140701CCA.pdf,Other,False
753,City Council,2014-06-17,219665,Business Meeting,108477,20140617CCA.pdf,Audio Recording,False
753,City Council,2014-04-15,209617,City Council Meeting Agenda,99773,CCA20140415.pdf,,False
753,City Council,2014-04-01,207343,City Council Agenda,97987,20140401CCA.pdf,,False
753,City Council,2014-03-18,205565,Amended Agenda,96403,20140318CCAamended final.pdf,,False
753,City Council,2014-03-14,205374,Meeting Agenda,96180,20140318CCA.pdf,,False
753,City Council,2014-02-14,200805,City Council Meeting,92069,20140218CCA.pdf,,False
753,City Council,2014-02-04,198153,Midvale City Meeting Agenda,89793,CCA02042014.pdf,,False
753,City Council,2014-01-27,197461,Surplus Announcement,88827,Surplus Announcement.pdf,,False
753,City Council,2014-01-21,196051,City Council Meeting,87653,CCA20140121FINAL.pdf,,False
753,City Council,2014-01-14,194711,City Council Meeting Agenda,86975,20140114CCW.pdf,,False
753,City Council,2014-01-07,193557,City Council Agenda 1-07-2014,85601,20140107CCA updated.pdf,,False
753,City Council,2013-12-05,189761,City Council Legislative Breakfast Meeting,82471,20131205 legislative breakfast.pdf,,False
753,City Council,2013-12-03,189757,City Council Meeting Cancelled,82467,20131203CCA cancelled.pdf,,False
753,City Council,2013-11-19,187807,City Council Meeting Agenda,80649,cca111913.pdf,,False
753,City Council,2013-11-12,186757,Midvale City Meeting Agenda,79927,20131112CCA.pdf,,False
753,City Council,2013-10-22,184091,City Council Meeting,77617,20131022CCA.pdf,,False
753,City Council,2013-10-08,181721,City Council Meeting,75613,20131008WA.pdf,,False
753,City Council,2013-10-01,180519,Midvale City Council Meeting Agenda,74317,20131001CCA.pdf,,False
754,Planning Commission,2026-07-22,1094261,Midvale City Planning Commission Notice of Cancelled Meeting,1459197,PC Agenda - CANCELLED - 7-22-2026.pdf,Other,False
754,Planning Commission,2026-07-08,1092801,Midvale City Planning Commission Agenda and Packet,1456819,PC Agenda &amp; Notice - 7-8-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-07-08,1092801,Midvale City Planning Commission Agenda and Packet,1456821,PC Packet 7-8-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-07-08,1091679,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1454541,PC Agenda &amp; Notice - 7-8-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-06-24,1090103,Midvale City Planning Commission Agenda and Packet,1451025,PC Agenda &amp; Notice - 6-24-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-06-24,1090103,Midvale City Planning Commission Agenda and Packet,1451027,PC Packet 6-24-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-06-24,1088373,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1447657,PC Agenda &amp; Notice - 6-24-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-06-10,1084045,"Midvale City Planning Commission Notice of Public Hearing, Meeting Agenda, &amp; Packet",1439633,PC Agenda &amp; Notice - 6-10-2026.pdf,Other,False
754,Planning Commission,2026-06-10,1084045,"Midvale City Planning Commission Notice of Public Hearing, Meeting Agenda, &amp; Packet",1445563,PC Packet 6-10-2026.pdf,Other,False
754,Planning Commission,2026-05-27,1080401,Midvale City Planning Commission Notice of Cancelled Meeting,1432459,PC Agenda - 5-27-2026 - CANCELLED.pdf,Other,False
754,Planning Commission,2026-05-13,1078637,Midvale City Planning Commission Agenda and Packet,1429323,PC Agenda &amp; Notice - 5-13-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-05-13,1078637,Midvale City Planning Commission Agenda and Packet,1429325,PC Packet 5-13-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-05-13,1076625,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1425507,PC Agenda &amp; Notice - 5-13-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-04-22,1073521,Midvale City Planning Commission Agenda and Packet,1419479,PC Agenda &amp; Notice - 4-22-2026 Updated.pdf,Public Information Handout,False
754,Planning Commission,2026-04-22,1073521,Midvale City Planning Commission Agenda and Packet,1419655,PC Packet 4-22-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-04-22,1071255,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1415141,PC Agenda &amp; Notice - 4-22-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-04-08,1065721,Midvale City Planning Commission Notice of Cancelled Meeting,1403971,PC Agenda - CANCELLED - 4-8-2026.pdf,Other,False
754,Planning Commission,2026-03-25,1067307,Midvale City Planning Commission Agenda &amp; Packet,1409441,PC Packet - 3-25-2026.pdf,Other,False
754,Planning Commission,2026-03-25,1065719,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1403969,PC Agenda &amp; Notice - 3-25-2026.pdf,Other,False
754,Planning Commission,2026-03-11,1064193,Midvale City Planning Commission Agenda and Packet,1400939,PC Agenda &amp; Notice - 3-11-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-03-11,1064193,Midvale City Planning Commission Agenda and Packet,1400941,PC Packet 3-11-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-03-11,1062971,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1398379,PC Agenda &amp; Notice - 3-11-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-02-25,1060883,Midvale City Planning Commission Agenda - Cancelled,1394033,PC Agenda - CANCELLED - 2-25-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-02-11,1057385,Midvale City Planning Commission Agenda and Packet,1387233,PC Agenda &amp; Notice - 2-11-2026 Updated.pdf,Public Information Handout,False
754,Planning Commission,2026-02-11,1057385,Midvale City Planning Commission Agenda and Packet,1387235,PC Packet 2-11-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-02-11,1055643,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1384293,PC Agenda &amp; Notice - 2-11-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-01-28,1053957,Midvale City Planning Commission Agenda and Packet,1380441,PC Agenda &amp; Notice - 1-28-2026 Updated.pdf,Public Information Handout,False
754,Planning Commission,2026-01-28,1053957,Midvale City Planning Commission Agenda and Packet,1380443,PC Packet 1-28-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-01-28,1052367,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1377453,PC Agenda &amp; Notice - 1-28-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-01-14,1050457,Midvale City Planning Commission Agenda and Packet,1373805,PC Agenda &amp; Notice - 1-14-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-01-14,1050457,Midvale City Planning Commission Agenda and Packet,1373807,PC Packet 1-14-2026.pdf,Public Information Handout,False
754,Planning Commission,2026-01-14,1048515,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1371165,PC Agenda &amp; Notice - 1-14-2026.pdf,Public Information Handout,False
754,Planning Commission,2025-12-10,1043147,Midvale City Planning Commission Agenda and Packet,1360985,PC Agenda &amp; Notice - 12-10-2025 - Amended.pdf,Public Information Handout,False
754,Planning Commission,2025-12-10,1043147,Midvale City Planning Commission Agenda and Packet,1360987,PC Packet 12-10-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-12-10,1041215,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1357405,PC Agenda &amp; Notice - 12-10-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-11-12,1035469,Midvale City Planning Commission Agenda and Packet,1346491,PC Agenda &amp; Notice - 11-12-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-11-12,1035469,Midvale City Planning Commission Agenda and Packet,1346493,PC Packet 11-12-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-11-12,1033841,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1343331,PC Agenda &amp; Notice - 11-12-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-10-22,1030915,Midvale City Planning Commission Agenda and Packet *AMENDED*,1339187,PC Packet 10-22-2025 Amended.pdf,Public Information Handout,False
754,Planning Commission,2025-10-22,1030915,Midvale City Planning Commission Agenda and Packet *AMENDED*,1339189,PC Agenda &amp; Notice - 10-22-2025 Amended.pdf,Public Information Handout,False
754,Planning Commission,2025-10-22,1029421,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1334871,PC Agenda &amp; Notice - 10-22-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-10-08,1027403,Midvale City Planning Commission Agenda and Packet,1331655,PC Agenda &amp; Notice - 10-8-2025 v2.pdf,Public Information Handout,False
754,Planning Commission,2025-10-08,1027403,Midvale City Planning Commission Agenda and Packet,1331657,PC Packet - 10-8-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-10-08,1025893,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1329163,PC Agenda &amp; Notice - 10-8-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-09-24,1024125,Midvale City Planning Commission Agenda and Packet,1325351,PC Agenda &amp; Noticing - 9-24-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-09-24,1024125,Midvale City Planning Commission Agenda and Packet,1325353,PC Packet 9-24-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-09-24,1022139,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1321629,PC Agenda &amp; Noticing - 9-24-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-09-10,1020609,Midvale City Planning Commission Agenda and Packet,1318857,PC Agenda &amp; Notice - 9-10-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-09-10,1020609,Midvale City Planning Commission Agenda and Packet,1318859,PC Packet 9-10-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-09-10,1019065,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1315915,PC Agenda &amp; Notice - 9-10-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-08-27,1017573,Midvale City Planning Commission Agenda and Packet,1312889,PC Agenda &amp; Notice - 8-27-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-08-27,1017573,Midvale City Planning Commission Agenda and Packet,1312891,PC Packet 8-27-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-08-27,1015611,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1308907,PC Agenda &amp; Notice - 8-27-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-08-13,1014207,Midvale City Planning Commission Agenda and Packet,1306255,PC Agenda &amp; Notice - 8-13-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-08-13,1014207,Midvale City Planning Commission Agenda and Packet,1306257,PC Packet 8-13-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-08-13,1012387,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1303381,PC Agenda &amp; Notice - 8-13-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-07-09,1006821,Midvale City Planning Commission Agenda - Cancelled,1293331,PC Agenda - CANCELLED - 7-9-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-06-25,1004103,Midvale City Planning Commission Agenda - Cancelled,1287643,PC Agenda - CANCELLED - 6-25-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-06-11,1000251,Midvale City Planning Commission Agenda and Packet,1281235,PC Agenda &amp; Notice - 6-11-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-06-11,1000251,Midvale City Planning Commission Agenda and Packet,1281237,PC Packet - 6-11-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-06-11,998369,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1277999,PC Agenda &amp; Notice - 6-11-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-05-28,995011,Midvale City Planning Commission Agenda - Cancelled,1271709,PC Agenda - CANCELLED 5-28-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-05-14,992887,Midvale City Planning Commission Agenda and Packet,1267681,PC Agenda &amp; Notice - 5-14-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-05-14,992887,Midvale City Planning Commission Agenda and Packet,1267683,PC Packet 5-14-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-05-14,990945,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1264563,PC Agenda &amp; Notice - 5-14-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-04-23,989497,Midvale City Planning Commission Agenda and Packet,1262095,2025.04.23 PC Packet.pdf,Public Information Handout,False
754,Planning Commission,2025-04-23,989497,Midvale City Planning Commission Agenda and Packet,1262097,PC Agenda &amp; Notice - 4-23-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-04-23,986059,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1255681,PC Agenda &amp; Notice - 4-23-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-04-09,985143,Midvale City Planning Commission Agenda and Packet,1254269,PC Agenda &amp; Notice - 4-9-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-04-09,985143,Midvale City Planning Commission Agenda and Packet,1255127,PC Packet 4-9-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-04-09,983307,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1251105,PC Agenda &amp; Notice - 4-9-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-03-26,982045,Midvale City Planning Commission Agenda and Packet,1248667,PC Agenda &amp; Notice - 3-26-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-03-26,982045,Midvale City Planning Commission Agenda and Packet,1248669,PC Packet - 3-26-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-03-26,980217,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1244939,PC Agenda &amp; Notice - 3-26-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-03-12,978613,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1242035,PC Agenda &amp; Notice - 3-12-2025 Amended.pdf,Public Information Handout,False
754,Planning Commission,2025-03-12,978613,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1242037,PC Packet - 3-12-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-03-12,976917,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1241559,PC Agenda &amp; Notice - 3-12-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-02-26,975707,Midvale City Planning Commission Agenda and Packet,1236013,PC Agenda &amp; Notice - 2-26-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-02-26,975707,Midvale City Planning Commission Agenda and Packet,1236015,PC Packet 2-26-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-02-26,973965,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1232967,PC Agenda &amp; Notice - 2-26-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-02-12,972119,Midvale City Planning Commission Agenda and Packet,1229327,PC Agenda &amp; Notice - 2-12-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-02-12,972119,Midvale City Planning Commission Agenda and Packet,1229329,PC Packet 2-12-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-02-12,972119,Midvale City Planning Commission Agenda and Packet,1240699,2.12.25_Minutes_APPROVED.pdf,Public Information Handout,True
754,Planning Commission,2025-02-12,970501,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1226287,PC Agenda &amp; Notice - 2-12-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-01-22,967801,Midvale City Planning Commission Agenda and Packet,1221097,PC Agenda &amp; Notice - 1-22-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-01-22,967801,Midvale City Planning Commission Agenda and Packet,1221099,PC Packet 1-22-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-01-22,965453,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1216445,PC Agenda &amp; Notice - 1-22-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-01-08,963615,Midvale City Planning Commission Agenda and Packet,1214207,PC Agenda &amp; Notice - 1-8-2025.pdf,Public Information Handout,False
754,Planning Commission,2025-01-08,963615,Midvale City Planning Commission Agenda and Packet,1214209,1-8-2025 - PC Packet.pdf,Public Information Handout,False
754,Planning Commission,2025-01-08,963615,Midvale City Planning Commission Agenda and Packet,1229581,1.8.25_Minutes_APPROVED.pdf,Public Information Handout,True
754,Planning Commission,2025-01-08,962895,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1213301,PC Agenda &amp; Notice - 1-8-2025.pdf,Public Information Handout,False
754,Planning Commission,2024-12-11,956869,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1201881,PC Agenda &amp; Notice - 12-11-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-11-13,951695,Midvale City Planning Commission Agenda and Packet,1192049,PC Agenda &amp; Notice - 11-13-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-11-13,951695,Midvale City Planning Commission Agenda and Packet,1192051,PC Packet - 11-13-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-11-13,949901,Midvale City Planning Commission Meeting Notice of Public Hearing &amp; Agenda,1188857,PC Agenda &amp; Notice - 11-13-2024.pdf,Other,False
754,Planning Commission,2024-10-24,948781,Public Notice of Request for Proposal (RFP) For Midvale City Planning Software,1186619,Public Notice.pdf,Public Information Handout,False
754,Planning Commission,2024-10-23,945997,Midvale City Planning Commission Meeting,1181171,PC Agenda - 10-23-2024.pdf,Other,False
754,Planning Commission,2024-10-09,944217,Midvale City Planning Commission Agenda and Packet,1177943,PC Agenda &amp; Notice - 10-9-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-10-09,944217,Midvale City Planning Commission Agenda and Packet,1177945,PC Packet - 10-9-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-09-30,943281,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1175983,PC Agenda &amp; Notice - 10-9-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-09-25,940837,Midvale City Planning Commission Agenda - Cancelled,1171499,PC Agenda - CANCELLED - 9-25-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-09-12,936595,MIDVALE CITY REQUEST FOR COMMENTS AND PUBLIC HEARING,1163709,RequestforComments.pdf,Public Information Handout,False
754,Planning Commission,2024-09-11,937445,Midvale City Planning Commission Agenda and Packet,1165313,PC Agenda &amp; Notice - 9-11-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-09-11,937445,Midvale City Planning Commission Agenda and Packet,1165315,PC Packet - 9-11-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-09-11,936401,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1163333,PC Agenda &amp; Notice - 9-11-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-08-28,935173,Midvale City Planning Commission Amended Agenda and Packet,1161163,PC Packet - 8-28-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-08-28,935173,Midvale City Planning Commission Amended Agenda and Packet,1161165,PC Agenda AMENDED - 8-28-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-08-28,933776,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1157788,PC Agenda &amp; Notice - 8-28-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-08-14,931925,Midvale City Planning Commission Agenda and Packet,1154471,PC Agenda &amp; Notice - 8-14-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-08-14,931925,Midvale City Planning Commission Agenda and Packet,1154473,PC Packet 8-14-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-08-14,930479,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1152203,PC Agenda &amp; Notice - 8-14-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-07-24,928851,Midvale City Planning Commission Agenda - Cancelled,1149225,PC Agenda - CANCELLED - 7-24-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-07-10,925115,Midvale City Planning Commission Agenda - Cancelled,1142625,PC Agenda - CANCELLED - 7-10-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-06-26,922741,Midvale City Planning Commission Agenda - Cancelled,1138273,PC Agenda - 6-26-2024 - CANCELLED.pdf,Public Information Handout,False
754,Planning Commission,2024-06-12,918789,Midvale City Planning Commission Agenda and Packet,1131303,PC Agenda &amp; Notice - 6-12-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-06-12,918789,Midvale City Planning Commission Agenda and Packet,1131305,PC Packet 6-12-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-06-12,917149,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1128741,PC Agenda &amp; Notice - 6-12-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-05-22,914431,Midvale City Planning Commission Workshop Agenda and Packet,1123787,PC Packet 5-22-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-05-22,914431,Midvale City Planning Commission Workshop Agenda and Packet,1123789,PC Agenda - 5-22-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-05-08,910293,Midvale City Planning Commission Agenda - Cancelled,1116653,PC Agenda - 5-8-2024 - CANCELLED.pdf,Public Information Handout,False
754,Planning Commission,2024-04-24,907771,Midvale City Planning Commission Agenda and Packet,1112347,PC Agenda - 4-24-2024 Amended.pdf,Public Information Handout,False
754,Planning Commission,2024-04-24,907771,Midvale City Planning Commission Agenda and Packet,1112349,PC Packet 4-24-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-04-24,905835,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1108653,PC Agenda &amp; Notice - 4-24-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-04-24,904025,Midvale City Planning Commission Notice of Public Hearing,1105553,PC Notice - 4-24-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-04-10,903985,Midvale City Planning Commission Agenda and Packet,1105477,PC Agenda &amp; Notice - 4-10-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-04-10,903985,Midvale City Planning Commission Agenda and Packet,1106091,PC Packet 4-10-2024.pdf,Public Information Handout,False
754,Planning Commission,2024-04-10,901321,Midvale City Planning Commission Notice of Public Hearing and Meeting Agenda,1100517,PC Agenda &amp; Notice - 4-10-2024.pdf,Public Information Handout,False
