date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,duration_sec,date_source,body_source,minutes_match
2023-09-07,"Murray City, Live September 7, 2023",PlanningCommission,https://www.youtube.com/watch?v=evd5lbTwD9c,evd5lbTwD9c,asr,https://www.youtube.com/watch?v=evd5lbTwD9c,2026-07-13,na,mapped_not_fetched,,8591,title,weekday,False
2023-09-12,Municipal Council,Council,https://www.youtube.com/watch?v=l-rXuQQ1E8Q,l-rXuQQ1E8Q,asr,https://www.youtube.com/watch?v=l-rXuQQ1E8Q,2026-07-13,na,mapped_not_fetched,,9851,yt_release_date,title,False
2023-09-19,Board of Canvassers,Canvass,https://www.youtube.com/watch?v=4gS1TqnTJpA,4gS1TqnTJpA,asr,https://www.youtube.com/watch?v=4gS1TqnTJpA,2026-07-13,na,mapped_not_fetched,,13393,yt_release_date,title,
2023-09-21,"Murray City, Live September 21, 2023",PlanningCommission,https://www.youtube.com/watch?v=deAzTOCysqQ,deAzTOCysqQ,asr,https://www.youtube.com/watch?v=deAzTOCysqQ,2026-07-13,na,mapped_not_fetched,,2932,title,weekday,False
2023-10-03,"Murray City Council Meeting October 03, 2023",Council,https://www.youtube.com/watch?v=GfG9h-ECA0I,GfG9h-ECA0I,asr,https://www.youtube.com/watch?v=GfG9h-ECA0I,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2023-10-03_GfG9h-ECA0I.en.vtt,1583,title,title,False
2023-10-03,"Murray City Committee of the Whole October 03, 2023",CommitteeOfTheWhole,https://www.youtube.com/watch?v=udGActv1wdc,udGActv1wdc,asr,https://www.youtube.com/watch?v=udGActv1wdc,2026-07-13,na,mapped_not_fetched,,4514,title,title,
2023-10-05,"Murray City, Live October 05, 2023",PlanningCommission,https://www.youtube.com/watch?v=djb7663_Y-o,djb7663_Y-o,asr,https://www.youtube.com/watch?v=djb7663_Y-o,2026-07-13,na,mapped_not_fetched,,5908,title,weekday,False
2023-10-17,Municipal Council,Council,https://www.youtube.com/watch?v=OmbICUC7TVY,OmbICUC7TVY,asr,https://www.youtube.com/watch?v=OmbICUC7TVY,2026-07-13,na,mapped_not_fetched,,14242,yt_release_date,title,False
2023-10-19,"Murray City, Live October 19, 2023",PlanningCommission,https://www.youtube.com/watch?v=TLacWrfW-AU,TLacWrfW-AU,asr,https://www.youtube.com/watch?v=TLacWrfW-AU,2026-07-13,na,mapped_not_fetched,,1916,title,weekday,False
2023-11-14,"Murray City, Live November 14, 2023",Council,https://www.youtube.com/watch?v=GDbcEUqxzF4,GDbcEUqxzF4,asr,https://www.youtube.com/watch?v=GDbcEUqxzF4,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2023-11-14_GDbcEUqxzF4.en.vtt,16412,title,weekday,True
2023-11-16,"Murray City, Live November 16, 2023",PlanningCommission,https://www.youtube.com/watch?v=PL0MAsAlaqs,PL0MAsAlaqs,asr,https://www.youtube.com/watch?v=PL0MAsAlaqs,2026-07-13,na,mapped_not_fetched,,5539,title,weekday,False
2023-12-06,Board of Canvassers,Canvass,https://www.youtube.com/watch?v=Qj9jfLkT1RA,Qj9jfLkT1RA,asr,https://www.youtube.com/watch?v=Qj9jfLkT1RA,2026-07-13,na,mapped_not_fetched,,6541,yt_release_date_utc-1_minutes_match,title,
2023-12-07,"Murray City, Live December 07, 2023",PlanningCommission,https://www.youtube.com/watch?v=VS8zfrb7HkY,VS8zfrb7HkY,asr,https://www.youtube.com/watch?v=VS8zfrb7HkY,2026-07-13,na,mapped_not_fetched,,7846,title,weekday,False
2023-12-19,"Murray City, Live December 19, 2023",Council,https://www.youtube.com/watch?v=sYWnnL4uZPY,sYWnnL4uZPY,asr,https://www.youtube.com/watch?v=sYWnnL4uZPY,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2023-12-19_sYWnnL4uZPY.en.vtt,2837,title,weekday,False
2024-01-02,Murray City Municipal Council Oath of Office Ceremony,Ceremony,https://www.youtube.com/watch?v=5emxuj5mMGw,5emxuj5mMGw,asr,https://www.youtube.com/watch?v=5emxuj5mMGw,2026-07-13,na,mapped_not_fetched,,3839,yt_release_date,title,
2024-01-02,"Murray City, Live January 2, 2024",Council,https://www.youtube.com/watch?v=U3hPWk3spqc,U3hPWk3spqc,asr,https://www.youtube.com/watch?v=U3hPWk3spqc,2026-07-13,na,mapped_not_fetched,,12915,title,weekday,True
2024-01-04,"Murray City, Live January 4, 2024",PlanningCommission,https://www.youtube.com/watch?v=2cWrRiQu08I,2cWrRiQu08I,asr,https://www.youtube.com/watch?v=2cWrRiQu08I,2026-07-13,na,mapped_not_fetched,,946,title,weekday,False
2024-01-16,"Murray City, Live January 16, 2024",Council,https://www.youtube.com/watch?v=bApeoe4j8Ms,bApeoe4j8Ms,asr,https://www.youtube.com/watch?v=bApeoe4j8Ms,2026-07-13,na,mapped_not_fetched,,13548,title,weekday,True
2024-02-06,"Murray City, Live February 6, 2024",Council,https://www.youtube.com/watch?v=GgI06PW3pfM,GgI06PW3pfM,asr,https://www.youtube.com/watch?v=GgI06PW3pfM,2026-07-13,na,mapped_not_fetched,,760,title,weekday,True
2024-02-06,"Murray City, Live February 6, 2024",Council,https://www.youtube.com/watch?v=_8f04l0vh1w,_8f04l0vh1w,asr,https://www.youtube.com/watch?v=_8f04l0vh1w,2026-07-13,na,mapped_not_fetched,,6688,title,weekday,True
2024-02-13,"Murray City, Live February 13, 2024",Council,https://www.youtube.com/watch?v=2sY9hbgwfY0,2sY9hbgwfY0,asr,https://www.youtube.com/watch?v=2sY9hbgwfY0,2026-07-13,na,mapped_not_fetched,,996,title,weekday,True
2024-02-20,"Murray City, Live February 20, 2024",Council,https://www.youtube.com/watch?v=W39Z_iiCTYk,W39Z_iiCTYk,asr,https://www.youtube.com/watch?v=W39Z_iiCTYk,2026-07-13,na,mapped_not_fetched,,11272,title,weekday,True
2024-03-05,"Murray City, Live March 05, 2024",Council,https://www.youtube.com/watch?v=lflerGROj-Y,lflerGROj-Y,asr,https://www.youtube.com/watch?v=lflerGROj-Y,2026-07-13,na,mapped_not_fetched,,5266,title,weekday,True
2024-03-07,"Murray City, Live March 07, 2024",PlanningCommission,https://www.youtube.com/watch?v=2YITsHT3OhU,2YITsHT3OhU,asr,https://www.youtube.com/watch?v=2YITsHT3OhU,2026-07-13,na,mapped_not_fetched,,12912,title,weekday,False
2024-03-19,"Murray City, Live March 19, 2024",Council,https://www.youtube.com/watch?v=zToGSCg_3Ck,zToGSCg_3Ck,asr,https://www.youtube.com/watch?v=zToGSCg_3Ck,2026-07-13,na,mapped_not_fetched,,8698,title,weekday,True
2024-03-21,"Murray City, Live March 21, 2024",PlanningCommission,https://www.youtube.com/watch?v=cguUtsI3CJk,cguUtsI3CJk,asr,https://www.youtube.com/watch?v=cguUtsI3CJk,2026-07-13,na,mapped_not_fetched,,7813,title,weekday,False
2024-04-02,"Murray City, Live April 02, 2024",Council,https://www.youtube.com/watch?v=7Br6Rrq8iTs,7Br6Rrq8iTs,asr,https://www.youtube.com/watch?v=7Br6Rrq8iTs,2026-07-13,na,mapped_not_fetched,,4787,title,weekday,True
2024-04-04,"Murray City, Live April 4, 2024",PlanningCommission,https://www.youtube.com/watch?v=Nm-Q7JpUQ_I,Nm-Q7JpUQ_I,asr,https://www.youtube.com/watch?v=Nm-Q7JpUQ_I,2026-07-13,na,mapped_not_fetched,,5761,title,weekday,False
2024-04-16,"Murray City, Live April 16, 2024",Council,https://www.youtube.com/watch?v=2StfYV5TREw,2StfYV5TREw,asr,https://www.youtube.com/watch?v=2StfYV5TREw,2026-07-13,na,mapped_not_fetched,,16746,title,weekday,True
2024-05-02,"Murray City, Live May 2, 2024",PlanningCommission,https://www.youtube.com/watch?v=tXpXKHCRaUU,tXpXKHCRaUU,asr,https://www.youtube.com/watch?v=tXpXKHCRaUU,2026-07-13,na,mapped_not_fetched,,2979,title,weekday,False
2024-05-07,"Murray City, Live May 7, 2024",Council,https://www.youtube.com/watch?v=APaudEmvxiw,APaudEmvxiw,asr,https://www.youtube.com/watch?v=APaudEmvxiw,2026-07-13,na,mapped_not_fetched,,11434,title,weekday,True
2024-05-16,"Murray City, Live May 16, 2024",PlanningCommission,https://www.youtube.com/watch?v=pOmJcwGPlbQ,pOmJcwGPlbQ,asr,https://www.youtube.com/watch?v=pOmJcwGPlbQ,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2024-05-16_pOmJcwGPlbQ.en.vtt,4313,title,weekday,False
2024-05-21,"Murray City, Live May 21, 2024",Council,https://www.youtube.com/watch?v=hP4ytWk8njQ,hP4ytWk8njQ,asr,https://www.youtube.com/watch?v=hP4ytWk8njQ,2026-07-13,na,mapped_not_fetched,,12169,title,weekday,True
2024-06-04,"Murray City, Live June 4, 2024",Council,https://www.youtube.com/watch?v=RKitvltZtCQ,RKitvltZtCQ,asr,https://www.youtube.com/watch?v=RKitvltZtCQ,2026-07-13,na,mapped_not_fetched,,12097,title,weekday,True
2024-06-06,"Murray City, Live June 6, 2024",PlanningCommission,https://www.youtube.com/watch?v=7kk-LXlbgyk,7kk-LXlbgyk,asr,https://www.youtube.com/watch?v=7kk-LXlbgyk,2026-07-13,na,mapped_not_fetched,,3560,title,weekday,False
2024-06-18,"Murray City, Live June 18, 2024",Council,https://www.youtube.com/watch?v=GrrIc9BH4Jg,GrrIc9BH4Jg,asr,https://www.youtube.com/watch?v=GrrIc9BH4Jg,2026-07-13,na,mapped_not_fetched,,13474,title,weekday,True
2024-06-20,"Murray City, Live June 20, 2024",PlanningCommission,https://www.youtube.com/watch?v=zFUvpSyyjrM,zFUvpSyyjrM,asr,https://www.youtube.com/watch?v=zFUvpSyyjrM,2026-07-13,na,mapped_not_fetched,,6141,title,weekday,False
2024-07-09,"Murray City, Live July 9, 2024",Council,https://www.youtube.com/watch?v=KmD7PSzA66Q,KmD7PSzA66Q,asr,https://www.youtube.com/watch?v=KmD7PSzA66Q,2026-07-13,na,mapped_not_fetched,,7449,title,weekday,True
2024-07-16,"Murray City, Live July 16, 2024",Council,https://www.youtube.com/watch?v=wvLpMGXyLi4,wvLpMGXyLi4,asr,https://www.youtube.com/watch?v=wvLpMGXyLi4,2026-07-13,na,mapped_not_fetched,,11981,title,weekday,True
2024-07-18,"Murray City, Live July 18, 2024",PlanningCommission,https://www.youtube.com/watch?v=LJF20Vsla58,LJF20Vsla58,asr,https://www.youtube.com/watch?v=LJF20Vsla58,2026-07-13,na,mapped_not_fetched,,8365,title,weekday,False
2024-07-23,"Murray City, Live July 23, 2024",Council,https://www.youtube.com/watch?v=oOMtJcs3vVk,oOMtJcs3vVk,asr,https://www.youtube.com/watch?v=oOMtJcs3vVk,2026-07-13,na,mapped_not_fetched,,10159,title,weekday,True
2024-08-01,"Murray City, Live August 1, 2024",PlanningCommission,https://www.youtube.com/watch?v=2Vky0fkAJ2g,2Vky0fkAJ2g,asr,https://www.youtube.com/watch?v=2Vky0fkAJ2g,2026-07-13,na,mapped_not_fetched,,6355,title,weekday,False
2024-08-06,"Murray City, Live August 6, 2024",Council,https://www.youtube.com/watch?v=DcnsQ5RJwW8,DcnsQ5RJwW8,asr,https://www.youtube.com/watch?v=DcnsQ5RJwW8,2026-07-13,na,mapped_not_fetched,,7913,title,weekday,True
2024-08-13,"Murray City, Live August 13, 2024",Council,https://www.youtube.com/watch?v=TCDK5fQBKNo,TCDK5fQBKNo,asr,https://www.youtube.com/watch?v=TCDK5fQBKNo,2026-07-13,na,mapped_not_fetched,,10295,title,weekday,True
2024-08-15,"Murray City, Live August 15, 2024",PlanningCommission,https://www.youtube.com/watch?v=nNT6yIsQ2R4,nNT6yIsQ2R4,asr,https://www.youtube.com/watch?v=nNT6yIsQ2R4,2026-07-13,na,mapped_not_fetched,,2977,title,weekday,False
2024-09-05,"Murray City, Live September 5, 2024",PlanningCommission,https://www.youtube.com/watch?v=Y-pnEuzJ43c,Y-pnEuzJ43c,asr,https://www.youtube.com/watch?v=Y-pnEuzJ43c,2026-07-13,na,mapped_not_fetched,,9219,title,weekday,False
2024-09-10,"Murray City, Live September 10, 2024",Council,https://www.youtube.com/watch?v=4UMsLnc7B64,4UMsLnc7B64,asr,https://www.youtube.com/watch?v=4UMsLnc7B64,2026-07-13,na,mapped_not_fetched,,8712,title,weekday,True
2024-09-17,"Murray City, Live September 17, 2024 Murray City Council Meeting",Council,https://www.youtube.com/watch?v=an2DMsC2LY0,an2DMsC2LY0,asr,https://www.youtube.com/watch?v=an2DMsC2LY0,2026-07-13,na,mapped_not_fetched,,2897,title,title,True
2024-09-17,"Murray City, Live September 17, 2024",Council,https://www.youtube.com/watch?v=n3ILMszr_5U,n3ILMszr_5U,asr,https://www.youtube.com/watch?v=n3ILMszr_5U,2026-07-13,na,mapped_not_fetched,,8342,title,weekday,True
2024-09-19,"Murray City, Live September 19, 2024",PlanningCommission,https://www.youtube.com/watch?v=SCvUo-frQHw,SCvUo-frQHw,asr,https://www.youtube.com/watch?v=SCvUo-frQHw,2026-07-13,na,mapped_not_fetched,,789,title,weekday,False
2024-10-01,"Murray City, Live October 1, 2024",Council,https://www.youtube.com/watch?v=Gno1_P3uJyc,Gno1_P3uJyc,asr,https://www.youtube.com/watch?v=Gno1_P3uJyc,2026-07-13,na,mapped_not_fetched,,8508,title,weekday,True
2024-10-03,"Murray City, Live October 3, 2024",PlanningCommission,https://www.youtube.com/watch?v=1LD-pxG9MQY,1LD-pxG9MQY,asr,https://www.youtube.com/watch?v=1LD-pxG9MQY,2026-07-13,na,mapped_not_fetched,,8365,title,weekday,False
2024-10-15,"Murray City, Live October 15, 2024",Council,https://www.youtube.com/watch?v=E-lyvgElCso,E-lyvgElCso,asr,https://www.youtube.com/watch?v=E-lyvgElCso,2026-07-13,na,mapped_not_fetched,,13001,title,weekday,True
2024-10-17,"Murray City, Live October 17, 2024",PlanningCommission,https://www.youtube.com/watch?v=XYiOYTo-KkE,XYiOYTo-KkE,asr,https://www.youtube.com/watch?v=XYiOYTo-KkE,2026-07-13,na,mapped_not_fetched,,13073,title,weekday,False
2024-11-07,"Murray City, Live November 7, 2024",PlanningCommission,https://www.youtube.com/watch?v=p7uYiAZNfNw,p7uYiAZNfNw,asr,https://www.youtube.com/watch?v=p7uYiAZNfNw,2026-07-13,na,mapped_not_fetched,,2218,title,weekday,False
2024-11-12,"Murray City, Live November 12, 2024",Council,https://www.youtube.com/watch?v=24uXh__CimM,24uXh__CimM,asr,https://www.youtube.com/watch?v=24uXh__CimM,2026-07-13,na,mapped_not_fetched,,8556,title,weekday,True
2024-11-19,"Murray City, Live November 19, 2024",Council,https://www.youtube.com/watch?v=CVf1qW1g0OI,CVf1qW1g0OI,asr,https://www.youtube.com/watch?v=CVf1qW1g0OI,2026-07-13,na,mapped_not_fetched,,13975,title,weekday,True
2024-11-21,"Murray City, Live November 21, 2024",PlanningCommission,https://www.youtube.com/watch?v=FsLJKCVjwvs,FsLJKCVjwvs,asr,https://www.youtube.com/watch?v=FsLJKCVjwvs,2026-07-13,na,mapped_not_fetched,,4091,title,weekday,False
2024-12-03,"Murray City, Live December 3, 2024",Council,https://www.youtube.com/watch?v=6Y98zFBLCSw,6Y98zFBLCSw,asr,https://www.youtube.com/watch?v=6Y98zFBLCSw,2026-07-13,na,mapped_not_fetched,,15170,title,weekday,True
2024-12-05,"Murray City, Live December 5, 2024",PlanningCommission,https://www.youtube.com/watch?v=_m2w4yPxo5g,_m2w4yPxo5g,asr,https://www.youtube.com/watch?v=_m2w4yPxo5g,2026-07-13,na,mapped_not_fetched,,3601,title,weekday,False
2024-12-19,"Murray City, Live December 19, 2024",PlanningCommission,https://www.youtube.com/watch?v=Myv7iXI46Ac,Myv7iXI46Ac,asr,https://www.youtube.com/watch?v=Myv7iXI46Ac,2026-07-13,na,mapped_not_fetched,,4139,title,weekday,False
2025-01-02,"Murray City, Live January, 2, 2025",PlanningCommission,https://www.youtube.com/watch?v=MdguwmOxwS8,MdguwmOxwS8,asr,https://www.youtube.com/watch?v=MdguwmOxwS8,2026-07-13,na,mapped_not_fetched,,1961,title,weekday,False
2025-01-07,"Murray City, Live January 7, 2025",Council,https://www.youtube.com/watch?v=h0Vp2APgc3s,h0Vp2APgc3s,asr,https://www.youtube.com/watch?v=h0Vp2APgc3s,2026-07-13,na,mapped_not_fetched,,11789,title,weekday,True
2025-01-17,"Murray City, Live January 17, 2025",Unknown,https://www.youtube.com/watch?v=M4e8hjCGumo,M4e8hjCGumo,asr,https://www.youtube.com/watch?v=M4e8hjCGumo,2026-07-13,na,mapped_not_fetched,,5834,title,unknown,
2025-01-21,"Murray City, Live January 21, 2025",Council,https://www.youtube.com/watch?v=-5UzOn3ejxY,-5UzOn3ejxY,asr,https://www.youtube.com/watch?v=-5UzOn3ejxY,2026-07-13,na,mapped_not_fetched,,15309,title,weekday,True
2025-02-04,"Murray City, Live February 4, 2025",Council,https://www.youtube.com/watch?v=2gPXAIBhD3s,2gPXAIBhD3s,asr,https://www.youtube.com/watch?v=2gPXAIBhD3s,2026-07-13,na,mapped_not_fetched,,7516,title,weekday,True
2025-02-18,"Murray City, Live February 18, 2025",Council,https://www.youtube.com/watch?v=A447hjBSFOo,A447hjBSFOo,asr,https://www.youtube.com/watch?v=A447hjBSFOo,2026-07-13,na,mapped_not_fetched,,19181,title,weekday,True
2025-02-20,"Murray City, Live February 20, 2025",PlanningCommission,https://www.youtube.com/watch?v=qRRmcI95Ytc,qRRmcI95Ytc,asr,https://www.youtube.com/watch?v=qRRmcI95Ytc,2026-07-13,na,mapped_not_fetched,,1000,title,weekday,False
2025-03-06,"Murray City, Live March 6, 2025",PlanningCommission,https://www.youtube.com/watch?v=CyzNEnhut2s,CyzNEnhut2s,asr,https://www.youtube.com/watch?v=CyzNEnhut2s,2026-07-13,na,mapped_not_fetched,,2105,title,weekday,False
2025-03-18,"Murray City, Live March 18, 2025",Council,https://www.youtube.com/watch?v=LOnL7TLZ1tM,LOnL7TLZ1tM,asr,https://www.youtube.com/watch?v=LOnL7TLZ1tM,2026-07-13,na,mapped_not_fetched,,11021,title,weekday,True
2025-03-20,"Murray City, Live March 20, 2025",PlanningCommission,https://www.youtube.com/watch?v=72WBrktQgwM,72WBrktQgwM,asr,https://www.youtube.com/watch?v=72WBrktQgwM,2026-07-13,na,mapped_not_fetched,,6783,title,weekday,False
2025-04-01,"Murray City, Live April 1, 2025",Council,https://www.youtube.com/watch?v=mnRV0vY7_XY,mnRV0vY7_XY,asr,https://www.youtube.com/watch?v=mnRV0vY7_XY,2026-07-13,na,mapped_not_fetched,,10376,title,weekday,True
2025-04-15,"Murray City, Live April 15, 2025",Council,https://www.youtube.com/watch?v=UKXRxyYkSbg,UKXRxyYkSbg,asr,https://www.youtube.com/watch?v=UKXRxyYkSbg,2026-07-13,na,mapped_not_fetched,,14788,title,weekday,True
2025-04-17,"Murray City, Live April 17, 2025",PlanningCommission,https://www.youtube.com/watch?v=Z8ZziJcC0i0,Z8ZziJcC0i0,asr,https://www.youtube.com/watch?v=Z8ZziJcC0i0,2026-07-13,na,mapped_not_fetched,,8210,title,weekday,False
2025-05-01,"Murray City, Live May 1, 2025",PlanningCommission,https://www.youtube.com/watch?v=1wLG3-jcBFE,1wLG3-jcBFE,asr,https://www.youtube.com/watch?v=1wLG3-jcBFE,2026-07-13,na,mapped_not_fetched,,3445,title,weekday,False
2025-05-06,"Murray City, Live May 6, 2025",Council,https://www.youtube.com/watch?v=D7-lpSFPkbA,D7-lpSFPkbA,asr,https://www.youtube.com/watch?v=D7-lpSFPkbA,2026-07-13,na,mapped_not_fetched,,4073,title,weekday,True
2025-05-13,"Murray City, Live May 13, 2025",Council,https://www.youtube.com/watch?v=uDQXLtGLJM0,uDQXLtGLJM0,asr,https://www.youtube.com/watch?v=uDQXLtGLJM0,2026-07-13,na,mapped_not_fetched,,10368,title,weekday,True
2025-05-15,"Murray City, Live May 15, 2025",PlanningCommission,https://www.youtube.com/watch?v=XciXkdyIyeY,XciXkdyIyeY,asr,https://www.youtube.com/watch?v=XciXkdyIyeY,2026-07-13,na,mapped_not_fetched,,1204,title,weekday,False
2025-06-03,"Murray City, Live June 3, 2025",Council,https://www.youtube.com/watch?v=Ug8O6AIIwSI,Ug8O6AIIwSI,asr,https://www.youtube.com/watch?v=Ug8O6AIIwSI,2026-07-13,na,mapped_not_fetched,,10894,title,weekday,True
2025-06-05,"Murray City, Live June 5, 2025",PlanningCommission,https://www.youtube.com/watch?v=zQ-JSsZZMNU,zQ-JSsZZMNU,asr,https://www.youtube.com/watch?v=zQ-JSsZZMNU,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2025-06-05_zQ-JSsZZMNU.en.vtt,3792,title,weekday,False
2025-06-17,"Murray City, Live June17, 2025",Council,https://www.youtube.com/watch?v=hXcxPWwjAjA,hXcxPWwjAjA,asr,https://www.youtube.com/watch?v=hXcxPWwjAjA,2026-07-13,na,mapped_not_fetched,,13924,title,weekday,True
2025-07-01,"Murray City, Live July 1, 2025",Council,https://www.youtube.com/watch?v=D-eyl54hL1A,D-eyl54hL1A,asr,https://www.youtube.com/watch?v=D-eyl54hL1A,2026-07-13,na,mapped_not_fetched,,6402,title,weekday,True
2025-07-03,"Murray City, Live July 3, 2025",PlanningCommission,https://www.youtube.com/watch?v=goefOKjLD38,goefOKjLD38,asr,https://www.youtube.com/watch?v=goefOKjLD38,2026-07-13,na,mapped_not_fetched,,10000,title,weekday,False
2025-07-15,"Murray City, Live July 15, 2025",Council,https://www.youtube.com/watch?v=IHjHhaLVc4o,IHjHhaLVc4o,asr,https://www.youtube.com/watch?v=IHjHhaLVc4o,2026-07-13,na,mapped_not_fetched,,6622,title,weekday,True
2025-07-17,"Murray City, Live July 17, 2025",PlanningCommission,https://www.youtube.com/watch?v=VQCxB6tV1xI,VQCxB6tV1xI,asr,https://www.youtube.com/watch?v=VQCxB6tV1xI,2026-07-13,na,mapped_not_fetched,,4124,title,weekday,False
2025-08-05,"Murray City, Live August 5, 2025",Council,https://www.youtube.com/watch?v=Kl4_j3Piv0U,Kl4_j3Piv0U,asr,https://www.youtube.com/watch?v=Kl4_j3Piv0U,2026-07-13,na,mapped_not_fetched,,8605,title,weekday,True
2025-08-07,"Murray City, Live August 7, 2025",PlanningCommission,https://www.youtube.com/watch?v=UgWP5V-SH8A,UgWP5V-SH8A,asr,https://www.youtube.com/watch?v=UgWP5V-SH8A,2026-07-13,na,mapped_not_fetched,,5941,title,weekday,False
2025-08-21,"Murray City, Live August 21, 2025",PlanningCommission,https://www.youtube.com/watch?v=B5RWTM47cBk,B5RWTM47cBk,asr,https://www.youtube.com/watch?v=B5RWTM47cBk,2026-07-13,na,mapped_not_fetched,,2960,title,weekday,False
2025-08-26,"Murray City, Live August 26, 2025",Council,https://www.youtube.com/watch?v=FBEDUd73Ovw,FBEDUd73Ovw,asr,https://www.youtube.com/watch?v=FBEDUd73Ovw,2026-07-13,na,mapped_not_fetched,,11128,title,weekday,True
2025-09-02,"Murray City, Live September 2, 2025",Council,https://www.youtube.com/watch?v=X5ZVNxHw8p8,X5ZVNxHw8p8,asr,https://www.youtube.com/watch?v=X5ZVNxHw8p8,2026-07-13,na,mapped_not_fetched,,5333,title,weekday,True
2025-09-04,"Murray City, Live September 4, 2025",PlanningCommission,https://www.youtube.com/watch?v=L4e-puQ5Z5A,L4e-puQ5Z5A,asr,https://www.youtube.com/watch?v=L4e-puQ5Z5A,2026-07-13,na,mapped_not_fetched,,4428,title,weekday,False
2025-09-16,"Murray City, Live September 16, 2025",Council,https://www.youtube.com/watch?v=lzpOXeisnD0,lzpOXeisnD0,asr,https://www.youtube.com/watch?v=lzpOXeisnD0,2026-07-13,na,mapped_not_fetched,,13293,title,weekday,True
2025-10-02,"Murray City, Live October 2, 2025",PlanningCommission,https://www.youtube.com/watch?v=XYzOC1Vzl64,XYzOC1Vzl64,asr,https://www.youtube.com/watch?v=XYzOC1Vzl64,2026-07-13,na,mapped_not_fetched,,4136,title,weekday,False
2025-10-07,"Murray City Live, October 7, 2025",Council,https://www.youtube.com/watch?v=ZInK92u_bcE,ZInK92u_bcE,asr,https://www.youtube.com/watch?v=ZInK92u_bcE,2026-07-13,na,mapped_not_fetched,,4669,title,weekday,True
2025-10-16,"Murray City Live, October 16, 2025",PlanningCommission,https://www.youtube.com/watch?v=lZ6F-MwbwJ4,lZ6F-MwbwJ4,asr,https://www.youtube.com/watch?v=lZ6F-MwbwJ4,2026-07-13,na,mapped_not_fetched,,5907,title,weekday,False
2025-10-21,"Murray City Live, October 21, 2025",Council,https://www.youtube.com/watch?v=DqCpUwFHlTE,DqCpUwFHlTE,asr,https://www.youtube.com/watch?v=DqCpUwFHlTE,2026-07-13,na,mapped_not_fetched,,12349,title,weekday,True
2025-11-06,"Murray City Live, November 6, 2025",PlanningCommission,https://www.youtube.com/watch?v=DrZdl7XbAdc,DrZdl7XbAdc,asr,https://www.youtube.com/watch?v=DrZdl7XbAdc,2026-07-13,na,mapped_not_fetched,,2688,title,weekday,False
2025-11-18,"Murray City Live, November 18, 2025",Council,https://www.youtube.com/watch?v=8clCYaJO4ws,8clCYaJO4ws,asr,https://www.youtube.com/watch?v=8clCYaJO4ws,2026-07-13,na,mapped_not_fetched,,8537,title,weekday,True
2025-11-20,"Murray City Live, November 20, 2025",PlanningCommission,https://www.youtube.com/watch?v=EYqelrwQ5BI,EYqelrwQ5BI,asr,https://www.youtube.com/watch?v=EYqelrwQ5BI,2026-07-13,na,mapped_not_fetched,,6174,title,weekday,False
2025-11-25,"Murray City Live, November 25, 2025",Council,https://www.youtube.com/watch?v=ZcxL-3M9z9s,ZcxL-3M9z9s,asr,https://www.youtube.com/watch?v=ZcxL-3M9z9s,2026-07-13,na,mapped_not_fetched,,10980,title,weekday,True
2025-12-04,"Murray City Live, December 4, 2025",PlanningCommission,https://www.youtube.com/watch?v=XNg93iHRAQw,XNg93iHRAQw,asr,https://www.youtube.com/watch?v=XNg93iHRAQw,2026-07-13,na,mapped_not_fetched,,2487,title,weekday,False
2025-12-09,"Murray City Live, December 9, 2025",Council,https://www.youtube.com/watch?v=vieWkXdajKA,vieWkXdajKA,asr,https://www.youtube.com/watch?v=vieWkXdajKA,2026-07-13,na,mapped_not_fetched,,6169,title,weekday,True
2026-01-06,"Murray City Live, January 6, 2026",Council,https://www.youtube.com/watch?v=LeidcnLh9nA,LeidcnLh9nA,asr,https://www.youtube.com/watch?v=LeidcnLh9nA,2026-07-13,na,mapped_not_fetched,,8414,title,weekday,True
2026-01-06,"Murray City Live, January 6, 2026",Council,https://www.youtube.com/watch?v=YfYVYe-nKCs,YfYVYe-nKCs,asr,https://www.youtube.com/watch?v=YfYVYe-nKCs,2026-07-13,na,mapped_not_fetched,,2419,title,weekday,True
2026-01-15,"Murray City Live, January 15, 2026",PlanningCommission,https://www.youtube.com/watch?v=rYFQWN-zQ8k,rYFQWN-zQ8k,asr,https://www.youtube.com/watch?v=rYFQWN-zQ8k,2026-07-13,na,mapped_not_fetched,,2305,title,weekday,False
2026-01-20,"Murray City Live, January 20, 2026",Council,https://www.youtube.com/watch?v=Z_zQu0Q40j4,Z_zQu0Q40j4,asr,https://www.youtube.com/watch?v=Z_zQu0Q40j4,2026-07-13,na,mapped_not_fetched,,6139,title,weekday,True
2026-02-03,"Murray City Live, February 3, 2026",Council,https://www.youtube.com/watch?v=dKMANvY1qPQ,dKMANvY1qPQ,asr,https://www.youtube.com/watch?v=dKMANvY1qPQ,2026-07-13,na,mapped_not_fetched,,7783,title,weekday,False
