date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,duration_sec,tab,date_source,body_source,pg_dates,pg_bodies,minutes_match
2020-06-18,"June 18, 2020 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=0Z73cibE0hw,0Z73cibE0hw,asr,https://www.youtube.com/watch?v=0Z73cibE0hw,2026-07-13,na,mapped_not_fetched,,8253,streams,title,title,,,True
2020-06-24,"June 24, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=W6rMCDG-ldc,W6rMCDG-ldc,asr,https://www.youtube.com/watch?v=W6rMCDG-ldc,2026-07-13,na,mapped_not_fetched,,18139,streams,title,title,,,True
2020-07-08,"Herriman City Council Meeting - July 8, 2020",Council,https://www.youtube.com/watch?v=WBhzemv1GRA,WBhzemv1GRA,asr,https://www.youtube.com/watch?v=WBhzemv1GRA,2026-07-13,na,mapped_not_fetched,,18942,videos,title,title,,,True
2020-07-16,"July 16, 2020 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=7aSlHU3Maww,7aSlHU3Maww,asr,https://www.youtube.com/watch?v=7aSlHU3Maww,2026-07-13,na,mapped_not_fetched,,3742,streams,title,title,,,True
2020-07-29,"July 29, 2020 - Joint Planning Commission, City Council Meeting",Joint,https://www.youtube.com/watch?v=5FaBh5Nnm7I,5FaBh5Nnm7I,asr,https://www.youtube.com/watch?v=5FaBh5Nnm7I,2026-07-13,na,mapped_not_fetched,,8987,streams,title,title,,,False
2020-08-06,"Aug. 6, 2020 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=A2Y75UEpIKE,A2Y75UEpIKE,asr,https://www.youtube.com/watch?v=A2Y75UEpIKE,2026-07-13,na,mapped_not_fetched,,68,streams,title,title,,,True
2020-08-06,"Aug. 6, 2020 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=q-nqTJoKqhA,q-nqTJoKqhA,asr,https://www.youtube.com/watch?v=q-nqTJoKqhA,2026-07-13,na,mapped_not_fetched,,4520,streams,title,title,,,True
2020-08-12,"Aug. 12, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=adn2qJJQAow,adn2qJJQAow,asr,https://www.youtube.com/watch?v=adn2qJJQAow,2026-07-13,na,mapped_not_fetched,,19684,streams,title,title,,,True
2020-08-19,"Aug. 19, 2020 - Herriman City Council Work Meeting",Council,https://www.youtube.com/watch?v=Jtv5RU_V9k0,Jtv5RU_V9k0,asr,https://www.youtube.com/watch?v=Jtv5RU_V9k0,2026-07-13,na,mapped_not_fetched,,5998,streams,title,title,,,True
2020-08-20,"Aug. 20, 2020 - Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=fKNMLNsJpEE,fKNMLNsJpEE,asr,https://www.youtube.com/watch?v=fKNMLNsJpEE,2026-07-13,na,mapped_not_fetched,,3779,streams,title,title,,,True
2020-08-26,"Aug. 26, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=XAr-oU9C4q4,XAr-oU9C4q4,asr,https://www.youtube.com/watch?v=XAr-oU9C4q4,2026-07-13,na,mapped_not_fetched,,10324,streams,title,title,,,True
2020-09-03,"Sept. 3, 2020 Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=dV8OofWfrmU,dV8OofWfrmU,asr,https://www.youtube.com/watch?v=dV8OofWfrmU,2026-07-13,na,mapped_not_fetched,,2643,streams,title,title,,,True
2020-09-09,"Sept. 9, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=BNlAXQbF-XE,BNlAXQbF-XE,asr,https://www.youtube.com/watch?v=BNlAXQbF-XE,2026-07-13,na,mapped_not_fetched,,10574,streams,title,title,,,True
2020-09-17,"Sept. 17, 2020 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=6kW6i8qtAJU,6kW6i8qtAJU,asr,https://www.youtube.com/watch?v=6kW6i8qtAJU,2026-07-13,na,mapped_not_fetched,,10042,streams,title,title,,,True
2020-09-23,"Sept. 23, 2020 - Herriman City Council Meeting",Council,https://www.youtube.com/watch?v=eWD0hdVnbBA,eWD0hdVnbBA,asr,https://www.youtube.com/watch?v=eWD0hdVnbBA,2026-07-13,na,mapped_not_fetched,,15282,streams,title,title,,,False
2020-09-30,"Sept. 30, 2020 - Special City Council Work Meeting",Council,https://www.youtube.com/watch?v=6kAxzwM4dMU,6kAxzwM4dMU,asr,https://www.youtube.com/watch?v=6kAxzwM4dMU,2026-07-13,na,mapped_not_fetched,,3978,streams,title,title,,,True
2020-09-30,"Sept. 30, 2020 - Herriman Special City Council Meeting",Council,https://www.youtube.com/watch?v=SNRbAb-Ux88,SNRbAb-Ux88,asr,https://www.youtube.com/watch?v=SNRbAb-Ux88,2026-07-13,na,mapped_not_fetched,,746,streams,title,title,,,True
2020-09-30,"Sept. 30, 2020 - Joint Planning Commission, City Council Meeting",Joint,https://www.youtube.com/watch?v=oUBUbsKdlyo,oUBUbsKdlyo,asr,https://www.youtube.com/watch?v=oUBUbsKdlyo,2026-07-13,na,mapped_not_fetched,,11368,streams,title,title,,,True
2020-10-01,"Oct. 1, 2020 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=a-EfqN8rW2M,a-EfqN8rW2M,asr,https://www.youtube.com/watch?v=a-EfqN8rW2M,2026-07-13,na,mapped_not_fetched,,2808,streams,title,title,,,True
2020-10-08,"Special City Council Meeting - October 8, 2020",Council,https://www.youtube.com/watch?v=2vsx3hCXH54,2vsx3hCXH54,asr,https://www.youtube.com/watch?v=2vsx3hCXH54,2026-07-13,na,mapped_not_fetched,,734,streams,title,title,,,False
2020-10-14,"City Council Meeting - October 14, 2020",Council,https://www.youtube.com/watch?v=H1OtMW7kOAU,H1OtMW7kOAU,asr,https://www.youtube.com/watch?v=H1OtMW7kOAU,2026-07-13,na,mapped_not_fetched,,13038,streams,title,title,,,False
2020-10-14,"City Council Meeting - Part 2 - October 14, 2020",Council,https://www.youtube.com/watch?v=H2aWvh0lPhI,H2aWvh0lPhI,asr,https://www.youtube.com/watch?v=H2aWvh0lPhI,2026-07-13,na,mapped_not_fetched,,114,streams,title,title,,,False
2020-10-15,"Oct. 15, 2020 Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=be4Gg52J_l0,be4Gg52J_l0,asr,https://www.youtube.com/watch?v=be4Gg52J_l0,2026-07-13,na,mapped_not_fetched,,3317,streams,title,title,,,True
2020-10-28,"City Council Work Meeting - October 28, 2020",Council,https://www.youtube.com/watch?v=CpNKT51ZuRQ,CpNKT51ZuRQ,asr,https://www.youtube.com/watch?v=CpNKT51ZuRQ,2026-07-13,na,mapped_not_fetched,,4494,streams,title,title,,,True
2020-10-28,"City Council Meeting - October 28, 2020",Council,https://www.youtube.com/watch?v=nrN2F2O5nsM,nrN2F2O5nsM,asr,https://www.youtube.com/watch?v=nrN2F2O5nsM,2026-07-13,na,mapped_not_fetched,,10938,streams,title,title,,,True
2020-11-05,"Planning Commission Meeting - November 5, 2020",PlanningCommission,https://www.youtube.com/watch?v=ClSEsAGJe4k,ClSEsAGJe4k,asr,https://www.youtube.com/watch?v=ClSEsAGJe4k,2026-07-13,na,mapped_not_fetched,,730,streams,title,title,,,True
2020-11-05,"Special City Council Meeting - November 5, 2020",Council,https://www.youtube.com/watch?v=aI0q7nxGFRY,aI0q7nxGFRY,asr,https://www.youtube.com/watch?v=aI0q7nxGFRY,2026-07-13,na,mapped_not_fetched,,2663,streams,title,title,,,False
2020-11-18,"City Council Meeting - November 18, 2020",Council,https://www.youtube.com/watch?v=kcmg1MV2P4Q,kcmg1MV2P4Q,asr,https://www.youtube.com/watch?v=kcmg1MV2P4Q,2026-07-13,na,mapped_not_fetched,,20866,streams,title,title,,,True
2020-11-19,Planning Commission Meeting  - 11-19-20,PlanningCommission,https://www.youtube.com/watch?v=hJXH3vmBp74,hJXH3vmBp74,asr,https://www.youtube.com/watch?v=hJXH3vmBp74,2026-07-13,na,mapped_not_fetched,,5929,videos,title,title,,,True
2020-12-03,"Dec. 3, 2020 - Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=znFKSstoVMo,znFKSstoVMo,asr,https://www.youtube.com/watch?v=znFKSstoVMo,2026-07-13,na,mapped_not_fetched,,3285,streams,title,title,,,False
2020-12-09,"CIty Council Meeting - December 9, 2020",Council,https://www.youtube.com/watch?v=AmQyZA668QE,AmQyZA668QE,asr,https://www.youtube.com/watch?v=AmQyZA668QE,2026-07-13,na,mapped_not_fetched,,12318,streams,title,title,,,False
2020-12-16,"Joint Planning Commission, City Council Meeting - December 16, 2020",Joint,https://www.youtube.com/watch?v=-Z3zICjmjX4,-Z3zICjmjX4,asr,https://www.youtube.com/watch?v=-Z3zICjmjX4,2026-07-13,na,mapped_not_fetched,,14014,streams,title,title,,,True
2021-01-07,"Planning Commission Meeting - January 7, 2021",PlanningCommission,https://www.youtube.com/watch?v=aI24Gv5A6tk,aI24Gv5A6tk,asr,https://www.youtube.com/watch?v=aI24Gv5A6tk,2026-07-13,na,mapped_not_fetched,,2438,streams,title,title,2021-01-07,PlanningCommission,True
2021-01-13,"City Council Meeting and CDRA Meeting - January 13, 2021",Council,https://www.youtube.com/watch?v=3ADSmLZjIJ0,3ADSmLZjIJ0,asr,https://www.youtube.com/watch?v=3ADSmLZjIJ0,2026-07-13,na,mapped_not_fetched,,11061,streams,title,title,2021-01-13,Council,True
2021-01-21,"January 21, 2021 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=2u7LVyJn3jU,2u7LVyJn3jU,asr,https://www.youtube.com/watch?v=2u7LVyJn3jU,2026-07-13,na,mapped_not_fetched,,7636,streams,title,title,2021-01-21,PlanningCommission,True
2021-01-22,Herriman City Council Legislative Priorities Discussion with Senator Lincoln Fillmore,Council,https://www.youtube.com/watch?v=zwHAqhAXb2Q,zwHAqhAXb2Q,asr,https://www.youtube.com/watch?v=zwHAqhAXb2Q,2026-07-13,na,mapped_not_fetched,,1638,streams,yt_release_ts_local,title,,,True
2021-01-27,"Herriman City Council Meeting - January 27, 2021",Council,https://www.youtube.com/watch?v=ohW0hc0PwKQ,ohW0hc0PwKQ,asr,https://www.youtube.com/watch?v=ohW0hc0PwKQ,2026-07-13,na,mapped_not_fetched,,21652,streams,title,title,2021-01-27,Council,True
2021-02-04,"February 4, 2021 - Special City Council Meeting",Council,https://www.youtube.com/watch?v=OJutHfQB9-E,OJutHfQB9-E,asr,https://www.youtube.com/watch?v=OJutHfQB9-E,2026-07-13,na,mapped_not_fetched,,1737,streams,title,title,2021-02-04,Council,True
2021-02-04,"February 4, 2021 - Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=z0b14s4JImw,z0b14s4JImw,asr,https://www.youtube.com/watch?v=z0b14s4JImw,2026-07-13,na,mapped_not_fetched,,2615,streams,title,title,2021-02-04,PlanningCommission,True
2021-02-10,"City Council Meeting - February 10, 2021",Council,https://www.youtube.com/watch?v=91DbBNPDg68,91DbBNPDg68,asr,https://www.youtube.com/watch?v=91DbBNPDg68,2026-07-13,na,mapped_not_fetched,,12330,streams,title,title,2021-02-10,Council,True
2021-02-11,"Special City Council Meeting - February 11, 2021",Council,https://www.youtube.com/watch?v=Fi1Gt2IduMg,Fi1Gt2IduMg,asr,https://www.youtube.com/watch?v=Fi1Gt2IduMg,2026-07-13,na,mapped_not_fetched,,3640,videos,title,title,2021-02-11,Council,True
2021-02-18,"February 18, 2021 - Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=ODJhoVW1PCw,ODJhoVW1PCw,asr,https://www.youtube.com/watch?v=ODJhoVW1PCw,2026-07-13,na,mapped_not_fetched,,1374,streams,title,title,2021-02-18,PlanningCommission,True
2021-02-24,"City Council Meeting - February 24, 2021",Council,https://www.youtube.com/watch?v=EDzPhSSA3Lg,EDzPhSSA3Lg,asr,https://www.youtube.com/watch?v=EDzPhSSA3Lg,2026-07-13,na,mapped_not_fetched,,21027,streams,title,title,2021-02-24,Council,True
2021-03-04,"March 4, 2021 Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=-JYLc_rVkgQ,-JYLc_rVkgQ,asr,https://www.youtube.com/watch?v=-JYLc_rVkgQ,2026-07-13,na,mapped_not_fetched,,9742,videos,title,title,2021-03-04,PlanningCommission,True
2021-03-10,"City Council Meeting - March 10, 2021",Council,https://www.youtube.com/watch?v=vKZujMYzNQk,vKZujMYzNQk,asr,https://www.youtube.com/watch?v=vKZujMYzNQk,2026-07-13,na,mapped_not_fetched,,7893,streams,title,title,2021-03-10,Council,True
2021-03-18,"Planning Commission Meeting - March 18, 2021",PlanningCommission,https://www.youtube.com/watch?v=34geV-lxL4Q,34geV-lxL4Q,asr,https://www.youtube.com/watch?v=34geV-lxL4Q,2026-07-13,na,mapped_not_fetched,,7506,streams,title,title,2021-03-18,PlanningCommission,True
2021-03-24,"City Council Meeting - March 24, 2021",Council,https://www.youtube.com/watch?v=1Un7rafYDW4,1Un7rafYDW4,asr,https://www.youtube.com/watch?v=1Un7rafYDW4,2026-07-13,na,mapped_not_fetched,,17844,streams,title,title,2021-03-24,Council,True
2021-04-01,"Herriman City Planning Commission - April 1, 2021",PlanningCommission,https://www.youtube.com/watch?v=T0EyL-0tmlg,T0EyL-0tmlg,asr,https://www.youtube.com/watch?v=T0EyL-0tmlg,2026-07-13,na,mapped_not_fetched,,9120,videos,title,title,2021-04-01,PlanningCommission,True
2021-04-01,"Planning Commission Meeting - April 1, 2021",PlanningCommission,https://www.youtube.com/watch?v=zgjoYSZUEGM,zgjoYSZUEGM,asr,https://www.youtube.com/watch?v=zgjoYSZUEGM,2026-07-13,na,mapped_not_fetched,,6346,streams,title,title,2021-04-01,PlanningCommission,True
2021-04-14,"City Council Work Meeting 1 - April 14, 2021",Council,https://www.youtube.com/watch?v=Qw7mleXcf1Y,Qw7mleXcf1Y,asr,https://www.youtube.com/watch?v=Qw7mleXcf1Y,2026-07-13,na,mapped_not_fetched,,5233,videos,title,title,2021-04-14,Council,True
2021-04-14,"City Council Meeting - April 14, 2021",Council,https://www.youtube.com/watch?v=vRhzgEpIAMI,vRhzgEpIAMI,asr,https://www.youtube.com/watch?v=vRhzgEpIAMI,2026-07-13,na,mapped_not_fetched,,9347,videos,title,title,2021-04-14,Council,True
2021-04-14,"City Council Work Meeting 2 - April 14, 2021",Council,https://www.youtube.com/watch?v=zysYOj_UnqQ,zysYOj_UnqQ,asr,https://www.youtube.com/watch?v=zysYOj_UnqQ,2026-07-13,na,mapped_not_fetched,,6868,videos,title,title,,,True
2021-04-15,"Planning Commission Meeting - April 15, 2021",PlanningCommission,https://www.youtube.com/watch?v=LPggd0fMNRQ,LPggd0fMNRQ,asr,https://www.youtube.com/watch?v=LPggd0fMNRQ,2026-07-13,na,mapped_not_fetched,,2143,streams,title,title,2021-04-15,PlanningCommission,True
2021-04-28,"City Council Work Meeting - Part 2 -  April 28, 2021",Council,https://www.youtube.com/watch?v=LdSH6_JMZxA,LdSH6_JMZxA,asr,https://www.youtube.com/watch?v=LdSH6_JMZxA,2026-07-13,na,mapped_not_fetched,,4366,videos,title,title,2021-04-28,Council,True
2021-04-28,"City Council General Meeting - April 28, 2021",Council,https://www.youtube.com/watch?v=Q0zYwUe1nQk,Q0zYwUe1nQk,asr,https://www.youtube.com/watch?v=Q0zYwUe1nQk,2026-07-13,na,mapped_not_fetched,,2477,streams,title,title,2021-04-28,Council,True
2021-04-28,"City Council Work Meeting - Part 1 - April 28, 2021",Council,https://www.youtube.com/watch?v=dh5wdtEMndw,dh5wdtEMndw,asr,https://www.youtube.com/watch?v=dh5wdtEMndw,2026-07-13,na,mapped_not_fetched,,5976,videos,title,title,2021-04-28,Council,True
2021-04-29,"Joint Planning Commission/City Council Meeting - April 29, 2021",Joint,https://www.youtube.com/watch?v=6xeFDhn9v2o,6xeFDhn9v2o,asr,https://www.youtube.com/watch?v=6xeFDhn9v2o,2026-07-13,na,mapped_not_fetched,,6836,streams,title,title,2021-04-29,PlanningCommission,True
2021-05-06,"Planning Commission Meeting - May 6th, 2021",PlanningCommission,https://www.youtube.com/watch?v=zna4SF6S8II,zna4SF6S8II,asr,https://www.youtube.com/watch?v=zna4SF6S8II,2026-07-13,na,mapped_not_fetched,,8461,streams,title,title,2021-05-06,PlanningCommission,True
2021-05-12,"City Council General Meeting - May 12, 2021",Council,https://www.youtube.com/watch?v=5LXbtb0p0Zk,5LXbtb0p0Zk,asr,https://www.youtube.com/watch?v=5LXbtb0p0Zk,2026-07-13,na,mapped_not_fetched,,1308,streams,title,title,2021-05-12,Council,True
2021-05-12,"City Council Work Meeting Part 1 - May 12, 2021",Council,https://www.youtube.com/watch?v=DC8OYnMM8js,DC8OYnMM8js,asr,https://www.youtube.com/watch?v=DC8OYnMM8js,2026-07-13,na,mapped_not_fetched,,6739,streams,title,title,,,True
2021-05-12,"City Council Work Meeting Part 2 - May 12, 2021",Council,https://www.youtube.com/watch?v=LuNSAhRnkwA,LuNSAhRnkwA,asr,https://www.youtube.com/watch?v=LuNSAhRnkwA,2026-07-13,na,mapped_not_fetched,,5292,streams,title,title,2021-05-12,Council,True
2021-05-12,"City Council Work Meeting Part 1 - May 12, 2021",Council,https://www.youtube.com/watch?v=w5tjGpOck4A,w5tjGpOck4A,asr,https://www.youtube.com/watch?v=w5tjGpOck4A,2026-07-13,na,mapped_not_fetched,,7262,videos,title,title,2021-05-12,Council,True
2021-05-20,"Planning Commission Meeting - May 20, 2021",PlanningCommission,https://www.youtube.com/watch?v=eEgEDmY0i30,eEgEDmY0i30,asr,https://www.youtube.com/watch?v=eEgEDmY0i30,2026-07-13,na,mapped_not_fetched,,5377,streams,title,title,2021-05-20,PlanningCommission,True
2021-05-26,"City Council General Meeting - May 26, 2021",Council,https://www.youtube.com/watch?v=DY8viYEfbIU,DY8viYEfbIU,asr,https://www.youtube.com/watch?v=DY8viYEfbIU,2026-07-13,na,mapped_not_fetched,,5413,streams,title,title,2021-05-26,Council,True
2021-05-26,"City Council Work Meeting Part 1 - May 26, 2021",Council,https://www.youtube.com/watch?v=FE5BWNg1L7g,FE5BWNg1L7g,asr,https://www.youtube.com/watch?v=FE5BWNg1L7g,2026-07-13,na,mapped_not_fetched,,4832,videos,title,title,2021-05-26,Council,True
2021-05-26,"City Council Work Meeting Part 2 - May 26, 2021",Council,https://www.youtube.com/watch?v=OPoRMVld_CA,OPoRMVld_CA,asr,https://www.youtube.com/watch?v=OPoRMVld_CA,2026-07-13,na,mapped_not_fetched,,7082,videos,title,title,2021-05-26,Council,True
2021-06-03,"Planning Commission Meeting - June 3, 2021",PlanningCommission,https://www.youtube.com/watch?v=i-r-qQTjADY,i-r-qQTjADY,asr,https://www.youtube.com/watch?v=i-r-qQTjADY,2026-07-13,na,mapped_not_fetched,,7008,streams,title,title,2021-06-03,PlanningCommission,True
2021-06-09,"City Council General Meeting - June 9, 2021",Council,https://www.youtube.com/watch?v=42_bsTuKxEQ,42_bsTuKxEQ,asr,https://www.youtube.com/watch?v=42_bsTuKxEQ,2026-07-13,na,mapped_not_fetched,,3547,streams,title,title,2021-06-09,Council,True
2021-06-09,"City Council Work Meeting Part 2 - June 9, 2021",Council,https://www.youtube.com/watch?v=Hi6-h7w-5oo,Hi6-h7w-5oo,asr,https://www.youtube.com/watch?v=Hi6-h7w-5oo,2026-07-13,na,mapped_not_fetched,,6077,streams,title,title,2021-06-09,Council,True
2021-06-09,"City Council General Meeting - June 9, 2021",Council,https://www.youtube.com/watch?v=mra2qlNHevE,mra2qlNHevE,asr,https://www.youtube.com/watch?v=mra2qlNHevE,2026-07-13,na,mapped_not_fetched,,94,streams,title,title,2021-06-09,Council,True
2021-06-09,"City Council Work Meeting (Part 1) - June 9, 2021",Council,https://www.youtube.com/watch?v=qgh_58lfBN8,qgh_58lfBN8,asr,https://www.youtube.com/watch?v=qgh_58lfBN8,2026-07-13,na,mapped_not_fetched,,4116,streams,title,title,2021-06-09,Council,True
2021-06-17,"Planning Commission Meeting - June 17, 2021",PlanningCommission,https://www.youtube.com/watch?v=Vf5QNBjG5so,Vf5QNBjG5so,asr,https://www.youtube.com/watch?v=Vf5QNBjG5so,2026-07-13,na,mapped_not_fetched,,12777,streams,title,title,,,False
2021-06-30,"Joint Planning Commission, City Council Meeting - June 30, 2021",Joint,https://www.youtube.com/watch?v=yeFIfLjMIzk,yeFIfLjMIzk,asr,https://www.youtube.com/watch?v=yeFIfLjMIzk,2026-07-13,na,mapped_not_fetched,,6326,streams,title,title,,,False
2021-07-01,"Planning Commission Meeting - July 1, 2021",PlanningCommission,https://www.youtube.com/watch?v=_JkSOP3g1HM,_JkSOP3g1HM,asr,https://www.youtube.com/watch?v=_JkSOP3g1HM,2026-07-13,na,mapped_not_fetched,,7208,streams,title,title,2021-07-01,PlanningCommission,True
2021-07-14,"City Council Work Meeting 1 - July 14, 2021",Council,https://www.youtube.com/watch?v=Ls6J8NfVGes,Ls6J8NfVGes,asr,https://www.youtube.com/watch?v=Ls6J8NfVGes,2026-07-13,na,mapped_not_fetched,,5672,streams,title,title,2021-07-14,Council,True
2021-07-14,"City Council Meeting - July 14, 2021",Council,https://www.youtube.com/watch?v=ktA_Y10iHvA,ktA_Y10iHvA,asr,https://www.youtube.com/watch?v=ktA_Y10iHvA,2026-07-13,na,mapped_not_fetched,,10306,streams,title,title,2021-07-14,Council,True
2021-07-14,"City Council Work Meeting 2 - July 14, 2021",Council,https://www.youtube.com/watch?v=tTlkn3rR92Q,tTlkn3rR92Q,asr,https://www.youtube.com/watch?v=tTlkn3rR92Q,2026-07-13,na,mapped_not_fetched,,4135,streams,title,title,2021-07-14,Council,True
2021-07-15,"Planning Commission Meeting  - July 15, 2021",PlanningCommission,https://www.youtube.com/watch?v=0cxY34rTewA,0cxY34rTewA,asr,https://www.youtube.com/watch?v=0cxY34rTewA,2026-07-13,na,mapped_not_fetched,,11493,streams,title,title,2021-07-15,PlanningCommission,True
2021-08-04,"Special City Council Meeting - Truth in Taxation Hearing - August 4, 2021",Council,https://www.youtube.com/watch?v=lzEjSX9uf4s,lzEjSX9uf4s,asr,https://www.youtube.com/watch?v=lzEjSX9uf4s,2026-07-13,na,mapped_not_fetched,,4260,streams,title,title,2021-08-04,Council,True
2021-08-05,"August 5, 2021 - Herriman City Planning Commission Meeting",PlanningCommission,https://www.youtube.com/watch?v=_E9t2lH0Bio,_E9t2lH0Bio,asr,https://www.youtube.com/watch?v=_E9t2lH0Bio,2026-07-13,na,mapped_not_fetched,,13190,streams,title,title,2021-08-05,PlanningCommission,True
2021-08-09,"Special City Council Work Meeting - August 9, 2021",Council,https://www.youtube.com/watch?v=2b-uHDuF98U,2b-uHDuF98U,asr,https://www.youtube.com/watch?v=2b-uHDuF98U,2026-07-13,na,mapped_not_fetched,,14619,streams,title,title,,,False
2021-08-11,"City Council Work Meeting 2 - August 11, 2021",Council,https://www.youtube.com/watch?v=3rKuL3qMF54,3rKuL3qMF54,asr,https://www.youtube.com/watch?v=3rKuL3qMF54,2026-07-13,na,mapped_not_fetched,,247,streams,title,title,,,False
2021-08-11,"City Council Meeting - August 11, 2021",Council,https://www.youtube.com/watch?v=IIPJX7NS6G0,IIPJX7NS6G0,asr,https://www.youtube.com/watch?v=IIPJX7NS6G0,2026-07-13,na,mapped_not_fetched,,11599,streams,title,title,,,False
2021-08-11,"City Council Work Meeting - August 11, 2021",Council,https://www.youtube.com/watch?v=dXdpg6ZJ2iE,dXdpg6ZJ2iE,asr,https://www.youtube.com/watch?v=dXdpg6ZJ2iE,2026-07-13,na,mapped_not_fetched,,5535,streams,title,title,,,False
2021-08-16,"Special City Council Meeting - August 16, 2021",Council,https://www.youtube.com/watch?v=m-PdxPREtPw,m-PdxPREtPw,asr,https://www.youtube.com/watch?v=m-PdxPREtPw,2026-07-13,na,mapped_not_fetched,,7194,streams,title,title,2021-08-16,Council,True
2021-08-24,"Board of Canvassers Meeting - August 24, 2021",Canvass,https://www.youtube.com/watch?v=VfpoY7PVdbM,VfpoY7PVdbM,asr,https://www.youtube.com/watch?v=VfpoY7PVdbM,2026-07-13,na,mapped_not_fetched,,184,streams,title,title,,,False
2021-08-25,"City Council Work Meeting - August 25, 2021",Council,https://www.youtube.com/watch?v=3DN4QtWTOmg,3DN4QtWTOmg,asr,https://www.youtube.com/watch?v=3DN4QtWTOmg,2026-07-13,na,mapped_not_fetched,,5821,streams,title,title,,,False
2021-08-25,"City Council Meeting Part 2 - August 25, 2021",Council,https://www.youtube.com/watch?v=KgDtrbjGDvM,KgDtrbjGDvM,asr,https://www.youtube.com/watch?v=KgDtrbjGDvM,2026-07-13,na,mapped_not_fetched,,7944,videos,title,title,,,False
2021-08-25,"City Council Meeting Part 1 - August 25, 2021",Council,https://www.youtube.com/watch?v=nC5gPttzumU,nC5gPttzumU,asr,https://www.youtube.com/watch?v=nC5gPttzumU,2026-07-13,na,mapped_not_fetched,,1830,videos,title,title,,,False
2021-09-02,Planning Commission Meeting,PlanningCommission,https://www.youtube.com/watch?v=gobCxebF5NU,gobCxebF5NU,asr,https://www.youtube.com/watch?v=gobCxebF5NU,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2021-09-02_gobCxebF5NU.en.vtt,,primegov_only,primegov,primegov,2021-09-02,PlanningCommission,True
2021-09-08,"City Council Meeting - September 8, 2021",Council,https://www.youtube.com/watch?v=C5EO6gcjWXs,C5EO6gcjWXs,asr,https://www.youtube.com/watch?v=C5EO6gcjWXs,2026-07-13,na,mapped_not_fetched,,9635,streams,title,title,2021-09-08,Council,True
2021-09-08,"City Council Work Meeting - September 8, 2021",Council,https://www.youtube.com/watch?v=dVAckU-cC74,dVAckU-cC74,asr,https://www.youtube.com/watch?v=dVAckU-cC74,2026-07-13,na,mapped_not_fetched,,3638,streams,title,title,2021-09-08,Council,True
2021-09-15,"Special City Council Work Meeting - September 15, 2021",Council,https://www.youtube.com/watch?v=z89ok-WkVbo,z89ok-WkVbo,asr,https://www.youtube.com/watch?v=z89ok-WkVbo,2026-07-13,na,mapped_not_fetched,,19804,streams,title,title,2021-09-15,Council,True
2021-09-16,"Planning Commission Meeting - September 16, 2021",PlanningCommission,https://www.youtube.com/watch?v=1prYKtKyzmg,1prYKtKyzmg,asr,https://www.youtube.com/watch?v=1prYKtKyzmg,2026-07-13,na,mapped_not_fetched,,5689,streams,title,title,2021-09-16,PlanningCommission,True
2021-09-22,"City Council Work Meeting - September 22, 2021",Council,https://www.youtube.com/watch?v=lGZTIuZrsZA,lGZTIuZrsZA,asr,https://www.youtube.com/watch?v=lGZTIuZrsZA,2026-07-13,na,mapped_not_fetched,,3121,streams,title,title,2021-09-22,Council,True
2021-09-22,"City Council Meeting - September 22, 2021",Council,https://www.youtube.com/watch?v=s1ZKe6b7EeI,s1ZKe6b7EeI,asr,https://www.youtube.com/watch?v=s1ZKe6b7EeI,2026-07-13,na,mapped_not_fetched,,8943,streams,title,title,2021-09-22,Council,True
2021-09-29,"Special City Council Meeting - September 29, 2021",Council,https://www.youtube.com/watch?v=BfYGrH-fAwk,BfYGrH-fAwk,asr,https://www.youtube.com/watch?v=BfYGrH-fAwk,2026-07-13,na,mapped_not_fetched,,3352,streams,title,title,2021-09-29,Council,True
2021-10-07,"Planning Commission Meeting - October 7, 2021",PlanningCommission,https://www.youtube.com/watch?v=ygbblkkyyG8,ygbblkkyyG8,asr,https://www.youtube.com/watch?v=ygbblkkyyG8,2026-07-13,na,mapped_not_fetched,,3130,streams,title,title,,,False
