date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,event_id,file_id,size_mb,stored_locally
2020-08-12,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=891,plainText=false)",2026-07-05,na,civicclerk_odata,,541,891,,no
2020-08-19,Planning Commission Meeting - Regular Agenda - Cancelled,PlanningCommission,Planning Commission Meeting - Regular Agenda - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=893,plainText=false)",2026-07-05,na,civicclerk_odata,,542,893,,no
2020-08-26,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=894,plainText=false)",2026-07-05,na,civicclerk_odata,,543,894,,no
2020-09-02,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=896,plainText=false)",2026-07-05,na,civicclerk_odata,,544,896,,no
2020-09-09,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=899,plainText=false)",2026-07-05,na,civicclerk_odata,,547,899,,no
2020-09-16,"Planning Commission, Public Hearing, and Regular Meeting",PlanningCommission,"Planning Commission, Public Hearing, and Regular Meeting",agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=902,plainText=false)",2026-07-05,na,civicclerk_odata,,549,902,,no
2020-09-23,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=904,plainText=false)",2026-07-05,na,civicclerk_odata,,550,904,,no
2020-10-07,Planning Commission Regular Meeting - Cancelled,PlanningCommission,Planning Commission Regular Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=906,plainText=false)",2026-07-05,na,civicclerk_odata,,551,906,,no
2020-10-14,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=907,plainText=false)",2026-07-05,na,civicclerk_odata,,552,907,,no
2020-10-21,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=909,plainText=false)",2026-07-05,na,civicclerk_odata,,553,909,,no
2020-10-28,City Council - Regular Agenda,Council,City Council - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=913,plainText=false)",2026-07-05,na,civicclerk_odata,,556,913,,no
2020-11-04,"Planning Commission, Public Hearing, and Regular Meeting",PlanningCommission,"Planning Commission, Public Hearing, and Regular Meeting",agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=915,plainText=false)",2026-07-05,na,civicclerk_odata,,557,915,,no
2020-11-11,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=917,plainText=false)",2026-07-05,na,civicclerk_odata,,558,917,,no
2020-11-18,Planning Commission Regular Meeting - Cancelled,PlanningCommission,Planning Commission Regular Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=919,plainText=false)",2026-07-05,na,civicclerk_odata,,559,919,,no
2020-11-24,City Council Meeting - Special Agenda,Council,City Council Meeting - Special Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=920,plainText=false)",2026-07-05,na,civicclerk_odata,,560,920,,no
2020-12-02,Planning Commission 12/2/2020 Agenda with Attachments,PlanningCommission,Planning Commission 12/2/2020 Agenda with Attachments,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=922,plainText=false)",2026-07-05,na,civicclerk_odata,,561,922,,no
2020-12-09,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=926,plainText=false)",2026-07-05,na,civicclerk_odata,,563,926,,no
2020-12-09,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=928,plainText=false)",2026-07-05,na,civicclerk_odata,,564,928,,no
2020-12-16,Planning Commission Regular Meeting - Cancelled,PlanningCommission,Planning Commission Regular Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=932,plainText=false)",2026-07-05,na,civicclerk_odata,,567,932,,no
2021-01-06,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=933,plainText=false)",2026-07-05,na,civicclerk_odata,,568,933,2.57,no
2021-01-13,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=938,plainText=false)",2026-07-05,na,civicclerk_odata,,571,938,2.004,no
2021-01-13,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=940,plainText=false)",2026-07-05,na,civicclerk_odata,,572,940,15.048,no
2021-01-20,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=944,plainText=false)",2026-07-05,na,civicclerk_odata,,574,944,,no
2021-01-27,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=947,plainText=false)",2026-07-05,na,civicclerk_odata,,576,947,,no
2021-01-27,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=949,plainText=false)",2026-07-05,na,civicclerk_odata,,577,949,,no
2021-02-03,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=951,plainText=false)",2026-07-05,na,civicclerk_odata,,578,951,,no
2021-02-10,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=953,plainText=false)",2026-07-05,na,civicclerk_odata,,579,953,,no
2021-02-17,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=955,plainText=false)",2026-07-05,na,civicclerk_odata,,580,955,,no
2021-02-24,City Council Meeting - Cancelled,Council,City Council Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=957,plainText=false)",2026-07-05,na,civicclerk_odata,,581,957,,no
2021-02-24,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=958,plainText=false)",2026-07-05,na,civicclerk_odata,,582,958,,no
2021-03-03,Planning Commission Regular Meeting - Cancelled,PlanningCommission,Planning Commission Regular Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=961,plainText=false)",2026-07-05,na,civicclerk_odata,,584,961,,no
2021-03-10,City Council Meeting  - Cancelled,Council,City Council Meeting  - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=962,plainText=false)",2026-07-05,na,civicclerk_odata,,585,962,,no
2021-03-12,City Council Meeting - Planning Retreat,Council,City Council Meeting - Planning Retreat,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=963,plainText=false)",2026-07-05,na,civicclerk_odata,,586,963,,no
2021-03-17,Planning Commission Regular Meeting -Cancelled,PlanningCommission,Planning Commission Regular Meeting -Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=965,plainText=false)",2026-07-05,na,civicclerk_odata,,587,965,,no
2021-03-24,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=966,plainText=false)",2026-07-05,na,civicclerk_odata,,588,966,,no
2021-04-07,Vineyard City Planning Commission Regular Meeting,PlanningCommission,Vineyard City Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=973,plainText=false)",2026-07-05,na,civicclerk_odata,,592,973,,no
2021-04-14,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=968,plainText=false)",2026-07-05,na,civicclerk_odata,,589,968,,no
2021-04-21,Planning Commission Regular Meeting - Cancelled,PlanningCommission,Planning Commission Regular Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=976,plainText=false)",2026-07-05,na,civicclerk_odata,,594,976,,no
2021-04-28,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=978,plainText=false)",2026-07-05,na,civicclerk_odata,,596,978,,no
2021-05-05,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=980,plainText=false)",2026-07-05,na,civicclerk_odata,,597,980,,no
2021-05-10,City Council Meeting - Special Session,Council,City Council Meeting - Special Session,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=982,plainText=false)",2026-07-05,na,civicclerk_odata,,598,982,,no
2021-05-12,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=984,plainText=false)",2026-07-05,na,civicclerk_odata,,599,984,,no
2021-05-12,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=986,plainText=false)",2026-07-05,na,civicclerk_odata,,600,986,,no
2021-05-19,Vineyard City Planning Commission Meeting - Cancelled,PlanningCommission,Vineyard City Planning Commission Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=989,plainText=false)",2026-07-05,na,civicclerk_odata,,602,989,,no
2021-05-26,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=992,plainText=false)",2026-07-05,na,civicclerk_odata,,604,992,,no
2021-05-26,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=990,plainText=false)",2026-07-05,na,civicclerk_odata,,603,990,,no
2021-06-02,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=995,plainText=false)",2026-07-05,na,civicclerk_odata,,606,995,,no
2021-06-09,Joint and Regular City Council Meeting - Agenda,Council,Joint and Regular City Council Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1000,plainText=false)",2026-07-05,na,civicclerk_odata,,609,1000,,no
2021-06-09,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=998,plainText=false)",2026-07-05,na,civicclerk_odata,,608,998,,no
2021-06-16,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1003,plainText=false)",2026-07-05,na,civicclerk_odata,,611,1003,,no
2021-06-23,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1005,plainText=false)",2026-07-05,na,civicclerk_odata,,612,1005,,no
2021-06-23,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1007,plainText=false)",2026-07-05,na,civicclerk_odata,,613,1007,,no
2021-07-07,Planning Commission - Regular Meeting,PlanningCommission,Planning Commission - Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1009,plainText=false)",2026-07-05,na,civicclerk_odata,,614,1009,,no
2021-07-07,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1011,plainText=false)",2026-07-05,na,civicclerk_odata,,615,1011,,no
2021-07-14,City Council Meeting - Agenda,Council,City Council Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1013,plainText=false)",2026-07-05,na,civicclerk_odata,,616,1013,,no
2021-07-21,Planning Commission - Regular Meeting,PlanningCommission,Planning Commission - Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1015,plainText=false)",2026-07-05,na,civicclerk_odata,,617,1015,,no
2021-07-28,City Council Meeting - Agenda,Council,City Council Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1017,plainText=false)",2026-07-05,na,civicclerk_odata,,618,1017,,no
2021-08-04,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1020,plainText=false)",2026-07-05,na,civicclerk_odata,,620,1020,,no
2021-08-11,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1026,plainText=false)",2026-07-05,na,civicclerk_odata,,624,1026,,no
2021-08-11,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1024,plainText=false)",2026-07-05,na,civicclerk_odata,,623,1024,,no
2021-08-18,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1028,plainText=false)",2026-07-05,na,civicclerk_odata,,625,1028,,no
2021-08-25,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1035,plainText=false)",2026-07-05,na,civicclerk_odata,,630,1035,,no
2021-09-01,"Planning Commission, Public Hearing, and Regular Meeting",PlanningCommission,"Planning Commission, Public Hearing, and Regular Meeting",agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1037,plainText=false)",2026-07-05,na,civicclerk_odata,,631,1037,,no
2021-09-08,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1031,plainText=false)",2026-07-05,na,civicclerk_odata,,627,1031,,no
2021-09-08,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1039,plainText=false)",2026-07-05,na,civicclerk_odata,,632,1039,,no
2021-09-15,City Council Special Session - Cancelled,Council,City Council Special Session - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1041,plainText=false)",2026-07-05,na,civicclerk_odata,,633,1041,,no
2021-09-15,Planning Commission Meeting - Cancelled,PlanningCommission,Planning Commission Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1042,plainText=false)",2026-07-05,na,civicclerk_odata,,634,1042,,no
2021-09-22,City Council Meeting,Council,City Council Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1043,plainText=false)",2026-07-05,na,civicclerk_odata,,635,1043,,no
2021-10-06,Planning Commission - Regular Meeting,PlanningCommission,Planning Commission - Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1050,plainText=false)",2026-07-05,na,civicclerk_odata,,639,1050,,no
2021-10-13,City Council Meeting - Agenda,Council,City Council Meeting - Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1046,plainText=false)",2026-07-05,na,civicclerk_odata,,637,1046,,no
2021-10-13,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1048,plainText=false)",2026-07-05,na,civicclerk_odata,,638,1048,,no
2021-10-20,Planning Commission - Regular Meeting,PlanningCommission,Planning Commission - Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1053,plainText=false)",2026-07-05,na,civicclerk_odata,,641,1053,,no
2021-10-27,City Council - Regular Agenda,Council,City Council - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1056,plainText=false)",2026-07-05,na,civicclerk_odata,,643,1056,,no
2021-11-03,Planning Commission - Regular Meeting,PlanningCommission,Planning Commission - Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1058,plainText=false)",2026-07-05,na,civicclerk_odata,,644,1058,,no
2021-11-10,City Council Meeting,Council,City Council Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1061,plainText=false)",2026-07-05,na,civicclerk_odata,,646,1061,,no
2021-11-16,City Council Meeting - Special Session,Council,City Council Meeting - Special Session,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1065,plainText=false)",2026-07-05,na,civicclerk_odata,,648,1065,,no
2021-11-17,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1063,plainText=false)",2026-07-05,na,civicclerk_odata,,647,1063,,no
2021-12-01,City Council - Special Session,Council,City Council - Special Session,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1072,plainText=false)",2026-07-05,na,civicclerk_odata,,653,1072,,no
2021-12-01,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1069,plainText=false)",2026-07-05,na,civicclerk_odata,,651,1069,,no
2021-12-08,City Council - Regular Agenda,Council,City Council - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1074,plainText=false)",2026-07-05,na,civicclerk_odata,,654,1074,,no
2021-12-30,City Council Meeting - Special Session,Council,City Council Meeting - Special Session,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1077,plainText=false)",2026-07-05,na,civicclerk_odata,,656,1077,,no
2022-01-05,Planning Commission Regular Meeting - Cancelled,PlanningCommission,Planning Commission Regular Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1079,plainText=false)",2026-07-05,na,civicclerk_odata,,657,1079,0.028,no
2022-01-12,City Council - Regular Agenda,Council,City Council - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1082,plainText=false)",2026-07-05,na,civicclerk_odata,,659,1082,15.511,no
2022-01-12,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1080,plainText=false)",2026-07-05,na,civicclerk_odata,,658,1080,15.181,no
2022-01-19,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1084,plainText=false)",2026-07-05,na,civicclerk_odata,,660,1084,,no
2022-01-26,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1086,plainText=false)",2026-07-05,na,civicclerk_odata,,661,1086,,no
2022-02-02,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1090,plainText=false)",2026-07-05,na,civicclerk_odata,,664,1090,,no
2022-02-09,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1092,plainText=false)",2026-07-05,na,civicclerk_odata,,665,1092,,no
2022-02-09,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1094,plainText=false)",2026-07-05,na,civicclerk_odata,,666,1094,,no
2022-02-16,Planning Commission Regular Meeting - Cancelled,PlanningCommission,Planning Commission Regular Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1096,plainText=false)",2026-07-05,na,civicclerk_odata,,667,1096,,no
2022-02-23,City Council Meeting - Regular Agenda,Council,City Council Meeting - Regular Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1097,plainText=false)",2026-07-05,na,civicclerk_odata,,668,1097,,no
2022-02-23,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1099,plainText=false)",2026-07-05,na,civicclerk_odata,,669,1099,,no
2022-02-25,City Council Planning Retreat,Council,City Council Planning Retreat,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1102,plainText=false)",2026-07-05,na,civicclerk_odata,,671,1102,,no
2022-03-02,Planning Commission Regular Meeting - Cancelled,PlanningCommission,Planning Commission Regular Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1105,plainText=false)",2026-07-05,na,civicclerk_odata,,673,1105,,no
2022-03-09,City Council Meeting,Council,City Council Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1106,plainText=false)",2026-07-05,na,civicclerk_odata,,674,1106,,no
2022-03-09,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1108,plainText=false)",2026-07-05,na,civicclerk_odata,,675,1108,,no
2022-03-16,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1116,plainText=false)",2026-07-05,na,civicclerk_odata,,680,1116,,no
2022-03-23,City Council Meeting,Council,City Council Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1112,plainText=false)",2026-07-05,na,civicclerk_odata,,678,1112,,no
2022-03-23,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1114,plainText=false)",2026-07-05,na,civicclerk_odata,,679,1114,,no
2022-04-06,Planning Commission Regular Meeting - Cancelled,PlanningCommission,Planning Commission Regular Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1119,plainText=false)",2026-07-05,na,civicclerk_odata,,682,1119,,no
2022-04-13,City Council Meeting,Council,City Council Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1120,plainText=false)",2026-07-05,na,civicclerk_odata,,683,1120,,no
2022-04-13,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1122,plainText=false)",2026-07-05,na,civicclerk_odata,,684,1122,,no
2022-04-20,Planning Commission Regular Meeting,PlanningCommission,Planning Commission Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1124,plainText=false)",2026-07-05,na,civicclerk_odata,,685,1124,,no
2022-04-27,City Council Meeting - Amended Agenda,Council,City Council Meeting - Amended Agenda,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1126,plainText=false)",2026-07-05,na,civicclerk_odata,,686,1126,,no
2022-04-27,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1128,plainText=false)",2026-07-05,na,civicclerk_odata,,687,1128,,no
2022-05-04,Planning Commission Regular Meeting - Cancelled,PlanningCommission,Planning Commission Regular Meeting - Cancelled,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1133,plainText=false)",2026-07-05,na,civicclerk_odata,,690,1133,,no
2022-05-06,City Council - Executive Luncheon,Council,City Council - Executive Luncheon,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1131,plainText=false)",2026-07-05,na,civicclerk_odata,,689,1131,,no
2022-05-11,City Council  Meeting,Council,City Council  Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1137,plainText=false)",2026-07-05,na,civicclerk_odata,,693,1137,,no
2022-05-11,Redevelopment Agency Board Meeting,RDA,Redevelopment Agency Board Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1134,plainText=false)",2026-07-05,na,civicclerk_odata,,691,1134,,no
2022-05-18,Planning Commission - Regular Meeting,PlanningCommission,Planning Commission - Regular Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1139,plainText=false)",2026-07-05,na,civicclerk_odata,,694,1139,,no
2022-05-25,City Council Meeting,Council,City Council Meeting,agenda,"https://vineyardut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=1143,plainText=false)",2026-07-05,na,civicclerk_odata,,697,1143,,no
