year,election_type,office,contest,precinct_code,precinct_name,candidate,votes
2023,municipal general,Council,Logan City Council,LOG09:I,LOG09:I,KATIE LEE-KOVEN,85
2023,municipal general,Council,Logan City Council,LOG09:I,LOG09:I,MARK A. ANDERSON,159
2023,municipal general,Council,Logan City Council,LOG09:I,LOG09:I,MIKE JOHNSON,111
2023,municipal general,Council,Logan City Council,LOG10:I,LOG10:I,ERIN BENNETT,25
2023,municipal general,Council,Logan City Council,LOG10:I,LOG10:I,JEANNIE F. SIMMONDS,80
2023,municipal general,Council,Logan City Council,LOG10:I,LOG10:I,JOE NEEDHAM,96
2023,municipal general,Council,Logan City Council,LOG10:I,LOG10:I,KATIE LEE-KOVEN,88
2023,municipal general,Council,Logan City Council,LOG10:I,LOG10:I,MARK A. ANDERSON,97
2023,municipal general,Council,Logan City Council,LOG10:I,LOG10:I,MIKE JOHNSON,69
2023,municipal general,Council,Logan City Council,LOG11:I,LOG11:I,ERIN BENNETT,26
2023,municipal general,Council,Logan City Council,LOG11:I,LOG11:I,JEANNIE F. SIMMONDS,139
2023,municipal general,Council,Logan City Council,LOG11:I,LOG11:I,JOE NEEDHAM,114
2023,municipal general,Council,Logan City Council,LOG11:I,LOG11:I,KATIE LEE-KOVEN,127
2023,municipal general,Council,Logan City Council,LOG11:I,LOG11:I,MARK A. ANDERSON,169
2023,municipal general,Council,Logan City Council,LOG11:I,LOG11:I,MIKE JOHNSON,105
2023,municipal general,Council,Logan City Council,LOG12:I,LOG12:I,ERIN BENNETT,72
2023,municipal general,Council,Logan City Council,LOG12:I,LOG12:I,JEANNIE F. SIMMONDS,158
2023,municipal general,Council,Logan City Council,LOG12:I,LOG12:I,JOE NEEDHAM,151
2023,municipal general,Council,Logan City Council,LOG12:I,LOG12:I,KATIE LEE-KOVEN,97
2023,municipal general,Council,Logan City Council,LOG12:I,LOG12:I,MARK A. ANDERSON,182
2023,municipal general,Council,Logan City Council,LOG12:I,LOG12:I,MIKE JOHNSON,138
2023,municipal general,Council,Logan City Council,LOG13:I,LOG13:I,ERIN BENNETT,26
2023,municipal general,Council,Logan City Council,LOG13:I,LOG13:I,JEANNIE F. SIMMONDS,68
2023,municipal general,Council,Logan City Council,LOG13:I,LOG13:I,JOE NEEDHAM,42
2023,municipal general,Council,Logan City Council,LOG13:I,LOG13:I,KATIE LEE-KOVEN,65
2023,municipal general,Council,Logan City Council,LOG13:I,LOG13:I,MARK A. ANDERSON,74
2023,municipal general,Council,Logan City Council,LOG13:I,LOG13:I,MIKE JOHNSON,63
2023,municipal general,Council,Logan City Council,LOG14:I,LOG14:I,ERIN BENNETT,24
2023,municipal general,Council,Logan City Council,LOG14:I,LOG14:I,JEANNIE F. SIMMONDS,67
2023,municipal general,Council,Logan City Council,LOG14:I,LOG14:I,JOE NEEDHAM,53
2023,municipal general,Council,Logan City Council,LOG14:I,LOG14:I,KATIE LEE-KOVEN,71
2023,municipal general,Council,Logan City Council,LOG14:I,LOG14:I,MARK A. ANDERSON,72
2023,municipal general,Council,Logan City Council,LOG14:I,LOG14:I,MIKE JOHNSON,67
2023,municipal general,Council,Logan City Council,LOG15:I,LOG15:I,ERIN BENNETT,27
2023,municipal general,Council,Logan City Council,LOG15:I,LOG15:I,JEANNIE F. SIMMONDS,35
2023,municipal general,Council,Logan City Council,LOG15:I,LOG15:I,JOE NEEDHAM,47
2023,municipal general,Council,Logan City Council,LOG15:I,LOG15:I,KATIE LEE-KOVEN,44
2023,municipal general,Council,Logan City Council,LOG15:I,LOG15:I,MARK A. ANDERSON,61
2023,municipal general,Council,Logan City Council,LOG15:I,LOG15:I,MIKE JOHNSON,90
2023,municipal general,Council,Logan City Council,LOG16:I,LOG16:I,ERIN BENNETT,59
2023,municipal general,Council,Logan City Council,LOG16:I,LOG16:I,JEANNIE F. SIMMONDS,96
2023,municipal general,Council,Logan City Council,LOG16:I,LOG16:I,JOE NEEDHAM,111
2023,municipal general,Council,Logan City Council,LOG16:I,LOG16:I,KATIE LEE-KOVEN,130
2023,municipal general,Council,Logan City Council,LOG16:I,LOG16:I,MARK A. ANDERSON,137
2023,municipal general,Council,Logan City Council,LOG16:I,LOG16:I,MIKE JOHNSON,159
2023,municipal general,Council,Logan City Council,LOG17:I,LOG17:I,ERIN BENNETT,50
2023,municipal general,Council,Logan City Council,LOG17:I,LOG17:I,JEANNIE F. SIMMONDS,101
2023,municipal general,Council,Logan City Council,LOG17:I,LOG17:I,JOE NEEDHAM,105
2023,municipal general,Council,Logan City Council,LOG17:I,LOG17:I,KATIE LEE-KOVEN,106
2023,municipal general,Council,Logan City Council,LOG17:I,LOG17:I,MARK A. ANDERSON,127
2023,municipal general,Council,Logan City Council,LOG17:I,LOG17:I,MIKE JOHNSON,117
2023,municipal general,Council,Logan City Council,LOG18:CSD,LOG18:CSD,ERIN BENNETT,7
2023,municipal general,Council,Logan City Council,LOG18:CSD,LOG18:CSD,JEANNIE F. SIMMONDS,15
2023,municipal general,Council,Logan City Council,LOG18:CSD,LOG18:CSD,JOE NEEDHAM,13
2023,municipal general,Council,Logan City Council,LOG18:CSD,LOG18:CSD,KATIE LEE-KOVEN,6
2023,municipal general,Council,Logan City Council,LOG18:CSD,LOG18:CSD,MARK A. ANDERSON,15
2023,municipal general,Council,Logan City Council,LOG18:CSD,LOG18:CSD,MIKE JOHNSON,10
2023,municipal general,Council,Logan City Council,LOG18:IA,LOG18:IA,ERIN BENNETT,87
2023,municipal general,Council,Logan City Council,LOG18:IA,LOG18:IA,JEANNIE F. SIMMONDS,130
2023,municipal general,Council,Logan City Council,LOG18:IA,LOG18:IA,JOE NEEDHAM,121
2023,municipal general,Council,Logan City Council,LOG18:IA,LOG18:IA,KATIE LEE-KOVEN,149
2023,municipal general,Council,Logan City Council,LOG18:IA,LOG18:IA,MARK A. ANDERSON,202
2023,municipal general,Council,Logan City Council,LOG18:IA,LOG18:IA,MIKE JOHNSON,178
2023,municipal general,Council,Logan City Council,LOG19:I,LOG19:I,ERIN BENNETT,49
2023,municipal general,Council,Logan City Council,LOG19:I,LOG19:I,JEANNIE F. SIMMONDS,112
2023,municipal general,Council,Logan City Council,LOG19:I,LOG19:I,JOE NEEDHAM,86
2023,municipal general,Council,Logan City Council,LOG19:I,LOG19:I,KATIE LEE-KOVEN,102
2023,municipal general,Council,Logan City Council,LOG19:I,LOG19:I,MARK A. ANDERSON,162
2023,municipal general,Council,Logan City Council,LOG19:I,LOG19:I,MIKE JOHNSON,136
2023,municipal general,Council,Logan City Council,LOG20:I,LOG20:I,ERIN BENNETT,68
2023,municipal general,Council,Logan City Council,LOG20:I,LOG20:I,JEANNIE F. SIMMONDS,200
2023,municipal general,Council,Logan City Council,LOG20:I,LOG20:I,JOE NEEDHAM,208
2023,municipal general,Council,Logan City Council,LOG20:I,LOG20:I,KATIE LEE-KOVEN,202
2023,municipal general,Council,Logan City Council,LOG20:I,LOG20:I,MARK A. ANDERSON,344
2023,municipal general,Council,Logan City Council,LOG20:I,LOG20:I,MIKE JOHNSON,221
2023,municipal general,Council,Logan City Council,LOG21:CSD,LOG21:CSD,ERIN BENNETT,0
2023,municipal general,Council,Logan City Council,LOG21:CSD,LOG21:CSD,JEANNIE F. SIMMONDS,3
2023,municipal general,Council,Logan City Council,LOG21:CSD,LOG21:CSD,JOE NEEDHAM,0
2023,municipal general,Council,Logan City Council,LOG21:CSD,LOG21:CSD,KATIE LEE-KOVEN,3
2023,municipal general,Council,Logan City Council,LOG21:CSD,LOG21:CSD,MARK A. ANDERSON,0
2023,municipal general,Council,Logan City Council,LOG21:CSD,LOG21:CSD,MIKE JOHNSON,3
2023,municipal general,Council,Logan City Council,LOG21:IA,LOG21:IA,ERIN BENNETT,52
2023,municipal general,Council,Logan City Council,LOG21:IA,LOG21:IA,JEANNIE F. SIMMONDS,185
2023,municipal general,Council,Logan City Council,LOG21:IA,LOG21:IA,JOE NEEDHAM,197
2023,municipal general,Council,Logan City Council,LOG21:IA,LOG21:IA,KATIE LEE-KOVEN,156
2023,municipal general,Council,Logan City Council,LOG21:IA,LOG21:IA,MARK A. ANDERSON,301
2023,municipal general,Council,Logan City Council,LOG21:IA,LOG21:IA,MIKE JOHNSON,216
2023,municipal general,Council,Logan City Council,LOG22:CSD,LOG22:CSD,ERIN BENNETT,5
2023,municipal general,Council,Logan City Council,LOG22:CSD,LOG22:CSD,JEANNIE F. SIMMONDS,5
2023,municipal general,Council,Logan City Council,LOG22:CSD,LOG22:CSD,JOE NEEDHAM,6
2023,municipal general,Council,Logan City Council,LOG22:CSD,LOG22:CSD,KATIE LEE-KOVEN,7
2023,municipal general,Council,Logan City Council,LOG22:CSD,LOG22:CSD,MARK A. ANDERSON,12
2023,municipal general,Council,Logan City Council,LOG22:CSD,LOG22:CSD,MIKE JOHNSON,9
2023,municipal general,Council,Logan City Council,LOG22:I,LOG22:I,ERIN BENNETT,22
2023,municipal general,Council,Logan City Council,LOG22:I,LOG22:I,JEANNIE F. SIMMONDS,31
2023,municipal general,Council,Logan City Council,LOG22:I,LOG22:I,JOE NEEDHAM,36
2023,municipal general,Council,Logan City Council,LOG22:I,LOG22:I,KATIE LEE-KOVEN,52
2023,municipal general,Council,Logan City Council,LOG22:I,LOG22:I,MARK A. ANDERSON,70
2023,municipal general,Council,Logan City Council,LOG22:I,LOG22:I,MIKE JOHNSON,136
2023,municipal general,Council,Logan City Council,LOG23:I,LOG23:I,ERIN BENNETT,52
2023,municipal general,Council,Logan City Council,LOG23:I,LOG23:I,JEANNIE F. SIMMONDS,57
2023,municipal general,Council,Logan City Council,LOG23:I,LOG23:I,JOE NEEDHAM,93
2023,municipal general,Council,Logan City Council,LOG23:I,LOG23:I,KATIE LEE-KOVEN,71
2023,municipal general,Council,Logan City Council,LOG23:I,LOG23:I,MARK A. ANDERSON,114
2023,municipal general,Council,Logan City Council,LOG23:I,LOG23:I,MIKE JOHNSON,134
2023,municipal general,Council,Logan City Council,LOG24:CSD2,LOG24:CSD2,ERIN BENNETT,7
2023,municipal general,Council,Logan City Council,LOG24:CSD2,LOG24:CSD2,JEANNIE F. SIMMONDS,12
2023,municipal general,Council,Logan City Council,LOG24:CSD2,LOG24:CSD2,JOE NEEDHAM,21
2023,municipal general,Council,Logan City Council,LOG24:CSD2,LOG24:CSD2,KATIE LEE-KOVEN,20
2023,municipal general,Council,Logan City Council,LOG24:CSD2,LOG24:CSD2,MARK A. ANDERSON,28
2023,municipal general,Council,Logan City Council,LOG24:CSD2,LOG24:CSD2,MIKE JOHNSON,27
2023,municipal general,Council,Logan City Council,LOG24:CSD3,LOG24:CSD3,ERIN BENNETT,6
2023,municipal general,Council,Logan City Council,LOG24:CSD3,LOG24:CSD3,JEANNIE F. SIMMONDS,7
2023,municipal general,Council,Logan City Council,LOG24:CSD3,LOG24:CSD3,JOE NEEDHAM,9
2023,municipal general,Council,Logan City Council,LOG24:CSD3,LOG24:CSD3,KATIE LEE-KOVEN,8
2023,municipal general,Council,Logan City Council,LOG24:CSD3,LOG24:CSD3,MARK A. ANDERSON,7
2023,municipal general,Council,Logan City Council,LOG24:CSD3,LOG24:CSD3,MIKE JOHNSON,13
2023,municipal general,Council,Logan City Council,LOG24:I,LOG24:I,ERIN BENNETT,41
2023,municipal general,Council,Logan City Council,LOG24:I,LOG24:I,JEANNIE F. SIMMONDS,40
2023,municipal general,Council,Logan City Council,LOG24:I,LOG24:I,JOE NEEDHAM,54
2023,municipal general,Council,Logan City Council,LOG24:I,LOG24:I,KATIE LEE-KOVEN,52
2023,municipal general,Council,Logan City Council,LOG24:I,LOG24:I,MARK A. ANDERSON,69
2023,municipal general,Council,Logan City Council,LOG24:I,LOG24:I,MIKE JOHNSON,78
2023,municipal general,Council,Logan City Council,LOG25:I,LOG25:I,ERIN BENNETT,22
2023,municipal general,Council,Logan City Council,LOG25:I,LOG25:I,JEANNIE F. SIMMONDS,24
2023,municipal general,Council,Logan City Council,LOG25:I,LOG25:I,JOE NEEDHAM,32
2023,municipal general,Council,Logan City Council,LOG25:I,LOG25:I,KATIE LEE-KOVEN,33
2023,municipal general,Council,Logan City Council,LOG25:I,LOG25:I,MARK A. ANDERSON,41
2023,municipal general,Council,Logan City Council,LOG25:I,LOG25:I,MIKE JOHNSON,50
2025,municipal general,Council,Logan City Council,3LG01:I,3LG01:I,BRIAN SEAMONS,106
2025,municipal general,Council,Logan City Council,3LG01:I,3LG01:I,ERNESTO LOPEZ,188
2025,municipal general,Council,Logan City Council,3LG01:I,3LG01:I,KATIE LEE-KOVEN,151
2025,municipal general,Council,Logan City Council,3LG01:I,3LG01:I,MELISSA DAHLE,153
2025,municipal general,Council,Logan City Council,3LG02:I,3LG02:I,BRIAN SEAMONS,57
2025,municipal general,Council,Logan City Council,3LG02:I,3LG02:I,ERNESTO LOPEZ,145
2025,municipal general,Council,Logan City Council,3LG02:I,3LG02:I,KATIE LEE-KOVEN,122
2025,municipal general,Council,Logan City Council,3LG02:I,3LG02:I,MELISSA DAHLE,104
2025,municipal general,Council,Logan City Council,3LG03:I,3LG03:I,BRIAN SEAMONS,79
2025,municipal general,Council,Logan City Council,3LG03:I,3LG03:I,ERNESTO LOPEZ,115
2025,municipal general,Council,Logan City Council,3LG03:I,3LG03:I,KATIE LEE-KOVEN,113
2025,municipal general,Council,Logan City Council,3LG03:I,3LG03:I,MELISSA DAHLE,97
2025,municipal general,Council,Logan City Council,3LG04:I,3LG04:I,BRIAN SEAMONS,129
2025,municipal general,Council,Logan City Council,3LG04:I,3LG04:I,ERNESTO LOPEZ,217
2025,municipal general,Council,Logan City Council,3LG04:I,3LG04:I,KATIE LEE-KOVEN,182
2025,municipal general,Council,Logan City Council,3LG04:I,3LG04:I,MELISSA DAHLE,157
2025,municipal general,Council,Logan City Council,3LG05:I,3LG05:I,BRIAN SEAMONS,36
2025,municipal general,Council,Logan City Council,3LG05:I,3LG05:I,ERNESTO LOPEZ,74
2025,municipal general,Council,Logan City Council,3LG05:I,3LG05:I,KATIE LEE-KOVEN,62
2025,municipal general,Council,Logan City Council,3LG05:I,3LG05:I,MELISSA DAHLE,53
2025,municipal general,Council,Logan City Council,3LG06:I,3LG06:I,BRIAN SEAMONS,37
2025,municipal general,Council,Logan City Council,3LG06:I,3LG06:I,ERNESTO LOPEZ,59
2025,municipal general,Council,Logan City Council,3LG06:I,3LG06:I,KATIE LEE-KOVEN,64
2025,municipal general,Council,Logan City Council,3LG06:I,3LG06:I,MELISSA DAHLE,39
2025,municipal general,Council,Logan City Council,3LG07:I,3LG07:I,BRIAN SEAMONS,83
2025,municipal general,Council,Logan City Council,3LG07:I,3LG07:I,ERNESTO LOPEZ,159
2025,municipal general,Council,Logan City Council,3LG07:I,3LG07:I,KATIE LEE-KOVEN,173
2025,municipal general,Council,Logan City Council,3LG07:I,3LG07:I,MELISSA DAHLE,157
2025,municipal general,Council,Logan City Council,3LG08:I,3LG08:I,BRIAN SEAMONS,89
2025,municipal general,Council,Logan City Council,3LG08:I,3LG08:I,ERNESTO LOPEZ,282
2025,municipal general,Council,Logan City Council,3LG08:I,3LG08:I,KATIE LEE-KOVEN,263
2025,municipal general,Council,Logan City Council,3LG08:I,3LG08:I,MELISSA DAHLE,176
2025,municipal general,Council,Logan City Council,3LG09:I,3LG09:I,BRIAN SEAMONS,116
2025,municipal general,Council,Logan City Council,3LG09:I,3LG09:I,ERNESTO LOPEZ,158
2025,municipal general,Council,Logan City Council,3LG09:I,3LG09:I,KATIE LEE-KOVEN,135
2025,municipal general,Council,Logan City Council,3LG09:I,3LG09:I,MELISSA DAHLE,164
2025,municipal general,Council,Logan City Council,3LG10:I,3LG10:I,BRIAN SEAMONS,52
2025,municipal general,Council,Logan City Council,3LG10:I,3LG10:I,ERNESTO LOPEZ,123
2025,municipal general,Council,Logan City Council,3LG10:I,3LG10:I,KATIE LEE-KOVEN,143
2025,municipal general,Council,Logan City Council,3LG10:I,3LG10:I,MELISSA DAHLE,95
2025,municipal general,Council,Logan City Council,3LG11:I,3LG11:I,BRIAN SEAMONS,55
2025,municipal general,Council,Logan City Council,3LG11:I,3LG11:I,ERNESTO LOPEZ,177
2025,municipal general,Council,Logan City Council,3LG11:I,3LG11:I,KATIE LEE-KOVEN,146
2025,municipal general,Council,Logan City Council,3LG11:I,3LG11:I,MELISSA DAHLE,130
2025,municipal general,Council,Logan City Council,3LG12:I,3LG12:I,BRIAN SEAMONS,127
2025,municipal general,Council,Logan City Council,3LG12:I,3LG12:I,ERNESTO LOPEZ,165
2025,municipal general,Council,Logan City Council,3LG12:I,3LG12:I,KATIE LEE-KOVEN,136
2025,municipal general,Council,Logan City Council,3LG12:I,3LG12:I,MELISSA DAHLE,179
2025,municipal general,Council,Logan City Council,3LG13:I,3LG13:I,BRIAN SEAMONS,44
2025,municipal general,Council,Logan City Council,3LG13:I,3LG13:I,ERNESTO LOPEZ,121
2025,municipal general,Council,Logan City Council,3LG13:I,3LG13:I,KATIE LEE-KOVEN,131
2025,municipal general,Council,Logan City Council,3LG13:I,3LG13:I,MELISSA DAHLE,66
2025,municipal general,Council,Logan City Council,3LG14:I,3LG14:I,BRIAN SEAMONS,72
2025,municipal general,Council,Logan City Council,3LG14:I,3LG14:I,ERNESTO LOPEZ,114
2025,municipal general,Council,Logan City Council,3LG14:I,3LG14:I,KATIE LEE-KOVEN,110
2025,municipal general,Council,Logan City Council,3LG14:I,3LG14:I,MELISSA DAHLE,86
2025,municipal general,Council,Logan City Council,3LG15:I,3LG15:I,BRIAN SEAMONS,63
2025,municipal general,Council,Logan City Council,3LG15:I,3LG15:I,ERNESTO LOPEZ,100
2025,municipal general,Council,Logan City Council,3LG15:I,3LG15:I,KATIE LEE-KOVEN,70
2025,municipal general,Council,Logan City Council,3LG15:I,3LG15:I,MELISSA DAHLE,128
2025,municipal general,Council,Logan City Council,3LG16:I,3LG16:I,BRIAN SEAMONS,112
2025,municipal general,Council,Logan City Council,3LG16:I,3LG16:I,ERNESTO LOPEZ,207
2025,municipal general,Council,Logan City Council,3LG16:I,3LG16:I,KATIE LEE-KOVEN,221
2025,municipal general,Council,Logan City Council,3LG16:I,3LG16:I,MELISSA DAHLE,187
2025,municipal general,Council,Logan City Council,3LG17:I,3LG17:I,BRIAN SEAMONS,84
2025,municipal general,Council,Logan City Council,3LG17:I,3LG17:I,ERNESTO LOPEZ,165
2025,municipal general,Council,Logan City Council,3LG17:I,3LG17:I,KATIE LEE-KOVEN,156
2025,municipal general,Council,Logan City Council,3LG17:I,3LG17:I,MELISSA DAHLE,112
2025,municipal general,Council,Logan City Council,3LG18:CSD,3LG18:CSD,BRIAN SEAMONS,12
2025,municipal general,Council,Logan City Council,3LG18:CSD,3LG18:CSD,ERNESTO LOPEZ,30
2025,municipal general,Council,Logan City Council,3LG18:CSD,3LG18:CSD,KATIE LEE-KOVEN,27
2025,municipal general,Council,Logan City Council,3LG18:CSD,3LG18:CSD,MELISSA DAHLE,18
2025,municipal general,Council,Logan City Council,3LG18:IA,3LG18:IA,BRIAN SEAMONS,136
2025,municipal general,Council,Logan City Council,3LG18:IA,3LG18:IA,ERNESTO LOPEZ,247
2025,municipal general,Council,Logan City Council,3LG18:IA,3LG18:IA,KATIE LEE-KOVEN,240
2025,municipal general,Council,Logan City Council,3LG18:IA,3LG18:IA,MELISSA DAHLE,167
2025,municipal general,Council,Logan City Council,3LG18:IB,3LG18:IB,BRIAN SEAMONS,0
2025,municipal general,Council,Logan City Council,3LG18:IB,3LG18:IB,ERNESTO LOPEZ,0
2025,municipal general,Council,Logan City Council,3LG18:IB,3LG18:IB,KATIE LEE-KOVEN,0
2025,municipal general,Council,Logan City Council,3LG18:IB,3LG18:IB,MELISSA DAHLE,0
2025,municipal general,Council,Logan City Council,3LG19:I,3LG19:I,BRIAN SEAMONS,116
2025,municipal general,Council,Logan City Council,3LG19:I,3LG19:I,ERNESTO LOPEZ,199
2025,municipal general,Council,Logan City Council,3LG19:I,3LG19:I,KATIE LEE-KOVEN,146
2025,municipal general,Council,Logan City Council,3LG19:I,3LG19:I,MELISSA DAHLE,140
2025,municipal general,Council,Logan City Council,3LG20:I,3LG20:I,BRIAN SEAMONS,219
2025,municipal general,Council,Logan City Council,3LG20:I,3LG20:I,ERNESTO LOPEZ,288
2025,municipal general,Council,Logan City Council,3LG20:I,3LG20:I,KATIE LEE-KOVEN,267
2025,municipal general,Council,Logan City Council,3LG20:I,3LG20:I,MELISSA DAHLE,237
2025,municipal general,Council,Logan City Council,3LG21:CSD,3LG21:CSD,BRIAN SEAMONS,0
2025,municipal general,Council,Logan City Council,3LG21:CSD,3LG21:CSD,ERNESTO LOPEZ,0
2025,municipal general,Council,Logan City Council,3LG21:CSD,3LG21:CSD,KATIE LEE-KOVEN,0
2025,municipal general,Council,Logan City Council,3LG21:CSD,3LG21:CSD,MELISSA DAHLE,0
2025,municipal general,Council,Logan City Council,3LG21:IA,3LG21:IA,BRIAN SEAMONS,189
2025,municipal general,Council,Logan City Council,3LG21:IA,3LG21:IA,ERNESTO LOPEZ,233
2025,municipal general,Council,Logan City Council,3LG21:IA,3LG21:IA,KATIE LEE-KOVEN,229
2025,municipal general,Council,Logan City Council,3LG21:IA,3LG21:IA,MELISSA DAHLE,265
2025,municipal general,Council,Logan City Council,3LG21:IB,3LG21:IB,BRIAN SEAMONS,0
2025,municipal general,Council,Logan City Council,3LG21:IB,3LG21:IB,ERNESTO LOPEZ,0
2025,municipal general,Council,Logan City Council,3LG21:IB,3LG21:IB,KATIE LEE-KOVEN,0
2025,municipal general,Council,Logan City Council,3LG21:IB,3LG21:IB,MELISSA DAHLE,0
2025,municipal general,Council,Logan City Council,3LG21:IC,3LG21:IC,BRIAN SEAMONS,0
2025,municipal general,Council,Logan City Council,3LG21:IC,3LG21:IC,ERNESTO LOPEZ,0
2025,municipal general,Council,Logan City Council,3LG21:IC,3LG21:IC,KATIE LEE-KOVEN,0
2025,municipal general,Council,Logan City Council,3LG21:IC,3LG21:IC,MELISSA DAHLE,0
2025,municipal general,Council,Logan City Council,3LG22:CSD,3LG22:CSD,BRIAN SEAMONS,3
2025,municipal general,Council,Logan City Council,3LG22:CSD,3LG22:CSD,ERNESTO LOPEZ,13
2025,municipal general,Council,Logan City Council,3LG22:CSD,3LG22:CSD,KATIE LEE-KOVEN,15
2025,municipal general,Council,Logan City Council,3LG22:CSD,3LG22:CSD,MELISSA DAHLE,20
2025,municipal general,Council,Logan City Council,3LG22:I,3LG22:I,BRIAN SEAMONS,55
2025,municipal general,Council,Logan City Council,3LG22:I,3LG22:I,ERNESTO LOPEZ,67
2025,municipal general,Council,Logan City Council,3LG22:I,3LG22:I,KATIE LEE-KOVEN,48
2025,municipal general,Council,Logan City Council,3LG22:I,3LG22:I,MELISSA DAHLE,116
2025,municipal general,Council,Logan City Council,3LG23:I,3LG23:I,BRIAN SEAMONS,70
2025,municipal general,Council,Logan City Council,3LG23:I,3LG23:I,ERNESTO LOPEZ,112
2025,municipal general,Council,Logan City Council,3LG23:I,3LG23:I,KATIE LEE-KOVEN,81
2025,municipal general,Council,Logan City Council,3LG23:I,3LG23:I,MELISSA DAHLE,217
2025,municipal general,Council,Logan City Council,3LG24:17C1,3LG24:17C1,BRIAN SEAMONS,0
2025,municipal general,Council,Logan City Council,3LG24:17C1,3LG24:17C1,ERNESTO LOPEZ,0
2025,municipal general,Council,Logan City Council,3LG24:17C1,3LG24:17C1,KATIE LEE-KOVEN,0
2025,municipal general,Council,Logan City Council,3LG24:17C1,3LG24:17C1,MELISSA DAHLE,0
2025,municipal general,Council,Logan City Council,3LG24:17C2,3LG24:17C2,BRIAN SEAMONS,0
2025,municipal general,Council,Logan City Council,3LG24:17C2,3LG24:17C2,ERNESTO LOPEZ,0
2025,municipal general,Council,Logan City Council,3LG24:17C2,3LG24:17C2,KATIE LEE-KOVEN,0
2025,municipal general,Council,Logan City Council,3LG24:17C2,3LG24:17C2,MELISSA DAHLE,0
2025,municipal general,Council,Logan City Council,3LG24:CSD1,3LG24:CSD1,BRIAN SEAMONS,0
2025,municipal general,Council,Logan City Council,3LG24:CSD1,3LG24:CSD1,ERNESTO LOPEZ,0
2025,municipal general,Council,Logan City Council,3LG24:CSD1,3LG24:CSD1,KATIE LEE-KOVEN,0
2025,municipal general,Council,Logan City Council,3LG24:CSD1,3LG24:CSD1,MELISSA DAHLE,0
2025,municipal general,Council,Logan City Council,3LG24:CSD2,3LG24:CSD2,BRIAN SEAMONS,24
2025,municipal general,Council,Logan City Council,3LG24:CSD2,3LG24:CSD2,ERNESTO LOPEZ,42
2025,municipal general,Council,Logan City Council,3LG24:CSD2,3LG24:CSD2,KATIE LEE-KOVEN,39
2025,municipal general,Council,Logan City Council,3LG24:CSD2,3LG24:CSD2,MELISSA DAHLE,43
2025,municipal general,Council,Logan City Council,3LG24:CSD3,3LG24:CSD3,BRIAN SEAMONS,6
2025,municipal general,Council,Logan City Council,3LG24:CSD3,3LG24:CSD3,ERNESTO LOPEZ,26
2025,municipal general,Council,Logan City Council,3LG24:CSD3,3LG24:CSD3,KATIE LEE-KOVEN,22
2025,municipal general,Council,Logan City Council,3LG24:CSD3,3LG24:CSD3,MELISSA DAHLE,21
2025,municipal general,Council,Logan City Council,3LG24:I,3LG24:I,BRIAN SEAMONS,95
2025,municipal general,Council,Logan City Council,3LG24:I,3LG24:I,ERNESTO LOPEZ,100
2025,municipal general,Council,Logan City Council,3LG24:I,3LG24:I,KATIE LEE-KOVEN,106
2025,municipal general,Council,Logan City Council,3LG24:I,3LG24:I,MELISSA DAHLE,167
2025,municipal general,Council,Logan City Council,3LG25:I,3LG25:I,BRIAN SEAMONS,38
2025,municipal general,Council,Logan City Council,3LG25:I,3LG25:I,ERNESTO LOPEZ,56
2025,municipal general,Council,Logan City Council,3LG25:I,3LG25:I,KATIE LEE-KOVEN,42
2025,municipal general,Council,Logan City Council,3LG25:I,3LG25:I,MELISSA DAHLE,65
2025,municipal general,Mayor,Logan Mayor,3LG01:I,3LG01:I,ALANNA NAFZIGER,98
2025,municipal general,Mayor,Logan Mayor,3LG01:I,3LG01:I,MARK A. ANDERSON,222
2025,municipal general,Mayor,Logan Mayor,3LG02:I,3LG02:I,ALANNA NAFZIGER,113
2025,municipal general,Mayor,Logan Mayor,3LG02:I,3LG02:I,MARK A. ANDERSON,116
2025,municipal general,Mayor,Logan Mayor,3LG03:I,3LG03:I,ALANNA NAFZIGER,95
2025,municipal general,Mayor,Logan Mayor,3LG03:I,3LG03:I,MARK A. ANDERSON,127
2025,municipal general,Mayor,Logan Mayor,3LG04:I,3LG04:I,ALANNA NAFZIGER,143
2025,municipal general,Mayor,Logan Mayor,3LG04:I,3LG04:I,MARK A. ANDERSON,231
2025,municipal general,Mayor,Logan Mayor,3LG05:I,3LG05:I,ALANNA NAFZIGER,47
2025,municipal general,Mayor,Logan Mayor,3LG05:I,3LG05:I,MARK A. ANDERSON,71
2025,municipal general,Mayor,Logan Mayor,3LG06:I,3LG06:I,ALANNA NAFZIGER,30
2025,municipal general,Mayor,Logan Mayor,3LG06:I,3LG06:I,MARK A. ANDERSON,75
2025,municipal general,Mayor,Logan Mayor,3LG07:I,3LG07:I,ALANNA NAFZIGER,101
2025,municipal general,Mayor,Logan Mayor,3LG07:I,3LG07:I,MARK A. ANDERSON,207
2025,municipal general,Mayor,Logan Mayor,3LG08:I,3LG08:I,ALANNA NAFZIGER,195
2025,municipal general,Mayor,Logan Mayor,3LG08:I,3LG08:I,MARK A. ANDERSON,237
2025,municipal general,Mayor,Logan Mayor,3LG09:I,3LG09:I,ALANNA NAFZIGER,114
2025,municipal general,Mayor,Logan Mayor,3LG09:I,3LG09:I,MARK A. ANDERSON,197
