video_id,video_url,title,channel_tab,parsed_date,is_meeting,minutes_match,slug
QCZadpIUnaM,https://www.youtube.com/watch?v=QCZadpIUnaM,"Ogden City Council Meeting - August 9th, 2022",streams,2022-08-09,Y,Y,ogden-city-council-meeting-august-9th-2022
KbCnihh8L0k,https://www.youtube.com/watch?v=KbCnihh8L0k,"Quick Meeting Recap - August 2, 2022",videos,2022-08-02,N,Y,quick-meeting-recap-august-2-2022
_YnM70kXw-Q,https://www.youtube.com/watch?v=_YnM70kXw-Q,"Ogden City Council Meeting - August 2nd, 2022",streams,2022-08-02,Y,Y,ogden-city-council-meeting-august-2nd-2022
fd79DBK9Vlg,https://www.youtube.com/watch?v=fd79DBK9Vlg,"Special Ogden City Council and RDA Meetings - July 12, 2022",streams,2022-07-12,Y,Y,special-ogden-city-council-and-rda-meetings-july-12-2022
9pF2DhEn3Zs,https://www.youtube.com/watch?v=9pF2DhEn3Zs,"Quick Meeting Recap - July 12, 2022",videos,2022-07-12,N,Y,quick-meeting-recap-july-12-2022
66_oL_lHN-k,https://www.youtube.com/watch?v=66_oL_lHN-k,"Quick Meeting Recap - July 5, 2022",videos,2022-07-05,N,Y,quick-meeting-recap-july-5-2022
LbHLosaHhpI,https://www.youtube.com/watch?v=LbHLosaHhpI,"Ogden City Council  Meetings - July 5, 2022",streams,2022-07-05,Y,Y,ogden-city-council-meetings-july-5-2022
Dt-U66e20lU,https://www.youtube.com/watch?v=Dt-U66e20lU,"Quick Meeting Recap - June 21, 2022",videos,2022-06-21,N,Y,quick-meeting-recap-june-21-2022
6TLWkgRE3Ds,https://www.youtube.com/watch?v=6TLWkgRE3Ds,"Ogden City Council  Meetings - June 21, 2022",streams,2022-06-21,Y,Y,ogden-city-council-meetings-june-21-2022
X2_gurkcF40,https://www.youtube.com/watch?v=X2_gurkcF40,"Quick Meeting Recap - June 14, 2022",videos,2022-06-14,N,Y,quick-meeting-recap-june-14-2022
No53_PdOGN4,https://www.youtube.com/watch?v=No53_PdOGN4,"Ogden City Council  Meetings - June 14, 2022",streams,2022-06-14,Y,Y,ogden-city-council-meetings-june-14-2022
x-67DX22J1o,https://www.youtube.com/watch?v=x-67DX22J1o,"Quick Meeting Recap - June 7, 2022",videos,2022-06-07,N,Y,quick-meeting-recap-june-7-2022
4W2REPqlSj8,https://www.youtube.com/watch?v=4W2REPqlSj8,"Ogden City Council  Meetings - June 7, 2022",streams,2022-06-07,Y,Y,ogden-city-council-meetings-june-7-2022
q7xt-y1aSts,https://www.youtube.com/watch?v=q7xt-y1aSts,"Quick Meeting Recap - May 31, 2022",videos,2022-05-31,N,Y,quick-meeting-recap-may-31-2022
g2SS1gzAZ4s,https://www.youtube.com/watch?v=g2SS1gzAZ4s,"Quick Meeting Recap - May 24, 2022",videos,2022-05-24,N,Y,quick-meeting-recap-may-24-2022
mXdgKpMHIo8,https://www.youtube.com/watch?v=mXdgKpMHIo8,"Quick Meeting Recap - May 17, 2022",videos,2022-05-17,N,Y,quick-meeting-recap-may-17-2022
acfZs9w39to,https://www.youtube.com/watch?v=acfZs9w39to,"Ogden City Council  Meetings - May 17, 2022",streams,2022-05-17,Y,Y,ogden-city-council-meetings-may-17-2022
Qkcg27E4Oxg,https://www.youtube.com/watch?v=Qkcg27E4Oxg,"Quick Meeting Recap - May 10, 2022",videos,2022-05-10,N,Y,quick-meeting-recap-may-10-2022
BOW7Wb13w6I,https://www.youtube.com/watch?v=BOW7Wb13w6I,"Ogden City Council  Meetings - May 10, 2022",streams,2022-05-10,Y,Y,ogden-city-council-meetings-may-10-2022
_b8P24F5NF8,https://www.youtube.com/watch?v=_b8P24F5NF8,"Quick Meeting Recap - May 3, 2022",videos,2022-05-03,N,Y,quick-meeting-recap-may-3-2022
tpw7zlHSiGk,https://www.youtube.com/watch?v=tpw7zlHSiGk,"Ogden City Council  Meetings - May 3, 2022",streams,2022-05-03,Y,Y,ogden-city-council-meetings-may-3-2022
EM4pgw1FpZk,https://www.youtube.com/watch?v=EM4pgw1FpZk,"Quick Meeting Recap - April 19, 2022",videos,2022-04-19,N,Y,quick-meeting-recap-april-19-2022
EWbCQAcIYpk,https://www.youtube.com/watch?v=EWbCQAcIYpk,"Ogden City Council  Meetings - April 19, 2022",streams,2022-04-19,Y,Y,ogden-city-council-meetings-april-19-2022
lO9I-ydlQU8,https://www.youtube.com/watch?v=lO9I-ydlQU8,"Quick Meeting Recap - April 12, 2022",videos,2022-04-12,N,Y,quick-meeting-recap-april-12-2022
LwDGX7iroXA,https://www.youtube.com/watch?v=LwDGX7iroXA,"Ogden City Council  Meetings - April 12, 2022",streams,2022-04-12,Y,Y,ogden-city-council-meetings-april-12-2022
zOTRcqmWzTM,https://www.youtube.com/watch?v=zOTRcqmWzTM,"Quick Meeting Recap - April 5, 2022",videos,2022-04-05,N,Y,quick-meeting-recap-april-5-2022
td-QSKlgXBU,https://www.youtube.com/watch?v=td-QSKlgXBU,"Ogden City Council  Meetings - April 5, 2022",streams,2022-04-05,Y,Y,ogden-city-council-meetings-april-5-2022
wSDo_R2AU0o,https://www.youtube.com/watch?v=wSDo_R2AU0o,"Quick Meeting Recap - March 15, 2022",videos,2022-03-15,N,Y,quick-meeting-recap-march-15-2022
1eRsA8CTlmw,https://www.youtube.com/watch?v=1eRsA8CTlmw,"Ogden City Council  Meetings - March 15, 2022",streams,2022-03-15,Y,Y,ogden-city-council-meetings-march-15-2022
yDjj7gtud8o,https://www.youtube.com/watch?v=yDjj7gtud8o,"Quick Meeting Recap - March 8, 2022",videos,2022-03-08,N,Y,quick-meeting-recap-march-8-2022
QyF2TvRFRwM,https://www.youtube.com/watch?v=QyF2TvRFRwM,"Quick Meeting Recap - March 1, 2022",videos,2022-03-01,N,Y,quick-meeting-recap-march-1-2022
cF1-9cZKMxU,https://www.youtube.com/watch?v=cF1-9cZKMxU,"Ogden City Council  Meetings - March 1, 2022",streams,2022-03-01,Y,Y,ogden-city-council-meetings-march-1-2022
f2v6N2rGhaQ,https://www.youtube.com/watch?v=f2v6N2rGhaQ,"Ogden City Council  Meetings - March 1, 2022",streams,2022-03-01,Y,Y,ogden-city-council-meetings-march-1-2022
GRPCy-pEN-4,https://www.youtube.com/watch?v=GRPCy-pEN-4,"Quick Meeting Recap - February 15, 2022",videos,2022-02-15,N,Y,quick-meeting-recap-february-15-2022
20vAN1RyIr8,https://www.youtube.com/watch?v=20vAN1RyIr8,"Ogden City Council  Meetings - February 15, 2022",streams,2022-02-15,Y,Y,ogden-city-council-meetings-february-15-2022
Iog5MhUrViU,https://www.youtube.com/watch?v=Iog5MhUrViU,"Quick Meeting Recap - February 3, 2022",videos,2022-02-03,N,Y,quick-meeting-recap-february-3-2022
6LU2qeoeuF8,https://www.youtube.com/watch?v=6LU2qeoeuF8,"Quick Meeting Recap - February 1, 2022",videos,2022-02-01,N,Y,quick-meeting-recap-february-1-2022
BP_ZvSX91pY,https://www.youtube.com/watch?v=BP_ZvSX91pY,"Ogden City Council  Meetings - February 1, 2022",streams,2022-02-01,Y,Y,ogden-city-council-meetings-february-1-2022
jIsjbgbuiRw,https://www.youtube.com/watch?v=jIsjbgbuiRw,"Quick Meeting Recap - January 18, 2022",videos,2022-01-18,N,N,quick-meeting-recap-january-18-2022
PZbppYD8_R0,https://www.youtube.com/watch?v=PZbppYD8_R0,"Ogden City Council RDA Meetings - January 18, 2022",streams,2022-01-18,Y,N,ogden-city-council-rda-meetings-january-18-2022
yVz7lWZY5As,https://www.youtube.com/watch?v=yVz7lWZY5As,"Quick Meeting Recap - January 11, 2022",videos,2022-01-11,N,Y,quick-meeting-recap-january-11-2022
4XsFVSuGA7k,https://www.youtube.com/watch?v=4XsFVSuGA7k,"Ogden City Council Meetings - January 11, 2022",streams,2022-01-11,Y,Y,ogden-city-council-meetings-january-11-2022
3JxnSdmyVj4,https://www.youtube.com/watch?v=3JxnSdmyVj4,"Ogden City Council Meetings - January 4, 2022",streams,2022-01-04,Y,Y,ogden-city-council-meetings-january-4-2022
PhVIEVjvXj8,https://www.youtube.com/watch?v=PhVIEVjvXj8,"Ogden City Council - January 3, 2022",streams,2022-01-03,Y,Y,ogden-city-council-january-3-2022
JX-qP3udZOk,https://www.youtube.com/watch?v=JX-qP3udZOk,"Quick Meeting Recap - December 21, 2021",videos,2021-12-21,N,Y,quick-meeting-recap-december-21-2021
xNCVHwjN16A,https://www.youtube.com/watch?v=xNCVHwjN16A,"Ogden City Council Meetings - December 21, 2021",streams,2021-12-21,Y,Y,ogden-city-council-meetings-december-21-2021
dm4cN53Hrrk,https://www.youtube.com/watch?v=dm4cN53Hrrk,"Quick Meeting Recap - December 14, 2021",videos,2021-12-14,N,Y,quick-meeting-recap-december-14-2021
1aVkZm36nYs,https://www.youtube.com/watch?v=1aVkZm36nYs,"Ogden City Council Meetings - December 14, 2021",streams,2021-12-14,Y,Y,ogden-city-council-meetings-december-14-2021
mvdSPu5PXuA,https://www.youtube.com/watch?v=mvdSPu5PXuA,"Quick Meeting Recap - December 7, 2021",videos,2021-12-07,N,Y,quick-meeting-recap-december-7-2021
kpGcsVI084E,https://www.youtube.com/watch?v=kpGcsVI084E,"Ogden City Council Meetings - December 7, 2021",streams,2021-12-07,Y,Y,ogden-city-council-meetings-december-7-2021
fJchYoO-8uQ,https://www.youtube.com/watch?v=fJchYoO-8uQ,"Quick Meeting Recap - November 23, 2021",videos,2021-11-23,N,Y,quick-meeting-recap-november-23-2021
lOVzJm0wU5g,https://www.youtube.com/watch?v=lOVzJm0wU5g,"Quick Meeting Recap - November 17, 2021",videos,2021-11-17,N,Y,quick-meeting-recap-november-17-2021
RJhl_ZHSsRE,https://www.youtube.com/watch?v=RJhl_ZHSsRE,"Quick Meeting Recap - November 16, 2021",videos,2021-11-16,N,Y,quick-meeting-recap-november-16-2021
KA2FiGE5sf8,https://www.youtube.com/watch?v=KA2FiGE5sf8,"Board of Canvassers, Special RDA, and Ogden City Council Meetings - November 16, 2021",streams,2021-11-16,Y,Y,board-of-canvassers-special-rda-and-ogden-city-council-meeti
t8Q_cZ7kP8k,https://www.youtube.com/watch?v=t8Q_cZ7kP8k,"Quick Meeting Recap - November 9, 2021",videos,2021-11-09,N,Y,quick-meeting-recap-november-9-2021
wA5tmceTL-Q,https://www.youtube.com/watch?v=wA5tmceTL-Q,"Ogden City Council Meeting - November 9, 2021",streams,2021-11-09,Y,Y,ogden-city-council-meeting-november-9-2021
O0IjmvZEFAE,https://www.youtube.com/watch?v=O0IjmvZEFAE,"Quick Meeting Recap - October 26, 2021",videos,2021-10-26,N,Y,quick-meeting-recap-october-26-2021
7UO_r2p1uek,https://www.youtube.com/watch?v=7UO_r2p1uek,"Ogden City Council Meeting - October  26, 2021",streams,2021-10-26,Y,Y,ogden-city-council-meeting-october-26-2021
eVxiwQ8_M6M,https://www.youtube.com/watch?v=eVxiwQ8_M6M,"Quick Meeting Recap - October 19, 2021",videos,2021-10-19,N,Y,quick-meeting-recap-october-19-2021
PeKjChPhEvA,https://www.youtube.com/watch?v=PeKjChPhEvA,"Ogden City Council Meeting - October 19, 2021",streams,2021-10-19,Y,Y,ogden-city-council-meeting-october-19-2021
-K-FeRZwJ34,https://www.youtube.com/watch?v=-K-FeRZwJ34,"Quick Meeting Recap - October 12, 2021",videos,2021-10-12,N,Y,quick-meeting-recap-october-12-2021
s4a-dJPkcsc,https://www.youtube.com/watch?v=s4a-dJPkcsc,"Ogden City Council Meeting - October 12, 2021",streams,2021-10-12,Y,Y,ogden-city-council-meeting-october-12-2021
GTjZ8jcV1Qc,https://www.youtube.com/watch?v=GTjZ8jcV1Qc,"Quick Meeting Recap - October 5, 2021",videos,2021-10-05,N,Y,quick-meeting-recap-october-5-2021
vHDcneVdLvw,https://www.youtube.com/watch?v=vHDcneVdLvw,"Ogden City Council Meeting - October 5, 2021",streams,2021-10-05,Y,Y,ogden-city-council-meeting-october-5-2021
qYWfmiHgv-c,https://www.youtube.com/watch?v=qYWfmiHgv-c,"Quick Meeting Recap - September 21, 2021",videos,2021-09-21,N,Y,quick-meeting-recap-september-21-2021
1a3VQHqzVz4,https://www.youtube.com/watch?v=1a3VQHqzVz4,"Quick Meeting Recap - September 14, 2021",videos,2021-09-14,N,Y,quick-meeting-recap-september-14-2021
Pn8fkNtZL_Y,https://www.youtube.com/watch?v=Pn8fkNtZL_Y,"Ogden City Council Meeting - September 14, 2021",streams,2021-09-14,Y,Y,ogden-city-council-meeting-september-14-2021
aJSTg_NOP8o,https://www.youtube.com/watch?v=aJSTg_NOP8o,"Quick Meeting Recap - September 7, 2021",videos,2021-09-07,N,Y,quick-meeting-recap-september-7-2021
HD_N24cahuk,https://www.youtube.com/watch?v=HD_N24cahuk,"Ogden City Council Meeting - September 7, 2021",streams,2021-09-07,Y,Y,ogden-city-council-meeting-september-7-2021
kWMgaLvNElw,https://www.youtube.com/watch?v=kWMgaLvNElw,"Quick Meeting Recap - August 17, 2021",videos,2021-08-17,N,Y,quick-meeting-recap-august-17-2021
jY624RhxNzE,https://www.youtube.com/watch?v=jY624RhxNzE,"Ogden City Council Meeting - August 17, 2021",streams,2021-08-17,Y,Y,ogden-city-council-meeting-august-17-2021
njWU6i7oUM4,https://www.youtube.com/watch?v=njWU6i7oUM4,"Quick Meeting Recap - August 3, 2021",videos,2021-08-03,N,Y,quick-meeting-recap-august-3-2021
IR03Sj6ml_k,https://www.youtube.com/watch?v=IR03Sj6ml_k,"Ogden City Council Meeting - August 3, 2021",streams,2021-08-03,Y,Y,ogden-city-council-meeting-august-3-2021
7YoCKt8MlnE,https://www.youtube.com/watch?v=7YoCKt8MlnE,"Quick Meeting Recap - July 13, 2021",videos,2021-07-13,N,Y,quick-meeting-recap-july-13-2021
ETDv1fou-v0,https://www.youtube.com/watch?v=ETDv1fou-v0,"Ogden City Council Meeting - July 13, 2021",streams,2021-07-13,Y,Y,ogden-city-council-meeting-july-13-2021
oixSH6w_by0,https://www.youtube.com/watch?v=oixSH6w_by0,"Quick Meeting Recap - July 6, 2021",videos,2021-07-06,N,Y,quick-meeting-recap-july-6-2021
Q3wCrBpVIYY,https://www.youtube.com/watch?v=Q3wCrBpVIYY,"Ogden City Council Meeting - July 6, 2021",streams,2021-07-06,Y,Y,ogden-city-council-meeting-july-6-2021
3v_svKEoosk,https://www.youtube.com/watch?v=3v_svKEoosk,"Quick Meeting Recap - June 24, 2021",videos,2021-06-24,N,N,quick-meeting-recap-june-24-2021
2TdlKMf-DBo,https://www.youtube.com/watch?v=2TdlKMf-DBo,"Quick Meeting Recap - June 22, 2021",videos,2021-06-22,N,Y,quick-meeting-recap-june-22-2021
plx9K_NIb18,https://www.youtube.com/watch?v=plx9K_NIb18,"Ogden City Council Meeting - June 22, 2021",streams,2021-06-22,Y,Y,ogden-city-council-meeting-june-22-2021
U8d4y_uDLm4,https://www.youtube.com/watch?v=U8d4y_uDLm4,"Quick Meeting Recap - June 15, 2021",videos,2021-06-15,N,Y,quick-meeting-recap-june-15-2021
nTr31ahRxRg,https://www.youtube.com/watch?v=nTr31ahRxRg,"Ogden City Council Meeting - June 15, 2021",streams,2021-06-15,Y,Y,ogden-city-council-meeting-june-15-2021
uAZsLYa_HM4,https://www.youtube.com/watch?v=uAZsLYa_HM4,OGDEN CITY JUNE 15 2021,videos,2021-06-15,N,Y,ogden-city-june-15-2021
s5kiXPmDS90,https://www.youtube.com/watch?v=s5kiXPmDS90,"Quick Meeting Recap - June 8, 2021",videos,2021-06-08,N,Y,quick-meeting-recap-june-8-2021
gTp904ixML8,https://www.youtube.com/watch?v=gTp904ixML8,"Ogden City Council Meeting - June 8, 2021",streams,2021-06-08,Y,Y,ogden-city-council-meeting-june-8-2021
x2eePBO9Ark,https://www.youtube.com/watch?v=x2eePBO9Ark,"Quick Meeting Recap - June 1, 2021",videos,2021-06-01,N,Y,quick-meeting-recap-june-1-2021
Yky_DFednwY,https://www.youtube.com/watch?v=Yky_DFednwY,"Ogden City Council Meeting - June 1, 2021",streams,2021-06-01,Y,Y,ogden-city-council-meeting-june-1-2021
chTdbpIARio,https://www.youtube.com/watch?v=chTdbpIARio,"Quick Meeting Recap - May 25, 2021",videos,2021-05-25,N,Y,quick-meeting-recap-may-25-2021
zF5ZKigirvs,https://www.youtube.com/watch?v=zF5ZKigirvs,"Ogden City Council Meeting - MAY 25, 2021",streams,2021-05-25,Y,Y,ogden-city-council-meeting-may-25-2021
u_dxfMn_Low,https://www.youtube.com/watch?v=u_dxfMn_Low,"Quick Meeting Recap - May 18, 2021",videos,2021-05-18,N,Y,quick-meeting-recap-may-18-2021
K8fWC17yqdk,https://www.youtube.com/watch?v=K8fWC17yqdk,"Ogden City Council Meeting - MAY 18, 2021",streams,2021-05-18,Y,Y,ogden-city-council-meeting-may-18-2021
YgaWgnLZbhw,https://www.youtube.com/watch?v=YgaWgnLZbhw,"Quick Meeting Recap - May 11, 2021",videos,2021-05-11,N,Y,quick-meeting-recap-may-11-2021
-P1DWIvIrjg,https://www.youtube.com/watch?v=-P1DWIvIrjg,"Ogden City Council Meeting - MAY 11, 2021",streams,2021-05-11,Y,Y,ogden-city-council-meeting-may-11-2021
1rbXsi5JjS0,https://www.youtube.com/watch?v=1rbXsi5JjS0,"Quick Meeting Recap - May 4, 2021",videos,2021-05-04,N,Y,quick-meeting-recap-may-4-2021
LR1oi8noSSU,https://www.youtube.com/watch?v=LR1oi8noSSU,"Ogden City Council Meeting - MAY 4, 2021",streams,2021-05-04,Y,Y,ogden-city-council-meeting-may-4-2021
nQ2EClaI3mo,https://www.youtube.com/watch?v=nQ2EClaI3mo,"Quick Meeting Recap - April 27, 2021",videos,2021-04-27,N,Y,quick-meeting-recap-april-27-2021
hFfaYU4Gl6g,https://www.youtube.com/watch?v=hFfaYU4Gl6g,"Ogden City Council Meeting - April 27, 2021",streams,2021-04-27,Y,Y,ogden-city-council-meeting-april-27-2021
1etjxQkK7H4,https://www.youtube.com/watch?v=1etjxQkK7H4,"Quick Meeting Recap - April 20, 2021",videos,2021-04-20,N,Y,quick-meeting-recap-april-20-2021
Ni3DmYzz4rA,https://www.youtube.com/watch?v=Ni3DmYzz4rA,"Ogden City Council Meeting - April 20, 2021",streams,2021-04-20,Y,Y,ogden-city-council-meeting-april-20-2021
wQ2MO9EjVNM,https://www.youtube.com/watch?v=wQ2MO9EjVNM,"Quick Meeting Recap - April 13, 2021",videos,2021-04-13,N,Y,quick-meeting-recap-april-13-2021
5nDm8C8994Q,https://www.youtube.com/watch?v=5nDm8C8994Q,"Ogden City Council Meeting - April 13, 2021",streams,2021-04-13,Y,Y,ogden-city-council-meeting-april-13-2021
_s2UqN-LuqM,https://www.youtube.com/watch?v=_s2UqN-LuqM,"BRT Groundbreaking at Weber State - April 13, 2021",videos,2021-04-13,N,Y,brt-groundbreaking-at-weber-state-april-13-2021
XJbOFOzlIm0,https://www.youtube.com/watch?v=XJbOFOzlIm0,"Quick Meeting Recap - April 6, 2021",videos,2021-04-06,N,Y,quick-meeting-recap-april-6-2021
bah-GSI6pIk,https://www.youtube.com/watch?v=bah-GSI6pIk,"Ogden City Council Meeting - April 6, 2021",streams,2021-04-06,Y,Y,ogden-city-council-meeting-april-6-2021
gwLCKVWBoUo,https://www.youtube.com/watch?v=gwLCKVWBoUo,OGDEN CITY April 6 2021,videos,2021-04-06,N,Y,ogden-city-april-6-2021
kVa622rgp5Y,https://www.youtube.com/watch?v=kVa622rgp5Y,"Quick Meeting Recap - March 23, 2021",videos,2021-03-23,N,Y,quick-meeting-recap-march-23-2021
L6Bug0WOv5Y,https://www.youtube.com/watch?v=L6Bug0WOv5Y,"Ogden City Council Meeting - March 23, 2021",videos,2021-03-23,Y,Y,ogden-city-council-meeting-march-23-2021
3Q7Dgma_HAw,https://www.youtube.com/watch?v=3Q7Dgma_HAw,"Ogden City Council Meeting - March 23, 2021",streams,2021-03-23,Y,Y,ogden-city-council-meeting-march-23-2021
lccjVDHZeEM,https://www.youtube.com/watch?v=lccjVDHZeEM,"Quick Meeting Recap - March 16, 2021",videos,2021-03-16,N,Y,quick-meeting-recap-march-16-2021
axK5t8E3JX4,https://www.youtube.com/watch?v=axK5t8E3JX4,"Quick Meeting Recap - March 9, 2021",videos,2021-03-09,N,Y,quick-meeting-recap-march-9-2021
RzsGYESZ_AA,https://www.youtube.com/watch?v=RzsGYESZ_AA,"Quick Meeting Recap - March 2, 2021",videos,2021-03-02,N,Y,quick-meeting-recap-march-2-2021
fpQQOlK6jEM,https://www.youtube.com/watch?v=fpQQOlK6jEM,"Ogden City Council Meeting - March 2, 2021",streams,2021-03-02,Y,Y,ogden-city-council-meeting-march-2-2021
FmUERiS53J8,https://www.youtube.com/watch?v=FmUERiS53J8,"Ogden City Council Meeting - March 2, 2021",streams,2021-03-02,Y,Y,ogden-city-council-meeting-march-2-2021
ckzIdHFWWF4,https://www.youtube.com/watch?v=ckzIdHFWWF4,"Ogden City Council Meeting - March 2, 2021",streams,2021-03-02,Y,Y,ogden-city-council-meeting-march-2-2021
DcH5hryZX5k,https://www.youtube.com/watch?v=DcH5hryZX5k,"Quick Meeting Recap - February 23, 2021",videos,2021-02-23,N,Y,quick-meeting-recap-february-23-2021
8CvbDWGnYjs,https://www.youtube.com/watch?v=8CvbDWGnYjs,"Ogden City Council Meeting - February 23, 2021",streams,2021-02-23,Y,Y,ogden-city-council-meeting-february-23-2021
8BWJ4WrC7UQ,https://www.youtube.com/watch?v=8BWJ4WrC7UQ,"Quick Meeting Recap - February 9, 2021",videos,2021-02-09,N,Y,quick-meeting-recap-february-9-2021
oKiyP__0yMA,https://www.youtube.com/watch?v=oKiyP__0yMA,"Ogden City Council Meeting - February 9, 2021",streams,2021-02-09,Y,Y,ogden-city-council-meeting-february-9-2021
Ttx0BmWHC40,https://www.youtube.com/watch?v=Ttx0BmWHC40,"Quick Meeting Recap - February 2, 2021",videos,2021-02-02,N,Y,quick-meeting-recap-february-2-2021
All2G3HcH_s,https://www.youtube.com/watch?v=All2G3HcH_s,"Quick Meeting Recap - January 26, 2021",videos,2021-01-26,N,Y,quick-meeting-recap-january-26-2021
siJ0Itf-V6E,https://www.youtube.com/watch?v=siJ0Itf-V6E,"Quick Meeting Recap - January 19, 2021",videos,2021-01-19,N,Y,quick-meeting-recap-january-19-2021
8evLRtSpgtU,https://www.youtube.com/watch?v=8evLRtSpgtU,"Quick Meeting Recap - January 12, 2021",videos,2021-01-12,N,Y,quick-meeting-recap-january-12-2021
vQynsX98TfE,https://www.youtube.com/watch?v=vQynsX98TfE,"Quick Meeting Recap - January 5, 2021",videos,2021-01-05,N,Y,quick-meeting-recap-january-5-2021
B1jmpxuU3TE,https://www.youtube.com/watch?v=B1jmpxuU3TE,"Quick Meeting Recap - December 15, 2020",videos,2020-12-15,N,Y,quick-meeting-recap-december-15-2020
NcryEuAk7IA,https://www.youtube.com/watch?v=NcryEuAk7IA,"Ogden City Council Meeting - December 15, 2020",streams,2020-12-15,Y,Y,ogden-city-council-meeting-december-15-2020
XwC2W110NqE,https://www.youtube.com/watch?v=XwC2W110NqE,"Quick Meeting Recap - December 8, 2020",videos,2020-12-08,N,Y,quick-meeting-recap-december-8-2020
JkSvwnCjAgg,https://www.youtube.com/watch?v=JkSvwnCjAgg,"Ogden City Council Meeting - December 8, 2020",streams,2020-12-08,Y,Y,ogden-city-council-meeting-december-8-2020
VTPy26wh7Zg,https://www.youtube.com/watch?v=VTPy26wh7Zg,"Quick Meeting Recap - December 1, 2020",videos,2020-12-01,N,Y,quick-meeting-recap-december-1-2020
CxzNXAR-6yY,https://www.youtube.com/watch?v=CxzNXAR-6yY,"Ogden City Council Meeting - December 1, 2020",streams,2020-12-01,Y,Y,ogden-city-council-meeting-december-1-2020
9zhNfu6masQ,https://www.youtube.com/watch?v=9zhNfu6masQ,"Quick Meeting Recap - November 17, 2020",videos,2020-11-17,N,Y,quick-meeting-recap-november-17-2020
Trm9f_jiMgk,https://www.youtube.com/watch?v=Trm9f_jiMgk,"Ogden City Council Meeting - November 17, 2020",streams,2020-11-17,Y,Y,ogden-city-council-meeting-november-17-2020
1rM_iBkKs4w,https://www.youtube.com/watch?v=1rM_iBkKs4w,"Quick Meeting Recap - November 10, 2020",videos,2020-11-10,N,Y,quick-meeting-recap-november-10-2020
Ps4ySBzJc-4,https://www.youtube.com/watch?v=Ps4ySBzJc-4,"Ogden City Council Meeting - November 10, 2020",streams,2020-11-10,Y,Y,ogden-city-council-meeting-november-10-2020
1zYJcxD1xz8,https://www.youtube.com/watch?v=1zYJcxD1xz8,"Quick Meeting Recap - October 27, 2020",videos,2020-10-27,N,Y,quick-meeting-recap-october-27-2020
jxBVStAkwfg,https://www.youtube.com/watch?v=jxBVStAkwfg,"Quick Meeting Recap - October 20, 2020",videos,2020-10-20,N,Y,quick-meeting-recap-october-20-2020
8NzbN-T6yr8,https://www.youtube.com/watch?v=8NzbN-T6yr8,"Ogden City Council Meeting - October 20, 2020",streams,2020-10-20,Y,Y,ogden-city-council-meeting-october-20-2020
-tk-SJNf4S8,https://www.youtube.com/watch?v=-tk-SJNf4S8,"Ogden City Council Meeting - October 20, 2020",streams,2020-10-20,Y,Y,ogden-city-council-meeting-october-20-2020
uf48R_E8CvA,https://www.youtube.com/watch?v=uf48R_E8CvA,"Quick Meeting Recap - October 13, 2020",videos,2020-10-13,N,Y,quick-meeting-recap-october-13-2020
8wDdCyBzE-k,https://www.youtube.com/watch?v=8wDdCyBzE-k,"Quick Meeting Recap - October 6, 2020",videos,2020-10-06,N,Y,quick-meeting-recap-october-6-2020
MuqprAp2UUM,https://www.youtube.com/watch?v=MuqprAp2UUM,"Quick Meeting Recap - September 22, 2020",videos,2020-09-22,N,Y,quick-meeting-recap-september-22-2020
Eo6sDm5KLA0,https://www.youtube.com/watch?v=Eo6sDm5KLA0,"Quick Meeting Recap - September 15, 2020",videos,2020-09-15,N,Y,quick-meeting-recap-september-15-2020
LmzZjbHGrVc,https://www.youtube.com/watch?v=LmzZjbHGrVc,OGDEN CITY September 15 2020,videos,2020-09-15,N,Y,ogden-city-september-15-2020
Vzj83qz05tk,https://www.youtube.com/watch?v=Vzj83qz05tk,"Quick Meeting Recap - September 1, 2020",videos,2020-09-01,N,Y,quick-meeting-recap-september-1-2020
01LoQmuS4SM,https://www.youtube.com/watch?v=01LoQmuS4SM,"Ogden City Council Work Session - September 1, 2020",streams,2020-09-01,Y,Y,ogden-city-council-work-session-september-1-2020
y91pvvfBrsw,https://www.youtube.com/watch?v=y91pvvfBrsw,"Ogden City Council Work Session - September 1, 2020",streams,2020-09-01,Y,Y,ogden-city-council-work-session-september-1-2020
IhFuK6gwP4M,https://www.youtube.com/watch?v=IhFuK6gwP4M,"Ogden City Council Work Session - September 1, 2020",streams,2020-09-01,Y,Y,ogden-city-council-work-session-september-1-2020
Cs_1KxorbZI,https://www.youtube.com/watch?v=Cs_1KxorbZI,"Quick Meeting Recap - August 25, 2020",videos,2020-08-25,N,Y,quick-meeting-recap-august-25-2020
33zAmWPwICA,https://www.youtube.com/watch?v=33zAmWPwICA,"Quick Meeting Recap - August 18, 2020",videos,2020-08-18,N,Y,quick-meeting-recap-august-18-2020
oFgCM0FC2QM,https://www.youtube.com/watch?v=oFgCM0FC2QM,Ogden City August 18 2020,videos,2020-08-18,N,Y,ogden-city-august-18-2020
KMJ2Lh7U9Qg,https://www.youtube.com/watch?v=KMJ2Lh7U9Qg,"Quick Meeting Recap - August 11, 2020",videos,2020-08-11,N,Y,quick-meeting-recap-august-11-2020
J9a04j-6JL4,https://www.youtube.com/watch?v=J9a04j-6JL4,Ogden City August 11 2020,videos,2020-08-11,N,Y,ogden-city-august-11-2020
