date,year,title,slug,body,path,source,source_url,notice_url,pmn_body_id,pmn_file_id,retrieved_date,format,extraction_method,status,internal_meeting_date,date_basis,notice_dates,saved_as,text_path,bytes,fname
2016-05-25,2016,"Vineyard RDA — May 25, 2016 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/229511.pdf,,,229511,2026-07-05,na,none,source-unavailable,,notice-approx,2016-05-25,,,,"May 25, 2016 RDA Final Minutes.pdf"
2016-06-08,2016,"Vineyard RDA — June 8, 2016 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/232517.pdf,,,232517,2026-07-05,na,none,source-unavailable,,notice-approx,2016-06-08,,,,"June 8, 2016 RDA Final Minutes.pdf"
2016-06-22,2016,"Vineyard RDA — June 22, 2016 TC Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/235855.pdf,,,235855,2026-07-05,na,none,source-unavailable,,notice-approx,2016-06-22,,,,"June 22, 2016 TC Final Minutes.pdf"
2016-06-22,2016,"Vineyard RDA — June 22, 2016 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/235857.pdf,,,235857,2026-07-05,na,none,source-unavailable,,notice-approx,2016-06-22,,,,"June 22, 2016 RDA Final Minutes.pdf"
2016-07-27,2016,"Vineyard RDA — July 27, 2016 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/244607.pdf,,,244607,2026-07-05,na,none,source-unavailable,,notice-approx,2016-07-27,,,,"July 27, 2016 RDA Final Minutes.pdf"
2016-08-10,2016,"Vineyard RDA — August 10, 2016 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/244611.pdf,,,244611,2026-07-05,na,none,source-unavailable,,notice-approx,2016-08-10,,,,"August 10, 2016 RDA Final Minutes.pdf"
2016-08-24,2016,"Vineyard RDA — August 24, 2016 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/248943.pdf,,,248943,2026-07-05,na,none,source-unavailable,,notice-approx,2016-08-24,,,,"August 24, 2016 RDA Final Minutes.pdf"
2016-09-14,2016,"Vineyard RDA — September 14, 2016 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/251361.pdf,,,251361,2026-07-05,na,none,source-unavailable,,notice-approx,2016-09-14,,,,"September 14, 2016 RDA Final Minutes.pdf"
2016-09-28,2016,"Vineyard RDA — September 28, 2016 RDA FInal Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/253503.pdf,,,253503,2026-07-05,na,none,source-unavailable,,notice-approx,2016-09-28,,,,"September 28, 2016 RDA FInal Minutes.pdf"
2016-10-12,2016,"Vineyard RDA — October 12, 2016 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/257247.pdf,,,257247,2026-07-05,na,none,source-unavailable,,notice-approx,2016-10-12,,,,"October 12, 2016 RDA Final Minutes.pdf"
2016-10-26,2016,"Vineyard RDA — October 26, 2016 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/259775.pdf,,,259775,2026-07-05,na,none,source-unavailable,,notice-approx,2016-10-26,,,,"October 26, 2016 RDA Final Minutes.pdf"
2016-12-21,2016,"Vineyard RDA — December 21, 2016 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/288985.pdf,,,288985,2026-07-05,na,none,source-unavailable,,notice-approx,2016-12-21,,,,"December 21, 2016 RDA Final Minutes.pdf"
2017-03-08,2017,"Vineyard RDA — March 8, 2017 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/300677.pdf,,,300677,2026-07-05,na,none,source-unavailable,,notice-approx,2017-03-08,,,,"March 8, 2017 RDA Final Minutes.pdf"
2017-03-22,2017,"Vineyard RDA — March 22, 2017 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/342545.pdf,,,342545,2026-07-05,na,none,source-unavailable,,notice-approx,2017-03-22,,,,"March 22, 2017 RDA Final Minutes.pdf"
2017-05-10,2017,"Vineyard RDA — May 10, 2017 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/303775.pdf,,,303775,2026-07-05,na,none,source-unavailable,,notice-approx,2017-05-10,,,,"May 10, 2017 RDA Final Minutes.pdf"
2017-05-24,2017,"Vineyard RDA — May 24, 2017 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/310343.pdf,,,310343,2026-07-05,na,none,source-unavailable,,notice-approx,2017-05-24,,,,"May 24, 2017 RDA Final Minutes.pdf"
2017-06-14,2017,"Vineyard RDA — June 14, 2017 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/311833.pdf,,,311833,2026-07-05,na,none,source-unavailable,,notice-approx,2017-06-14,,,,"June 14, 2017 RDA Final Minutes.pdf"
2017-06-28,2017,"Vineyard RDA — June 28, 2017 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/328761.pdf,,,328761,2026-07-05,na,none,source-unavailable,,notice-approx,2017-06-28,,,,"June 28, 2017 RDA Final Minutes.pdf"
2017-09-13,2017,"Vineyard RDA — September 13, 2017 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/339721.pdf,,,339721,2026-07-05,na,none,source-unavailable,,notice-approx,2017-09-13,,,,"September 13, 2017 RDA Final Minutes.pdf"
2017-09-27,2017,"Vineyard RDA — September 27, 2017 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/339723.pdf,,,339723,2026-07-05,na,none,source-unavailable,,notice-approx,2017-09-27,,,,"September 27, 2017 RDA Final Minutes.pdf"
2017-10-25,2017,"Vineyard RDA — October 25, 2017 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/345724.pdf,,,345724,2026-07-05,na,none,source-unavailable,,notice-approx,2017-10-25,,,,"October 25, 2017 RDA Final Minutes.pdf"
2017-11-08,2017,"Vineyard RDA — November 8, 2017 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/362989.pdf,,,362989,2026-07-05,na,none,source-unavailable,,notice-approx,2017-11-08,,,,"November 8, 2017 RDA Final Minutes.pdf"
2017-11-15,2017,"Vineyard RDA — November 15, 2017 RDA Final Mintues.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/355195.pdf,,,355195,2026-07-05,na,none,source-unavailable,,notice-approx,2017-11-15,,,,"November 15, 2017 RDA Final Mintues.pdf"
2017-12-13,2017,"Vineyard RDA — December 13, 2017 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/361879.pdf,,,361879,2026-07-05,na,none,source-unavailable,,notice-approx,2017-12-13,,,,"December 13, 2017 RDA Final Minutes.pdf"
2018-01-10,2018,"Vineyard RDA — January 10, 2018 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/365195.pdf,,,365195,2026-07-05,na,none,source-unavailable,,notice-approx,2018-01-10,,,,"January 10, 2018 RDA Final Minutes.pdf"
2018-01-24,2018,"Vineyard RDA — January 24, 2018 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/375561.pdf,,,375561,2026-07-05,na,none,source-unavailable,,notice-approx,2018-01-24,,,,"January 24, 2018 RDA Final Minutes.pdf"
2018-03-14,2018,"Vineyard RDA — March 14, 2018 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/387321.pdf,,,387321,2026-07-05,na,none,source-unavailable,,notice-approx,2018-03-14,,,,"March 14, 2018 RDA Final Minutes.pdf"
2018-04-11,2018,"Vineyard RDA — April 11, 2018 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/395379.pdf,,,395379,2026-07-05,na,none,source-unavailable,,notice-approx,2018-04-11,,,,"April 11, 2018 RDA Final Minutes.pdf"
2018-05-09,2018,"Vineyard RDA — May 9, 2018 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/399471.pdf,,,399471,2026-07-05,na,none,source-unavailable,,notice-approx,2018-05-09,,,,"May 9, 2018 RDA Final Minutes.pdf"
2018-05-23,2018,"Vineyard RDA — May 23, 2018 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/405957.pdf,,,405957,2026-07-05,na,none,source-unavailable,,notice-approx,2018-05-23,,,,"May 23, 2018 RDA Final Minutes.pdf"
2018-06-13,2018,"Vineyard RDA — June 13, 2018 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/422813.pdf,,,422813,2026-07-05,na,none,source-unavailable,,notice-approx,2018-06-13,,,,"June 13, 2018 RDA Final Minutes.pdf"
2018-08-22,2018,"Vineyard RDA — August 22, 2018 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/430905.pdf,,,430905,2026-07-05,na,none,source-unavailable,,notice-approx,2018-08-22,,,,"August 22, 2018 RDA Final Minutes.pdf"
2018-09-26,2018,"Vineyard RDA — September 26, 2018 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/434773.pdf,,,434773,2026-07-05,na,none,source-unavailable,,notice-approx,2018-09-26,,,,"September 26, 2018 RDA Final Minutes.pdf"
2018-10-10,2018,"Vineyard RDA — October 10, 2018 RDA Final Minutes.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/452123.pdf,,,452123,2026-07-05,na,none,source-unavailable,,notice-approx,2018-10-10,,,,"October 10, 2018 RDA Final Minutes.pdf"
2018-12-12,2018,"Vineyard RDA — December 12, 2018 RDA Final Minutes.pdf",,RDA,raw/RDA_2598_457993.pdf,utah-pmn,https://www.utah.gov/pmn/files/457993.pdf,,,457993,2026-07-05,text,pdftotext-layout,recovered,2018-12-12,internal-pdf,2018-12-12,RDA_2598_457993.pdf,text/RDA_2598_457993.txt,194447,"December 12, 2018 RDA Final Minutes.pdf"
2018-12-18,2018,"Vineyard RDA — December 18, 2018 RDA Final Minutes.pdf",,RDA,raw/RDA_2598_457997.pdf,utah-pmn,https://www.utah.gov/pmn/files/457997.pdf,,,457997,2026-07-05,text,pdftotext-layout,recovered,2018-12-18,internal-pdf,2018-12-18,RDA_2598_457997.pdf,text/RDA_2598_457997.txt,163382,"December 18, 2018 RDA Final Minutes.pdf"
2019-01-09,2019,"Vineyard RDA — January 9, 2019 RDA Final Minutes.pdf",,RDA,raw/RDA_2598_467843.pdf,utah-pmn,https://www.utah.gov/pmn/files/467843.pdf,,,467843,2026-07-05,text,pdftotext-layout,recovered,2019-01-09,internal-pdf,2019-01-09,RDA_2598_467843.pdf,text/RDA_2598_467843.txt,199206,"January 9, 2019 RDA Final Minutes.pdf"
2019-02-13,2019,"Vineyard RDA — February 13, 2019 RDA Final Minutes.pdf",,RDA,raw/RDA_2598_477027.pdf,utah-pmn,https://www.utah.gov/pmn/files/477027.pdf,,,477027,2026-07-05,text,pdftotext-layout,recovered,2019-02-13,internal-pdf,2019-02-13,RDA_2598_477027.pdf,text/RDA_2598_477027.txt,145820,"February 13, 2019 RDA Final Minutes.pdf"
2019-03-13,2019,"Vineyard RDA — March 13, 2019 RDA Final Minutes.pdf",,RDA,raw/RDA_2598_493373.pdf,utah-pmn,https://www.utah.gov/pmn/files/493373.pdf,,,493373,2026-07-05,text,pdftotext-layout,recovered,2019-03-13,internal-pdf,2019-03-13,RDA_2598_493373.pdf,text/RDA_2598_493373.txt,175238,"March 13, 2019 RDA Final Minutes.pdf"
2019-05-08,2019,"Vineyard RDA — May 8, 2019 Final Minutes.pdf",,RDA,raw/RDA_2598_497277.pdf,utah-pmn,https://www.utah.gov/pmn/files/497277.pdf,,,497277,2026-07-05,text,pdftotext-layout,recovered,2019-05-08,internal-pdf,2019-05-08,RDA_2598_497277.pdf,text/RDA_2598_497277.txt,201132,"May 8, 2019 Final Minutes.pdf"
2019-05-22,2019,"Vineyard RDA — May 22, 2019 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_508227.pdf,utah-pmn,https://www.utah.gov/pmn/files/508227.pdf,,,508227,2026-07-05,text,pdftotext-layout,recovered,2019-05-22,internal-pdf,2019-05-22,RDA_2598_508227.pdf,text/RDA_2598_508227.txt,851503,"May 22, 2019 RDA Final Minutes_exppdf.pdf"
2019-07-10,2019,"Vineyard RDA — July 10, 2019 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_521049.pdf,utah-pmn,https://www.utah.gov/pmn/files/521049.pdf,,,521049,2026-07-05,text,pdftotext-layout,recovered,2019-07-10,internal-pdf,2019-07-10,RDA_2598_521049.pdf,text/RDA_2598_521049.txt,4908257,"July 10, 2019 RDA Final Minutes_exppdf.pdf"
2019-08-14,2019,"Vineyard RDA — August 14, 2019 RDA Final Minutes.pdf",,RDA,raw/RDA_2598_531029.pdf,utah-pmn,https://www.utah.gov/pmn/files/531029.pdf,,,531029,2026-07-05,text,pdftotext-layout,recovered,2019-08-14,internal-pdf,2019-08-14,RDA_2598_531029.pdf,text/RDA_2598_531029.txt,172915,"August 14, 2019 RDA Final Minutes.pdf"
2019-11-13,2019,"Vineyard RDA — November 13, 2019 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_563695.pdf,utah-pmn,https://www.utah.gov/pmn/files/563695.pdf,,,563695,2026-07-05,text,pdftotext-layout,recovered,2019-11-13,internal-pdf,2019-11-13,RDA_2598_563695.pdf,text/RDA_2598_563695.txt,1407421,"November 13, 2019 RDA Final Minutes_exppdf.pdf"
2020-01-08,2020,"Vineyard RDA — January 8, 2020 RDA Final Minutes2.pdf",,RDA,raw/RDA_2598_600575.pdf,utah-pmn,https://www.utah.gov/pmn/files/600575.pdf,,,600575,2026-07-05,text,pdftotext-layout,recovered,2020-01-08,internal-pdf,2020-01-08,RDA_2598_600575.pdf,text/RDA_2598_600575.txt,139951,"January 8, 2020 RDA Final Minutes2.pdf"
2020-05-13,2020,"Vineyard RDA — May 13, 2020 RDA Final Minutes.pdf",,RDA,raw/RDA_2598_614941.pdf,utah-pmn,https://www.utah.gov/pmn/files/614941.pdf,,,614941,2026-07-05,text,pdftotext-layout,recovered,2020-05-13,internal-pdf,2020-05-13,RDA_2598_614941.pdf,text/RDA_2598_614941.txt,138957,"May 13, 2020 RDA Final Minutes.pdf"
2020-06-10,2020,"Vineyard RDA — (2)June 10, 2020 RDA Final Minutes.pdf",,RDA,raw/RDA_2598_614943.pdf,utah-pmn,https://www.utah.gov/pmn/files/614943.pdf,,,614943,2026-07-05,text,pdftotext-layout,recovered,2020-06-10,internal-pdf,2020-06-10,RDA_2598_614943.pdf,text/RDA_2598_614943.txt,200122,"(2)June 10, 2020 RDA Final Minutes.pdf"
2020-06-24,2020,"Vineyard RDA — June 24, 2020 RDA Final Minutes.pdf",,RDA,raw/RDA_2598_667587.pdf,utah-pmn,https://www.utah.gov/pmn/files/667587.pdf,,,667587,2026-07-05,text,pdftotext-layout,recovered,2020-06-24,internal-pdf,2020-06-24,RDA_2598_667587.pdf,text/RDA_2598_667587.txt,254603,"June 24, 2020 RDA Final Minutes.pdf"
2020-12-09,2020,"Vineyard RDA — December 9, 2020 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_677385.pdf,utah-pmn,https://www.utah.gov/pmn/files/677385.pdf,,,677385,2026-07-05,text,pdftotext-layout,recovered,2020-12-09,internal-pdf,2020-12-09,RDA_2598_677385.pdf,text/RDA_2598_677385.txt,3847483,"December 9, 2020 RDA Final Minutes_exppdf.pdf"
2021-01-13,2021,"Vineyard RDA — January 13, 2021 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_680351.pdf,utah-pmn,https://www.utah.gov/pmn/files/680351.pdf,,,680351,2026-07-19,text,pdftotext-layout,recovered,2021-01-13,internal-pdf,2021-01-13,RDA_2598_680351.pdf,text/RDA_2598_680351.txt,13256431,"January 13, 2021 RDA Final Minutes_exppdf.pdf"
2021-01-27,2021,"Vineyard RDA — January 27, 2021 RDA Final Minutes_exppdf.pdf",,RDA,,utah-pmn,https://www.utah.gov/pmn/files/1192525.pdf,,,1192525,2026-07-19,na,none,duplicate-not-promoted,,notice-approx,2021-01-27,,,8060928,"January 27, 2021 RDA Final Minutes_exppdf.pdf"
2021-01-27,2021,"Vineyard RDA — January 27, 2021 RDA Final Minutes.pdf",,RDA,raw/RDA_2598_690583.pdf,utah-pmn,https://www.utah.gov/pmn/files/690583.pdf,,,690583,2026-07-05,text,pdftotext-layout,recovered,2021-01-27,internal-pdf,2021-01-27,RDA_2598_690583.pdf,text/RDA_2598_690583.txt,173222,"January 27, 2021 RDA Final Minutes.pdf"
2021-02-24,2021,"Vineyard RDA — February 24, 2021 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_720491.pdf,utah-pmn,https://www.utah.gov/pmn/files/720491.pdf,,,720491,2026-07-19,text,pdftotext-layout,recovered,2021-02-24,internal-pdf,2021-02-24,RDA_2598_720491.pdf,text/RDA_2598_720491.txt,22537026,"February 24, 2021 RDA Final Minutes_exppdf.pdf"
2021-05-12,2021,"Vineyard RDA — May 12, 2021 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1043453.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043453.pdf,,,1043453,2026-07-19,text,pdftotext-layout,recovered,2021-05-12,internal-pdf,2021-05-12,RDA_2598_1043453.pdf,text/RDA_2598_1043453.txt,19763164,"May 12, 2021 RDA Final Minutes_exppdf.pdf"
2021-05-26,2021,"Vineyard RDA — May 26, 2021 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1043455.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043455.pdf,,,1043455,2026-07-05,text,pdftotext-layout,recovered,2021-05-26,internal-pdf,2021-05-26,RDA_2598_1043455.pdf,text/RDA_2598_1043455.txt,3592661,"May 26, 2021 RDA Final Minutes_exppdf.pdf"
2021-06-09,2021,"Vineyard RDA — June 9, 2021 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_740543.pdf,utah-pmn,https://www.utah.gov/pmn/files/740543.pdf,,,740543,2026-07-05,text,pdftotext-layout,recovered,2021-06-09,internal-pdf,2021-06-09,RDA_2598_740543.pdf,text/RDA_2598_740543.txt,7676295,"June 9, 2021 RDA Final Minutes_exppdf.pdf"
2021-06-23,2021,"Vineyard RDA — June 23, 2021 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_737785.pdf,utah-pmn,https://www.utah.gov/pmn/files/737785.pdf,,,737785,2026-07-19,text,pdftotext-layout,recovered,2021-06-23,internal-pdf,2021-06-23,RDA_2598_737785.pdf,text/RDA_2598_737785.txt,11808958,"June 23, 2021 RDA Final Minutes_exppdf.pdf"
2021-07-07,2021,"Vineyard RDA — July 7, 2021 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1043465.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043465.pdf,,,1043465,2026-07-05,text,pdftotext-layout,recovered,2021-07-07,internal-pdf,2021-07-07,RDA_2598_1043465.pdf,text/RDA_2598_1043465.txt,4239988,"July 7, 2021 RDA Final Minutes_exppdf.pdf"
2021-08-11,2021,"Vineyard RDA — August 11, 2021 RDA Final minutes_exppdf.pdf",,RDA,raw/RDA_2598_1043467.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043467.pdf,,,1043467,2026-07-05,text,pdftotext-layout,recovered,2021-08-11,internal-pdf,2021-08-11,RDA_2598_1043467.pdf,text/RDA_2598_1043467.txt,6007981,"August 11, 2021 RDA Final minutes_exppdf.pdf"
2021-09-08,2021,"Vineyard RDA — September 8, 2021 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1043471.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043471.pdf,,,1043471,2026-07-19,text,pdftotext-layout,recovered,2021-09-08,internal-pdf,2021-09-08,RDA_2598_1043471.pdf,text/RDA_2598_1043471.txt,23859888,"September 8, 2021 RDA Final Minutes_exppdf.pdf"
2021-10-13,2021,"Vineyard RDA — October 13, 2021 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1043473.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043473.pdf,,,1043473,2026-07-05,text,pdftotext-layout,recovered,2021-10-13,internal-pdf,2021-10-13,RDA_2598_1043473.pdf,text/RDA_2598_1043473.txt,7892976,"October 13, 2021 RDA Final Minutes_exppdf.pdf"
2022-01-12,2022,"Vineyard RDA — January 12, 2022 RDA Final Minutes 2 _exppdf.pdf",,RDA,raw/RDA_2598_1043423.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043423.pdf,,,1043423,2026-07-19,text,pdftotext-layout,recovered,2022-01-12,internal-pdf,2022-01-12,RDA_2598_1043423.pdf,text/RDA_2598_1043423.txt,31930113,"January 12, 2022 RDA Final Minutes 2 _exppdf.pdf"
2022-02-09,2022,"Vineyard RDA — February 09, 2022 RDA Final Minutes2_exppdf.pdf",,RDA,raw/RDA_2598_1043425.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043425.pdf,,,1043425,2026-07-19,text,pdftotext-layout,recovered,2022-02-09,internal-pdf,2022-02-09,RDA_2598_1043425.pdf,text/RDA_2598_1043425.txt,16204523,"February 09, 2022 RDA Final Minutes2_exppdf.pdf"
2022-02-23,2022,"Vineyard RDA — February 23, 2022 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1043431.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043431.pdf,,,1043431,2026-07-19,text,pdftotext-layout,recovered,2022-02-23,internal-pdf,2022-02-23,RDA_2598_1043431.pdf,text/RDA_2598_1043431.txt,92973591,"February 23, 2022 RDA Final Minutes_exppdf.pdf"
2022-03-09,2022,"Vineyard RDA — March 9, 2022 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_829575.pdf,utah-pmn,https://www.utah.gov/pmn/files/829575.pdf,,,829575,2026-07-05,text,pdftotext-layout,recovered,2022-03-09,internal-pdf,2022-03-09,RDA_2598_829575.pdf,text/RDA_2598_829575.txt,2956572,"March 9, 2022 RDA Final Minutes_exppdf.pdf"
2022-03-23,2022,"Vineyard RDA — March 23, 2022 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_836045.pdf,utah-pmn,https://www.utah.gov/pmn/files/836045.pdf,,,836045,2026-07-05,text,pdftotext-layout,recovered,2022-03-23,internal-pdf,2022-03-23,RDA_2598_836045.pdf,text/RDA_2598_836045.txt,3442357,"March 23, 2022 RDA Final Minutes_exppdf.pdf"
2022-04-13,2022,"Vineyard RDA — April 13, 2022 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_841501.pdf,utah-pmn,https://www.utah.gov/pmn/files/841501.pdf,,,841501,2026-07-05,text,pdftotext-layout,recovered,2022-04-13,internal-pdf,2022-04-13,RDA_2598_841501.pdf,text/RDA_2598_841501.txt,3785925,"April 13, 2022 RDA Final Minutes_exppdf.pdf"
2022-04-27,2022,"Vineyard RDA — April 27, 2022 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_850025.pdf,utah-pmn,https://www.utah.gov/pmn/files/850025.pdf,,,850025,2026-07-05,text,pdftotext-layout,recovered,2022-04-27,internal-pdf,2022-04-27,RDA_2598_850025.pdf,text/RDA_2598_850025.txt,3846688,"April 27, 2022 RDA Final Minutes_exppdf.pdf"
2022-05-11,2022,"Vineyard RDA — May 11, 2022 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_853001.pdf,utah-pmn,https://www.utah.gov/pmn/files/853001.pdf,,,853001,2026-07-19,text,pdftotext-layout,recovered,2022-05-11,internal-pdf,2022-05-11,RDA_2598_853001.pdf,text/RDA_2598_853001.txt,53307118,"May 11, 2022 RDA Final Minutes_exppdf.pdf"
2022-05-25,2022,"Vineyard RDA — May 25, 2022 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1043439.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043439.pdf,,,1043439,2026-07-19,text,pdftotext-layout,recovered,2022-05-25,internal-pdf,2022-05-25,RDA_2598_1043439.pdf,text/RDA_2598_1043439.txt,101238733,"May 25, 2022 RDA Final Minutes_exppdf.pdf"
2022-06-29,2022,"Vineyard RDA — June 29, 2022 RDA Final Minutes.pdf",,RDA,raw/RDA_2598_870229.pdf,utah-pmn,https://www.utah.gov/pmn/files/870229.pdf,,,870229,2026-07-05,text,pdftotext-layout,recovered,2022-06-29,internal-pdf,2022-06-29,RDA_2598_870229.pdf,text/RDA_2598_870229.txt,148609,"June 29, 2022 RDA Final Minutes.pdf"
2022-07-13,2022,"Vineyard RDA — July 13, 2022 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_879619.pdf,utah-pmn,https://www.utah.gov/pmn/files/879619.pdf,,,879619,2026-07-05,text,pdftotext-layout,recovered,2022-07-13,internal-pdf,2022-07-13,RDA_2598_879619.pdf,text/RDA_2598_879619.txt,6104448,"July 13, 2022 RDA Final Minutes_exppdf.pdf"
2022-08-10,2022,"Vineyard RDA — August 10, 2022 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_884883.pdf,utah-pmn,https://www.utah.gov/pmn/files/884883.pdf,,,884883,2026-07-05,text,pdftotext-layout,recovered,2022-08-10,internal-pdf,2022-08-10,RDA_2598_884883.pdf,text/RDA_2598_884883.txt,4264548,"August 10, 2022 RDA Final Minutes_exppdf.pdf"
2022-08-24,2022,"Vineyard RDA — August 24, 2022 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_937439.pdf,utah-pmn,https://www.utah.gov/pmn/files/937439.pdf,,,937439,2026-07-19,text,pdftotext-layout,recovered,2022-08-24,internal-pdf,2022-08-24,RDA_2598_937439.pdf,text/RDA_2598_937439.txt,96276718,"August 24, 2022 RDA Final Minutes_exppdf.pdf"
2023-01-25,2023,"Vineyard RDA — January 25, 2023 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_953582.pdf,utah-pmn,https://www.utah.gov/pmn/files/953582.pdf,,,953582,2026-07-05,text,pdftotext-layout,recovered,2023-01-25,internal-pdf,2023-01-25,RDA_2598_953582.pdf,text/RDA_2598_953582.txt,1172091,"January 25, 2023 RDA Final Minutes_exppdf.pdf"
2023-03-08,2023,"Vineyard RDA — March 8, 2023 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1043407.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043407.pdf,,,1043407,2026-07-19,text,pdftotext-layout,recovered,2023-03-08,internal-pdf,2023-03-08,RDA_2598_1043407.pdf,text/RDA_2598_1043407.txt,15982487,"March 8, 2023 RDA Final Minutes_exppdf.pdf"
2023-04-12,2023,"Vineyard RDA — April 12, 2023 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1043409.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043409.pdf,,,1043409,2026-07-05,text,pdftotext-layout,recovered,2023-04-12,internal-pdf,2023-04-12,RDA_2598_1043409.pdf,text/RDA_2598_1043409.txt,3634361,"April 12, 2023 RDA Final Minutes_exppdf.pdf"
2023-04-26,2023,"Vineyard RDA — April 26, 2023 RDA Final Minutes_exppdf.pdf",,RDA,raw/RDA_2598_1043411.pdf,utah-pmn,https://www.utah.gov/pmn/files/1043411.pdf,,,1043411,2026-07-05,text,pdftotext-layout,recovered,2023-04-26,internal-pdf,2023-04-26,RDA_2598_1043411.pdf,text/RDA_2598_1043411.txt,2177409,"April 26, 2023 RDA Final Minutes_exppdf.pdf"
