year,election_type,contest,jurisdiction_slug,office,district,seats,candidate,party,votes,rank_in_contest,n_precincts,suppressed,source_file
2017,municipal primary,COTTONWOOD HEIGHTS CITY CNCL 4,cottonwood_heights,Council,4,,AARON LEE THOMPSON (NON),NON,229,3,9,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,TASHA LOWERY (NON),NON,3254,1,23,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,WILLIAM E. RAPPLEYE (NON),NON,2456,2,23,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,MIKE GREEN (NON),NON,2028,3,23,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,DAN WHEATLEY (NON),NON,2015,4,23,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,HUBERT Y. HUH (NON),NON,1531,5,23,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,JEFF GRAHAM (NON),NON,1246,6,23,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,DRAPER CITY MAYOR,draper,Mayor,,,MICHELE WEEKS (NON),NON,3302,1,23,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,DRAPER CITY MAYOR,draper,Mayor,,,TROY K. WALKER (NON),NON,2723,2,23,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,DRAPER CITY MAYOR,draper,Mayor,,,TROY MARTINEZ (NON),NON,1269,3,23,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,HERRIMAN CITY COUNCIL DIST 2,herriman,Council,,,CLINT SMITH (NON),NON,387,1,5,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,HERRIMAN CITY COUNCIL DIST 3,herriman,Council,,,CODY STROMBERG (NON),NON,326,1,8,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,HERRIMAN CITY COUNCIL DIST 2,herriman,Council,,,JARED D. RICHARDSON (NON),NON,259,2,5,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,HERRIMAN CITY COUNCIL DIST 3,herriman,Council,,,SHERRIE OHRN (NON),NON,325,2,8,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,HERRIMAN CITY COUNCIL DIST 2,herriman,Council,,,MELISSA JOHN (NON),NON,216,3,5,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,HERRIMAN CITY COUNCIL DIST 3,herriman,Council,,,SILONI MAKARITA VIMAHI PILI (NON),NON,147,3,8,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,HERRIMAN CITY MAYOR,herriman,Mayor,,,CORALEE WESSMAN-MOSER (NON),NON,1404,1,23,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,HERRIMAN CITY MAYOR,herriman,Mayor,,,DAVID WATTS (NON),NON,839,2,23,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,HERRIMAN CITY MAYOR,herriman,Mayor,,,DAVID H. HOWE (NON),NON,564,3,23,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,HERRIMAN CITY MAYOR,herriman,Mayor,,,JOE DARGER (NON),NON,397,4,23,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,MIDVALE CITY COUNCIL DISTRICT 4,midvale,Council,4,,BRYANT BROWN (NON),NON,248,1,4,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,MIDVALE CITY COUNCIL DISTRICT 4,midvale,Council,4,,WAYNE L. SHARP (NON),NON,238,2,4,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,MIDVALE CITY COUNCIL DISTRICT 4,midvale,Council,4,,STEPHANIE JOHNSON (NON),NON,186,3,4,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,MIDVALE CITY COUNCIL DISTRICT 4,midvale,Council,4,,ANDREW STODDARD (NON),NON,124,4,4,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,MIDVALE CITY MAYOR,midvale,Mayor,,,ROBERT M. HALE (NON),NON,995,1,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,MIDVALE CITY MAYOR,midvale,Mayor,,,SOPHIA HAWES-TINGEY (NON),NON,831,2,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,MIDVALE CITY MAYOR,midvale,Mayor,,,MONT L. MILLERBERG (NON),NON,510,3,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,MIDVALE CITY MAYOR,midvale,Mayor,,,ANDREA B PERSON (NON),NON,395,4,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,MIDVALE CITY MAYOR,midvale,Mayor,,,PHIL JANKOVICH (NON),NON,371,5,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,MIDVALE CITY MAYOR,midvale,Mayor,,,MATTHEW HANSEN (NON),NON,270,6,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,MURRAY CITY MAYOR,murray,Mayor,,,DANIEL C. SNARR (NON),NON,3668,1,51,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,MURRAY CITY MAYOR,murray,Mayor,,,D. BLAIR CAMP (NON),NON,2999,2,51,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,MURRAY CITY MAYOR,murray,Mayor,,,RICHARD SNELGROVE (NON),NON,1799,3,51,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,MURRAY CITY MAYOR,murray,Mayor,,,VERL GREENHALGH (NON),NON,484,4,51,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY COUNCIL DISTRICT 1,sandy,Council,1,,BROOKE CHRISTENSEN (NON),NON,879,1,18,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY COUNCIL DISTRICT 1,sandy,Council,1,,RANDY OSBORNE (NON),NON,839,2,18,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY COUNCIL DISTRICT 1,sandy,Council,1,,STEPHANIE DICKEY (NON),NON,746,3,18,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY COUNCIL DISTRICT 1,sandy,Council,1,,SEAN J. KOWALLIS (NON),NON,218,4,18,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY COUNCIL DISTRICT 1,sandy,Council,1,,JOSH SUNDE (NON),NON,153,5,18,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY COUNCIL DISTRICT 3,sandy,Council,3,,KRIS NICHOLL (NON),NON,1877,1,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY COUNCIL DISTRICT 3,sandy,Council,3,,DEA THEODORE (NON),NON,1032,2,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY COUNCIL DISTRICT 3,sandy,Council,3,,JIM EDWARDS (NON),NON,1023,3,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY COUNCIL DISTRICT 3,sandy,Council,3,,STEVEN CALBERT (NON),NON,608,4,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY COUNCIL AT LARGE,sandy,Council,At-Large,,STEVE SMITH (NON),NON,4949,1,76,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY COUNCIL AT LARGE,sandy,Council,At-Large,,ZACH ROBINSON (NON),NON,4832,2,76,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY COUNCIL AT LARGE,sandy,Council,At-Large,,JOSH TILLOTSON (NON),NON,2044,3,76,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY COUNCIL AT LARGE,sandy,Council,At-Large,,TERRY PARKIN (NON),NON,1911,4,76,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY MAYOR,sandy,Mayor,,,TOM DOLAN (NON),NON,6999,1,76,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY MAYOR,sandy,Mayor,,,KURT BRADBURN (NON),NON,5830,2,76,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SANDY CITY MAYOR,sandy,Mayor,,,GARY T FORBUSH (NON),NON,1711,3,76,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 1,slc,Council,,,JAMES ROGERS (NON),NON,1335,1,13,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 3,slc,Council,,,CHRIS WHARTON (NON),NON,1762,1,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 5,slc,Council,,,ERIN MENDENHALL (NON),NON,2483,1,21,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 7,slc,Council,,,AMY FOWLER (NON),NON,1734,1,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 1,slc,Council,,,DAVID C ATKIN (NON),NON,209,2,13,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 3,slc,Council,,,PHIL CARROLL (NON),NON,1716,2,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 5,slc,Council,,,GEORGE CHAPMAN (NON),NON,293,2,21,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 7,slc,Council,,,ABE SMITH (NON),NON,911,2,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 1,slc,Council,,,ARNOLD M JONES (NON),NON,158,3,13,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 3,slc,Council,,,LAURA CUSHMAN (NON),NON,1105,3,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 5,slc,Council,,,BENJAMIN NOAH ROSENBERG (NON),NON,287,3,21,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 7,slc,Council,,,BEN HAYNES (NON),NON,468,3,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 3,slc,Council,,,BRIAN W. FUKUSHIMA (NON),NON,541,4,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 5,slc,Council,,,CAROL GOODE-ROGOZINSKI (NON),NON,235,4,21,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 7,slc,Council,,,SAMANTHA L. FINCH (NON),NON,350,4,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 3,slc,Council,,,JEFFREY V. GARBETT (NON),NON,267,5,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 5,slc,Council,,,VANCE HANSEN (NON),NON,75,5,21,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 7,slc,Council,,,JASON SILLS (NON),NON,349,5,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SALT LAKE CITY COUNCIL DIST 7,slc,Council,,,BENJAMIN SESSIONS (NON),NON,330,6,22,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH JORDAN CITY CNCL DIST 3,south_jordan,Council,,,DON SHELTON (NON),NON,1037,1,11,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH JORDAN CITY CNCL DIST 5,south_jordan,Council,,,JASON T MCGUIRE (NON),NON,669,1,8,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH JORDAN CITY CNCL DIST 3,south_jordan,Council,,,JULIE HOLBROOK (NON),NON,650,2,11,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH JORDAN CITY CNCL DIST 5,south_jordan,Council,,,SANDRA KAY KIRKENDOLL (NON),NON,623,2,8,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH JORDAN CITY CNCL DIST 3,south_jordan,Council,,,PATRICK J. RISK (NON),NON,425,3,11,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH JORDAN CITY CNCL DIST 5,south_jordan,Council,,,MARTIN J. GALE (NON),NON,197,3,8,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH JORDAN CITY CNCL DIST 5,south_jordan,Council,,,GREG WISE (NON),NON,147,4,8,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH JORDAN CITY MAYOR,south_jordan,Mayor,,,DAWN RAMSEY (NON),NON,3545,1,46,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH JORDAN CITY MAYOR,south_jordan,Mayor,,,MARK T. WOOLLEY (NON),NON,3185,2,46,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH JORDAN CITY MAYOR,south_jordan,Mayor,,,RICH CUNNINGHAM (NON),NON,2452,3,46,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH SALT LAKE CITY CNCL @ LRG,south_salt_lake,Council,,,RAY DEWOLFE (NON),NON,765,1,13,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH SALT LAKE CITY CNCL @ LRG,south_salt_lake,Council,,,AARON A. FROST (NON),NON,651,2,13,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH SALT LAKE CITY CNCL @ LRG,south_salt_lake,Council,,,JAMES D. SMITH (NON),NON,533,3,13,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH SALT LAKE CITY MAYOR,south_salt_lake,Mayor,,,CHERIE WOOD (NON),NON,1176,1,13,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH SALT LAKE CITY MAYOR,south_salt_lake,Mayor,,,MARK C. KINDRED (NON),NON,475,2,13,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,SOUTH SALT LAKE CITY MAYOR,south_salt_lake,Mayor,,,L SHANE SIWIK (NON),NON,430,3,13,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,TAYLORSVILLE CITY MAYOR,taylorsville,Mayor,,,KRISTIE STEADMAN OVERSON (NON),NON,3862,1,39,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,TAYLORSVILLE CITY MAYOR,taylorsville,Mayor,,,LARRY JOHNSON (NON),NON,2922,2,39,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,TAYLORSVILLE CITY MAYOR,taylorsville,Mayor,,,HARRY LLOYD HANSEN (NON),NON,363,3,39,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST JORDAN CITY CNCL @ LRG,west_jordan,Council,,,KAYLEEN WHITELOCK (NON),NON,4186,1,67,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST JORDAN CITY CNCL @ LRG,west_jordan,Council,,,CHAD R. LAMB (NON),NON,3158,2,67,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST JORDAN CITY CNCL @ LRG,west_jordan,Council,,,JAY THOMAS (NON),NON,2458,3,67,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST JORDAN CITY CNCL @ LRG,west_jordan,Council,,,HYRUM SMITH MATTHEWS (NON),NON,2451,4,67,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST JORDAN CITY CNCL @ LRG,west_jordan,Council,,,MAX JOHNSON (NON),NON,2379,5,67,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST JORDAN CITY MAYOR,west_jordan,Mayor,,,KIM V. ROLFE (NON),NON,2667,1,67,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST JORDAN CITY MAYOR,west_jordan,Mayor,,,JIM RIDING (NON),NON,2462,2,67,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST JORDAN CITY MAYOR,west_jordan,Mayor,,,DIRK BURTON (NON),NON,1790,3,67,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST JORDAN CITY MAYOR,west_jordan,Mayor,,,ZACH JACOB (NON),NON,1778,4,67,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST JORDAN CITY MAYOR,west_jordan,Mayor,,,ERIN CLAVELL (NON),NON,607,5,67,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST VALLEY CITY COUNCIL DIST 4,west_valley,Council,,,JAKE FITISEMANU JR. (NON),NON,1158,1,19,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST VALLEY CITY COUNCIL DIST 4,west_valley,Council,,,LYNN R. SANDERSON (NON),NON,904,2,19,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST VALLEY CITY COUNCIL DIST 4,west_valley,Council,,,STEVE VINCENT (NON),NON,787,3,19,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST VALLEY CITY MAYOR,west_valley,Mayor,,,RON BIGELOW (NON),NON,3842,1,74,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST VALLEY CITY MAYOR,west_valley,Mayor,,,KAREN LANG (NON),NON,3074,2,74,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST VALLEY CITY MAYOR,west_valley,Mayor,,,TOM HUYNH (NON),NON,2178,3,74,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2017,municipal primary,WEST VALLEY CITY MAYOR,west_valley,Mayor,,,JOSHUA CAMERON (NON),NON,732,4,74,false,2017-08-15-primary-election-statement-of-votes-cast.zip
2019,municipal general,ALT Council,alta,Council,,,SHERIDAN J. DAVIS,,77,1,1,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,ALT Council,alta,Council,,,ELISE DELUNA MORGAN,,69,2,1,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,ALT Council,alta,Council,,,ROWAN BODHI LENCHES-JHAMB,,29,3,1,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,BLF Council - 4 yr,bluffdale,Council,,,DAVE KALLAS,,1120,1,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,BLF Council - 2 yr,bluffdale,Council,,,TRACI CROCKETT,,1140,1,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,BLF Council - 4 yr,bluffdale,Council,,,JEFF GASTON,,1054,2,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,BLF Council - 2 yr,bluffdale,Council,,,WARREN L. JAMES,,907,2,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,BLF Council - 4 yr,bluffdale,Council,,,MARK R. HALES,,1044,3,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,BLF Council - 4 yr,bluffdale,Council,,,BOYD A. PREECE,,932,4,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,BLF Council - 4 yr,bluffdale,Council,,,TY T. NIELSEN,,827,5,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,COP A,copperton,Council,At-Large A,,KATHLEEN RAY BAILEY,,156,1,1,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,COP A,copperton,Council,At-Large A,,CHERYL CARRIGAN,,64,2,1,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,COP B,copperton,Council,At-Large B,,SEAN CLAYTON,,186,1,1,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,COP C,copperton,Council,At-Large C,,TESSA STITZER,,181,1,1,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,COT Council 1,cottonwood_heights,Council,1,,DOUGLAS PETERSEN,,1057,1,8,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,COT Council 1,cottonwood_heights,Council,1,,DEBORAH CASE,,965,2,8,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,COT Council 2,cottonwood_heights,Council,2,,SCOTT BRACKEN,,900,1,8,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,COT Council 2,cottonwood_heights,Council,2,,TIM HALLBECK,,665,2,8,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,DRP Council,draper,Council,,,MARSHA VAWDREY,,4377,1,24,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,DRP Council,draper,Council,,,FRED LOWRY,,4027,2,24,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,DRP Council,draper,Council,,,CAL ROBERTS,,3885,3,24,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,DRP Council,draper,Council,,,TAB BINGHAM,,2926,4,24,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,DRP Council,draper,Council,,,TRACI GUNDERSEN,,2763,5,24,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,DRP Council,draper,Council,,,DAVID HUNT,,2093,6,24,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,EMG At-Large,emigration_canyon,Council,At-Large,,JENNIFER HAWKES,,300,1,1,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,EMG At-Large,emigration_canyon,Council,At-Large,,DAVID PAUL BREMS,,271,2,1,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,EMG At-Large,emigration_canyon,Council,At-Large,,CATHERINE HARRIS,,241,3,1,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,EMG At-Large,emigration_canyon,Council,At-Large,,TYLER TIPPETTS,,193,4,1,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,HER Council 1,herriman,Council,1,,JARED HENDERSON,,601,1,5,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,HER Council 4,herriman,Council,4,,STEVEN L. SHIELDS,,952,1,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,HER Council 4,herriman,Council,4,,DARRYL FENN,,429,2,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,HOL Council 2,holladay,Council,2,,MATT DURHAM,,962,1,6,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,HOL Council 4,holladay,Council,4,,DREW B. QUINN,,1450,1,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,HOL Council 4,holladay,Council,4,,B. PETER MONSON,,409,2,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,HOL Council 5,holladay,Council,5,,DANIEL BAY GIBBONS,,971,1,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,HOL Council 5,holladay,Council,5,,LORI A. KHODADAD,,791,2,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,KRN Council 1,kearns,Council,1,,PATRICK DANIEL SCHAEFFER,,211,1,3,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,KRN Council 1,kearns,Council,1,,SAMUEL J HIGGINSON,,204,2,3,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,KRN Council 3,kearns,Council,3,,CHRYSTAL BUTTERFIELD,,273,1,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,KRN Council 3,kearns,Council,3,,RUBY BROWN,,127,2,7,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,KRN Council 5,kearns,Council,5,,KELLY BUSH,,377,1,4,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,KRN Council 5,kearns,Council,5,,BRIAN RICHARDS,,167,2,4,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MAG Council 1,magna,Council,1,,STEVE PROKOPIS,,538,1,4,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MAG Council 3,magna,Council,3,,DAN W. PEAY,,470,1,3,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MAG Council 5,magna,Council,5,,AUDREY PIERCE,,435,1,3,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MID Council 1,midvale,Council,1,,QUINN SPERRY,,432,1,6,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MID Council 1,midvale,Council,1,,ALAN C. ANDERSON,,197,2,6,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MID Council 2,midvale,Council,2,,PAUL GLOVER,,519,1,5,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MID Council 2,midvale,Council,2,,SOPHIA HAWES-TINGEY,,382,2,5,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MID Council 3,midvale,Council,3,,HEIDI ROBINSON,,400,1,4,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MID Council 3,midvale,Council,3,,BART BENSON,,382,2,4,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MIL Council 1,millcreek,Council,1,,SILVIA CATTEN,,1564,1,10,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MIL Council 3,millcreek,Council,3,,CHERI JACKSON,,3567,1,13,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MIL Council 3,millcreek,Council,3,,JEMINA A. KELLER,,955,2,13,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MIL Mayor,millcreek,Mayor,,,JEFF SILVESTRINI,,10855,1,46,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MIL Mayor,millcreek,Mayor,,,ANGEL VICE,,3625,2,46,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MUR Council 1,murray,Council,1,,KAT MARTINEZ,,990,1,17,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MUR Council 1,murray,Council,1,,JAKE PEHRSON,,853,2,17,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MUR Council 3,murray,Council,3,,ROSALBA DOMINGUEZ,,1050,1,13,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MUR Council 3,murray,Council,3,,ADAM THOMPSON,,883,2,13,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,MUR Council 5,murray,Council,5,,BRETT A. HALES,,1445,1,8,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,RIV Council 1,riverton,Council,1,,SHELDON B. STEWART,,498,1,5,false,2019-11-05-general-election-sovc.xlsx
2019,municipal general,RIV Council 2,riverton,Council,2,,TROY D MCDOUGAL,,1174,1,7,false,2019-11-05-general-election-sovc.xlsx
