year,election_date,election_type,source_file,sheet,contest,candidate,parsed_sum,certified_total,delta,suppressed_cells,status
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #26,STATE REPRESENTATIVE DIST #26,BRYAN SMITH FARNSWORTH (NP),1,1,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #26,STATE REPRESENTATIVE DIST #26,WRITE-IN (NP),10,10,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #28,STATE REPRESENTATIVE DIST #28,RICK RAILE (REP),5767,5767,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #28,STATE REPRESENTATIVE DIST #28,BRIAN S. KING (DEM),11701,11701,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #28,STATE REPRESENTATIVE DIST #28,WRITE-IN (NP),21,21,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #30,STATE REPRESENTATIVE DIST #30,FRED C. COX (REP),5029,5029,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #30,STATE REPRESENTATIVE DIST #30,JANICE FISHER (DEM),5385,5385,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #30,STATE REPRESENTATIVE DIST #30,WRITE-IN (NP),11,11,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #31,STATE REPRESENTATIVE DIST #31,LARRY WILEY (DEM),3872,3872,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #31,STATE REPRESENTATIVE DIST #31,FRED C JOHNSON (REP),3795,3795,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #31,STATE REPRESENTATIVE DIST #31,WRITE-IN (NP),6,6,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #32,STATE REPRESENTATIVE DIST #32,LAVAR CHRISTENSEN (REP),10940,10940,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #32,STATE REPRESENTATIVE DIST #32,ALAIN BALMANNO (DEM),5426,5426,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #32,STATE REPRESENTATIVE DIST #32,WRITE-IN (NP),14,14,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #33,STATE REPRESENTATIVE DIST #33,LIZ MUNIZ (DEM),3782,3782,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #33,STATE REPRESENTATIVE DIST #33,CRAIG HALL (REP),4234,4234,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #33,STATE REPRESENTATIVE DIST #33,WRITE-IN (NP),10,10,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #34,STATE REPRESENTATIVE DIST #34,CELINA L. MILNER (DEM),5464,5464,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #34,STATE REPRESENTATIVE DIST #34,JOHNNY ANDERSON (REP),6255,6255,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #34,STATE REPRESENTATIVE DIST #34,WRITE-IN (NP),15,15,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #35,STATE REPRESENTATIVE DIST #35,CHELSEA TRAVIS (LIB),595,595,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #35,STATE REPRESENTATIVE DIST #35,CASEY R FITTS (REP),3516,3516,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #35,STATE REPRESENTATIVE DIST #35,MARK A. WHEATLEY (DEM),4780,4780,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #35,STATE REPRESENTATIVE DIST #35,WRITE-IN (NP),14,14,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #36,STATE REPRESENTATIVE DIST #36,DANA DICKSON (REP),8190,8190,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #36,STATE REPRESENTATIVE DIST #36,PATRICE ARENT (DEM),12268,12268,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #36,STATE REPRESENTATIVE DIST #36,WRITE-IN (NP),12,12,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #37,STATE REPRESENTATIVE DIST #37,CAROL SPACKMAN MOSS (DEM),9002,9002,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #37,STATE REPRESENTATIVE DIST #37,ANNE-MARIE LAMPROPOULOS (REP),8450,8450,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #37,STATE REPRESENTATIVE DIST #37,WRITE-IN (NP),14,14,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #38,STATE REPRESENTATIVE DIST #38,ELIAS S. MCGRAW (DEM),3633,3633,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #38,STATE REPRESENTATIVE DIST #38,ERIC HUTCHINGS (REP),5079,5079,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #38,STATE REPRESENTATIVE DIST #38,WRITE-IN (NP),14,14,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #39,STATE REPRESENTATIVE DIST #39,JIM DUNNIGAN (REP),7484,7484,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #39,STATE REPRESENTATIVE DIST #39,BARBARA EUBANKS (DEM),4928,4928,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #39,STATE REPRESENTATIVE DIST #39,WRITE-IN (NP),15,15,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #40,STATE REPRESENTATIVE DIST #40,GRACE SPERRY (REP),5929,5929,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #40,STATE REPRESENTATIVE DIST #40,LYNN N. HEMINGWAY (DEM),8777,8777,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #40,STATE REPRESENTATIVE DIST #40,WRITE-IN (NP),14,14,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #41,STATE REPRESENTATIVE DIST #41,DAN MCCAY (REP),13658,13658,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #41,STATE REPRESENTATIVE DIST #41,WRITE-IN (NP),191,191,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #42,STATE REPRESENTATIVE DIST #42,JIM BIRD (REP),10600,10600,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #42,STATE REPRESENTATIVE DIST #42,WRITE-IN (NP),168,168,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #43,STATE REPRESENTATIVE DIST #43,EARL TANNER (REP),7113,7113,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #43,STATE REPRESENTATIVE DIST #43,JEFF BELL (DEM),4726,4726,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #43,STATE REPRESENTATIVE DIST #43,WRITE-IN (NP),19,19,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #44,STATE REPRESENTATIVE DIST #44,TIM M. COSGROVE (DEM),7412,7412,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #44,STATE REPRESENTATIVE DIST #44,JOHN JACKSON (NP),334,334,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #44,STATE REPRESENTATIVE DIST #44,CHRISTY ACHZIGER (REP),5690,5690,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #44,STATE REPRESENTATIVE DIST #44,WRITE-IN (NP),11,11,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #45,STATE REPRESENTATIVE DIST #45,GARY T FORBUSH (DEM),6471,6471,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #45,STATE REPRESENTATIVE DIST #45,STEVE ELIASON (REP),8048,8048,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #45,STATE REPRESENTATIVE DIST #45,WRITE-IN (NP),14,14,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #46,STATE REPRESENTATIVE DIST #46,WYATT J. CHRISTENSEN (REP),8192,8192,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #46,STATE REPRESENTATIVE DIST #46,MARIE H. POULSON (DEM),9869,9869,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #46,STATE REPRESENTATIVE DIST #46,WRITE-IN (NP),16,16,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #47,STATE REPRESENTATIVE DIST #47,CHASE LANTIS (LIB),554,554,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #47,STATE REPRESENTATIVE DIST #47,KEN IVORY (REP),7354,7354,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #47,STATE REPRESENTATIVE DIST #47,JOSEPH S. HUEY (DEM),3856,3856,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #47,STATE REPRESENTATIVE DIST #47,WRITE-IN (NP),11,11,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #49,STATE REPRESENTATIVE DIST #49,MARK QUIGLEY (DEM),7191,7191,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #49,STATE REPRESENTATIVE DIST #49,DEREK BROWN (REP),11365,11365,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #49,STATE REPRESENTATIVE DIST #49,ZACH ROBINSON (NP),3,3,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #49,STATE REPRESENTATIVE DIST #49,WRITE-IN (NP),16,16,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #50,STATE REPRESENTATIVE DIST #50,RICH CUNNINGHAM (REP),13508,13508,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #50,STATE REPRESENTATIVE DIST #50,BILLIE GAY LARSON (DEM),3978,3978,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #50,STATE REPRESENTATIVE DIST #50,WRITE-IN (NP),26,26,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #51,STATE REPRESENTATIVE DIST #51,SONJA L. JORGENSEN (DEM),4061,4061,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #51,STATE REPRESENTATIVE DIST #51,GREG HUGHES (REP),9270,9270,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #51,STATE REPRESENTATIVE DIST #51,WRITE-IN (NP),12,12,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #52,STATE REPRESENTATIVE DIST #52,AARON M. DAVIS (NP),601,601,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #52,STATE REPRESENTATIVE DIST #52,JOHN KNOTWELL (REP),9928,9928,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #52,STATE REPRESENTATIVE DIST #52,DANIEL PAGET (DEM),2958,2958,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE REP DIST #52,STATE REPRESENTATIVE DIST #52,WRITE-IN (NP),14,14,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY MAYOR,COUNTY MAYOR,MARK CROCKETT (REP),169418,169418,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY MAYOR,COUNTY MAYOR,BEN MCADAMS (DEM),203170,203170,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY MAYOR,COUNTY MAYOR,WRITE-IN (NP),389,389,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY COUNCIL AT LARGE C,COUNTY COUNCIL AT LARGE C,JOSEPH M. DEMMA (REP),168812,168812,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY COUNCIL AT LARGE C,COUNTY COUNCIL AT LARGE C,JIM BRADLEY (DEM),194797,194797,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY COUNCIL AT LARGE C,COUNTY COUNCIL AT LARGE C,WRITE-IN (NP),378,378,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY COUNCIL DIST #2,COUNTY COUNCIL DIST #2,MICHAEL H. JENSEN (REP),27847,27847,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY COUNCIL DIST #2,COUNTY COUNCIL DIST #2,BRENT H. GOODFELLOW (DEM),20971,20971,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY COUNCIL DIST #2,COUNTY COUNCIL DIST #2,WRITE-IN (NP),48,48,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY COUNCIL DIST #4,COUNTY COUNCIL DIST #4,MELISSA W. LARSEN (REP),34350,34350,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY COUNCIL DIST #4,COUNTY COUNCIL DIST #4,SAM F. GRANATO (DEM),46673,46673,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY COUNCIL DIST #4,COUNTY COUNCIL DIST #4,WRITE-IN (NP),45,45,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY COUNCIL DIST #6,COUNTY COUNCIL DIST #6,PAUL RECANZONE (DEM),27235,27235,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY COUNCIL DIST #6,COUNTY COUNCIL DIST #6,MAX L. BURDICK (REP),44294,44294,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COUNTY COUNCIL DIST #6,COUNTY COUNCIL DIST #6,WRITE-IN (NP),68,68,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE BOARD OF EDUCATION #7,STATE BOARD OF EDUCATION #7,LESLIE BROOKS CASTLE (NP),30865,30865,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE BOARD OF EDUCATION #7,STATE BOARD OF EDUCATION #7,CARLTON A. GETZ (NP),9859,9859,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE BOARD OF EDUCATION #7,STATE BOARD OF EDUCATION #7,WRITE-IN (NP),368,368,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE BOARD OF EDUCATION #8,STATE BOARD OF EDUCATION #8,CHRIS WILLIAMS (NP),19644,19644,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE BOARD OF EDUCATION #8,STATE BOARD OF EDUCATION #8,JENNIFER A. JOHNSON (NP),38942,38942,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE BOARD OF EDUCATION #8,STATE BOARD OF EDUCATION #8,WRITE-IN (NP),339,339,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE BOARD OF EDUCATION #10,STATE BOARD OF EDUCATION #10,DAVE CRANDALL (NP),31291,31291,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE BOARD OF EDUCATION #10,STATE BOARD OF EDUCATION #10,NINA MARIE WELKER (NP),31144,31144,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE BOARD OF EDUCATION #10,STATE BOARD OF EDUCATION #10,WRITE-IN (NP),296,296,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE BOARD OF EDUCATION #11,STATE BOARD OF EDUCATION #11,SERGIO X. VASQUEZ (NP),17611,17611,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE BOARD OF EDUCATION #11,STATE BOARD OF EDUCATION #11,JEFFERSON MOSS (NP),36575,36575,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,STATE BOARD OF EDUCATION #11,STATE BOARD OF EDUCATION #11,WRITE-IN (NP),263,263,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,CANYONS SCHOOL DIST #1,CANYONS SCHOOL DIST PRECINCT #1,MONT L. MILLERBERG (NP),3391,3391,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,CANYONS SCHOOL DIST #1,CANYONS SCHOOL DIST PRECINCT #1,ROBERT GREEN (NP),4176,4176,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,CANYONS SCHOOL DIST #1,CANYONS SCHOOL DIST PRECINCT #1,WRITE-IN (NP),37,37,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,CANYONS SCHOOL DIST #3,CANYONS SCHOOL DIST PRECINCT #3,NANCY TINGEY (NP),8321,8321,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,CANYONS SCHOOL DIST #3,CANYONS SCHOOL DIST PRECINCT #3,CLAY PEARCE (NP),4111,4111,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,CANYONS SCHOOL DIST #3,CANYONS SCHOOL DIST PRECINCT #3,WRITE-IN (NP),38,38,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,CANYONS SCHOOL DIST #7,CANYONS SCHOOL DIST PRECINCT #7,CHAD IVERSON (NP),4861,4861,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,CANYONS SCHOOL DIST #7,CANYONS SCHOOL DIST PRECINCT #7,PAUL J. MCCARTY (NP),3967,3967,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,CANYONS SCHOOL DIST #7,CANYONS SCHOOL DIST PRECINCT #7,WRITE-IN (NP),24,24,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,GRANITE SCHOOL DIST #1,GRANITE SCHOOL DIST PRECINCT #1,DAN LOFGREN (NP),18182,18182,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,GRANITE SCHOOL DIST #1,GRANITE SCHOOL DIST PRECINCT #1,R. WAGNER JONES (NP),4980,4980,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,GRANITE SCHOOL DIST #1,GRANITE SCHOOL DIST PRECINCT #1,WRITE-IN (NP),113,113,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,GRANITE SCHOOL DIST #2,GRANITE SCHOOL DIST PRECINCT #2,CONNIE ANDERSON (NP),15712,15712,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,GRANITE SCHOOL DIST #2,GRANITE SCHOOL DIST PRECINCT #2,WRITE-IN (NP),205,205,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,GRANITE SCHOOL DIST #4,GRANITE SCHOOL DIST PRECINCT #4,SARAH R. MEIER (NP),13766,13766,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,GRANITE SCHOOL DIST #4,GRANITE SCHOOL DIST PRECINCT #4,WRITE-IN (NP),229,229,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,JORDAN SCHOOL DIST #1,JORDAN SCHOOL DIST PRECINCT #1,J. LYNN CRANE (NP),5796,5796,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,JORDAN SCHOOL DIST #1,JORDAN SCHOOL DIST PRECINCT #1,MICHAEL LIVSEY (NP),4282,4282,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,JORDAN SCHOOL DIST #1,JORDAN SCHOOL DIST PRECINCT #1,WRITE-IN (NP),22,22,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,JORDAN SCHOOL DIST #4,JORDAN SCHOOL DIST PRECINCT #4,S. KAYLEEN WHITELOCK (NP),6241,6241,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,JORDAN SCHOOL DIST #4,JORDAN SCHOOL DIST PRECINCT #4,RICK BOJAK (NP),4936,4936,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,JORDAN SCHOOL DIST #4,JORDAN SCHOOL DIST PRECINCT #4,WRITE-IN (NP),38,38,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,JORDAN SCHOOL DIST #5,JORDAN SCHOOL DIST PRECINCT #5,RICHARD S. OSBORN (NP),8927,8927,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,JORDAN SCHOOL DIST #5,JORDAN SCHOOL DIST PRECINCT #5,WRITE-IN (NP),98,98,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,JORDAN SCHOOL DIST #6,JORDAN SCHOOL DIST PRECINCT #6,JANICE LEAVITT VOORHIES (NP),5931,5931,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,JORDAN SCHOOL DIST #6,JORDAN SCHOOL DIST PRECINCT #6,WRITE-IN (NP),71,71,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,MURRAY SCHOOL DIST #1,MURRAY SCHOOL DIST PRECINCT #1,"MARIA ""MITZIE"" HUFF (NP)",2151,2151,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,MURRAY SCHOOL DIST #1,MURRAY SCHOOL DIST PRECINCT #1,WRITE-IN (NP),30,30,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,MURRAY SCHOOL DIST #4,MURRAY SCHOOL DIST PRECINCT #4,CRIS LONGHURST (NP),2172,2172,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,MURRAY SCHOOL DIST #4,MURRAY SCHOOL DIST PRECINCT #4,WRITE-IN (NP),32,32,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,MURRAY SCHOOL DIST #5,MURRAY SCHOOL DIST PRECINCT #5,MARJORIE L TUCKETT (NP),2568,2568,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,MURRAY SCHOOL DIST #5,MURRAY SCHOOL DIST PRECINCT #5,WRITE-IN (NP),36,36,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,SALT LAKE CITY SCHOOL DIST #1,SALT LAKE CITY SCHOOL DIST PRECINCT #1,TIFFANY SANDBERG (NP),2302,2302,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,SALT LAKE CITY SCHOOL DIST #1,SALT LAKE CITY SCHOOL DIST PRECINCT #1,AMANDA THORDERSON (NP),2299,2299,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,SALT LAKE CITY SCHOOL DIST #1,SALT LAKE CITY SCHOOL DIST PRECINCT #1,WRITE-IN (NP),22,22,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,SALT LAKE CITY SCHOOL DIST #2,SALT LAKE CITY SCHOOL DIST PRECINCT #2,MICHAEL CLARA (NP),2157,2157,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,SALT LAKE CITY SCHOOL DIST #2,SALT LAKE CITY SCHOOL DIST PRECINCT #2,ALAMA ULUAVE (NP),1283,1283,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,SALT LAKE CITY SCHOOL DIST #2,SALT LAKE CITY SCHOOL DIST PRECINCT #2,WRITE-IN (NP),10,10,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,SALT LAKE CITY SCHOOL DIST #5,SALT LAKE CITY SCHOOL DIST PRECINCT #5,BILLY PALMER (NP),1465,1465,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,SALT LAKE CITY SCHOOL DIST #5,SALT LAKE CITY SCHOOL DIST PRECINCT #5,HEATHER BENNETT (NP),5739,5739,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,SALT LAKE CITY SCHOOL DIST #5,SALT LAKE CITY SCHOOL DIST PRECINCT #5,WRITE-IN (NP),38,38,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,SALT LAKE CITY SCHOOL DIST #7,SALT LAKE CITY SCHOOL DIST PRECINCT #7,KRISTI SWETT (NP),8621,8621,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,SALT LAKE CITY SCHOOL DIST #7,SALT LAKE CITY SCHOOL DIST PRECINCT #7,WRITE-IN (NP),118,118,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,COPPERTON TOWNSHIP,COPPERTON TOWNSHIP,WRITE-IN (NP),108,108,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,EMIGRATION TOWNSHIP,EMIGRATION TOWNSHIP,FRED A. SMOLKA (NP),300,300,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,EMIGRATION TOWNSHIP,EMIGRATION TOWNSHIP,DAVID PAUL BREMS (NP),239,239,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,EMIGRATION TOWNSHIP,EMIGRATION TOWNSHIP,WRITE-IN (NP),33,33,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,"CHARLES D. BEHRENS, JR.","CHARLES D. BEHRENS, JR.",YES (NP),248289,248289,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,"CHARLES D. BEHRENS, JR.","CHARLES D. BEHRENS, JR.",NO (NP),67839,67839,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,ANN BOYDEN,ANN BOYDEN,YES (NP),252046,252046,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,ANN BOYDEN,ANN BOYDEN,NO (NP),65680,65680,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,ROYAL I. HANSEN,ROYAL I. HANSEN,YES (NP),245784,245784,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,ROYAL I. HANSEN,ROYAL I. HANSEN,NO (NP),71779,71779,0,0,exact
2012,2012-11-06,general,2012-11-06-general-sovc.xlsx,ELIZABETH A. LINDSLEY,ELIZABETH A. LINDSLEY,YES (NP),251203,251203,0,0,exact
