body_label,pmn_body_id,notice_id,event_date,notice_title,file_id,ext,filename,class
Council,5823,493899,2018-10-22,Agenda,459641,pdf,10-22-18.pdf,OTHER
Council,5823,493899,2018-10-22,Agenda,437493,docx,October work agenda Kearns.docx,AGENDA
Council,5823,490995,2018-10-08,Agenda,433341,docx,October agenda Kearns.docx,AGENDA
Council,5823,485669,2018-09-10,Agenda,459645,pdf,09-10-18.pdf,OTHER
Council,5823,485669,2018-09-10,Agenda,425957,docx,September agenda Kearns.docx,AGENDA
Council,5823,480883,2018-08-13,Agenda,459647,pdf,08-13-18.pdf,OTHER
Council,5823,480883,2018-08-13,Agenda,418889,docx,August agenda Kearns.docx,AGENDA
Council,5823,478323,2018-07-30,Agenda,459649,pdf,07-30-18.pdf,OTHER
Council,5823,478323,2018-07-30,Agenda,415141,docx,business agenda Kearns.docx,AGENDA
Council,5823,474799,2018-07-09,Agenda,459651,pdf,07-09-18.pdf,OTHER
Council,5823,469667,2018-06-11,Agenda,413299,pdf,06-11-18.pdf,OTHER
Council,5823,469667,2018-06-11,Agenda,403477,docx,June agenda.docx,AGENDA
Council,5823,464479,2018-05-14,Agenda,413297,pdf,05-14-18.pdf,OTHER
Council,5823,464479,2018-05-14,Agenda,396045,docx,May agenda.docx,AGENDA
Council,5823,456713,2018-04-09,Agenda,386663,mp3,04-09-18.mp3,AUDIO
Council,5823,456713,2018-04-09,Agenda,406479,pdf,04-09-18.pdf,OTHER
Council,5823,456713,2018-04-09,Agenda,385557,docx,April agenda.docx,AGENDA
Council,5823,451805,2018-03-12,Agenda,406477,pdf,03-12-18.pdf,OTHER
Council,5823,451805,2018-03-12,Agenda,377735,docx,March agenda.docx,AGENDA
Council,5823,449085,2018-02-27,Agenda,406475,pdf,02-27-18.pdf,OTHER
Council,5823,445849,2018-02-12,Agenda,406473,pdf,02-12-18.pdf,OTHER
Council,5823,445849,2018-02-12,Agenda,369707,docx,february agenda.docx,AGENDA
Council,5823,438559,2018-01-08,Agenda,376799,pdf,01-08-18.pdf,OTHER
Council,5823,436251,2017-12-21,Agenda,360591,pdf,12-21-17.pdf,OTHER
Council,5823,436251,2017-12-21,Agenda,356803,docx,public hearing.docx,OTHER
Council,5823,435223,2017-12-21,Public Hearing,355261,pdf,12-21-17 Public Hearing.pdf,OTHER
Council,5823,433039,2017-12-21,Notice of Public Hearing,352559,docx,Kearns.docx,OTHER
Council,5823,433701,2017-12-11,Agenda,360589,pdf,12-11-17.pdf,OTHER
Council,5823,433701,2017-12-11,Agenda,354521,pdf,Kearns Community Bylaws.pdf,OTHER
Council,5823,433701,2017-12-11,Agenda,353581,docx,december agenda.docx,AGENDA
Council,5823,428671,2017-11-13,Agenda,358931,pdf,11-13-17.pdf,OTHER
Council,5823,428671,2017-11-13,Agenda,346319,docx,november agenda.docx,AGENDA
Council,5823,421871,2017-10-10,Agenda,353271,pdf,10-10-17.pdf,OTHER
Council,5823,421871,2017-10-10,Agenda,334369,docx,October Agenda.docx,AGENDA
Council,5823,415273,2017-09-12,Agenda,338091,pdf,09-12-17.pdf,OTHER
Council,5823,415273,2017-09-12,Agenda,325913,docx,sept12agenda.docx,AGENDA
Council,5823,410557,2017-08-08,Agenda,331661,pdf,08-08-17.pdf,OTHER
Council,5823,410557,2017-08-08,Agenda,319573,docx,August 88 Agenda.docx,AGENDA
Council,5823,407935,2017-07-18,Kearns,324463,pdf,07-18-17.pdf,OTHER
Council,5823,407233,2017-07-18,Agenda,314967,docx,special meeting KCC Budget.docx,OTHER
Council,5823,405499,2017-07-11,Agenda,324461,pdf,07-11-17.pdf,OTHER
Council,5823,405499,2017-07-11,Agenda,313813,docx,July 711 Agenda.docx,AGENDA
Council,5823,404167,2017-06-29,Kearns,324459,pdf,06-29-17.pdf,OTHER
Council,5823,400713,2017-06-13,Agenda,324457,pdf,06-13-17.pdf,OTHER
Council,5823,400713,2017-06-13,Agenda,307049,docx,Kearns New 2.56 - Community Councils.docx,OTHER
Council,5823,400713,2017-06-13,Agenda,307051,docx,Kearns New 19.05 - Planning Commission 3 member board.docx,OTHER
Council,5823,397433,2017-05-23,Notice,302577,pdf,2017 Metro Township Candidate Filing Period Notice.pdf,OTHER
Council,5823,391195,2017-05-09,Notice,324455,pdf,05-09-17.pdf,OTHER
Council,5823,393855,2017-05-09,Agenda,314023,pdf,05-09-17.pdf,OTHER
Council,5823,390161,2017-04-19,Agenda,311491,pdf,04-19-17.pdf,OTHER
Council,5823,385481,2017-04-05,Public Hearing,288755,pdf,FY 2017 Kearns Proposed Budget.pdf,OTHER
Council,5823,387037,2017-04-05,Agenda,311489,pdf,04-05-17.pdf,OTHER
Council,5823,384873,2017-03-22,Agenda,301197,pdf,03-22-17.pdf,OTHER
Council,5823,383321,2017-03-15,Agenda,301193,pdf,03-15-17.pdf,OTHER
Council,5823,380241,2017-02-28,Agenda,301195,pdf,02-28-17.pdf,OTHER
Council,5823,377737,2017-02-15,Agenda,287823,pdf,021517.pdf,OTHER
Council,5823,371805,2017-01-18,Agenda,282699,mp3,Kearns Metro Meeting 01-18-17.mp3,AUDIO
Council,5823,371805,2017-01-18,Agenda,285129,docx,011817.docx,OTHER
Council,5823,371801,2017-01-18,Agenda,285127,pdf,011817 pre-meeting.pdf,OTHER
