date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,doc_type_code,meeting_id,content_length_bytes,size_mb,size_source,stored_locally,probe_status
2022-06-21,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2078_Agenda_Packet_6_21_2022_5_30_00_PM.pdf?documentType=5&meetingId=2078,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2078,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-06-21,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2067_Agenda_Packet_6_21_2022_1_30_00_PM.pdf?documentType=5&meetingId=2067,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2067,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-06-22,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_06222022-143,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_06222022-143,115164,0.12,head_content_length,no,head_200
2022-07-12,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2043_Agenda_Packet_7_12_2022_12_00_00_PM.pdf?documentType=5&meetingId=2043,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2043,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-07-13,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_07132022-152,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_07132022-152,125359,0.13,head_content_length,no,head_200
2022-07-26,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2079_Agenda_Packet_7_26_2022_5_30_00_PM.pdf?documentType=5&meetingId=2079,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2079,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-07-26,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2068_Agenda_Packet_7_26_2022_12_00_00_PM.pdf?documentType=5&meetingId=2068,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2068,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-07-27,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_07272022-144,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_07272022-144,117984,0.12,head_content_length,no,head_200
2022-08-02,Truth In Taxation Hearing,Council,special,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Truth_in_Taxation_Hearing_2096_Agenda_Packet_8_2_2022_6_00_00_PM.pdf?documentType=5&meetingId=2096,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2096,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-08-09,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2056_Agenda_Packet_8_9_2022_5_30_00_PM.pdf?documentType=5&meetingId=2056,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2056,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-08-09,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2044_Agenda_Packet_8_9_2022_12_30_00_PM.pdf?documentType=5&meetingId=2044,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2044,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-08-10,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_08102022-145,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_08102022-145,112612,0.11,head_content_length,no,head_200
2022-08-23,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2080_Agenda_Packet_8_23_2022_5_30_00_PM.pdf?documentType=5&meetingId=2080,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2080,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-08-23,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2069_Agenda_Packet_8_23_2022_3_00_00_PM.pdf?documentType=5&meetingId=2069,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2069,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-09-06,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2057_Agenda_Packet_9_6_2022_5_30_00_PM.pdf?documentType=5&meetingId=2057,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2057,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-09-06,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2045_Agenda_Packet_9_6_2022_3_00_00_PM.pdf?documentType=5&meetingId=2045,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2045,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-09-14,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_09142022-146,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_09142022-146,120638,0.12,head_content_length,no,head_200
2022-09-20,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2081_Agenda_Packet_9_20_2022_5_30_00_PM.pdf?documentType=5&meetingId=2081,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2081,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-09-20,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2098_Agenda_Packet_9_20_2022_2_30_00_PM.pdf?documentType=5&meetingId=2098,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2098,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-09-28,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_09282022-147,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_09282022-147,120215,0.12,head_content_length,no,head_200
2022-10-04,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2058_Agenda_Packet_10_4_2022_5_30_00_PM.pdf?documentType=5&meetingId=2058,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2058,81817538,81.82,measured_on_disk_public_comments_harvest,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-10-04,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2099_Agenda_Packet_10_4_2022_1_00_00_PM.pdf?documentType=5&meetingId=2099,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2099,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-10-12,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_10122022-148,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_10122022-148,117312,0.12,head_content_length,no,head_200
2022-10-18,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2082_Agenda_Packet_10_18_2022_5_30_00_PM.pdf?documentType=5&meetingId=2082,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2082,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-10-18,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2071_Agenda_Packet_10_18_2022_12_30_00_PM.pdf?documentType=5&meetingId=2071,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2071,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-10-26,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_10262022-149,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_10262022-149,111944,0.11,head_content_length,no,head_200
2022-11-01,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2059_Agenda_Packet_11_1_2022_5_30_00_PM.pdf?documentType=5&meetingId=2059,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2059,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-11-01,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2047_Agenda_Packet_11_1_2022_1_30_00_PM.pdf?documentType=5&meetingId=2047,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2047,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-11-09,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_11092022-151,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_11092022-151,127697,0.13,head_content_length,no,head_200
2022-11-15,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2083_Agenda_Packet_11_15_2022_5_30_00_PM.pdf?documentType=5&meetingId=2083,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2083,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-11-15,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2072_Agenda_Packet_11_15_2022_1_00_00_PM.pdf?documentType=5&meetingId=2072,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2072,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-11-29,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2085_Agenda_Packet_11_29_2022_5_30_00_PM.pdf?documentType=5&meetingId=2085,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2085,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-11-29,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2084_Agenda_Packet_11_29_2022_1_30_00_PM.pdf?documentType=5&meetingId=2084,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2084,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-12-07,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_12072022-150,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_12072022-150,119724,0.12,head_content_length,no,head_200
2022-12-13,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2060_Agenda_Packet_12_13_2022_5_30_00_PM.pdf?documentType=5&meetingId=2060,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2060,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2022-12-13,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2048_Agenda_Packet_12_13_2022_12_30_00_PM.pdf?documentType=5&meetingId=2048,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2048,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-01-10,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2100_Agenda_Packet_1_10_2023_1_00_00_PM.pdf?documentType=5&meetingId=2100,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2100,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-01-11,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_01112023-62,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_01112023-62,114174,0.11,head_content_length,no,head_200
2023-01-17,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2113_Agenda_Packet_1_17_2023_5_30_00_PM.pdf?documentType=5&meetingId=2113,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2113,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-01-17,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2101_Agenda_Packet_1_17_2023_1_30_00_PM.pdf?documentType=5&meetingId=2101,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2101,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-01-31,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2135_Agenda_Packet_1_31_2023_5_30_00_PM.pdf?documentType=5&meetingId=2135,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2135,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-01-31,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2125_Agenda_Packet_1_31_2023_1_30_00_PM.pdf?documentType=5&meetingId=2125,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2125,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-02-08,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_02082023-63,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_02082023-63,112001,0.11,head_content_length,no,head_200
2023-02-14,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2136_Agenda_Packet_2_14_2023_5_30_00_PM.pdf?documentType=5&meetingId=2136,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2136,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-02-14,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2126_Agenda_Packet_2_14_2023_1_00_00_PM.pdf?documentType=5&meetingId=2126,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2126,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-02-28,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2114_Agenda_Packet_2_28_2023_5_30_00_PM.pdf?documentType=5&meetingId=2114,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2114,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-02-28,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2102_Agenda_Packet_2_28_2023_11_30_00_AM.pdf?documentType=5&meetingId=2102,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2102,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-03-14,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2137_Agenda_Packet_3_14_2023_5_30_00_PM.pdf?documentType=5&meetingId=2137,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2137,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-03-14,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2127_Agenda_Packet_3_14_2023_11_00_00_AM.pdf?documentType=5&meetingId=2127,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2127,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-03-22,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_03222023-64,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_03222023-64,145925,0.15,head_content_length,no,head_200
2023-03-28,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2115_Agenda_Packet_3_28_2023_5_30_00_PM.pdf?documentType=5&meetingId=2115,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2115,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-03-28,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2103_Agenda_Packet_3_28_2023_11_30_00_AM.pdf?documentType=5&meetingId=2103,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2103,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-04-12,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_04122023-65,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_04122023-65,141726,0.14,head_content_length,no,head_200
2023-04-18,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2116_Agenda_Packet_4_18_2023_5_30_00_PM.pdf?documentType=5&meetingId=2116,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2116,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-04-18,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2104_Agenda_Packet_4_18_2023_11_30_00_AM.pdf?documentType=5&meetingId=2104,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2104,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-04-26,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_04262023-61,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_04262023-61,135869,0.14,head_content_length,no,head_200
2023-05-02,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2139_Agenda_Packet_5_2_2023_5_30_00_PM.pdf?documentType=5&meetingId=2139,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2139,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-05-02,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2129_Agenda_Packet_5_2_2023_12_30_00_PM.pdf?documentType=5&meetingId=2129,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2129,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-05-10,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_05102023-66,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_05102023-66,141780,0.14,head_content_length,no,head_200
2023-05-16,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2117_Agenda_Packet_5_16_2023_5_30_00_PM.pdf?documentType=5&meetingId=2117,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2117,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-05-16,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2105_Agenda_Packet_5_16_2023_11_30_00_AM.pdf?documentType=5&meetingId=2105,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2105,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-05-24,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_05242023-67,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_05242023-67,139268,0.14,head_content_length,no,head_200
2023-06-06,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2140_Agenda_Packet_6_6_2023_5_30_00_PM.pdf?documentType=5&meetingId=2140,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2140,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-06-06,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2130_Agenda_Packet_6_6_2023_1_00_00_PM.pdf?documentType=5&meetingId=2130,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2130,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-06-13,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Budget_Work_Meeting_2152_Agenda_Packet_6_13_2023_2_00_00_PM.pdf?documentType=5&meetingId=2152,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2152,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-06-14,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_06142023-68,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_06142023-68,141117,0.14,head_content_length,no,head_200
2023-06-20,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2118_Agenda_Packet_6_20_2023_5_30_00_PM.pdf?documentType=5&meetingId=2118,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2118,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-06-20,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2106_Agenda_Packet_6_20_2023_12_00_00_PM.pdf?documentType=5&meetingId=2106,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2106,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-07-12,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_07122023-69,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_07122023-69,141109,0.14,head_content_length,no,head_200
2023-07-18,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2119_Agenda_Packet_7_18_2023_5_30_00_PM.pdf?documentType=5&meetingId=2119,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2119,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-07-18,Council Work Session,Council,work,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Work_Meeting_2107_Agenda_Packet_7_18_2023_12_00_00_PM.pdf?documentType=5&meetingId=2107,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2107,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
2023-07-26,Planning Commission Regular Meeting,PlanningCommission,regular,agenda_packet,https://www.provo.gov/AgendaCenter/ViewFile/Agenda/_07262023-70,2026-07-03,na,"not_retrieved (index-only; fetch source_url, use vision/OCR)",,civicplus_agenda,_07262023-70,145871,0.15,head_content_length,no,head_200
2023-08-01,Council Regular Meeting,Council,regular,full_packet,https://agendas.provo.gov/Documents/DownloadFileBytes/Council_Meeting_2142_Agenda_Packet_8_1_2023_5_30_00_PM.pdf?documentType=5&meetingId=2142,2026-07-03,na,"not_retrieved (index-only; fetch source_url with session cookie+Referer, use vision/OCR)",,5,2142,,,unknown_chunked_no_content_length,no,pattern_verified_get_200_pdf; onbase_chunked_no_content_length
