date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,size_mb,stored_locally
2024-10-01,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10012024-346,2026-07-05,text,none (raw retained),raw/2024-10-01/council_346_agenda.pdf,0.0104,yes
2024-10-08,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10082024-347,2026-07-05,text,none (raw retained),raw/2024-10-08/council_347_agenda.pdf,0.0077,yes
2024-10-09,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10092024-349,2026-07-05,text,none (raw retained),raw/2024-10-09/pc_349_agenda.pdf,0.0282,yes
2024-10-15,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10152024-350,2026-07-05,text,none (raw retained),raw/2024-10-15/council_350_agenda.pdf,0.0905,yes
2024-11-05,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11052024-351,2026-07-05,text,none (raw retained),raw/2024-11-05/council_351_agenda.pdf,0.0124,yes
2024-11-12,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11122024-352,2026-07-05,text,none (raw retained),raw/2024-11-12/council_352_agenda.pdf,0.007,yes
2024-11-13,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11132024-353,2026-07-05,text,none (raw retained),raw/2024-11-13/pc_353_agenda.pdf,0.0293,yes
2024-11-19,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11192024-354,2026-07-05,text,none (raw retained),raw/2024-11-19/council_354_agenda.pdf,0.0114,yes
2024-12-03,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12032024-355,2026-07-05,text,none (raw retained),raw/2024-12-03/council_355_agenda.pdf,0.0105,yes
2024-12-10,Work Session Agenda,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12102024-356,2026-07-05,text,none (raw retained),raw/2024-12-10/council_356_agenda.pdf,0.007,yes
2024-12-11,Planning Commission Agenda,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12112024-357,2026-07-05,text,none (raw retained),raw/2024-12-11/pc_357_agenda.pdf,0.058,yes
2024-12-17,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12172024-358,2026-07-05,text,none (raw retained),raw/2024-12-17/council_358_agenda.pdf,0.0916,yes
2025-01-07,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01072025-359,2026-07-05,text,none (raw retained),raw/2025-01-07/council_359_agenda.pdf,0.0101,yes
2025-01-08,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01082025-367,2026-07-05,text,none (raw retained),raw/2025-01-08/pc_367_agenda.pdf,0.0078,yes
2025-01-14,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01142025-360,2026-07-05,text,none (raw retained),raw/2025-01-14/council_360_agenda.pdf,0.0116,yes
2025-01-21,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01212025-361,2026-07-05,text,none (raw retained),raw/2025-01-21/council_361_agenda.pdf,0.121,yes
2025-01-28,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01282025-362,2026-07-05,text,none (raw retained),raw/2025-01-28/council_362_agenda.pdf,0.0083,yes
2025-02-04,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02042025-363,2026-07-05,text,none (raw retained),raw/2025-02-04/council_363_agenda.pdf,0.0262,yes
2025-02-11,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02112025-364,2026-07-05,text,none (raw retained),raw/2025-02-11/council_364_agenda.pdf,0.0067,yes
2025-02-12,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02122025-365,2026-07-05,text,none (raw retained),raw/2025-02-12/pc_365_agenda.pdf,0.0248,yes
2025-02-18,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02182025-366,2026-07-05,text,none (raw retained),raw/2025-02-18/council_366_agenda.pdf,0.0102,yes
2025-03-04,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03042025-368,2026-07-05,text,none (raw retained),raw/2025-03-04/council_368_agenda.pdf,0.1163,yes
2025-03-11,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03112025-369,2026-07-05,text,none (raw retained),raw/2025-03-11/council_369_agenda.pdf,0.0896,yes
2025-03-12,Planning Commission Agenda,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03122025-370,2026-07-05,text,none (raw retained),raw/2025-03-12/pc_370_agenda.pdf,0.0996,yes
2025-03-18,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03182025-371,2026-07-05,text,none (raw retained),raw/2025-03-18/council_371_agenda.pdf,0.1057,yes
2025-04-01,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04012025-372,2026-07-05,text,none (raw retained),raw/2025-04-01/council_372_agenda.pdf,0.0922,yes
2025-04-08,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04082025-373,2026-07-05,text,none (raw retained),raw/2025-04-08/council_373_agenda.pdf,0.0906,yes
2025-04-09,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04092025-374,2026-07-05,text,none (raw retained),raw/2025-04-09/pc_374_agenda.pdf,0.0244,yes
2025-04-15,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04152025-375,2026-07-05,text,none (raw retained),raw/2025-04-15/council_375_agenda.pdf,0.1098,yes
2025-05-13,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05132025-376,2026-07-05,text,none (raw retained),raw/2025-05-13/council_376_agenda.pdf,0.1222,yes
2025-05-14,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05142025-382,2026-07-05,text,none (raw retained),raw/2025-05-14/pc_382_agenda.docx,0.0088,yes
2025-05-20,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05202025-377,2026-07-05,text,none (raw retained),raw/2025-05-20/council_377_agenda.pdf,0.0101,yes
2025-05-27,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05272025-379,2026-07-05,text,none (raw retained),raw/2025-05-27/council_379_agenda.pdf,0.0936,yes
2025-06-03,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06032025-378,2026-07-05,text,none (raw retained),raw/2025-06-03/council_378_agenda.pdf,0.0116,yes
2025-06-10,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06102025-380,2026-07-05,text,none (raw retained),raw/2025-06-10/council_380_agenda.pdf,0.0965,yes
2025-06-11,Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06112025-381,2026-07-05,text,none (raw retained),raw/2025-06-11/pc_381_agenda.pdf,0.0082,yes
2025-06-17,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06172025-383,2026-07-05,text,none (raw retained),raw/2025-06-17/council_383_agenda.pdf,0.1234,yes
2025-07-01,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_07012025-384,2026-07-05,text,none (raw retained),raw/2025-07-01/council_384_agenda.pdf,0.0263,yes
2025-07-08,Work session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_07082025-385,2026-07-05,text,none (raw retained),raw/2025-07-08/council_385_agenda.pdf,0.0951,yes
2025-07-15,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_07152025-386,2026-07-05,text,none (raw retained),raw/2025-07-15/council_386_agenda.pdf,0.1089,yes
2025-08-05,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08052025-387,2026-07-05,text,none (raw retained),raw/2025-08-05/council_387_agenda.pdf,0.0957,yes
2025-08-12,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08122025-388,2026-07-05,text,none (raw retained),raw/2025-08-12/council_388_agenda.pdf,0.007,yes
2025-08-13,Planning Commission Agenda,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08132025-389,2026-07-05,text,none (raw retained),raw/2025-08-13/pc_389_agenda.pdf,0.0103,yes
2025-08-19,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08192025-390,2026-07-05,text,none (raw retained),raw/2025-08-19/council_390_agenda.pdf,0.1136,yes
2025-08-26,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_08262025-391,2026-07-05,text,none (raw retained),raw/2025-08-26/council_391_agenda.pdf,0.0964,yes
2025-09-02,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09022025-392,2026-07-05,text,none (raw retained),raw/2025-09-02/council_392_agenda.pdf,0.117,yes
2025-09-09,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09092025-393,2026-07-05,text,none (raw retained),raw/2025-09-09/council_393_agenda.pdf,0.0681,yes
2025-09-10,"Nephi City Planning Commission Meeting September 10, 2025",PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09102025-394,2026-07-05,text,none (raw retained),raw/2025-09-10/pc_394_agenda.pdf,0.0959,yes
2025-09-16,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09162025-395,2026-07-05,text,none (raw retained),raw/2025-09-16/council_395_agenda.pdf,0.012,yes
2025-09-23,Work Session/Regular Meeting,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_09232025-396,2026-07-05,text,none (raw retained),raw/2025-09-23/council_396_agenda.pdf,0.095,yes
2025-10-08,"Nephi City Planning Commission Meeting October 8, 2025",PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10082025-397,2026-07-05,text,none (raw retained),raw/2025-10-08/pc_397_agenda.pdf,0.0945,yes
2025-10-14,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10142025-399,2026-07-05,text,none (raw retained),raw/2025-10-14/council_399_agenda.pdf,0.1157,yes
2025-10-21,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_10212025-400,2026-07-05,text,none (raw retained),raw/2025-10-21/council_400_agenda.pdf,0.0107,yes
2025-11-04,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11042025-401,2026-07-05,text,none (raw retained),raw/2025-11-04/council_401_agenda.pdf,0.1027,yes
2025-11-12,"Planning Commission Meeting for November 12, 2025.",PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11122025-402,2026-07-05,text,none (raw retained),raw/2025-11-12/pc_402_agenda.pdf,0.0917,yes
2025-11-18,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_11182025-404,2026-07-05,text,none (raw retained),raw/2025-11-18/council_404_agenda.pdf,0.1144,yes
2025-12-02,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12022025-405,2026-07-05,text,none (raw retained),raw/2025-12-02/council_405_agenda.pdf,0.115,yes
2025-12-09,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12092025-406,2026-07-05,text,none (raw retained),raw/2025-12-09/council_406_agenda.pdf,0.0973,yes
2025-12-10,"Planning Commission Meeting for December 10, 2025.",PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12102025-410,2026-07-05,text,none (raw retained),raw/2025-12-10/pc_410_agenda.pdf,0.0399,yes
2025-12-16,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_12162025-407,2026-07-05,text,none (raw retained),raw/2025-12-16/council_407_agenda.pdf,0.1176,yes
2026-01-06,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01062026-408,2026-07-05,text,none (raw retained),raw/2026-01-06/council_408_agenda.pdf,0.1237,yes
2026-01-13,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01132026-409,2026-07-05,text,none (raw retained),raw/2026-01-13/council_409_agenda.pdf,0.0698,yes
2026-01-14,"Planning Commission Meeting for January 14, 2026.",PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01142026-411,2026-07-05,text,none (raw retained),raw/2026-01-14/pc_411_agenda.pdf,0.0734,yes
2026-01-20,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_01202026-412,2026-07-05,text,none (raw retained),raw/2026-01-20/council_412_agenda.pdf,0.0815,yes
2026-02-03,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02032026-414,2026-07-05,text,none (raw retained),raw/2026-02-03/council_414_agenda.pdf,0.0868,yes
2026-02-10,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02102026-415,2026-07-05,text,none (raw retained),raw/2026-02-10/council_415_agenda.pdf,0.0794,yes
2026-02-11,"Nephi City Planning Commission Meeting February 11, 2026",PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02112026-416,2026-07-05,text,none (raw retained),raw/2026-02-11/pc_416_agenda.pdf,0.08,yes
2026-02-17,PUBLIC HEARING NOTICE,Council,public_hearing,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02172026-413,2026-07-05,text,none (raw retained),raw/2026-02-17/council_413_agenda.pdf,0.1195,yes
2026-02-17,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_02172026-417,2026-07-05,text,none (raw retained),raw/2026-02-17/council_417_agenda.pdf,0.0875,yes
2026-03-03,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03032026-418,2026-07-05,text,none (raw retained),raw/2026-03-03/council_418_agenda.pdf,0.0866,yes
2026-03-10,Work Session /Regular Council Meeting,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03102026-419,2026-07-05,text,none (raw retained),raw/2026-03-10/council_419_agenda.pdf,0.0767,yes
2026-03-24,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_03242026-421,2026-07-05,text,none (raw retained),raw/2026-03-24/council_421_agenda.pdf,0.0723,yes
2026-04-07,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04072026-422,2026-07-05,text,none (raw retained),raw/2026-04-07/council_422_agenda.pdf,0.0836,yes
2026-04-08,Planning Commission Agenda for Public Hearings,PlanningCommission,public_hearing,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04082026-423,2026-07-05,text,none (raw retained),raw/2026-04-08/pc_423_agenda.pdf,0.1009,yes
2026-04-14,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_04142026-424,2026-07-05,text,none (raw retained),raw/2026-04-14/council_424_agenda.pdf,0.074,yes
2026-05-05,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05052026-426,2026-07-05,text,none (raw retained),raw/2026-05-05/council_426_agenda.pdf,0.1432,yes
2026-05-12,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05122026-427,2026-07-05,text,none (raw retained),raw/2026-05-12/council_427_agenda.pdf,0.078,yes
2026-05-13,Nephi City Planning Commission,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05132026-428,2026-07-05,text,none (raw retained),raw/2026-05-13/pc_428_agenda.pdf,0.0706,yes
2026-05-19,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_05192026-429,2026-07-05,text,none (raw retained),raw/2026-05-19/council_429_agenda.pdf,0.081,yes
2026-06-02,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06022026-430,2026-07-05,text,none (raw retained),raw/2026-06-02/council_430_agenda.pdf,0.1012,yes
2026-06-09,Work Session,Council,work_session,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06092026-431,2026-07-05,text,none (raw retained),raw/2026-06-09/council_431_agenda.pdf,0.1083,yes
2026-06-10,Planning Commission Meeting,PlanningCommission,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06102026-432,2026-07-05,text,none (raw retained),raw/2026-06-10/pc_432_agenda.pdf,0.1155,yes
2026-06-16,City Council Meeting,Council,regular,agenda,https://www.nephi.utah.gov/AgendaCenter/ViewFile/Agenda/_06162026-433,2026-07-05,text,none (raw retained),raw/2026-06-16/council_433_agenda.pdf,0.0927,yes
