motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file
609,165,1,2,"A motion was made by Marci Houseman, seconded by Ryan Mecham, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,16,22,0,meeting_minutes/minutes/2022/2022-10-10/2022-10-11_city-council-meeting.md
610,166,1,1,"A motion was made by Cyndi Sharkey, seconded by Marci Houseman, to approve Ordinance 22-15, an ordinance annexing territory located at approximately9575 South, 3100 East, 9673 South, 3100 East, 3170 East Little Cottonwood Road, and 3220 East Little Cottonwood Road in Salt Lake Councty comprising approximately 11.56 Acres into the municipality of Sandy City; establishing zoning for the annexed property; also providing a severance and effective date for the annexation",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,5080,matter_id,high,7,16,1,meeting_minutes/minutes/2022/2022-10-17/2022-10-18_city-council-meeting.md
611,166,1,2,"A motion was made by Ryan Mecham, seconded by Marci Houseman to approve Resolution 22-51C, a resolution increasing total appropriations within the general fund for the fiscal year commencing July 1, 2022 and ending June 30, 2023",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,16,1,meeting_minutes/minutes/2022/2022-10-17/2022-10-18_city-council-meeting.md
612,166,1,3,"A motion was made by Marci Houseman, seconded by Ryan Mecham to approve Resolution 22-49C, a resolution increasing total appropriations and reappropriating unexpended funds within the capital projects funds",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,16,22,1,meeting_minutes/minutes/2022/2022-10-17/2022-10-18_city-council-meeting.md
613,166,1,4,"A motion was made by Ryan Mecham, seconded by Marci Houseman to approve Resolution 22-50C, a resolution increasing total appropriations and reappropriating unexpended funds within the special revenue funds",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,16,1,meeting_minutes/minutes/2022/2022-10-17/2022-10-18_city-council-meeting.md
614,166,1,5,"A motion was made by Cyndi Sharkey, seconded by Marci Houseman to approve the Alternative to Resolution 22-48C, a resolution increasing total apropriations and reappropriating unexpended funds within the proprietary funds with the amendment detailed in Exhibit H",Resolution,5-2 Pass,Pass,council_vote,,approve,keyword,high,,,,7,16,1,meeting_minutes/minutes/2022/2022-10-17/2022-10-18_city-council-meeting.md
615,166,1,6,"A motion was made by Ryan Mecham, seconded by Alison Stroud to convene a meeting of the Redevelopment Agency Board",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,,unclassified,low,,,,22,2,0,meeting_minutes/minutes/2022/2022-10-17/2022-10-18_city-council-meeting.md
616,166,1,7,"A motion was made by Brooke D'Sousa, seconded by Ryan Mecham, to adopt Ordinance 22-09 an ordinance amending the Sandy City Municipal Code Title 14, ""Traffic Code"" Chapter 14-8, ""Qualification of Vehicles, Registration, Equipment Restrictions"", Section 14-8-1, ""Commercial Vehicle in a Restricted Zone,"" also providing a saving clause and effective date for the ordinance",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,1000012,singleton,high,4,22,1,meeting_minutes/minutes/2022/2022-10-17/2022-10-18_city-council-meeting.md
617,167,1,1,"A motion was made by Cyndi Sharkey, seconded by Ryan Mecham, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,7,22,0,meeting_minutes/minutes/2022/2022-10-24/2022-10-25_city-council-meeting.md
618,168,2,1,"Amendments Related to Water Efficient Landscaping Standards: Amend Title 21, Chapter 25, Landscaping Standards, and Chapter 37, Definitions, of the Sandy Municipal Code Amend portions of the Sandy City Standard Specifications and Details for Municipal Construction",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5125,matter_id,high,11,9,1,"db/staging (Legistar EventItemVote, body 140)"
619,168,2,2,Amend portions of the Sandy City Standard Specifications and Details for Municipal Construction,Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5134,matter_id,high,11,8,1,"db/staging (Legistar EventItemVote, body 140)"
620,168,2,3,"Picklr Sandy - Extended Hours & Parking 8645 S. Highland Drive [Willow Creek, #18]	 Neighborhood Commercial (CN) 1.74 Acres",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5130,matter_id,high,17,8,1,"db/staging (Legistar EventItemVote, body 140)"
621,168,2,4,"Walmart Fuel Center Site Plan Review                      9151 S. Quarry Bend Dr. [Quarry Bend, Community 7]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5126,matter_id,high,9,17,1,"db/staging (Legistar EventItemVote, body 140)"
622,168,2,5,"Cyprus Credit Union Site Plan Review                      8955 S. 700 East Street                      [Quarry Bend, Community, #7]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5127,matter_id,high,9,11,1,"db/staging (Legistar EventItemVote, body 140)"
623,168,2,6,"Cyprus Credit Union Conditional Use Permit Review 8955 S. 700 E. St. [Quarry Bend Community, #7]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5128,matter_id,high,9,11,1,"db/staging (Legistar EventItemVote, body 140)"
624,168,2,7,"Cyprus Credit Union 90th South Subdivision  8955 S. 700 East Street                      [Quarry Bend Community, #7]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5129,matter_id,high,9,11,1,"db/staging (Legistar EventItemVote, body 140)"
625,169,1,1,"A motion was made by Ryan Mecham, seconded by Scott Earl, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,23,0,meeting_minutes/minutes/2022/2022-11-07/2022-11-08_city-council-meeting.md
626,170,1,1,"A motion was made by Ryan Mecham, seconded by Marci Houseman, to approve the Consent Calendar",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,16,1,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
627,170,1,2,"A motion was made by Ryan Mecham, seconded by Cyndi Sharkey to approve Resolution 22-54C, appointing Mr. John Kirkham to the Metropolitan Water District of Salt Lake and Sandy Board of Trustees",Appointment,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,7,1,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
628,170,1,3,"A motion was made by Ryan Mecham, seconded by Alison Stroud, to adopt Resolution 22-52C, a resolution of the Sandy City Council consenting to the appointment of Jeffrey Bassett as Chief of the Sandy City Fire Department",Appointment,7-0 Pass,Pass,council_vote,,approve,keyword,high,5137,matter_id,high,22,2,1,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
629,170,1,4,"A motion was made by Brooke D'Sousa, seconded by Marci Houseman, to approve Resolution 22-53C, a resolution amending the Sandy City Fee Schedule for Fiscal Year 2022-23, effective January 2023",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,4,16,1,meeting_minutes/minutes/2022/2022-11-14/2022-11-15_city-council-meeting.md
630,171,2,1,Longpath Subdivision 11510 S Hagan Road [Community #24],Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5151,matter_id,high,8,11,1,"db/staging (Legistar EventItemVote, body 140)"
631,171,2,2,Bell Canyon Acres Code Amendment,Planning Item,4:1 Fail,Pass,pc_final_action,,,unclassified,low,5150,matter_id,high,17,8,1,"db/staging (Legistar EventItemVote, body 140)"
632,172,1,1,"A motion was made by Ryan Mecham, seconded by Marci Houseman to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,16,0,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md
633,172,1,2,"A motion was made by Brooke D'Sousa, seconded by Scott Earl to adopt Resolution 22-55C, The Impact Fee Resolution as amended to implement 50% of the impact fee effective July 1,2023 and increase to the full amount contemplated in the Study effective July 1, 2024",Land-Use/Zoning,4-3 Pass,Pass,council_vote,,approve,keyword,high,5165,matter_id,high,4,23,1,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md
634,172,1,3,"A motion was made by Brooke D'Sousa, seconded by Marci Houseman to adopt Ordinance 22-14",Ordinance,6-1 Pass,Pass,council_vote,,approve,keyword,high,,,,4,16,1,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md
635,172,1,4,Council Member Ryan Mecham made a motion to table Agenda Items 8 and 9 and move to Standing Reports,Procedural/Administrative,Died (no second),Died,council_vote,,table,keyword,high,,,,22,,0,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md
636,172,1,5,"A motion was made by Cyndi Sharkey, seconded by Ryan Mecham to table Item 8 until after January 1, 2023",Procedural/Administrative,6-1 Pass,Pass,council_vote,,table,keyword,high,,,,7,22,1,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md
637,172,1,6,"A motion was made by Marci Houseman, seconded by Cyndi Sharkey, to adopt Resolution 22-57C, a resolution declaring the intention of the Sandy City Council to issue a General Obligation Bond in Fiscal Year 2023-24 to rebuild Fire Station 31",Resolution,4-3 Pass,Pass,council_vote,,approve,keyword,high,,,,16,7,1,meeting_minutes/minutes/2022/2022-12-05/2022-12-06_city-council-meeting.md
638,173,1,1,"A motion was made by Ryan Mecham, seconded by Marci Houseman, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,16,0,meeting_minutes/minutes/2022/2022-12-12/2022-12-13_city-council-meeting.md
639,174,2,1,Tannenbaum Cove Amended (Preliminary Subdivision Review) 9668 & 9682 S. Tannenbaum Cove,Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5181,matter_id,high,9,17,1,"db/staging (Legistar EventItemVote, body 140)"
640,174,2,2,"Werner Accessory Structure 2 Circle Oaks [Pepper Dell, #28]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5177,matter_id,high,17,9,1,"db/staging (Legistar EventItemVote, body 140)"
641,174,2,3,"Sky’s the Limit Gym 10701 S. State Street [Crescent, #11)",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5178,matter_id,high,17,8,1,"db/staging (Legistar EventItemVote, body 140)"
642,174,2,4,"Shiny Little Stars Daycare 8029 S. 700 E. [High Point, #6)",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5179,matter_id,high,11,9,1,"db/staging (Legistar EventItemVote, body 140)"
643,175,1,1,"A motion was made by Alison Stroud, seconded by Scott Earl, to adopt Ordinance 22-18 amending the effective date of the ordinance to be March 1, 2023, or upon the adoption of an ordinance that creates a large animal hobby license, whichever comes first. The Council further directs the Administration to prepare for council consideration, no later than February 1, 2023, an ordinance that amends Chapter 12-2 of the Animal Services Code to create a large animal hobby license for residential properties, throughout Sandy City, where more than 4 large animals are kept",Ordinance,4-3 Pass,Pass,council_vote,,approve,keyword,high,,,,2,23,1,meeting_minutes/minutes/2022/2022-12-19/2022-12-20_city-council-meeting.md
644,175,1,2,"A motion was made by Ryan Mecham, seconded by Scott Earl, to adopt resolution 22-59C as amended",Resolution,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,23,1,meeting_minutes/minutes/2022/2022-12-19/2022-12-20_city-council-meeting.md
645,175,1,3,"A motion was made by Cyndi Sharkey, seconded by Ryan Mecham, to adopt Resolution #22-37c, which authorizes Administration to enter into a supplemental agreement regarding residential solid waste collection service agreement with Waste Management of Utah, Inc...The following roll call vote was taken",Contract/Purchase,3-3 Fail,Fail,council_vote,,approve,keyword,high,,,,7,22,1,meeting_minutes/minutes/2022/2022-12-19/2022-12-20_city-council-meeting.md
646,175,1,4,"A motion was made by Ryan Mecham, seconded by Scott Earl, to approve the Consent Calendar",Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,23,1,meeting_minutes/minutes/2022/2022-12-19/2022-12-20_city-council-meeting.md
647,176,1,1,"A motion was made by Ryan Mecham, seconded by Brooke D'Sousa to table this agenda item and bring it back on January 10th",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,table,keyword,high,,,,22,4,0,meeting_minutes/minutes/2023/2023-01-02/2023-01-03_city-council-meeting.md
648,176,1,2,"A motion was made by Ryan Mecham, seconded by Marci Houseman, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,16,0,meeting_minutes/minutes/2023/2023-01-02/2023-01-03_city-council-meeting.md
649,176,1,3,"A motion was made by Ryan Mecham, seconded by Scott Earl to adopt Resolution 23-01C as amended, appointing Council Member Marci Houseman as Council Liaison to the Sandy Service Ambassador Committee, Brooke D'Sousa as the Alternate, and Liz Theriault as the Council Staff Liaison for the Calendar Year 2023",Appointment,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,23,1,meeting_minutes/minutes/2023/2023-01-02/2023-01-03_city-council-meeting.md
650,176,1,4,"A motion was made by Zach Robinson, seconded by Scott Earl, to adopt Resolution 23-02C, selecting Option D (rebuild option) of the Alta Canyon Feasibility Analysis and directing Administration to move forward with the architectural design process to rebuild the Alta Canyon Sports Center. The total cost of the project shall not exceed $40,000,000 (Forty Million). The Resolution shall become effective immediately",Resolution,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,23,1,meeting_minutes/minutes/2023/2023-01-02/2023-01-03_city-council-meeting.md
651,177,1,1,"A motion was made by Ryan Mecham, seconded by Brooke D'Sousa to convene a closed session in the Council Conference Room to discuss the character, professional competence, or physical or mental health of an individual, and adjourn the Council meeting immediately following the closed session",Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,4,1,meeting_minutes/minutes/2023/2023-01-09/2023-01-10_city-council-meeting.md
652,178,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2023/2023-01-16/2023-01-17_city-council-meeting.md
653,178,1,2,"A motion was made by Ryan Mecham, seconded by Zach Robinson, to approve Resolution #23-01M, a resolution appointing James Edwards as an alternate member to the Sandy City Planning Commission",Appointment,3-4 Fail,Fail,council_vote,,approve,keyword,high,,,,22,25,1,meeting_minutes/minutes/2023/2023-01-16/2023-01-17_city-council-meeting.md
654,178,1,3,"A motion was made by Zach Robinson, seconded by Ryan Mecham, to approve Resolution #23-02M, a resolution appointing David Hart as an alternate member to the Sandy City Planning Commission",Appointment,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,22,1,meeting_minutes/minutes/2023/2023-01-16/2023-01-17_city-council-meeting.md
655,178,1,4,"A motion was made by Cyndi Sharkey, seconded by Brooke D'Sousa, to adopt Resolution 23-05C, a resolution adopting the State of Utah & Sandy City Pledge of Fair Campaign Practices and directing the City Recorder to publish all signed pledges to the City website beginning in 2023",Resolution,5-2 Pass,Pass,council_vote,,approve,keyword,high,,,,7,4,1,meeting_minutes/minutes/2023/2023-01-16/2023-01-17_city-council-meeting.md
656,179,2,1,General Plan Amendment Moderate Income Housing Element Amendment,Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,5211,matter_id,high,11,5,1,"db/staging (Legistar EventItemVote, body 140)"
657,179,2,2,"WHW Engineering Office Building 733 W. 9000 S. St. [Civic Center, Community #2]",Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,5208,matter_id,high,9,8,1,"db/staging (Legistar EventItemVote, body 140)"
658,179,2,3,TrenZoil Automotive Quick Lube Store Site Plan Review and Conditional Use Permit 	 SPR-05272023-006335 CUP-07112022-006360 9750 S. 700 E.	 CN Zone,Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,5209,matter_id,high,5,9,1,"db/staging (Legistar EventItemVote, body 140)"
659,179,2,4,TrenZoil Auto Lube Center in Proximity to Residential 9730 S. 700 E. St. [Community #5],Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,5210,matter_id,high,5,9,1,"db/staging (Legistar EventItemVote, body 140)"
660,180,1,1,"A motion was made by Zach Robinson, seconded by Ryan Mecham to authorize the Council Chair to coordinate with staff and Council Members regarding conference attendance, associated expenses and funding sources utilized",Other,6-1 Pass,Pass,council_vote,,approve,keyword,high,,,,25,22,1,meeting_minutes/minutes/2023/2023-01-23/2023-01-24_city-council-meeting.md
661,181,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2023/2023-01-30/2023-01-31_city-council-meeting.md
662,181,1,2,"A motion was made by Marci Houseman, seconded by Brooke D'Sousa, to endorse Angie Peffer and Patricia Thompson as resident representatives for the Sandy Service Ambassadors as selected by the Council Liaisons",Appointment,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,16,4,1,meeting_minutes/minutes/2023/2023-01-30/2023-01-31_city-council-meeting.md
663,182,1,1,"A motion was made by Ryan Mecham, seconded by Scott Earl to convene a closed session in the Council Conference Room and adjourn the City Council meeting immediately following the closed session",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,22,23,1,meeting_minutes/minutes/2023/2023-02-13/2023-02-14_city-council-meeting.md
664,182,1,2,"A motion was made by Ryan Mecham, seconded by Zach Robinson, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2023/2023-02-13/2023-02-14_city-council-meeting.md
665,183,2,1,"Amendments related to Temporary Signs: Amend Title 21, Chapter 26, Signage and Outdoor Advertising, Section 8, Temporary Signs, of the Sandy Municipal Code",Planning Item,4:0 Pass,Pass,pc_final_action,,,unclassified,low,5249,matter_id,high,9,5,1,"db/staging (Legistar EventItemVote, body 140)"
666,183,2,2,Larson Rezone 963 E. 8600 S. from R-1-8 to SD R-1-7 [Community #6 - High Point],Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5250,matter_id,high,5,,1,"db/staging (Legistar EventItemVote, body 140)"
667,183,2,3,"MedVet 10291 S. State St. [Crescent White Willows, #10)",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5255,matter_id,high,8,9,1,"db/staging (Legistar EventItemVote, body 140)"
668,183,2,4,"Cedarwood Estates Expansion (Site Plan Review) 575 E. 11000 S. [Crescent, Community#11]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5257,matter_id,high,5,8,1,"db/staging (Legistar EventItemVote, body 140)"
669,183,2,5,"Sandy Oaks Phase 5 Subdivision 8449 S. 300 E. [Sandy Woods, Community #3]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5256,matter_id,high,9,,1,"db/staging (Legistar EventItemVote, body 140)"
670,183,2,6,"Scenic Oaks Lot 5 Amended Subdivision 2156 E. Scenic Oaks Cove [Pepper Dell, Community #28]",Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,5251,matter_id,high,5,,1,"db/staging (Legistar EventItemVote, body 140)"
671,184,1,1,"A motion was made by Zach Robinson, seconded by Ryan Mecham, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,25,22,0,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md
672,184,1,2,"A motion was made by Zach Robinson, seconded by Ryan Mecham, to approve Resolution #23-03M, a resolution appointing Steve Wrigley as an alternate member to the Sandy City Planning Commission",Appointment,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,22,1,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md
673,184,1,3,"A motion was made by Zach Robinson, seconded by Scott Earl, to approve Ordinance 23-02, an ordinance amending the Sandy City Municipal Code Title 12, ""Animal Services"", Chapter 12-2, ""Hobby License"", relating to the requirements of a large animal hobby license; also providing a saving clause and effective date for the ordinance",Ordinance,6-0 Pass,Pass,council_vote,,approve,keyword,high,5272,matter_id,high,25,23,1,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md
674,184,1,4,"A motion was made by Ryan Mecham, seconded by Zach Robinson to adopt the amendments to the Council Rules of Procedure identified in the Council Office Rules of Procedure Redline",Other,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,22,25,1,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md
675,184,1,5,"A motion was made by Ryan Mecham, seconded by Zach Robinson to approve Resolution 23-09C with Exhibit A, to include the changes identified in Mr. Mecham's Rules of Procedure Redline, as written, with the amendment that comment on any city business, except public hearing items, will be allowed during the 6:00 pm General Citizen Comment Period. Exhibit A should also include the amendments identified in the Council Staff Proposal",Resolution,4-3 Pass,Pass,council_vote,,approve,keyword,high,,,,22,25,1,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md
676,184,1,6,"A motion was made by Zach Robinson, seconded by Ryan Mecham to approve Resolution 23-08C, a resolution of the City Council of Sandy City, Salt Lake County, Utah (the ""City"") authorizing the execution of a loan agreement by and between the State of Utah (acting through the Utah Department of Transportation - State Infrastructure Bank) and the City; said loan to be authorized in an aggregate amount of five million three-hundred thousand dollars ($5,300,000) with the term of the loan to be 15 years, the interest rate to be 3.25% which will be paid on the loan; delegating to certain officers of th",Interlocal,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,25,22,1,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md
677,184,1,7,"A motion was made by Zach Robinson, seconded by Ryan Mecham to convene a meeting of the Redevelopment Agency of Sandy City and to adjourn the City Council meeting immediately following the RDA meeting",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,25,22,1,meeting_minutes/minutes/2023/2023-02-20/2023-02-21_city-council-meeting.md
678,185,1,1,"A motion was made by Alison Stroud, seconded by Ryan Mecham to convene a closed session and to adjourn the City Council meeting immediately following the closed session",Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,2,22,1,meeting_minutes/minutes/2023/2023-02-27/2023-02-28_city-council-meeting.md
679,186,1,1,"A motion was made by Zach Robinson, seconded by Marci Houseman to Call to Question (ending the discussion on the current motion on the floor)",Other,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,25,16,1,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md
680,186,1,2,"A motion was made by Zach Robinson, seconded by Ryan Mecham to Table Agenda Item 9 indefinitely with no reconsideration of this item for at least 12 months",Procedural/Administrative,3-4 Fail,Fail,council_vote,,table,keyword,high,,,,25,22,1,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md
681,186,1,3,"A motion was made by Zach Robinson, seconded by Marci Houseman, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,25,16,0,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md
682,186,1,4,"A motion was made by Zach Robinson, seconded by Cyndi Sharkey to approve Resolution 23-11C, as amended to include the amendments as presented in the Sharkey-Earl proposal, and amending the Sandy City fee schedule for Fiscal Year 2022-23",Resolution,6-1 Pass,Pass,council_vote,,approve,keyword,high,,,,25,7,1,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md
683,186,1,5,"A motion was made by Zach Robinson, seconded by Ryan Mecham to adopt Ordinance 23-04, an ordinance amending the Sandy City Municipal code Title 6, ""Revenue and Finance"", Section 6 6-3, ""Payment of Fees"" and Title 15, ""Business Licensing"", Section 15-2-10, ""Expiration and Renewal"" relating to the fee schedule; also providing a saving clause and effective date for the ordinance",Ordinance,6-1 Pass,Pass,council_vote,,approve,keyword,high,1000013,singleton,high,25,22,1,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md
684,186,1,6,"A motion was made by Ryan Mecham, seconded by Zach Robinson to approve Resolution 23-04M, a resolution appointing Jim Edwards as a regular member to the Sandy Board of Adjustment",Appointment,4-3 Pass,Pass,council_vote,,approve,keyword,high,,,,22,25,1,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md
685,186,1,7,"A motion was made by Cyndi Sharkey, seconded by Brooke D'Sousa to not adopt Ordinance 23-03, an ordinance revising Title 21 of the Sandy City Municipal Code Chapter 26, """"Signage and Outdoor Advertising"", Section 8, ""Temporary Signs"" to allow temporary signs on fences on private property in residential zones, also providing a saving clause and effective date for the ordinance",Ordinance,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,7,4,1,meeting_minutes/minutes/2023/2023-03-06/2023-03-07_city-council-meeting.md
686,187,2,1,"Cottages on 80th Subdivision Plat Amendment 8025 S 625 E, 8029 S 625 E and 8031 S 625 E [Sandy Woods, Community #3]",Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,5286,matter_id,high,9,5,1,"db/staging (Legistar EventItemVote, body 140)"
687,187,2,2,EOS Fitness Sandy 10365 S. 1300 E. (Community #17 - Willow Canyon),Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,5298,matter_id,high,17,9,1,"db/staging (Legistar EventItemVote, body 140)"
688,187,2,3,Roderick Accessory Structure - Additional Size and Height Request 4 Dawn Hill  [Community #28- Pepper Dell],Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,5297,matter_id,high,5,11,1,"db/staging (Legistar EventItemVote, body 140)"
689,188,1,1,"A motion was made by Zach Robinson, seconded by Ryan Mecham, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,25,22,0,meeting_minutes/minutes/2023/2023-03-20/2023-03-21_city-council-meeting.md
690,188,1,2,"A motion was made by Zach Robinson, seconded by Ryan Mecham, to adopt Ordinance 23-05, an ordinance amending and fixing the boundaries of a zone district of the Sandy City Zoning Ordinance; rezoning approximately 2.5 acres, involving one parcel, as proposed by the Applicant, generally located at 963 E. 8600 S. from the R-1-8 Zone (""Single Family Residential District"") to the SD(R-1-7) Zone (""Single Family Residential in a Special Development District"")",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,5295,matter_id,high,25,22,1,meeting_minutes/minutes/2023/2023-03-20/2023-03-21_city-council-meeting.md
691,188,1,3,"A motion was made by Zach Robinson, seconded by Ryan Mecham to recess the City Council meeting, and convene a meeting of the Redevelopment Board of Sandy City",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,25,22,0,meeting_minutes/minutes/2023/2023-03-20/2023-03-21_city-council-meeting.md
692,188,1,4,"A motion was made by Zach Robinson, seconded by Ryan Mecham to convene a closed session in the Council Conference Room, and adjourn the Council meeting immediately following the closed session",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,25,22,1,meeting_minutes/minutes/2023/2023-03-20/2023-03-21_city-council-meeting.md
693,189,2,1,"Hale Centre’s Beehive Academy Theatre Addition 9886 S. Monroe St. [Civic Center, Community #2]",Planning Item,8:0 Pass,Pass,pc_final_action,,,unclassified,low,5317,matter_id,high,10,8,1,"db/staging (Legistar EventItemVote, body 140)"
694,189,2,2,"America First Field (Real Salt Lake Soccer Stadium) -  2023 Parking and Access Management Plan 9256 S. State St. [Civic Center, Community #2]",Planning Item,8:0 Pass,Pass,pc_final_action,,,unclassified,low,5318,matter_id,high,5,8,1,"db/staging (Legistar EventItemVote, body 140)"
695,190,1,1,"A motion was made by Ryan Mecham, seconded by Zach Robinson, to approve the Consent Calendar",Procedural/Administrative,Unanimous (voice),Pass,council_vote,,procedural,keyword,high,,,,22,25,0,meeting_minutes/minutes/2023/2023-04-03/2023-04-04_city-council-meeting.md
