date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,meeting_id,size_mb,stored_locally
2023-05-23,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7711_Agenda_5_23_2023_4_30_00_PM.pdf?documentType=1&meetingId=7711,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7711_Agenda_5_23_2023_4_30_00_PM.pdf,7711,0.143,yes
2023-05-23,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7761_Agenda_5_23_2023_6_30_00_PM.pdf?documentType=1&meetingId=7761,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting_7761_Agenda_5_23_2023_6_30_00_PM.pdf,7761,0.165,yes
2023-05-24,Planning Commission Regular Meeting,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Regular_Meeting_7673_Agenda_5_24_2023_4_00_00_PM.pdf?documentType=1&meetingId=7673,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Regular_Meeting_7673_Agenda_5_24_2023_4_00_00_PM.pdf,7673,0.111,yes
2023-06-06,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7713_Agenda_6_6_2023_4_30_00_PM.pdf?documentType=1&meetingId=7713,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7713_Agenda_6_6_2023_4_30_00_PM.pdf,7713,0.142,yes
2023-06-06,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7763_Agenda_6_6_2023_6_30_00_PM.pdf?documentType=1&meetingId=7763,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting_7763_Agenda_6_6_2023_6_30_00_PM.pdf,7763,0.165,yes
2023-06-06,HA Regular Meeting,HousingAuthority,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/HA_Regular_Meeting_7802_Agenda_6_6_2023_6_30_00_PM.pdf?documentType=1&meetingId=7802,2026-07-06,text,pdftotext,raw/2023/HA_Regular_Meeting_7802_Agenda_6_6_2023_6_30_00_PM.pdf,7802,0.137,yes
2023-06-06,BA Regular Meeting,MBA,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/BA_Regular_Meeting_7801_Agenda_6_6_2023_6_30_00_PM.pdf?documentType=1&meetingId=7801,2026-07-06,text,pdftotext,raw/2023/BA_Regular_Meeting_7801_Agenda_6_6_2023_6_30_00_PM.pdf,7801,0.137,yes
2023-06-06,RDA Regular Meeting,RDA,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/RDA_Regular_Meeting_7803_Agenda_6_6_2023_6_30_00_PM.pdf?documentType=1&meetingId=7803,2026-07-06,text,pdftotext,raw/2023/RDA_Regular_Meeting_7803_Agenda_6_6_2023_6_30_00_PM.pdf,7803,0.137,yes
2023-06-07,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7646_Agenda_6_7_2023_3_30_00_PM.pdf?documentType=1&meetingId=7646,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Study_Meeting_7646_Agenda_6_7_2023_3_30_00_PM.pdf,7646,0.095,yes
2023-06-13,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7714_Agenda_6_13_2023_4_30_00_PM.pdf?documentType=1&meetingId=7714,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7714_Agenda_6_13_2023_4_30_00_PM.pdf,7714,0.143,yes
2023-06-13,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7764_Agenda_6_13_2023_6_30_00_PM.pdf?documentType=1&meetingId=7764,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting_7764_Agenda_6_13_2023_6_30_00_PM.pdf,7764,0.172,yes
2023-06-13,BA Special Meeting,MBA,special,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/BA_Special_Meeting_7804_Agenda_6_13_2023_6_30_00_PM.pdf?documentType=1&meetingId=7804,2026-07-06,text,pdftotext,raw/2023/BA_Special_Meeting_7804_Agenda_6_13_2023_6_30_00_PM.pdf,7804,0.136,yes
2023-06-14,Planning Commission Regular Meeting,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Regular_Meeting_7674_Agenda_6_14_2023_4_00_00_PM.pdf?documentType=1&meetingId=7674,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Regular_Meeting_7674_Agenda_6_14_2023_4_00_00_PM.pdf,7674,0.095,yes
2023-06-20,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7715_Agenda_6_20_2023_4_30_00_PM.pdf?documentType=1&meetingId=7715,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7715_Agenda_6_20_2023_4_30_00_PM.pdf,7715,0.146,yes
2023-06-20,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7765_Agenda_6_20_2023_6_30_00_PM.pdf?documentType=1&meetingId=7765,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting_7765_Agenda_6_20_2023_6_30_00_PM.pdf,7765,0.17,yes
2023-06-20,BA Special Meeting,MBA,special,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/BA_Special_Meeting_7805_Agenda_6_20_2023_6_30_00_PM.pdf?documentType=1&meetingId=7805,2026-07-06,text,pdftotext,raw/2023/BA_Special_Meeting_7805_Agenda_6_20_2023_6_30_00_PM.pdf,7805,0.136,yes
2023-06-21,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7647_Agenda_6_21_2023_3_30_00_PM.pdf?documentType=1&meetingId=7647,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Study_Meeting_7647_Agenda_6_21_2023_3_30_00_PM.pdf,7647,0.094,yes
2023-06-27,City Council Study Meeting- CANCELED,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting-_CANCELED_7716_Agenda_6_27_2023_4_30_00_PM.pdf?documentType=1&meetingId=7716,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting-_CANCELED_7716_Agenda_6_27_2023_4_30_00_PM.pdf,7716,0.11,yes
2023-06-27,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7766_Agenda_6_27_2023_6_30_00_PM.pdf?documentType=1&meetingId=7766,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting_7766_Agenda_6_27_2023_6_30_00_PM.pdf,7766,0.167,yes
2023-06-27,Special RDA Meeting,RDA,special,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Special_RDA_Meeting_7823_Agenda_6_27_2023_6_30_00_PM.pdf?documentType=1&meetingId=7823,2026-07-06,text,pdftotext,raw/2023/Special_RDA_Meeting_7823_Agenda_6_27_2023_6_30_00_PM.pdf,7823,0.136,yes
2023-06-28,Planning Commission Regular Meeting,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Regular_Meeting_7675_Agenda_6_28_2023_4_00_00_PM.pdf?documentType=1&meetingId=7675,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Regular_Meeting_7675_Agenda_6_28_2023_4_00_00_PM.pdf,7675,0.114,yes
2023-07-05,Board of Adjustment Meeting,BoardOfAdjustment,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Board_of_Adjustment_Meeting_7624_Agenda_7_5_2023_6_00_00_PM.pdf?documentType=1&meetingId=7624,2026-07-06,text,pdftotext,raw/2023/Board_of_Adjustment_Meeting_7624_Agenda_7_5_2023_6_00_00_PM.pdf,7624,0.082,yes
2023-07-05,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7648_Agenda_7_5_2023_3_30_00_PM.pdf?documentType=1&meetingId=7648,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Study_Meeting_7648_Agenda_7_5_2023_3_30_00_PM.pdf,7648,0.12,yes
2023-07-11,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7718_Agenda_7_11_2023_4_30_00_PM.pdf?documentType=1&meetingId=7718,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7718_Agenda_7_11_2023_4_30_00_PM.pdf,7718,0.146,yes
2023-07-11,City Council Regular Meeting- CANCELED,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting-_CANCELED_7768_Agenda_7_11_2023_6_30_00_PM.pdf?documentType=1&meetingId=7768,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting-_CANCELED_7768_Agenda_7_11_2023_6_30_00_PM.pdf,7768,0.11,yes
2023-07-12,Planning Commission Regular Meeting,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Regular_Meeting_7676_Agenda_7_12_2023_4_00_00_PM.pdf?documentType=1&meetingId=7676,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Regular_Meeting_7676_Agenda_7_12_2023_4_00_00_PM.pdf,7676,0.114,yes
2023-07-18,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7719_Agenda_7_18_2023_4_30_00_PM.pdf?documentType=1&meetingId=7719,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7719_Agenda_7_18_2023_4_30_00_PM.pdf,7719,0.143,yes
2023-07-18,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7769_Agenda_7_18_2023_6_30_00_PM.pdf?documentType=1&meetingId=7769,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting_7769_Agenda_7_18_2023_6_30_00_PM.pdf,7769,0.174,yes
2023-07-18,BA Special Meeting,MBA,special,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/BA_Special_Meeting_7824_Agenda_7_18_2023_6_30_00_PM.pdf?documentType=1&meetingId=7824,2026-07-06,text,pdftotext,raw/2023/BA_Special_Meeting_7824_Agenda_7_18_2023_6_30_00_PM.pdf,7824,0.138,yes
2023-07-19,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7649_Agenda_7_19_2023_3_30_00_PM.pdf?documentType=1&meetingId=7649,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Study_Meeting_7649_Agenda_7_19_2023_3_30_00_PM.pdf,7649,0.11,yes
2023-07-25,City Council Study Meeting- CANCELED,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting-_CANCELED_7720_Agenda_7_25_2023_4_30_00_PM.pdf?documentType=1&meetingId=7720,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting-_CANCELED_7720_Agenda_7_25_2023_4_30_00_PM.pdf,7720,0.11,yes
2023-07-25,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7770_Agenda_7_25_2023_6_30_00_PM.pdf?documentType=1&meetingId=7770,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting_7770_Agenda_7_25_2023_6_30_00_PM.pdf,7770,0.166,yes
2023-07-26,Planning Commission Regular Meeting,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Regular_Meeting_7677_Agenda_7_26_2023_4_00_00_PM.pdf?documentType=1&meetingId=7677,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Regular_Meeting_7677_Agenda_7_26_2023_4_00_00_PM.pdf,7677,0.112,yes
2023-08-02,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7650_Agenda_8_2_2023_3_30_00_PM.pdf?documentType=1&meetingId=7650,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Study_Meeting_7650_Agenda_8_2_2023_3_30_00_PM.pdf,7650,0.092,yes
2023-08-08,City Council Study Meeting- CANCELED,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting-_CANCELED_7722_Agenda_8_8_2023_4_30_00_PM.pdf?documentType=1&meetingId=7722,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting-_CANCELED_7722_Agenda_8_8_2023_4_30_00_PM.pdf,7722,0.11,yes
2023-08-08,City Council Regular Meeting- CANCELED,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting-_CANCELED_7772_Agenda_8_8_2023_6_30_00_PM.pdf?documentType=1&meetingId=7772,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting-_CANCELED_7772_Agenda_8_8_2023_6_30_00_PM.pdf,7772,0.109,yes
2023-08-09,Planning Commission Regular Meeting,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Regular_Meeting_7678_Agenda_8_9_2023_4_00_00_PM.pdf?documentType=1&meetingId=7678,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Regular_Meeting_7678_Agenda_8_9_2023_4_00_00_PM.pdf,7678,0.111,yes
2023-08-15,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7723_Agenda_8_15_2023_4_30_00_PM.pdf?documentType=1&meetingId=7723,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7723_Agenda_8_15_2023_4_30_00_PM.pdf,7723,0.139,yes
2023-08-15,City Council Regular Meeting- CANCELED,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting-_CANCELED_7773_Agenda_8_15_2023_6_30_00_PM.pdf?documentType=1&meetingId=7773,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting-_CANCELED_7773_Agenda_8_15_2023_6_30_00_PM.pdf,7773,0.11,yes
2023-08-16,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7825_Agenda_8_16_2023_3_30_00_AM.pdf?documentType=1&meetingId=7825,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Study_Meeting_7825_Agenda_8_16_2023_3_30_00_AM.pdf,7825,0.114,yes
2023-08-22,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7724_Agenda_8_22_2023_4_30_00_PM.pdf?documentType=1&meetingId=7724,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7724_Agenda_8_22_2023_4_30_00_PM.pdf,7724,0.145,yes
2023-08-22,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7774_Agenda_8_22_2023_6_30_00_PM.pdf?documentType=1&meetingId=7774,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting_7774_Agenda_8_22_2023_6_30_00_PM.pdf,7774,0.162,yes
2023-08-23,Planning Commission Regular Meeting,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Regular_Meeting_7679_Agenda_8_23_2023_4_00_00_PM.pdf?documentType=1&meetingId=7679,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Regular_Meeting_7679_Agenda_8_23_2023_4_00_00_PM.pdf,7679,0.115,yes
2023-08-29,City Council Study Meeting- Special Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting-_Special_Meeting_7812_Agenda_8_29_2023_4_30_00_PM.pdf?documentType=1&meetingId=7812,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting-_Special_Meeting_7812_Agenda_8_29_2023_4_30_00_PM.pdf,7812,0.134,yes
2023-09-05,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7726_Agenda_9_5_2023_4_30_00_PM.pdf?documentType=1&meetingId=7726,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7726_Agenda_9_5_2023_4_30_00_PM.pdf,7726,0.144,yes
2023-09-05,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7776_Agenda_9_5_2023_6_30_00_PM.pdf?documentType=1&meetingId=7776,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting_7776_Agenda_9_5_2023_6_30_00_PM.pdf,7776,0.167,yes
2023-09-06,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7652_Agenda_9_6_2023_3_30_00_PM.pdf?documentType=1&meetingId=7652,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Study_Meeting_7652_Agenda_9_6_2023_3_30_00_PM.pdf,7652,0.096,yes
2023-09-12,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7727_Agenda_9_12_2023_4_30_00_PM.pdf?documentType=1&meetingId=7727,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7727_Agenda_9_12_2023_4_30_00_PM.pdf,7727,0.142,yes
2023-09-12,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7777_Agenda_9_12_2023_6_30_00_PM.pdf?documentType=1&meetingId=7777,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting_7777_Agenda_9_12_2023_6_30_00_PM.pdf,7777,0.166,yes
2023-09-13,Planning Commission Regular Meeting,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Regular_Meeting_7680_Agenda_9_13_2023_4_00_00_PM.pdf?documentType=1&meetingId=7680,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Regular_Meeting_7680_Agenda_9_13_2023_4_00_00_PM.pdf,7680,0.096,yes
2023-09-19,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7728_Agenda_9_19_2023_4_30_00_PM.pdf?documentType=1&meetingId=7728,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7728_Agenda_9_19_2023_4_30_00_PM.pdf,7728,0.138,yes
2023-09-19,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7778_Agenda_9_19_2023_6_30_00_PM.pdf?documentType=1&meetingId=7778,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting_7778_Agenda_9_19_2023_6_30_00_PM.pdf,7778,0.165,yes
2023-09-20,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7653_Agenda_9_20_2023_3_30_00_PM.pdf?documentType=1&meetingId=7653,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Study_Meeting_7653_Agenda_9_20_2023_3_30_00_PM.pdf,7653,0.093,yes
2023-09-26,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7729_Agenda_9_26_2023_4_30_00_PM.pdf?documentType=1&meetingId=7729,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7729_Agenda_9_26_2023_4_30_00_PM.pdf,7729,0.146,yes
2023-09-26,City Council Regular Meeting- CANCELED,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting-_CANCELED_7779_Agenda_9_26_2023_6_30_00_PM.pdf?documentType=1&meetingId=7779,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting-_CANCELED_7779_Agenda_9_26_2023_6_30_00_PM.pdf,7779,0.111,yes
2023-09-27,Planning Commission Regular Meeting,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Regular_Meeting_7681_Agenda_9_27_2023_4_00_00_PM.pdf?documentType=1&meetingId=7681,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Regular_Meeting_7681_Agenda_9_27_2023_4_00_00_PM.pdf,7681,0.094,yes
2023-10-03,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7730_Agenda_10_3_2023_4_30_00_PM.pdf?documentType=1&meetingId=7730,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7730_Agenda_10_3_2023_4_30_00_PM.pdf,7730,0.141,yes
2023-10-03,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7780_Agenda_10_3_2023_6_30_00_PM.pdf?documentType=1&meetingId=7780,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting_7780_Agenda_10_3_2023_6_30_00_PM.pdf,7780,0.167,yes
2023-10-03,BA Regular Meeting,MBA,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/BA_Regular_Meeting_7829_Agenda_10_3_2023_6_30_00_PM.pdf?documentType=1&meetingId=7829,2026-07-06,text,pdftotext,raw/2023/BA_Regular_Meeting_7829_Agenda_10_3_2023_6_30_00_PM.pdf,7829,0.137,yes
2023-10-04,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7654_Agenda_10_4_2023_3_30_00_PM.pdf?documentType=1&meetingId=7654,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Study_Meeting_7654_Agenda_10_4_2023_3_30_00_PM.pdf,7654,0.106,yes
2023-10-10,City Council Study Meeting- CANCELED,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting-_CANCELED_7731_Agenda_10_10_2023_4_30_00_PM.pdf?documentType=1&meetingId=7731,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting-_CANCELED_7731_Agenda_10_10_2023_4_30_00_PM.pdf,7731,0.11,yes
2023-10-10,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7781_Agenda_10_10_2023_6_30_00_PM.pdf?documentType=1&meetingId=7781,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting_7781_Agenda_10_10_2023_6_30_00_PM.pdf,7781,0.164,yes
2023-10-11,Planning Commission Regular Meeting,PlanningCommission,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Regular_Meeting_7682_Agenda_10_11_2023_4_00_00_PM.pdf?documentType=1&meetingId=7682,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Regular_Meeting_7682_Agenda_10_11_2023_4_00_00_PM.pdf,7682,0.107,yes
2023-10-17,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7732_Agenda_10_17_2023_4_30_00_PM.pdf?documentType=1&meetingId=7732,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7732_Agenda_10_17_2023_4_30_00_PM.pdf,7732,0.146,yes
2023-10-17,City Council Regular Meeting- CANCELED,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting-_CANCELED_7782_Agenda_10_17_2023_6_30_00_PM.pdf?documentType=1&meetingId=7782,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting-_CANCELED_7782_Agenda_10_17_2023_6_30_00_PM.pdf,7782,0.11,yes
2023-10-18,Planning Commission Study Meeting,PlanningCommission,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/Planning_Commission_Study_Meeting_7655_Agenda_10_18_2023_3_30_00_PM.pdf?documentType=1&meetingId=7655,2026-07-06,text,pdftotext,raw/2023/Planning_Commission_Study_Meeting_7655_Agenda_10_18_2023_3_30_00_PM.pdf,7655,0.094,yes
2023-10-24,City Council Study Meeting,Council,study,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Study_Meeting_7733_Agenda_10_24_2023_4_30_00_PM.pdf?documentType=1&meetingId=7733,2026-07-06,text,pdftotext,raw/2023/City_Council_Study_Meeting_7733_Agenda_10_24_2023_4_30_00_PM.pdf,7733,0.145,yes
2023-10-24,City Council Regular Meeting,Council,regular,agenda,https://ob.wvc-ut.gov/OnBaseAgendaOnline/Documents/DownloadFileBytes/City_Council_Regular_Meeting_7783_Agenda_10_24_2023_6_30_00_PM.pdf?documentType=1&meetingId=7783,2026-07-06,text,pdftotext,raw/2023/City_Council_Regular_Meeting_7783_Agenda_10_24_2023_6_30_00_PM.pdf,7783,0.168,yes
