date,body,motion_no,motion,result,mover,seconder,names_recorded
2020-06-04,PlanningCommission,7,"to continue the Whisper Ridge Conditional Use Permit Revocation Review Update to the July 9, 2020 meeting","Passed 7, 0",Watterson,Spackman,false
2020-06-04,PlanningCommission,8,to revoke the Jay R’s Auto and Salvage Conditional Use Permit based on the findings and conclusions identified in the staff report,"Passed 7, 0",Parker,Sands,false
2020-06-04,PlanningCommission,9,to continue the meeting until 8:30,"Passed 7, 0",Parker,Spackman,false
2020-07-09,PlanningCommission,1,"to approved the minutes from June 4, 2020","Passed 4, 0",Parker,Sands,false
2020-07-09,PlanningCommission,2,to approve the Consent Agenda,"Passed 4, 0",Sands,Watterson,false
2020-07-09,PlanningCommission,3,to approve the Cache County Humane Society Subdivision 1st Amendment based on the findings of fact with the stated conditions and conclusions,"Passed 4, 0",Watterson,Parker,false
2020-07-09,PlanningCommission,4,to approve the West Canyon Ranch based on the findings of fact with the stated conditions and conclusions,"Passed 4, 0",Watterson,Parker,false
2020-07-09,PlanningCommission,5,to continue the Shawn Cronquist Conditional Use Permit until the next meeting,"Passed 4, 0",Sands,Watterson,false
2020-07-09,PlanningCommission,6,to continue the Whisper Ridge Conditional Use Permit Revocation up to 90 days to allow time to hear back from the Army Corp of Engineers and State Division of Water Rights,"Passed 3, 0",Parker,Watterson,false
2020-09-03,PlanningCommission,1,"to approve the minutes from July 9, 2020","Passed 5, 0",Parker,Watterson,false
2020-09-03,PlanningCommission,2,to approve the 4 consent agenda items with the noted conclusions and conditions,"Passed 5, 0",Watterson,Christensen,false
2020-09-03,PlanningCommission,3,to open the public hearing for the Paradise Dry Rezone,"Passed 5, 0",Watterson,Parker,false
2020-09-03,PlanningCommission,4,to close the public hearing for the Paradise Dry Rezone,"Passed 5, 0",Watterson,Parker,false
2020-09-03,PlanningCommission,5,to recommend approval to the County Council for the Paradise Dry Rezone based on the findings of fact and conclusion,"Passed 5, 0",Watterson,Olsen,false
2020-09-03,PlanningCommission,6,to continue the Whisper Ridge Conditional Use Permit Revocation Review Update up to 90 days,"Passed 5, 0",Olsen,Parker,false
2020-11-05,PlanningCommission,1,"to approve the minutes from October 1, 2020","Passed 6, 0",Parker,Christensen,false
2020-11-05,PlanningCommission,2,to approve the two consent agenda items,"Passed 6, 0",Sands,Watterson,false
2020-11-05,PlanningCommission,3,to open the public hearing,"Passed 6, 0",Watterson,Sands,false
2020-11-05,PlanningCommission,4,to close the public hearing,"Passed 6, 0",Watterson,Spackman,false
2020-11-05,PlanningCommission,5,to recommend denial for the Willow Creek Rezone based on the findings of fact and the three conclusions,"Passed 5, 1",Sands,Watterson,false
2020-11-05,PlanningCommission,6,to open the public hearing,"Passed 6, 0",Christensen,Parker,false
2020-11-05,PlanningCommission,7,to close the public hearing,"Passed 6, 0",Sands,Parker,false
2020-11-05,PlanningCommission,8,to continue the Cannabis Production Amendments to Title 17 of the County Code for up to 90 days,"Passed 6, 0",Sands,Spackman,false
2020-12-03,PlanningCommission,1,"to approve the minutes from November 5, 2020","Passed 6, 0",Parker,Watterson,false
2020-12-03,PlanningCommission,2,to open the public hearing:,"Passed 6, 0",Watterson,Parker,false
2020-12-03,PlanningCommission,3,to close the public hearing:,"Passed 6, 0",Watterson,Parker,false
2020-12-03,PlanningCommission,4,to recommend approval to the County Council for the Cannabis Production Amendments to Title 17 of the County Code,"Passed 6, 0",Christensen,Watterson,false
2020-12-03,PlanningCommission,5,to not revoke the Whisper Ridge Conditional Use Permit,"Passed 6, 0",Watterson,Spackman,false
2020-12-03,PlanningCommission,6,to nominate Brandon Spackman for chair,"Passed 5, 1",Christensen,Watterson,false
2020-12-03,PlanningCommission,7,to nominate Brady Christensen for vice chair,"Passed 6, 0",Watterson,Parker,false
2020-12-03,PlanningCommission,8,to assign staff as the secretary,"Passed 6, 0",Watterson,Parker,false
2020-12-03,PlanningCommission,9,to accept the 2021 meeting dates and application datelines,"Passed 6, 0",Christensen,Parker,false
2021-01-07,PlanningCommission,1,"to approve the minutes from December 3, 2020","Passed 5, 0",Christensen,Watterson,false
2021-01-07,PlanningCommission,2,to open the public hearing,"Passed 5, 0",Watterson,Olsen,false
2021-01-07,PlanningCommission,3,to close the public hearing,"Passed 5, 0",Watterson,Sands,false
2021-01-07,PlanningCommission,4,"to recommend approval of the ordinance to repeal Resolution 2015-20, amend the County Manual of Roadway Design & Construction Standards, and to amend related provisions of the County Code to the County Council",Motion dies due to lack of a second,Sands,,false
2021-01-07,PlanningCommission,5,"to recommend non-adoption for the proposed Ordinance to repeal Resolution 2015- 20, amend the County Manual of Roadway Design & Construction Standards, and to amend Related provisions of the County Code","Passed 4, 1",Watterson,Christensen,false
2021-01-07,PlanningCommission,6,to extend the meeting to 8:15 pm,"Passed 5, 0",Christensen,Watterson,false
2021-02-04,PlanningCommission,1,to approve the minutes from 7 January 2021,"Passed 5, 0",Parker,Watterson,false
2021-02-04,PlanningCommission,2,to approve the consent agenda,"Passed 5, 0",Olsen,Watterson,false
2021-02-04,PlanningCommission,3,open the public hearing,"Passed 5, 0",Watterson,Parker,false
2021-02-04,PlanningCommission,4,to close the public hearing,"Passed 5, 0",Parker,Watterson,false
2021-02-04,PlanningCommission,5,to continue the Cache Valley Compost Facility for up to 90 days:,"Passed 5, 0",Olsen,Watterson,false
2021-02-04,PlanningCommission,6,to open the public hearing,"Passed 5, 0",Parker,Christensen,false
2021-02-04,PlanningCommission,7,to close the public hearing,"Passed 5, 0",Olsen,Watterson,false
2021-02-04,PlanningCommission,8,to recommend approval to the Cache County Council for the Fritz Tower Rezone with the conclusions as written,"Passed 5, 0",Watterson,Olsen,false
2021-02-04,PlanningCommission,9,to open the public hearing,"Passed 5, 0",Christensen,Olsen,false
2021-02-04,PlanningCommission,10,to extend the meeting for 30 minutes,"Passed 5, 0",Parker,Watterson,false
2021-02-04,PlanningCommission,11,to close the public hearing,"Passed 5, 0",Watterson,Olsen,false
2021-02-04,PlanningCommission,12,to recommend denial to the County Council for the Dry Canyon Estates Rezone based on the conclusions and density,"Passed 4, 1",Christensen,Parker,false
2021-02-04,PlanningCommission,13,to extend the meeting for 10 minutes,"Passed 5, 0",Olsen,Parker,false
2021-02-04,PlanningCommission,14,to open the public hearing and extend the meeting by 10 more minutes,"Passed 5, 0",Parker,Watterson,false
2021-02-04,PlanningCommission,15,to close the public hearing:,"Passed 5, 0",Parker,Watterson,false
2021-02-04,PlanningCommission,16,to recommend approval to the County Council for the Mendon View Subdivision Rezone with the stated findings of fact and conclusions,"Passed 5, 0",Olsen,Parker,false
2021-03-04,PlanningCommission,1,"to approve the 4 March, 2021 revised agenda","Passed 4, 0",Watterson,Sands,false
2021-03-04,PlanningCommission,2,to move item #2 to the end of the agenda as Deputy County Attorney John Luthy was not present,"Passed 4, 0",Olsen,Watterson,false
2021-03-04,PlanningCommission,3,to open the public hearing,"Passed 4, 0",Olsen,Watterson,false
2021-03-04,PlanningCommission,4,to close the public hearing,"Passed 4, 0",Watterson,Olsen,false
2021-03-04,PlanningCommission,5,to recommend approval to the County Council for the amendments to the Cache County Fire Code,"Passed 4, 0",Olsen,Watterson,false
2021-03-04,PlanningCommission,6,to approve the Rocky Mountain Power Transmission Line Rebuild Conditional Use Permit with the 10 amended conditions and 3 conclusions,"Passed 4, 0",Watterson,Sands,false
2021-03-04,PlanningCommission,7,to extend the meeting for 1 hour,"Passed 4, 0",Sands,Watterson,false
2021-03-04,PlanningCommission,8,to recommend a denial to the County Council for the Cache Valley Compost Facility,"Passed 3, 1",Olsen,Watterson,false
2021-03-04,PlanningCommission,9,to extend the meeting for 10 minutes,"Passed 4, 0",Watterson,Olsen,false
2021-04-01,PlanningCommission,1,"to approve the 4 March, 2021","Passed 4, 0",Watterson,Sands,false
2021-04-01,PlanningCommission,2,to approve the Sharp Mini Subdivision based on the 7 conditions and 1 conclusion,"Passed 4, 0",Sands,Watterson,false
2021-04-01,PlanningCommission,3,to open the public hearing for the Riggs Rezone,"Passed 4, 0",Watterson,Sands,false
2021-04-01,PlanningCommission,4,to close the public hearing,"Passed 4, 0",Sands,Watterson,false
2021-04-01,PlanningCommission,5,to recommend approval to the County Council for the Riggs Rezone with the 1 conclusion,"Passed 4, 0",Parker,Watterson,false
2021-04-01,PlanningCommission,6,to open the public hearing for the Bryan Hansen Rezone,"Passed 4, 0",Parker,Watterson,false
2021-04-01,PlanningCommission,7,to close the public hearing,"Passed 4, 0",Watterson,Sands,false
2021-04-01,PlanningCommission,8,to recommend approval to the County Council for the Bryan Hansen Rezone with the 1 conclusion and findings of fact,"Passed 4, 0",Watterson,Parker,false
2021-04-01,PlanningCommission,9,to open the public hearing for the Creekside Estates Rezone,"Passed 4, 0",Watterson,Sands,false
2021-04-01,PlanningCommission,10,to close the public hearing,"Passed 4, 0",Watterson,Parker,false
2021-04-01,PlanningCommission,11,to recommend approval to the County Council for the Creekside Estates Rezone with the 1 conclusion and findings of fact,"Passed 4, 0",Parker,Sands,false
2021-04-01,PlanningCommission,12,to approve the Poulsen Family Historical Cemetery Conditional Use Permit based on the 4 conditions and 2 conclusions,"Passed 4, 0",Sands,Watterson,false
2021-04-01,PlanningCommission,13,"to approve the DR STA LG0004 Conditional Use Permit with the 26 findings of fact, 7 conditions, and 3 conclusions","Passed 4, 0",Watterson,Sands,false
2021-04-01,PlanningCommission,14,to extend the meeting for 15 minutes,"Passed 4, 0",Sands,Parker,false
2021-04-01,PlanningCommission,15,to extend the meeting for 15 more minutes,"Passed 4, 0",Sands,Parker,false
2021-04-01,PlanningCommission,16,to recommend approval to the County Council for the Amendments to Title 17 regarding a new use type for a small-scale slaughter facility,"Passed 4, 0",Parker,Watterson,false
2021-04-01,PlanningCommission,17,to move #8 to the next meeting agenda,"Passed 4, 0",Parker,Watterson,false
2021-05-06,PlanningCommission,1,to approve the 1 April 2021,"Passed 4, 0",Christensen,Parker,false
2021-05-06,PlanningCommission,2,to approve the consent agenda,"Passed 4, 0",Parker,Christensen,false
2021-05-06,PlanningCommission,3,to open the public hearing for the West Edge Rezone,"Passed 4, 0",Christensen,Parker,false
2021-05-06,PlanningCommission,4,to close the public hearing,"Passed 4, 0",Parker,Lee,false
2021-05-06,PlanningCommission,5,to recommend approval to the County Council for the West Edge Rezone based on the rezone fitting the existing pattern of zoning and acknowledged further verification of the survey plat is needed prior to finalization,"Passed 4, 0",Christensen,Parker,false
2021-06-03,PlanningCommission,1,to accept the agenda with moving item #1 to the regular agenda from the consent agenda,"Passed 6, 0",Christensen,Watterson,false
2021-06-03,PlanningCommission,2,"to approved the May 6, 2021 minutes","Passed 6, 0",Lee,Parker,false
2021-06-03,PlanningCommission,3,to approve the two consent agenda items,"Passed 6, 0",Watterson,Christensen,false
2021-06-03,PlanningCommission,4,to recommend approval to the County Council for the Mountain View Subdivision with conditions and conclusion to amend the plat,"Passed 6, 0",Parker,Watterson,false
2021-06-03,PlanningCommission,5,open the public hearing for the Thomas Ranch Rezone,"Passed 6, 0",Christensen,Parker,false
2021-06-03,PlanningCommission,6,to close the public hearing for the Thomas Ranch Rezone,"Passed 6, 0",Parker,Olsen,false
2021-06-03,PlanningCommission,7,to recommend denial to the County Council for the Thomas Ranch Rezone based on the findings of facts and conclusions as written,"Passed 6, 0",Parker,Lee,false
2021-06-03,PlanningCommission,8,to open the public hearing for the Christy Rezone,"Passed 6, 0",Parker,Watterson,false
2021-06-03,PlanningCommission,9,to close the public hearing for the Christy Rezone,"Passed 7, 0",Watterson,Lee,false
2021-06-03,PlanningCommission,10,to recommend approval to the County Council for the Christy Rezone with the findings of fact and conclusions as written,"Passed 7, 0",Christensen,Parker,false
2021-06-03,PlanningCommission,11,to extend the meeting up to 15 minutes,"Passed 7, 0",Sands,Watterson,false
2021-06-03,PlanningCommission,12,to extend the meeting up to 15 minutes,"Passed 7, 0",Sands,Watterson,false
2021-06-03,PlanningCommission,13,to approve The Cache Valley Straw Maze Conditional Use Permit with the amendment to condition #12 regarding sound,"Passed 6, 1",Parker,Watterson,false
2021-07-08,PlanningCommission,1,"to approve the June 3, 2021 minutes","Passed 5, 0",Watterson,Parker,false
2021-07-08,PlanningCommission,2,to open the public hearing for the Cache View Estates Rezone,"Passed 5, 0",Christensen,Sands,false
2021-07-08,PlanningCommission,3,to close the public hearing for the Cache View Estates Rezone,"Passed 5, 0",Parker,Sands,false
2021-07-08,PlanningCommission,4,to recommend denial to the County Council for the Cache View Estates Rezone based on staff’s conclusion and recommendation,"Passed 5, 0",Parker,Christensen,false
2021-07-08,PlanningCommission,5,to continue the Fritz Tower Conditional Use Permit up to 90 days,"Passed 5, 0",Parker,Watterson,false
2021-07-08,PlanningCommission,6,to continue the Bryan Hansen Rezone up to 90 days,"Passed 5, 0",Watterson,Sands,false
2021-07-08,PlanningCommission,7,to continue the Cherry Peak Ski Area Conditional Use Permit 3rd Amendment up to 90 days,"Passed 5, 0",Sands,Watterson,false
2021-08-05,PlanningCommission,1,"to approve the July 8, 2021 minutes","Passed 6, 0",Parker,Christensen,false
2021-08-05,PlanningCommission,2,to approve the consent agenda with the conditions and conclusions as noted,"Passed 6, 0",Sands,Parker,false
2021-08-05,PlanningCommission,3,to open the public hearing for the T&B Nielsen Rezone,"Passed 7, 0",Christensen,Lee,false
2021-08-05,PlanningCommission,4,to close the public hearing for the T&B Nielsen Rezone,"Passed 7, 0",Watterson,Parker,false
2021-08-05,PlanningCommission,5,to recommend denial to the Cache County Council for the T&B Nielsen Rezone,"Passed 7, 0",Parker,Olsen,false
2021-08-05,PlanningCommission,6,to revoke the Cache Valley Straw Maze Conditional Use Permit based on the applicants no longer buying the property and the current owner having no interest in pursuing the conditional use permit,"Passed 7, 0",Christensen,Sands,false
2021-09-02,PlanningCommission,1,to approve the agenda with the removal of item #3,"Passed 4, 0",Lee,Watterson,false
2021-09-02,PlanningCommission,2,"to approve the minutes from August 5, 2021","Passed 4, 0",Watterson,Lee,false
2021-09-02,PlanningCommission,3,to approve the Mendon South Subdivision 1t Amendment with the two conditions and one conclusion,"Passed 4, 0",Sands,Lee,false
2021-09-02,PlanningCommission,4,to open the public hearing for Ordinance 2021-21 Amendments to Title 17,"Passed 4, 0",Sands,Lee,false
2021-09-02,PlanningCommission,5,to close the public hearing,"Passed 4, 0",Sands,Watterson,false
2021-09-02,PlanningCommission,6,to approve the Bryan Hansen Conditional Use Permit with the 14 conditions and 2 conclusions,"Passed 4, 0",Watterson,Lee,false
2021-09-02,PlanningCommission,7,to extend the meeting until 8:45 pm,"Passed 4, 0",Watterson,Lee,false
2021-09-02,PlanningCommission,8,to approve the Cold Water Private Airport with the three conclusions and two conditions,"Passed 3, 1",Lee,Watterson,false
2021-09-02,PlanningCommission,9,to extend the meeting to 10:00 pm,"Passed 4, 0",Lee,Watterson,false
2021-09-02,PlanningCommission,10,to approve the Rocky Mountain Reindeer Farm Conditional Use Permit with the 17 conditions and the addition of condition #18 and the 2 conclusions,"Passed 4, 0",Watterson,Lee,false
2021-09-02,PlanningCommission,11,to continue the West Edge Conditional Use Permit up to 90 days,"Passed 4, 0",Watterson,Lee,false
2021-09-02,PlanningCommission,12,to extend the meeting to 10:15,"Passed 4, 0",Watterson,Sands,false
2021-09-02,PlanningCommission,13,to continue the Valley View Self Storage Conditional Use Permit up to 90 days,"Passed 4, 0",Lee,Watterson,false
2021-09-02,PlanningCommission,14,to extend the meeting until 10:30,"Passed 4, 0",Sands,Watterson,false
2021-09-02,PlanningCommission,15,to recommend approval to the County Council for Ordinance 2021-21 Amendments to Title 17 – Amending Title 17 to allow a new use type for agricultural related alcohol production and sales with the language suggested and amended by the Commission and Staff,"Passed 4, 0",Sands,Watterson,false
2021-10-07,PlanningCommission,1,to accept the agenda with the removal of item #10,"Passed 4, 0",Lee,Olsen,false
2021-10-07,PlanningCommission,2,to approve the minutes from September 2021,"Passed 4, 0",Olsen,Lee,false
2021-10-07,PlanningCommission,3,to approve the consent agenda based on the findings and conclusions as written,"Passed 4, 0",Sands,Olsen,false
2021-10-07,PlanningCommission,4,"to approve the Cherry Peak Ski Area Conditional Use Permit 3rd amendment with the findings of facts, conditions, and conclusions as written","Passed 4, 0",Lee,Olsen,false
2021-10-07,PlanningCommission,5,"to approve the Fritz Tower Conditional Use Permit with the findings of facts, conditions, and conclusions as written","Passed 4, 0",Olsen,Lee,false
2021-10-07,PlanningCommission,6,to approve the West Edge Estates Conditional Use Permit with the amendment to condition #3e,"Passed 3, 0",Lee,Olsen,false
2021-10-07,PlanningCommission,7,to approve the Valley View Self Storage Units Conditional Use Permit with the stated conditions and conclusions and the addition of a condition that if determined to adequately protect the natural water way from pollutants the 50 foot setback may be adjusted to accommodate the above ground structures with approval from the State and County for that adjustment,"Passed 3, 1",Lee,Olsen,false
2021-10-07,PlanningCommission,8,to approve the Carlson Soccer Conditional Use Permit with the addition of a condition number 7 for a minimum 6-foot tall permanent chain link fence or similar screening must be placed and maintained on the west and south side of the property. The fencing must be approved by the Development Services Director,"Passed 4, 0",Olsen,Sands,false
2021-10-07,PlanningCommission,9,to extend the meeting for 30 minutes,"Passed 4, 0",Sands,Lee,false
2021-10-07,PlanningCommission,10,to approve the Butcher Shop Conditional Use Permit based on the 16 conditions and 3 conclusions as amended,"Passed 4, 0",Sands,Olsen,false
2021-10-07,PlanningCommission,11,to recommend continuing the Holyoak Conditional Use Permit for up to 90 days,"Passed 4, 0",Sands,Lee,false
2021-11-04,PlanningCommission,1,"to approve the minutes from October 4, 2021","Passed 7, 0",Parker,Olsen,false
2021-11-04,PlanningCommission,2,to approve the Creekside Estates Subdivision 1st Amendment with the 15 conditions and 1 conclusion,"Passed 6, 1",Watterson,Olsen,false
2021-11-04,PlanningCommission,3,to open the public hearing for the 2600 West Rezone,"Passed 7, 0",Sands,Watterson,false
2021-11-04,PlanningCommission,4,to close the public hearing for the 2600 West Rezone,"Passed 7, 0",Sands,Watterson,false
2021-11-04,PlanningCommission,5,to recommend approval to the County Council for the 2600 West Rezone with the 1 conclusion,"Passed 7, 0",Christensen,Sands,false
2021-11-04,PlanningCommission,6,to approve the Advanced Shorting Conditional Use Permit 20201 Amendment,"Passed 7, 0",Sands,Olsen,false
2021-11-04,PlanningCommission,7,"to amend condition #6 specific to base zoning districts, with the exception of screening, for the Bryan Hansen Conditional Use Permit","Passed 7, 0",Watterson,Olsen,false
2021-11-04,PlanningCommission,8,to accept the 2022 meeting dates and application deadlines,"Passed 7, 0",Parker,Lee,false
2021-12-02,PlanningCommission,1,"to approve the minutes from November 4, 2021","Passed 6, 0",Parker,Lee,false
2021-12-02,PlanningCommission,2,to approve the consent agenda based on the findings and conclusions as written,"Passed 6, 0",Olsen,Lee,false
2021-12-02,PlanningCommission,3,to open the public hearing for the Lewis Rezone,"Passed 6, 0",Sands,Parker,false
2021-12-02,PlanningCommission,4,to close the public hearing,"Passed 6, 0",Christensen,Sands,false
2021-12-02,PlanningCommission,5,to recommend denial to the County Council for the Lewis Rezone,"Passed 6, 0",Christensen,Parker,false
2021-12-02,PlanningCommission,6,to open the public hearing for the Brooks Hansen Smithfield West Rezone,"Passed 6, 0",Olsen,Lee,false
2021-12-02,PlanningCommission,7,to close the public hearing,"Passed 6, 0",Sands,Christensen,false
2021-12-02,PlanningCommission,8,to recommend approval to the County Council for the Brooks Hansen Smithfield West Rezone based on the findings of fact and conclusions,"Passed 6, 0",Sands,Parker,false
2021-12-02,PlanningCommission,9,to open the public hearing for the Cub River Estates I Rezone,"Passed 6, 0",Parker,Sands,false
2021-12-02,PlanningCommission,10,to close the public hearing,"Passed 6, 0",Christensen,Olsen,false
2021-12-02,PlanningCommission,11,to continue the item for up to 90 days to allow the applicant to work with staff on confirming the access,"Passed 6, 0",Christensen,Lee,false
2021-12-02,PlanningCommission,12,to open the public hearing for the Cub River Estates II Rezone,"Passed 6, 0",Parker,Sands,false
2021-12-02,PlanningCommission,13,to close the public hearing,"Passed 6, 0",Christensen,Lee,false
2021-12-02,PlanningCommission,14,to recommend approval to the County Council for the Cub River Estates II Rezone based on the findings of fact and conclusions,"Passed 6, 0",Sands,Parker,false
2021-12-02,PlanningCommission,15,to approve the modification of materials,"Passed 6, 0",Olsen,Christensen,false
2021-12-02,PlanningCommission,16,to extend the meeting to 9:00 PM,"Passed 6, 0",Sands,Lee,false
2021-12-02,PlanningCommission,17,to open the meeting to public comment,"Passed 6, 0",Sands,Christensen,false
2021-12-02,PlanningCommission,18,to continue the item up to 90 days to allow time for applicant to provide additional information to staff for review,"Passed 6, 0",Christensen,Sands,false
2021-12-02,PlanningCommission,19,to extend the meeting to 9:30 PM,"Passed 6, 0",Parker,Sands,false
2021-12-02,PlanningCommission,20,to extend meeting to 10pm,"Passed 6, 0",Sands,Christensen,false
2021-12-02,PlanningCommission,21,to open hearing to public comment,"Passed 6, 0",Parker,Christensen,false
2021-12-02,PlanningCommission,22,to extend meeting to 10:30 PM,"Passed 6, 0",Parker,,false
2021-12-02,PlanningCommission,23,to continue item up to 90 days to have specifics on areas of concern and provide evidence of air strip use over the last 12 months,"Passed 6, 0",Parker,Sands,false
2021-12-02,PlanningCommission,24,to extend meeting to 10:45pm,"Passed 5, 1",Parker,Lee,false
2021-12-02,PlanningCommission,25,to nominate Chris Sands as Chair,"Passed 5, 1",Christensen,Lee,false
2021-12-02,PlanningCommission,26,to nominate Melinda Lee as Vice Chair,"Passed 6, 0",Olsen,Christensen,false
2022-02-03,PlanningCommission,1,to approve the agenda with the removal of item #3,"Passed 7, 0",Parker,Christensen,false
2022-02-03,PlanningCommission,2,to open the public hearing for the Cutler Valley Rezone,"Passed 7, 0",Spackman,Spackman,false
2022-02-03,PlanningCommission,3,to close the public hearing for the Cutler Valley Rezone,"Passed 7, 0",Watterson,Lee,false
2022-02-03,PlanningCommission,4,to recommend approval to the County Council for the Cutler Valley Rezone based on the findings of fact and conclusions,"Passed 7, 0",Daugs,Parker,false
2022-02-03,PlanningCommission,5,"to approve the Hollow Ridge RV Campground Conditional Use Permit with the 15 conditions, 2 conclusions, and the addition to condition 2 regarding complaints for the campground rules and the addition to condition 7 regarding fencing and signage","Passed 6, 1",Watterson,Daugs,false
2022-03-03,PlanningCommission,1,to approve the consent items,"Approved 6, 0",Watterson,Parker,false
2022-03-03,PlanningCommission,2,to recommend denial to the County Council for the Cub River Estates Rezone based on the recommendation and conclusion,"Passed 6, 0",Parker,Lee,false
2022-03-03,PlanningCommission,3,to extend the meeting for 45 mins,"Passed 6, 0",Parker,Watterson,false
2022-03-03,PlanningCommission,4,to continue the Holyoak Airport Conditional Use Permit Revocation for up to 90 days,"Passed 6, 0",Spackman,Watterson,false
2022-03-03,PlanningCommission,5,to extend the meeting until 9:00 pm,"Passed 6, 0",Christensen,Lee,false
2022-04-07,PlanningCommission,1,to approve the consent agenda,"Passed 5, 0",Watterson,Daugs,false
2022-04-07,PlanningCommission,2,to open the public hearing,"Passed 5, 0",Lee,Parker,false
2022-04-07,PlanningCommission,3,to close the public hearing,"Passed 5, 0",Watterson,Lee,false
2022-04-07,PlanningCommission,4,to recommend approval to the County Council for the Christy Farm Rezone with the stated conclusions and conditions,"Passed 5, 0",Parker,Daugs,false
2022-04-07,PlanningCommission,5,to approve the Mt. Naomi Farms U-Pick Conditional Use Permit with the 2 conditions and 2 conclusions,"Passed 5, 0",Daugs,Lee,false
2022-05-05,PlanningCommission,1,to approve the consent agenda,"Passed 7, 0",Spackman,Parker,false
2022-05-05,PlanningCommission,2,to open the public hearing for the Woodbrey Rezone,"Passed 7, 0",Parker,Christensen,false
2022-05-05,PlanningCommission,3,to close the public hearing,"Passed 7, 0",Parker,Christensen,false
2022-05-05,PlanningCommission,4,to recommend denial based on the one conclusion,"Passed 7, 0",Daugs,Lee,false
2022-06-02,PlanningCommission,1,to approve the consent agenda with the 1 conclusion and 7 conditions,"Passed 5, 0",Lee,Daugs,false
2022-06-02,PlanningCommission,2,to open the public hearing for the Veibell Rezone,"Passed 5, 0",Spackman,Lee,false
2022-06-02,PlanningCommission,3,to close the public hearing for the Veibell Rezone,"Passed 5, 0",Lee,Spackman,false
2022-06-02,PlanningCommission,4,to recommend approval to the County Council for the Veibell Rezone with the 3 stated conclusions,"Passed 5, 0",Daugs,Spackman,false
2022-06-02,PlanningCommission,5,to open the public hearing for the Jershon Rezone,"Passed 5, 0",Daugs,Lee,false
2022-06-02,PlanningCommission,6,to close the public hearing for the Jershon Rezone,"Passed 5, 0",Daugs,Lee,false
2022-06-02,PlanningCommission,7,to recommend approval to the County Council for the Jershon Rezone based on the 1 conclusion,"Failed 2, 2",Daugs,Lee,false
2022-06-02,PlanningCommission,8,to revoke the Holyoak Airport Conditional Use Permit based on the requirements of the County Land Use Code and that conditions of the Conditional Use Permit have not been met,"Passed 5, 0",Christensen,Lee,false
2022-07-07,PlanningCommission,1,to approve the consent agenda,"Passed 6, 0",Watterson,Christensen,false
2022-07-07,PlanningCommission,2,"to approve a meeting for July 28, 2022 at 5:30 pm","Passed 6, 0",Christensen,Watterson,false
2022-07-07,PlanningCommission,3,to open the public hearing for the William Cody Pitcher Rezone,"Passed 6, 0",Watterson,Lee,false
2022-07-07,PlanningCommission,4,to close the public hearing,"Passed 6, 0",Watterson,Lee,false
2022-07-07,PlanningCommission,5,to recommend approval to the County Council for the William Cody Pitcher Rezone based on 1 conclusion,"Passed 6, 0",Christensen,Watterson,false
2022-07-07,PlanningCommission,6,to open the public hearing for the Martin Bench Rezone,"Passed 6, 0",Parker,Christensen,false
2022-07-07,PlanningCommission,7,to close the public hearing,"Passed 6, 0",Christensen,Watterson,false
2022-07-07,PlanningCommission,8,to recommend approval to the County Council for the Martin Bench Rezone with the 1 conclusion,"Passed 6, 0",Watterson,Lee,false
2022-07-07,PlanningCommission,9,to open the Winnies Properties Rezone,"Passed 6, 0",Parker,Lee,false
2022-07-07,PlanningCommission,10,to close the public hearing,"Passed 6, 0",Lee,Spackman,false
2022-07-07,PlanningCommission,11,to recommend denial to the County Council of the Winnies Properties Rezone based on the 1 conclusion,"Passed 6, 0",Parker,Watterson,false
2022-07-07,PlanningCommission,12,to open the public hearing for amending 17.07.030: Use Related Definition – 5810 Private Airport,"Passed 6, 0",Christensen,Watterson,false
2022-07-07,PlanningCommission,13,to close the public hearing,"Passed 6, 0",Christensen,Spackman,false
2022-07-07,PlanningCommission,14,to recommend approval of the proposed amendment with the change to an easement not a lease,"Passed 6, 0",Parker,Watterson,false
2022-07-07,PlanningCommission,15,to extend the meeting until 8:30,"Passed 6, 0",Watterson,Lee,false
2022-07-07,PlanningCommission,16,to open the public hearing for Use Related Definitions 4100 Recreational Facility,"Passed 6, 0",Lee,Watterson,false
2022-07-07,PlanningCommission,17,to close the public hearing,"Passed 6, 0",Parker,Spackman,false
2022-07-07,PlanningCommission,18,to approve the Hollow Ridge RV Campground Conditional Use Permit with the amended 16 conditions and 2 conclusions,"Passed 5, 1",Watterson,Lee,false
2022-07-07,PlanningCommission,19,to extend the meeting up to 8:50 pm,"Passed 6, 0",Watterson,Lee,false
2022-07-07,PlanningCommission,20,to extend the meeting until 9:20 pm,"Passed 6, 0",Christensen,Lee,false
2022-08-04,PlanningCommission,1,to approve the Rocky Mountain Reindeer Farm Conditional Use Permit 6-month extension,"Passed 6, 0",Watterson,Lee,false
2022-08-04,PlanningCommission,2,to approve the Monticello Meadows Subdivision with the 12 conditions and 1 conclusion,"Passed 6, 0",Christensen,Watterson,false
2022-08-04,PlanningCommission,3,to open the public hearing for the Smithfield Country Estates Rezone,"Passed 6, 0",Lee,Daugs,false
2022-08-04,PlanningCommission,4,to close the public hearing,"Passed 6, 0",Parker,Lee,false
2022-08-04,PlanningCommission,5,to recommend denial to the County Council for the Smithfield Country Estates Rezone based on the 4 conclusions,"Passed 6, 0",Christensen,Parker,false
