stem,bytes,chars,status
Council_clip563_att1_2023-02-07.WS.CC.Min,328173,27277,skipped-exists
Council_clip563_att2_Resolution_No._23-14_ILA_SLC_Elections,101565,3231,skipped-exists
Council_clip563_att3_SLCO_Election_Contract,2358213,7,image_only
Council_clip563_att4_Resolution_No._23-16_-_GBS_Benefits_Agreement,189583,2103,skipped-exists
Council_clip563_att5_23-1040-02__GBS_Contract,1114178,43383,skipped-exists
Council_clip563_att6_RFP_233-22,169749,7252,skipped-exists
Council_clip563_att7_Ordinance_No._23-05_-_Water_Efficiency_Amendment,372428,26073,skipped-exists
Council_clip563_att8_23-05_Water_Efficient_Landscaping_Ordinance_CC_Report_2.21.23,82889,2357,skipped-exists
Council_clip563_att9_Resolution_No._23-15_-_Appointing_PRD_Chief_of_Police,204032,2907,skipped-exists
PlanningCommission_clip564_agenda,62439,3003,skipped-exists
PlanningCommission_clip564_att1_23-4001_Butterfield_Rezone_PC_Staff_Report,1154881,5534,skipped-exists
PlanningCommission_clip564_att2_Residential_Chicken_Ordinance_Amend._PC_Report_2.23.23,108819,2053,skipped-exists
Council_clip565_agenda,81803,5569,skipped-exists
Council_clip565_att1_2023-02-21.WS.CC.Min,363775,18601,skipped-exists
Council_clip565_att2_Resolution_No._23-17_-_Surplus_Equipment,188008,2103,skipped-exists
Council_clip565_att3_rp-1,265478,984,skipped-exists
Council_clip565_att4_Resolution_No._23-18_-_Performance_Bond_Release,213425,3657,skipped-exists
Council_clip565_att5_2023Mar07_90bondreleaseDEV11_RivertonFlex_8995__M,64569,1126,skipped-exists
Council_clip565_att6_Resolution_No._23-19_-_Objecting_to_ESG_Policies,209699,4961,skipped-exists
PlanningCommission_clip567_agenda,63862,3402,skipped-exists
PlanningCommission_clip567_att4_020923_Riverton_PC_Mtg_Minutes,201361,48621,skipped-exists
PlanningCommission_clip567_att5_022323_Riverton_PC_Mtg_Minutes,171688,21571,skipped-exists
Council_clip568_agenda,83182,6267,skipped-exists
Council_clip568_att1_National_Vietnam_War_Veterans_Day_Proclamation_2023,1040782,1214,skipped-exists
Council_clip568_att2_2023-03-07.WS.CC.Min,281898,19314,skipped-exists
Council_clip568_att3_Resolution_No._23-21_-_Planning_Commission_Appointments,186730,2359,skipped-exists
Council_clip568_att4_Ordinance_No._23-06_-_Butterfield_Rezone_Ordinance,172430,2725,skipped-exists
Council_clip568_att6_Ordinance_23-07_Residential_Chicken_Ordinance_Amend._CC_Report,399157,22067,skipped-exists
Council_clip568_att7_Resolution_No._23-20_-_Budget_Amendment,114456,2395,skipped-exists
PlanningCommission_clip570_agenda,63850,3547,skipped-exists
PlanningCommission_clip570_att2_23-2010_Bergstrom_Private_Lane_PC_Report,1487721,12372,skipped-exists
PlanningCommission_clip570_att3_M-1_Code_Text_Amendment_PC_Report,1146023,5110,skipped-exists
PlanningCommission_clip570_att4_Commercial_Uses_Code_Text_Amendment_Staff_Report,669630,26771,skipped-exists
Council_clip571_agenda,81750,5987,skipped-exists
Council_clip571_att1_Child_Abuse_Prevention_Month_Proclamation_2023,1040928,1687,skipped-exists
Council_clip571_att2_2023-03-21.WS.CC.Min,361791,35110,skipped-exists
Council_clip571_att3_Ordinance_No._23-09_-_Redwood_Road_Project_Area_Dissolution,349150,5539,skipped-exists
Council_clip571_att4_Ordinance_No._23-07_-_Residential_Chicken_Amendments,417721,4320,skipped-exists
Council_clip571_att5_Ordinance_23-07_Residential_Chicken_Ordinance_Amend._CC_Report,389690,23654,skipped-exists
RDA_clip572_agenda,57607,1707,skipped-exists
RDA_clip572_att1_2022-06-21.RDA.Min,217774,5244,skipped-exists
RDA_clip572_att2_RDA_Resolution_No._23-01_-Redwood_Road_Project_Area_Dissolution,347677,5461,skipped-exists
PlanningCommission_clip574_agenda,66846,4140,skipped-exists
PlanningCommission_clip574_att1_23-2013_J-ROC_Pressure_Wash_CU-HO_PC_Report,1370116,12243,skipped-exists
PlanningCommission_clip574_att2_23-2016_HamHam_Specialty_Grooming_CUHO_PC_Staff_Report,3110323,14536,skipped-exists
PlanningCommission_clip574_att3_23-2014_Funaro_Private_Lane_CUP_PC_Report,998384,20665,skipped-exists
PlanningCommission_clip574_att5_23-1002_Craig_View_Lane_Lot_4_Amd._Subdivision_PC_Report,2211610,5004,skipped-exists
PlanningCommission_clip574_att6_23-1001_Riverton_Cove_Amd_Lot_Line_PC_Report,2740045,164420,skipped-exists
PlanningCommission_clip574_att8_030923_Riverton_PC_Minutes,198247,43517,skipped-exists
PlanningCommission_clip574_att9_032323_Riverton_PC_Minutes,146999,21376,skipped-exists
Council_clip575_agenda,101360,9607,skipped-exists
Council_clip575_att10_Resolution_No._23-26_-_Performance_Bond_Release_-_MR_Phase_17,565870,3770,skipped-exists
Council_clip575_att11_2023Apr18_MountainRidgeP17_2045__90bondreleaseDEV11_M,64478,1118,skipped-exists
Council_clip575_att12_2023Apr18_MountainRidgeP17_2045__90bondreleaseDEV11_PW,74164,0,image_only
Council_clip575_att13_Resolution_No._23-27_-_Performance_Bond_Release_-_MR_Phase_18,389015,3770,skipped-exists
Council_clip575_att14_2023Apr18_MountainRidgeP18_12054__90bondreleaseDEV11_M,64458,1120,skipped-exists
Council_clip575_att15_2023Apr18_MountainRidgeP18_12054__90bondreleaseDEV11_PW,74223,0,image_only
Council_clip575_att16_Resolution_No._23-29_-_Quit_Claim_Deed_to_UDOT_33-05-126-008,122511,3591,skipped-exists
Council_clip575_att17_114_offer_documents,726850,45014,skipped-exists
Council_clip575_att18_114_Ownership_Deeds_and_Map_P_114,824598,14537,skipped-exists
Council_clip575_att20_Resolution_No._23-30_-_Quit_Claim_Deed_to_UDOT_33-05-176-001,121858,3566,skipped-exists
Council_clip575_att21_111_offer_documents,710462,44607,skipped-exists
Council_clip575_att22_16382_S-0154_97_10_111_Appraisal,3207995,183060,skipped-exists
Council_clip575_att23_P_111_Ownership_Deed_Easement_Map,456087,13224,skipped-exists
Council_clip575_att24_Resolution_No._23-31_-_TuVas_Agreement,296983,2519,skipped-exists
Council_clip575_att26_Resolution_No._23-32_-_South_Valley_Sewer_Agreement,189190,2279,skipped-exists
Council_clip575_att28_Resolution_No._23-33_-_Morgan_Pavement_Agreement,10769,2730,skipped-exists
Council_clip575_att29_CC23-425,148432,4005,skipped-exists
Council_clip575_att2_Arbor_Day_Proclamation_2023,1039688,1526,skipped-exists
Council_clip575_att31_Ordinance_No._23-08_-Commercial_Uses_Amendment,118301,11645,skipped-exists
Council_clip575_att32_23-08_-_Commercial_Uses_Code_Text_Amendment_Staff_Report,380891,32111,skipped-exists
Council_clip575_att33_Resolution_No._23-22_-_Trestle_Lane,120718,4111,skipped-exists
Council_clip575_att34_Resolution_No._23-28_-_SLCo_CTAA_Grant,115467,2675,skipped-exists
Council_clip575_att35_SLCo_CTAA_Riverton_SR_Grant_Consent_3-12-2023_FINALDRAFT,135168,4809,skipped-exists
Council_clip575_att3_2023-04-04.WS.CC.Min,297881,21466,skipped-exists
Council_clip575_att4_Resolution_No._23-23_-_Utah_Shakeout_Resolution,118634,4048,skipped-exists
Council_clip575_att5_Resolution_No._23-24_-_Performance_Bond_Sycamore_Glen,388657,3725,skipped-exists
Council_clip575_att6_2023Apr18_90bondreleaseDEV12_PW,81580,0,image_only
Council_clip575_att7_2023Apr18_90bondreleaseDEV12_M,75957,1186,skipped-exists
Council_clip575_att8_Resolution_No._23-25-Emergency_Operations_Plan_final,115231,2506,skipped-exists
Council_clip575_att9_Emergency_Operations_Plan_2023,1597326,137988,skipped-exists
PlanningCommission_clip576_agenda,64788,3639,skipped-exists
PlanningCommission_clip576_att1_5._23-2017_Lifferth_STR_CUHO_PC_Report,1446201,12719,skipped-exists
PlanningCommission_clip576_att5_04.13.23_Riverton_PC_Mtg_Minutes,182147,31239,skipped-exists
PlanningCommission_clip577_agenda,64037,3622,skipped-exists
PlanningCommission_clip577_att3_23-5005_Lot_Coverage_Code_Amendment-_Staff_Report,230543,3552,skipped-exists
PlanningCommission_clip577_att4_23-2019_Pro_Lawn_Maintenance_CUHO_PC_Report,1170902,12949,skipped-exists
Council_clip578_agenda,95875,9355,skipped-exists
Council_clip578_att10_Resolution_No._23-38_-_Performance_Bond_Release,210744,3608,skipped-exists
Council_clip578_att11_2023May02_90bondreleaseDEV11_M,62856,1080,skipped-exists
Council_clip578_att12_2023May02_90bondreleaseDEV11_1801__PW,80870,0,image_only
Council_clip578_att13_Resolution_No._23-39_-_Warranty_Bond_Release_-_Beckstead,215820,3571,skipped-exists
Council_clip578_att14_2023May02_100bondreleaseDEV11__6314__PW,82987,0,image_only
Council_clip578_att15_2023May02_100bondreleaseDEV11__6314__M,64653,1158,skipped-exists
Council_clip578_att16_Resolution_No._23-41_-_Warranty_Bond_Release_-_Riverton_Spa,214380,3413,skipped-exists
Council_clip578_att17_2023May16_100bondreleaseDEV11_M,63936,1133,skipped-exists
Council_clip578_att18_2023May16_100bondreleaseDEV11__9839_RivertonSpa_PW,85039,0,image_only
Council_clip578_att19_Resolution_No._23-42_-_Warranty_Bond_Quick_Quack,214183,3369,skipped-exists
Council_clip578_att1_Riverton_City_Fraud_Risk_Assessment,352756,12514,skipped-exists
Council_clip578_att20_2023May16_100bondreleaseDEV11_M,63757,1100,skipped-exists
Council_clip578_att21_2023May16_100bondreleaseDEV11_PW,74634,0,image_only
Council_clip578_att22_Ordinance_No._23-10_-_M-1_Setback_Amendment_Ordinance,142351,3061,skipped-exists
Council_clip578_att23_23-10__M-1_Code_Text_Amendment_Staff_Report,1891021,14331,skipped-exists
Council_clip578_att24_Resolution_No._23-34_-_Tentative_Budget,11342,2294,skipped-exists
Council_clip578_att2_Historic_Preservation_Month_Proclamation_2023,1034749,1268,skipped-exists
Council_clip578_att3_National_Senior_Health___Fitness_Day_Proclamation_2023,1034929,977,skipped-exists
Council_clip578_att4_2023-04-18.WS.CC.Min,339295,33743,skipped-exists
Council_clip578_att5_Resolution_No._23-35_-_TRCC_Grant_for_Community_Center,295203,3127,skipped-exists
Council_clip578_att6_Riverton_City-Sandra_N._Lloyd_Community_Center_Reno_Interlocal_230303,827454,53068,skipped-exists
Council_clip578_att7_Resolution_No._23-37_-_Performance_Bond_Release_-_Broomhead,388337,3761,skipped-exists
Council_clip578_att8_2023May02_90bondreleaseDEV11_M,63228,1098,skipped-exists
Council_clip578_att9_2023May02_90bondreleaseDEV11_PW,80808,0,image_only
RDA_clip581_agenda,60184,2224,skipped-exists
RDA_clip581_att1_Riverton_RDA_Fraud_Risk_Assessment,351353,12530,skipped-exists
RDA_clip581_att2_2023-04-04.RDA.Min,212339,3392,skipped-exists
RDA_clip581_att3_RDA_Resolution_No._23-02.Tentative_Budget.23-24,10245,2458,skipped-exists
PlanningCommission_clip583_agenda,60524,2603,skipped-exists
PlanningCommission_clip583_att2_042723_Riverton_PC_Mtg_Minutes,148191,19413,skipped-exists
Council_clip588_agenda,85227,6510,skipped-exists
Council_clip588_att10_FY_23-24_Pay_Scale,2013784,9063,skipped-exists
Council_clip588_att11_Resolution_No._23-43_-_Fee_Schedule,112543,2459,skipped-exists
Council_clip588_att12_FY_23-24_Proposed_Fee_Schedule,1923320,72813,skipped-exists
Council_clip588_att1_2023-05-16.WS.CC.Min,336479,35153,skipped-exists
Council_clip588_att2_Resolution_No._23-40_-_Appointment_to_Parks_and_Trails_Committee,10634,2678,skipped-exists
Council_clip588_att3_Ordinance_No._23-12_-__Surplus_property_list,316640,6322,skipped-exists
Council_clip588_att4_Resolution_No._23-44_-__Franchise_Agreement_FirstDigital,292047,2818,skipped-exists
Council_clip588_att5_First_Digital_Franchise_Agreement,179566,22038,skipped-exists
Council_clip588_att6_Resolution_No._23-45_-__Performance_Bond_Release,389799,3719,skipped-exists
Council_clip588_att7_2023Jun06_90bondreleaseDEV11__8399__M,64122,1069,skipped-exists
Council_clip588_att8_2023Jun06_90bondreleaseDEV11__8399__PW,445243,3486,skipped-exists
Council_clip588_att9_Ordinance_No._23-11_-_Compensation,11361,2723,skipped-exists
Council_clip596_agenda,84941,6419,skipped-exists
Council_clip596_att10_Resolution_No._23-47_-_Adopt_Strategic_Priorities,10361,2743,skipped-exists
Council_clip596_att11_Resolution_No._23-49_-_Final_Budget_22-23,9901,2217,skipped-exists
Council_clip596_att12_06-20_FY_2023_Budget_Amendment,709610,13665,skipped-exists
Council_clip596_att13_Resolution_No._23-50_-_Final_Budget_23-24,113537,2359,skipped-exists
Council_clip596_att14_Resolution_No._23-48_-_Non-reciprocal_utilities,10472,2777,skipped-exists
Council_clip596_att1_2023-06-06.WS.CC.Min,327091,32196,skipped-exists
Council_clip596_att2_Resolution_No._23-46_-_ILA_for_Urban_County,297887,3300,skipped-exists
Council_clip596_att3_Urban_County_Interlocal_for_CDBG_ESG_HOME_Programs_2024-2026_-_17_Cities_-_RAFL_-__Rev.3_05.31.23_,309444,46141,skipped-exists
Council_clip596_att7_Resolution_No._23-53_-__Employee_Personnel_Policies_and_Procedures_Manual,524964,7111,skipped-exists
Council_clip596_att8_Riverton_City_Strategic_Priorities_2022-2025,230899,9447,skipped-exists
Council_clip596_att9_Resolution_No._23-51_-_Tax_Rate,186751,2470,skipped-exists
RDA_clip595_agenda,59529,2000,skipped-exists
RDA_clip595_att1_2023-05-16.RDA.Min,213463,3729,skipped-exists
RDA_clip595_att2_RDA_Resolution_No._23-03_-_Final_Budget_23-24,10043,2296,skipped-exists
RDA_clip595_att3_FY_2023-2024_RDA_Budget,1660495,5868,skipped-exists
RDA_clip595_att4_RDA_Resolution_No._23-04_-_Final_Budget_22-23,10565,2398,skipped-exists
RDA_clip595_att5_06-20_RDA_Amendment,477642,2196,skipped-exists
PlanningCommission_clip597_agenda,62945,3333,skipped-exists
PlanningCommission_clip597_att1_23-2020_Mardan_Roofing_CUHO_PC_Report,2468602,14008,skipped-exists
PlanningCommission_clip597_att2_23-2022_Variety_Vending_CU-HO_PC_Report,1515098,11668,skipped-exists
PlanningCommission_clip597_att3_23-2023_Voyagers_in_Learning_CUHO_PC_Staff_Report,1521010,11865,skipped-exists
PlanningCommission_clip597_att4_051123_Riverton_PC_Minutes,189721,43947,skipped-exists
PlanningCommission_clip598_agenda,60144,2564,skipped-exists
Council_clip599_agenda,93959,8488,skipped-exists
Council_clip599_att10_2023Jul18_100bondreleaseDEV11_PW,86365,0,image_only
Council_clip599_att11_Resolution_No._23-58_-_Surplus_Equipment,11554,2196,skipped-exists
Council_clip599_att12_7-18-23_-_RP4390,265006,1138,skipped-exists
Council_clip599_att13_7-18-23_-_RS-8,264420,863,skipped-exists
Council_clip599_att14_Resolution_No._23-59_-_Employee_Personnel_Policies_and_Procedures_Manual-Military_Leave,519320,6397,skipped-exists
Council_clip599_att15_Resolution_No._23-60_-_Jordan_School_District_for_Bussing_Service,123382,4406,skipped-exists
Council_clip599_att16_Western_Springs_Bus_JSD_Riverton_City_MOU,126482,3115,skipped-exists
Council_clip599_att17_Resolution_No._23-61_-_Cemetery_regulations,117486,3118,skipped-exists
Council_clip599_att18_Cemetery_Rules_and_Regulations_updated_July_2023,423040,5231,skipped-exists
Council_clip599_att19_Resolution_No._23-63_-_JVWC_Grant,11519,2802,skipped-exists
Council_clip599_att1_2023-06-20.WS.CC.Min,297721,22945,skipped-exists
Council_clip599_att21_Resolution_No._23-62_-_Real_Property_Sale,119952,2907,skipped-exists
Council_clip599_att22_Exhibit_A_-_Real_Property,410703,1542,skipped-exists
Council_clip599_att23_Ordinance_No._23-13-_Lot_Coverage_Code_Amendment_Ordinance,161162,3428,skipped-exists
Council_clip599_att24_23-13-_Lot_Coverage_Code_Amendment-_Staff_Report,726872,17851,skipped-exists
Council_clip599_att25_Resolution_No._23-54_-_Annual_Meeting_Schedule,115187,2912,skipped-exists
Council_clip599_att26_City_Meeting_Schedule_2023_Option_1,215115,4075,skipped-exists
Council_clip599_att27_City_Meeting_Schedule_2023_Option_2,216264,4098,skipped-exists
Council_clip599_att2_Resolution_No._23-55_-_Cooperative_Agreement,296863,4430,skipped-exists
Council_clip599_att3_Riverton_Cooperative_Agreement_6.14.2023_signed_by_WFA,132089,27333,skipped-exists
Council_clip599_att4_Resolution_No._23-56_-_Redoubt_Restoration_Agreement_and_State_of_Utah_UORG_Grant_Agreement,295768,2754,skipped-exists
Council_clip599_att5_CC23-422,151174,6415,skipped-exists
Council_clip599_att7_23-1053-13_-_Redoubt_Restoration_Agreement,1791229,54582,skipped-exists
Council_clip599_att8_Resolution_No._23-57_-_Warranty_Bond_Release,210721,3355,skipped-exists
Council_clip599_att9_2023Jul18_100bondreleaseDEV11_M,63077,1124,skipped-exists
PlanningCommission_clip601_agenda,62076,2991,skipped-exists
PlanningCommission_clip601_att1_Riverton_City_Network_Towers_CUP_PC_Report,2742678,71640,skipped-exists
PlanningCommission_clip601_att2_6.22.23_PC_Mtg_Minutes,152080,23292,skipped-exists
Council_clip602_agenda,75780,4515,skipped-exists
Council_clip602_att1_2023-07.18.WS.CC.Min,313846,29642,skipped-exists
Council_clip602_att2_Resolution_No._23-64_-_Waste_Management_Contract,119113,3164,skipped-exists
Council_clip602_att3_8-1-23_WM_Agreement__WM_7-18-23_clean_,160154,56168,skipped-exists
PlanningCommission_clip604_agenda,61690,2768,skipped-exists
PlanningCommission_clip604_att2_05.25.23_PC_Mtg_Minutes,112946,6815,skipped-exists
Council_clip605_agenda,83622,6334,skipped-exists
Council_clip605_att1_Police_Department_Annual_Report_FY2023_8.08.23_Final,368238,8350,skipped-exists
Council_clip605_att2_2023-08-01.WS.CC.Min,240960,8359,skipped-exists
Council_clip605_att3_Resolution_No._23-65_-Surplus_Equipment,10995,2101,skipped-exists
Council_clip605_att4_8-15-23_-_SLWL,266406,1120,skipped-exists
Council_clip605_att5_Resolution_No._23-66_-_Dennis_Craig_Giles_Employment_Agreement,114056,2780,skipped-exists
Council_clip605_att6_Craig_Giles_City_Manager_Employment_Agreement_08-10-23,463413,25839,skipped-exists
Council_clip605_att7_Resolution_No._23-67_-_Approving_MOU_with_UDOT,124188,4211,skipped-exists
Council_clip605_att8_Bang-13400_S_Interchange_MOU_Memo__Riverton-UDOT_05082023_revised_by_CITY-MFedits-_RobS_edits_07202023__002_,546742,4574,skipped-exists
Council_clip605_att9_Ordinance_No._23-14_-_Office_Police_Chief_final,316750,9571,skipped-exists
PlanningCommission_clip608_agenda,65000,3953,skipped-exists
PlanningCommission_clip608_att1_23-2026_Lakewood_Property_Maintenance_CUHO_PC_Report,884438,13237,skipped-exists
PlanningCommission_clip608_att2_23-2027_Beckstrom_CU-Private_Lane__PC_Report,1904185,12311,skipped-exists
PlanningCommission_clip608_att3_Riverton_City_Network_Towers_CUP_PC_Report,2498664,9918,skipped-exists
Council_clip609_agenda,84762,6630,skipped-exists
Council_clip609_att10_RE-CC23-429,135688,800,skipped-exists
Council_clip609_att1_2023-08-15.WS.CC.Min,307123,27359,skipped-exists
Council_clip609_att2_Resolution_No._23-68_-_Employee_Personnel_Policies_and_Procedures_Manual,759857,10773,skipped-exists
Council_clip609_att3_Resolution_No._23-69_-_Traverse_Police_Vehicles,189130,2766,skipped-exists
Council_clip609_att4_9-5-23__-__RPD2642,268447,1123,skipped-exists
Council_clip609_att5_9-5-23__-__RPD8414,267725,1167,skipped-exists
Council_clip609_att6_Resolution_No._23-70_-_ILA_Salt_Lake_County_CDBG__002_,299449,3590,skipped-exists
Council_clip609_att7_Urban_County_Interlocal_for_CDBG_ESG_HOME_Programs_2024-2026_-_18_Cities_-_RAFL__2__-__Rev.4_08.23.23_,308713,45622,skipped-exists
Council_clip609_att8_Resolution_No._23-71_-__Scoreboards,187214,2340,skipped-exists
Council_clip609_att9_Resolution_No._23-72_-__Back_Plaza_Project,187713,2336,skipped-exists
Council_clip613_agenda,80608,5557,skipped-exists
Council_clip613_att1_2023-09-05.WS.CC.Min,323405,32176,skipped-exists
Council_clip613_att2_Resolution_No._23-74_-__Water_Shares_Purchase_And_Sale_Agreement_-PRI,118321,3291,skipped-exists
Council_clip613_att3_Purchase_and_Sale_Agreement_-_Riverton-4856-9692-2732_ver._1__002_,226929,46933,skipped-exists
Council_clip613_att4_Resolution_No._23-75_-_Performance_Bond_Release_12771,212887,3602,skipped-exists
Council_clip613_att5_2023Sep19_90bondreleaseDEV11__12771_Myers_M,64248,1126,skipped-exists
Council_clip613_att6_Term_Expiration_of_Sherrie_Ohrn_-_JVWCD_Letter,106388,0,image_only
PlanningCommission_clip615_agenda,62476,2919,skipped-exists
PlanningCommission_clip615_att2_071323_Riverton_PC_Mtg,99831,18145,skipped-exists
PlanningCommission_clip615_att3_081023_Riverton_PC_Mtg,147685,20298,skipped-exists
Council_clip616_agenda,82019,5934,skipped-exists
Council_clip616_att1_2023-09-19.WS.CC.Min,271915,17305,skipped-exists
Council_clip616_att2_Resolution_No._23-78_-_Recognizing_Riverton_Community_Arts,117690,3629,skipped-exists
Council_clip616_att3_Term_Expiration_of_Sherrie_Ohrn_-_JVWCD_Letter,106388,0,image_only
Council_clip616_att4_Resolution_No._23-76_-_CXT_Restroom,188391,2363,skipped-exists
Council_clip616_att5_Resolution_No._23-77_-_Sonntag_Recreation,188431,2357,skipped-exists
Council_clip616_att6_CC23053,56277,788,skipped-exists
PlanningCommission_clip619_agenda,64925,3810,skipped-exists
PlanningCommission_clip619_att1_23-2030_Marx_CU-Private_Lane__PC_Report,997454,14644,skipped-exists
PlanningCommission_clip619_att4_Water_Efficient_Landscaping_Ordinance_Amendment_PC_Report_10.12.23,121353,4887,skipped-exists
PlanningCommission_clip619_att5_Wild_Animal_Feeding_Ordinance_Amendment_PC_Report_10.12.23,37330,3023,skipped-exists
Council_clip620_agenda,78991,5272,skipped-exists
Council_clip620_att2_Riverton_City_Council_Presentation_Oct_17__F_,738998,2109,skipped-exists
Council_clip620_att3_2023-10-03.WS.CC.Min,321884,32332,skipped-exists
Council_clip620_att4_Ordinance_No._23-15_-_Water_Efficient_Landscaping_Amendments,118032,2547,skipped-exists
Council_clip620_att5_23-15_Water_Efficient_Landscaping_Ordinance_Amendment_Staff_Report,204826,5017,skipped-exists
PlanningCommission_clip621_agenda,62679,3027,skipped-exists
PlanningCommission_clip621_att1_23-1005_Lofts_at_Rose_Creek_Crossing_Ph_2_Amnd_PC_Report,1276120,2402,skipped-exists
PlanningCommission_clip621_att2_23-8019_RIverton_Cove_Amd_PC_Staff_Report,2161514,17426,skipped-exists
PlanningCommission_clip621_att3_101223_Riverton_PC_Mtg,255417,62322,skipped-exists
Council_clip622_agenda,91346,8536,skipped-exists
Council_clip622_att10_Zions_-_Riverton_City_Equipment_Lease_10.31.23,621308,88139,skipped-exists
Council_clip622_att11_Resolution_No._23-82_-_Senior_Center_Interlocal_Agreement_Amendment_2,189326,3842,skipped-exists
Council_clip622_att12_Riverton_Senior_Center_Amendment__No._2___Rev._2___03.17.22_,292600,10726,skipped-exists
Council_clip622_att13_Artificial_Turf_Discussion_-_Staff_Report,2524685,7808,skipped-exists
Council_clip622_att14_Resolution_No._23-83_-_UDOT_Cooperative_Agreement,120584,3426,skipped-exists
Council_clip622_att15_20415_UT_Agree_Riverton_Coop_Agreement_08152023,1250929,187400,skipped-exists
Council_clip622_att16_Resolution_No._23-84_-_UDOT_Cooperative_Agreement_No_2_Bridge,120781,3547,skipped-exists
Council_clip622_att17_20415_UTIL_Riverton_Cooperative_Agreement_2_Ped_Bridge_Draft_20230921,2466590,0,image_only
Council_clip622_att18_Resolution_No._23-85_-_UDOT_Betterment_Agreement,120732,3355,skipped-exists
Council_clip622_att1_2023-10-17.WS.CC.Min,288734,18435,skipped-exists
Council_clip622_att20_Resolution_No._23-86_-_UDOT_Master_Agreement,120902,3321,skipped-exists
Council_clip622_att21_20415_UT_Agree_Riverton_MA_FINAL,1115575,36008,skipped-exists
Council_clip622_att22_Resolution_No._23-87_-__UDOT_Cooperative_Agreement_No_3._Realignment_of_Rose_Creek,121367,3883,skipped-exists
Council_clip622_att23_20415_UT_Agree_Riverton_Coop.Agreement_No._3,1207886,188956,skipped-exists
Council_clip622_att2_Resolution_No._23-79_-_Justice_Court_Recertification,12127,3314,skipped-exists
Council_clip622_att3_Justice_Court_Recertification_Letter,2972524,0,image_only
Council_clip622_att4_Resolution_No._23-80_-_Surplus_Equipment,11856,2387,skipped-exists
Council_clip622_att5_RPD8414_-_Ford_Explorer,264808,993,skipped-exists
Council_clip622_att6_RSD-6_-_International_Snow_Plow_Truck,268746,1072,skipped-exists
Council_clip622_att7_RSD-6_S-P_-_Snow_Plow,315622,1133,skipped-exists
Council_clip622_att8_RSRLR-1_-_Asphalt_Roller,266500,1144,skipped-exists
Council_clip622_att9_Resolution_No._23-81_-_Zions_Lease_Agreement,11053,2285,skipped-exists
PlanningCommission_clip624_agenda,64975,3701,skipped-exists
PlanningCommission_clip624_att5_092823_Riverton_PC_Mtg,153654,25598,skipped-exists
PlanningCommission_clip624_att6_102623_Riverton_PC_Mtg,144462,21033,skipped-exists
Council_clip629_agenda,86059,7060,skipped-exists
Council_clip629_att10_2023Dec06_100bondreleaseDEV11__3429_CreekLoversP2_PW,80610,0,image_only
Council_clip629_att13_23-16_Wild_Bird_Feeding_Ordinance_Amendment_Staff_Report,76447,3366,skipped-exists
Council_clip629_att14_23-16_Wild_Bird_Feeding_Ordinance_Amendment_Ordinance-Updated,67656,2787,skipped-exists
Council_clip629_att1_2023-11-07.WS.CC.Min,307873,27717,skipped-exists
Council_clip629_att2_Resolution_No._23-88_-_Appointment_VECC_Board_of_Directors_Giles-Carter,204292,3314,skipped-exists
Council_clip629_att3_Resolution_No._23-89_-_Annual_Meeting_Schedule,114604,2564,skipped-exists
Council_clip629_att4_City_Meeting_Schedule_2024,213140,3748,skipped-exists
Council_clip629_att5_Resolution_No._23-90_-_Bond_Release_Copperview_Farms,212845,3615,skipped-exists
Council_clip629_att6_2023Dec06_90bondreleaseDEV11_M,64426,1113,skipped-exists
Council_clip629_att7_2023Dec06_90bondreleaseDEV11_PW,85685,0,image_only
Council_clip629_att8_Resolution_No._23-91_-_Warranty_Bond_Release,213212,3442,skipped-exists
Council_clip629_att9_2023Dec06_100bondreleaseDEV11__3429_CreekLoversP2_M,63369,1140,skipped-exists
RDA_clip627_agenda,57248,1623,skipped-exists
RDA_clip627_att1_2023-06-20.RDA.Min,210542,3963,skipped-exists
PlanningCommission_clip633_agenda,64248,3727,skipped-exists
PlanningCommission_clip633_att1_23-2038_Peterson_STR_CUHO_PC_Report,1432609,15275,skipped-exists
PlanningCommission_clip633_att2_Title_17_Ordinance_Amendment_PC_Report_12-14-23,480204,71973,skipped-exists
PlanningCommission_clip633_att3_Home_Occupation_Ordinance_Amendment_PC_Report_12-14-23,326132,23412,skipped-exists
PlanningCommission_clip633_att4_Existing_and_proposed,131334,21548,skipped-exists
PlanningCommission_clip633_att5_110923_Riverton_PC_Mtg_Minutes,112167,23772,skipped-exists
Council_clip635_agenda,93305,8171,skipped-exists
Council_clip635_att10_2024Jan02_90bondreleaseDEV11__12833_TropicalSmoothie_M,64520,1140,skipped-exists
Council_clip635_att11_2024Jan02_90bondreleaseDEV11__12833_TropicalSmoothie_PW,416309,3524,skipped-exists
Council_clip635_att12_Resolution_No._24-05_-_Surplus_Equipment,11065,2193,skipped-exists
Council_clip635_att13_RW-17_-_Ford_F-150,265889,969,skipped-exists
Council_clip635_att14_Resolution_No._24-06_-_Intermountain_Plantings,187056,2357,skipped-exists
Council_clip635_att15_CC23-430_-_Bid_Tabulation,167940,5315,skipped-exists
Council_clip635_att16_Response_-_Intermountain_Plantings_-_Original_Bid,1101491,10769,skipped-exists
Council_clip635_att17_Response_-_Intermountain_Plantings_-_Change_Order_Bid,1101241,11082,skipped-exists
