election_year,candidate,office,office_source,office_confidence,office_note,reporting_period,alt_reporting_periods,filing_type,amended,title,source_url,alt_source_urls,channel,channel_desc,listing_url,listing_label,listing_status,listing_party,fetch_url,retrieved_date,retrieved_utc,http_status,bytes,sha256,format,extraction_method,text_chars,form_header,contest_class,matched_election_offices,path,text_path,n_channel_copies,needs_review,scope
2020,Nathan Ivie,County Commission Seat C,filing text (Office field),high,canvass agrees,Withdraw/Elimination,Nathan Ivie - 7/27/20,statement,,Nathan Ivie — 2020 County Commission Seat C — Financial Campaign Report (Withdraw/Elimination),https://api.utahcounty.gov/cms/elections/uploads/Ivie72720_Redacted_358e9d52a5.pdf,https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/Ivie72720Redacted.pdf,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2020,Withdraw/Elimination,,,https://api.utahcounty.gov/cms/elections/uploads/Ivie72720_Redacted_358e9d52a5.pdf,2026-08-01,2026-08-01T18:46:05Z,200,4665936,63db55b0412499489f0f4382e40897ef38d7d274cff743f8dbacde38b4c4c1fb,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",1409,county_form,,County Commission Seat C,raw/2020/2020_Ivie72720Redacted.pdf,text/2020_Ivie72720Redacted.txt,2,0,in
2020,Nathan Ivie,County Commission Seat C,county canvass,medium,the filing/channel printed no office; resolved by the county canvass,Nathan Ivie - 6/23/20,,statement,,Nathan Ivie — 2020 County Commission Seat C — Financial Campaign Report (Nathan Ivie - 6/23/20),https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/IvieNathan6.23.20_Redacted.pdf,,county_2020_page,county clerk 2020Disclosures.html (Wayback listing + Wayback PDF),https://www.utahcounty.gov/Dept/Clerk/elections/candidates/disclosures/2020Disclosures.html,Nathan Ivie - 6/23/20,,,https://web.archive.org/web/2021id_/https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/IvieNathan6.23.20_Redacted.pdf,2026-08-01,2026-08-01T18:43:09Z,cached,1835441,a0a282c95cfd53f76c17f62aec32463ff360dc8906058bc3663861423d74fd53,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",3921,county_form,,County Commission Seat C,raw/2020/2020_IvieNathan6.23.20_Redacted.pdf,text/2020_IvieNathan6.23.20_Redacted.txt,1,0,in
2020,R Nathan Ivie,County Commission Seat C,filing text (Office field),high,canvass agrees; seat taken from the canvass (filing printed no seat),Primary,,statement,,Nathan Ivie — 2020 County Commission Seat C — Financial Campaign Report (Primary),https://api.utahcounty.gov/cms/elections/uploads/Ivie_6_23_20_Redacted_Redacted_98614bc5fa.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2020,Primary,,,https://api.utahcounty.gov/cms/elections/uploads/Ivie_6_23_20_Redacted_Redacted_98614bc5fa.pdf,2026-08-01,2026-08-01T18:46:06Z,200,2116223,0232b7325916b3e9973e3d2c6404ed702837cac2e2b7704ba41c1e43423a715b,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",3428,county_form,,County Commission Seat C,raw/2020/2020_Ivie_6.23.20_Redacted_Redacted.pdf,text/2020_Ivie_6.23.20_Redacted_Redacted.txt,1,0,in
2020,Steve White,County Commission Seat C,filing text (curated override),medium,Office field is handwritten 'COMMISSION C'. Was office-unresolved. Seat letter legible; 'Utah County' prefix not written by the filer.,Steve White - 5/15/2020,,statement,,Steve White — 2020 office unresolved — Financial Campaign Report (Steve White - 5/15/2020),https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/White05.15.20Redacted.pdf,,county_2020_page,county clerk 2020Disclosures.html (Wayback listing + Wayback PDF),https://www.utahcounty.gov/Dept/Clerk/elections/candidates/disclosures/2020Disclosures.html,Steve White - 5/15/2020,,,https://web.archive.org/web/2021id_/https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/White05.15.20Redacted.pdf,2026-08-01,2026-08-01T18:44:51Z,cached,430973,2715240ee11516c59121f6a25d8151788ab07ed212481d24dd9e0fd85be0c241,text,pdftotext -layout,1073,county_form,,,raw/2020/2020_White05.15.20Redacted.pdf,text/2020_White05.15.20Redacted.txt,1,0,unresolved
2020,Steve White,County Commission Seat C,filing text (curated override),medium,Byte-distinct republication of the same Steve White 5/15/2020 report; Office field handwritten 'COMMISSION C'.,Withdraw/Elimination,,statement,,Steve White — 2020 office unresolved — Financial Campaign Report (Withdraw/Elimination),https://api.utahcounty.gov/cms/elections/uploads/White_05_15_20_Redacted_Redacted_01a175ebc1.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2020,Withdraw/Elimination,,,https://api.utahcounty.gov/cms/elections/uploads/White_05_15_20_Redacted_Redacted_01a175ebc1.pdf,2026-08-01,2026-08-01T18:46:08Z,200,1433547,0b204fd20043a772ee2fa7b36ebf9496ac9e1292e2db2f7bb0141fdf7393bb27,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2664,county_form,,,raw/2020/2020_White_05.15.20_Redacted_Redacted.pdf,text/2020_White_05.15.20_Redacted_Redacted.txt,1,0,unresolved
2020,Thomas V. Sakievich,County Commission Seat C,filing text (Office field),high,canvass agrees; seat taken from the canvass (filing printed no seat),midterm,Tom Sakievich - 12/3/2020 -,statement,,Tom Sakievich — 2020 County Commission Seat C — Financial Campaign Report (midterm),https://api.utahcounty.gov/cms/elections/uploads/Sakievich_Thomas_a69b7c940d.pdf,https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/SakievichThomas.pdf,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2020,midterm,,,https://api.utahcounty.gov/cms/elections/uploads/Sakievich_Thomas_a69b7c940d.pdf,2026-08-01,2026-08-01T18:46:00Z,200,945780,0d0be37b3d5abe65055a6f80129d7b3c299551bad1106216096d0dcf6ead8459,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2949,county_form,county,County Commission Seat C,raw/2020/2020_SakievichThomas.pdf,text/2020_SakievichThomas.txt,2,0,in
2020,Tom Sakievich,County Commission Seat C,filing text (Office field),high,canvass agrees; seat taken from the canvass (filing printed no seat),Tom Sakievich - 6/23/2020,,statement,,Tom Sakievich — 2020 County Commission Seat C — Financial Campaign Report (Tom Sakievich - 6/23/2020),https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/SakievichTom6.23.20_Redacted.pdf,,county_2020_page,county clerk 2020Disclosures.html (Wayback listing + Wayback PDF),https://www.utahcounty.gov/Dept/Clerk/elections/candidates/disclosures/2020Disclosures.html,Tom Sakievich - 6/23/2020,,,https://web.archive.org/web/2021id_/https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/SakievichTom6.23.20_Redacted.pdf,2026-08-01,2026-08-01T18:45:32Z,200,1729157,1c5babc0e7f69fc94799a8b9409215b1e3381c86f6b66d0709dc4dbd06bdbd69,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",9300,county_form,county,County Commission Seat C,raw/2020/2020_SakievichTom6.23.20_Redacted.pdf,text/2020_SakievichTom6.23.20_Redacted.txt,1,0,in
2020,Tom Sakievich,County Commission Seat C,filing text (Office field),high,canvass agrees; seat taken from the canvass (filing printed no seat),Tom Sakievich - Revised - 06.29.20,,statement,,Tom Sakievich — 2020 County Commission Seat C — Financial Campaign Report (Tom Sakievich - Revised - 06.29.20),https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/SakievichTom_06.29.30_Revised_Redacted.pdf,,county_2020_page,county clerk 2020Disclosures.html (Wayback listing + Wayback PDF),https://www.utahcounty.gov/Dept/Clerk/elections/candidates/disclosures/2020Disclosures.html,Tom Sakievich - Revised - 06.29.20,,,https://web.archive.org/web/2021id_/https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/SakievichTom_06.29.30_Revised_Redacted.pdf,2026-08-01,2026-08-01T18:44:01Z,cached,1654604,602cfcb3304351aba45b1f309827324eece923af454e118c93c274d2feaa053e,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",9632,unknown,county,County Commission Seat C,raw/2020/2020_SakievichTom_06.29.30_Revised_Redacted.pdf,text/2020_SakievichTom_06.29.30_Revised_Redacted.txt,1,0,in
2020,Tom Sakievich,County Commission Seat C,filing text (Office field),high,canvass agrees; seat taken from the canvass (filing printed no seat),General,Tom Sakievich - 10/27/2020,statement,,Tom Sakievich — 2020 County Commission Seat C — Financial Campaign Report (General),https://api.utahcounty.gov/cms/elections/uploads/Sakievich_Tom_Redacted_38295bc9bc.pdf,https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/SakievichTom_Redacted.pdf,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2020,General,,,https://api.utahcounty.gov/cms/elections/uploads/Sakievich_Tom_Redacted_38295bc9bc.pdf,2026-08-01,2026-08-01T18:46:02Z,200,2352496,0c12e4a75076f61cd65d8a32c09015519f01cc433e929189b639f97a6eb2ab58,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",9440,county_form,county,County Commission Seat C,raw/2020/2020_SakievichTom_Redacted.pdf,text/2020_SakievichTom_Redacted.txt,2,0,in
2020,Tom Sakievich,County Commission Seat C,filing text (Office field),high,canvass agrees; seat taken from the canvass (filing printed no seat),Primary,,statement,,Tom Sakievich — 2020 County Commission Seat C — Financial Campaign Report (Primary),https://api.utahcounty.gov/cms/elections/uploads/Sakievich_06_29_30_Revised_Redacted_Redacted_9a47667cea.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2020,Primary,,,https://api.utahcounty.gov/cms/elections/uploads/Sakievich_06_29_30_Revised_Redacted_Redacted_9a47667cea.pdf,2026-08-01,2026-08-01T18:46:01Z,200,2563892,b9e37b17faff3fcdd019bb42f45bc30ea7931feae0ba284e0d617a53dd8b44da,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",8527,unknown,county,County Commission Seat C,raw/2020/2020_Sakievich_06.29.30_Revised_Redacted_Redacted.pdf,text/2020_Sakievich_06.29.30_Revised_Redacted_Redacted.txt,1,0,in
2020,Andrea Allen,County Recorder,county canvass,medium,the filing/channel printed no office; resolved by the county canvass,Primary,,statement,,Andrea Allen — 2020 County Recorder — Financial Campaign Report (Primary),https://api.utahcounty.gov/cms/elections/uploads/Allen_6_23_20_Redacted_Redacted_7964162203.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2020,Primary,,,https://api.utahcounty.gov/cms/elections/uploads/Allen_6_23_20_Redacted_Redacted_7964162203.pdf,2026-08-01,2026-08-01T18:46:11Z,200,1337919,d6e5cf4d215b7e484298bdd3b7db57235fadfe2de7e88d3eef11f47e3d2d6ed1,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",3337,county_form,county,County Recorder,raw/2020/2020_Allen_6.23.20_Redacted_Redacted.pdf,text/2020_Allen_6.23.20_Redacted_Redacted.txt,1,0,in
2020,Andrea Allen,County Recorder,filing text (Office field),high,canvass agrees,General,Andrea Allen - 6/23/20,statement,,Andrea Allen — 2020 County Recorder — Financial Campaign Report (General),https://api.utahcounty.gov/cms/elections/uploads/Andrea_4_15_22_General_Redacted_4eda737d8c.pdf,https://www.utahcounty.gov/Dept/Clerk/elections/documents/andrea-4-15-22-General_Redacted.pdf,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2020,General,,,https://api.utahcounty.gov/cms/elections/uploads/Andrea_4_15_22_General_Redacted_4eda737d8c.pdf,2026-08-01,2026-08-01T18:46:10Z,200,1052253,9aefc0691830c2c67a4830855d81569345683034775a1ee402f10487b137c71b,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2617,county_form,county,County Recorder,raw/2020/2020_Andrea-4-15-22-General_Redacted.pdf,text/2020_Andrea-4-15-22-General_Redacted.txt,2,0,in
2020,Andrea Allen,County Recorder,county canvass,medium,the filing/channel printed no office; resolved by the county canvass,Andrea Allen - 10/27/2020,,statement,,Andrea Allen — 2020 County Recorder — Financial Campaign Report (Andrea Allen - 10/27/2020),https://www.utahcounty.gov/Dept/Clerk/elections/documents/andrea-4-15-22-Primary_Redacted.pdf,,county_2020_page,county clerk 2020Disclosures.html (Wayback listing + Wayback PDF),https://www.utahcounty.gov/Dept/Clerk/elections/candidates/disclosures/2020Disclosures.html,Andrea Allen - 10/27/2020,,,https://web.archive.org/web/2021id_/https://www.utahcounty.gov/Dept/Clerk/elections/documents/andrea-4-15-22-Primary_Redacted.pdf,2026-08-01,2026-08-01T18:41:56Z,cached,1339716,3baceee3248a66cfd4748591cd869110ffbc63f3c47ccee9e6efb84cb2f6a659,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",3388,county_form,county,County Recorder,raw/2020/2020_andrea-4-15-22-Primary_Redacted.pdf,text/2020_andrea-4-15-22-Primary_Redacted.txt,1,0,in
2020,Brian Voeks,County Recorder,filing text (Office field),high,canvass agrees,Brian Voeks - 7/30/20,,statement,,Brian Voeks — 2020 County Recorder — Financial Campaign Report (Brian Voeks - 7/30/20),https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/VoeksBrian_Redacted.pdf,,county_2020_page,county clerk 2020Disclosures.html (Wayback listing + Wayback PDF),https://www.utahcounty.gov/Dept/Clerk/elections/candidates/disclosures/2020Disclosures.html,Brian Voeks - 7/30/20,,,https://web.archive.org/web/2021id_/https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/VoeksBrian_Redacted.pdf,2026-08-01,2026-08-01T18:44:07Z,cached,1515387,504c7715d8a5e8862d2084705e2fb8aff4c90bc1d4400c81f741869d0c852cef,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",4023,county_form,county,County Recorder,raw/2020/2020_VoeksBrian_Redacted.pdf,text/2020_VoeksBrian_Redacted.txt,1,0,in
2020,Brian Voeks,County Recorder,county canvass,medium,the filing/channel printed no office; resolved by the county canvass,Primary,,statement,,Brian Voeks — 2020 County Recorder — Financial Campaign Report (Primary),https://api.utahcounty.gov/cms/elections/uploads/Voeks_6_23_20_Redacted_Redacted_c6fd5a2971.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2020,Primary,,,https://api.utahcounty.gov/cms/elections/uploads/Voeks_6_23_20_Redacted_Redacted_c6fd5a2971.pdf,2026-08-01,2026-08-01T18:46:09Z,200,2476070,38dcc0a55e95cef9d5b384841335e34ce3f923abac998d4f37b814c8abd6d919,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",4998,county_form,county,County Recorder,raw/2020/2020_Voeks_6.23.20_Redacted_Redacted.pdf,text/2020_Voeks_6.23.20_Redacted_Redacted.txt,1,0,in
2020,Doug Gifford,County Recorder,filing text (Office field),high,,Doug Gifford - 5/18/2020,,statement,,Doug Gifford — 2020 County Recorder — Financial Campaign Report (Doug Gifford - 5/18/2020),https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/Gifford05.18.20Redacted.pdf,,county_2020_page,county clerk 2020Disclosures.html (Wayback listing + Wayback PDF),https://www.utahcounty.gov/Dept/Clerk/elections/candidates/disclosures/2020Disclosures.html,Doug Gifford - 5/18/2020,,,https://web.archive.org/web/2021id_/https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/Gifford05.18.20Redacted.pdf,2026-08-01,2026-08-01T18:42:57Z,cached,822666,17ba0abae0519b9bd745abc1ea896f2b3a54cb043928e43af81eb976686a3c41,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2650,county_form,,,raw/2020/2020_Gifford05.18.20Redacted.pdf,text/2020_Gifford05.18.20Redacted.txt,1,0,in
2020,Doug Gifford,County Recorder,filing text (Office field),high,,Withdraw/Elimination,,statement,,Doug Gifford — 2020 County Recorder — Financial Campaign Report (Withdraw/Elimination),https://api.utahcounty.gov/cms/elections/uploads/Gifford_05_18_20_Redacted_Redacted_9dce2061c9.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2020,Withdraw/Elimination,,,https://api.utahcounty.gov/cms/elections/uploads/Gifford_05_18_20_Redacted_Redacted_9dce2061c9.pdf,2026-08-01,2026-08-01T18:46:04Z,200,1188322,1c40072c0dc356cbfeaf55aedb35379479f214a54e7d81274d12cc1e5f276157,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2639,county_form,,,raw/2020/2020_Gifford_05.18.20_Redacted_Redacted.pdf,text/2020_Gifford_05.18.20_Redacted_Redacted.txt,1,0,in
2020,Paul V. Child,County Recorder,filing text (Office field),medium,,Withdraw/Elimination,,statement,,Taylor Dayton — 2020 County Recorder — Financial Campaign Report (Withdraw/Elimination),https://api.utahcounty.gov/cms/elections/uploads/Child_5_1_20_Redacted_Redacted_a2e707a2aa.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2020,Withdraw/Elimination,,,https://api.utahcounty.gov/cms/elections/uploads/Child_5_1_20_Redacted_Redacted_a2e707a2aa.pdf,2026-08-01,2026-08-01T18:46:11Z,200,1409411,d43fb15b9fbb4513191ff267f346a39feb52710fecb885d732776d83538a5ae5,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2362,unknown,,,raw/2020/2020_Child_5.1.20_Redacted_Redacted.pdf,text/2020_Child_5.1.20_Redacted_Redacted.txt,1,0,in
2020,Anthony Canto,County Surveyor,filing text (Office field),medium,canvass agrees,30 Days after General,General|Anthony Canto - 12/2/2020 -,statement,,Anthony Canto — 2020 County Surveyor — Financial Campaign Report (30 Days after General),https://api.utahcounty.gov/cms/elections/uploads/Canto_Anthony_89fda05c27.pdf,https://api.utahcounty.gov/cms/elections/uploads/Canto_Anthony_31f933972f.pdf|https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/CantoAnthony.pdf,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2020,30 Days after General,,,https://api.utahcounty.gov/cms/elections/uploads/Canto_Anthony_89fda05c27.pdf,2026-08-01,2026-08-01T18:46:07Z,200,1157080,074a5161b8d8ff132a2de1c3afaca5f27f1b72a305264bb074796bc6d4b982bd,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2387,county_form,county,County Surveyor,raw/2020/2020_CantoAnthony.pdf,text/2020_CantoAnthony.txt,3,0,in
2020,Anthony Canto,County Surveyor,filing text (Office field),high,canvass agrees,Anthony Canto - 10/27/2020,,statement,,Anthony Canto — 2020 County Surveyor — Financial Campaign Report (Anthony Canto - 10/27/2020),https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/CantoAnthony_Redacted.pdf,,county_2020_page,county clerk 2020Disclosures.html (Wayback listing + Wayback PDF),https://www.utahcounty.gov/Dept/Clerk/elections/candidates/disclosures/2020Disclosures.html,Anthony Canto - 10/27/2020,,,https://web.archive.org/web/2021id_/https://www.utahcounty.gov/apps/WebLink/Dept/CLERKAUD/CantoAnthony_Redacted.pdf,2026-08-01,2026-08-01T18:45:30Z,200,1242851,c45cc1c1efc672e4f11f87e5e34c57554f46500918208d9e0e43f5593ff32972,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2906,county_form,county,County Surveyor,raw/2020/2020_CantoAnthony_Redacted.pdf,text/2020_CantoAnthony_Redacted.txt,1,0,in
2021,Amelia Powers Gardner,County Clerk,filing text (Office field),high,,End of Term,,statement,,Amelia Powers Gardner — 2021 County Clerk — Financial Campaign Report (End of Term),https://api.utahcounty.gov/cms/elections/uploads/Powers_Gardner_92e9e2da61.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2021,End of Term,,,https://api.utahcounty.gov/cms/elections/uploads/Powers_Gardner_92e9e2da61.pdf,2026-08-01,2026-08-01T18:46:14Z,200,329522,14c24f67ea9231ddc2cb367e52d2932ab0d29325f71682f0df774fde7d400434,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",4012,county_form,,,raw/2021/2021_Powers__Gardner__2.pdf,text/2021_Powers__Gardner__2.txt,1,0,in
2021,Amelia Powers Gardner,County Commission Seat A,filing text (curated override),high,"Office field reads 'Utah County Commission Seat A'. Was office-unresolved. NOTE the channel also mislabels the CYCLE: the API files this under candidacyYear 2021 / 'Special Election', but the form's own Date of Report is 04/02/2022 - a 2022 Commission Seat A filing. election_year is NOT changed here (this file only overrides office); the cycle mislabel is recorded in AVAILABILITY.md.",Special Election,,statement,,Amelia Powers Gardner — 2021 office unresolved — Financial Campaign Report (Special Election),https://api.utahcounty.gov/cms/elections/uploads/Powers_Gardner_9e3b32b043.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2021,Special Election,,,https://api.utahcounty.gov/cms/elections/uploads/Powers_Gardner_9e3b32b043.pdf,2026-08-01,2026-08-01T18:46:13Z,200,366054,c85e1e91e5a77c9385c9a371612473c764f1d16483920273a5b8ee5bed6b1677,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",4641,county_form,,,raw/2021/2021_Powers__Gardner.pdf,text/2021_Powers__Gardner.txt,1,0,unresolved
2022,Heidi Balderree,,,,,Convention,,statement,,Heidi Balderree — 2022 office unresolved — Financial Campaign Report (Convention),https://api.utahcounty.gov/cms/elections/uploads/Balderree_Heidi_4_2_22_Redacted_88108933b0.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2022,Convention,,,https://api.utahcounty.gov/cms/elections/uploads/Balderree_Heidi_4_2_22_Redacted_88108933b0.pdf,2026-08-01,2026-08-01T18:46:19Z,200,4431932,1d8554fae38e62fa23837628f4124e8caa97171b0808e6cdbd6b859c53a9db72,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",5534,unknown,,,raw/2022/2022_Balderree_Heidi_4.2.22_Redacted.pdf,text/2022_Balderree_Heidi_4.2.22_Redacted.txt,1,1,unresolved
2022,Heidi Balderree,,,,,Elimination,,statement,,Heidi Balderree — 2022 office unresolved — Financial Campaign Report (Elimination),https://api.utahcounty.gov/cms/elections/uploads/Balderree_Heidi_5_9_2022_Redacted_77290ae6f1.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2022,Elimination,,,https://api.utahcounty.gov/cms/elections/uploads/Balderree_Heidi_5_9_2022_Redacted_77290ae6f1.pdf,2026-08-01,2026-08-01T18:46:20Z,200,2469388,150af5eeaaec784986c00b046a2fd506200f735d866505cef4915253049f91d8,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",3814,county_form,,,raw/2022/2022_Balderree_Heidi_5.9.2022_Redacted.pdf,text/2022_Balderree_Heidi_5.9.2022_Redacted.txt,1,1,unresolved
2022,John Taylor,,,,,Midterm,,statement,,John Taylor — 2022 office unresolved — Financial Campaign Report (Midterm),https://api.utahcounty.gov/cms/elections/uploads/John_Taylor_Redacted_4fcec48f53.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2022,Midterm,,,https://api.utahcounty.gov/cms/elections/uploads/John_Taylor_Redacted_4fcec48f53.pdf,2026-08-01,2026-08-01T18:47:31Z,200,3054089,47655e5d95453f2a90731cbda918e300291b2114cf47155bff658a35bb4fcf44,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2121,county_form,,,raw/2022/2022_John_Taylor_Redacted.pdf,text/2022_John_Taylor_Redacted.txt,1,1,unresolved
2022,Mark Clement,,,,,Midterm,,statement,,Mark Clement — 2022 office unresolved — Financial Campaign Report (Midterm),https://api.utahcounty.gov/cms/elections/uploads/Mark_Clement_Redacted_f3363ccfa4.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2022,Midterm,,,https://api.utahcounty.gov/cms/elections/uploads/Mark_Clement_Redacted_f3363ccfa4.pdf,2026-08-01,2026-08-01T18:46:17Z,200,321627,76a150da6a2f9bc32103d588c9101b8bf83dadd137f6df439292a7aa4de6e215,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2329,county_form,,,raw/2022/2022_Mark_Clement_Redacted.pdf,text/2022_Mark_Clement_Redacted.txt,1,1,unresolved
2022,Riley Christine,,,,,Midterm,,statement,,Riley Christine — 2022 office unresolved — Financial Campaign Report (Midterm),https://api.utahcounty.gov/cms/elections/uploads/Christine_Riley_Redacted_ce54b0d1fd.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2022,Midterm,,,https://api.utahcounty.gov/cms/elections/uploads/Christine_Riley_Redacted_ce54b0d1fd.pdf,2026-08-01,2026-08-01T18:46:14Z,200,2084268,2f5d1c803d34c00885a210ba002c997f52edc685e7a4a0e071cd976097d35845,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",2353,county_form,,,raw/2022/2022_Christine_Riley_Redacted.pdf,text/2022_Christine_Riley_Redacted.txt,1,1,unresolved
2022,Adam Pomeroy,County Attorney,filing text (Office field),high,,Withdrawal,,statement,,Adam Pomeroy — 2022 County Attorney — Financial Campaign Report (Withdrawal),https://api.utahcounty.gov/cms/elections/uploads/Adam_Pomeroy_1703606b8f.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2022,Withdrawal,,,https://api.utahcounty.gov/cms/elections/uploads/Adam_Pomeroy_1703606b8f.pdf,2026-08-01,2026-08-01T18:47:30Z,200,446599,6b58559fdf3eb96f437d4357225668aa6c9f954a1338f1549579a111b5263571,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",4428,county_form,,,raw/2022/2022_Adam_Pomeroy.pdf,text/2022_Adam_Pomeroy.txt,1,0,in
2022,Adam Pomeroy,County Attorney,filing text (Office field),high,,Convention,,statement,,Adam Pomeroy — 2022 County Attorney — Financial Campaign Report (Convention),https://api.utahcounty.gov/cms/elections/uploads/Pomeroy_Adam_4_4_2022_Redacted_fa90243eb9.pdf,,county_api,api.utahcounty.gov Strapi candidate-disclosures API,https://www.utahcounty.gov/Dept/clerk/elections/candidates/disclosuresByYear.html?year=2022,Convention,,,https://api.utahcounty.gov/cms/elections/uploads/Pomeroy_Adam_4_4_2022_Redacted_fa90243eb9.pdf,2026-08-01,2026-08-01T18:47:29Z,200,1990540,340c3e8a7db759b334d55e165cf6bfe799616d45d17d513440a1d36744e23bdf,scanned,"tesseract OCR (pdftoppm 300dpi, <=25pp)",5933,county_form,,,raw/2022/2022_Pomeroy_Adam_4.4.2022_Redacted.pdf,text/2022_Pomeroy_Adam_4.4.2022_Redacted.txt,1,0,in
