channel,raw_path,text_path,format,extraction_method,bytes,text_chars
wayback_financialreports,raw/wayback_financialreports/5 15 2014 Summary - Kelly Blake_05-08-2014~2.xls,text/wayback_financialreports__5 15 2014 Summary - Kelly Blake_05-08-2014_2.txt,spreadsheet,xlrd cell dump,28672,234
wayback_financialreports,raw/wayback_financialreports/5 15 2014 Summary - Laura Hesson_05-09-2014.xls,text/wayback_financialreports__5 15 2014 Summary - Laura Hesson_05-09-2014.txt,spreadsheet,xlrd cell dump,28672,235
wayback_financialreports,raw/wayback_financialreports/5 15 2014 Summary - Laura Hesson_05-09-2014~2.xls,text/wayback_financialreports__5 15 2014 Summary - Laura Hesson_05-09-2014_2.txt,spreadsheet,xlrd cell dump,28672,235
wayback_financialreports,raw/wayback_financialreports/5 15 2014 Summary - Peato (Pat) L Ena_05-12-2014.xls,text/wayback_financialreports__5 15 2014 Summary - Peato (Pat) L Ena_05-12-2014.txt,spreadsheet,xlrd cell dump,28672,239
wayback_financialreports,raw/wayback_financialreports/5 15 2014 Summary - Peato (Pat) L Ena_05-12-2014~2.xls,text/wayback_financialreports__5 15 2014 Summary - Peato (Pat) L Ena_05-12-2014_2.txt,spreadsheet,xlrd cell dump,28672,239
wayback_financialreports,raw/wayback_financialreports/5 15 2014 Summary-LaRene L_05-05-2014. Cox.pdf,text/wayback_financialreports__5 15 2014 Summary-LaRene L_05-05-2014. Cox.txt,spreadsheet,xlrd cell dump,30720,228
wayback_financialreports,raw/wayback_financialreports/5 15 2014 Summary-LaRene L_05-05-2014. Cox~2.pdf,text/wayback_financialreports__5 15 2014 Summary-LaRene L_05-05-2014. Cox_2.txt,spreadsheet,xlrd cell dump,30720,228
wayback_financialreports,raw/wayback_financialreports/5 15 2014 Summary-Scott P Robison_05-06-2014.xls,text/wayback_financialreports__5 15 2014 Summary-Scott P Robison_05-06-2014.txt,spreadsheet,xlrd cell dump,28672,230
wayback_financialreports,raw/wayback_financialreports/5 15 2014 Summary-Scott P Robison_05-06-2014~2.xls,text/wayback_financialreports__5 15 2014 Summary-Scott P Robison_05-06-2014_2.txt,spreadsheet,xlrd cell dump,28672,230
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Brent Holloway_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Brent Holloway_06-17-2014.txt,spreadsheet,xlrd cell dump,29696,218
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Brent Holloway_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Brent Holloway_06-17-2014_2.txt,spreadsheet,xlrd cell dump,29696,218
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Brock Belnap_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Brock Belnap_06-17-2014.txt,spreadsheet,xlrd cell dump,25088,2702
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Brock Belnap_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Brock Belnap_06-17-2014_2.txt,spreadsheet,xlrd cell dump,25088,2702
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Chris White_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Chris White_06-17-2014.txt,spreadsheet,xlrd cell dump,16384,195
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Chris White_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Chris White_06-17-2014_2.txt,spreadsheet,xlrd cell dump,16384,195
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Cory C Pulsipher_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Cory C Pulsipher_06-17-2014.txt,spreadsheet,xlrd cell dump,16896,452
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Cory C Pulsipher_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Cory C Pulsipher_06-17-2014_2.txt,spreadsheet,xlrd cell dump,16896,452
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - David A Whitehead_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - David A Whitehead_06-17-2014.txt,spreadsheet,xlrd cell dump,16384,173
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - David A Whitehead_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - David A Whitehead_06-17-2014_2.txt,spreadsheet,xlrd cell dump,16384,173
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - David A Whitehead_06-17-2014~3.xls,text/wayback_financialreports__6 17 2014 Contributions - David A Whitehead_06-17-2014_3.txt,spreadsheet,xlrd cell dump,16384,173
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - David B Stirland_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - David B Stirland_06-17-2014.txt,spreadsheet,xlrd cell dump,16384,177
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - David B Stirland_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - David B Stirland_06-17-2014_2.txt,spreadsheet,xlrd cell dump,16384,177
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - David Miller_06-18-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - David Miller_06-18-2014.txt,spreadsheet,xlrd cell dump,18432,1030
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - David Miller_06-18-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - David Miller_06-18-2014_2.txt,spreadsheet,xlrd cell dump,18432,1030
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - David S Eves_06-11-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - David S Eves_06-11-2014.txt,spreadsheet,xlrd cell dump,16384,173
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - David S Eves_06-11-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - David S Eves_06-11-2014_2.txt,spreadsheet,xlrd cell dump,16384,173
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Eileen McKell_06-09-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Eileen McKell_06-09-2014.txt,spreadsheet,xlrd cell dump,16384,175
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Eileen McKell_06-09-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Eileen McKell_06-09-2014_2.txt,spreadsheet,xlrd cell dump,16384,175
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Greg Aldred_05-09-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Greg Aldred_05-09-2014.txt,spreadsheet,xlrd cell dump,16384,184
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Greg Aldred_05-09-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Greg Aldred_05-09-2014_2.txt,spreadsheet,xlrd cell dump,16384,184
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Kelly Blake_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Kelly Blake_06-17-2014.txt,spreadsheet,xlrd cell dump,16384,173
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Kelly Blake_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Kelly Blake_06-17-2014_2.txt,spreadsheet,xlrd cell dump,16384,173
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Kelly Blake_06-17-2014~3.xls,text/wayback_financialreports__6 17 2014 Contributions - Kelly Blake_06-17-2014_3.txt,spreadsheet,xlrd cell dump,16384,173
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Kim M Hafen_06-09-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Kim M Hafen_06-09-2014.txt,spreadsheet,xlrd cell dump,16384,181
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Kim M Hafen_06-09-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Kim M Hafen_06-09-2014_2.txt,spreadsheet,xlrd cell dump,16384,181
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Laura Hesson_06-13-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Laura Hesson_06-13-2014.txt,spreadsheet,xlrd cell dump,16384,174
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Laura Hesson_06-13-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Laura Hesson_06-13-2014_2.txt,spreadsheet,xlrd cell dump,16384,174
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Mark Boyer_05-09-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Mark Boyer_05-09-2014.txt,spreadsheet,xlrd cell dump,16384,184
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Mark Boyer_05-09-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Mark Boyer_05-09-2014_2.txt,spreadsheet,xlrd cell dump,16384,184
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Mark Boyer_05-09-2014~3.xls,text/wayback_financialreports__6 17 2014 Contributions - Mark Boyer_05-09-2014_3.txt,spreadsheet,xlrd cell dump,16384,184
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Nathan Gregg Caplin_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Nathan Gregg Caplin_06-17-2014.txt,spreadsheet,xlrd cell dump,30720,5184
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Nathan Gregg Caplin_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Nathan Gregg Caplin_06-17-2014_2.txt,spreadsheet,xlrd cell dump,30720,5184
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Paul Van Dam_06-11-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Paul Van Dam_06-11-2014.txt,spreadsheet,xlrd cell dump,20992,1699
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Paul Van Dam_06-11-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Paul Van Dam_06-11-2014_2.txt,spreadsheet,xlrd cell dump,20992,1699
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Peato (Pat) L Ena_06-13-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Peato (Pat) L Ena_06-13-2014.txt,spreadsheet,xlrd cell dump,16384,177
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Peato (Pat) L Ena_06-13-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Peato (Pat) L Ena_06-13-2014_2.txt,spreadsheet,xlrd cell dump,16384,177
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Russell Shirts_06-11-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Russell Shirts_06-11-2014.txt,spreadsheet,xlrd cell dump,16384,170
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Russell Shirts_06-11-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Russell Shirts_06-11-2014_2.txt,spreadsheet,xlrd cell dump,16384,170
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Tom Durrant_06-10-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Tom Durrant_06-10-2014.txt,spreadsheet,xlrd cell dump,18432,1142
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Tom Durrant_06-10-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Tom Durrant_06-10-2014_2.txt,spreadsheet,xlrd cell dump,18432,1142
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Tom Durrant_06-10-2014~3.xls,text/wayback_financialreports__6 17 2014 Contributions - Tom Durrant_06-10-2014_3.txt,spreadsheet,xlrd cell dump,18432,1142
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Victor Iverson_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Victor Iverson_06-17-2014.txt,spreadsheet,xlrd cell dump,16896,259
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Victor Iverson_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Victor Iverson_06-17-2014_2.txt,spreadsheet,xlrd cell dump,16896,259
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Zachary Renstrom_06-11-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Zachary Renstrom_06-11-2014.txt,spreadsheet,xlrd cell dump,16896,359
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions - Zachary Renstrom_06-11-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Zachary Renstrom_06-11-2014_2.txt,spreadsheet,xlrd cell dump,16896,359
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions-LaRene L_06-10-2014. Cox.pdf,text/wayback_financialreports__6 17 2014 Contributions-LaRene L_06-10-2014. Cox.txt,spreadsheet,xlrd cell dump,16384,173
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions-LaRene L_06-10-2014. Cox~2.pdf,text/wayback_financialreports__6 17 2014 Contributions-LaRene L_06-10-2014. Cox_2.txt,spreadsheet,xlrd cell dump,16384,173
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions-Scott P Robison_06-11-2014.xls,text/wayback_financialreports__6 17 2014 Contributions-Scott P Robison_06-11-2014.txt,spreadsheet,xlrd cell dump,29184,176
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Contributions-Scott P Robison_06-11-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions-Scott P Robison_06-11-2014_2.txt,spreadsheet,xlrd cell dump,29184,176
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Brent Holloway_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Brent Holloway_06-17-2014.txt,spreadsheet,xlrd cell dump,16896,220
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Brent Holloway_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Brent Holloway_06-17-2014_2.txt,spreadsheet,xlrd cell dump,16896,220
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Brock Belnap_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Brock Belnap_06-17-2014.txt,spreadsheet,xlrd cell dump,24064,1929
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Brock Belnap_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Brock Belnap_06-17-2014_2.txt,spreadsheet,xlrd cell dump,24064,1929
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Chris White_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Chris White_06-17-2014.txt,spreadsheet,xlrd cell dump,16896,223
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Chris White_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Chris White_06-17-2014_2.txt,spreadsheet,xlrd cell dump,16896,223
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Cory C Pulsipher_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Cory C Pulsipher_06-17-2014.txt,spreadsheet,xlrd cell dump,17920,775
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Cory C Pulsipher_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Cory C Pulsipher_06-17-2014_2.txt,spreadsheet,xlrd cell dump,17920,775
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - David A Whitehead_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - David A Whitehead_06-17-2014.txt,spreadsheet,xlrd cell dump,16896,220
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - David A Whitehead_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - David A Whitehead_06-17-2014_2.txt,spreadsheet,xlrd cell dump,16896,220
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - David B Stirland_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - David B Stirland_06-17-2014.txt,spreadsheet,xlrd cell dump,16896,213
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - David B Stirland_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - David B Stirland_06-17-2014_2.txt,spreadsheet,xlrd cell dump,16896,213
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - David Miller_06-18-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - David Miller_06-18-2014.txt,spreadsheet,xlrd cell dump,17408,563
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - David Miller_06-18-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - David Miller_06-18-2014_2.txt,spreadsheet,xlrd cell dump,17408,563
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - David S Eves_06-11-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - David S Eves_06-11-2014.txt,spreadsheet,xlrd cell dump,16896,209
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - David S Eves_06-11-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - David S Eves_06-11-2014_2.txt,spreadsheet,xlrd cell dump,16896,209
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - David S Eves_06-11-2014~3.xls,text/wayback_financialreports__6 17 2014 Expenditures - David S Eves_06-11-2014_3.txt,spreadsheet,xlrd cell dump,16896,209
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Eileen McKell_06-09-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Eileen McKell_06-09-2014.txt,spreadsheet,xlrd cell dump,16896,243
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Eileen McKell_06-09-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Eileen McKell_06-09-2014_2.txt,spreadsheet,xlrd cell dump,16896,243
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Greg Aldred_05-09-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Greg Aldred_05-09-2014.txt,spreadsheet,xlrd cell dump,17920,744
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Greg Aldred_05-09-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Greg Aldred_05-09-2014_2.txt,spreadsheet,xlrd cell dump,17920,744
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Kelly Blake_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Kelly Blake_06-17-2014.txt,spreadsheet,xlrd cell dump,16896,209
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Kelly Blake_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Kelly Blake_06-17-2014_2.txt,spreadsheet,xlrd cell dump,16896,209
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Kim M Hafen_06-09-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Kim M Hafen_06-09-2014.txt,spreadsheet,xlrd cell dump,16896,213
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Kim M Hafen_06-09-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Kim M Hafen_06-09-2014_2.txt,spreadsheet,xlrd cell dump,16896,213
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Laura Hesson_06-13-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Laura Hesson_06-13-2014.txt,spreadsheet,xlrd cell dump,16896,210
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Laura Hesson_06-13-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Laura Hesson_06-13-2014_2.txt,spreadsheet,xlrd cell dump,16896,210
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Mark Boyer_05-09-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Mark Boyer_05-09-2014.txt,spreadsheet,xlrd cell dump,17408,442
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Mark Boyer_05-09-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Mark Boyer_05-09-2014_2.txt,spreadsheet,xlrd cell dump,17408,442
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Mark Boyer_05-09-2014~3.xls,text/wayback_financialreports__6 17 2014 Expenditures - Mark Boyer_05-09-2014_3.txt,spreadsheet,xlrd cell dump,17408,442
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Nathan Gregg Caplin_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Nathan Gregg Caplin_06-17-2014.txt,spreadsheet,xlrd cell dump,31232,3045
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Nathan Gregg Caplin_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Nathan Gregg Caplin_06-17-2014_2.txt,spreadsheet,xlrd cell dump,31232,3045
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Paul Van Dam_06-11-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Paul Van Dam_06-11-2014.txt,spreadsheet,xlrd cell dump,18432,865
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Paul Van Dam_06-11-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Paul Van Dam_06-11-2014_2.txt,spreadsheet,xlrd cell dump,18432,865
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Peato (Pat) L Ena_06-13-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Peato (Pat) L Ena_06-13-2014.txt,spreadsheet,xlrd cell dump,16896,213
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Peato (Pat) L Ena_06-13-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Peato (Pat) L Ena_06-13-2014_2.txt,spreadsheet,xlrd cell dump,16896,213
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Russell Shirts_06-11-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Russell Shirts_06-11-2014.txt,spreadsheet,xlrd cell dump,16896,217
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Russell Shirts_06-11-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Russell Shirts_06-11-2014_2.txt,spreadsheet,xlrd cell dump,16896,217
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Tom Durrant_06-10-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Tom Durrant_06-10-2014.txt,spreadsheet,xlrd cell dump,19968,1221
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Tom Durrant_06-10-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Tom Durrant_06-10-2014_2.txt,spreadsheet,xlrd cell dump,19968,1221
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Victor Iverson_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Victor Iverson_06-17-2014.txt,spreadsheet,xlrd cell dump,17920,610
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Victor Iverson_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Victor Iverson_06-17-2014_2.txt,spreadsheet,xlrd cell dump,17920,610
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Victor Iverson_06-17-2014~3.xls,text/wayback_financialreports__6 17 2014 Expenditures - Victor Iverson_06-17-2014_3.txt,spreadsheet,xlrd cell dump,17920,610
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Zachary Renstrom_06-11-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Zachary Renstrom_06-11-2014.txt,spreadsheet,xlrd cell dump,17920,646
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures - Zachary Renstrom_06-11-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures - Zachary Renstrom_06-11-2014_2.txt,spreadsheet,xlrd cell dump,17920,646
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures-LaRene L_06-10-2014. Cox.pdf,text/wayback_financialreports__6 17 2014 Expenditures-LaRene L_06-10-2014. Cox.txt,spreadsheet,xlrd cell dump,16896,210
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures-LaRene L_06-10-2014. Cox~2.pdf,text/wayback_financialreports__6 17 2014 Expenditures-LaRene L_06-10-2014. Cox_2.txt,spreadsheet,xlrd cell dump,16896,210
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures-Scott P Robison_06-11-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures-Scott P Robison_06-11-2014.txt,spreadsheet,xlrd cell dump,16896,212
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Expenditures-Scott P Robison_06-11-2014~2.xls,text/wayback_financialreports__6 17 2014 Expenditures-Scott P Robison_06-11-2014_2.txt,spreadsheet,xlrd cell dump,16896,212
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Summary - Brent Holloway_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Summary - Brent Holloway_06-17-2014.txt,spreadsheet,xlrd cell dump,28672,254
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Summary - Brent Holloway_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Summary - Brent Holloway_06-17-2014_2.txt,spreadsheet,xlrd cell dump,28672,254
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Summary - Brock Belnap_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Summary - Brock Belnap_06-17-2014.txt,spreadsheet,xlrd cell dump,28672,278
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Summary - Brock Belnap_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Summary - Brock Belnap_06-17-2014_2.txt,spreadsheet,xlrd cell dump,28672,278
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Summary - Chris White_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Summary - Chris White_06-17-2014.txt,spreadsheet,xlrd cell dump,28672,264
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Summary - Chris White_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Summary - Chris White_06-17-2014_2.txt,spreadsheet,xlrd cell dump,28672,264
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Summary - Chris White_06-17-2014~3.xls,text/wayback_financialreports__6 17 2014 Summary - Chris White_06-17-2014_3.txt,spreadsheet,xlrd cell dump,28672,264
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Summary - Cory C Pulsipher_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Summary - Cory C Pulsipher_06-17-2014.txt,spreadsheet,xlrd cell dump,28672,276
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Summary - Cory C Pulsipher_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Summary - Cory C Pulsipher_06-17-2014_2.txt,spreadsheet,xlrd cell dump,28672,276
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Summary - David A Whitehead_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Summary - David A Whitehead_06-17-2014.txt,spreadsheet,xlrd cell dump,22528,254
wayback_financialreports,raw/wayback_financialreports/6 17 2014 Summary - David A Whitehead_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Summary - David A Whitehead_06-17-2014_2.txt,spreadsheet,xlrd cell dump,22528,254
