candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review,geometry
Brock Belnap,Attorney,,2014,2014-10-28,,2014-04-02,Oh My Heck Marketing,Oh My Heck Marketing,Campaign Art Design &,267.22,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,10,high,washco_split/text,1,Sheet1!E10
Brock Belnap,Attorney,,2014,2014-10-28,,2014-04-02,Washington County Republican Party,Washington County Republican Party,Convention table space fee,100.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,12,high,washco_split/text,1,Sheet1!E12
Brock Belnap,Attorney,,2014,2014-10-28,,2014-04-02,Home Depot,Home Depot,Electioneering Supplies,67.66,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,14,high,washco_split/text,1,Sheet1!E14
Brock Belnap,Attorney,,2014,2014-10-28,,2014-04-03,Hurst Ace Hardware,Hurst Ace Hardware,Electioneering Supplies,9.02,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,15,high,washco_split/text,1,Sheet1!E15
Brock Belnap,Attorney,,2014,2014-10-28,,2014-04-10,Oh My Heck Marketing,Oh My Heck Marketing,Poster Board & Ad Graphics,107.84,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,16,high,washco_split/text,1,Sheet1!E16
Brock Belnap,Attorney,,2014,2014-10-28,,2014-04-10,Oh My Heck Marketing,Oh My Heck Marketing,Convention Mailers,278.45,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,17,high,washco_split/text,1,Sheet1!E17
Brock Belnap,Attorney,,2014,2014-10-28,,2014-04-13,GoDaddy,GoDaddy,Website,13.17,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,18,high,washco_split/text,1,Sheet1!E18
Brock Belnap,Attorney,,2014,2014-10-28,,2014-04-16,Harland Clarke Checks,Harland Clarke Checks,Campaign Checks,29.95,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,19,high,washco_split/text,1,Sheet1!E19
Brock Belnap,Attorney,,2014,2014-10-28,,2014-04-21,Dave Becker,Dave Becker,Campaign Photography,200.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,20,high,washco_split/text,1,Sheet1!E20
Brock Belnap,Attorney,,2014,2014-10-28,,2014-04-27,Partyland,Partyland,Parade Supplies,59.46,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,21,high,washco_split/text,1,Sheet1!E21
Brock Belnap,Attorney,,2014,2014-10-28,,2014-04-28,Oh My Heck Marketing,Oh My Heck Marketing,Campaign Yard Signs & Banner,2153.84,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,22,high,washco_split/text,1,Sheet1!E22
Brock Belnap,Attorney,,2014,2014-10-28,,2014-04-29,Jodi Borgeson,Jodi Borgeson,Sullpies/refreshments,45.82,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,23,high,washco_split/text,1,Sheet1!E23
Brock Belnap,Attorney,,2014,2014-10-28,,2014-05-13,Oh My Heck Marketing,Oh My Heck Marketing,Signs,1848.38,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,25,high,washco_split/text,1,Sheet1!E25
Brock Belnap,Attorney,,2014,2014-10-28,,2014-05-14,Old North Wire Products,Old North Wire Products,Yard Sign Stands,158.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,26,high,washco_split/text,1,Sheet1!E26
Brock Belnap,Attorney,,2014,2014-10-28,,2014-05-16,GoDaddy,GoDaddy,Website,55.69,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,27,high,washco_split/text,1,Sheet1!E27
Brock Belnap,Attorney,,2014,2014-10-28,,2014-05-19,Mail Chimp,Mail Chimp,Email Server,50.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,28,high,washco_split/text,1,Sheet1!E28
Brock Belnap,Attorney,,2014,2014-10-28,,2014-05-22,Home Depot,Home Depot,Campaign Sign supplies,57.23,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,29,high,washco_split/text,1,Sheet1!E29
Brock Belnap,Attorney,,2014,2014-10-28,,2014-05-27,Oh My Heck Marketing,Oh My Heck Marketing,Yard Signs,1612.34,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,30,high,washco_split/text,1,Sheet1!E30
Brock Belnap,Attorney,,2014,2014-10-28,,2014-05-28,Oh My Heck Marketing,Oh My Heck Marketing,Radio Spot Purchase,999.60,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,31,high,washco_split/text,1,Sheet1!E31
Brock Belnap,Attorney,,2014,2014-10-28,,2014-05-30,The Independent Newspaper,The Independent Newspaper,Ad,250.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,32,high,washco_split/text,1,Sheet1!E32
Brock Belnap,Attorney,,2014,2014-10-28,,2014-05-30,Home Depot,Home Depot,Zip Ties,28.62,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,33,high,washco_split/text,1,Sheet1!E33
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-02,Oh My Heck Marketing,Oh My Heck Marketing,Radio Spot Purchase,500.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,34,high,washco_split/text,1,Sheet1!E34
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-02,Oh My Heck Marketing,Oh My Heck Marketing,Radio Sport Purchase,2507.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,35,high,washco_split/text,1,Sheet1!E35
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-02,Oh My Heck Marketing,Oh My Heck Marketing,Postcard Mailers/Design &,991.65,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,36,high,washco_split/text,1,Sheet1!E36
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-03,Robocent,Robocent,Auto Calls,25.02,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,38,high,washco_split/text,1,Sheet1!E38
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-04,The Spectrum,The Spectrum,Ad,837.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,39,high,washco_split/text,1,Sheet1!E39
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-04,Post Office,Post Office,Stamps,49.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,40,high,washco_split/text,1,Sheet1!E40
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-05,Oh My Heck Marketing,Oh My Heck Marketing,Radio Spot Purchases,1518.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,41,high,washco_split/text,1,Sheet1!E41
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-07,Oh My Heck Marketing,Oh My Heck Marketing,Senior Sampler Ads/Spectrum,1019.15,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,42,high,washco_split/text,1,Sheet1!E42
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-06,Home Depot,Home Depot,Plywood for Big Signs,80.13,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,44,high,washco_split/text,1,Sheet1!E44
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-06,Oh My Heck Marketing,Oh My Heck Marketing,St George News Ads,1400.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,45,high,washco_split/text,1,Sheet1!E45
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-07,Oh My Heck Marketing,Oh My Heck Marketing,Mailer,3109.96,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,46,high,washco_split/text,1,Sheet1!E46
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-09,Oh My Heck Marketing,Oh My Heck Marketing,Flyers,66.22,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,47,high,washco_split/text,1,Sheet1!E47
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-11,Oh My Heck Marketing,Oh My Heck Marketing,Signs,616.25,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,48,high,washco_split/text,1,Sheet1!E48
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-13,The Spectrum,The Spectrum,Ad,1711.71,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,49,high,washco_split/text,1,Sheet1!E49
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-14,Oh My Heck Marketing,Oh My Heck Marketing,Ad Design,214.47,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,50,high,washco_split/text,1,Sheet1!E50
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-14,Oh My Heck Marketing,Oh My Heck Marketing,Ad,500.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,51,high,washco_split/text,1,Sheet1!E51
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-14,Oh My Heck Marketing,Oh My Heck Marketing,Ad Design,33.44,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,52,high,washco_split/text,1,Sheet1!E52
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-14,The Spectrum,The Spectrum,Ad,515.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,53,high,washco_split/text,1,Sheet1!E53
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-14,Dane and Associates,Dane and Associates,Auto Calls,532.38,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,54,high,washco_split/text,1,Sheet1!E54
Brock Belnap,Attorney,,2014,2014-10-28,,2014-06-14,Oh My Heck Marketing,Oh My Heck Marketing,Billboard,1500.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Brock Belnap_10-29-2014.xls,wayback_financialreports|2014-10-28|BROCK BELNAP,55,high,washco_split/text,1,Sheet1!E55
Chris White,Commission Seat A,,2014,2014-10-28,,2014-03-20,Washington County Clerk,Washington County Clerk,Application,378.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Chris White_10-28-2014.xls,wayback_financialreports|2014-10-28|CHRIS WHITE,4,high,washco_split/text,0,Sheet1!E4
Chris White,Commission Seat A,,2014,2014-10-28,,2014-10-24,Walmart,Walmart,Parade Candy,56.07,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Chris White_10-28-2014.xls,wayback_financialreports|2014-10-28|CHRIS WHITE,5,high,washco_split/text,0,Sheet1!E5
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,,Washington County Republican Party,Washington County Republican Party,Lincoln Day Breakfast Table,150.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,4,high,washco_split/text,1,Sheet1!E4
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-03-14,Washington County,Washington County,Filing Fee,497.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,6,high,washco_split/text,1,Sheet1!E6
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-03-22,Red Lobster,Red Lobster,Campaign Meeting,92.70,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,7,high,washco_split/text,1,Sheet1!E7
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-03-25,Washington County Republican Party,Washington County Republican Party,Electioneering Table,100.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,8,high,washco_split/text,1,Sheet1!E8
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-03-27,Lowes,Lowes,Sign Supplies,77.93,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,10,high,washco_split/text,1,Sheet1!E10
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-03-29,Lifetime,Lifetime,Chairs for Meet & Greet,302.55,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,11,high,washco_split/text,1,Sheet1!E11
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-03-31,Oh My Heck Marketing,Oh My Heck Marketing,Advertising (Bags & Buttons),939.69,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,13,high,washco_split/text,1,Sheet1!E13
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-04-03,Dollar Tree,Dollar Tree,Meet & Greet Expenses,57.38,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,14,high,washco_split/text,1,Sheet1!E14
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-04-03,Dixie State Catering,Dixie State Catering,Meet & Greet Expenses,129.36,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,15,high,washco_split/text,1,Sheet1!E15
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-04-03,WCRW,Wcrw,Luncheon,15.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,16,high,washco_split/text,1,Sheet1!E16
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-04-15,Brock Belnap,Brock Belnap,Campaign Donation,1500.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,17,high,washco_split/text,1,Sheet1!E17
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-04-15,Ridgeview Gardens,Ridgeview Gardens,Meet & Greet Expenses,185.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,18,high,washco_split/text,1,Sheet1!E18
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-05-15,WCRW,Wcrw,Luncheon,15.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,19,high,washco_split/text,1,Sheet1!E19
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-05-22,WalMart,WalMart,Meet & Greet Expenses,97.83,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,20,high,washco_split/text,1,Sheet1!E20
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-05-23,Lifetime Store,Lifetime Store,Meet & Greet Expenses,201.80,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,21,high,washco_split/text,1,Sheet1!E21
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-06-26,Del Taco,Del Taco,Meet & Greet Expenses,18.23,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,22,high,washco_split/text,1,Sheet1!E22
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-06-26,Chick-Fil-A,Chick-Fil-A,Meet & Greet Expenses,55.13,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,23,high,washco_split/text,1,Sheet1!E23
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-06-26,Buffalo Wild Wings,Buffalo Wild Wings,Meet & Greet Expenses,96.50,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,24,high,washco_split/text,1,Sheet1!E24
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-08-27,Habitat for Humanity,Habitat for Humanity,Charitible Contribution,100.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,25,high,washco_split/text,1,Sheet1!E25
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-08-28,WCRW,Wcrw,Meet & Greet Expenses,15.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,26,high,washco_split/text,1,Sheet1!E26
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-09-04,Winkel Distribution,Winkel Distribution,Meet & Greet Expenses,83.30,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,27,high,washco_split/text,1,Sheet1!E27
Cory C Pulsipher,Sheriff,,2014,2014-10-21,,2014-10-06,Lifetime,Lifetime,Meet & Greet Expenses,220.92,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - Cory C Pulsipher_10-21-2014.xls,wayback_financialreports|2014-10-28|CORY C PULSIPHER,28,high,washco_split/text,1,Sheet1!E28
David A Whitehead,Treasurer,,2014,2014-10-22,,2014-03-14,Washington County Clerk,Washington County Clerk,Filing Fee,641.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David A Whitehead_10-22-2014.xls,wayback_financialreports|2014-10-28|DAVID A WHITEHEAD,4,high,washco_split/text,0,Sheet1!E4
David Miller,Assessor,,2014,2014-08-15,,2014-02-24,US Postmaster,US Postmaster,Stamps,49.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,4,high,washco_split/text,0,Sheet1!E4
David Miller,Assessor,,2014,2014-08-15,,2014-03-03,Staples,Staples,Envelopes & Glue,25.26,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,5,high,washco_split/text,0,Sheet1!E5
David Miller,Assessor,,2014,2014-08-15,,2014-03-03,US Postmaster,US Postmaster,Stamps,147.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,6,high,washco_split/text,0,Sheet1!E6
David Miller,Assessor,,2014,2014-08-15,,2014-03-14,Washington County Clerk,Washington County Clerk,Election Fee,641.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,7,high,washco_split/text,0,Sheet1!E7
David Miller,Assessor,,2014,2014-08-15,,2014-03-21,Alpha Graphics,Alpha Graphics,Letter Head & Envelopes,397.45,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,8,high,washco_split/text,0,Sheet1!E8
David Miller,Assessor,,2014,2014-08-15,,2014-03-26,Alpha Graphics,Alpha Graphics,Campaign Brochures,345.88,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,9,high,washco_split/text,0,Sheet1!E9
David Miller,Assessor,,2014,2014-08-15,,2014-03-26,Harmons,Harmons,,294.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,10,high,washco_split/text,0,Sheet1!E10
David Miller,Assessor,,2014,2014-08-15,,2014-04-04,Washington County Republican Party,Washington County Republican Party,Electioneering Fee,100.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,11,high,washco_split/text,0,Sheet1!E11
David Miller,Assessor,,2014,2014-08-15,,2014-03-31,Hurst,Hurst,Stamps,147.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,13,high,washco_split/text,0,Sheet1!E13
David Miller,Assessor,,2014,2014-08-15,,2014-04-04,Design To Print,Design To Print,Campaign Signs,920.13,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,14,high,washco_split/text,0,Sheet1!E14
David Miller,Assessor,,2014,2014-08-15,,2014-04-07,Discount Mag,Discount Mag,Campaign Pens,368.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,15,high,washco_split/text,0,Sheet1!E15
David Miller,Assessor,,2014,2014-08-15,,2014-02-21,Zion Food Mart,Zion Food Mart,Fuel,49.99,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,16,high,washco_split/text,0,Sheet1!E16
David Miller,Assessor,,2014,2014-08-15,,2014-02-28,Smith's,Smith's,Fuel,43.05,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,17,high,washco_split/text,0,Sheet1!E17
David Miller,Assessor,,2014,2014-08-15,,2014-03-18,Smith's,Smith's,Fuel,36.16,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,18,high,washco_split/text,0,Sheet1!E18
David Miller,Assessor,,2014,2014-08-15,,2014-03-22,St George Ink & Toner,St George Ink & Toner,Printer Cartridges,35.04,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,19,high,washco_split/text,0,Sheet1!E19
David Miller,Assessor,,2014,2014-08-15,,2014-03-22,St George Ink & Toner,St George Ink & Toner,Printer Cartridges,24.43,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,20,high,washco_split/text,0,Sheet1!E20
David Miller,Assessor,,2014,2014-08-15,,2014-03-23,Mira Monte,Mira Monte,Fuel,57.99,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,21,high,washco_split/text,0,Sheet1!E21
David Miller,Assessor,,2014,2014-08-15,,2014-03-28,Staples,Staples,Thank You Envelopes,14.12,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,22,high,washco_split/text,0,Sheet1!E22
David Miller,Assessor,,2014,2014-08-15,,2014-03-30,Gage Miller,Gage Miller,Graphic Design,700.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,23,high,washco_split/text,0,Sheet1!E23
David Miller,Assessor,,2014,2014-08-15,,2014-03-30,Hurst's,Hurst's,Stamps,49.00,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,24,high,washco_split/text,0,Sheet1!E24
David Miller,Assessor,,2014,2014-08-15,,,St George Ink & Toner,St George Ink & Toner,Printer Cartridges,21.24,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,25,high,washco_split/text,1,Sheet1!E25
David Miller,Assessor,,2014,2014-08-15,,2014-04-03,Mira Monte,Mira Monte,Fuel,61.53,False,False,raw/wayback_financialreports/10 28 2014 Expenditures - David Miller_10-17-2014.xls,wayback_financialreports|2014-10-28|DAVID MILLER,26,high,washco_split/text,0,Sheet1!E26
