date,candidate,office,reporting_year,reporting_year_source,cycle_year,cycle_year_source,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,text_path,bytes,sha256,channel,source_archive,wayback_timestamp,fetch_url,doc_kind,posted_date,date_source,office_source,office_confidence,roster_match,document_office_raw,portal_office,document_candidate,candidate_source,label_conflict,cycle_parity_flag,needs_review,notes,alt_source_urls,n_identical_copies
2014-04-04,Nathan Gregg Caplin,Attorney,2014,document,2014,document,2014,,,"Summary - Nathan Gregg Caplin (Attorney, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Summary - Nathan Gregg Caplin_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Summary - Nathan Gregg Caplin_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Summary - Nathan Gregg Caplin_04-04-2014.txt,28672,25dc590ac7f004a85d6894df64a7f473720b3598c1de20d1e51e6fa28ffd53d3,wayback_financialreports,wayback,20140731162915,https://web.archive.org/web/20140731162915id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Summary%20-%20Nathan%20Gregg%20Caplin_04-04-2014.xls,summary,2014-04-04,report_label,document,high,NATHAN CAPLIN @2014,ATTORNEY,,Nathan Gregg Caplin,document,,,0,,,1
2014-06-17,Nathan Gregg Caplin,Attorney,2014,filename,2014,even_reporting_year,,,,"Contributions - Nathan Gregg Caplin (Attorney, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Contributions - Nathan Gregg Caplin_06-17-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Contributions - Nathan Gregg Caplin_06-17-2014~2.xls,text/wayback_financialreports__6 17 2014 Contributions - Nathan Gregg Caplin_06-17-2014_2.txt,30720,b9a4bb188f0f07e238b14ec54f5fbaf5ae9088bbe655f1016b7a260d6aba71ee,wayback_financialreports,wayback,20140731162921,https://web.archive.org/web/20140731162921id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Contributions%20-%20Nathan%20Gregg%20Caplin_06-17-2014.xls,contributions,2014-06-17,report_label,document,high,NATHAN CAPLIN @2014,ATTORNEY County,,Nathan Gregg Caplin,document,,,0,,,1
2014-06-17,Nathan Gregg Caplin,Attorney,2014,filename,2014,even_reporting_year,,,,"Expenditures - Nathan Gregg Caplin (Attorney, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Expenditures - Nathan Gregg Caplin_06-17-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Expenditures - Nathan Gregg Caplin_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Nathan Gregg Caplin_06-17-2014.txt,31232,f5d0d1af418afe2809f8aacd22f4ac1415fd1577c4bbc989cca16e1d16d89762,wayback_financialreports,wayback,20140731162922,https://web.archive.org/web/20140731162922id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Expenditures%20-%20Nathan%20Gregg%20Caplin_06-17-2014.xls,expenditures,2014-06-17,report_label,document,high,NATHAN CAPLIN @2014,ATTORNEY,,Nathan Gregg Caplin,document,,,0,,,1
2014-06-17,Nathan Gregg Caplin,Attorney,2014,document,2014,document,2014,,,"Summary - Nathan Gregg Caplin (Attorney, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Summary - Nathan Gregg Caplin_06-17-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Summary - Nathan Gregg Caplin_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Summary - Nathan Gregg Caplin_06-17-2014.txt,28672,536e3847264721c85c4a1cd7099a08fcdc55dcdc02c48c84de580056d8a65a2f,wayback_financialreports,wayback,20140731162919,https://web.archive.org/web/20140731162919id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Summary%20-%20Nathan%20Gregg%20Caplin_06-17-2014.xls,summary,2014-06-17,report_label,document,high,NATHAN CAPLIN @2014,ATTORNEY,,Nathan Gregg Caplin,document,,,0,,,1
2014-10-28,Nathan Gregg Caplin,Attorney,2014,filename,2014,even_reporting_year,,,,"Contributions - Nathan Gregg Caplin (Attorney, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Contributions - Nathan Gregg Caplin_10-29-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Contributions - Nathan Gregg Caplin_10-29-2014.xls,text/wayback_financialreports__10 28 2014 Contributions - Nathan Gregg Caplin_10-29-2014.txt,31232,a9a61308361bbe1699043b57d7a9b7255c5c0411fe272147ccf5b722147f4fef,wayback_financialreports,wayback,20150407214350,https://web.archive.org/web/20150407214350id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Contributions%20-%20Nathan%20Gregg%20Caplin_10-29-2014.xls,contributions,2014-10-29,report_label,document,high,NATHAN CAPLIN @2014,ATTORNEY County,,Nathan Gregg Caplin,document,,,0,,,1
2014-10-28,Nathan Gregg Caplin,Attorney,2014,filename,2014,even_reporting_year,,,,"Expenditures - Nathan Gregg Caplin (Attorney, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Expenditures - Nathan Gregg Caplin_10-29-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Expenditures - Nathan Gregg Caplin_10-29-2014.xls,text/wayback_financialreports__10 28 2014 Expenditures - Nathan Gregg Caplin_10-29-2014.txt,33280,a8f29db3405f25a77de11d203b3153898b3c21d15326919fe97215859d29b757,wayback_financialreports,wayback,20150407214351,https://web.archive.org/web/20150407214351id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Expenditures%20-%20Nathan%20Gregg%20Caplin_10-29-2014.xls,expenditures,2014-10-29,report_label,document,high,NATHAN CAPLIN @2014,ATTORNEY,,Nathan Gregg Caplin,document,,,0,,,1
2014-10-28,Nathan Gregg Caplin,Attorney,2014,document,2014,document,2014,,,"Summary - Nathan Gregg Caplin (Attorney, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Summary - Nathan Gregg Caplin_10-29-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Summary - Nathan Gregg Caplin_10-29-2014.xls,text/wayback_financialreports__10 28 2014 Summary - Nathan Gregg Caplin_10-29-2014.txt,28672,3273000106c1059d9ee83a3dbed8003bb60c8c27f8e9396448541c502684a1f6,wayback_financialreports,wayback,20150407214349,https://web.archive.org/web/20150407214349id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Summary%20-%20Nathan%20Gregg%20Caplin_10-29-2014.xls,summary,2014-10-29,report_label,document,high,NATHAN CAPLIN @2014,ATTORNEY,,Nathan Gregg Caplin,document,,,0,,,1
2015-01-05,Nathan Gregg Caplin,Attorney,2014,document,2014,document,2014,,,"Summary - Nathan Gregg Caplin (Attorney, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Summary - Nathan Gregg Caplin_01-13-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Summary - Nathan Gregg Caplin_01-13-2015.xls,text/wayback_financialreports__1 5 2015 Summary - Nathan Gregg Caplin_01-13-2015.txt,28672,aed22ed6f49ab2add3dc2042d8056fe0795ee3a938857ce5056ceb7eee7ad3bf,wayback_financialreports,wayback,20150407214356,https://web.archive.org/web/20150407214356id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Summary%20-%20Nathan%20Gregg%20Caplin_01-13-2015.xls,summary,2015-01-13,report_label,document,high,NATHAN CAPLIN @any,ATTORNEY,,Nathan Gregg Caplin,document,,,0,,,1
2014-04-04,Kim M Hafen,Clerk/Auditor,2014,filename,2014,even_reporting_year,,,,"Contributions - Kim M Hafen (Clerk/Auditor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Contributions - Kim M Hafen_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Contributions - Kim M Hafen_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Contributions - Kim M Hafen_04-04-2014.txt,18432,cfa5fc9cb1316c8553e2340d6ba8819ac99b1f5d5631fccd0b46c07d6a91a84e,wayback_financialreports,wayback,20140731162923,https://web.archive.org/web/20140731162923id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Contributions%20-%20Kim%20M%20Hafen_04-04-2014.xls,contributions,2014-04-04,report_label,document,high,KIM HAFEN @2014,Clerk/Auditor,,Kim M Hafen,document,,,0,,,1
2014-04-04,Kim M Hafen,Clerk/Auditor,2014,filename,2014,even_reporting_year,,,,"Expenditures - Kim M Hafen (Clerk/Auditor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Expenditures - Kim M Hafen_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Expenditures - Kim M Hafen_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Expenditures - Kim M Hafen_04-04-2014.txt,18944,07d17bf685eba35422024ec41462d85cd5a48277988187f47b558ee5b84371ff,wayback_financialreports,wayback,20140731162924,https://web.archive.org/web/20140731162924id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Expenditures%20-%20Kim%20M%20Hafen_04-04-2014.xls,expenditures,2014-04-04,report_label,document,high,KIM HAFEN @2014,Clerk/Auditor,,Kim M Hafen,document,,,0,,,1
2014-04-04,Kim M Hafen,Clerk/Auditor,2014,document,2014,document,2014,,,"Summary - Kim M Hafen (Clerk/Auditor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Summary - Kim M Hafen_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Summary - Kim M Hafen_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Summary - Kim M Hafen_04-04-2014.txt,24576,69b242bb310b066355cc1b63961a4908bbac7f07aa02e336167eb2973b795fa9,wayback_financialreports,wayback,20140731162923,https://web.archive.org/web/20140731162923id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Summary%20-%20Kim%20M%20Hafen_04-04-2014.xls,summary,2014-04-04,report_label,document,high,KIM HAFEN @2014,CLERK/AUDITOR,,Kim M Hafen,document,,,0,,,1
2014-06-17,Kim M Hafen,Clerk/Auditor,2014,filename,2014,even_reporting_year,,,,"Contributions - Kim M Hafen (Clerk/Auditor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Contributions - Kim M Hafen_06-09-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Contributions - Kim M Hafen_06-09-2014.xls,text/wayback_financialreports__6 17 2014 Contributions - Kim M Hafen_06-09-2014.txt,16384,ea4f40f256a27e6d6d7d07e1670bef548f95d09bcac7c70a9a1ef955244816b3,wayback_financialreports,wayback,20140731162926,https://web.archive.org/web/20140731162926id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Contributions%20-%20Kim%20M%20Hafen_06-09-2014.xls,contributions,2014-06-09,report_label,document,high,KIM HAFEN @2014,Clerk/Auditor,,Kim M Hafen,document,,,0,,,1
2014-06-17,Kim M Hafen,Clerk/Auditor,2014,filename,2014,even_reporting_year,,,,"Expenditures - Kim M Hafen (Clerk/Auditor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Expenditures - Kim M Hafen_06-09-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Expenditures - Kim M Hafen_06-09-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Kim M Hafen_06-09-2014.txt,16896,dbc4559b7277c4701422b4a65758c1a7c081a69addd0bfe8af334e22619ea858,wayback_financialreports,wayback,20140731162927,https://web.archive.org/web/20140731162927id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Expenditures%20-%20Kim%20M%20Hafen_06-09-2014.xls,expenditures,2014-06-09,report_label,document,high,KIM HAFEN @2014,Clerk/Auditor,,Kim M Hafen,document,,,0,,,1
2014-06-17,Kim M Hafen,Clerk/Auditor,2014,document,2014,document,2014,,,"Summary - Kim M Hafen (Clerk/Auditor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Summary - Kim M Hafen_06-09-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Summary - Kim M Hafen_06-09-2014~2.xls,text/wayback_financialreports__6 17 2014 Summary - Kim M Hafen_06-09-2014_2.txt,22528,3741a4079017e610a0a56df07f85946dd5fbf8809ffecebaec45d11cda7feb36,wayback_financialreports,wayback,20140731162925,https://web.archive.org/web/20140731162925id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Summary%20-%20Kim%20M%20Hafen_06-09-2014.xls,summary,2014-06-09,report_label,document,high,KIM HAFEN @2014,CLERK/AUDITOR,,Kim M Hafen,document,,,0,,,1
2014-10-28,Kim M Hafen,Clerk/Auditor,2014,filename,2014,even_reporting_year,,,,"Contributions - Kim M Hafen (Clerk/Auditor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Contributions - Kim M Hafen_10-17-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Contributions - Kim M Hafen_10-17-2014.xls,text/wayback_financialreports__10 28 2014 Contributions - Kim M Hafen_10-17-2014.txt,16384,614d31daa03656a3023328fcb41273a4d811acd3343779883ab2c7740005fe7e,wayback_financialreports,wayback,20150407214410,https://web.archive.org/web/20150407214410id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Contributions%20-%20Kim%20M%20Hafen_10-17-2014.xls,contributions,2014-10-17,report_label,document,high,KIM HAFEN @2014,Clerk/Auditor,,Kim M Hafen,document,,,0,,,1
2014-10-28,Kim M Hafen,Clerk/Auditor,2014,filename,2014,even_reporting_year,,,,"Expenditures - Kim M Hafen (Clerk/Auditor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Expenditures - Kim M Hafen_10-17-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Expenditures - Kim M Hafen_10-17-2014.xls,text/wayback_financialreports__10 28 2014 Expenditures - Kim M Hafen_10-17-2014.txt,16896,e89c809e9cc5b996e7883621536d59a0ff2a1191aa8594beb81168c7c7eaa30f,wayback_financialreports,wayback,20150407214411,https://web.archive.org/web/20150407214411id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Expenditures%20-%20Kim%20M%20Hafen_10-17-2014.xls,expenditures,2014-10-17,report_label,document,high,KIM HAFEN @2014,Clerk/Auditor,,Kim M Hafen,document,,,0,,,1
2014-10-28,Kim M Hafen,Clerk/Auditor,2014,document,2014,document,2014,,,"Summary - Kim M Hafen (Clerk/Auditor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Summary - Kim M Hafen_10-17-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Summary - Kim M Hafen_10-17-2014.xls,text/wayback_financialreports__10 28 2014 Summary - Kim M Hafen_10-17-2014.txt,23040,33f1cdbda45f2e691185a4dbbed08864edbe4d773f31088e2d6fbbb0e30befac,wayback_financialreports,wayback,20150407214410,https://web.archive.org/web/20150407214410id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Summary%20-%20Kim%20M%20Hafen_10-17-2014.xls,summary,2014-10-17,report_label,document,high,KIM HAFEN @2014,CLERK/AUDITOR,,Kim M Hafen,document,,,0,,,1
2015-01-05,Kim M Hafen,Clerk/Auditor,2014,document,2014,document,2014,,,"Summary - Kim M Hafen (Clerk/Auditor, 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/1 5 2015 Summary - Kim M Hafen_01-07-2015.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/1 5 2015 Summary - Kim M Hafen_01-07-2015.xls,text/wayback_financialreports__1 5 2015 Summary - Kim M Hafen_01-07-2015.txt,23040,7a352bd72d9ee5d41350144627dd4ccbeec07ec8384616f6ac946ed179ec52ea,wayback_financialreports,wayback,20150407214412,https://web.archive.org/web/20150407214412id_/http://www.washco.utah.gov/clerk/pdf/financialreports/1%205%202015%20Summary%20-%20Kim%20M%20Hafen_01-07-2015.xls,summary,2015-01-07,report_label,document,high,KIM HAFEN @any,CLERK/AUDITOR,,Kim M Hafen,document,,,0,,,1
2014-04-04,Chet R Hughes,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Chet R Hughes (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Expenditures - Chet R Hughes_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Expenditures - Chet R Hughes_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Expenditures - Chet R Hughes_04-04-2014.txt,16896,db20a6179529d5599107268221b6d8415ead40197ee8c181d2fd0a2f41ebd722,wayback_financialreports,wayback,20140731162959,https://web.archive.org/web/20140731162959id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Expenditures%20-%20Chet%20R%20Hughes_04-04-2014.xls,expenditures,2014-04-04,report_label,document,high,CHET HUGHES @2014,COMMISSION,,Chet R Hughes,document,,,0,,,1
2014-04-04,Chris White,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Chris White (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Expenditures - Chris White_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Expenditures - Chris White_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Expenditures - Chris White_04-04-2014.txt,16896,2ce1a03c24a59111b22573ec59c207d5616a6267eb21fc836a265114316b2cf1,wayback_financialreports,wayback,20140731162945,https://web.archive.org/web/20140731162945id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Expenditures%20-%20Chris%20White_04-04-2014.xls,expenditures,2014-04-04,report_label,document,high,CHRIS WHITE @2014,COMMISSION,,Chris White,document,,,0,,,1
2014-06-17,Chris White,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Chris White (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Expenditures - Chris White_06-17-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Expenditures - Chris White_06-17-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Chris White_06-17-2014.txt,16896,cbf61e627350a1d1fcf2bfb8b1139c704491fa0b9fb4202dc9588469f75a1c20,wayback_financialreports,wayback,20140731162956,https://web.archive.org/web/20140731162956id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Expenditures%20-%20Chris%20White_06-17-2014.xls,expenditures,2014-06-17,report_label,document,high,CHRIS WHITE @2014,COMMISSION,,Chris White,document,,,0,,,1
2014-10-28,Chris White,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Chris White (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Expenditures - Chris White_10-28-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Expenditures - Chris White_10-28-2014.xls,text/wayback_financialreports__10 28 2014 Expenditures - Chris White_10-28-2014.txt,16896,fc4dd0de0c244e562693e55c7a7a2eca9651bd697c5a301bb154d9b83a092c8b,wayback_financialreports,wayback,20150407214446,https://web.archive.org/web/20150407214446id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Expenditures%20-%20Chris%20White_10-28-2014.xls,expenditures,2014-10-28,report_label,document,high,CHRIS WHITE @2014,COMMISSION,,Chris White,document,,,0,,,1
2014-04-04,Greg Aldred,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Greg Aldred (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Expenditures - Greg Aldred_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Expenditures - Greg Aldred_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Expenditures - Greg Aldred_04-04-2014.txt,17408,ab4f716af6f5e2961683948728974e45e870afba2d45eae48167b740658cc3c0,wayback_financialreports,wayback,20140731162930,https://web.archive.org/web/20140731162930id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Expenditures%20-%20Greg%20Aldred_04-04-2014.xls,expenditures,2014-04-04,report_label,document,high,GREG ALDRED @2014,COMMISSION,,Greg Aldred,document,,,0,,,1
2014-06-17,Greg Aldred,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Greg Aldred (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Expenditures - Greg Aldred_05-09-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Expenditures - Greg Aldred_05-09-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Greg Aldred_05-09-2014.txt,17920,46a36b97e51506972ba574b9f65a9445d4a004feb57cfdbb7f53ee7e7c1bf1ee,wayback_financialreports,wayback,20140731162949,https://web.archive.org/web/20140731162949id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Expenditures%20-%20Greg%20Aldred_05-09-2014.xls,expenditures,2014-05-09,report_label,document,high,GREG ALDRED @2014,COMMISSION,,Greg Aldred,document,,,0,,,1
2014-04-04,James J Eardley,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - James J Eardley (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Expenditures - James J Eardley_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Expenditures - James J Eardley_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Expenditures - James J Eardley_04-04-2014.txt,16896,a4e9e9a9610627c453a681fd58a10743851445d9d522ea6b9609682ad10e5ae9,wayback_financialreports,wayback,20140731162935,https://web.archive.org/web/20140731162935id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Expenditures%20-%20James%20J%20Eardley_04-04-2014.xls,expenditures,2014-04-04,report_label,document,high,JAMES EARDLEY @2014,COMMISSION,,James J Eardley,document,,,0,,,1
2014-04-04,Mark Boyer,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Mark Boyer (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2001 Expenditures - Mark Boyer_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2001 Expenditures - Mark Boyer_04-04-2014.xls,text/wayback_financialreports__4 4 2001 Expenditures - Mark Boyer_04-04-2014.txt,16896,82013321f8f46e1010a02d8e61c9631fd5675b23217c9b03e1dee54d96f7a8a8,wayback_financialreports,wayback,20140731162933,https://web.archive.org/web/20140731162933id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202001%20Expenditures%20-%20Mark%20Boyer_04-04-2014.xls,expenditures,2014-04-04,posted_date,document,high,,COMMISSION,,Mark Boyer,document,,,0,filename deadline label 2001-04-04 predates the posted date 2014-04-04 by >1yr - source typo; posted date used,,1
2014-06-17,Mark Boyer,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Mark Boyer (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Expenditures - Mark Boyer_05-09-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Expenditures - Mark Boyer_05-09-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Mark Boyer_05-09-2014.txt,17408,7dc1bcff0b1d49308b4d0355b2557d6e023fd8d6250b520d01a5ce33ddc4becb,wayback_financialreports,wayback,20140731162951,https://web.archive.org/web/20140731162951id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Expenditures%20-%20Mark%20Boyer_05-09-2014.xls,expenditures,2014-05-09,report_label,document,high,MARK BOYER @2014,COMMISSION,,Mark Boyer,document,,,0,,,1
2014-06-17,Paul Van Dam,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Paul Van Dam (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/6 17 2014 Expenditures - Paul Van Dam_06-11-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/6 17 2014 Expenditures - Paul Van Dam_06-11-2014.xls,text/wayback_financialreports__6 17 2014 Expenditures - Paul Van Dam_06-11-2014.txt,18432,c4fa1493c8c7a89d107c70e5fb7c562726941ee5249e9d31d8322479f8b13cfe,wayback_financialreports,wayback,20140731163007,https://web.archive.org/web/20140731163007id_/http://www.washco.utah.gov/clerk/pdf/financialreports/6%2017%202014%20Expenditures%20-%20Paul%20Van%20Dam_06-11-2014.xls,expenditures,2014-06-11,report_label,document,high,PAUL DAM @2014,COMMISSION,,Paul Van Dam,document,,,0,,,1
2014-10-28,Paul Van Dam,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Paul Van Dam (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/10 28 2014 Expenditures - Paul Van Dam_10-28-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/10 28 2014 Expenditures - Paul Van Dam_10-28-2014.xls,text/wayback_financialreports__10 28 2014 Expenditures - Paul Van Dam_10-28-2014.txt,41984,57b1c1e4802eed3e06cbbea86eab27741011f2823c7b027ab20d29c27f87b2ec,wayback_financialreports,wayback,20150407214508,https://web.archive.org/web/20150407214508id_/http://www.washco.utah.gov/clerk/pdf/financialreports/10%2028%202014%20Expenditures%20-%20Paul%20Van%20Dam_10-28-2014.xls,expenditures,2014-10-28,report_label,document,high,PAUL DAM @2014,COMMISSION,,Paul Van Dam,document,,,0,,,1
2014-04-04,Slade Hughes,Commission (seat not stated),2014,filename,2014,even_reporting_year,,,,"Expenditures - Slade Hughes (Commission (seat not stated), 2014)",http://www.washco.utah.gov/clerk/pdf/financialreports/4 4 2014 Expenditures - Slade Hughes_04-04-2014.xls,2026-08-01,spreadsheet,xlrd cell dump,raw/wayback_financialreports/4 4 2014 Expenditures - Slade Hughes_04-04-2014.xls,text/wayback_financialreports__4 4 2014 Expenditures - Slade Hughes_04-04-2014.txt,16896,f89e7e3f7dd59374ba713cee45a295ebb928da91fcf9d2be8568086257e52fe2,wayback_financialreports,wayback,20140731162938,https://web.archive.org/web/20140731162938id_/http://www.washco.utah.gov/clerk/pdf/financialreports/4%204%202014%20Expenditures%20-%20Slade%20Hughes_04-04-2014.xls,expenditures,2014-04-04,report_label,document,high,SLADE HUGHES @2014,COMMISSION,,Slade Hughes,document,,,0,,,1
