date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,doc_kind,template_name,meeting_id,content_length_bytes,size_mb,stored_locally,probe_status,doc_class,fetch_status,sha256,text_path,text_chars
2022-11-22,Revised - Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=2973,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,902,,,no,not_probed,,,,,
2022-11-22,Revised - Board Of Canvassers Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=2976,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,903,,,no,not_probed,,,,,
2022-12-06,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=2979,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,904,,,no,not_probed,,,,,
2022-12-06,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=2983,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,905,,,no,not_probed,,,,,
2022-12-13,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=2986,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,906,,,no,not_probed,,,,,
2022-12-13,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=2989,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,907,,,no,not_probed,,,,,
2022-12-13,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=2993,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,908,67757594,64.62,no,200 application/pdf,,,,,
2023-01-03,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3056,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,928,23084119,22.01,no,200 application/pdf,,,,,
2023-01-03,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3060,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,929,,,no,not_probed,,,,,
2023-01-10,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3067,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,931,,,no,not_probed,,,,,
2023-01-10,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3063,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,930,,,no,not_probed,,,,,
2023-01-11,Legislators Pre-Session Breakfast,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3080,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,935,,,no,not_probed,,,,,
2023-01-17,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3073,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,933,,,no,not_probed,,,,,
2023-01-17,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3077,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,934,,,no,not_probed,,,,,
2023-01-31,City Council Retreat,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3087,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,937,,,no,not_probed,,,,,
2023-02-07,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3093,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,939,,,no,not_probed,,,,,
2023-02-07,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3097,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,940,,,no,not_probed,,,,,
2023-02-14,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3100,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,941,,,no,not_probed,,,,,
2023-02-14,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3103,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,942,,,no,not_probed,,,,,
2023-02-21,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3107,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,943,,,no,not_probed,,,,,
2023-02-21,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3111,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,944,,,no,not_probed,,,,,
2023-03-07,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3114,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,945,42035700,40.09,no,200 application/pdf,,,,,
2023-03-07,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3118,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,946,,,no,not_probed,,,,,
2023-03-14,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3121,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,947,,,no,not_probed,,,,,
2023-03-14,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3124,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,948,,,no,not_probed,,,,,
2023-03-21,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3128,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,949,,,no,not_probed,,,,,
2023-03-21,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3132,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,950,,,no,not_probed,,,,,
2023-04-04,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3141,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,953,,,no,not_probed,,,,,
2023-04-04,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3162,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,959,,,no,not_probed,,,,,
2023-04-11,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3148,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,955,,,no,not_probed,,,,,
2023-04-11,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3151,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,956,,,no,not_probed,,,,,
2023-04-11,Limited Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3182,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,965,,,no,not_probed,,,,,
2023-04-18,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3155,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,957,,,no,not_probed,,,,,
2023-04-18,LBA and Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3165,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,960,,,no,not_probed,,,,,
2023-05-02,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3171,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,962,,,no,not_probed,,,,,
2023-05-02,"LBA, RDA and Council Formal Meeting",Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3168,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,961,83961343,80.07,no,200 application/pdf,,,,,
2023-05-09,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3178,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,964,,,no,not_probed,,,,,
2023-05-09,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3175,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,963,,,no,not_probed,,,,,
2023-05-16,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3196,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,969,,,no,not_probed,,,,,
2023-05-16,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3185,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,966,,,no,not_probed,,,,,
2023-05-16,"LBA, RDA and Council Formal Meeting",Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3189,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,967,,,no,not_probed,,,,,
2023-05-23,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3192,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,968,,,no,not_probed,,,,,
2023-05-23,Limited Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3224,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,977,,,no,not_probed,,,,,
2023-05-25,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3227,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,978,,,no,not_probed,,,,,
2023-06-01,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3199,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,970,,,no,not_probed,,,,,
2023-06-06,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3203,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,971,,,no,not_probed,,,,,
2023-06-06,"LBA, RDA an Council Formal Meeting",Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3207,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,972,,,no,not_probed,,,,,
2023-06-12,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3220,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,976,,,no,not_probed,,,,,
2023-06-13,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3210,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,973,,,no,not_probed,,,,,
2023-06-13,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3213,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,974,32549604,31.04,no,200 application/pdf,,,,,
2023-06-13,"LBA, RDA and Council Formal Meeting",Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3217,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,975,,,no,not_probed,,,,,
2023-07-11,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3234,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,980,,,no,not_probed,,,,,
2023-07-11,Revised Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3237,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,981,,,no,not_probed,,,,,
2023-07-11,Revised Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3231,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,979,,,no,not_probed,,,,,
2023-07-13,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3248,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,984,,,no,not_probed,,,,,
2023-07-13,Limited Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3252,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,985,,,no,not_probed,,,,,
2023-07-18,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3241,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,982,,,no,not_probed,,,,,
2023-07-18,Revised Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3245,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,983,,,no,not_probed,,,,,
2023-07-26,EPA Breakfast,Council,special,agenda_only,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3283,2026-07-05,html,not_retrieved,,meeting_bundle,Agenda,995,,,no,not_probed,,,,,
2023-08-08,Revised Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3261,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,988,,,no,not_probed,,,,,
2023-08-08,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3264,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,989,,,no,not_probed,,,,,
2023-08-08,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3268,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,990,,,no,not_probed,,,,,
2023-08-15,Limited Redevelopment Agency (RDA) Meeting,Council,formal,agenda_only,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3306,2026-07-05,html,not_retrieved,,meeting_bundle,Agenda,1002,,,no,200 text/html; charset=utf-8,,,,,
2023-08-15,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3271,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,991,,,no,not_probed,,,,,
2023-08-15,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3255,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,986,,,no,not_probed,,,,,
2023-08-15,Limited Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3258,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,987,,,no,not_probed,,,,,
2023-09-05,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3281,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,994,,,no,not_probed,,,,,
2023-09-05,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3288,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,996,,,no,not_probed,,,,,
2023-09-12,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3294,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,998,,,no,not_probed,,,,,
2023-09-12,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3297,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,999,,,no,not_probed,,,,,
2023-09-12,Limited Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3311,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1003,,,no,not_probed,,,,,
2023-09-19,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3301,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1000,,,no,not_probed,,,,,
2023-09-19,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3305,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1001,,,no,not_probed,,,,,
2023-10-03,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3314,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1004,,,no,not_probed,,,,,
2023-10-03,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3318,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1005,,,no,not_probed,,,,,
2023-10-10,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3325,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1007,,,no,not_probed,,,,,
2023-10-10,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3321,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1006,,,no,not_probed,,,,,
2023-10-17,REVISED - Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3328,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1008,87694622,83.63,no,200 application/pdf,,,,,
2023-10-17,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3332,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1009,,,no,not_probed,,,,,
2023-11-07,Revised Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3335,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1010,,,no,not_probed,,,,,
2023-11-07,Revised Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3339,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1011,,,no,not_probed,,,,,
2023-11-14,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3342,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1012,,,no,not_probed,,,,,
2023-11-14,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3345,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1013,,,no,not_probed,,,,,
2023-11-14,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3349,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1014,,,no,not_probed,,,,,
2023-12-05,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3352,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1015,,,no,not_probed,,,,,
2023-12-05,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3356,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1016,,,no,not_probed,,,,,
2023-12-05,Board Of Canvassers Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3369,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1020,,,no,not_probed,,,,,
2023-12-06,CANCELED! Board Of Canvassers Meeting,Council,special,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3275,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,992,,,no,not_probed,,,,,
2023-12-08,Special Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3409,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1032,,,no,not_probed,,,,,
2023-12-12,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3359,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1017,,,no,not_probed,,,,,
2023-12-12,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3362,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1018,,,no,not_probed,,,,,
2023-12-12,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3366,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1019,36587100,34.89,no,200 application/pdf,,,,,
2024-01-02,Oath of Office Ceremony,Council,special,agenda_only,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3387,2026-07-05,html,not_retrieved,,meeting_bundle,Agenda,1026,,,no,200 text/html; charset=utf-8,,,,,
2024-01-09,Revised Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3372,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1021,,,no,not_probed,,,,,
2024-01-09,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3375,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1022,,,no,not_probed,,,,,
2024-01-09,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3379,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1023,,,no,not_probed,,,,,
2024-01-16,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3382,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1024,,,no,not_probed,,,,,
2024-01-16,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3386,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1025,,,no,not_probed,,,,,
2024-01-23,City Council Retreat,Council,work,agenda_only,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3424,2026-07-05,html,not_retrieved,,meeting_bundle,Agenda,1037,,,no,not_probed,,,,,
2024-02-06,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3401,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1030,,,no,not_probed,,,,,
2024-02-06,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3398,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1029,,,no,not_probed,,,,,
2024-02-13,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3413,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1033,,,no,not_probed,,,,,
2024-02-13,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3405,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1031,,,no,not_probed,,,,,
2024-02-20,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3416,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1034,72721660,69.35,no,200 application/pdf,,,,,
2024-02-20,Revised Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3420,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1035,,,no,not_probed,,,,,
2024-03-05,Revised Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3435,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1040,,,no,not_probed,,,,,
2024-03-05,Revised Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3439,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1041,,,no,not_probed,,,,,
2024-03-19,Revised Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3442,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1042,,,no,not_probed,,,,,
2024-03-19,Revised Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3445,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1043,,,no,not_probed,,,,,
2024-03-26,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3449,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1044,,,no,not_probed,,,,,
2024-03-26,Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3453,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1045,,,no,not_probed,,,,,
2024-04-02,Revised Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3456,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1046,,,no,not_probed,,,,,
2024-04-02,Revised Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3468,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1049,,,no,not_probed,,,,,
2024-04-16,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3474,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1051,,,no,not_probed,,,,,
2024-04-16,Revised - Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3464,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1048,93618345,89.28,no,200 application/pdf,,,,,
2024-04-16,Revised - Council Formal Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3471,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1050,,,no,not_probed,,,,,
2024-05-07,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3489,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1056,,,no,not_probed,,,,,
2024-05-07,"LBA, RDA and Council Formal Meeting",Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3483,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1054,,,no,not_probed,,,,,
2024-05-14,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3486,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1055,,,no,not_probed,,,,,
2024-05-14,Council Work Session Meeting,Council,work,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3493,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1057,,,no,not_probed,,,,,
2024-05-21,Redevelopment Agency (RDA) Meeting,Council,formal,full_packet,https://slc.primegov.com/Public/CompiledDocument?meetingTemplateId=3497,2026-07-05,na,not_retrieved,,meeting_bundle,Meeting Materials,1058,,,no,not_probed,,,,,
