candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review,geometry
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-17,WendyLea Photography: Photos,WendyLea Photography: Photos,,185.00,False,False,raw/2020/2020_JuneJLee.pdf,wasatch-cf-bd1e7aca,4,medium,vision-itemized/read-tool,0,"pct:10.00,21.80,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-19,Amazon Marketplace: Thank You Cards,Amazon Marketplace: Thank You Cards,,15.95,False,False,raw/2020/2020_JuneJLee.pdf,wasatch-cf-bd1e7aca,5,medium,vision-itemized/read-tool,0,"pct:10.00,23.90,80.00,2.10@p3"
Kendall Crittenden,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),2020-03-19,Candidate Filing Fee,Candidate Filing Fee,,178.75,False,False,raw/2020/2020_JuneKCrittenden.pdf,wasatch-cf-7230eea2,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p4"
Kendall Crittenden,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),2020-05-26,Campaign Supplies,Campaign Supplies,,34.85,False,False,raw/2020/2020_JuneKCrittenden.pdf,wasatch-cf-7230eea2,2,medium,vision-itemized/read-tool,0,"pct:10.00,17.60,80.00,2.10@p4"
Kendall Crittenden,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-04,Campaign Supplies,Campaign Supplies,,35.17,False,False,raw/2020/2020_JuneKCrittenden.pdf,wasatch-cf-7230eea2,3,medium,vision-itemized/read-tool,0,"pct:10.00,19.70,80.00,2.10@p4"
Kendall Crittenden,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-12,Campaign Mailers,Campaign Mailers,,159.60,False,False,raw/2020/2020_JuneKCrittenden.pdf,wasatch-cf-7230eea2,4,medium,vision-itemized/read-tool,0,"pct:10.00,21.80,80.00,2.10@p4"
Kendall Crittenden,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-12,Stamps,Stamps,,280.00,False,False,raw/2020/2020_JuneKCrittenden.pdf,wasatch-cf-7230eea2,5,medium,vision-itemized/read-tool,0,"pct:10.00,23.90,80.00,2.10@p4"
Kendall Crittenden,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-12,Stamps,Stamps,,1.05,False,False,raw/2020/2020_JuneKCrittenden.pdf,wasatch-cf-7230eea2,6,medium,vision-itemized/read-tool,0,"pct:10.00,26.00,80.00,2.10@p4"
Kendall Crittenden,County Council,Seat D — Heber South,2020,2020-06-01,June 2020 (7 days before Primary),2020-06-19,Campaign Ads,Campaign Ads,,180.00,False,False,raw/2020/2020_JuneKCrittenden.pdf,wasatch-cf-7230eea2,7,medium,vision-itemized/read-tool,0,"pct:10.00,28.10,80.00,2.10@p4"
Marcy Murray,County Recorder,,2020,2020-06-01,June 2020 (7 days before Primary),2020-03-13,Filing Fee,Filing Fee,,442.15,False,False,raw/2020/2020_JuneMMurray.pdf,wasatch-cf-99681841,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
Steve Farrell,County Council,Seat B — At Large,2020,2020-06-01,June 2020 (7 days before Primary),2020-03-13,Wasatch Co,Wasatch Co,,178.75,False,False,raw/2020/2020_JuneSFarrell.pdf,wasatch-cf-f9635759,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-28,Fundhero credit card fees,Fundhero credit card fees,,3.98,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-08-10,Fundhero credit card fees,Fundhero credit card fees,,5.47,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,2,medium,vision-itemized/read-tool,0,"pct:10.00,17.60,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-03,Fundhero credit card fees,Fundhero credit card fees,,5.20,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,3,medium,vision-itemized/read-tool,0,"pct:10.00,19.70,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-08-23,Fundhero credit card fees,Fundhero credit card fees,,2.75,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,4,medium,vision-itemized/read-tool,0,"pct:10.00,21.80,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-22,Fundhero credit card fees,Fundhero credit card fees,,5.47,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,5,medium,vision-itemized/read-tool,0,"pct:10.00,23.90,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-22,Fundhero credit card fees,Fundhero credit card fees,,3.98,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,6,medium,vision-itemized/read-tool,0,"pct:10.00,26.00,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-07-01,Fundhero credit card fees,Fundhero credit card fees,,0.79,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,7,medium,vision-itemized/read-tool,0,"pct:10.00,28.10,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-06-30,Fundhero credit card fees,Fundhero credit card fees,,5.47,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,8,medium,vision-itemized/read-tool,0,"pct:10.00,30.20,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-12,Fundhero credit card fees,Fundhero credit card fees,,5.47,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,9,medium,vision-itemized/read-tool,0,"pct:10.00,32.30,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-05,Fundhero credit card fees,Fundhero credit card fees,,5.20,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,10,medium,vision-itemized/read-tool,0,"pct:10.00,34.40,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-07-03,Fundhero credit card fees,Fundhero credit card fees,,2.12,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,11,medium,vision-itemized/read-tool,0,"pct:10.00,36.50,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-15,Fundhero credit card fees,Fundhero credit card fees,,3.98,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,12,medium,vision-itemized/read-tool,0,"pct:10.00,38.60,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-26,Fundhero credit card fees,Fundhero credit card fees,,3.98,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,13,medium,vision-itemized/read-tool,0,"pct:10.00,40.70,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-08-25,Fundhero credit card fees,Fundhero credit card fees,,3.98,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,14,medium,vision-itemized/read-tool,0,"pct:10.00,42.80,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-07-01,Fundhero credit card fees,Fundhero credit card fees,,2.12,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,15,medium,vision-itemized/read-tool,0,"pct:10.00,44.90,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-17,Fundhero credit card fees,Fundhero credit card fees,,5.47,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,16,medium,vision-itemized/read-tool,0,"pct:10.00,47.00,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-08-17,Fundhero credit card fees,Fundhero credit card fees,,2.89,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,17,medium,vision-itemized/read-tool,0,"pct:10.00,49.10,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-26,Fundhero credit card fees,Fundhero credit card fees,,2.89,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,18,medium,vision-itemized/read-tool,0,"pct:10.00,51.20,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-14,Fundhero credit card fees,Fundhero credit card fees,,5.47,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,19,medium,vision-itemized/read-tool,0,"pct:10.00,53.30,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-30,Fundhero credit card fees,Fundhero credit card fees,,2.89,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,20,medium,vision-itemized/read-tool,0,"pct:10.00,55.40,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-11,Fundhero credit card fees,Fundhero credit card fees,,5.20,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,21,medium,vision-itemized/read-tool,0,"pct:10.00,57.50,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-07-21,Fundhero credit card fees,Fundhero credit card fees,,3.98,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,22,medium,vision-itemized/read-tool,0,"pct:10.00,59.60,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-11,Fundhero credit card fees,Fundhero credit card fees,,1.86,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,23,medium,vision-itemized/read-tool,0,"pct:10.00,61.70,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-26,Fundhero credit card fees,Fundhero credit card fees,,5.20,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,24,medium,vision-itemized/read-tool,0,"pct:10.00,63.80,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-08-30,Fundhero credit card fees,Fundhero credit card fees,,4.18,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,25,medium,vision-itemized/read-tool,0,"pct:10.00,65.90,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-13,Fundhero credit card fees,Fundhero credit card fees,,2.89,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,26,medium,vision-itemized/read-tool,0,"pct:10.00,68.00,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-08-13,Fundhero credit card fees,Fundhero credit card fees,,10.10,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,27,medium,vision-itemized/read-tool,0,"pct:10.00,70.10,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-07,Fundhero credit card fees,Fundhero credit card fees,,2.89,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,28,medium,vision-itemized/read-tool,0,"pct:10.00,72.20,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-23,Fundhero credit card fees,Fundhero credit card fees,,26.08,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,29,medium,vision-itemized/read-tool,0,"pct:10.00,74.30,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-07-13,Website/101 Domain,Website/101 Domain,,9.99,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,30,medium,vision-itemized/read-tool,0,"pct:10.00,76.40,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-08-13,Website/101 Domain,Website/101 Domain,,9.99,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,31,medium,vision-itemized/read-tool,0,"pct:10.00,80.60,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-13,Website/101 Domain,Website/101 Domain,,9.99,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,32,medium,vision-itemized/read-tool,0,"pct:10.00,84.80,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-13,Website/101 Domain,Website/101 Domain,,9.99,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,33,medium,vision-itemized/read-tool,0,"pct:10.00,89.00,80.00,2.10@p4"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-08-19,The Peak radio Ad,The Peak radio Ad,,,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,34,low,vision-itemized/read-tool,1,"pct:10.00,3.00,80.00,2.10@p5"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-07-02,Mailchimp Email Marketing,Mailchimp Email Marketing,,235.43,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,35,medium,vision-itemized/read-tool,0,"pct:10.00,5.10,80.00,2.10@p5"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-07-09,JM Alexander - campaign collateral,JM Alexander - campaign collateral,,233.63,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,36,medium,vision-itemized/read-tool,0,"pct:10.00,7.20,80.00,2.10@p5"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-08-20,Park Record ads,Park Record ads,,500.00,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,37,medium,vision-itemized/read-tool,0,"pct:10.00,11.40,80.00,2.10@p5"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-02,Staples - Stickers for collateral,Staples - Stickers for collateral,,25.24,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,38,medium,vision-itemized/read-tool,0,"pct:10.00,15.60,80.00,2.10@p5"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-04,JM Alexander - campaign collateral,JM Alexander - campaign collateral,,721.97,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,39,medium,vision-itemized/read-tool,0,"pct:10.00,19.80,80.00,2.10@p5"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-22,Signs for campaign,Signs for campaign,,194.54,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,40,medium,vision-itemized/read-tool,0,"pct:10.00,24.00,80.00,2.10@p5"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-09-22,Wasatch Wave ads,Wasatch Wave ads,,450.00,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,41,medium,vision-itemized/read-tool,0,"pct:10.00,28.20,80.00,2.10@p5"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-02,Postcard mailing,Postcard mailing,,1118.49,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,42,medium,vision-itemized/read-tool,0,"pct:10.00,32.40,80.00,2.10@p5"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-26,Postcard mailing,Postcard mailing,,3858.68,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,43,medium,vision-itemized/read-tool,0,"pct:10.00,36.60,80.00,2.10@p5"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-26,Signs for campaign,Signs for campaign,,195.36,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,44,medium,vision-itemized/read-tool,0,"pct:10.00,40.80,80.00,2.10@p5"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-13,Facebook ads,Facebook ads,,25.00,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,45,medium,vision-itemized/read-tool,0,"pct:10.00,45.00,80.00,2.10@p5"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-14,Facebook ads,Facebook ads,,25.00,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,46,medium,vision-itemized/read-tool,0,"pct:10.00,47.10,80.00,2.10@p5"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-19,Facebook ads,Facebook ads,,35.00,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,47,medium,vision-itemized/read-tool,0,"pct:10.00,49.20,80.00,2.10@p5"
Aimee Armer,County Council,Seat B — At Large,2020,2020-10-01,October 2020 (7 days before General),2020-10-26,Facebook ads,Facebook ads,,35.50,False,False,raw/2020/2020_OctAArmer.pdf,wasatch-cf-378b5637,48,medium,vision-itemized/read-tool,0,"pct:10.00,51.30,80.00,2.10@p5"
Joey D Granger,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),,K&K Printing Services,K&K Printing Services,,1138.49,False,False,raw/2020/2020_OctJGranger.pdf,wasatch-cf-12031f62,1,medium,vision-itemized/read-tool,1,"pct:10.00,15.50,80.00,2.10@p3"
Joey D Granger,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),,Twyla Crawford,Twyla Crawford,,75.00,False,False,raw/2020/2020_OctJGranger.pdf,wasatch-cf-12031f62,2,medium,vision-itemized/read-tool,1,"pct:10.00,17.60,80.00,2.10@p3"
Joey D Granger,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),,Katie Strikwerda,Katie Strikwerda,,100.00,False,False,raw/2020/2020_OctJGranger.pdf,wasatch-cf-12031f62,3,medium,vision-itemized/read-tool,1,"pct:10.00,19.70,80.00,2.10@p3"
Joey D Granger,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),,Wasatch Wave,Wasatch Wave,,349.12,False,False,raw/2020/2020_OctJGranger.pdf,wasatch-cf-12031f62,4,medium,vision-itemized/read-tool,1,"pct:10.00,21.80,80.00,2.10@p3"
Jason G Jenkins,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),2020-07-27,CAMPAIGN SIGNS,Campaign Signs,,355.08,False,False,raw/2020/2020_OctJJenkins.pdf,wasatch-cf-f6347b6d,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
Jason G Jenkins,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),2020-09-09,"ORIENTAL TRADING (STICKERS, LABLES, PROMOTIONAL)","Oriental Trading (STICKERS, LABLES, PROMOTIONAL)",,239.94,False,False,raw/2020/2020_OctJJenkins.pdf,wasatch-cf-f6347b6d,2,medium,vision-itemized/read-tool,0,"pct:10.00,17.60,80.00,2.10@p3"
Jason G Jenkins,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),2020-09-19,PRINTING,Printing,,127.42,False,False,raw/2020/2020_OctJJenkins.pdf,wasatch-cf-f6347b6d,3,medium,vision-itemized/read-tool,0,"pct:10.00,19.70,80.00,2.10@p3"
Jason G Jenkins,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),2020-10-20,NEWSPAPER AD,Newspaper AD,,328.02,False,False,raw/2020/2020_OctJJenkins.pdf,wasatch-cf-f6347b6d,4,medium,vision-itemized/read-tool,0,"pct:10.00,21.80,80.00,2.10@p3"
Jason G Jenkins,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),2020-09-24,PROMOTIONAL ITEMS,Promotional Items,,31.48,False,False,raw/2020/2020_OctJJenkins.pdf,wasatch-cf-f6347b6d,5,medium,vision-itemized/read-tool,0,"pct:10.00,23.90,80.00,2.10@p3"
Jason G Jenkins,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),2020-09-26,CAMPAIGN SIGNS,Campaign Signs,,745.03,False,False,raw/2020/2020_OctJJenkins.pdf,wasatch-cf-f6347b6d,6,medium,vision-itemized/read-tool,0,"pct:10.00,26.00,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),2020-03-13,Filing FEE,Filing Fee,,442.15,False,False,raw/2020/2020_OctJKaiserman.pdf,wasatch-cf-fcc096ad,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),2020-07-22,Signs,Signs,,700.00,False,False,raw/2020/2020_OctJKaiserman.pdf,wasatch-cf-fcc096ad,2,medium,vision-itemized/read-tool,0,"pct:10.00,19.70,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),2020-08-11,Signs,Signs,,636.69,False,False,raw/2020/2020_OctJKaiserman.pdf,wasatch-cf-fcc096ad,3,medium,vision-itemized/read-tool,0,"pct:10.00,23.90,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),2020-08-12,Signs,Signs,,172.78,False,False,raw/2020/2020_OctJKaiserman.pdf,wasatch-cf-fcc096ad,4,medium,vision-itemized/read-tool,0,"pct:10.00,28.10,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),2020-09-24,Signs,Signs,,200.36,False,False,raw/2020/2020_OctJKaiserman.pdf,wasatch-cf-fcc096ad,5,medium,vision-itemized/read-tool,0,"pct:10.00,32.30,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),2020-08-10,LUMBER,Lumber,,115.60,False,False,raw/2020/2020_OctJKaiserman.pdf,wasatch-cf-fcc096ad,6,medium,vision-itemized/read-tool,0,"pct:10.00,36.50,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),2020-08-29,Ad in Wave,Ad in Wave,,147.42,False,False,raw/2020/2020_OctJKaiserman.pdf,wasatch-cf-fcc096ad,7,medium,vision-itemized/read-tool,1,"pct:10.00,40.70,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),2020-10-24,Lumber,Lumber,,23.10,False,False,raw/2020/2020_OctJKaiserman.pdf,wasatch-cf-fcc096ad,8,medium,vision-itemized/read-tool,0,"pct:10.00,44.90,80.00,2.10@p3"
James C Kaiserman,County Surveyor,,2020,2020-10-01,October 2020 (7 days before General),,Travel to Fix Signs,Travel to Fix Signs,,110.00,False,False,raw/2020/2020_OctJKaiserman.pdf,wasatch-cf-fcc096ad,9,medium,vision-itemized/read-tool,1,"pct:10.00,49.10,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-06-24,Utah Democratic Party: Database,Utah Democratic Party: Database,,160.00,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,1,medium,vision-itemized/read-tool,0,"pct:10.00,15.50,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-06-27,Facebook: Digital Ad,Facebook: Digital Ad,,2.00,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,2,medium,vision-itemized/read-tool,0,"pct:10.00,17.60,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-06-27,Facebook: Digital Ad,Facebook: Digital Ad,,2.00,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,3,medium,vision-itemized/read-tool,0,"pct:10.00,19.70,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-06-28,Facebook: Digital Ad,Facebook: Digital Ad,,2.00,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,4,medium,vision-itemized/read-tool,0,"pct:10.00,21.80,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-06-28,Facebook: Digital Ad,Facebook: Digital Ad,,2.00,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,5,medium,vision-itemized/read-tool,0,"pct:10.00,23.90,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-06-28,Facebook: Digital Ad,Facebook: Digital Ad,,3.00,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,6,medium,vision-itemized/read-tool,0,"pct:10.00,26.00,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-06-30,Facebook: Digital Ad,Facebook: Digital Ad,,5.00,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,7,medium,vision-itemized/read-tool,0,"pct:10.00,28.10,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-07-01,Facebook: Digital Ad,Facebook: Digital Ad,,7.00,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,8,medium,vision-itemized/read-tool,0,"pct:10.00,30.20,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-07-01,Fundhero: Credit Card Fees,Fundhero: Credit Card Fees,,5.20,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,9,medium,vision-itemized/read-tool,0,"pct:10.00,32.30,80.00,2.10@p3"
Jennifer Lee,Clerk/Auditor,2-year term,2020,2020-10-01,October 2020 (7 days before General),2020-07-30,Vistaprint: Doorhangers,Vistaprint: Doorhangers,,263.97,False,False,raw/2020/2020_OctJLee.pdf,wasatch-cf-d58a3478,10,medium,vision-itemized/read-tool,0,"pct:10.00,34.40,80.00,2.10@p3"
