date,candidate,office,seat,election_year,filing_type,reporting_period,title,source_url,archive_url,retrieved_date,form_family,format,extraction_method,path,text_path,pages,bytes,sha256,channel,needs_review,notes
2026-03-31,Rachel Kahler,County Council,Seat A,2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","Rachel Kahler — County Council campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1094/R-Kahler-Campaign-Financial-Disclosure-3312026,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202603_R-Kahler.pdf,text/2026/202603_R-Kahler.txt,3,87460,55e6d4a30a3ca65edcadbe7f681eef77448e2ab855714045ccbc9affee5af192,origin,1,
2026-03-31,Steve Farrell,County Council,Seat A,2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","Steve Farrell — County Council campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1095/S-Farrell-Campaign-Financial-Disclosure-3312026,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2026/202603_S-Farrell.pdf,text/2026/202603_S-Farrell.txt,3,2230822,20b93ee97d892c15fbbadbd939b7fb7e38b19b59a79ebe42d760844c850bb97a,origin,1,
2026-03-31,William B. Vance,County Council,Seat A,2026,statement,"March 2026 (Partisan Convention Report, due 3/31)","William B. Vance — County Council campaign financial report (March 2026 (Partisan Convention Report, due 3/31))",https://www.wasatchcounty.gov/DocumentCenter/View/1096/W-Vance-Campaign-Financial-Disclosure-3312026,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2026/202603_W-Vance.pdf,text/2026/202603_W-Vance.txt,2,687832,5aaaa54ce5fa7c28baa48aaadead6cb45ea5f4ba4c2638707affa68e4fe85517,origin,1,
2026-06-01,Erik K. Rowland,County Council,Seat C,2026,statement,June 2026 (Primary / Elimination Report),Erik K. Rowland — County Council campaign financial report (June 2026 (Primary / Elimination Report)),https://www.wasatchcounty.gov/DocumentCenter/View/1310/E-Rowland--June-Campaign-Financial-Disclosure-,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2026/202606_E-Rowland.pdf,text/2026/202606_E-Rowland.txt,2,134225,d53d487f5cb578877373eb5c29a13645fdcc8b7280236280ea706ef157a8fc0c,origin,1,
2026-06-01,Jared W. Rigby,County Sheriff,,2026,statement,June 2026 (Primary / Elimination Report),Jared W. Rigby — County Sheriff campaign financial report (June 2026 (Primary / Elimination Report)),https://www.wasatchcounty.gov/DocumentCenter/View/1335/J-Rigby--June-Campaign-Financial-Disclosure,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202606_J-Rigby.pdf,text/2026/202606_J-Rigby.txt,3,1855664,dea1f4efb3fd9d692718fb2d7e5893950dcb7d7189b56764ae39d9aeb8d61992,origin,1,
2026-06-01,Jeremy M. Hales,County Sheriff,,2026,statement,June 2026 (Primary / Elimination Report),Jeremy M. Hales — County Sheriff campaign financial report (June 2026 (Primary / Elimination Report)),https://www.wasatchcounty.gov/DocumentCenter/View/1316/J-Hales--June-Campaign-Financial-Disclosure,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202606_J-Hales.pdf,text/2026/202606_J-Hales.txt,8,775067,4cfba8b4ff7c90a987ecd74ab0cefefc7127bf64d55431be8836a514bdc52124,origin,1,
2026-06-01,Joey D. Granger,Clerk/Auditor,,2026,statement,June 2026 (Primary / Elimination Report),Joey D. Granger — Clerk/Auditor campaign financial report (June 2026 (Primary / Elimination Report)),https://www.wasatchcounty.gov/DocumentCenter/View/1315/J-Granger--June-Campaign-Financial-Disclosure,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202606_J-Granger.pdf,text/2026/202606_J-Granger.txt,2,1194200,01e34749db118620e86ed400dc53c1f7a61d007996aab0d05643d0e5d2c97bd9,origin,1,
2026-06-01,Jon Woodard,County Attorney,,2026,statement,June 2026 (Primary / Elimination Report),Jon Woodard — County Attorney campaign financial report (June 2026 (Primary / Elimination Report)),https://www.wasatchcounty.gov/DocumentCenter/View/1325/J-Woodard--June-Campaign-Financial-Disclosure,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2026/202606_J-Woodard.pdf,text/2026/202606_J-Woodard.txt,2,6058510,5046711021881455f8c40a7fa6c0dd8e9c7da5e870e1fa55e1b64f01395e86ed,origin,1,
2026-06-01,Joseph A. Tugaw,County Council,Seat F,2026,statement,June 2026 (Primary / Elimination Report),Joseph A. Tugaw — County Council campaign financial report (June 2026 (Primary / Elimination Report)),https://www.wasatchcounty.gov/DocumentCenter/View/1317/J-Tugaw--June-Campaign-Financial-Disclosure,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2026/202606_J-Tugaw.pdf,text/2026/202606_J-Tugaw.txt,1,349161,1f1d49404aeaa2526ad12c61ac0ac933e3b9c4d1fe81db6fdffd4230bb924588,origin,1,
2026-06-01,Lauren Forsyth,County Attorney,,2026,statement,June 2026 (Primary / Elimination Report),Lauren Forsyth — County Attorney campaign financial report (June 2026 (Primary / Elimination Report)),https://www.wasatchcounty.gov/DocumentCenter/View/1324/L-Forsyth--June-Campaign-Financial-Disclosure,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2026/202606_L-Forsyth.pdf,text/2026/202606_L-Forsyth.txt,2,958252,4c963979848009f00f6419d55dbcb75e856d0783ccaca11e83536b259cd5b054,origin,1,
2026-06-01,Michael Murphy,County Council,Seat F,2026,statement,June 2026 (Primary / Elimination Report),Michael Murphy — County Council campaign financial report (June 2026 (Primary / Elimination Report)),https://www.wasatchcounty.gov/DocumentCenter/View/1319/M-Murphy--June-Campaign-Financial-Disclosure,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202606_M-Murphy.pdf,text/2026/202606_M-Murphy.txt,3,141934,5c68f1ad4b16d74eb27b24ec27b30079020357c9bb4c3d98d6351d1f1da2c2db,origin,1,
2026-06-01,Michelle Kellogg,Clerk/Auditor,,2026,statement,June 2026 (Primary / Elimination Report),Michelle Kellogg — Clerk/Auditor campaign financial report (June 2026 (Primary / Elimination Report)),https://www.wasatchcounty.gov/DocumentCenter/View/1318/M-Kellogg--June-Campaign-Financial-Disclosure,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2026/202606_M-Kellogg.pdf,text/2026/202606_M-Kellogg.txt,2,1009859,df587b1399e2a46b43a76922f8cc1895a083ba13605eedd9d933cc16b3849d85,origin,1,
2026-06-01,Patrick M. Saucier,County Council,Seat A,2026,statement,June 2026 (Primary / Elimination Report),Patrick M. Saucier — County Council campaign financial report (June 2026 (Primary / Elimination Report)),https://www.wasatchcounty.gov/DocumentCenter/View/1326/P-Saucier--June-Campaign-Financial-Disclosure,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202606_P-Saucier.pdf,text/2026/202606_P-Saucier.txt,2,1157011,10466acc82d50654083e774b48b0ff7ad3748c9b78cf575a1d9430d3640d0559,origin,1,
2026-06-01,Rachel Kahler,County Council,Seat A,2026,statement,June 2026 (Primary / Elimination Report),Rachel Kahler — County Council campaign financial report (June 2026 (Primary / Elimination Report)),https://www.wasatchcounty.gov/DocumentCenter/View/1320/R-Kahler--June-Campaign-Financial-Disclosure,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202606_R-Kahler.pdf,text/2026/202606_R-Kahler.txt,3,190989,74626bb75f899fa483ad9afe3154ee1047b5a456daac6c52c290fba828e463c3,origin,1,
2026-06-01,Steve Farrell,County Council,Seat A,2026,statement,June 2026 (Primary / Elimination Report),Steve Farrell — County Council campaign financial report (June 2026 (Primary / Elimination Report)),https://www.wasatchcounty.gov/DocumentCenter/View/1321/S-Farrell-Elimination-Report,,2026-08-01,wasatch_disclosure_tableab,scanned,"tesseract OCR (pdftoppm 300dpi, psm 6)",raw/2026/202606_S-Farrell-elimination.pdf,text/2026/202606_S-Farrell-elimination.txt,2,2168714,b668494a51bc76920c666673e81408255bdbb65cbc4b2f7e2f7fab7fd10b9bbd,origin,1,Portal label says 'Elimination Report'; the FILING ITSELF has BOTH the 'Partisan Convention Report' and the 'Candidate Withdrawal/Disqualification/Elimination Report' boxes checked (signed 6/16/2026). Period recorded as published; the form is internally ambiguous — verified from the page image 2026-08-01.
2026-06-01,William B. Vance,County Council,Seat A,2026,statement,June 2026 (Primary / Elimination Report),William B. Vance — County Council campaign financial report (June 2026 (Primary / Elimination Report)),https://www.wasatchcounty.gov/DocumentCenter/View/1332/W-Vance--June-Campaign-Financial-Disclosure,,2026-08-01,wasatch_disclosure_tableab,text,pdftotext -layout,raw/2026/202606_W-Vance.pdf,text/2026/202606_W-Vance.txt,2,119039,eba321049ae72c939bb84cd9c92500c15edcb09933522b944866856bc2a93f06,origin,1,
