candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
Michelle Kellogg,Clerk/Auditor,2026,2026-03-31,"March 2026 (Partisan Convention Report, due 3/31)",statement,3576.08,3576.08,,0,3576.08,3576.08,True,True,0.00,0.00,0.00,1,7,raw/2026/202603_M-Kellogg.pdf,wasatch-cf-265a5651,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). Typed. ITEMIZED LAYER: 1 Table-A / 7 Table-B row(s) parsed by the registered `wasatch_disclosure_tableab` family from the born-digital text layer, each side reconciled EXACTLY to the published stated total; per-row `geometry` records the amount cell read. family: no report-period box legibly marked -- period left blank, never guessed",period
Patrick M. Saucier,County Council,2026,2026-03-31,"March 2026 (Partisan Convention Report, due 3/31)",statement,0,0,,0,0.00,0.00,True,True,0.00,0.00,,0,0,raw/2026/202603_P-Saucier.pdf,wasatch-cf-ed5faab6,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 0.0 stands. The `wasatch_disclosure_tableab` family could not read the expenditures cover cell (garbled or absent on the text layer); the vision transcription's 0.0 stands. family: line 1 cell is garbled -- left BLANK, never repaired; line 2 cell is garbled -- left BLANK, never repaired; line 3 cell is garbled -- left BLANK, never repaired; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0, published stated total) ITEMIZED EXPENDITURES: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED EXPENDITURES (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0, published stated total) Printed-total gates: p2 Table A TOTAL row: blank, no rows — nothing to gate; p2 Table B TOTAL row: blank, no rows — nothing to gate. The cover carries a slashed 'Ø' on all three lines including the balance. Transcriber: A genuine zero filing: page 2 carries both printed schedules and every data cell AND both TOTAL rows are empty. The three cover cells each hold a large slashed zero, which is 0 under the repo zero-glyph ruling. Cover written in hand: 'Patrick M. Saucier', County Council — Seat A, Democratic. Partisan Convention box checked with convention date written 'April 8th' (no year) — noted, not normalized. Signature line carries a mark; dated 4-1-26.",period
Rachel Kahler,County Council,2026,2026-03-31,"March 2026 (Partisan Convention Report, due 3/31)",statement,0.00,0.00,,,0.00,0.00,True,True,0.00,0.00,,0,0,raw/2026/202603_R-Kahler.pdf,wasatch-cf-629ffb5f,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). Typed cover with lines 1-3 LEFT BLANK — no figures printed. Page 2's Table A prints its TOTAL as the word 'zero' and Table B prints none; the stated totals are left blank rather than promoting a word to a figure. No period box marked. Signature/date read from page 2. ZERO-GLYPH RULING 2026-08-02 (owner): page 2's Table A total is printed as the word 'zero' — under the ruling a written zero DENOTES the digit 0, so the stated contribution total is now promoted to 0.00 (verbatim word kept here); Table B prints NO total, so expenditures/balance remain honest blanks. CORRECTION 2026-08-02 (pilot adjudication): Table B CONTINUES TO PAGE 3, whose TOTAL row prints the word 'zero' — found independently by BOTH pilot contenders and confirmed by the coordinator's own page read. The prior claim 'Table B prints none' was a page-coverage gap (page 3 unread by the totals tranche). Under the zero-glyph ruling stated_total_expenditures = 0.00. family: line 1 cell is empty -- left BLANK, never repaired; line 2 cell is empty -- left BLANK, never repaired; line 3 cell is empty -- left BLANK, never repaired; Table ""A"" TOTAL printed as 'zero' -> 0.00 (ZERO-GLYPH RULING); Table ""B"" TOTAL printed as 'zero' -> 0.00 (ZERO-GLYPH RULING); contributions promoted from the Table ""A"" TOTAL (line 1 cell blank); expenditures promoted from the Table ""B"" TOTAL (line 2 cell blank); no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0.00, published stated total) ITEMIZED EXPENDITURES: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED EXPENDITURES (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0.00, published stated total) Printed-total gates: p2 Table A TOTAL: 'zero' = 0.00 = rows 0.00 — GATE PASSES; Table B TOTAL sits on PAGE 3 and prints 'zero' = 0.00 = rows 0.00 — GATE PASSES. No cover figure to gate against: all three cover TOTALS cells are blank. Transcriber: This is the Table-B-continues-onto-page-3 case. Page 1 is the cover (all three TOTALS cells BLANK — the filer never filled them); page 2 carries the signature block, all of Table A, and Table B's header plus 11 empty row slots; page 3 carries Table B's last two row slots and its printed TOTAL row, 'zero'. Both totals are therefore stated only on the schedules, as the word 'zero', which the repo zero-glyph ruling makes 0.00 — this matches the module's 2026-08-02 correction for Kahler 2026-03. The ending balance remains genuinely unstated: nothing on any page prints one. NO reporting-period box is checked, though 'Convention Date: April 7, 2026' is typed in — consistent with the module's existing note. Signed 'Rachel Kahler', March 31, 2026; cover name is 'Rachel Anne Kahler' where index.csv publishes 'Rachel Kahler'.",period
Steve Farrell,County Council,2026,2026-03-31,"March 2026 (Partisan Convention Report, due 3/31)",statement,317.00,317.00,,0,318.00,318.00,False,False,1.00,1.00,318.00,2,2,raw/2026/202603_S-Farrell.pdf,wasatch-cf-d973987f,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 317.0 stands. The `wasatch_disclosure_tableab` family could not read the expenditures cover cell (garbled or absent on the text layer); the vision transcription's 317.0 stands. family: line 1 cell is empty -- left BLANK, never repaired; line 2 cell is garbled -- left BLANK, never repaired; line 3 cell is garbled -- left BLANK, never repaired; contributions: 1 row(s) NOT emitted -- Sum rows 0.00 != stated blank; an unproven ledger is not published; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS (vision, 2 row(s)) reconciled against the published stated total: delta 1.00 - 2 row(s) sum to 318.00 against published stated total, which prints 317.00. Both figures retained verbatim; no row was adjusted and the stated total was not recomputed. || TRANSCRIBER'S ACCOUNT: DELTA 1.00 — the 2 rows sum 318.00 (266.00 + 52.00) against a printed Table A TOTAL of '317,00' and a cover line 1 of '$317.00'. Both amounts were re-read at 1200 dpi and are unambiguous (266 has two clear 6-loops; the 52 has a clear 2, not a 1). This is the FILER'S arithmetic, not a transcription error, and neither figure was adjusted. Both stated and itemized are retained verbatim ITEMIZED EXPENDITURES (vision, 2 row(s)) reconciled against the published stated total: delta 1.00 - 2 row(s) sum to 318.00 against published stated total, which prints 317.00. Both figures retained verbatim; no row was adjusted and the stated total was not recomputed. || TRANSCRIBER'S ACCOUNT: DELTA 1.00 — identical situation on Table B: the same two amounts (266.00 + 52.00 = 318.00) against a printed TOTAL of '317.00' and cover line 2 '$317.00'. Re-read at 1200 dpi; not adjusted Printed-total gates: p2 Table A TOTAL: 317.00 vs rows 318.00 — GATE DOES NOT CLOSE, off by 1.00; p2 Table B TOTAL: 317.00 vs rows 318.00 — GATE DOES NOT CLOSE, off by 1.00. The cover is internally consistent with its own 317.00 figures (317.00 - 317.00 = 0, and the balance cell prints a circled '0'), so the filer carried 317.00 forward everywhere; only the row sum disagrees. Transcriber: HUMAN LOOK RECOMMENDED: both sides carry a 1.00 delta between the filer's own printed TOTAL (317.00) and his own two rows (266.00 + 52.00 = 318.00). Escalated to 1200 dpi on every amount; nothing is illegible and no single-digit re-read closes it (266 → 265 or 52 → 51 would each close it, but neither is what the page shows). Recorded as the filer's arithmetic per the cardinal rule. TABLE A ROW SLOT 0 IS FULLY STRUCK OUT — a dense scribble in the Date column obliterating whatever was written; nothing survives the strikeout at 1200 dpi, so no row is emitted for it and the fact is recorded here. DATES CARRY NO YEAR: the filer wrote 'Jan 8' and 'Mar 30', so every date field is BLANK with the verbatim in the row note — the year is never filled from the report period. Both Table A rows put text in the In-Kind / Tangible items column ('Filing Fee', 'Printing') that duplicates the Table B purposes exactly, i.e. the candidate paying campaign costs personally; in_kind is set from the column as printed and the cell is quoted verbatim, but this may be a DESCRIPTION rather than an in-kind good — not resolved. Page 3 carries only the boilerplate 'If additional space is needed...' line, no table. Cover: 'Steve Farrell', County Council Seat A, District written 'County large', party 'GOP'; Partisan Convention box only, convention date April 7, 2026.",period
William B. Vance,County Council,2026,2026-03-31,"March 2026 (Partisan Convention Report, due 3/31)",statement,0.00,753.04,,$-753.04,0.00,753.04,True,True,0.00,0.00,0.00,0,10,raw/2026/202603_W-Vance.pdf,wasatch-cf-97b8b3de,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). Typed. The first acknowledgment initial line reads 'N/A'. The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 0.0 stands. family: line 1 not printed; expenditures: 6 row(s) NOT emitted -- Sum rows 1480.13 != stated 753.04; an unproven ledger is not published; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0.00, published stated total) ITEMIZED EXPENDITURES (vision, 10 row(s)) reconciled against the published stated total: exact (753.04 = 753.04, published stated total) Printed-total gates: p2 Table A TOTAL row: blank, no rows — nothing to gate (cover states 0.00); p2 Table B TOTAL: $753.04 = rows 753.04 — GATE PASSES. Cover identity 0.00 - 753.04 = -753.04 matches the printed balance '$-753.04'. Transcriber: Born-digital typed filing, the cleanest in this chunk. Dates are in the filer's compact 'DDMonYY' form ('7Jan26', '14Feb26') — day, month and year are all printed, so each parses cleanly. The first acknowledgement is initialled 'N/A' rather than with initials (he raised nothing); the second is 'WBV'. Cover 'District: 59' appears on a County Council — Seat A filing (a county council seat has no legislative district number) — transcribed from the form and flagged, no schedule impact. Note the filer spells the same vendor two ways across rows, 'SquareSpace' (rows 4 and 8) and 'Squarespace' (row 10); both kept verbatim. Only the Partisan Convention box is checked; convention date typed '7Apr26'; signed 31Mar26.",period
Erik K. Rowland,County Council,2026,2026-06-01,June 2026 (Primary / Elimination Report),statement,0.00,265.66,,265.66,0.00,265.66,True,True,0.00,0.00,0.00,0,1,raw/2026/202606_E-Rowland.pdf,wasatch-cf-a73aabd5,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). Typed. Stated totals identical to his March 2026 filing — a cumulative restatement on a period-scoped sheet; do not sum his 2026 filings. ITEMIZED expenditures WITHHELD (FIELD SHIFT): 1 of 1 parsed row(s) are mis-columned — e.g. line 62: purpose reads '|', which carries no letters. The `wasatch_disclosure_tableab` family did not recognise this filing's date format, so the date landed in the name column and the real name slid into the next field; the amounts still sum to the printed total, which is exactly why reconciliation cannot catch it. A systematically mis-columned ledger is a WRONG VALUE, so the whole side emits NOTHING. FAMILY LIMITATION, documented not patched — queued for Phase B. family: line 3 cell is garbled -- left BLANK, never repaired; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0.00, published stated total) ITEMIZED EXPENDITURES (vision, 1 row(s)) reconciled against the published stated total: exact (265.66 = 265.66, published stated total) Printed-total gates: p2 Table A TOTAL row: blank, no rows — nothing to gate; p2 Table B TOTAL: $265.66 = the one row 265.66 — GATE PASSES. Transcriber: Worth flagging for the module: TRANCHE 3 PHASE A recorded this filing's Table B as 'OCR noise' (`| es | |`, `a es es eee`) and withheld it. That is a TEXT-LAYER artifact only — the rendered page is a clean, typed, single-row table, read here without any escalation. The row is Wasatch County / $265.66 / Filing Fee, dated 01/02/26. SIGN ERROR ON THE COVER, kept as filed: line 3 prints '$265.66' as the ending balance where 0.00 - 265.66 = -265.66; this is the same positive-balance-where-arithmetic-is-negative pattern the module already records for Rowland. The Primary Report box is checked, matching index.csv's June filing point; signed June 16, 2026.",period
Jared W. Rigby,County Sheriff,2026,2026-06-01,June 2026 (Primary / Elimination Report),statement,21100.00,15893.00,,"5,207.00",21100.00,15894.00,True,False,0.00,1.00,0.00,6,20,raw/2026/202606_J-Rigby.pdf,wasatch-cf-78bc96cd,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). Clerk stamp JUN 26. The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 21100.0 stands. The `wasatch_disclosure_tableab` family could not read the expenditures cover cell (garbled or absent on the text layer); the vision transcription's 15893.0 stands. family: not a CAMPAIGN FINANCIAL DISCLOSURE (Table A/B) sheet — nothing read ITEMIZED CONTRIBUTIONS (vision, 6 row(s)) reconciled against the published stated total: exact (21100.00 = 21100.00, published stated total) ITEMIZED EXPENDITURES (vision, 20 row(s)) reconciled against the published stated total: delta 1.00 - 20 row(s) sum to 15894.00 against published stated total, which prints 15893.00. Both figures retained verbatim; no row was adjusted and the stated total was not recomputed. || TRANSCRIBER'S ACCOUNT: DELTA 1.00 — 20 rows across pages 2 and 3 sum 15894.00 against a printed Table B TOTAL of '15,893.ᵒᵒ' and a cover line 2 of '$15,893.00'. Every amount on both pages was re-read at 600 dpi and the six doubtful ones again at 1200 dpi; no single reading closes the gap. The filer's own cover arithmetic uses 15,893.00 (21,100.00 - 15,893.00 = 5,207.00, which matches his printed balance), so 15,893.00 is his figure throughout and the 1.00 is a row-sum slip. Neither figure adjusted. As with the contribution side, the first expenditure row is the carry-forward 'Previous Report / QTR 1 / 8,904.56'; NEW spending this period is 6,989.44 by the rows as read Printed-total gates: p2 Table A TOTAL: 21,100.00 = rows 21100.00 — GATE PASSES. Table B's TOTAL row on p2 prints '(continued)' instead of a figure — the filer explicitly deferred it; the real TOTAL sits on PAGE 3 and prints 15,893.00 against a 20-row sum of 15,894.00 — GATE DOES NOT CLOSE, off by 1.00. The p3 Table A grid is struck through with a single diagonal line and a hand-drawn 'Ø' in its bottom-left cell, and its TOTAL row is blank — voided by the filer, no rows there. Transcriber: HUMAN LOOK RECOMMENDED: the expenditure side is 1.00 off its own printed total after a full high-dpi re-read. Two 1200-dpi escalations MOVED values away from the 200-dpi reading and are the reason the gap is 1.00 rather than 1,199.50 — p2 row 6 is 758.46 (not 158.46: a flat-topped 7) and p2 row 11 is 750.00 (not 150.00, same 7). p2 row 9 resolved to 359.40 (a single-loop 9 with descender, cents '40'); a reading of 358.40 there would close the printed total exactly, and it was NOT adopted because the glyph is plainly a 9 in a hand whose 8s are two stacked loops (cf. '835.90', '758.46') — the arithmetic was not allowed to bend a legible digit. STRUCTURE: Table B is explicitly paginated by the filer, who hand-numbered the headings 'TABLE ""B"", 1' (page 2) and 'TABLE ""B"", 2' (page 3); page 3 also reprints the Table A grid, which he voided with a diagonal strike. CARRY-FORWARD ROWS: both tables open with a 'Previous Report' line dated 'QTR 1' carrying his March 2026 totals verbatim (16,000.00 contributions, 8,904.56 expenditures — both match this chunk's 537a29a6 exactly). They are transcribed as printed with the date field BLANK (the cell holds 'QTR 1', not a date) and flagged, because they are cumulative roll-forwards, not a donor or a vendor — anyone summing this filer's 2026 cycle must not add them to the March report. Clerk received-stamp 'JUN 28 '26 PM 08:10 RCVD WC' on the cover; Primary Report box checked; signed 6/16/26.",period
Jeremy M. Hales,County Sheriff,2026,2026-06-01,June 2026 (Primary / Elimination Report),statement,4604.01,6741.37,,"-$2,137.36",4604.01,6741.37,True,True,0.00,0.00,3283.50,11,35,raw/2026/202606_J-Hales.pdf,wasatch-cf-6c05b22a,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). Typed. The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 4604.01 stands. The `wasatch_disclosure_tableab` family could not read the expenditures cover cell (garbled or absent on the text layer); the vision transcription's 6741.37 stands. family: not a CAMPAIGN FINANCIAL DISCLOSURE (Table A/B) sheet — nothing read ITEMIZED CONTRIBUTIONS (vision, 11 row(s)) reconciled against the published stated total: exact (4604.01 = 4604.01, published stated total) ITEMIZED EXPENDITURES (vision, 35 row(s)) reconciled against the published stated total: exact (6741.37 = 6741.37, published stated total) Printed-total gates: Table A p2 TOTAL: 4,604.01 = rows 4,604.01 — GATE PASSES. Table A p3/p4 printed but wholly blank, TOTAL cell empty — no rows, no gate. Table B TOTAL is printed ONLY on p4 (6,741.37) and covers all three pages: p2 rows 1,635.79 + p3 rows 1,575.90 + p4 rows 3,529.68 = 6,741.37 — GATE PASSES. p2 and p3 Table B TOTAL cells are empty (continuation pages). Transcriber: 8-page filing. p1 cover; p2-p4 are three copies of the Table A/B sheet used as continuation pages (Table A filled only on p2; Table B runs p2 -> p3 -> p4 with its single TOTAL on p4). p5-p8 are ATTACHED QuickBooks reports for 'Elect Jeremy Hales For Sheriff', cash basis, Mar 31 - Jun 11 2026: p5 Profit & Loss, p6-p7 Profit & Loss Detail, p8 Balance Sheet. These are attachments, NOT the statutory schedules, so no rows were transcribed from them — but they corroborate every Table A and Table B row verbatim (same dates, payees, amounts) and both printed totals (Total Income 4,604.01; Total Expense 6,741.37; Net Income -2,137.36 = cover line 3). This is an unusually strong second source; the transcription below still comes from Tables A and B as printed. This form prints NO address column, so donor_city/donor_state are blank on every contribution row by form design (not a privacy redaction). Cover: Primary Report box checked; signed 6-16-2026. Cover balance -$2,137.36 = 4,604.01 - 6,741.37, arithmetic closes. Odd but faithful: the Table A in-kind donor of the US Constitutions is printed as 'Ryan Wilko' while the corresponding Table B payee row reads 'Lynn Rasband Donation of Constitutio' (truncated in the cell) and the QuickBooks detail memos it as 'US Constitutions donated by Lynn Rasband' with the income line credited to Ryan Wilko — the filer's own records disagree about which of the two donated them. Retained exactly as each table prints it; not resolved.",period
Joey D. Granger,Clerk/Auditor,2026,2026-06-01,June 2026 (Primary / Elimination Report),statement,0,1241.67,,-1241.67,0.00,1241.67,True,True,0.00,0.00,0.00,0,3,raw/2026/202606_J-Granger.pdf,wasatch-cf-6c2bad57,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). Clerk stamp JUN 16 '26. The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 0.0 stands. The `wasatch_disclosure_tableab` family could not read the expenditures cover cell (garbled or absent on the text layer); the vision transcription's 1241.67 stands. family: line 1 cell is garbled -- left BLANK, never repaired; line 2 cell is garbled -- left BLANK, never repaired; line 3 cell is garbled -- left BLANK, never repaired; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED CONTRIBUTIONS (vision, 0 row(s)) reconciled against the published stated total: exact (0.00 = 0, published stated total) ITEMIZED EXPENDITURES (vision, 3 row(s)) reconciled against the published stated total: exact (1241.67 = 1241.67, published stated total) Printed-total gates: Table A TOTAL cell is EMPTY; a slashed zero sits in the Amount cell of row slot 0 with no name and no date — read as the filer's nil mark, no rows. Table B TOTAL: 1,241.67 = rows 1,241.67 — GATE PASSES (only on the 853.57 reading; 853.51 would leave a -0.06 delta). Transcriber: Handwritten on the 2026 Table A/B sheet. Cover: Primary Report box checked; clerk RCVD stamp 'JUN 16 26 AM'; signed 6/16/2026; cover line 1 is a slashed zero, line 2 1241.67, line 3 -1241.67. RHODES-RULE CALL on Table B row 1: the amount reads '853.5' plus a final digit written as a bare top-bar-and-downstroke. At 600 dpi the glyph is an open-top 7 (no crossbar), and only 853.57 makes the three rows sum to the filer's own printed TOTAL of 1,241.67; 853.51 misses by 0.06. Reading accepted as 853.57 on the arithmetic, per gate (c). Table B row 1 is not a real vendor line — the filer entered the date as 'QTR 1' and the payee as 'Previous', i.e. an aggregate carry-forward of prior-quarter spending, with no purpose given; transcribed verbatim with a blank date (no month/day/year parseable) and flagged. Note this makes the report partly cumulative even though the 2026 sheet is period-scoped.",period
Jon Woodard,County Attorney,2026,2026-06-01,June 2026 (Primary / Elimination Report),statement,500,,,511.18,500.00,0.00,True,,0.00,,0.00,1,0,raw/2026/202606_J-Woodard.pdf,wasatch-cf-44f64a04,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). SEAM EVIDENCE: lines 1 and 2 are annotated in the filer's own hand 'since last report' — the newer sheet is PERIOD-scoped. The expenditure cell holds a dash, not a figure (transcribed blank). Street address, city and phone left blank. The `wasatch_disclosure_tableab` family could not read the contributions cover cell (garbled or absent on the text layer); the vision transcription's 500.0 stands. family: line 1 cell is garbled -- left BLANK, never repaired; line 2 cell is garbled -- left BLANK, never repaired; line 3 cell is garbled -- left BLANK, never repaired; no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS (vision, 1 row(s)) reconciled against the published stated total: exact (500.00 = 500, published stated total) ITEMIZED EXPENDITURES: the schedule page EXISTS and is BLANK on the face - a real zero, read and recorded, not an untranscribed gap. ITEMIZED EXPENDITURES (vision, 0 row(s)) reconciled against the nothing stated on the face: no stated figure on the face, so the 0 transcribed row(s) summing to 0.00 cannot be reconciled - unknown, never a fabricated match || TRANSCRIBER'S ACCOUNT: Table B carries no rows and its printed TOTAL is a slashed zero -> 0.00 under the zero-glyph ruling. The COVER's expenditure cell is a bare dash, which stays BLANK (that is why stated_e is empty) — the two are consistent, not contradictory: the schedule states zero, the cover states nothing Printed-total gates: Table A TOTAL: 500 = rows 500.00 — GATE PASSES. Table B TOTAL: slashed zero (=0.00) = rows 0.00 — GATE PASSES. Transcriber: Faint PENCIL on a phone-camera scan (iOS Quartz PDF, 1709x2223 pt page), the hardest read in this chunk. Cover: Primary Report box checked; signed 6/15/2026; street/city/phone left blank by the filer. The filer hand-annotated cover lines 1 and 2 with 'since last report' and wrote the same disclaimer across BOTH schedules — Table A row slot 1 and Table B row slot 1 each read 'This report does not repeat the last report'. That annotation is a note, not a ledger line: no date, no amount, and it spans the name column; it is NOT emitted as a row. DONOR NAME NOT FULLY RESOLVED: the single contributor's surname is clearly 'Bona', but the first name reads M-a-?-t-e where the third glyph is an upward-opening bowl that is either a cursive r or a u. Escalated to an 800 dpi crop; the scan's native resolution is the ceiling and it did not separate them. Emitted as the legible-glyph string 'Marte Bona' at confidence low with needs_review=1 — NOT completed to a plausible real name. A human should re-read this cell against the paper original or the county's candidate-donor records. Date cell reads '5/20' with NO year printed — left BLANK per the date rule (never filled from the report date), verbatim kept in the row note.",period
Joseph A. Tugaw,County Council,2026,2026-06-01,June 2026 (Primary / Elimination Report),statement,0.00,0.00,,0.00,,,,,,,,0,0,raw/2026/202606_J-Tugaw.pdf,wasatch-cf-c58e5681,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). Typed. family: no report-period box legibly marked -- period left blank, never guessed ITEMIZED CONTRIBUTIONS: the document has NO such schedule page - non-existence, which is not the same fact as a zero. The filing is ONE page — the cover only. The 'Table A on page 2' schedule sheet was not filed with this report, so there is no contribution schedule in the document to transcribe. This is a missing schedule, NOT a transcribed zero (though the cover independently states $0.00). ITEMIZED EXPENDITURES: the document has NO such schedule page - non-existence, which is not the same fact as a zero. Same — the filing is cover-only; no Table B page exists in the document. Cover states $0.00. Printed-total gates: none — the document prints no Table A or Table B, therefore no TOTAL row to gate against. Transcriber: Single-page, born-digital, typed cover. Joseph A. Tugaw, County Council - Seat F, Democrat, Heber City. Primary Report box checked; signed 'June 16, 2026' in blue ink. All three cover lines print $0.00 ($0.00 contributions / $0.00 expenditures / $0.00 balance), which is internally consistent. Because the filer submitted no page-2 tables, both sides are recorded as 'none' (schedule absent) rather than 'transcribed' with zero rows — the honest distinction required by the brief. The cover's own $0.00 figures already live in filing_totals.csv and are untouched here. Stated totals only — no itemized Table A/B row is published for this filing, so reconciliation is UNKNOWN, not a match.",period
Lauren Forsyth,County Attorney,2026,2026-06-01,June 2026 (Primary / Elimination Report),statement,70.57,1062.84,,"$-992.27 (balance of $1,263.82 in campaign bank account from prior contributions previously reported)",70.57,1062.84,True,True,0.00,0.00,45.57,3,6,raw/2026/202606_L-Forsyth.pdf,wasatch-cf-365fc922,high,"PERIOD-scoped filing: the sheet states one TOTALS column for the checked reporting period only; a cycle total is a SUM across periods (but see per-filing notes — some filers restate cumulatively). SEAM EVIDENCE: the balance cell carries the filer's printed parenthetical '(balance of $1,263.82 in campaign bank account from prior contributions previously reported)' — an explicit statement that earlier money was reported in a PRIOR period. Docusign-signed; signature date read from page 2, where Table A/B totals ($70.57 / $1,062.84) match the cover. ITEMIZED LAYER: 0 Table-A / 6 Table-B row(s) parsed by the registered `wasatch_disclosure_tableab` family from the born-digital text layer, each side reconciled EXACTLY to the published stated total; per-row `geometry` records the amount cell read. family: line 3 cell is garbled -- left BLANK, never repaired; no report-period box legibly marked -- period left blank, never guessed PRECEDENCE (expenditures): the born-digital `wasatch_disclosure_tableab` parse read 6 row(s) summing to 1062.84 and the vision read of the same page read 6 summing to 1062.84; the VISION rows are published and the family's are held in the parse only, the same rule this module applies to the cover. ITEMIZED CONTRIBUTIONS (vision, 3 row(s)) reconciled against the published stated total: exact (70.57 = 70.57, published stated total) ITEMIZED EXPENDITURES (vision, 6 row(s)) reconciled against the published stated total: exact (1062.84 = 1062.84, published stated total) Printed-total gates: Table A TOTAL: $70.57 = rows 70.57 — GATE PASSES. Table B TOTAL: $1,062.84 = rows 1,062.84 — GATE PASSES. Transcriber: Born-digital, Docusign Envelope ID B34CB1B9-FB01-81C5-82F4-3E58D044AB23, typed throughout — the cleanest filing in the chunk. Both schedules sit on page 2, under a repeated signature block (signed 6/16/2026). Primary Report box checked. Cover line 3 carries the filer's parenthetical prose: '$-992.27 (balance of $1,263.82 in campaign bank account from prior contributions previously reported)' — this is the filing that documents the 2026 sheet being PERIOD-SCOPED, and it is retained verbatim in the existing vision cache; nothing here changes it. Table A's In-Kind / Tangible items column reads 'cash' on all three rows — per gate (g) that column is a DESCRIPTION of a cash contribution, not an in-kind good, so in_kind is false on every row with the cell quoted in the note. Two contributions are self-funding by the candidate (21.51 and 24.06) and exactly match the two Google expenditures of the same dates and amounts — pass-through reimbursements, retained on both sides as the filer reported them. Table A rows are NOT in date order as printed (5/26 precedes 4/30 and 5/31); printed order preserved in line_no. NOTE for the wave lead: this filing already has 6 expenditure rows in expenditures.csv from TRANCHE 3 Phase A (chunk file have_e=True) — this transcription is an independent full re-read of both sides and should be reconciled against, not merged blindly with, the Phase A rows. Form prints no address column, so donor_city/donor_state are blank by design.",period
