referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
206,high,address+subject,Council,PlanningCommission,189,400,2021-10-20,"a BLUFFDALE - - EST 1 848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, October 20, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, October 20, 2021 at 6:00 p.m .• or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting may also be broadcast live to the public on th e City website www .bluffd ale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via t elephone conference call. PLANNING COMMISSION B",183,2022-04-27,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - [ST 18""8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 27, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 27, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.co",2222 w 14400 s,0.262,
212,high,address+subject,Council,PlanningCommission,-21,428,2022-05-18,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CllY PLANNING COMMISSION MEETING AGENDA Wednesday, May 18, 2022 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday. May 18. 2022. at 6:00 p.m.• or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting may also be broadcast live to the public on the City' s website www.bluffdale.com . Notice is further given that access to this meeting by Commission members may be by electronic mean s via t elephone conference call. PLANNING COMMISSION BUSINESS",183,2022-04-27,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - [ST 18""8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 27, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 27, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.co",2222 w 14400 s,0.265,
202,high,address+subject,Council,PlanningCommission,266,388,2021-08-04,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday August 4, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, August 4, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website I www.bluffdale.com. Notice is further given that access to this~meeting-by Commission- memoers may be by electronic means via telephone conference call. t PLANNING COMMISSION BUSINE",183,2022-04-27,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - [ST 18""8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 27, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 27, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.co",2222 w 14400 s,0.266,
191,high,address+subject,Council,PlanningCommission,175,400,2021-10-20,"a BLUFFDALE - - EST 1 848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, October 20, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, October 20, 2021 at 6:00 p.m .• or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting may also be broadcast live to the public on th e City website www .bluffd ale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via t elephone conference call. PLANNING COMMISSION B",181,2022-04-13,"BLUFFDALE CITY CITY COUNCIL Mayor Natalie Hall Councilmember Wendy Aston MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18•9 - - Councilmember Traci Crockett Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 13, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 13, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffda le.com.",2222 w 14400 s,0.269,
107,high,address+subject,Council,PlanningCommission,56,380,2021-05-19,"iJ BLUFFDALE --£ST 11'•1 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday May 19, 2021 Notice is hereby given that the Bluffdale City Planning Commission will ho ld a publi c meet ing on Wednesday, May 19, 2021 at 6 :00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the pu blic on the City website www.bluffda le.com. Notice is furth er given t hat access to thi s meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINES",127,2021-07-14,"iJ BLUFFDALE ~~ EST . 1848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, July 14, 2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, July 14, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live t o the publi c at: www.bl uffdale.com. The publi c may comment at the meeting or by emailing comments to co uncil meetingcomment@bluffdale.com . Notice is further given that access to this meeting by the Mayor and or Cit",2222 w 14400 s,0.27,
5,high,address+subject,Council,PlanningCommission,-35,319,2020-03-04,"BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, March 4, 2020 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting Wednesday, March 4, 2020, at 6:30 p.m., or as soon thereafter as possible, at the Bluffdale City Hall located at 2222 West 14400 South, Bluffdale, Utah. Notice is further given that access to this meeting by Planning Commissioners may be by electronic means via telephonic conference call. PLANNING COMMISSION BUSINESS MEETING 6:30 PM 1. Invocation and Pledge of Allegiance. * 2. Public Forum – To bring items not already on the ag",8,2020-01-29,"iJ BLUFFDALE ~~ ES T . 1 848 ~~ BLUFFDALE CITY COUNCIL BLUFFDALE CITY PLANNING COMMISSION SPECIAL JOINT MEETING AGENDA Wednesday, January 29, 2020 Notice is hereby given that the Bluffdale City Council and the Bluffdale City Planning Commission w ill ho ld a special joint meeting Wednesday, January 29, 2020, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah, scheduled to begin promptly at 4:30 p.m. or as soo n thereafter as possible. Notice is further given that access to this meeting by the Mayor and or City Co uncil m ay be by electronic m eans via telephonic conference call",2222 w 14400 s,0.271,
203,high,address+subject,Council,PlanningCommission,238,389,2021-09-01,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 1, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public m eeting on Wednesday, September 1, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic mean s via telephone conference ca ll. PLANNING COMMISSION B",183,2022-04-27,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - [ST 18""8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 27, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 27, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.co",2222 w 14400 s,0.271,
133,high,address+subject,Council,PlanningCommission,168,375,2021-04-21,"a BL.UFFDALE - - EST 18 4 8 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday April 21, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, April 21, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah . This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is furth er given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINE",139,2021-10-06,"a BLUFFDALE~~ EST . 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, October 06, 2021 Notice is hereby given that the Bluffdale City Cou ncil will hold a meeting Wednesday, October 06, 2021, at t he Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soo n thereafter as possible. Th is meeting will also be broadcast live to the publ ic at: www.bluffdale.com. The public may com ment at t he meeting or by emailing comments to councilmeet ingcomment@bluffdale.com. Notice is further given that access to this meetin g by t",2222 w 14400 s,0.272,
197,high,address+subject,Council,PlanningCommission,-35,428,2022-05-18,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CllY PLANNING COMMISSION MEETING AGENDA Wednesday, May 18, 2022 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday. May 18. 2022. at 6:00 p.m.• or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting may also be broadcast live to the public on the City' s website www.bluffdale.com . Notice is further given that access to this meeting by Commission members may be by electronic mean s via t elephone conference call. PLANNING COMMISSION BUSINESS",181,2022-04-13,"BLUFFDALE CITY CITY COUNCIL Mayor Natalie Hall Councilmember Wendy Aston MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18•9 - - Councilmember Traci Crockett Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 13, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 13, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffda le.com.",2222 w 14400 s,0.272,
204,high,address+subject,Council,PlanningCommission,224,392,2021-09-15,"iJ BLUFFDALE ~ tSTld<!.lt- BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 15, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, September 15, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com . Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUS",183,2022-04-27,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - [ST 18""8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 27, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 27, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.co",2222 w 14400 s,0.272,
225,high,address+subject,Council,PlanningCommission,217,400,2021-10-20,"a BLUFFDALE - - EST 1 848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, October 20, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, October 20, 2021 at 6:00 p.m .• or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting may also be broadcast live to the public on th e City website www .bluffd ale.com. Notice is further given that access to this meeting by Commission members may be by electronic means via t elephone conference call. PLANNING COMMISSION B",194,2022-05-25,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18~8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, May 25, 2022, at 6:00 p.m. Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council wi ll hold a meeting on Wednesday, May 25, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon th ereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com.",2222 w 14400 s,0.272,
139,high,address+subject,Council,PlanningCommission,21,392,2021-09-15,"iJ BLUFFDALE ~ tSTld<!.lt- BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 15, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, September 15, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com . Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUS",139,2021-10-06,"a BLUFFDALE~~ EST . 1848 ~~ ***AMENDED*** BLUFFDALE CITY COUNCIL MEETING AGENDA Wednesday, October 06, 2021 Notice is hereby given that the Bluffdale City Cou ncil will hold a meeting Wednesday, October 06, 2021, at t he Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soo n thereafter as possible. Th is meeting will also be broadcast live to the publ ic at: www.bluffdale.com. The public may com ment at t he meeting or by emailing comments to councilmeet ingcomment@bluffdale.com. Notice is further given that access to this meetin g by t",2222 w 14400 s,0.274,
187,high,address+subject,Council,PlanningCommission,252,388,2021-08-04,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday August 4, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, August 4, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website I www.bluffdale.com. Notice is further given that access to this~meeting-by Commission- memoers may be by electronic means via telephone conference call. t PLANNING COMMISSION BUSINE",181,2022-04-13,"BLUFFDALE CITY CITY COUNCIL Mayor Natalie Hall Councilmember Wendy Aston MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18•9 - - Councilmember Traci Crockett Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 13, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 13, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffda le.com.",2222 w 14400 s,0.274,
229,high,address+subject,Council,PlanningCommission,49,422,2022-04-06,"a BLUFFDALE - - ES T 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, April 6, 2022 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on , Wednesday. April 6. 2022. at 6:00 p.m .• or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting may also be broadcast live to the public on the City's website www.bluffda le.com. Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSIN",194,2022-05-25,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18~8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, May 25, 2022, at 6:00 p.m. Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council wi ll hold a meeting on Wednesday, May 25, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon th ereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com.",2222 w 14400 s,0.274,
217,high,address+subject,Council,PlanningCommission,399,375,2021-04-21,"a BL.UFFDALE - - EST 18 4 8 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday April 21, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, April 21, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah . This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is furth er given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINE",194,2022-05-25,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18~8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, May 25, 2022, at 6:00 p.m. Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council wi ll hold a meeting on Wednesday, May 25, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon th ereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com.",2222 w 14400 s,0.275,
231,high,address+subject,Council,PlanningCommission,7,428,2022-05-18,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CllY PLANNING COMMISSION MEETING AGENDA Wednesday, May 18, 2022 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday. May 18. 2022. at 6:00 p.m.• or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting may also be broadcast live to the public on the City' s website www.bluffdale.com . Notice is further given that access to this meeting by Commission members may be by electronic mean s via t elephone conference call. PLANNING COMMISSION BUSINESS",194,2022-05-25,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18~8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, May 25, 2022, at 6:00 p.m. Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council wi ll hold a meeting on Wednesday, May 25, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon th ereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com.",2222 w 14400 s,0.275,
53,high,address+subject,Council,PlanningCommission,84,359,2020-12-02,"Alternate Planning Commission Member, Ulises Flynn, did not participate in the vote. 7. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on a Proposed Zoning Map Amendment Application for Approximately 4.50 Acres for R- SL Residential Senior Independent Living Zone Located at Approximately 13975 South 2700 West. Howland Partners, Applicants (Application 2020-47). Staff Presenter, Jennifer Robison. Mrs. Robison reported that a request has been made to have the R-SL zone applied to a specific piece of property. The subject property was discussed in a joint Planning Commission/City Council Gener",90,2021-02-24,"5. PUBLIC HEARING-Consideration and Vote on Ordinance 2021-02, for a Proposed Zoning Map Amendment Application for Approximately 4.50 Acres from Residential R-1-43 to Residential Senior Independent Living Zone (R-SL) located at Approximately 13975 South 2700 West, Howland Partners, Applicant, Staff Presenter, Jennifer Robison. Traci Crockett moved to approve Ordinance 2021-02, for a proposed Zoning Map Amendment Application for approximately 4.50 acres from Residential R-1-43 to Residential Senior Independent Living Zone (R-SL) located at approximately 13975 South 2700 West. Dave Kallas second",13975 s 2700 w,0.276,
70,high,address+subject,Council,PlanningCommission,-21,380,2021-05-19,"iJ BLUFFDALE --£ST 11'•1 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday May 19, 2021 Notice is hereby given that the Bluffdale City Planning Commission will ho ld a publi c meet ing on Wednesday, May 19, 2021 at 6 :00p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the pu blic on the City website www.bluffda le.com. Notice is furth er given t hat access to thi s meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUSINES",99,2021-04-28,"iJ BLUFFDALE ~~ EST . 1848 ~~ BLUFFDALE CITY COUNCIL LOCAL BUILDING AUTHORITY OF THE CITY OF BLUFFDALE BOARD REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, April 28, 2021 Notice is hereby given that the Bluffdale City Council, LBA & RDA will hold a combined meeting Wednesday, April 28, 2021, at t he Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin promptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffda le.com. The public may comment at the meeting or by emailing comments to co u",2222 w 14400 s,0.276,
221,high,address+subject,Council,PlanningCommission,294,388,2021-08-04,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday August 4, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, August 4, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website I www.bluffdale.com. Notice is further given that access to this~meeting-by Commission- memoers may be by electronic means via telephone conference call. t PLANNING COMMISSION BUSINE",194,2022-05-25,"BLUFFDALE CITY CITY COUNCIL iJ Mayor Natalie Hall Councilmember Wendy Aston Councilmember Traci Crockett MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18~8 - - Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, May 25, 2022, at 6:00 p.m. Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council wi ll hold a meeting on Wednesday, May 25, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon th ereafter as possible. This meeting will also be broadcast live to th e public at: www.bluffdale.com.",2222 w 14400 s,0.276,
127,high,address+subject,Council,PlanningCommission,49,388,2021-08-04,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday August 4, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, August 4, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website I www.bluffdale.com. Notice is further given that access to this~meeting-by Commission- memoers may be by electronic means via telephone conference call. t PLANNING COMMISSION BUSINE",134,2021-09-22,"a BL FF ALE ~~ ES T. 1 848 ~~ BLUFFDALE CITY COUNCIL BLUFFDALE CITY PLANNING COMMISSION REDEVELOPMENT AGENCY BOARD COMBINED MEETING AGENDA Wednesday, September 22, 2021 Notice is hereby given that the Bluffdale City Counci l, Bluffdale Cit y Planning Commission, and the Redevelopment Agency Board w ill hold a combined meeting Wednesday, September 22, 2021, at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah, schedu led to begin promptly at 6:00 p.m. or as soon th ereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com Notice is further ",2222 w 14400 s,0.278,
188,high,address+subject,Council,PlanningCommission,224,389,2021-09-01,"a BLUFFDALE - - EST 1848 - - BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 1, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public m eeting on Wednesday, September 1, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com. Notice is further given that access to this meeting by Commission members may be by electronic mean s via telephone conference ca ll. PLANNING COMMISSION B",181,2022-04-13,"BLUFFDALE CITY CITY COUNCIL Mayor Natalie Hall Councilmember Wendy Aston MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18•9 - - Councilmember Traci Crockett Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 13, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 13, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffda le.com.",2222 w 14400 s,0.278,
120,high,address+subject,Council,PlanningCommission,-21,392,2021-09-15,"iJ BLUFFDALE ~ tSTld<!.lt- BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 15, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, September 15, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com . Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUS",131,2021-08-25,"BLUFFDALE ~~ EST . 1 848 ~~ BLUFFDALE CITY COUNCIL MEETING AGENDA \Nednesday,August25,2021 Notice is hereby given that the Bluffdale City Council, will hold a meeting Wednesday, August 25, 2021, at th e Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah scheduled to begin prom ptly at 6:00 p.m. or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffdale.com. The public may comment at the meeting or by emailing comments to councilmeetingcomment@blu ffdale.com. Notice is furth er given th at access to this meeting by t he Mayor and or City",2222 w 14400 s,0.279,
189,high,address+subject,Council,PlanningCommission,210,392,2021-09-15,"iJ BLUFFDALE ~ tSTld<!.lt- BLUFFDALE CITY PLANNING COMMISSION MEETING AGENDA Wednesday, September 15, 2021 Notice is hereby given that the Bluffdale City Planning Commission will hold a public meeting on Wednesday, September 15, 2021 at 6:00 p.m., or as soon thereafter as possible at the Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. This meeting will also be broadcast live to the public on the City website www.bluffdale.com . Notice is further given that access to this meeting by Commission members may be by electronic means via telephone conference call. PLANNING COMMISSION BUS",181,2022-04-13,"BLUFFDALE CITY CITY COUNCIL Mayor Natalie Hall Councilmember Wendy Aston MEETING AGENDA City Council Chambers BLUFFDALE - - £Sf 18•9 - - Councilmember Traci Crockett Councilmember Jeff Gaston Councilmember Mark Hales Wednesday, April 13, 2022, at 6:00 p.m . Councilmember Dave Kallas Notice is hereby given that the Bluffdale City Council will hold a meeting on Wednesday, April 13, 2022, at Bluffdale City Hall, 2222 West 14400 South, Bluffdale, Utah. The meeting will begin at 6:00 PM or as soon thereafter as possible. This meeting will also be broadcast live to the public at: www.bluffda le.com.",2222 w 14400 s,0.279,
