candidate,office,election_year,filing_date,reporting_period,filing_type,stated_total_contributions,stated_total_expenditures,stated_beginning_balance,stated_ending_balance,itemized_contrib_sum,itemized_expend_sum,reconciles_contrib,reconciles_expend,recon_delta_contrib,recon_delta_expend,self_funded_amount,n_contrib_rows,n_expend_rows,source_filing,document_id,extraction_confidence,notes,filing_regime
James Ebert,Commission Seat A,2026,2026-05-26,May 26 - Pre-Primary Election,interim,74996.71,55909.71,13583.38,19087.00,,,,,,,,0,0,raw/y2026/2026_ugd_7e3a53_253b9fd2.pdf,2026_ugd_7e3a53_253b9fd2,high,"2026 form variant, TYPED summary. All columns reconcile. Filing date 5/26/2026 legible on the form though index.csv carries a blank date. County-redacted address.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
James Ebert,Commission Seat A,2026,2026-06-15,June 16 - Primary Election,interim,86477.02,83377.13,19087.00,3099.89,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_fe0c94e7.pdf,2026_ugd_92078f_fe0c94e7,high,"2026 form variant, TYPED summary. All columns reconcile. Filing date 6-15-2026 legible on the form though index.csv carries a blank date. County-redacted street address; city/zip printed (Farr West 84404).  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Michelle Tait,County Commisioner Seat A,2026,2026-04-02,7 days before candidates' convention (Republican Party),interim,1973.1,1973.1,0,0,1973.10,1973.10,True,True,0.00,0.00,1973.10,6,6,raw/y2026/2026_ugd_92078f_163de27d.pdf,2026_ugd_92078f_163de27d,high,"BORN-DIGITAL Polimorphic e-filing; totals parsed from the text sidecar. Amounts are printed with ONE decimal place ('1973.1') by the platform - retained verbatim, not padded. Office spelled 'Commisioner' by the filer. Submitted on the candidate's behalf by Nick Saisi. Carries 6 itemized contributions and 6 itemized expenditures (each side sums to 1973.10) - not loaded in this totals-only tranche.  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  ITEMIZED LAYER: 6 contribution / 6 expenditure row(s) parsed by the registered `weber_polimorphic` family from the RAW born-digital PDF (pdftotext -layout), each side reconciled EXACTLY to the stated total; per-row `geometry` records the amount cell read.  family: polimorphic e-filing (born-digital); anchor = 'on This Report'; cumulative contributions stated $1,973.10 (NOT summed as an increment); cumulative expenditures stated $1,973.10 (NOT summed as an increment)",cumulative
Sharon Arrington Bolos,County Commission - Seat B,2026,2026-03-31,7 days before the candidates' convention - Convention,interim,26231.39,,0.00,12489.21,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_26dc5c7e.pdf,2026_ugd_92078f_26dc5c7e,high,"2026 form variant, HANDWRITTEN. The expenditure CUMULATIVE cell is written '13.742.18' with a period instead of the thousands comma - retained verbatim (the value is 13,742.18, confirmed by the same filer's next report). This scan's printed text is reflowed/mangled ('FilingSchedule(CheckOne'). OFFICE IS WRITTEN ON THE FORM though index.csv leaves office_stated blank.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  stated expenditures left BLANK: the form's cumulative cell reads '13.742.18', which is not a parseable amount and was NOT repaired.  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Sharon Arrington Bolos,County Commission - Seat B,2026,2026-05-23,,,39405.39,33532.74,12489.21,5872.65,,,,,,,,0,0,raw/y2026/2026_ugd_7e3a53_300692b1.pdf,2026_ugd_7e3a53_300692b1,high,"2026 form variant, HANDWRITTEN, scanned with CamScanner (the app's watermark is on the page). NO report-type box is marked - this copy's Filing Schedule prints as a bare list with the checkboxes dropped by the scan/flatten, so the honest reading is 'no box marked'. All three columns reconcile.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Sharon Arrington Bolos,County Commission- Seat B,2026,2026-06-15,,,47405.39,43163.15,5872.65,4242.24,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_a7965ee7.pdf,2026_ugd_92078f_a7965ee7,high,"2026 form variant, HANDWRITTEN, no thousands separators. NO report-type box marked (checkboxes dropped by the scan). All columns reconcile. City/zip 'West Haven UT 84401' is printed unredacted on this copy while the street address is blacked out. OFFICE IS WRITTEN ON THE FORM though index.csv leaves office_stated blank.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Gary C New,County Commissioner,2026,2026-03-20,7 days before candidates' convention (Democratic Party and Forward Party),interim,1000.19,1000.19,0,0,1000.19,1000.19,True,True,0.00,0.00,1000.19,3,3,raw/y2026/2026_ugd_92078f_863a82a7.pdf,2026_ugd_92078f_863a82a7,high,"BORN-DIGITAL Polimorphic e-filing; totals parsed from the text sidecar. Carries 3 itemized contributions (13.72 + 931.39 + 55.08 = 1000.19, which reconciles exactly to the stated cumulative) and 3 itemized expenditures - not loaded in this totals-only tranche. All three itemized contributions are self-funding by the candidate, and all three expenditures are annotated '(Loan)' by the filer.  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  ITEMIZED LAYER: 3 contribution / 3 expenditure row(s) parsed by the registered `weber_polimorphic` family from the RAW born-digital PDF (pdftotext -layout), each side reconciled EXACTLY to the stated total; per-row `geometry` records the amount cell read.  family: polimorphic e-filing (born-digital); anchor = 'on This Report'; cumulative contributions stated $1,000.19 (NOT summed as an increment); cumulative expenditures stated $1,000.19 (NOT summed as an increment)",cumulative
Sharon Arrington Bolos,County Commissioner - Seat B,2026,2026-07-19,,,58525.39,53502.09,4242.24,5023.30,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_f36d6ca9.pdf,2026_ugd_92078f_f36d6ca9,high,"2026 form variant, HANDWRITTEN. NO report-type box marked (checkboxes dropped by the scan). All three columns reconcile. This is the filer's latest 2026 report in the retained set.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Michael Nyron Thomas,County Commissioner Seat B,2026,2026-04-02,7 days before the candidates' convention - Convention,interim,1995.76,1995.76,,0,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_9e369872.pdf,2026_ugd_92078f_9e369872,high,"2026 form variant, TYPED summary with a HANDWRITTEN correction: the ending-balance cells were typed 1995.76, then struck through and replaced with a handwritten 0 initialled 'MT'. The corrected value (0) is transcribed; the struck 1995.76 is recorded here. County-redacted address.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Ryan Arbon,Sheriff,2026,2026-04-01,7 days before candidates' convention (Republican Party),interim,879.97,879.97,0,0,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_39510beb.pdf,2026_ugd_92078f_39510beb,high,"BORN-DIGITAL Polimorphic e-filing; totals parsed from the text sidecar. FILER INCONSISTENCY retained: the candidate answered 'No' to BOTH 'Do you have contributions to disclose for this reporting period?' and 'Do you have any expenditures to disclose...?', yet the summary states 879.97 contributions and 879.97 expenditures for this report. No itemized rows exist to reconcile against - the side is honestly unreconciled, not adjusted. Submitted on the candidate's behalf by Lauren Shafer.  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  contrib: stated total printed but the born-digital face itemizes nothing that this family reads — reconciliation UNKNOWN, never a fabricated mismatch.  expend: stated total printed but the born-digital face itemizes nothing that this family reads — reconciliation UNKNOWN, never a fabricated mismatch.  family: polimorphic e-filing (born-digital); anchor = 'on This Report'; cumulative contributions stated $879.97 (NOT summed as an increment); cumulative expenditures stated $879.97 (NOT summed as an increment)  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Duane D. Kearsley,Weber Co. Commission Seat A,2026,2026-06-14,June 16 - Primary Election,interim,21708.86,17551.05,3656.50,4157.81,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_e3986a38.pdf,2026_ugd_92078f_e3986a38,high,"2026 form variant, TYPED summary (handwritten signature/date 6-14-26). All columns reconcile. Filing date legible on the form though index.csv carries a blank date. County-redacted street address; city/zip printed (Ogden, 84404).  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Duane D. Kearsley,Weber Co. Commissioner Seat A,2026,2026-04-03,7 days before the candidates' convention - Convention,interim,3300.00,954.00,,2345.33,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_eae67827.pdf,2026_ugd_92078f_eae67827,high,"2026 form variant, HANDWRITTEN. FILER INCONSISTENCY retained verbatim: expenditures are written 954.67 in 'This Report' but 954.00 in 'Cumulative Total' (the later May report carries 954.67 forward). The line-1 'Last Report' cell is scribbled out. Date written '4/3/2026' with the month digit overwritten - medium confidence. County-redacted address.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Duane D. Kearsley,Weber Co. Commissioner Seat A,2026,2026-05-26,May 26 - Pre-Primary Election,interim,21188.86,17532.36,2345.33,3656.50,,,,,,,,0,0,raw/y2026/2026_ugd_7e3a53_b032cea9.pdf,2026_ugd_7e3a53_b032cea9,high,"2026 form variant, HANDWRITTEN. All three columns reconcile internally. Filing date 5/26/2026 legible on the form though index.csv carries a blank date. County-redacted address.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Jared Preisler,Weber County Assessor,2026,2026-04-02,7 days before the candidates' convention - Convention,interim,2854.07,2854.07,0.00,0.00,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_514dc4bb.pdf,2026_ugd_92078f_514dc4bb,high,"2026 form variant, TYPED summary. Address is NOT redacted on this copy (printed in full) - the county's 2026 redaction is applied inconsistently across filings.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Chris Allred,Weber County Attorneys Office,2026,2026-04-02,7 days before candidates' convention (Republican Party),interim,1147.66,1147.66,0,0,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_443f5c0e.pdf,2026_ugd_92078f_443f5c0e,high,"BORN-DIGITAL Polimorphic e-filing ('Submit Campaign Financial Disclosure', generated by Polimorphic.com) - totals parsed from the machine-readable text sidecar text/y2026__2026_ugd_92078f_443f5c0e.txt, NOT from a vision read. Field labels are 'Total Contributions on Last Report / on This Report / Cumulative Total Contributions' etc.; mapped to the same last/this/cum slots as the scanned form. Submitted on the candidate's behalf by Stacy Cornell. The filing ALSO carries fully machine-readable ITEMIZED rows (1 contribution, 1 expenditure) which this totals-only tranche did not load - see AVAILABILITY.md for the weber_polimorphic itemization lead.  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  contrib: reconciliation UNKNOWN. The filing DOES print entry fields, but Polimorphic omits the `Itemized Contribution Report (#n)` block header when a filing has a single entry, and `weber_polimorphic` slices records on that header only — so the family returns no row. FAMILY LIMITATION, documented not patched (the shared engine is frozen this phase); the rows are gated out rather than hand-built. Queued for Phase B.  expend: reconciliation UNKNOWN. The filing DOES print entry fields, but Polimorphic omits the `Itemized Expenditures Report (#n)` block header when a filing has a single entry, and `weber_polimorphic` slices records on that header only — so the family returns no row. FAMILY LIMITATION, documented not patched (the shared engine is frozen this phase); the rows are gated out rather than hand-built. Queued for Phase B.  family: polimorphic e-filing (born-digital); anchor = 'on This Report'; cumulative contributions stated $1,147.66 (NOT summed as an increment); cumulative expenditures stated $1,147.66 (NOT summed as an increment)  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Richard A. Hyer,Weber County Commisioner Seat A,2026,2026-05-20,30 days after withdrawal or Primary Election elimination,final,60181.31,45674.82,18017.64,14506.49,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_995d4b3b.pdf,2026_ugd_92078f_995d4b3b,high,"2026 form variant, TYPED; all columns reconcile. DATE CONFLICT retained verbatim: the form is dated 5/20/26 but the clerk RECEIVED stamp is JUL 20 2026 and the report is the post-primary-elimination one - the written month is very likely a typo for 7/20/26, but nothing was corrected. Office spelled 'Commisioner' by the filer. County-redacted address and home/office phone.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Katrina C. Gibson,Weber County Commission Seat A,2026,2026-04-03,7 days before the candidates' convention - Convention,interim,42670.65,38941.83,0,3728.82,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_c0e75e41.pdf,2026_ugd_92078f_c0e75e41,high,"2026 form variant, TYPED summary printed WITHOUT thousands separators or dollar signs - retained exactly as printed. County-redacted address.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Katrina C. Gibson,Weber County Commission Seat A,2026,2026-05-26,May 26 - Pre-Primary Election,interim,66670.65,49653.62,3728.82,17017.03,,,,,,,,0,0,raw/y2026/2026_ugd_7e3a53_3037c6f1.pdf,2026_ugd_7e3a53_3037c6f1,high,"2026 form variant, TYPED summary; all columns reconcile. County-redacted address.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Katrina C. Gibson,Weber County Commission Seat A,2026,2026-06-16,June 16 - Primary Election,interim,88152.04,87158.67,13288.21,993.37,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_6280fe33.pdf,2026_ugd_92078f_6280fe33,high,"2026 form variant, TYPED. FILER ERROR retained verbatim: the 'Last Report' column repeats the PREVIOUS report's 'This Report' figures (24,000.00 / 10,711.79 / 13,288.21) instead of its cumulative totals, so last+this does NOT equal the printed cumulative. The filer re-filed a corrected June-16 report on 7/23/2026 (cache 8a163a02, last-report column 66,670.65 / 49,653.62 / 17,017.03) - treat THIS row as SUPERSEDED for any cycle rollup. County-redacted address.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Katrina C. Gibson,Weber County Commission Seat A,2026,2026-07-23,June 16 - Primary Election,interim,88220.65,86227.28,17017.03,1993.37,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_d8532285.pdf,2026_ugd_92078f_d8532285,high,"2026 form variant, TYPED; all columns reconcile. This is the SECOND June-16-Primary report this filer submitted (signed 7/23/2026) and it corrects the 6/16/2026 one (cache 32f407e4). Both are retained; the earlier is superseded. County-redacted address.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Katrina C. Gibson,Weber County Commission Seat A,2026,2026-07-23,30 days after withdrawal or Primary Election elimination,final,92389.26,91568.35,1993.37,820.91,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_fd9d0787.pdf,2026_ugd_92078f_fd9d0787,high,"2026 form variant, TYPED; all columns reconcile. This filer's last 2026 report - the largest 2026 county campaign in the dataset so far ($92,389.26 raised). County-redacted address.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Richard A. Hyer,Weber County Commissioner seat a,2026,2026-05-22,May 26 - Pre-Primary Election,interim,54305.00,34353.53,28380.51,22951.47,,,,,,,,0,0,raw/y2026/2026_ugd_7e3a53_3751da9b.pdf,2026_ugd_7e3a53_3751da9b,high,"2026 form variant, TYPED; all columns reconcile. Clerk RECEIVED stamp MAY 22 2026 (a pink stamp - the only 2026 filing in this set carrying one). County-redacted address AND home/office phone.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Richard A. Hyer,Weber County Commissioner seat a,2026,2026-06-16,June 16 - Primary Election,interim,58081.31,40063.67,19951.47,18017.64,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_4df9df3b.pdf,2026_ugd_92078f_4df9df3b,high,"2026 form variant, TYPED; clerk RECEIVED stamp JUN 16 2026. FILER INCONSISTENCY retained: the ending-balance 'Last Report' cell reads 19,951.47 while this filer's own May report printed a cumulative balance of 22,951.47 (a $3,000 difference); contributions and expenditures carry forward correctly. County-redacted street address and home/office phone.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
Jon Beesley,Weber county commissioners seat b,2026,2026-04-03,7 days before candidates' convention (Republican Party),interim,1120,867.92,0,252.08,1120.00,867.92,True,True,0.00,0.00,0.00,7,2,raw/y2026/2026_ugd_92078f_916755f7.pdf,2026_ugd_92078f_916755f7,high,"BORN-DIGITAL Polimorphic e-filing; totals parsed from the text sidecar. Carries 7 itemized contributions (200+200+200+200+100+20+200 = 1120, reconciles exactly) and 2 itemized expenditures (811.61+56.31 = 867.92, reconciles exactly) - not loaded in this totals-only tranche.  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  ITEMIZED LAYER: 7 contribution / 2 expenditure row(s) parsed by the registered `weber_polimorphic` family from the RAW born-digital PDF (pdftotext -layout), each side reconciled EXACTLY to the stated total; per-row `geometry` records the amount cell read.  family: polimorphic e-filing (born-digital); anchor = 'on This Report'; cumulative contributions stated $1,120.00 (NOT summed as an increment); cumulative expenditures stated $867.92 (NOT summed as an increment)",cumulative
Alvin Thurgood,weber county commission seat A,2026,2026-03-25,7 days before the candidates' convention - Convention,interim,3.00,0.00,,3.00,,,,,,,,0,0,raw/y2026/2026_ugd_92078f_d61dc956.pdf,2026_ugd_92078f_d61dc956,medium,"2026 FORM VARIANT - a redesigned 'Campaign Financial Summary' table (Total Contributions / Total Campaign Expenditures / Ending Balance x Last Report | This Report | Cumulative Total) plus a SEVEN-item Filing Schedule (Convention / May 26 Pre-Primary / June 16 Primary / Oct 6 Pre-General / Oct 27 General / Dec 3 Post-General / 30 days after withdrawal or elimination). HANDWRITTEN. The expenditure 'This Report' cell is LEFT BLANK here: the glyph is ambiguous between 0 and 2 even at 500dpi - not guessed; the CUMULATIVE cell reads 0.00 clearly. FILING DATE 3/25/26 IS LEGIBLE ON THE FORM but index.csv carries a blank date (needs_review=1) - see AVAILABILITY.md, this is a recoverable-attribution finding, not a source gap. County-redacted address and cell phone.  filing_date read from the form face by the 2026-08-01 totals tranche; index.csv/filing_attribution.csv carry a blank date for this filing (needs_review=1 there).  REGIME: this form is CUMULATIVE (its third column is literally 'Cumulative Total'), so a candidate-cycle total is the LATEST non-superseded report, never a sum of the filings.  stated_* are the CUMULATIVE column; stated_beginning_balance is the ending-balance figure in the 'Totals from Last Report' column.  itemized rows NOT transcribed (cover-page totals tranche) — reconciles_* are blank/unknown, never False.",cumulative
