doc_type,ordinance_no,adoption_date,title,land_use,book_type,jurisdiction,recodified_date,recodified_ord,n_sections,latest_amendment,source_book,n_amendments,motion_id,match_confidence,path,text_path,format,source_url,doc_class,fetch_status,sha256,text_chars,notes
adopted_ordinance,2018-17,2018-09-13,"Updated Building Permit Exemptions; Updated Dwelling Unit & Floor Area; Updated Dwelling Unit, Setback and Camping",yes,,,,,,,Land Use Ordinance,15,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-18,2018-09-26,Updated Requirements for development plats,yes,,,,,,,Land Use Ordinance,6,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-22,2018-10-10,Updated Home Child Care; Updated Nonconforming Lots of Record,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-23,2018-11-01,Updated Home Child Care,yes,,,,,,,Land Use Ordinance,5,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-25,2018-12-07,Updated Exceptions,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-27,2019-01-24,Updated Large Scale Developments; on 1/24/2019 Amended by Ord. 2019-27 Housekeeping Update,yes,,,,,,,Land Use Ordinance,7,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,2 distinct amendment dates cited; earliest used
adopted_ordinance,2018-29,2019-01-24,Updated Hunting and Shooting Facilities,yes,,,,,,,Land Use Ordinance,6,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-31,2019-01-24,Updated Utility Installations,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2018-32,2019-01-24,Updated Lot Coverage for Additional Structures,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2019-1,2019-03-05,Updated Common Area Requirements,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2019-13,2019-04-27,Updated Setback Requirements,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2019-18,2019-07-09,Updated Requirements for Hunting Preserves and Shooting Ranges,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2019-21,2019-07-09,Updated Requirements for Lots in Multiple Zones,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2019-27,2019-09-23,Housekeeping Update,yes,,,,,,,Land Use Ordinance,7,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2019-29,2019-11-01,Updated Accessory Dwelling Units,yes,,,,,,,Land Use Ordinance,10,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2020-284,2020-05-14,Housekeeping Update,yes,,,,,,,Land Use Ordinance,19,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2020-375,2020-06-10,Updated Planned Unit Developments,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2020-376,2020-06-10,Updated Solar Operations as Permitted Conditional Use,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2020-379,2020-06-10,Updated Excavation Activities,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2020-394,2020-06-10,Updated Elimination of Flood Plain Overlay Zone,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2020-574,2020-08-08,Amended definitions; Housekeeping update,yes,,,,,,,Land Use Ordinance,11,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2020-897,2020-10-30,Housekeeping update,yes,,,,,,,Land Use Ordinance,4,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2020-898,2020-10-30,Allocation of Development credits for hotels in Rec. Resorts; Housekeeping update,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2020-1109,2021-02-12,Amend ordinance in its entirety with new numbering and formatting for conversion to Municode,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2021-257,2021-04-09,Clarify temporary uses as a permitted us in the zone.; Clarify temporary uses as permitted uses in zone.,yes,,,,,,,Land Use Ordinance,12,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2021-258,2021-04-09,"Clarification of the height exception for stealth telecommunications transmission facility; Revise and adopt, in its entirety, numbering and new format for Municode",yes,,,,,,,Land Use Ordinance,12,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2021-450,2021-05-28,Clarity and consistency to Ch 8; Clarity and consistency to Ch. 8,yes,,,,,,,Land Use Ordinance,24,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2021-618,2021-07-22,Include cemeteries as a permitted conditional use in the CE-1 Zone,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2021-751,2021-08-11,Reception Centers,yes,,,,,,,Land Use Ordinance,2,4667,high,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2021-812,2021-08-15,Updated Minimum Ground Floor Requirement,yes,,,,,,,Land Use Ordinance,8,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2021-891,2021-11-12,Add Dude ranches to the CE-1 Zone,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2021-981,2021-11-19,Approval of Water and Sewage disposal facilities for dwellings,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2021-1026,2021-12-17,Amend requirements related to frontage and access,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2021-1027,2021-12-17,Amend ordinance to permit shared wells,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2022-14,2022-02-11,Caretaker Dwelling,yes,,,,,,,Land Use Ordinance,6,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2022-241,2022-04-11,Large Concentrated Animal Feeding Operation,yes,,,,,,,Land Use Ordinance,5,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2022-351,2022-05-11,Updated Property Tax Sale Procedures,no,,,,,,,Code of Ordinances,1,5714,high,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2022-696,2022-10-27,on 8/24/2022 Amended by Ord. 2022-1188 Updated 12.08-G Height; on 8/24/2022 Amended by Ord. 2022-1188 Updated Height Requirements; on 8/24/2022 Amended by Ord. 2022-949 Updated Definitions; on 8/24/2022 Amended by Ord. 2024-57 Updated Conditional Use,yes,,,,,,,Land Use Ordinance,7,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,3 distinct amendment dates cited; earliest used
adopted_ordinance,2022-949,2022-10-27,Updated requirements for accessory dwelling units,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2022-1188,2023-02-06,Updated Height Requirements; Updated Height requirements,yes,,,,,,,Land Use Ordinance,4,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2023-24,2023-01-04,Updated Alleged Overly Protective Zones,no,,,,,,,Code of Ordinances,1,6765,high,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2023-47,2023-02-07,Amended Setback Definition; Updated Setbacks from streets,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2023-251,2023-03-23,"Updated 8.120 Kennels; Updated Definition of Dog, Kennel and Livestock; Updated Kennels",yes,,,,,,,Land Use Ordinance,7,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2023-252,2023-03-23,Updated Floor Space,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2023-378,2023-04-19,Updated Property Tax Sale Procedures,no,,,,,,,Code of Ordinances,1,7196,high,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2023-599,2023-06-22,Updated Notification Requirements; Updated Requirements; Updated Signs and Adjacent Lot,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2023-600,2023-06-22,Updated Small Temporary Mining; Updated Temporary Construction Yards,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2023-666,2023-06-28,Updated Large Public Gatherings,no,,,,,,,Code of Ordinances,1,7512,high,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2023-749,2023-08-07,Updated Airport Overlay Zone; Updated Existing Airports,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2023-750,2023-08-07,Updated Biogas Facilities,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2023-921,2023-09-13,Enacted Stormwater,no,,,,,,,Code of Ordinances,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2023-982,2023-10-19,Updated Height Requirements,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2023-983,2023-10-19,Updated Seasonal or Holiday Event,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2023-1229,2023-12-13,Updated Financial Administration,no,,,,,,,Code of Ordinances,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2024-57,2024-02-08,Housekeeping Update; Updated Appeals; Updated Conditional Use; Updated to Planning Commission,yes,,,,,,,Land Use Ordinance,43,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2024-228,2024-04-12,Updated Water Tanks,yes,,,,,,,Land Use Ordinance,12,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2024-229,2024-04-12,Updated Setbacks,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2024-230,2024-04-15,(2) Updated with correction to staff omission of planned nonresidential subdivision; Updated Administrative Land Use and Plan Coordinating Committee; Updated Development Approval; Updated Subdivision; Updated Subdivisions,yes,,,,,,,Land Use Ordinance,26,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,2 distinct amendment dates cited; earliest used
adopted_ordinance,2024-288,2024-05-03,Updated Hoop Houses,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2024-414,2024-07-12,Updated Road Standards; Updated Stub Roads,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2024-489,2024-07-08,Updated Frontage by Railroad,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2024-528,2024-07-18,Updated Existing Uses,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2024-680,2024-08-22,Updated Agritourism,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2024-703,2024-08-14,Updated Event Permits,no,,,,,,,Code of Ordinances,1,8806,high,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2024-750,2024-10-02,Updated Road Standards,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2024-751,2024-10-02,Updated Food Grade Oil,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2024-800,2024-09-18,Updated Commission Meeting Agendas,no,,,,,,,Code of Ordinances,1,8936,high,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2024-875,2024-10-24,Updated Miscellaneous Procedures,no,,,,,,,Code of Ordinances,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2024-919,2024-11-15,Updated Biogas Facilites,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-44,2025-01-23,Updated Subdivisions,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-45,2025-01-23,Updated Water Waiver,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-52,2025-01-08,Updated County Constables,no,,,,,,,Code of Ordinances,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-120,2024-01-29,Updated Commission Meeting Agendas,no,,,,,,,Code of Ordinances,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-161,2025-02-12,Updated Property Penalty Reductions,no,,,,,,,Code of Ordinances,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-163,2025-02-12,"Updated Authority To Acquire, Hold, Manage, And Dispose Of Real And Personal Property For Benefit Of The County",no,,,,,,,Code of Ordinances,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-164,2025-02-28,Updated Administration of Floodplain Permits; Updated Floodplain Administrator,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-165,2025-02-28,Updated Frontage by Railroad,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-168,2025-02-12,Updated Annual Notice of Noxious Weeds,no,,,,,,,Code of Ordinances,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-216,2025-02-26,Updated Criteria for Accepting or Rejecting Bids,no,,,,,,,Code of Ordinances,1,9498,high,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-247,2025-03-05,Updated Stormwater,no,,,,,,,Code of Ordinances,1,9542,high,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-341,2025-04-24,Updated Parking; Updated Seasonal Parking,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-412,2025-05-29,Updated ALJ; Updated Noticing; Updated for ALJ,yes,,,,,,,Land Use Ordinance,15,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-623,2025-07-28,Updated Side and Rear Setbacks,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-931,2025-10-29,Updated Accident Review Board,no,,,,,,,Code of Ordinances,1,10337,high,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2025-981,2025-11-28,"Updated State Legislation Governing Boundary Adjustment, etc",yes,,,,,,,Land Use Ordinance,11,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2026-79,2026-02-19,Updated Nonconforming Lots,yes,,,,,,,Land Use Ordinance,10,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2026-142,2026-03-09,Updated Biosolids,yes,,,,,,,Land Use Ordinance,2,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2026-172,2026-03-04,Updated Financial Administration,no,,,,,,,Code of Ordinances,1,10750,high,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2026-218,2026-04-02,Updated Frontage on Certain Temporary Uses,yes,,,,,,,Land Use Ordinance,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2026-311,2026-04-22,Updated Financial Administration,no,,,,,,,Code of Ordinances,1,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=ordinances,adopted_ordinance,catalog,,,
adopted_ordinance,2026-383,2026-06-09,Updated Impound Yards,yes,,,,,,,Land Use Ordinance,3,,,,,html_codified,https://utahcounty.municipalcodeonline.com/book?type=landordinances,adopted_ordinance,catalog,,,
