name,date,clip_id,duration_s,media_url,mp4_url
Historic Preservation Commission,2022-05-18,582,3900,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=582,https://archive-video.granicus.com/draper/draper_e2537409-8a10-4a3e-8fff-8d4808189ab5.mp4
Historic Preservation Commission,2022-06-15,591,3120,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=591,https://archive-video.granicus.com/draper/draper_c803e515-ebe2-4f3d-a13e-b2907d4ed3c3.mp4
Historic Preservation Commission,2022-07-20,605,2340,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=605,https://archive-video.granicus.com/draper/draper_3e304165-4387-45f0-90db-6f6ac1c81c20.mp4
Historic Preservation Commission,2022-08-17,612,3120,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=612,https://archive-video.granicus.com/draper/draper_d57fced8-8b36-4db8-93d2-c98e94666352.mp4
Historic Preservation Commission,2022-09-21,625,1800,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=625,https://archive-video.granicus.com/draper/draper_a63cf083-a1fc-4604-b046-c0958fe6149c.mp4
Historic Preservation Commission,2022-10-19,635,3960,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=635,https://archive-video.granicus.com/draper/draper_4f18f5ae-19dc-4da2-b3ce-4f6cf8166502.mp4
Historic Preservation Commission,2022-11-16,643,4560,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=643,https://archive-video.granicus.com/draper/draper_4708a7d3-2bd5-4494-9d92-bd21b65bb1f7.mp4
Historic Preservation Commission,2022-12-14,651,4380,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=651,https://archive-video.granicus.com/draper/draper_c060daf7-9608-4aed-98ea-07ff09a4dc6e.mp4
Historic Preservation Commission,2023-01-18,659,4620,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=659,https://archive-video.granicus.com/draper/draper_73bdb7b1-7f32-4738-ad76-faaa5bf59aa5.mp4
Historic Preservation Commission,2023-02-15,670,5400,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=670,https://archive-video.granicus.com/draper/draper_f18e6b71-0259-46a7-8f83-b2ab9c6ec0b3.mp4
Historic Preservation Commission,2023-03-15,678,3840,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=678,https://archive-video.granicus.com/draper/draper_703eb001-176e-4ad9-b747-58971985142d.mp4
Historic Preservation Commission,2023-04-19,691,4560,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=691,https://archive-video.granicus.com/draper/draper_faea1f77-bcd0-43bf-afac-ee0019ff8ffd.mp4
Historic Preservation Commission,2023-05-17,708,3180,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=708,https://archive-video.granicus.com/draper/draper_a9605d00-8790-43f6-89eb-e05faf9864c2.mp4
Historic Preservation Commission,2023-06-21,725,2400,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=725,https://archive-video.granicus.com/draper/draper_00744ec1-bfaf-4398-8c2f-ab913dafb6de.mp4
Historic Preservation Commission,2023-07-19,732,1860,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=732,https://archive-video.granicus.com/draper/draper_0fd85fd5-9cf6-4e00-b3dc-13b14614518f.mp4
Historic Preservation Commission,2023-08-16,839,3600,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=839,https://archive-video.granicus.com/draper/draper_f2f35349-0e58-4282-ac8b-ebb5788c8fcb.mp4
Historic Preservation Commission,2023-09-20,1001,2520,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1001,https://archive-video.granicus.com/draper/draper_adf7e890-0771-4b79-a25b-a39e838608fe.mp4
Historic Preservation Commission,2023-10-18,1222,2520,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1222,https://archive-video.granicus.com/draper/draper_c8a5b92f-3f9a-46b3-b4d0-c96752137fe3.mp4
Historic Preservation Commission,2023-11-15,1362,2880,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1362,https://archive-video.granicus.com/draper/draper_92204391-76b9-4691-b6ac-09318a35dcb9.mp4
Historic Preservation Commission,2024-01-17,1666,4860,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1666,https://archive-video.granicus.com/draper/draper_2d407a72-92a6-4344-acbf-76d27041329a.mp4
Historic Preservation Commission,2024-02-21,1681,2880,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1681,https://archive-video.granicus.com/draper/draper_162c1e95-2e38-403b-b99e-8f709dc54fc8.mp4
Historic Preservation Commission,2024-03-20,1696,3300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1696,https://archive-video.granicus.com/draper/draper_4d118eb1-2148-4520-bf23-8a2af6b32a54.mp4
Historic Preservation Commission,2024-04-17,1706,3540,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1706,https://archive-video.granicus.com/draper/draper_1727d598-c814-4810-9b68-971e4b786694.mp4
Historic Preservation Commission,2024-05-15,1714,4080,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1714,https://archive-video.granicus.com/draper/draper_d8635ee2-9867-4a7c-86ea-b64b79977b58.mp4
Historic Preservation Commission,2024-06-12,1726,2940,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1726,https://archive-video.granicus.com/draper/draper_4dc328df-2c74-4697-8164-03db1d6c43b8.mp4
Historic Preservation Commission,2024-08-21,1748,2820,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1748,https://archive-video.granicus.com/draper/draper_176f42f4-9e2c-42a5-ba28-eabf3fd842b3.mp4
Historic Preservation Commission,2024-09-18,1760,3840,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1760,https://archive-video.granicus.com/draper/draper_2069317e-3fac-4a33-a677-44f55a9d4509.mp4
Historic Preservation Commission,2024-10-16,1788,4680,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1788,https://archive-video.granicus.com/draper/draper_5f17494a-c037-4fe6-b7f3-255979f3a293.mp4
Historic Preservation Commission,2024-11-20,1816,4980,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1816,https://archive-video.granicus.com/draper/draper_2cd9decf-9cb2-4953-bf19-b0e3a46780fa.mp4
Historic Preservation Commission,2025-01-15,1830,3780,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1830,https://archive-video.granicus.com/draper/draper_8bbcd1ab-8e4b-412e-abb5-d47f2b796acd.mp4
Historic Preservation Commission,2025-02-19,1859,1440,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1859,https://archive-video.granicus.com/draper/draper_32858cdf-4961-4ad2-abdb-88aadbffa440.mp4
Historic Preservation Commission,2025-03-19,1877,3180,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1877,https://archive-video.granicus.com/draper/draper_53379e24-602f-42aa-b8c5-ed37f0009c7f.mp4
Historic Preservation Commission,2025-04-16,1887,2280,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1887,https://archive-video.granicus.com/draper/draper_69e3b9d3-517e-40d6-b6a2-c8a6f9aeaaab.mp4
Historic Preservation Commission,2025-05-21,1906,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1906,https://archive-video.granicus.com/draper/draper_04456259-ae3f-464a-9815-5719bff86d3b.mp4
Historic Preservation Commission,2025-06-18,1934,3660,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1934,https://archive-video.granicus.com/draper/draper_274ff75a-9a5a-4ef5-ad4e-743b19286de1.mp4
Historic Preservation Commission,2025-07-12,1935,0,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1935,
Historic Preservation Commission,2025-08-20,1946,4860,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1946,https://archive-video.granicus.com/draper/draper_62fb37c5-d199-47ba-b8c2-6f6de92d1565.mp4
Historic Preservation Commission,2025-10-15,1968,1200,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1968,https://archive-video.granicus.com/draper/draper_ca2e1746-d7e0-4c44-9bf1-ab22ceb0f978.mp4
Historic Preservation Commission,2025-11-19,1986,2640,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1986,https://archive-video.granicus.com/draper/draper_b4f848de-4a59-4d97-b316-a3afd165eb37.mp4
Historic Preservation Commission,2026-01-21,2004,4380,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2004,https://archive-video.granicus.com/draper/draper_72c49361-efa2-4762-9a70-b334ca56c227.mp4
Historic Preservation Commission,2026-02-18,2038,2580,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2038,https://archive-video.granicus.com/draper/draper_8cdd5bf0-dbd6-4d7f-8370-141aa7088c7c.mp4
Historic Preservation Commission,2026-03-18,2050,3960,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2050,https://archive-video.granicus.com/draper/draper_dd86b5db-ed87-489a-b5ff-6fc8d045fe5e.mp4
Historic Preservation Commission,2026-04-15,2077,2280,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2077,https://archive-video.granicus.com/draper/draper_68c9ed1a-7c4a-4c29-b89b-13bc2bfe47b4.mp4
Historic Preservation Commission,2026-05-20,2098,4200,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2098,https://archive-video.granicus.com/draper/draper_58a6bef3-26f4-49c9-b687-604a0f543ba0.mp4
Historic Preservation Commission,2026-06-17,2113,4500,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2113,https://archive-video.granicus.com/draper/draper_209956d5-62a9-43e7-9133-e61f3fbd23ce.mp4
Historical Preservation Commission,2019-05-15,233,0,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=233,
Municipal Building Authority,2013-02-05,1597,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1597,https://archive-video.granicus.com/draper/draper_a9d2225e-f1ec-45bf-9529-d18247341fff.mp4
Municipal Building Authority,2013-05-07,1604,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1604,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
Municipal Building Authority,2013-06-18,1605,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1605,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
Municipal Building Authority,2014-05-06,1480,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1480,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
Municipal Building Authority,2014-06-03,1481,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1481,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
Municipal Building Authority,2014-06-24,1482,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1482,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
Municipal Building Authority,2015-05-05,1356,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1356,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
Municipal Building Authority,2015-06-16,1357,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1357,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
Municipal Building Authority,2015-09-15,1358,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1358,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
Municipal Building Authority,2016-05-03,1184,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1184,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
Municipal Building Authority,2016-06-07,1185,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1185,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
Municipal Building Authority,2016-06-21,1186,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1186,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
Municipal Building Authority,2016-08-16,1187,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1187,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
Municipal Building Authority,2017-05-02,922,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=922,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
Municipal Building Authority,2017-06-06,923,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=923,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
Municipal Building Authority,2017-06-20,924,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=924,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
Municipal Building Authority,2018-05-01,827,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=827,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
Municipal Building Authority,2018-06-05,830,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=830,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
Municipal Building Authority,2018-06-19,831,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=831,https://archive-video.granicus.com/draper/draper_78acb351-5afc-4301-b51d-50588e2d0a0d.mp4
Municipal Building Authority,2019-05-07,273,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=273,https://archive-video.granicus.com/draper/draper_33f72db8-2a9b-4a44-8e39-b686c45f10f5.mp4
Municipal Building Authority,2019-05-14,272,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=272,https://archive-video.granicus.com/draper/draper_31e3dd4f-da72-4efb-937d-894147698c66.mp4
Municipal Building Authority,2019-06-11,271,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=271,https://archive-video.granicus.com/draper/draper_6c0b6045-3b28-4bd5-b089-03dc6e494d83.mp4
Municipal Building Authority,2019-06-18,270,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=270,https://archive-video.granicus.com/draper/draper_3e1b7232-c68d-49ff-b98c-352175f4ad7b.mp4
Municipal Building Authority,2020-05-19,289,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=289,https://archive-video.granicus.com/draper/draper_58a4fcb0-a268-4695-833f-c7bc86c85271.mp4
Municipal Building Authority,2020-06-02,283,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=283,https://archive-video.granicus.com/draper/draper_5512d39f-d066-43c2-94a5-3b8272bfde0b.mp4
Municipal Building Authority,2020-06-16,291,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=291,https://archive-video.granicus.com/draper/draper_380f7d89-8847-4ca8-9082-325a15812477.mp4
Municipal Building Authority,2021-03-16,420,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=420,https://archive-video.granicus.com/draper/draper_c6e26011-8e1f-4110-930c-44129cd45157.mp4
Municipal Building Authority,2023-01-10,656,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=656,https://archive-video.granicus.com/draper/draper_7eda33cd-25c0-44f7-83c9-9e087b4b904c.mp4
Municipal Building Authority,2024-02-20,1680,300,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1680,https://archive-video.granicus.com/draper/draper_98acbb2d-1669-4fcc-9149-192f0d65a415.mp4
"Parks, Trails & Recreation Committee",2023-09-06,867,3600,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=867,https://archive-video.granicus.com/draper/draper_a0902d88-ae94-4781-b5fa-15143c9180b6.mp4
"Parks, Trails & Recreation Committee",2023-11-01,1313,3600,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1313,https://archive-video.granicus.com/draper/draper_6f930cf3-b1bd-44d4-b157-0cdee02e0d49.mp4
"Parks, Trails & Recreation Committee",2024-01-03,1661,3600,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1661,https://archive-video.granicus.com/draper/draper_9d2d8a45-c2d7-4c98-93af-8a474112ec74.mp4
"Parks, Trails & Recreation Committee",2024-02-07,1676,10800,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1676,https://archive-video.granicus.com/draper/draper_6959679e-89cb-40db-97e2-9323371551de.mp4
"Parks, Trails & Recreation Committee",2024-06-05,1722,3600,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1722,https://archive-video.granicus.com/draper/draper_862a7804-72a8-4a0b-be25-6bf7a1e01548.mp4
"Parks, Trails & Recreation Committee",2024-08-07,1744,3600,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1744,https://archive-video.granicus.com/draper/draper_41527b2d-156b-4136-8d71-d22ad377e59d.mp4
"Parks, Trails & Recreation Committee",2024-11-06,1809,2520,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1809,https://archive-video.granicus.com/draper/draper_e8c2672a-25f0-4077-9efa-85d8d718336f.mp4
"Parks, Trails & Recreation Committee",2025-02-05,1844,3120,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1844,https://archive-video.granicus.com/draper/draper_3508d054-86cc-4116-96de-fa3bf5520693.mp4
"Parks, Trails & Recreation Committee",2025-09-03,1957,4200,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1957,https://archive-video.granicus.com/draper/draper_3eb55837-7204-47e2-9c98-f3a77012ac97.mp4
"Parks, Trails & Recreation Committee",2025-11-05,1979,4680,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1979,https://archive-video.granicus.com/draper/draper_a8bc94c3-2568-4544-8efa-13c969ea60e8.mp4
"Parks, Trails & Recreation Committee",2026-01-07,1994,5400,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1994,https://archive-video.granicus.com/draper/draper_cb7e6183-b8a6-427d-8620-1b0a8cb04e4e.mp4
"Parks, Trails & Recreation Committee",2026-05-06,2090,7200,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2090,https://archive-video.granicus.com/draper/draper_92b414cc-6358-4b93-8995-4a442e65655e.mp4
"Parks, Trails and Recreation Committee",2020-09-02,314,4140,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=314,https://archive-video.granicus.com/draper/draper_40c0344d-e8c7-4fbc-8352-134b1fb9d2c4.mp4
"Parks, Trails and Recreation Committee",2020-10-07,343,5820,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=343,https://archive-video.granicus.com/draper/draper_0ded59eb-e4ad-4d5d-a0ec-acf9b406656f.mp4
"Parks, Trails and Recreation Committee",2020-11-04,351,3840,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=351,https://archive-video.granicus.com/draper/draper_d7de36d6-2033-4c06-b7b5-1b3b8273ac80.mp4
"Parks, Trails and Recreation Committee",2021-01-06,380,6480,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=380,https://archive-video.granicus.com/draper/draper_8b2bbd1d-2c78-465f-ab42-2c1f5e23b98f.mp4
"Parks, Trails and Recreation Committee",2021-02-03,391,5820,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=391,https://archive-video.granicus.com/draper/draper_63e53a49-ffc5-4027-844a-1678502fdfeb.mp4
"Parks, Trails and Recreation Committee",2021-05-05,436,2280,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=436,https://archive-video.granicus.com/draper/draper_8bca6c1d-6e6e-425d-bdb2-c683026fff9e.mp4
"Parks, Trails and Recreation Committee",2021-06-02,451,2460,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=451,https://archive-video.granicus.com/draper/draper_39837649-298d-47df-98cc-01e4fe2dfbc7.mp4
"Parks, Trails and Recreation Committee",2021-08-04,479,2700,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=479,https://archive-video.granicus.com/draper/draper_7ccd6ce3-f12f-4191-b85b-4dcfd1621817.mp4
"Parks, Trails and Recreation Committee",2021-09-01,489,5220,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=489,https://archive-video.granicus.com/draper/draper_b342192f-9743-4d28-8e7f-fdb02d48f3f5.mp4
"Parks, Trails and Recreation Committee",2021-12-01,519,6660,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=519,https://archive-video.granicus.com/draper/draper_088b92be-3305-4653-8a3c-a17bde64a199.mp4
"Parks, Trails and Recreation Committee",2022-01-05,526,3420,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=526,https://archive-video.granicus.com/draper/draper_aabd3ab0-d363-4974-8ecc-0eb0b832a9c4.mp4
"Parks, Trails and Recreation Committee",2022-02-02,540,2700,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=540,https://archive-video.granicus.com/draper/draper_d79824b2-76de-4ac4-af7f-0c720f879c11.mp4
"Parks, Trails and Recreation Committee",2022-03-02,559,2640,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=559,https://archive-video.granicus.com/draper/draper_6a0e77a5-f0f6-4a87-a44a-e7970e8f824b.mp4
"Parks, Trails and Recreation Committee",2022-04-06,568,4800,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=568,https://archive-video.granicus.com/draper/draper_3aec5126-007b-4339-be88-3601d9cb0b8f.mp4
"Parks, Trails and Recreation Committee",2022-07-06,600,4560,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=600,https://archive-video.granicus.com/draper/draper_ca0ef14a-48cb-4355-90ab-372091cd7adc.mp4
"Parks, Trails and Recreation Committee",2022-09-07,621,5940,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=621,https://archive-video.granicus.com/draper/draper_088df0c0-6063-407f-bc5d-69b9b25db8e5.mp4
"Parks, Trails and Recreation Committee",2022-11-02,638,3480,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=638,https://archive-video.granicus.com/draper/draper_637752f4-612f-4f79-965f-bf419747312b.mp4
"Parks, Trails and Recreation Committee",2023-02-01,663,7020,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=663,https://archive-video.granicus.com/draper/draper_aeb4bf48-6919-4c88-83b3-858450dad8f8.mp4
"Parks, Trails and Recreation Committee",2023-04-05,684,3960,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=684,https://archive-video.granicus.com/draper/draper_2044766f-b607-46e2-b0b3-691da418f1a0.mp4
"Parks, Trails and Recreation Committee",2023-05-03,698,4320,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=698,https://archive-video.granicus.com/draper/draper_d0055a83-503f-4dd3-a810-44f07e396ac0.mp4
"Parks, Trails and Recreation Committee",2023-06-07,720,3840,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=720,https://archive-video.granicus.com/draper/draper_f4eb27e5-0d4a-4b6c-a76d-32bd86d0862c.mp4
"Parks, Trails and Recreation Committee",2023-08-02,787,6900,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=787,https://archive-video.granicus.com/draper/draper_f357d503-a419-4f00-a08b-9809f39db82a.mp4
"Parks, Trails and Recreation Committee",2026-03-04,2052,840,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=2052,https://archive-video.granicus.com/draper/draper_99584a77-250b-49df-b3f5-279edba63cab.mp4
"Parks, Trails, and Recreation Committee",2013-01-02,1600,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1600,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2013-02-06,1601,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1601,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2013-03-06,1602,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1602,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2013-04-03,1603,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1603,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2013-05-01,1606,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1606,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2013-06-05,1607,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1607,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2013-07-10,1608,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1608,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2013-08-07,1609,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1609,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2013-09-04,1610,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1610,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2013-10-02,1611,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1611,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2013-11-06,1612,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1612,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2013-12-04,1613,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1613,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2014-01-15,1485,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1485,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2014-02-05,1486,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1486,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2014-03-05,1487,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1487,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2014-04-02,1488,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1488,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
"Parks, Trails, and Recreation Committee",2014-05-07,1489,60,https://draper.granicus.com/MediaPlayer.php?view_id=1&clip_id=1489,https://archive-video.granicus.com/draper/draper_6509c7f1-84cb-4575-8201-7ea1fa5911ee.mp4
