date,body,clip_id,source_url,bytes,note
2020-01-07,Council,clip325,https://rivertoncity.granicus.com/MetaViewer.php?view_id=1&clip_id=325&meta_id=20717,8097565,>4MB HEAD; recoverable by URL
2025-05-08,PlanningCommission,clip760,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3324159/25-8002_Mountain_Ridge_Ph_26b_DP_PC_Report.pdf,24809553,>4MB HEAD; recoverable by URL
2025-05-20,Council,clip761,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3350939/25-15_DAI_Development_Agreement_Staff_Report.pdf,7150528,>4MB HEAD; recoverable by URL
2025-06-03,Council,clip768,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3380700/FY2026_Tentative_Budget.pdf,100684804,>4MB HEAD; recoverable by URL
2025-06-12,PlanningCommission,clip770,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3407295/25-8004_Mountain_Ridge_Ph_27_DP_PC_Report.pdf,44573974,>4MB HEAD; recoverable by URL
2025-06-17,Council,clip771,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3417309/City_Council_Approved_Budget.pdf,94562240,>4MB HEAD; recoverable by URL
2025-06-17,RDA,clip772,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3417333/City_Council_Approved_Budget.pdf,94562240,>4MB HEAD; recoverable by URL
2025-06-26,PlanningCommission,clip775,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3436786/25-2023_Meidell_CU-Private_Lane__PC_Report.pdf,4606483,>4MB HEAD; recoverable by URL
2025-06-26,PlanningCommission,clip775,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3437836/25-1003_Myers_Cove_Subdivision_PC_Report.pdf,16951055,>4MB HEAD; recoverable by URL
2025-06-26,PlanningCommission,clip775,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3438809/25-1005_Myers_Park_2_Sub_PC_Report.pdf,35769243,>4MB HEAD; recoverable by URL
2025-07-15,Council,clip777,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3469642/JVWCD_SWA-2_Riverton_City_Council_Presentation_July_2025.pdf,8039318,>4MB HEAD; recoverable by URL
2025-08-14,PlanningCommission,clip781,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3525704/25-2035_Snuggle_Bug_CUHO_PC_Report.pdf,7789526,>4MB HEAD; recoverable by URL
2025-08-14,PlanningCommission,clip781,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3532779/25-8013_Jims_Amd_PC_Report.pdf,7415350,>4MB HEAD; recoverable by URL
2025-08-28,PlanningCommission,clip786,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3564376/25-8011_Mountain_Ridge_Ph_28_DP_PC_Report.pdf,40284053,>4MB HEAD; recoverable by URL
2025-10-09,PlanningCommission,clip794,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3658749/25-1006_Willard_s_Farm_Subdivision_PC_Report.pdf,16583236,>4MB HEAD; recoverable by URL
2025-10-09,PlanningCommission,clip794,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3659416/25-8016_126th_Retail_Amd_PC_Report.pdf,4925921,>4MB HEAD; recoverable by URL
2025-11-13,PlanningCommission,clip797,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3731580/3._Moore_Development_Agreement_PC_Staff_Report.pdf,5078076,>4MB HEAD; recoverable by URL
2025-11-13,PlanningCommission,clip797,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3731583/4._25-4008_Utah_Collective_PC_Report.pdf,4409068,>4MB HEAD; recoverable by URL
2025-11-13,PlanningCommission,clip797,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3731585/5._25-8008_Sycamore_Glen_Townhomes_Ph_2_Sub_PC_Report.pdf,24660801,>4MB HEAD; recoverable by URL
2025-11-13,PlanningCommission,clip797,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3731588/6._25-1005_Trestle_Estates_Sub_PC_Report.pdf,9457962,>4MB HEAD; recoverable by URL
2025-11-20,PlanningCommission,clip802,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3747894/Newman_Development_Agreement_PC_Staff_Report_11.17.25updated.pdf,6680983,>4MB HEAD; recoverable by URL
2025-11-20,PlanningCommission,clip802,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3747125/25-1008_Myers_Park_Amd_PC_Report.pdf,5319004,>4MB HEAD; recoverable by URL
2026-01-08,PlanningCommission,clip810,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3831352/25-4012_Baird_Rezone_PC_Report.pdf,4948952,>4MB HEAD; recoverable by URL
2026-01-20,Council,clip811,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3841029/26-01_Utah_Collective_CC_Staff_Report.pdf,6443900,>4MB HEAD; recoverable by URL
2026-02-12,PlanningCommission,clip820,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3906070/26-2004_Nelson_Brothers_Service_Group_PC_Report.pdf,9866156,>4MB HEAD; recoverable by URL
2026-02-12,PlanningCommission,clip820,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3867446/25-4012_Baird_Rezone_PC_Report.pdf,4932278,>4MB HEAD; recoverable by URL
2026-02-12,PlanningCommission,clip820,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3907158/25-8020_Mountain_Ridge_Ph_29_DP_PC_Report.pdf,15732594,>4MB HEAD; recoverable by URL
2026-02-26,PlanningCommission,clip827,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3935799/Timberline_Development_Agreement_PC_Staff_Report.pdf,5658696,>4MB HEAD; recoverable by URL
2026-02-26,PlanningCommission,clip827,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3935805/26-8002_My_Storage_Amd_PC_Report.pdf,13873849,>4MB HEAD; recoverable by URL
2026-02-26,PlanningCommission,clip827,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3935814/25-8023_Walmart_Fuel_Station_Amnd_PC_Report.pdf,8022734,>4MB HEAD; recoverable by URL
2026-02-26,PlanningCommission,clip827,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3936773/25-8024_Walmart_Supercenter_PC__Report.pdf,47807407,>4MB HEAD; recoverable by URL
2026-03-03,Council,clip829,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3931268/26-03_Quinn_Rezone_CC_Report.pdf,4775046,>4MB HEAD; recoverable by URL
2026-03-12,PlanningCommission,clip834,https://legistarweb-production.s3.amazonaws.com/uploads/attachment/pdf/3968317/26-8003_Mountain_Ridge_Ph_30_DP_PC_Report.pdf,16958696,>4MB HEAD; recoverable by URL
